molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|MATS2c|SRW07|ATSC1c|AATSC1are|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|RASA|FNSA3|FNSA5|FPSA3|PNSA3|PPSA3|RNCS|RPSA|TPSA_x|WNSA5|WPSA3|RPCS|FNSA2|WNSA3|DPSA3|GeomPetitjeanIndex|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|FPSA5|P-gp substrate|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Leadlikeness|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
14s_a23|0|1|1|0.0|0.0|2|7.423568444|0|0.020458621|5.351858133|-0.298573309|0.010682694|10.31321812|2|0.009263715|0.0909774219999999|-0.13187015|2|0.722187957|0.7837821840000001|0.096014944|-0.1050445769999999|0.659570836|0.92763624|-0.055037441|-0.080500435|0.019970955|-35.30692476|12.81151517|30.34480575|0.07236376|46.42188642|-33.12848261|8.218681552|82.55990607|-1.610008704|-22.64965286|48.11843993|0.470919749|-1032.832468|2316.634024|-14.09722664|0.2251838339999999|7.548546899|14.26730044|0.890072438|6938.271179|-662.5696522999999|0.017330177|0.0|3.45|0.05|26.0|4.0|4.67|2.0|0.0|1.0|5.0|-6.13|31.0|4.0|-6.03|0.0|0.0|4.01|-5.55|0.000334|2.83e-06|0.00126|4.21|0.0|1.02e-08|4.55e-06|-0.07783|3.6828|3.6828|-2089.521231|-2089.500101|668.66|1164.32|336.66|0.3669|0.60323|0.60323|-2089.2914530000003|0.3669|4.7032|-0.22933|0.02112956|-2089.352478|8.5482|8.5482
3b_a32|1|1|1|3.3653429710000005|0.0|0|7.758333467000001|0|0.046791596|5.733341277|-0.265971895|-0.001282231|10.31100281|3|0.00020567|-0.078754696|-0.151445075|0|0.833920105|0.800396027|0.094335058|0.167519182|0.7725667079999999|0.8407393809999999|-0.073068133|-0.100355499|0.014636992|-35.8437493|7.180211702|74.63320519|0.159260619|78.12568166|-24.14971513|3.522270202|0.0|-1.103910485|-17.58323784|43.023961|0.460751087|-541.5259561|1084.520517|-8.049905042|0.2358716619999999|5.765940603|10.69254007|0.854431185|4448.251276|-265.6468664|0.0154889019999999|1.0|3.11|0.13|19.0|6.25|4.43|1.0|0.0|1.0|2.0|-5.73|21.0|3.0|-5.57|0.0|0.0|3.68|-4.65|0.0005809999999999|2.23e-05|0.00697|3.71|0.0|3.19e-07|9.97e-05|-0.05396|3.5545|3.5545|-1594.121087|-1594.095192|524.46|857.0|348.81|0.2905|0.70257|0.70257|-1594.0008779999998|0.2905|3.5719|-0.20137|0.02589511|-1594.049677|8.2366|8.2366
28_a47|0|1|1|0.0|0.0|1|6.842683282|0|-0.053792245|4.727387819|-0.436042548|-0.013020816|10.95058275|1|-0.010153352|0.06536499|-0.126992366|2|0.635684951|0.832144916|-0.175007067|0.074217097|0.614975047|0.605349345|-0.1132830309999999|-0.106779291|0.026080156|-67.33744077|15.50250691|365.2310214|0.394650655|234.5873429|-37.72858603|9.214964819|83.61576722|-1.601689367|-40.02656804|82.83994768|0.472690874|-952.0725426|1337.037733|-13.47449501|0.34774073|7.864990866|14.91533234|0.8964208090000001|5633.990508|-565.9287905|0.031626405|1.0|3.08|0.05|21.0|2.49|3.84|1.0|0.0|1.0|5.0|-3.67|28.0|6.0|-7.22|0.0|0.0|2.4|-3.66|0.0816|0.000217|0.0824|1.97|0.0|1.2099999999999998e-07|4.59e-05|-0.05471|3675.0|3675.0|-1335.759232|-1335.722248|599.88|995.5|337.37|0.2996|0.69002|0.69002|-1335.571655|0.2996|6.0847|-0.2052|0.03698465|-1335.6279869999998|7.6|7.6
4i_a46|0|0|0|0.0|0.19654443|1|7.825245291|1|-0.167244168|5.587248657999999|-0.127450387|0.012211602|10.94638684|1|0.011931187|-0.133434195|-0.091288438|1|0.7204791309999999|0.749522825|-0.0656636|-0.17856753|0.7172344890000001|0.940780437|-0.058565229|-0.075208437|0.015663081|-33.08099617|8.847405392999999|67.51603424|0.0592195629999999|33.45060163|-23.99628633|4.997521397|70.55661087|-1.278543436|-18.68604171|41.92840157|0.406629719|-722.1945751000001|2253.484644|-7.998762108999999|0.2361682219999999|6.218233741000001|10.47951666|0.685288314|4893.587424|-407.9368676|0.011626803|1.0|3.88|0.36|17.0|4.79|5.07|1.0|0.0|1.0|3.0|-4.94|26.0|3.0|-5.31|0.0|1.0|4.16|-5.04|0.00403|9.13e-06|0.00317|4.38|0.0|5.04e-08|1.75e-05|-0.01646|5.3987|4.4232|-1092.730494|-1092.70435|611.74|1058.5|280.31|0.2805|0.41877|0.69035|-1092.473422|0.1421|2.8538|-0.20084|0.02614355|-1092.528145|6.2132|6.2132
32_a47|0|1|1|0.0|0.0|1|6.842683282|1|-0.1746026239999999|4.727387819|-0.2037028839999999|0.001861676|10.95005715|1|0.002350172|-0.0274939029999999|-0.157688306|2|0.6636125860000001|0.810444864|-0.0094137619999999|-0.078006445|0.634406338|0.851627782|-0.05770007|-0.0726950079999999|0.019295804|-41.57905445|13.90468487|28.55112477|0.148372218|106.9180086|-37.74862456|10.01980854|44.50423685|-1.381205148|-29.9621436|55.48373932|0.44289006|-995.3056298|2255.632049|-13.53252578|0.35883878|8.656942728999999|15.53902041|0.794977846|6235.398576|-717.2238666000001|0.022735861|1.0|3.35|0.26|21.0|4.18|5.07|2.0|0.0|1.0|5.0|-4.81|31.0|5.0|-6.34|0.0|0.0|3.94|-5.05|0.00674|8.89e-06|0.0038799999999999|3.7|0.0|1.5e-09|6.55e-07|-0.05682|4.9046|3.6829|-1778.127634|-1778.0970140000002|692.49|1184.76|336.65|0.2969|0.48011|0.68986|-1777.843462|0.2839|4.8234|-0.20778|0.03062031|-1777.90286|7.0|7.0
12ba_a36|1|0|0|3.389685532|0.0|0|7.412764017000001|2|-0.090865777|5.351858133|-0.423472625|-0.002123045|10.9478512|1|-0.000621302|0.159880159|-0.168084618|1|0.844641715|0.8256014690000001|0.041478447|-0.0202572689999999|0.796093405|0.849738126|-0.083210415|-0.108410153|0.0246090489999999|-56.0578808|16.57882744|100.798163|0.150261874|101.229662|-49.20258616|11.16896162|16.1479891|-1.951382748|-37.76553687|72.63670824|0.49229954|-1314.6236720000002|2492.5731100000003|-17.03166444|0.293104216|7.409667253999999|14.59456478|0.969665341|6722.60947|-885.6465508|0.023797439|1.0|4.8|0.12|17.0|2.79|1.63|1.0|0.0|1.0|5.0|-4.77|33.0|6.0|-7.04|0.0|0.0|1.57|-4.25|0.0072599999999999|5.65e-05|0.0244|2.67|0.0|1.91e-07|8.240000000000001e-05|-0.08446|5.2506|3.0114|-1417.454721|-1417.426327|687.23|1187.56|411.71|0.7436|0.3989999999999999|0.70432|-1417.187763|0.0009|3.1996|-0.21033|0.02839417|-1417.249741|7.6778|7.6778
3_a20 (SB-525334)|1|0|0|3.502142227|-0.08980269|0|6.880384082000001|0|-0.048050965|4.727387819|-0.274640708|0.001924142|10.95053359|1|0.0033523629999999|0.002992397|-0.277724429|2|0.818922083|0.7186587|0.087932573|-0.17447922|0.7835436240000001|0.8756647679999999|-0.061128029|-0.0917096759999999|0.0123308269999999|-34.52869143|6.965173618|43.70154849|0.1243352319999999|70.23182172|-29.26136697|3.934338039|0.0|-1.375645142|-19.50382741|41.49386505|0.457398769|-777.0449536|1782.992456|-9.33873414|0.215089498|5.943823875|10.9543133|0.8429740729999999|4905.195832|-438.9205046|0.0117802769999999|1.0|3.37|0.24|21.0|5.2|4.69|1.0|0.0|1.0|3.0|-4.85|26.0|4.0|-5.74|0.0|1.0|3.63|-4.73|0.00489|1.88e-05|0.00647|3.74|0.0|4.07e-09|1.4e-06|-0.0671399999999999|4.9821|3.1728|-1086.585811|-1086.56485|605.71|1030.31|390.77|367.0|0.49443|0.70168|-1086.329436|0.1171|3.7291|-0.20131|0.02096048|-1086.383308|6.7905|6.7905
11a_a50|0|1|1|0.0|0.0|2|7.927685046000001|1|-0.156121881|5.82008293|-0.134056065|0.011959339|10.94500606|2|0.012037198|-0.0739260509999999|-0.277408878|1|0.701976536|0.792574879|-0.158172459|-0.200986578|0.667956827|0.917127112|-0.048213112|-0.071180382|0.01848869|-25.48858279|9.774322692|7.53108119|0.0828728879999999|43.81199235|-19.89396594|5.167341939|67.28055926|-1.067705728|-13.47492066|35.26290548|0.463749257|-564.4586084|1550.320581|-7.104987834|0.345638567|5.965221997|11.123941699999998|0.864799282|4858.670497|-298.409489|0.020887781|1.0|3.44|0.15|20.0|3.09|3.73|0.0|0.0|2.0|2.0|-3.58|25.0|3.0|-6.24|0.0|1.0|2.95|-4.16|0.0862|6.97e-05|0.0228|2.9|0.0|1.35e-06|0.000441|-0.03284|4.0636|4.0636|-1045.978598|-1045.954278|574.01|963.2|305.11|0.1761|0.65485|0.65485|-1045.794689|0.1761|5.4342|-0.2005299999999999|0.02431947|-1045.84627|7.2291|7.2291
47l_a18|0|0|0|0.0|0.0|0|7.03438793|1|0.0340353029999999|4.844187086|-0.428858819|-0.00046896|10.94702063|0|0.000787517|-0.008768679|-0.156998637|0|0.7452092359999999|0.7435044540000001|0.00676294|-0.0973326269999999|0.733228144|0.803473313|-0.08034939|-0.083884237|0.009199889|-57.15119372|6.543729374|11.54768766|0.196526687|139.7861865|-42.43906517|4.654446622|51.44279524|-2.0132216990000003|-40.65070014|63.6949231|0.4897655489999999|-1431.971342|1427.032023|-15.91464944|0.203890653|9.423637134|18.46922943|0.959883341|6572.90106|-1018.537564|0.012890098|1.0|4.17|0.25|18.0|3.69|3.19|3.0|0.0|1.0|9.0|-5.26|34.0|3.0|-6.39|0.0|0.0|2.72|-4.84|0.00247|1.4499999999999998e-05|0.0066099999999999|3.78|0.0|4.26e-10|1.93e-07|-0.0520399999999999|3.2026|3.2026|-1455.5758039999998|-1455.5497369999998|764.74|1334.6|387.13|0.5019|0.69291|0.69291|-1455.165122|0.5019|2.4594|-0.18344|0.02606651|-1455.233431|7.4949|7.4949
14l_a23|0|1|1|0.0|0.0|2|7.423568444|0|0.060717916|5.351858133|-0.288615723|0.01269616|10.313217800000002|2|0.01180744|0.07815878|-0.136106024|2|0.725800261|0.778602826|0.156652778|-0.1010279259999999|0.6906097959999999|0.921267667|-0.053549434|-0.078204688|0.018669073|-35.3275485|12.31633167|40.34135162|0.078732333|51.94117061|-34.03690099|8.125310915|81.90812552|-1.642298442|-23.306234600000003|47.64388017|0.492922575|-1083.45454|2176.038061|-14.29549842|0.210373806|8.006380163|15.78926563|0.972085426|6444.7098240000005|-714.7749208|0.01508774|1.0|3.51|0.09|26.0|3.88|4.33|2.0|0.0|1.0|5.0|-5.85|31.0|4.0|-6.1|0.0|0.0|3.78|-5.25|0.000608|5.61e-06|0.0023899999999999|3.94|0.0|1.65e-08|7.03e-06|-0.07191|3.6274|3.6274|-1669.2363289999998|-1669.224647|694.65|1185.79|341.8|0.4239|0.67242|0.67242|-1668.983787|0.4239|6.0563|-0.2183|0.01168219|-1669.04569|8.1798|8.1798
6a_a40|0|0|0|0.0|0.0|1|8.421342866|1|0.117890918|6.401917197|-0.68730803|-0.001347823|10.30179985|2|-0.001171195|-0.272320301|-0.040435852|0|0.682273668|0.801647855|-0.012261923|-0.340539542|0.657059571|0.733750993|-0.109047987|-0.117413572|0.016399125|-68.11170799|10.24294396|185.06174|0.266249007|166.2999483|-45.80643937|6.397774285|36.84483305|-2.113444291|-42.542782200000005|78.35465194|0.41480944|-1320.063801|2536.88262|-19.17478857|0.132148181|6.945713476|11.8691482|0.708845065|7059.617542|-824.5159087000001|0.012872604|0.0|3.99|0.21|14.0|4.38|3.07|2.0|1.0|2.0|5.0|-7.11|29.0|5.0|-6.32|1.0|0.0|3.17|-4.99|3.47e-05|1.03e-05|0.00457|3.77|0.0|8.950000000000001e-05|0.0396|-0.0926|2.9836|2.9836|-2371.579899|-2371.560378|649.48|1103.4|415.55|0.4015|0.6782699999999999|0.6782699999999999|-2371.3827|0.4015|6.9379|-0.21255|0.01952089|-2371.443161|7.3979|7.3979
5d_a40|0|0|0|0.0|0.0|1|8.149890544|0|-0.071479892|6.167516491000001|-0.1868684619999999|0.007200253|10.31198333|2|0.006642869|-0.259985037|-0.009744685|0|0.496945486|0.8092726020000001|0.145024458|0.0451110059999999|0.483934049|0.754010052|-0.086193996|-0.094277694|0.022027556|-39.55506228|10.10860823|181.4728912|0.245989948|112.88660690000002|-19.85450535|4.638915105|53.85026982|-1.131332331|-18.15211073|49.66367051|0.479931934|-519.1767771000001|511.3769101|-7.94180214|0.188819426|6.288958592999999|12.09256826|0.922825231|4051.712713|-238.2540642|0.014630084|0.0|3.02|0.21|14.0|4.08|3.64|0.0|0.0|2.0|3.0|-4.23|20.0|4.0|-5.94|0.0|1.0|3.1|-3.82|17.0|0.000152|0.0436|2.98|0.0|4.7600000000000005e-05|0.0137|-0.06796|3.7374|3.7374|-1276.833831|-1276.817151|473.48|765.69|331.74|0.4493|0.69613|0.69613|-1276.751174|0.4493|7.0422|-0.2164699999999999|0.01667985|-1276.797751|7.7212|7.7212
12aw_a36|1|0|0|3.28940051|0.0|0|7.412764017000001|2|-0.135690414|5.351858133|-0.4478724979999999|-0.006877664|10.96021804|1|-0.004358975|0.169961228|-0.250781298|1|0.653741315|0.836170906|-0.022464907|-0.056676035|0.632625562|0.706174871|-0.088516379|-0.114701005|0.023038651|-56.73814908|14.76755422|54.50894809|0.2938251289999999|188.3390873|-47.12705211|9.4658605|1.343623915|-2.06461809|-36.36860892|71.5057033|0.47322369|-1323.400377|2380.579051|-16.96573876|0.250947713|7.545677222999999|14.32425315|0.898338973|6370.06138|-848.2869380000001|0.02161528|1.0|4.73|0.14|17.0|3.55|3.0|1.0|0.0|1.0|5.0|-3.99|31.0|6.0|-6.8|0.0|1.0|2.44|-4.32|0.0424|4.81e-05|0.0201|2.88|0.0|7.599999999999999e-08|3.17e-05|-0.05513|5.2313|3.8763|-1431.404673|-1431.373326|666.09|1120.43|319.85|0.4088|0.38905|0.69109|-1431.180191|0.3892|4.8181|-0.21201|0.03134789|-1431.239759|8.0458|8.0458
13_a4|0|0|0|0.0|0.0|1|7.535296702|1|-0.210975191|5.4161004020000005|-0.04158572|0.012994083|10.94205723|1|0.012019888|-0.094404255|-0.025714912|1|0.645708528|0.744134785|-0.215746851|-0.157188841|0.6490618429999999|0.970027005|-0.050017793|-0.068249548|0.008746805|-24.48959182|4.282589756|11.85953992|0.029972995|14.67530603|-16.36114989|2.096831328|54.71349575|-1.091992764|-11.99053523|28.77218157|0.4289448289999999|-534.6588788|1439.176684|-6.7122666220000005|0.137460473|5.663493161|9.917593683|0.751144285|3983.972795|-261.7783983|0.007566425|1.0|3.39|0.16|17.0|4.18|4.15|1.0|0.0|1.0|2.0|-4.09|22.0|2.0|-5.39|0.0|1.0|3.57|-4.42|0.0235|3.77e-05|0.0108|3.75|0.0|6.28e-07|0.00018|-0.03168|4.4811|4.1733|-898.3562912999998|-898.3381672|536.09|893.0|297.09|0.2133|0.53815|0.59537|-898.2009630000001|0.1282|2471.0|-0.20372|0.018124154|-898.2503529999999|5.3979|5.3979
19k_a38|1|0|0|3.218103741|0.0|0|7.412764017000001|2|0.0100827|5.351858133|-0.6888696990000001|-0.011156837|10.95446448|1|-0.00835812|0.208892195|-0.128079012|1|0.7581164340000001|0.853092207|0.04833864|-0.029357143|0.730686013|0.658700057|-0.112748779|-0.126936513|0.0232707939999999|-71.54314527|14.76615358|157.4834779|0.341299943|216.567059|-51.10918191|9.369654226|116.0039747|-2.411793744|-45.3966925|86.30929885|0.4769127179999999|-1530.369661|2929.493496|-17.9828603|0.24035311|6.744851799999999|12.89431427|0.911726848|7091.215492|-971.0744563|0.021802691|1.0|4.89|0.13|17.0|2.34|1.65|1.0|0.0|1.0|6.0|-3.87|33.0|5.0|-7.84|0.0|0.0|1.9|-3.62|0.0594|0.0002399999999999|107.0|1.65|0.0|3.94e-07|0.000175|-0.05534|5.1869|3.5378|-1500.8984380000002|-1500.852284|677.64|1172.22|350.45|0.2038|0.38269|0.70327|-1500.618667|0.1156|9.1508|-0.20102|0.04615409|-1500.680373|7.9666|7.9666
12v_a30|0|0|0|0.0|0.0|0|7.412764017000001|2|0.037440652|5.351858133|-0.369659818|0.002431329|10.31162873|1|0.001805829|-0.173424818|-0.0857954809999999|1|0.8149999040000001|0.83236194|-0.029852321|-0.080971844|0.711738503|0.8501212029999999|-0.077138874|-0.0971402169999999|0.015823709|-52.18846092|10.70556236|82.09302037|0.1498787969999999|101.4008026|-44.46327619|7.242869835|0.0|-1.845664126|-35.30820865|62.89402328|0.478535287|-1248.687792|2483.120571|-17.2408622|0.193930933|8.114588039|15.56114504|0.917675298|6952.110426|-844.8022477|0.014801518|1.0|4.62|0.14|17.0|5.11|3.92|2.0|0.0|1.0|5.0|-6.58|31.0|4.0|-5.52|0.0|0.0|3.59|-6.04|0.000123|9.14e-07|0.0004269999999999|5.12|0.0|1.58e-08|7.39e-06|-0.0563|3.5507|3.5507|-2494.963646|-2494.92869|715.58|1209.1|349.18|0.1601|0.68405|0.68405|-2494.739831|0.1601|2.9171|-0.20681|0.03495552|-2494.802821|7.6596|7.6596
11g_a5|1|0|0|2.9590700880000003|0.0|1|7.139660336|0|-0.204002571|5.209486153|-0.252634073|0.00599982|10.94877951|2|0.006964153|-0.14133011|-0.233590516|2|0.777565622|0.814159231|-0.075382189|-0.01453517|0.73551511|0.837943738|-0.067247149|-0.076326887|0.023215707|-44.19305139|15.25675|68.77977167|0.1620562619999999|106.4990972|-32.96383785|10.02633335|0.0|-1.297557078|-29.04250676|59.4498014|0.485790997|-852.7202582999998|935.4227938|-10.98794595|0.456418686|9.342496899|18.16867625|0.944734523|5817.569415|-560.3852433999999|0.03204398|1.0|3.17|0.08|28.0|4.17|4.48|1.0|0.0|1.0|7.0|-4.12|31.0|5.0|-6.84|0.0|0.0|2.96|-4.31|0.0312|4.88e-05|0.0199|2.75|0.0|9.229999999999999e-10|3.770000000000001e-07|-0.04322|4.5106|4.2083|-1330.189793|-1330.144218|693.48|1180.25|294.62|0.4609|0.56924|0.63081|-1329.927772|0.2403|3.2282|-0.2146199999999999|0.04557484|-1329.988893|7.5229|7.5229
4_a27|0|0|0|0.0|0.0|2|6.823286122000001|0|0.082486268|4.727387819|-0.278154179|0.00991794|10.93736915|1|0.010329671|-0.459570857|-0.341622797|2|0.639413469|0.7853766809999999|-0.07759915|-0.024800302|0.614205449|0.852604338|-0.057748369|-0.078787867|0.0201467639999999|-29.89961815|10.43112657|8.590238252999999|0.1473956619999999|76.31512503|-21.12083948|5.40078803|58.27512057|-1.181818|-15.48073439|40.33074472|0.444169714|-611.8944548999999|1213.060761|-7.543156957000001|0.317514326|6.01592535|10.82331334|0.799110312|4988.6278600000005|-316.8125922|0.020363697|0.0|3.11|0.16|21.0|2.94|2.8|0.0|0.0|1.0|2.0|-3.57|25.0|4.0|-6.51|0.0|1.0|2.8|-3.99|0.0882|0.000102|0.0339|2.55|0.0|6.04e-07|0.0002|-0.0449899999999999|5.5485|4.1288|-1083.138303|-1083.119531|555.75|946.77|300.29|0.2002|0.36899|0.6089899999999999|-1082.963712|0.1741|2.7371|-0.21533|0.01877181|-1083.01571|8.3979|8.3979
18_a31|1|0|0|3.281949877|0.0|0|7.401841579|0|0.0690370959999999|5.351858133|-0.640807491|-0.009923585|10.31169929|2|-0.007811355|-0.084218532|-0.107017926|0|0.868704545|0.8595579409999999|0.022160691|-0.1647054359999999|0.838968212|0.72588713|-0.11789212|-0.129469649|0.014467496|-69.19879619|8.49194438|238.9516432|0.27411287|160.8952371|-44.60622732|4.984491996|0.0|-1.81257508|-40.61741697|77.69074057|0.4492048839999999|-1063.9219449999998|1935.374782|-13.87749294|0.222523168|7.076684189|12.84812443|0.8155571290000001|4856.251645|-624.4871824|0.01673486|1.0|3.41|0.28|16.0|4.9|3.48|1.0|0.0|1.0|7.0|-4.62|25.0|4.0|-6.72|0.0|0.0|2.89|-3.62|0.00862|0.000241|86.0|2.47|0.0|2.9e-07|0.000104|-0.03702|5.0092|3.9105|-1465.528656|-1465.4803960000002|630.26|1041.21|317.05|444.0|0.51842|0.70058|-1465.300904|0.2457|3.0607|-0.19914|0.04825999|-1465.359325|6.8861|6.8861
13j_a6|1|0|0|3.409065702|0.0|0|7.412764017000001|1|0.0353600779999999|5.351858133|-0.855284356|-0.011017781|10.95129557|1|-0.007703306|0.121750719|-0.073507141|1|0.8744720490000001|0.783333463|-0.063948098|-0.079161042|0.830577798|0.6229641429999999|-0.120219472|-0.129511589|0.03111288|-80.33128667|20.78979124|180.6709018|0.377035857|251.937353|-57.82670518|13.89184843|114.6910805|-2.460720196|-53.67779048|101.1210779|0.433600896|-1644.266245|2634.320708|-20.73032827|0.215833159|8.741405506|15.43329684|0.765539515|6276.316063|-1098.707398|0.0199201689999999|1.0|3.56|0.12|23.0|4.16|3.54|1.0|0.0|1.0|6.0|-5.03|32.0|5.0|-6.81|0.0|0.0|2.82|-4.48|0.00398|3.28e-05|14.0|2.95|0.0|3.18e-09|1.36e-06|-0.0488899999999999|3.6504|3.5599|-1426.5532050000002|-1426.520775|712.52|1196.6|348.28|0.2857|0.69993|0.7045100000000001|-1426.272674|0.0259|8.3187|-0.19491|0.03242949|-1426.335207|6.5817|6.5817
12j_a36|1|0|0|3.502198129|0.0|0|7.412764017000001|2|-0.084183025|5.351858133|-0.41101009|0.00285431|10.33556498|1|0.003710345|0.161289379|-0.133106642|1|0.906423012|0.820041835|-0.1241793309999999|-0.089459459|0.855081905|0.852586292|-0.069970795|-0.105480639|0.018160631|-46.2113679|11.99396966|26.39145693|0.147413708|97.35760604|-46.00836307|7.921272637|2.098786266|-2.004132137|-30.5197407|58.20533756|0.457280037|-1323.6049039999998|2536.987511|-16.18812775|0.224187058|7.483427579|13.78874575|0.8425708820000001|6352.018345|-874.1588982999999|0.016546717|1.0|4.86|0.17|17.0|3.33|2.61|1.0|0.0|1.0|6.0|-4.85|31.0|4.0|-6.64|0.0|0.0|2.33|-4.51|0.0061|3.09e-05|0.0132|3.19|0.0|8.95e-08|3.83e-05|-0.05098|5.2072|3.7807|-1670.448063|-1670.420129|694.28|1198.96|327.94|0.4981|0.37116|0.69967|-1670.184251|98.0|6.4451|-0.20593|0.02793415|-1670.245584|8.0|8.0
8c_a32|1|1|1|3.46252244|0.0|0|7.765993078999999|0|0.080016722|5.733341277|-0.459589251|-0.003484915|10.31100269|3|-0.001662219|-0.047650724|-0.1534110109999999|0|0.788133615|0.845443342|-0.024032462|-0.11492754|0.7507116140000001|0.801747512|-0.076876481|-0.097480366|0.016240436|-46.47597924|9.818219446|126.6561213|0.198252488|119.85432240000002|-35.6276568|5.935643221|78.19443734|-1.267244762|-28.09723623|56.29419869|0.447542891|-766.1178102000001|3038.837633|-10.06868562|0.399315117|7.079719717000001|12.81496717|0.8100952690000001|5773.240734|-463.1595384|0.025527931|1.0|3.46|0.26|19.0|6.49|4.19|1.0|1.0|1.0|7.0|-5.82|27.0|4.0|-6.45|1.0|0.0|3.56|-4.39|0.000597|4.11e-05|0.0164|3.21|0.0|2.23e-08|8.86e-06|-0.04161|3.5673|3.5673|-1880.764533|-1880.733377|646.97|1090.0|347.56|0.3272|0.70135|0.70135|-1880.537558|0.3272|8.4922|-0.18873|0.03115673|-1880.597039|7.4318|7.4318
14u_a23|0|1|1|0.0|0.0|2|7.423568444|0|-0.066969083|5.351858133|-0.385981432|0.010561248|10.31321759|2|0.010508236|0.091604179|-0.199540201|2|0.756252127|0.787538583|-0.001778422|-0.094773814|0.71381683|0.909754912|-0.055259924|-0.086465795|0.0254134689999999|-36.90928915|16.97420126|43.06242147|0.090245088|60.27663131|-38.57404134|11.3374334|50.47632596|-1.729315897|-24.65250654|53.88349042|0.47648509|-1155.04721|2430.634114|-15.12707504|0.297131017|7.392527755|14.12094979|0.910165272|6913.009783|-771.4808267999999|0.023582305|1.0|3.59|0.09|26.0|3.42|4.03|2.0|0.0|1.0|6.0|-5.63|32.0|5.0|-6.47|0.0|0.0|3.48|-5.02|0.0010199999999999|9.57e-06|0.0042299999999999|3.55|0.0|3.11e-08|1.3699999999999998e-05|-0.0618299999999999|4.0409|3.1819|-1744.446261|-1744.422541|712.54|1214.4|389.66|0.2253|0.4523|0.6703100000000001|-1744.1781010000002|0.0008|5.9743|-0.21613|0.0237199999999999|-1744.2405670000005|8.2449|8.2449
12o_a36|1|0|0|3.444418304|0.0|0|7.412764017000001|2|0.01340619|5.351858133|-0.613501857|-0.00233752|10.96036596|1|-0.000472698|0.065221584|-0.213993335|1|0.859938421|0.799869816|0.141570244|-0.01854899|0.817582774|0.7592112809999999|-0.082048664|-0.10624773|0.023402195|-59.0895896|16.85373064|55.47133795|0.2407887189999999|173.4105814|-55.10596064|12.13767506|112.1259723|-2.018706878|-42.554984000000005|75.94332024|0.469699889|-1453.826968|2778.220342|-18.36865355|0.333537155|7.322888607|13.80895167|0.885724665|6622.134304|-1047.013252|0.026586303|1.0|4.97|0.17|17.0|2.38|1.65|1.0|0.0|1.0|7.0|-3.54|33.0|5.0|-7.66|0.0|0.0|1.47|-3.64|128.0|0.000227|0.0997|1.85|0.0|1.1800000000000001e-07|5.18e-05|-0.05456|5.1927|3.8726|-1440.969954|-1440.926241|728.07|1240.51|320.16|0.4075|0.36719|0.67273|-1440.671057|0.2888|4.9237|-0.21151|0.04371335|-1440.734965|7.3979|7.3979
7_a1|0|0|0|0.0|0.0|1|7.860570786|2|-0.055291895|5.777652323|-0.421687222|0.0021597079999999|10.9513015|1|0.004950534|-0.077833285|-0.391298966|1|0.7795049279999999|0.801577133|-0.048198584|-0.042175602|0.729621031|0.710959153|-0.083362936|-0.098295453|0.035937867|-40.16416679|17.31482297|111.9204437|0.289040847|139.2595474|-22.81733634|8.342261787|404.7836105|-1.179545431|-19.35104936|57.47898976|0.452829665|-568.3036318|1466.924404|-7.205474633|0.396617144|5.07667644|9.278054953|0.827584457|4519.238270000001|-273.8080361|0.029820838|1.0|3.09|0.22|17.0|3.43|3.29|0.0|0.0|2.0|2.0|-3.16|23.0|4.0|-6.4|0.0|1.0|2.72|-3.71|213.0|0.000195|0.0595|2.48|0.0|2.29e-06|0.000698|-0.02433|4.0504|4.0504|-1009.509475|-1009.48087|515.2|864.85|306.1|0.2961|0.69902|0.69902|-1009.350293|0.2961|4575.0|-0.19167|0.02860499|-1009.398029|6.3372|6.3372
