molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|SRW09|nARing|SaasN|AATSC1c|AATSC1s|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC1pe|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8d|GATS1pe|nFaHRing|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WPSA3|FNSA2|WNSA3|DPSA3|GRAVp|TASA|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Volume|Oscillator Force (max. Transition)|Contribuition (max. transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
17a_a22|0.0|0|0|0|0.0|1|6.842683282|0|1.866510299|-0.005149751|-0.092107225|1.67348685|-0.314134834|0.00220634|-0.094996254|-0.005724389|1|0.0027615779999999|-0.126659773|-0.3626566539999999|2|0.7562495659999999|-0.010355535|0.7994946709999999|1|-0.072161482|-0.08790445|0.0140462319999999|-49.30541729|-60.0620365|9.597299109|286.3611391|0.140522986|96.01444244|-0.030843667|6.55749888|-1.758088991|-33.68866751|58.9027164|2910.035347|587.2505892999999|1934.881271|-14.39939974|8.549622191000001|16.63169381|0.945313306|29.64221498|0.01931764|-288.28178110000005|1689.6062539999998|784.2697099|13.19906822|1.0|1.0|0.0|1.0|1.0|-3.24|0.15|68.52|2.0|1.0|128.29|1.0|5.0|-6.39|0.0|1.0|0.0|2.25|1.7899999999999998e-05|1.09e-05|3.62|0.0|0.0|-0.15124|4.8502|5.13|1.3971|-1408.279257|1253.39|185.0|0.46268|-1407.8711|-0.06214|3.0156|-0.21338|0.02170866|-1407.935792|2268.0|82.0|7.0862
7d_a10|0.0|0|0|0|0.0|1|7.535296702|1|2.087763133|-0.00179944|-0.017919404|1.591760572|-0.0845736919999999|0.00870171|-0.071185424|-0.0325418129999999|1|0.008513576|-0.089622042|-0.2018053139999999|2|0.809056885|-0.051603612|0.525816226|1|-0.059327943|-0.070901708|0.010495008|-31.47566249|-37.61597161|5.567989142999999|12.32220006|0.158947933|84.32774259|-0.024733154|2.9540236560000004|-1.063525614|-16.69900016|37.04365163|2348.343588|446.2091497|1597.531619|-6.961625817000001|6.100927672|11.82615475|0.938419104|17.98535187|0.014078094|-243.607074|773.3701306|460.1866123|7.468948447000001|1.0|1.0|1.0|1.0|1.0|3.21|0.19|43.6|1.0|0.0|100.04|1.0|4.0|-5.83|0.0|1.0|1.0|3.95|5.98e-05|1.9e-05|3.62|0.0|0.0|-0.05634|5.8433|3.49|3.8856|-1129.175857|970.29|0.2593|0.32059|-1129.003694|-0.1633099999999999|3.0178|-0.21965|0.02250617|-1129.0552810000002|3.4695|928.0|6.0325
3_a4|0.0|0|0|0|0.0|1|7.535296702|1|2.147369615|-0.001141383|0.03287721|2.180369373|-0.0502208409999999|0.011825591|-0.010537082|0.050638298|1|0.011276682|-0.08121207|-0.133874898|2|0.773786787|0.0904255319999999|0.623172012|1|-0.052578183|-0.06572153|0.010568144|-25.5405205|-31.92506825|5.133610255|12.23442244|0.080195284|38.95587796|-0.024645574|2.493716402|-0.985822953|-12.40663231|30.67413075|2159.04913|446.8068266|1602.411021|-5.815502811|4.832514477|8.486341272999999|0.7560922609999999|16.63485592|0.015358792|-213.4321476|665.3942366|409.0289917|7.460728516|1.0|1.0|0.0|1.0|1.0|2.86|0.15|43.6|0.0|0.0|95.12|1.0|3.0|-5.99|0.0|1.0|1.0|3.31|0.000198|5.520000000000001e-05|3.12|0.0|0.0|-0.04964|4.9088|2.66|4.0639|-990.6149055|905.23|0.1415|0.58445|-990.467184|-0.17005|2681.0|-0.21969|0.024645265|-990.514888|3205.0|104.0|6983.0
9s_a24|0.0|1|0|0|0.0|0|6.605297921|1|0.0|-0.003599664|-0.00570386|0.0|-0.190782186|0.006748865|-0.060407836|0.013901071|1|0.007695726|-0.359715589|-0.248704391|3|0.773544454|0.0256742079999999|0.748077475|0|-0.049825449|-0.063587778|0.016792118|-30.93968263|-39.48555839|10.42725806|33.24649431|0.116650168|72.43525688|-0.019465646|6.474925237000001|-0.953816666|-19.21235005|41.36694069|2747.809842|548.5261887|969.5210193|-7.505819207999999|9.124394347|17.24354813|0.889829339|27.15292246|0.03496522|68.10609672|1330.4932|604.8829955|21.71205366|0.0|1.0|1.0|1.0|1.0|2.78|0.04|77.21|1.0|0.0|115.67|1.0|4.0|-7.2|0.0|0.0|0.0|2.63|0.000434|8.71e-05|2.11|0.0|0.0|-0.03597|3.0726|1.82|2.6707|-1270.994965|1121.42|0.5112|0.69475|-1270.738032|-0.10865|4.6141|-0.14462|0.03640642|-1270.796154|7.0312|32.0|7.4949
3j_a32|0.0|1|1|1|0.0|0|8.234564993|1|0.0|-0.006580847|-0.017889768|2.248764828|-0.269814716|-0.000202965|-0.086191775|-0.052622352|3|0.001173363|-0.097980957|-0.528541012|0|0.824282683|-0.084553991|0.7557114|1|-0.070289671|-0.095013178|0.013773753|-37.33051857|-50.46105839|7.315176208|47.55031019|0.134898055|71.64373163|-0.030815085|3.885056172|-1.140158136|-19.82606536|44.64569478|2282.569698|459.4516326|1778.1826620000002|-8.691773249|5.900829539|10.69497519|0.812452828|21.85672669|0.015301673|-264.245436|808.6988876|398.2788055|8.126647477|1.0|1.0|1.0|1.0|1.0|3.0|0.24|110.94|1.0|0.0|95.74|1.0|3.0|-5.6|0.0|0.0|1.0|4.09|1.21e-06|1.58e-05|3.89|0.0|0.0|-0.05361|3.4982|3.02|3.4982|-1671.479105|934.19|0.3005|0.7028|-1671.351322|-0.14498|3.6238|-0.19859|0.02833407|-1671.402462|5.9266|8.0|8.0969
4g_a49|0.0|0|0|0|0.0|2|8.228176896|2|4.107873566|-0.003686314|-0.008414823|3.4246879480000003|-0.328081947|0.007953069|0.003456679|0.08591712|2|0.007845545|-0.066023903|-0.311927917|4|0.7559263270000001|0.144740607|0.626581708|2|-0.061465364|-0.0666753309999999|0.018944337|-61.24875669|-66.44036383|18.87757641|151.0705543|0.139812173|139.3194688|-0.0250032489999999|18.81105094|-2.000259924|-61.03291321|80.12633309|4706.348867000001|857.1564845|4747.967275999999|-24.82733433|9.28937554|18.19125978|0.958286615|39.71443299|0.023762615|-253.8168226|3177.154639|1714.878736|23.67887448|0.0|0.0|0.0|1.0|0.0|4.36|0.1|116.3|2.0|0.0|198.32|0.0|7.0|-6.6|1.0|0.0|0.0|5.23|3.3700000000000004e-08|3.72e-08|5.28|0.0|1.0|-0.06458|4.3116|6.35|3.6269|-2147.66293|1766.47|0.1389|0.33449|-2147.217543|-0.15087|3.4099|-0.21545|0.05838924|-2147.295787|4.5147|106.0|6.9747
4m_a46|0.0|0|0|0|0.16407746|1|7.825245291|1|2.12888511|-0.000686578|0.051308728|0.0|-0.0329557579999999|0.011122528|-0.142061192|0.007901235|1|0.010359417|-0.029022201|-0.098201489|1|0.747676221|0.011235955|0.626578283|0|-0.067320375|-0.0672468|0.010905551|-35.4774406|-35.43866734|5.74716122|6.161736337000001|0.051026123|26.89046601|-0.0224155999999999|3.028720082|-1.008702005|-18.69640205|41.22460182|2133.331634|500.1036387|1639.260563|-6.225322922999999|5.329061873000001|9.923886653|0.8622201970000001|16.11061509|0.012232753|-245.828396|724.9776792|486.9589609|6.446588969|1.0|0.0|1.0|1.0|1.0|2.9|0.29|54.5|1.0|0.0|98.69|1.0|3.0|-5.68|0.0|1.0|1.0|3.59|2.99e-05|2.68e-05|3.69|0.0|0.0|-0.04808|6.0419|3.45|4.3476|-1031.109224|975.72|0.2465|0.38389|-1030.929791|-0.18308|3.9226|-0.23116|0.02920209|-1030.980844|5.2326|1288.0|5.8901
4n_a46|0.0|0|0|0|0.126268818|1|7.825245291|1|2.093595994|-0.004696854|-0.036492128|0.0|-0.234842682|0.004988019|-0.144852516|-0.064683066|1|0.0042595609999999|0.109017734|-0.369211845|0|0.722331115|-0.088858764|0.7427183759999999|0|-0.103381106|-0.085838139|0.008424451|-56.80797266|-47.16810275|4.629240193|172.8490949|0.096854593|53.22165035|-0.031047837|2.543769935|-1.459248362|-31.21601103|61.43721285|2195.786424|496.2788787|2116.313581|-9.374920341|5.666371466|9.921794991|0.750996215|19.76451658|0.0077084869999999|-399.1612105|928.9322794|525.8291956999999|4.235817757|1.0|0.0|1.0|1.0|1.0|2.84|0.27|61.84|1.0|0.0|102.92|1.0|3.0|-5.26|0.0|1.0|1.0|3.9|3.75e-06|7.95e-06|4.41|0.0|0.0|-0.04044|5.7448|4.57|3953.0|-1090.302556|1011.66|253.0|0.41625|-1090.098769|-0.16641|6.2318|-0.20685|0.04131598|-1090.151267|8773.0|5194.0|5.2845
3o_a32|0.0|1|1|1|0.0|0|7.773594467000001|1|0.0|-0.006253394|-0.014299905|2.240993002|-0.306416317|-0.001411347|-0.117781901|-0.090297882|3|0.000243592|-0.11221537|-0.483580522|0|0.8214857240000001|-0.154436834|0.840991936|1|-0.073742105|-0.095457829|0.012519666|-42.51640563|-55.03672286|7.218280399|62.67187821|0.162219176|93.52833522|-0.031819276|4.161738248|-1.4318674340000002|-24.51306152|49.73468603|2488.133192|483.0270239|2469.87467|-10.57723917|6.392329273|11.73098001|0.835165165|23.36733582|0.0130649069999999|-328.7458915|1051.530112|541.0877621000001|7.532642302|1.0|1.0|1.0|1.0|1.0|3.06|0.32|122.97|1.0|0.0|112.07|1.0|4.0|-6.17|0.0|0.0|1.0|3.74|1.89e-06|1.87e-05|3.46|0.0|0.0|-0.05413|3.5333|2.35|3.5333|-1805.473626|1049.14|0.2851|0.70216|-1805.277864|-0.14652|3.2729|-0.20065|0.03088166|-1805.333039|5.8476|0.24|6.6198
11e_a5|0.0|1|0|0|0.0|0|7.139660336|1|0.0|-0.003208975|0.038643235|0.0|-0.192538515|0.008268901|-0.16669151|-0.010236262|1|0.008721244|-0.147721258|-0.234433859|2|0.775794895|-0.02059071|0.747366251|0|-0.062865536|-0.0790189759999999|0.0120552589999999|-41.64560703|-52.34653881|7.986070113999999|62.84782002|0.123241209|81.64179149|-0.0282210629999999|5.290414418|-1.580379517|-27.58835281|49.63167715|2721.416353|580.8135016|960.0428704|-12.38472918|9.387474824|18.17739133|0.936345148|25.90670947|0.016933845|-293.6467698|1450.77573|735.3048881|11.21791539|0.0|1.0|1.0|1.0|1.0|3.43|0.24|66.93|2.0|0.0|125.71|1.0|5.0|-6.28|0.0|1.0|0.0|3.63|2.23e-05|1.9e-05|3.56|0.0|0.0|-0.03808|4.4179|2.91|4.1036|-1316.512503|1220.1|0.5347|0.66478|-1316.239803|-0.16751|2.3124|-0.20559|0.03460011|-1316.301553|2.8694|0.04|7.3979
8f_a8|0.0|1|0|0|0.0|1|7.05012252|0|1.241306689|-0.01032134|-0.249095464|0.0|-0.485102985|-0.007796225|-0.08540947|0.007079485|1|-0.007036544|0.254819201|-0.5373378529999999|0|0.6971223040000001|0.010682683|0.56916135|0|-0.122135295|-0.1064257719999999|0.013566221|-71.22071405|-62.06002501|7.91086576|317.0847898|0.403186031|235.1097364|-0.048375351|4.613060521|-2.128515439|-41.53091131|79.13157981|2622.044457|348.0199311|1892.066521|-16.44956443|7.504290616|13.81994609|0.8416059290000001|31.14376424|0.009226445|-473.23361|1370.325626|485.8626377000001|5.380213594|0.0|0.0|0.0|0.0|0.0|2.85|0.0|80.88|2.0|0.0|105.27|1.0|4.0|-5.98|0.0|0.0|0.0|4.04|6.11e-06|1.01e-05|3.82|0.0|0.0|-0.0675299999999999|4.7027|7.71|3.4876|-1361.626748|1022.89|0.3188|0.55661|-1361.455053|-0.14532|5.8283|-0.21285|0.03173623|-1361.510739|7.8014|22.76|4.6428
6b_a40|0.0|0|0|0|0.0|1|8.421342866|2|1.710647518|-0.014861289|-0.069975812|0.6899826|-0.698480566|-0.003851208|0.0986825569999999|-0.226457281|2|-0.004728928|-0.033583055|-0.630957955|0|0.842573207|-0.307881994|0.6462648870000001|1|-0.107699967|-0.118488624|0.014588568|-72.13527644|-79.36130196|9.771129787|176.8246355|0.246568426|165.1465831|-0.049599889|6.544506614|-2.132795227|-48.31476032|81.90640622|3214.047452|504.6333458|4049.386572|-22.2507658|6.976123351|12.51342818|0.793750992|37.83107469|0.011838681|-506.5422338|1626.736212|618.8882797|7.929311055|1.0|0.0|1.0|0.0|1.0|3.36|0.21|173.43|2.0|2.0|130.16|2.0|5.0|-5.85|1.0|0.0|1.0|4.21|3.86e-09|6.55e-07|5.03|1.0|1.0|-0.09533|3.1026|8.98|3.1026|-3290.745084|1183.07|0.4962|0.69429|-3290.583786|-0.1237099999999999|8193.0|-0.21904|0.03026498|-3290.648012|11.3203|0.03|7.5229
1g_a5|0.0|1|0|0|0.0|0|6.605297921|0|0.0|-0.003919036|-0.010620031|0.0|-0.172437603|0.00683534|-0.132678208|-0.0353243789999999|1|0.006957291|-0.0178558139999999|-0.242737126|2|0.7778380309999999|-0.067172264|0.717355058|0|-0.070108797|-0.074361785|0.020418692|-37.59983870000001|-39.8807456|10.9506874|74.51397212|0.134079034|71.90752413|-0.027205531|5.8729303|-1.11542677|-20.16505667|48.55052611|2243.103668|464.3994751|832.7655896000001|-7.824996219|7.312498266|13.83149499|0.891486942|23.76563316|0.02697793|-122.2065919|974.3909596|422.96706330000006|14.46845291|1.0|1.0|1.0|1.0|1.0|2.12|0.05|63.69|0.0|0.0|96.98|1.0|4.0|-6.15|0.0|1.0|1.0|3.09|9.27e-05|6.29e-05|3.03|0.0|0.0|-0.0393|4.7822|2.61|4.1733|-1065.818889|961.17|0.1769|0.4386899999999999|-1065.675316|-0.17042|3.4883|-0.20972|0.02730461|-1065.727193|5.2707|115.0|6.9393
12an_a36|0.0|1|0|0|0.0|0|7.412764017000001|2|0.0|-0.0070293469999999|-0.046532211|0.0|-0.407702102|0.00285431|-0.131674913|-0.031635802|1|0.003710345|-0.133106642|-0.434819796|1|0.8344566859999999|-0.055405405|0.855081905|0|-0.073519599|-0.105145528|0.0173118669999999|-49.67568778|-71.0446809|11.69727417|82.43567331|0.163559846|110.5140393|-0.036995649|7.903608682000001|-1.997765039|-33.56484523|61.37296195|2881.978785|565.1654879|2399.367452|-16.89009799|8.773001855|15.82907093|0.8042935809999999|31.9040205|0.015771136|-383.1273396|1722.817107|725.9470896|10.65623343|1.0|0.0|1.0|1.0|1.0|0.0|0.17|94.5|1.0|0.0|135.47|1.0|4.0|-6.64|0.0|0.0|0.0|2.33|1.4300000000000002e-05|3.09e-05|3.19|0.0|0.0|-0.05561|5.1771|3.37|3.7872|-1670.417726|1215.98|0.6702|0.44822|-1670.182102|-0.15474|4.3963|-0.21035|0.0345115999999999|-1670.244686|6.2182|0.04|7.3979
4l_a46|0.0|0|0|0|0.171853072|1|7.825245291|1|2.155247543|-0.004736212|-0.075241716|0.0|-0.255755434|0.0066560469999999|-0.060895366|-0.161358058|1|0.006162668|0.010799648|-0.3888343979999999|1|0.726535412|-0.229089688|0.7936534740000001|0|-0.09094885|-0.085194597|0.00657916|-51.45056667|-48.19533497|3.721888783|177.7681018|0.107841373|61.00681586|-0.030068681|2.10550531|-1.533502748|-29.10603933|55.17245545|2165.620022|504.7020036|2087.583804|-9.6227739|5.80829255|9.833034117|0.692930243|19.25417715|0.006130523|-433.8429998|981.9630347|579.2365607|3.468091068|1.0|1.0|1.0|1.0|1.0|3.19|0.36|50.94|1.0|0.0|105.77|1.0|3.0|-5.23|0.0|1.0|1.0|4.08|5.25e-06|7.78e-06|4.49|0.0|0.0|-0.01784|5.4011|4.99|4.4542|-1092.71063|1057.06|0.2504|0.3756|-1092.484863|-0.18567|2.6588|-0.20351|0.03506136|-1092.53932|3.7624|98.0|7.0088
17a_a25|0.0|0|0|0|0.0|1|6.842683282|0|1.826085128|-0.004137083|-0.036457743|2.008884939|-0.248224991|0.0063846319999999|-0.0688716509999999|0.006360768|1|0.006423059|-0.07654898|-0.362222339|2|0.748718056|0.0114970419999999|0.659740852|1|-0.06234901|-0.079378741|0.012665055|-44.46905084|-56.61512986|9.033070252|93.75234138|0.125413071|89.44809639|-0.0297670279999999|6.442637379|-1.666953566|-31.71656603|53.50212109|2907.309477|623.7797651000001|2432.071525|-15.142307999999998|8.996672966|16.93624014|0.882500365|28.08362601|0.015373381|-365.1448527|1572.683056|781.7487682|10.96472369|1.0|1.0|1.0|1.0|1.0|3.47|0.11|72.7|2.0|0.0|131.06|1.0|4.0|-6.18|0.0|0.0|1.0|4.04|7.5e-06|7.44e-06|3.9|0.0|0.0|-0.05255|5.2683|6.04|3.9347|-1391.588873|1271.9|0.4076|0.35172|-1391.321455|-0.16304|3.4677|-0.21559|0.0362293|-1391.385492|5.1401|25.0|7.6021
10_a3|0.0|0|0|0|0.0|0|6.823286122000001|0|0.0|-0.010609861|-0.1152010919999999|1.684975382|-0.381954986|-0.008037672|0.018484177|0.043342516|1|-0.005959152|-0.0947326669999999|-0.616256033|3|0.743072638|0.078405316|0.834020779|1|-0.1007256719999999|-0.0989320009999999|0.014615264|-46.64544572|-45.8148076|6.768239856|248.0820067|0.252593682|116.9745968|-0.0359752729999999|3.134330682|-1.187184014|-21.60122201|53.41368558|2098.79955|346.1193167|1361.86525|-7.715112198|5.031169383|8.559361451000001|0.701266803|23.57661855|0.023470578|-191.3775649|778.0284121000001|311.6695405|10.86908195|0.0|1.0|0.0|1.0|1.0|1.78|0.0|105.82|0.0|0.0|88.28|1.0|4.0|-6.44|0.0|0.0|1.0|2.52|5.07e-05|0.000145|2.43|0.0|0.0|-0.06238|5375.0|1.64|3.4217|-1288.150029|830.63|0.2124|0.41894|-1288.050987|-0.15011|6.7458|-0.21249|0.04080931|-1288.097561|9.3381|7943.0|5.1
17a_a10|0.0|0|0|0|0.0|1|7.535296702|2|2.118111229|-0.004333189|0.021150127|1.863045777|-0.2946568739999999|0.009206558|-0.093735748|0.031632653|1|0.01029375|-0.360142554|-0.275154041|2|0.76281504|0.054069767|0.673253555|1|-0.055423599|-0.082689376|0.020088947|-39.18491085|-58.46202420000001|14.20303963|51.96456548|0.146175016|103.34686|-0.023625536|10.04165819|-1.488408763|-27.70403316|53.38795048|3154.628148|603.6608262999999|1855.293376|-11.80945728|8.621193279|16.96492079|0.967815851|29.57794442|0.0254938|-91.52361858|1863.410498|911.2106544|18.02431251|0.0|1.0|1.0|1.0|1.0|3.66|0.33|76.38|1.0|0.0|142.16|1.0|6.0|-7.43|0.0|1.0|0.0|2.64|0.00021|4.74e-05|2.43|0.0|0.0|-0.04641|5.5285|3.95|3.9887|-1524.52012|1326.24|0.2142|0.32889|-1524.187115|-0.16562|4.1012|-0.21203|0.03725238|-1524.252023|5.3803|49.0|7.3098
14a_a5|0.0|1|0|0|0.0|0|6.605297921|1|0.0|-0.0053665219999999|-0.005002101|0.0|-0.316624785|0.002956745|-0.086229994|0.024793388|1|0.003668464|-0.016337128|-0.36152442|2|0.79661948|0.047169811|0.71006207|0|-0.080875277|-0.078681402|0.0173669719999999|-54.69145586|-53.20786056|11.74431806|134.62273080000003|0.209074444|141.38542919999998|-0.0271808479999999|7.942029745|-1.494946644|-36.98479273|66.43577392|2836.468636|534.8590069|1315.573182|-12.42997952|8.424031251|15.89694877|0.88709518|29.18606491|0.024411136|-175.53051609999997|1605.23357|723.0631751|16.50789498|0.0|1.0|1.0|1.0|1.0|2.41|0.2|92.79|1.0|0.0|123.0|1.0|5.0|-7.08|0.0|0.0|1.0|3.05|7.15e-05|6.02e-05|2.55|0.0|0.0|-0.0507699999999999|4.1501|4.3|4.1501|-1390.546425|1195.01|0.5853|0.65789|-1390.29207|-0.1676|2.7115|-0.2183699999999999|0.04629687|-1390.352729|2.8163|112.0|6.9508
4d_a46|0.0|0|0|0|0.173086735|1|7.825245291|1|2.146507937|-0.001749881|-0.017469934|0.0|-0.085744171|0.0116902869999999|-0.111025108|-0.076521434|1|0.010756749|-0.1271933999999999|-0.240143042|2|0.764741337|-0.103199079|0.623144956|0|-0.056384895|-0.070772596|0.008652238|-30.95621863|-38.85529917|4.750218646|8.241078584|0.063942042|35.10521457|-0.024616555|2.607946825|-1.132361533|-16.99546444|35.70643728|2181.291783|513.9109507000001|2233.65548|-7.419891252999999|5.757075209|10.30138878|0.7893441379999999|16.6147308|0.0086574759999999|-344.15403910000003|764.2776167999999|509.0572545|4.753094337|1.0|0.0|1.0|1.0|1.0|3.5|0.35|43.6|2.0|1.0|101.75|1.0|3.0|-5.4|0.0|1.0|1.0|4.11|1.18e-05|7.8e-06|4.3|0.0|0.0|-0.0396399999999999|4.4265|4.18|4.4265|-1453.817782|1009.78|0.1313|0.69884|-1453.635434|-0.18639|3.5318|-0.22603|0.02292966|-1453.688943|3.7104|517.0|6.2865
47l_a18|0.0|0|0|0|0.0|0|7.03438793|1|0.0|-0.006400878|-0.0603838109999999|0.0|-0.428858819|-0.00046896|-0.010426981|-0.056270425|0|0.000787517|-0.156998637|-0.4925232479999999|0|0.7435044540000001|-0.0973326269999999|0.733228144|0|-0.08034939|-0.083884237|0.009199889|-57.15119372|-59.6654726|6.543729374|11.54768766|0.196526687|139.7861865|-0.031456589|4.654446622|-2.0132216990000003|-40.65070014|63.6949231|2852.093627|571.4972966|1427.032023|-15.91464944|9.423637134|18.46922943|0.959883341|28.10487315|0.012890098|-421.235376|1798.711882|931.8364349|9.168513486|1.0|1.0|0.0|1.0|1.0|0.0|0.25|85.29|3.0|1.0|139.63|1.0|3.0|-6.39|0.0|0.0|0.0|2.72|5.44e-06|1.4499999999999998e-05|3.78|0.0|0.0|-0.0520399999999999|3.2026|7.71|3.2026|-1455.5497369999998|1334.6|0.5019|0.69291|-1455.165122|-0.1314|2.4594|-0.18344|0.02606651|-1455.233431|3.3864|32.0|7.4949
8a_a50|0.0|1|1|1|0.0|1|7.860570786|1|2.03117465|-0.00439531|-0.021959577|1.99158738|-0.188998337|0.007671336|-0.150515325|-0.058014797|2|0.007801731|-0.11385159|-0.352654037|1|0.804535572|-0.095292123|0.7135713840000001|1|-0.069208148|-0.08230347|0.018809422|-34.88425666|-41.48493288|9.480859015|133.8183888|0.139123262|70.12485884|-0.031655181|4.778811898|-1.234552044|-17.58335405|44.36511568|2206.356773|433.9235497|1503.563342|-8.042467074|5.754657432|10.69309012|0.858162757|21.23424244|0.017017336|-253.4513797|828.1354551|388.171611|8.577560914|1.0|1.0|0.0|1.0|1.0|2.01|0.11|59.39|0.0|0.0|94.75|1.0|3.0|-6.12|0.0|1.0|1.0|2.87|0.000138|7.48e-05|2.95|0.0|0.0|-0.0280699999999999|5.622000000000001|2.69|4.1738|-1006.637067|912.7|0.18|0.3462199999999999|-1006.508913|-0.17244|3.5509|-0.20051|0.03479985|-1006.557694|5.5319|47.0|7.3279
12l_a30|0.0|0|0|0|-4.712037416|0|7.412764017000001|2|0.0|-0.015371073|-0.274237737|0.0|-0.876151158|-0.00695299|0.154540315|-0.02588969|1|-0.004395528|-0.226973911|-0.640870513|1|0.830875659|-0.0395239879999999|0.593245722|0|-0.0905026719999999|-0.109810463|0.0154211289999999|-63.31694493|-76.82494797|10.78883933|103.5499036|0.165720595|115.9404641|-0.045581702|7.548024079|-2.415830189|-44.29742723|74.10578426|3306.001879|583.6736326|2394.793539|-22.31041443|9.258542907|17.23248653|0.861252543|38.8038646|0.016896687|-450.2927313999999|2056.604824|696.6414817000001|11.82116027|1.0|0.0|1.0|1.0|0.0|0.0|0.17|90.88|2.0|0.0|133.96|1.0|8.0|-5.66|0.0|0.0|0.0|3.42|1.99e-07|1.2e-06|5.05|0.0|0.0|-0.0545299999999999|5.0454|5.52|3.5245|-1987.998976|1223.54|0.2294|0.39486|-1987.782294|-0.14944|2.5031|-0.20397|0.03406276|-1987.848331|2.9851|61.0|7.2154
14o_a23|0.0|0|1|1|-4.758526534|2|7.423568444|0|3.133942289|-0.014680137|-0.301504331|0.6669152279999999|-0.807407518|-0.002390707|-0.029012777|-0.049105045|2|-0.0004039459999999|-0.2952674819999999|-0.653629157|2|0.802854174|-0.072078004|0.575188253|1|-0.072435569|-0.094138958|0.018054548|-51.49843925|-66.92857564|12.835973699999998|110.3941788|0.0959220569999999|68.19627862|-0.042454824|9.125801389|-2.165196042|-36.61307972|64.33441296|3399.6213840000005|642.7588542000001|2297.392496|-21.45909668|9.016411722|17.66041891|0.958697036|37.71512766|0.019295686|-427.001863|1923.471511|676.4530574|13.71836682|0.0|0.0|1.0|0.0|1.0|3.62|0.09|114.25|2.0|1.0|126.97|1.0|8.0|-5.94|1.0|0.0|0.0|4.31|1.29e-07|1e-06|4.76|0.0|0.0|-0.08059|3.6989|5.17|3.6989|-2042.161288|1236.72|385.0|0.58581|-2041.934645|-0.1517|5.9294|-0.23229|0.02299729|-2042.000938|8.3591|3.0|8.4815
14ab_a23|0.0|0|1|1|0.0|2|7.423568444|0|3.4171257980000003|-0.0050415|-0.028841865|0.7586471459999999|-0.287365522|0.013012022|0.010803172|-0.03821899|2|0.012103325|-0.13397874|-0.449699921|2|0.75434493|-0.05990912|0.693959193|1|-0.051974369|-0.076243539|0.017974612|-35.59605095|-52.21744789|12.31039874|40.23721489|0.07577767|51.89838547|-0.031648261|8.431109267|-1.677357849|-24.37891748|47.90644969|2941.47118|632.9786397|2332.352369|-14.84482393|7.83369055|14.76864227|0.885272615|27.16741043|0.013710439|-407.9635285|1439.872753|733.3886349999999|9.389964491|0.0|0.0|1.0|1.0|1.0|3.82|0.12|105.02|2.0|1.0|130.22|1.0|4.0|-5.92|0.0|0.0|0.0|4.12|5.9e-07|2.81e-06|4.31|0.0|0.0|-0.07146|3.6587|4.1|3.6587|-1708.543268|1238.27|0.3893|0.66532|-1708.277193|-0.14778|5.9624|-0.21924|0.02013145|-1708.3414239999995|8.4721|4.0|8.4012
LY580276_a4|0.0|0|0|0|0.0|1|7.535296702|1|2.067497166|-0.001543874|-0.020236527|0.0|-0.063298854|0.010217376|-0.172607392|0.011772853|1|0.009622161|-0.042912895|-0.191806286|1|0.7921620090000001|0.019144144|0.518109998|0|-0.057317455|-0.071023484|0.008729943|-27.6229776|-34.22831819|4.207217677|11.22286434|0.131473004|63.36073061|-0.028035586|2.027582675|-1.065352257|-13.31233017|31.83019528|1948.220005|418.5688558|1511.5340210000002|-6.511436537000001|5.456603642999999|9.693623538|0.7764939829999999|15.93586849|0.008312438|-335.2755182|605.5630025|345.4102548|4.0060099860000005|1.0|1.0|0.0|1.0|1.0|3.04|0.22|30.71|0.0|0.0|84.74|1.0|3.0|-5.71|0.0|1.0|1.0|3.69|0.000213|6.18e-05|3.35|0.0|0.0|-0.0225|5.2983|3.64|4.4918|-959.4723321|865.23|0.1905|0.36903|-959.356125|-0.18746|2.5355|-0.2099599999999999|0.023546627|-959.404416|3.2891|175.0|6757.0
