molecula|NaaNH|n9FaHRing|SaaNH|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|MATS1c|n6aHRing|GATS1are|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|RNCS|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|GRAVp|TASA|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Total Energy (water) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
12aa_a36|1|0|3.4172704080000003|0|7.412764017000001|2|1.297043479|0.0|0.033952382|-0.011588438|-0.135770278|2|0.042560386|0.03597264|-0.672129428|-0.006653538|0.010538281|10.95446449|1|1|-0.53315493|1|0.892815402|0.156337925|0.888163057|0.849217847|0|0.688945241|-0.1066659309999999|-0.117270578|0.023617545|-72.94175494|-80.19356964|132.3194611|-0.04126187|11.04423694|109.0001157|-2.228140982|-49.88002793|2928.7759760000004|471.12395210000005|0.2686642589999999|14.60824604|0.812554922|6438.603019|183.7216658|38.58180913|0.023386634|-316.3903377|2083.417693|689.2886595|15.99256772|0.0|1.0|0.0|4.83|0.0|0.13|17.0|0.98|112.29|1.28|0.0|131.85|1.0|6.0|32.0|5.0|-7.79|424.46|0.0|0.0|1.15|0.000304|129.0|0.000359|0.0|7.19e-07|-0.05111|-1401.662677|1183.76|318.73|0.4446|318.73|520.19|-1401.389257|0.4446|-0.15718|-0.20829|0.04550032|-1401.45065|4.7433|9.0|8.0458|8.0458
17_a12|0|0|0.0|0|6.823286122000001|1|0.610029543|0.0|0.132275232|-0.00864055|-0.058347964|3|0.035816993|-0.210594127|-0.38018419|-0.002523977|-0.072956553|10.31157659|1|1|-0.559137213|2|0.918713011|-0.043392747|0.87653892|0.859088647|0|0.858119365|-0.069570363|-0.096209886|0.011226177|-36.25249721|-50.13411606|69.36398419|-0.035198739|3.048310481|0.0|-1.443148294|-18.89085387|2246.161353|447.1583691000001|0.213298781|10.61752641|0.8728564259999999|4866.339908|111.1480977|23.31475957|0.015049295|-298.7949107|955.9051425|431.5987143|7.842053909|1.0|0.0|1.0|4.13|2.97|0.17|17.0|2.56|78.41|2.47|0.0|103.12|1.0|3.0|24.0|4.0|-6.07|333.41|1.0|1.0|3.14|3.1e-05|0.0103|5.7100000000000006e-05|0.0|6.97e-08|-0.06322|-1366.804178|933.62|328.67|0.2213|281.69|419.49|-1366.638303|148.0|-0.15459|-0.21781|0.02800938|-1366.689546|2.9806|16.0|7.7959|7.7959
5d_a40|0|0|0.0|1|8.149890544|0|0.6049133329999999|1.601200869|-0.071479892|-0.005662681|0.0418378229999999|0|0.044526749|-0.1031436519999999|-0.1868684619999999|0.007200253|0.2078052269999999|10.31198333|2|2|-0.399968083|0|0.496945486|0.145024458|0.877722972|0.483934049|1|0.754010052|-0.086193996|-0.094277694|0.022027556|-39.55506228|-43.26473143|181.4728912|-0.0377110779999999|4.638915105|53.85026982|-1.131332331|-18.15211073|1974.583878|346.0207917|0.188819426|12.09256826|0.922825231|4051.712713|86.65063178|21.3342049|0.014630084|-285.606135|640.0261471|243.4287716|6.713853887999999|1.0|0.0|0.0|3.02|2.56|0.21|14.0|3.64|75.5|2.25|1.0|74.11|2.0|3.0|20.0|4.0|-5.94|287.31|1.0|1.0|3.1|5.9e-05|17.0|0.000152|0.0|4.7600000000000005e-05|-0.06796|-1276.833831|765.69|331.74|0.4493|331.74|365.74|-1276.751174|0.4493|-0.14851|-0.2164699999999999|0.01667985|-1276.797751|9.2439|19.0|7.7212|7.7212
6_a27|1|0|2.6137160880000003|1|6.823286122000001|0|1.404458667|1.7996617540000002|0.1718757239999999|-0.007874167|-0.072298665|2|0.042942943|-0.237047381|-0.330715016|0.00526746|0.075248207|10.93737136|1|1|-0.541168953|2|0.678057835|-0.1322552659999999|0.849515128|0.650575651|1|0.785047616|-0.0786267609999999|-0.090025109|0.020552125|-38.92545695|-44.56839492|125.8234721|-0.034625042|5.03713293|61.10118428|-1.35037664|-19.27068071|2196.1151210000003|388.6505938|0.2251796019999999|9.500048379|0.896201262|4761.820508|111.4788253|22.12343713|0.01635203|-272.1086175|862.8140479|373.9912084|8.095338503999999|0.0|0.0|0.0|3.0|2.49|0.11|21.0|2.79|76.46|2.42|0.0|92.65|1.0|2.0|24.0|4.0|-6.55|317.34|1.0|1.0|2.71|0.000242|0.0768|0.000153|0.0|2.16e-07|-0.04793|-1043.831559|896.68|299.55|0.1915|223.61|401.49|-1043.678244|163.0|-0.17007|-218.0|0.02494141|-1043.728133|4.0597|1.0|9.0|9.0
12q_a36|1|0|3.453150038|0|7.412764017000001|2|1.29701394|0.0|-0.0543475329999999|-0.00761082|-0.043678703|2|0.042804233|0.068040097|-0.410984299|0.0005016269999999|-0.0651906459999999|10.9598352|1|1|-0.441747876|1|0.8941919290000001|-0.017640538|0.8839272779999999|0.8065052890000001|0|0.82911927|-0.07607684|-0.1060430969999999|0.018562763|-49.18227989|-68.5549152|82.68142965|-0.038175515|7.758093617|0.0|-1.908775752|-31.79544084|2786.514757|536.0103834|0.231307611|14.69971555|0.947876484|6040.52496|149.536123|32.10617123|0.017949083|-347.4093916|1605.308562|629.5017194000001|11.60375275|1.0|1.0|0.0|4.74|0.0|0.14|17.0|2.54|69.2|2.51|0.0|128.76|1.0|5.0|30.0|4.0|-6.49|415.88|1.0|1.0|2.34|3.64e-05|0.0151|2.55e-05|0.0|6.65e-08|-0.05602|-1692.544456|1148.35|320.77|0.4239|236.72|531.58|-1692.3116350000005|0.3419|-0.1566|-0.2126199999999999|0.03415678|-1692.370918|6.4226|6.0|8.2218|8.2218
14m_a23|0|1|0.0|2|7.423568444|0|1.197955072|3.1160758160000004|0.05521348|-0.008929306|-0.272389934|2|0.0431917209999999|0.028217372|-0.482182526|0.001027627|-0.034213923|10.3132176|2|2|-0.527662006|2|0.560094237|0.0266555739999999|0.8581143859999999|0.5415996160000001|1|0.9258118|-0.072795329|-0.089285878|0.017992415|-50.63012925|-62.09952738|47.23604193|-0.039285786|8.703631619|0.0|-1.964289314|-35.21393496|3255.247038|643.9145427|0.204166091|16.42895711|0.911438824|7588.823133|142.0002583|34.33353583|0.017997351|-411.5129154|1716.6767920000002|658.8108151|12.51739962|1.0|1.0|1.0|3.51|3.17|0.09|26.0|6.19|105.02|3.82|1.0|125.29|1.0|6.0|34.0|7.0|-6.06|479.48|0.0|0.0|4.41|4.1200000000000004e-07|0.000198|1.61e-06|0.0|5.94e-09|-0.08347|-1966.968005|1209.21|337.15|0.3335|337.15|572.31|-1966.721362|0.3335|-0.15208|-0.23555|0.02296475|-1966.785519|8.5477|3.0|8.5171|8.5171
12i _a30|0|0|0.0|0|7.412764017000001|2|0.604984133|0.0|0.04580336|-0.00691453|-0.030422458|2|0.043848238|-0.0982344169999999|-0.366470081|0.00372838|0.0109710489999999|10.31162888|1|1|-0.469854551|1|0.8264832879999999|-0.029080032|0.888213143|0.7463962120000001|0|0.8434291340000001|-0.076575246|-0.096489393|0.015808432|-50.00086637|-63.00408424|84.78576301|-0.037414255|6.740110893|0.0|-1.833298476|-32.64875738|2860.704198|550.7287204|0.193700903|15.56818082|0.92270764|6362.153853|126.4796844|30.29912252|0.014680721|-400.0044646|1484.657003|652.8825454|9.585980094|1.0|1.0|0.0|4.62|0.0|0.14|17.0|3.27|81.65|3.31|0.0|132.29|1.0|5.0|30.0|4.0|-5.75|432.93|0.0|1.0|3.11|1.19e-06|0.0005139999999999|3.61e-06|0.0|6.03e-08|-0.05465|-2035.373964|1167.27|351.81|0.2384|246.2|542.74|-2035.141693|0.1577|-0.14945|-0.2041|0.03436093|-2035.203042|3.0033|16.0|7.8013|7.8013
12an_a36|1|0|3.489959714|0|7.412764017000001|2|0.6294007110000001|0.0|-0.05423417|-0.0070293469999999|-0.046532211|2|0.042739018|0.0966393909999999|-0.407702102|0.00285431|-0.131674913|10.33556631|1|1|-0.434819796|1|0.906423012|-0.009636347|0.885733922|0.855081905|0|0.836440154|-0.073519599|-0.105145528|0.0173118669999999|-49.67568778|-71.0446809|82.43567331|-0.036995649|7.903608682000001|0.0|-1.997765039|-33.56484523|2881.978785|565.1654879|0.216487385|15.82907093|0.8042935809999999|6162.848939|146.2760938|31.9040205|0.015771136|-383.1273396|1722.817107|725.9470896|10.65623343|1.0|1.0|1.0|4.85|0.0|0.17|17.0|2.61|94.5|2.51|0.0|135.47|1.0|6.0|31.0|4.0|-6.64|427.52|0.0|0.0|2.33|1.4300000000000002e-05|0.0061|3.09e-05|0.0|8.95e-08|-0.05561|-1670.452238|1215.98|327.38|0.6702|239.49|571.76|-1670.182102|0.0644|-0.15474|-0.21035|0.0345115999999999|-1670.244686|6.2182|0.04|7.3979|7.3979
11_a47|0|0|0.0|0|0.0|0|1.381898438|0.0|0.035230036|-0.007767503|-0.156077888|3|0.033931624|-0.0586047379999999|-0.427212659|-0.007419345|0.081235787|10.93671007|0|0|-0.451384505|3|0.702719047|-0.058523885|0.770028429|0.686454722|1|0.796863393|-0.08164597|-0.096486559|0.008462682|-50.01659041|-59.10798423|119.4035378|-0.035945973|3.175899139|1.882633323|-1.833244617|-30.64032829|2842.168734|488.1611434|0.183391205|11.22841564|0.8820228529999999|6736.717611|112.34605729999998|26.96593732|0.0128657439999999|-387.9111844|1375.2628029999998|670.2339441|7.881596968999999|1.0|1.0|1.0|3.28|3.15|0.04|28.0|6.68|70.93|3.0|0.0|124.7|0.0|4.0|32.0|5.0|-5.28|422.45|0.0|1.0|4.69|5.110000000000001e-07|0.000216|9.32e-07|0.0|2.81e-11|-0.05094|-1396.184699|1146.42|332.82|0.2321|332.82|549.52|-1395.922861|0.2321|-0.1546|-0.20554|0.03959805|-1395.980918|4.6111|0.04|7.4|7.4
12_a3|0|0|0.0|0|6.823286122000001|0|0.605020506|0.0|0.167987916|-0.009093383|-0.118456941|2|0.042795699|-0.120694579|-0.336455156|-0.006049098|-0.045382017|10.31163031|1|1|-0.604704476|2|0.899733837|-0.039834906|0.784451598|0.841871246|1|0.829399708|-0.092838926|-0.096133903|0.011076075|-44.07517037|-45.63945658|239.2266101|-0.039584548|2.496397166|76.23910943|-1.345874639|-20.92463497|2056.502939|393.75653|0.169581355|10.50748861|0.864908294|4400.493202000001|80.50854774|22.63041363|0.01374218|-313.7317211|769.4340634|330.4083896|6.524083564|1.0|1.0|1.0|3.2|2.17|0.0|21.0|4.01|92.93|1.6|0.0|90.49|1.0|2.0|22.0|3.0|-5.3|304.37|0.0|1.0|3.23|2.07e-06|0.000629|1.44e-05|0.0|1.3e-07|-0.06361|-1272.152002|847.25|379.97|0.5056|379.97|361.95|-1272.010995|0.5056|-0.13153|-0.19514|0.02620998|-1272.058487|3.1979|3548.0|5.45|5.45
10_a15|0|0|0.0|0|0.0|0|1.4356889780000002|0.0|-0.137104477|-0.006872984|-0.0435725659999999|2|0.037209302|-0.0869138469999999|-0.384887119|0.001740635|-0.077096984|10.95972828|0|0|-0.391156537|2|0.8310685940000001|0.0107135269999999|0.7585998270000001|0.7933685340000001|0|0.933136945|-0.052826735|-0.101494566|0.010485777|-30.73805622|-59.05618983|6.497096666|-0.036384844|3.550143186|0.0|-1.928396745|-17.88541558|2605.82709|542.9602292000001|0.169827351|10.08767698|0.815948972|6204.37804|98.81668286|25.50202895|0.0116026369999999|-384.2321709|1351.607534|673.7288405|6.751174337|1.0|1.0|1.0|3.58|3.64|0.12|24.0|6.3|56.27|2.87|0.0|119.95|1.0|6.0|30.0|4.0|-4.97|397.47|0.0|1.0|4.69|5.99e-07|0.0002379999999999|1.47e-06|0.0|1.51e-10|-0.03581|-1281.088565|1136.48|340.17|0.1412|277.48|487.16|-1280.804272|0.0042|-0.15377|-0.18958|0.02738146|-1280.862627|3.1460000000000004|7.0|8.1549|8.1549
4m_a46|0|0|0.0|1|7.825245291|1|1.134637002|2.12888511|-0.245599013|-0.000686578|0.051308728|1|0.041865079|-0.302054595|-0.0329557579999999|0.011122528|-0.142061192|10.94319657|1|1|-0.098201489|1|0.615482006|-0.099662698|0.7975218959999999|0.626578283|0|0.948973877|-0.067320375|-0.0672468|0.010905551|-35.4774406|-35.43866734|6.161736337000001|-0.0224155999999999|3.028720082|35.77391986|-1.008702005|-18.69640205|2133.331634|500.1036387|0.266763619|9.923886653|0.8622201970000001|4750.325312|140.5828543|16.11061509|0.012232753|-245.828396|724.9776792|486.9589609|6.446588969|1.0|1.0|1.0|3.59|2.9|0.29|17.0|4.63|54.5|2.5|0.0|98.69|1.0|2.0|25.0|3.0|-5.68|328.41|1.0|1.0|3.59|2.99e-05|0.00981|2.68e-05|0.0|1.31e-07|-0.04808|-1031.138426|975.72|285.18|0.2465|205.21|468.63|-1030.929791|0.1557|-0.18308|-0.23116|0.02920209|-1030.980844|5.2326|1288.0|5.8901|5.8901
12m_a30|0|0|0.0|0|7.412764017000001|2|0.6049842529999999|0.0|0.096631895|-0.01047558|0.024086432|2|0.040839506|-0.1305457069999999|-0.57615692|0.001371944|0.0488832779999999|10.31162838|1|1|-0.5409445629999999|1|0.817497287|-0.036924662|0.893689741|0.770326886|0|0.783260049|-0.085422479|-0.103359773|0.027352277|-57.96147772|-70.1324196|133.774348|-0.0405332439999999|12.59296644|237.0982213|-2.067195455|-39.32844052|3058.3084710000003|531.4632661|0.226267233|16.40342255|0.8173893040000001|6658.711303|153.52847759999997|35.54574762|0.019500715|-371.4702679|1812.833129|683.7405759|13.2317657|1.0|1.0|0.0|4.66|0.0|0.13|17.0|2.48|114.67|2.06|1.0|133.52|1.0|6.0|32.0|6.0|-6.22|439.49|0.0|0.0|2.36|1.01e-06|0.000444|9.71e-06|0.0|3.7600000000000003e-07|-57.0|-1743.215323|1204.39|349.29|255.0|244.95|578.87|-1742.965888|0.1615|-0.15042|-0.20742|0.04041755|-1743.030004|5.1279|31.0|7.5114|7.5114
28_a47|0|1|0.0|1|6.842683282|0|1.4201653580000002|1.408016295|-0.053792245|-0.009689834|-0.23494583|2|0.038387534|0.023813594|-0.436042548|-0.013020816|-0.00496711|10.95058275|1|1|-0.435485503|2|0.635684951|-0.175007067|0.896193695|0.614975047|1|0.605349345|-0.1132830309999999|-0.106779291|0.026080156|-67.33744077|-63.47150284|365.2310214|-0.038135461|9.214964819|83.61576722|-1.601689367|-40.02656804|2616.1598940000003|359.8303775|0.34774073|14.91533234|0.8964208090000001|5633.990508|206.7032519|34.75365534|0.031626405|-181.0112167|1459.653524|428.5826478|18.79929562|0.0|1.0|1.0|3.08|2.03|0.05|21.0|3.84|98.72|1.67|0.0|99.2|1.0|5.0|28.0|6.0|-7.22|380.35|0.0|1.0|2.4|0.000214|0.0816|0.000217|0.0|1.2099999999999998e-07|-0.05471|-1335.759232|995.5|337.37|0.2996|337.37|461.73|-1335.571655|0.2996|-0.15049|-0.2052|0.03698465|-1335.6279869999998|8.17|25.0|7.6|7.6
18_a20|1|0|3.463603867|0|6.842683282|0|1.400923654|0.0|0.1160337319999999|-0.008841844|-0.12050413|2|0.0396875|0.163548857|-0.5039851160000001|-0.005614194|-0.011236836|10.93301779|1|1|-0.597167441|2|0.809917509|-0.107446431|0.8162774979999999|0.778639593|1|0.76136176|-0.0927760219999999|-0.095227339|0.0108136339999999|-61.73239771|-63.36348363|318.5587088|-0.035934845|4.787695004|82.70867776|-1.904546783|-41.07622672|2809.844943|506.6038164|0.1890889589999999|15.51556677|0.936740671|6206.896662|125.81822920000002|29.4862782|0.013457694|-413.7552685|1562.772745|712.1606951|8.954638548|1.0|1.0|1.0|3.48|2.76|0.08|27.0|4.69|97.55|2.06|0.0|125.07|0.0|5.0|32.0|4.0|-6.13|419.48|0.0|1.0|3.78|2.54e-06|0.00107|6.91e-06|0.0|9.93e-11|-0.05604|-1352.364724|1204.88|350.69|0.2991|207.41|531.11|-1352.073755|0.2011|-0.14685|-0.20289|0.03787435|-1352.135304|8.0505|34.0|7.4685|7.4685
15a_a10|0|0|0.0|1|7.535296702|1|1.34383719|2.141907675|-0.214195114|-0.00244937|0.022297552|2|0.033912037|-0.125297206|-0.144512841|0.011418154|-0.060539141|10.92966696|1|1|-0.188634555|2|0.7408341359999999|-0.0232534929999999|0.820233357|0.713078124|1|0.915137224|-0.0458501609999999|-0.076864276|0.0156991769999999|-29.50952422|-49.47045259|42.41151044|-0.025155581|6.503087289|122.7715002|-1.3835569680000002|-18.99256188|2656.305166|588.9895149|0.323526799|11.33516398|0.68815941|5929.563906|208.2243923|23.93343877|0.017883602|-227.1590805|1316.339132|697.5493042|11.51002664|0.0|1.0|1.0|3.5|3.58|0.29|21.0|4.05|56.07|1.93|0.0|118.92|1.0|6.0|30.0|5.0|-6.52|399.49|1.0|1.0|3.33|0.000108|0.0432|3.94e-05|0.0|1.63e-08|-0.04742|-1278.452284|1179.28|329.41|0.3558|215.08|563.27|-1278.141052|0.1583|-0.1559299999999999|-0.20335|0.02976259|-1278.200428|6.1108|24.0|7.6198|7.6198
14w_a23|0|1|0.0|2|7.423568444|0|1.197963556|3.132012648|0.013971812|-0.006481882|-0.109136569|2|0.046678487|0.045196333|-0.330575965|0.003379755|-0.042151195|10.31321817|2|2|-0.427696371|2|0.5788469970000001|0.059273664|0.8668730109999999|0.558482531|1|0.7880718659999999|-0.070714528|-0.088508061|0.022440155|-46.76570273|-58.53311596|43.30287556|-0.035779855|9.814393755|90.15900589|-1.681653166|-30.92760432|3071.908367|521.1762769999999|0.256548212|15.58053709|0.988900044|6998.078982999999|169.6632599|31.82765022|0.020725002|-322.004381|1495.89956|597.2903597999999|13.70608418|0.0|1.0|0.0|3.42|3.35|0.05|26.0|5.14|105.02|3.78|1.0|120.2|1.0|5.0|32.0|6.0|-6.35|447.46|0.0|0.0|4.05|2.09e-06|0.0009369999999999|5.41e-06|0.0|1.17e-08|-0.0798|-1828.385903|1150.31|338.46|0.3855|338.46|535.54|-1828.161957|0.3855|-0.14844|-0.22824|0.02204118|-1828.222578|9.8981|2.0|8.6737|8.6737
13a_a6|1|0|3.417162147|0|7.412764017000001|1|1.430639975|0.0|-0.042110772|-0.01115741|-0.0265090529999999|1|0.041767677|0.031837397|-0.602500119|-0.00460563|0.0015242189999999|10.95129557|1|1|-0.488098052|1|0.850080948|0.090839165|0.8299950709999999|0.8013954109999999|0|0.77450544|-0.094081761|-0.113446379|0.031866842|-61.52313164|-74.18628740000001|154.9639272|-0.040840697|13.62714959|554.4922449|-2.042034827|-40.23198232|2820.31296|506.474367|0.240087608|15.08351934|0.8764206290000001|6019.922535|157.0011174|35.14492428|0.02016134|-339.9303794|1757.246214|627.4287311|13.18415753|1.0|1.0|1.0|3.53|3.2|0.12|23.0|4.32|95.85|1.29|0.0|116.79|1.0|5.0|31.0|5.0|-6.1|409.44|0.0|1.0|3.52|3.11e-06|0.0012699999999999|1.02e-05|0.0|9.77e-10|-0.05018|-1350.085889|1166.79|339.59|0.5352|206.87|571.9|-1349.834826|0.2697|-0.14969|-0.19987|0.02818646|-1349.895534|9.2157|46.0|7.3372|7.3372
18c_a30|0|0|0.0|0|7.412764017000001|2|0.604986846|0.0|0.12157783|-0.0109670669999999|-0.118776867|2|0.042560386|0.011887112|-0.625122815|-0.003436924|0.0119521719999999|10.31163825|1|1|-0.562807327|1|0.841060094|0.034468997|0.885516463|0.802578397|0|0.717052026|-0.105618255|-0.1115683|0.019360263|-71.31647561|-75.33411705|384.391404|-0.042101245|8.826997739|103.215593|-2.2313660090000003|-48.15493021|3002.59061|484.1740985|0.214007997|13.8741593|0.81455244|6685.737642|144.5043388|36.16826708|0.018410634|-386.2200097|1916.918155|713.7769663|12.43138832|1.0|1.0|0.0|4.85|0.0|0.13|17.0|1.72|124.74|2.06|0.0|135.37|1.0|6.0|32.0|5.0|-7.05|441.51|0.0|0.0|1.91|9.68e-06|0.00427|5e-05|0.0|6.520000000000001e-07|-0.05575|-1744.500825|1209.11|355.78|0.3879|355.78|543.46|-1744.2261030000002|0.3879|-0.14225|-198.0|0.04503016|-1744.28923|8.64|12.0|7.9208|7.9208
1_a6 (SB-431542)|1|0|3.3674017380000003|0|7.423568444|1|1.430935835|0.0|0.043282217|-0.015636898|-0.175408303|1|0.035620155|0.1008839219999999|-0.766207981|-0.011639964|-0.029658865|10.94959842|1|1|-0.567791164|1|0.838928085|-0.08530265|0.805877431|0.795744863|0|0.5940412860000001|-0.126408788|-0.122555709|0.033020439|-74.98172333|-72.69619778|160.410387|-0.0462988229999999|11.61820782|105.3125675|-2.083447046|-44.47680367|2678.823231|352.3666367|0.2468003389999999|14.26172029|0.895537592|5748.417262|146.3942108|36.46179023|0.02438148|-300.3801761|1640.78056|513.4628663999999|14.4623285|1.0|1.0|1.0|3.25|2.35|0.05|23.0|3.63|103.12|1.54|0.0|106.85|1.0|4.0|29.0|5.0|-6.73|384.39|0.0|1.0|2.85|3.03e-05|0.0116|5.660000000000001e-05|0.0|2.03e-08|-0.05971|-1292.588032|1049.69|376.28|0.5765|324.5|464.07|-1292.358966|0.3346|-0.13329|-193.0|0.03494577|-1292.41452|8.8611|1542.0|5.8119|5.8119
12h_a40|0|0|0.0|1|7.515889085|0|0.60499064|1.760542171|0.104392974|-0.008044548|-0.107711573|0|0.041915709|0.208938531|-0.289603712|-0.000134504|0.189869851|10.31197256|2|2|-0.556229094|0|0.809398262|0.116873629|0.845904643|0.6948809659999999|1|0.839481749|-0.0954337969999999|-0.091448888|0.0117142839999999|-50.45378559|-48.34705035|208.6717565|-0.038796498|3.274152035|59.68939644|-1.280284432|-26.67382585|2270.834041|443.8158546|0.155991416|15.84593062|0.983394285|5087.343024|82.46928995|24.30173133|0.012453938|-363.7398044|801.957134|350.9435025|6.584127851|1.0|1.0|1.0|3.19|3.0|0.0|20.0|5.02|84.45|3.76|1.0|96.16|1.0|2.0|23.0|2.0|-5.13|361.25|0.0|1.0|4.22|5.58e-07|0.0002009999999999|2.61e-06|0.0|1.44e-07|-0.07512|-2153.207198|910.77|469.0|0.3985|298.7|435.95|-2153.072091|0.3693|-0.1092|-0.18432|0.02044063|-2153.123274|3.5425|823.0|6.0846|6.0846
33_a47|0|1|0.0|1|6.823286122000001|0|1.409403453|1.758479676|-0.229935275|-0.004263267|-0.085712613|3|0.034691358|-0.11544858|-0.183320497|0.002212256|-0.033554816|10.98214099|1|1|-0.270498605|3|0.63155995|0.065468525|0.8913954909999999|0.607650682|1|0.8197001309999999|-0.060080724|-0.083739854|0.022346992|-32.1568697|-44.81989209|30.94680001|-0.0272154529999999|6.401714296000001|0.0|-1.088618103|-17.2112484|2311.28828|438.726241|0.42318652|12.94292541|0.854471925|4889.09585|226.5011607|25.25333652|0.029580684|-82.22540944|1010.133461|388.178924|15.83240237|0.0|1.0|1.0|3.08|2.76|0.11|21.0|4.04|68.52|1.52|0.0|94.28|1.0|3.0|25.0|5.0|-6.78|334.35|1.0|1.0|2.69|0.000546|183.0|0.000192|0.0|8.339999999999999e-08|-0.05462|-1123.16428|934.34|296.13|0.2566|296.13|423.52|-1122.992964|0.2566|-0.15985|-0.21447|0.02924367|-1123.04547|6.2284|4.0|8.4|8.4
24_a47|0|1|0.0|1|6.86171134|0|1.304328602|1.225600378|0.0453435129999999|-0.010774404|-0.1160443999999999|2|0.039520202|0.0251322929999999|-0.484848181|-0.0060410169999999|-0.063708635|10.95005721|1|1|-0.540463145|2|0.662080166|-0.005097239|0.875198713|0.627160379|1|0.7839491009999999|-0.075894947|-0.090995097|0.021522987|-42.71324947|-51.21152885|41.72753688|-0.032498249|6.81713713|47.170683|-1.364926459|-24.03877652|2642.775318|441.2021442|0.388396422|13.48797266|0.920079732|6022.202634|218.5873217|29.90471672|0.032103375|-125.6197312|1255.998102|457.1122177|18.06759887|0.0|0.0|1.0|3.14|3.12|0.05|21.0|4.64|84.73|2.86|0.0|104.73|1.0|5.0|28.0|5.0|-6.48|396.81|0.0|1.0|3.31|2.46e-05|0.00975|3.05e-05|0.0|2.32e-08|-0.06517|-1696.105723|1002.04|312.5|0.2618|312.5|450.98|-1695.93106|0.2618|-0.16333|-0.2285|0.03414611|-1695.98597|3.6008|3.0|8.5|8.5
8d_a32|1|1|3.474433107|0|7.765993078999999|0|0.609420756|0.0|0.143684876|-0.010604502|-0.089662873|0|0.0388738739999999|0.062782795|-0.519620595|-0.006974711|-0.044765977|10.31100269|3|3|-0.629535754|0|0.825020753|-0.054095278|0.875986707|0.789198712|1|0.7107041559999999|-0.109612139|-0.109968322|0.01593079|-68.88621406|-69.11005922|321.2496412|-0.03346862|6.291941176|89.20994250000001|-1.539556512|-43.2918338|2556.198518|446.6450457|0.2914328639999999|15.29958432|0.887243042|5523.492436|183.1522214|29.684549600000004|0.019788058|-262.14980440000005|1365.489282|557.1050635|12.43588915|1.0|1.0|1.0|3.5|2.84|0.26|19.0|4.32|154.03|1.1|0.0|110.38|1.0|7.0|27.0|4.0|-6.47|397.52|0.0|1.0|3.57|8.41e-07|0.000334|4.36e-05|0.0|5.51e-08|-0.0535|-1880.773727|111.16|348.39|0.3018|348.39|540.98|-1880.540067|0.3018|-0.14765|-0.20115|0.04065536|-1880.602038|1873.0|8.0|8.0809|8.0809
4_a3|0|0|0.0|0|6.823286122000001|0|0.60501714|0.0|0.2122551539999999|-0.008561428|-0.161259999|1|0.035345345|-0.08769805|-0.325334256|-0.008407895|0.057349653|10.31162267|1|1|-0.607238634|1|0.640351067|-0.028924747|0.785381728|0.628171026|1|0.74053397|-0.110345083|-0.098695428|0.008006786|-52.4583525|-46.9200748|235.6982345|-0.039478171|1.809595554|77.51574252|-1.381735991|-24.93884341|2142.972568|352.05186289999995|0.133023729|8.648209506|0.711897153|4885.093366|63.23984222|21.6476858|0.0100954959999999|-348.9230345|757.6690029|347.9532383|4.799426464|1.0|1.0|1.0|2.94|2.6|0.0|21.0|5.17|80.04|3.07|0.0|92.65|1.0|2.0|23.0|3.0|-5.21|321.37|0.0|1.0|4.09|2.02e-06|0.00065|8.22e-06|0.0|2.950000000000001e-08|-0.0584299999999999|-1355.332318|858.45|356.58|0.1776|208.93|338.33|-1355.192416|119.0|-0.14983|-0.20826|0.02921941|-1355.239905|3.1409|1259.0|5.9|5.9
