molecula|SddssS|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|BCUTs-1|MATS2c|AATSC1c|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1i|GATS1are|BIC2|MATS8s|GATS1pe|nFaHRing|FNSA3|FPSA3|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|WNSA2|DPSA4|FPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50
10_a4|0.0|0|0.0|0.0|1|7.535296702|1.343863662|-0.180140166|-0.002959121|2|0.038699764|0.00941601|-0.159792527|0.01107733|10.92992762|-0.090413559|1|1|-0.132895939|0.6990620390000001|0.810105167|-0.120059574|0.6799081490000001|1|-0.051015897|0.014582852|-29.52653193|8.440134933|39.48408698|0.078346981|-0.027007048|-26.60798798|0.744529685|-17.08910641|54.09964719|-15.63090193|37.96666686|2064.276654|-9.046715915|5.759414166|11.20225306|-452.3357957|20.99433004|0.014040792|1.0|1.0|1.0|0.0|3.46|21.0|-8.07|4.93|4.81|52.83|2.0|0.0|111.38|0.0|1.0|4.0|-4.66|28.0|4.0|370.45|1.0|1.0|2.21e-05|0.00818|1.4e-05|0.00519|8.51e-09|4.9674|3.34|3.6465|-1183.812875|619.99|340.01|0.1792|249.6|470.02|0.0176|-0.15561|-0.2025|-1183.602045|2.2386|88.0|7.0555
12af_a36|0.0|0|3.448611715|0.0|0|7.412764017000001|1.29704271|0.04293386|-0.00989889|2|0.039953704|0.091263447|-0.6038322939999999|-0.00233752|10.96037047|0.00146554|1|1|-0.213993335|0.859938421|0.813346624|-0.062279009|0.817582774|0|-0.082549457|0.021921402|-57.32748365|15.22358698|89.56100543|0.244724481|-0.035153522|-50.86129548|0.6702409189999999|-39.81177462|91.25505794|-24.41279506|72.55107063|3082.869129|-16.95376516|8.59579222|15.59375751|-966.3646141|36.42391023|0.0259433429999999|0.0|1.0|0.0|3.0|4.98|17.0|-6.93|2.38|1.65|98.3|1.0|0.0|138.06|0.0|1.0|7.0|-3.54|33.0|5.0|438.48|0.0|0.0|0.000292|128.0|0.000227|0.0997|1.1800000000000001e-07|5.2352|4.5|3.2299|-1440.982935|737.4|383.86|427.0|236.83|589.48|0.0035|-0.13364|-0.19246|-1440.740243|9.4631|15.0|7.8239
11d_a31|0.0|0|3.39688681|0.0|0|7.765993078999999|0.610136352|0.064475882|-0.017317263|0|0.0388738739999999|0.016799834|-0.848545873|-0.009496378|10.31169874|-0.078235092|2|2|-0.153894316|0.819298311|0.822077662|-0.057505249|0.78396996|0|-0.134031221|0.034417775|-82.05480081|21.07078977|296.2476128|0.414787184|-0.040797245|-50.24081482|0.6817705409999999|-50.23449218|98.8237718|-24.97634343|103.1255906|2039.207676|-15.29068277|7.885647873|15.21323794|-703.3714074|36.63453013|0.027374162|1.0|1.0|1.0|2.0|3.6|16.0|-6.23|5.43|4.03|125.57|1.0|0.0|102.13|0.0|1.0|7.0|-5.48|27.0|6.0|385.44|0.0|1.0|3.33e-06|0.00128|6.26e-05|0.0241|5.83e-07|3.8009|4.87|3.8009|-1598.7152199999998|650.64|326.2|0.2642|326.2|551.86|0.2642|-0.15822|-0.19226|-1598.546288|4.6622|0.03|7.5229
12l_a36|0.0|0|3.426092687|0.0|0|7.412764017000001|1.297044247|-0.0944961519999999|-0.0076430169999999|2|0.039061728|0.128666217|-0.4203659179999999|-0.000143196|10.95423322|-0.0452558729999999|1|1|-0.175397741|0.8707354620000001|0.8174432229999999|-0.041707369|0.8212311840000001|0|-0.079972189|0.0220227089999999|-52.05361632|14.33450402|39.27257375|0.15618077|-0.038052612|-45.67788557|0.7379583590000001|-33.88151556|83.76912404|-24.7683114|66.38812034|2385.788754|-16.12160667|7.471134223|13.88638723|-822.2019402000001|33.56329135|0.02088234|1.0|1.0|0.0|2.0|4.78|17.0|-6.66|2.75|1.76|92.99|1.0|0.0|128.47|0.0|1.0|5.0|-4.57|31.0|5.0|406.44|0.0|0.0|2.72e-05|0.0111|5.08e-05|0.0206|2.21e-07|3.8619|2.98|3.8619|-1325.194654|686.83|321.05|0.4524|321.05|530.75|0.4524|-0.15869|-0.20973|-1325.0137550000002|7.2021|0.02|7699.0
12b_a5|0.0|0|0.0|0.0|0|6.605297921|1.189701783|-0.297319874|-0.001991527|3|0.0252713179999999|-0.021265946|-0.1214831359999999|0.0068803119999999|10.94620104|-0.016614746|0|0|-0.110182753|0.8417504029999999|0.779793078|0.066588785|0.8121510009999999|0|-0.066227158|0.016556707|-41.76622313|10.44150403|138.67264319999998|0.172386307|-0.020455699|-27.27837078|0.530379611|-26.33991037|59.53145615|-12.90040679|52.20772716|1071.500538|-8.135654442|8.398709622|16.16438947|-463.7323032|24.32296891|0.025810077|0.0|1.0|1.0|1.0|4.05|18.0|-7.67|3.29|0.72|50.28|1.0|0.0|123.46|0.0|1.0|5.0|-2.3|30.0|6.0|397.47|1.0|0.0|0.00503|2.0|0.000359|143.0|2.14e-08|4.6156|2.24|1.4454|-1276.928859|669.05|857.76|0.2345|268.62|505.16|0.0001|-0.06212|-0.16607|-1276.9984029999998|8.2868|42.0|7.3768
16a_a32|0.0|1|3.357452523|0.0|0|7.765993078999999|0.6094207620000001|0.205693867|-0.014399612|0|0.03995614|-0.053745649|-0.6911813920000001|-0.008098765|10.31100271|-0.058518519|3|3|-0.199563743|0.859696525|0.8567078770000001|0.039965071|0.81143469|1|-0.090389538|0.020664867|-56.2527503|12.86051026|92.00611646|0.2434571689999999|-0.037168908|-46.27170107|0.6968200370000001|-35.00816569|88.96104768|-23.13158502|69.11326055|2992.60858|-14.39564033|7.183246604|13.08168264|-647.803815|33.19592405|0.023475264|1.0|1.0|1.0|3.0|3.53|19.0|-7.3|5.32|3.79|152.07|1.0|0.0|108.86|1.0|1.0|7.0|-5.49|27.0|4.0|398.51|0.0|1.0|3.2e-06|0.00128|9.14e-05|0.0364|5.04e-08|3.6314|3.9|3.6314|-1896.81177|664.67|341.42|0.2859|341.42|535.63|0.2859|-0.15045|-0.20718|-1896.649286|1.8274|11.0|7.9586
14_a47|0.0|1|2.871076328|0.0|0|6.605297921|1.417758105|-0.126490693|-0.006070958|2|0.036632997|0.017068634|-0.2306964|-0.008212621|10.95058279|0.0295267039999999|1|1|-0.061837113|0.5975877820000001|0.777675668|-0.085385518|0.579833096|1|-0.093553938|0.020106089|-47.18187618|10.1400648|64.60629385|0.318401536|-0.034963476|-23.9422834|0.664709719|-23.79514424|61.62381153|-17.63306222|57.32194098|670.2518865000001|-8.892848121|6.909385453|13.15643085|-311.2496842|26.52746264|0.028057496|1.0|1.0|1.0|2.0|2.78|21.0|-7.79|3.97|4.88|66.49|0.0|0.0|86.58|0.0|1.0|3.0|-3.97|24.0|5.0|323.3|1.0|1.0|0.000108|0.0349|7.46e-05|0.0241|1.63e-08|3.9671|2.64|3.9671|-1127.737484|519.55|312.53|0.2452|312.53|375.43|0.2452|-0.16377|-0.22434|-1127.6593779999998|3665.0|8.0|8.1
18_a10|0.0|0|0.0|0.0|1|7.78113851|1.243178376|-0.182332901|-0.00309846|2|0.035770975|-0.092424959|-0.1859075939999999|0.009941402|10.92966688|-0.0280813039999999|1|1|-0.143149563|0.7155022459999999|0.785539083|0.048377088|0.6886547670000001|1|-0.0575419659999999|0.019095409|-36.52271591|12.12013168|40.99617452|0.114447045|-0.024889861|-30.63863373|0.641615544|-23.18149476|61.38857307|-15.79795381|48.64284759|2137.914113|-10.02718922|7.204851347999999|13.51828833|-551.4954071000001|24.62214943|0.020666062|0.0|1.0|1.0|0.0|4.07|21.0|-7.88|4.65|4.66|62.06|1.0|0.0|119.81|0.0|1.0|5.0|-4.48|31.0|5.0|412.48|1.0|1.0|3.34e-05|0.0138|1.7100000000000002e-05|0.00705|1.32e-08|5.7687|2.65|3.7977|-1336.433782|687.19|326.47|0.2962|214.93|504.61|0.1637|-0.15735|-0.20692|-1336.185978|5.9029|0.13|6.8861
12h_a30|0.0|0|0.0|0.0|0|7.412764017000001|0.604984682|0.046965756|-0.00737961|2|0.043848238|-0.074988669|-0.391119352|0.001139238|10.31162898|-0.072247675|1|1|-0.120380857|0.669561738|0.831176513|0.008644634|0.64876559|0|-0.083127678|0.017389133|-52.88851758|11.06352871|89.66095835|0.236431596|-0.038417127|-40.10503079|0.7979748729999999|-33.64938551|73.14241438|-24.44221903|63.95204629|2268.811589|-15.55093031|8.066818026|15.1759206|-761.9955851|30.63031164|0.015886049|1.0|1.0|0.0|1.0|4.63|17.0|-6.9|4.25|3.18|81.65|2.0|0.0|127.24|0.0|1.0|5.0|-5.39|30.0|5.0|416.47|0.0|0.0|4.12e-06|0.00171|9.71e-06|0.00405|1.26e-07|5.0289|4.07|3.5101|-1675.011389|672.54|353.22|0.1878|246.54|518.06|155.0|-0.14889|-0.2023599999999999|-1674.838376|3.4138|9.0|8065.0
14q_a23|0.0|1|0.0|0.0|2|7.423568444|1.19796338|0.141057047|-0.0101981219999999|2|0.044138322|0.064903564|-0.5608967029999999|0.002243702|10.31321757|-0.056324491|2|2|-0.033435987|0.77007911|0.808928963|0.067394607|0.7333675390000001|1|-0.08960718|0.02158178|-61.51997721|14.81701129|350.836102|0.226805402|-0.039682061|-45.42467289|0.777340899|-42.23665548|79.42966327|-27.24379301|76.3369885|2213.1193780000003|-18.70427707|8.732265278|16.53853737|-953.9181308|35.04742005|0.01932289|0.0|1.0|0.0|2.0|3.52|26.0|-6.96|2.57|3.12|148.11|1.0|1.0|128.38|1.0|1.0|6.0|-5.21|33.0|5.0|454.51|0.0|0.0|6.11e-06|0.00278|4.03e-05|0.0183|1.11e-07|3.6431|4.19|3.6431|-1798.645459|714.22|340.33|0.4943|340.33|554.59|0.4943|-0.14854|-0.23013|-1798.433122|12.0503|16.0|7.8069
18d_a30|0.0|0|0.0|0.0|0|7.412764017000001|0.6049874|0.041146136|-0.0072724869999999|2|0.040899471|-0.071608958|-0.385441836|0.001139238|10.31163881|-0.087019298|1|1|-0.120380857|0.669561738|0.815003426|-0.001699165|0.64876559|0|-0.07812727|0.017843227|-49.44608411|11.29282624|78.23108693|0.196719738|-0.037906966|-41.33339749|0.783284395|-31.29400567|75.80070349|-23.99099587|60.73891035|2894.162522|-15.18369704|7.063141946|12.69833771|-744.0011548|30.62871675|0.016577694|1.0|1.0|0.0|1.0|4.75|17.0|-6.9|4.25|3.18|81.65|2.0|0.0|127.24|0.0|1.0|5.0|-5.39|30.0|5.0|416.47|0.0|0.0|4.12e-06|0.00171|9.71e-06|0.00405|1.26e-07|5.0125|4.07|3.4682|-1675.020297|669.66|357.49|0.3856|247.35|508.7|0.3788|-0.14167|-0.19673|-1674.8453470000002|6.2946|21.0|7.6737
11e_a5|0.0|0|2.971327032|0.0|0|7.139660336|1.338814635|-0.2114441819999999|-0.003208975|2|0.020943152|-0.07965|-0.192538515|0.008268901|10.9487795|-0.010236262|1|1|-0.147721258|0.77509232|0.775794895|-0.048843135|0.747366251|0|-0.062865536|0.0120552589999999|-41.64560703|7.986070113999999|62.84782002|0.123241209|-0.0282210629999999|-34.67724171|0.72163516|-27.58835281|63.5644542|-18.69519243|49.63167715|960.0428704|-12.38472918|9.387474824|18.17739133|-693.5448342|25.90670947|0.016933845|0.0|1.0|1.0|1.0|3.22|23.0|-8.95|5.03|4.29|66.93|2.0|0.0|125.71|0.0|1.0|7.0|-4.65|31.0|5.0|411.5|1.0|0.0|2.23e-05|0.00919|1.9e-05|0.00782|1.13e-09|4.4179|2.91|4.1036|-1316.547103|717.76|302.14|0.5347|280.64|571.06|0.2125|-0.16751|-0.20559|-1316.301553|2.8694|0.04|7.3979
14a_a10|0.0|0|0.0|0.0|1|7.535296702|1.3438495730000002|-0.2090476269999999|-0.002047597|3|0.035660377|0.027446544|-0.147427016|0.011509975|10.92970798|-0.00421565|1|1|-0.344811314|0.76857495|0.7348225290000001|-0.011977878|0.740051323|1|-0.044416218|0.0135610389999999|-32.23041637|9.840503082|67.52851799|0.088450549|-0.018970051|-37.18086445|0.542015878|-23.38784787|67.14248252|-13.76552695|42.07091945|1774.8853399999998|-9.988888957|10.0292632|18.88856367|-669.2555601|25.39690722|0.0219172279999999|0.0|1.0|1.0|0.0|3.98|21.0|-8.18|4.16|3.36|59.31|1.0|0.0|146.76|0.0|1.0|7.0|-4.21|35.0|6.0|468.59|1.0|0.0|6.159999999999999e-05|0.0288|1.58e-05|0.00743|6.55e-09|5.5808|2.25|3802.0|-1489.655581|800.01|326.1|0.2835|222.16|645.26|0.0005|0.2422099999999999|0.19621|-1489.487381|4.8004|74.0|7.1308
LY580276_a4|0.0|0|0.0|0.0|1|7.535296702|1.344599701|-0.156842923|-0.001543874|1|0.044357639|0.0295482979999999|-0.063298854|0.010217376|10.94681614|0.011772853|1|1|-0.042912895|0.5162208110000001|0.7921620090000001|0.035666446|0.518109998|0|-0.057317455|0.008729943|-27.6229776|4.207217677|11.22286434|0.131473004|-0.028035586|-16.49563923|0.8478469959999999|-13.31233017|38.23432817|-13.51117823|31.83019528|1511.5340210000002|-6.511436537000001|5.456603642999999|9.693623538|-247.4345884|15.93586849|0.008312438|1.0|1.0|1.0|0.0|3.01|17.0|-6.56|4.49|4.43|30.71|0.0|0.0|84.74|0.0|1.0|2.0|-3.67|22.0|3.0|293.34|1.0|1.0|0.000213|0.0624|6.18e-05|0.0181|2.75e-07|5.2983|3.64|4.4918|-959.4958788|519.23|276.03|0.1905|234.01|402.99|0.1842|-0.18746|-0.2099599999999999|-959.404416|3.2891|175.0|6757.0
13g_a6|0.0|0|3.457632039|0.0|0|6.842683282|1.424099171|-0.0961994219999999|-0.006574579|2|0.043020833|0.03536788|-0.381325604|-0.002407131|10.95053423|-0.080022038|1|1|-0.215607882|0.836982172|0.774238891|0.095969451|0.789769968|1|-0.074216821|0.017637229|-51.67543048|12.28038897|68.57626488|0.128027951|-0.0323525729999999|-44.57717132|0.7357333540000001|-35.98038956|76.50577593|-22.52633766|63.95581946|3916.754765|-15.68456028|7.968172425|14.34268783|-846.9662551000001|30.61752948|0.017929016|1.0|1.0|1.0|2.0|3.61|27.0|-10.57|5.41|4.79|103.17|2.0|0.0|128.63|0.0|0.0|6.0|-5.56|33.0|5.0|431.49|0.0|1.0|2.77e-06|0.0012|8.8e-06|0.0038|2.67e-11|5.9869|3.83|3.2472|-1386.611265|739.55|381.82|0.8442|207.09|592.49|0.0105|-0.1327|-0.20806|-1386.364067|13.3225|119.0|6.9245
47t_a18|0.0|0|0.0|0.0|0|7.03438793|1.25117758|0.1115820769999999|-0.0128248239999999|0|0.03672956|0.018018036|-0.756664598|-0.006573438|10.94702032|-0.04785474|0|0|-0.104274108|0.704602886|0.750103977|0.005590928|0.688453085|0|-0.119202068|0.014067024|-79.78154029|9.415011332|280.622476|0.32796681|-0.040580402|-46.27207168|0.804531523|-53.39751484|80.00407742|-27.16032544|89.19655162|1326.524873|-18.17831387|8.780037801|17.48280476|-1017.985577|33.75918118|0.016238994|0.0|1.0|0.0|3.0|3.86|18.0|-7.51|2.6|2.93|110.56|2.0|1.0|129.21|0.0|1.0|7.0|-5.58|33.0|4.0|441.48|0.0|0.0|2.65e-06|0.00117|1.7100000000000002e-05|0.0075299999999999|3.09e-08|3.1164|9.4|3.1164|-1470.873743|703.76|397.84|0.5502|397.84|601.36|0.5502|-0.12692|-0.19514|-1470.593659|9.6938|782.0|6.1068
14h_a23|0.0|1|0.0|0.0|2|7.423568444|1.197963488|0.043538466|-0.005921293|2|0.04255787|0.0316908439999999|-0.307907256|0.009895793|10.31321773|-0.034313725|2|2|-0.131709531|0.708395022|0.79263722|0.143102066|0.669357479|1|-0.063825076|0.021982565|-43.02851162|14.81983413|41.34207782|0.076569426|-0.033774476|-36.84086528|0.753100584|-29.00823506|67.44368679|-22.76950546|57.84834575|2371.16134|-15.35036053|7.833334036|15.0735214|-736.8173055999999|30.23434844|0.018981866|0.0|1.0|1.0|1.0|3.47|26.0|-7.47|3.4|3.89|128.81|1.0|1.0|125.0|0.0|1.0|5.0|-5.68|32.0|5.0|436.49|0.0|0.0|2.09e-06|0.0009109999999999|1.27e-05|0.00554|3.39e-08|4.0506|3.29|3.6689|-1722.1762399999998|699.86|337.93|0.3424|306.09|569.53|0.2727|-0.15209|-0.2374099999999999|-1721.99264|13.4823|5.0|8.3468
12ae_a36|-3.3501500230000003|0|3.412870974|0.0|0|7.412764017000001|0.299253957|0.069118289|-0.009867085|2|0.041555556|0.087069205|-0.611759277|-0.006862238|10.31810353|0.006615826|1|1|-0.261631709|0.8183043390000001|0.831101086|-0.0931249669999999|0.750657639|0|-0.085851235|0.023873046|-63.96145017|17.78605328|96.60079598|0.2837586789999999|-0.036430555|-58.64180087|0.6849975640000001|-47.65297933|97.76153993|-27.14173115|81.74750345|2634.745208|-20.22131065|8.676756505|16.22570287|-1172.836017|39.62310606|0.025570256|0.0|1.0|0.0|3.0|5.03|17.0|-6.87|1.28|2.15|123.75|1.0|0.0|142.02|0.0|1.0|7.0|-3.85|34.0|6.0|474.54|0.0|0.0|0.0001409999999999|0.0668|0.0001889999999999|0.0897|1.36e-07|5235.0|6.24|3.8664|-1876.203168|754.15|320.67|0.4832|236.84|615.71|0.3366|-0.1566|-0.21149|-1875.963244|8.9297|15.0|7.8239
11d_a5|0.0|0|2.9590700880000003|0.0|0|6.605297921|1.388848584|-0.245058546|-0.003373937|2|0.0228184279999999|-0.125546291|-0.185566552|0.008307337|10.94877952|0.01948342|1|1|-0.200646773|0.786587307|0.783891527|-0.018747485|0.755793189|0|-0.063028408|0.012828514|-40.04753555|8.151092424|61.45330587|0.12909714|-0.029333375|-34.21147402|0.712305422|-25.44574968|65.35645739|-18.63809379|48.19862797|900.3825317|-11.84243331|8.920296087|17.62784804|-615.8065323|26.16587381|0.018119737|1.0|1.0|1.0|1.0|3.13|23.0|-8.64|4.41|4.14|66.93|1.0|0.0|114.29|0.0|1.0|7.0|-4.14|29.0|5.0|385.46|1.0|1.0|7.2e-05|0.0278|5.14e-05|0.0198|2.31e-09|4.4175|2.59|4107.0|-1239.127458|682.09|301.89|507.0|280.66|594.45|0.2068|-0.16762|-0.20529|-1238.914819|3.7008|15.0|7.8239
15c_a22|0.0|0|0.0|0.0|1|6.842683282|1.42291727|-0.134137693|-0.005236206|2|0.038137255|-0.026986769|-0.298463715|0.003784292|10.9464374|0.006275578|1|1|-0.160566657|0.667111824|0.773044788|-0.096749121|0.639264982|1|-0.067475429|0.024561528|-48.58045253|17.68362419|36.22825261|0.133414786|-0.0302219629999999|-41.51455167|0.661775114|-34.97658951|75.52188549|-21.75898206|66.26407672|2092.620825|-15.66586856|8.626398368|16.03890406|-830.2910335|32.87972244|0.0248073129999999|0.0|1.0|1.0|1.0|3.49|27.0|-9.28|3.9|4.18|109.38|1.0|0.0|128.77|0.0|1.0|6.0|-4.86|34.0|6.0|445.48|0.0|0.0|1.39e-05|0.00618|2.4e-05|0.0107|5.269999999999997e-10|5.7361|4.79|3674.0|-1460.602657|715.42|337.46|0.5082|216.15|575.8|0.0694|-0.15408|-0.22807|-1460.387718|9.0393|737.0|6.1325
13_a10|0.0|0|0.0|0.0|1|7.535296702|1.343837907|-0.059862024|-0.0057715859999999|2|0.038726287|-0.093280469|-0.259721373|0.00384732|10.9296146|-0.001592366|1|1|-0.02811323|0.761923976|0.78472614|0.00746881|0.736686715|1|-0.094726989|0.0122005|-47.88975806|6.168030793|174.7319717|0.181972309|-0.030119651|-21.04167667|0.7144943490000001|-24.21093442|51.21590298|-15.22715739|54.05778885|1630.880014|-7.698174391|5.069505473|9.209972585|-315.62515|21.31179541|0.018979132|1.0|1.0|1.0|1.0|3.02|21.0|-6.6|3.52|3.81|63.83|0.0|0.0|97.14|0.0|1.0|2.0|-3.76|25.0|4.0|328.37|1.0|1.0|0.000176|0.0576|7.87e-05|0.0258|2.49e-07|5.8308|2.48|3.8419|-1065.874094|550.83|322.72|0.3905|212.63|376.77|0.1514|-0.15937|-0.20959|-1065.732389|5.3726|0.16|6.7959
7_a27|0.0|0|0.0|0.0|2|6.842683282|1.40247849|0.112935885|-0.00601016|2|0.049625|-0.133453335|-0.288487667|0.010291744|10.93773474|-0.056500475|1|1|-0.323631281|0.6413629129999999|0.801251575|0.147753647|0.62067794|1|-0.060745542|0.015099075|-34.09779211|8.475438874|10.66993367|0.14888586|-0.0300556429999999|-26.6343589|0.763564713|-19.13983132|55.55559276|-16.87088515|42.57323098|1497.873267|-9.469994277|6.446345598|12.087978|-426.1497425|22.09489892|0.014441323|1.0|0.0|1.0|0.0|3.24|21.0|-6.61|3.32|3.05|65.6|0.0|0.0|102.36|0.0|1.0|3.0|-4.06|26.0|4.0|345.4|1.0|1.0|8.66e-05|0.0299|5.2e-05|18.0|2.43e-07|4.1205|5.37|4.1205|-1122.455548|606.74|300.9|0.4179|300.9|505.5|0.4179|-0.16734|-0.2162099999999999|-1122.304359|6.3813|1.0|9.0
12c_a36|0.0|0|3.447900368|0.0|0|7.412764017000001|1.29696741|-0.087096843|-0.007667703|2|0.040899471|0.085843909|-0.414055975|0.0005016269999999|10.95982545|-0.056994595|1|1|-0.177407665|0.8941919290000001|0.819222745|-0.033217921|0.8065052890000001|0|-0.073370864|0.019582215|-47.12722334|12.5779546|60.79111287|0.159266488|-0.038024893|-43.57746274|0.75500974|-30.27053327|80.22754474|-24.42396797|59.70517794|2365.641348|-15.68788659|6.772454418|12.86584957|-784.3943293|32.34920911|0.019278991|1.0|1.0|0.0|2.0|4.74|17.0|-7.18|3.35|2.54|69.2|1.0|0.0|128.76|0.0|1.0|5.0|-4.44|30.0|4.0|415.88|1.0|1.0|3.64e-05|0.0151|2.55e-05|0.0106|6.65e-08|3.8436|3.79|3.8436|-1692.540795|672.74|322.58|0.3927|322.58|509.61|0.3927|-0.15835|-0.2082699999999999|-1692.3713309999998|6.6973|9.0|8.0458
12y_a30|0.0|0|0.0|0.0|0|7.412764017000001|0.604984019|0.048343649|-0.005996863|2|0.044197531|-0.089502772|-0.353814891|0.00604028|10.31162818|-0.058184644|1|1|-0.0922059569999999|0.842068099|0.768409873|-0.05346283|0.803183654|0|-0.070903795|0.0149823289999999|-47.598277|10.05775555|85.17057711|0.151081489|-0.034840345|-41.1215369|0.820108145|-31.95309886|69.55490151|-23.38859815|57.65603256|2411.415644|-15.70095045|8.067590558|14.55517927|-863.552275|28.51891948|0.012362508|1.0|1.0|0.0|1.0|4.86|17.0|-7.38|4.87|3.23|81.65|2.0|0.0|137.21|0.0|1.0|5.0|-6.04|31.0|4.0|426.54|0.0|0.0|9.14e-07|0.00039|3.48e-06|0.00148|4.12e-08|5.1973|4.45|3.4718|-1654.41361|728.75|357.11|0.2173|238.56|585.59|0.1489|-0.1475|-0.19815|-1654.190369|5.1209|22.0|7.6576
17_a15|0.0|0|0.0|0.0|0|0.0|1.43568899|-0.046866421|-0.0071363569999999|2|0.036595745|-0.033968088|-0.442454151|0.0016674189999999|10.9544604|-0.0141953639999999|0|0|-0.263401148|0.769376831|0.721188086|0.001376853|0.740986227|0|-0.052869016|0.012890299|-40.50376584|9.875456386|34.35335309|0.119540765|-0.027065991|-46.86345493|0.653207369|-31.03055741|77.82445248|-20.73567196|50.37922222|2104.883413|-15.88591693|7.967418828|15.15194163|-937.2690986|31.74439379|0.0217385279999999|1.0|1.0|1.0|1.0|3.63|24.0|-9.72|4.89|6.0|67.35|2.0|0.0|131.36|0.0|1.0|7.0|-5.93|33.0|4.0|438.52|0.0|1.0|1.19e-06|0.00052|2.26e-06|0.00099|1.9199999999999998e-10|4.1461|6.89|3.8006|-1413.897695|752.08|326.22|0.7247|299.04|663.81|0.0377|-0.15573|-0.19509|-1413.624817|7.1743|12.0|7.9208
11_a3|0.0|0|0.0|0.0|0|6.823286122000001|0.605020608|0.119431379|-0.01008647|3|0.042795699|-0.101436441|-0.363112913|-0.008037672|10.31163053|-0.023103765|1|1|-0.0947326669999999|0.8947911009999999|0.724492061|0.132535663|0.834020779|1|-0.0955396769999999|0.014376713|-45.19136777|6.800350988|253.1353625|0.222196952|-0.0391657429999999|-22.2443844|0.752484736|-21.37603754|57.08178682|-18.52584757|51.99171876|1105.41974|-8.76293931|5.475372235|10.29352296|-289.1769972|24.61956593|0.021256639|0.0|1.0|1.0|1.0|3.19|21.0|-6.51|3.79|3.41|105.82|0.0|0.0|88.28|0.0|1.0|2.0|-4.08|22.0|4.0|305.36|0.0|1.0|8.37e-05|0.0256|0.000197|0.0601|3.06e-07|3.2232|2.12|3.2232|-1288.195105|508.58|384.66|0.4441|384.66|346.18|0.4441|-0.13118|-0.20018|-1288.10577|4.4522|0.04|7.3979
28_a20|0.0|0|0.0|0.0|1|6.842683282|1.417203216|-0.013841559|-0.006492092|3|0.0396875|0.091462964|-0.363557127|0.002234763|10.94963925|-0.039965901|1|1|-0.028782305|0.715067047|0.755701837|-0.104458316|0.690655217|1|-0.086299346|0.014682607|-57.59898971|9.799649234|318.7453661|0.218249263|-0.035068957|-40.6172876|0.773641727|-38.44343857|71.98460956|-23.40616218|67.39863895|2449.815677|-15.62203369|7.587188177000001|14.28413212|-812.3457521|30.25452396|0.016673728|0.0|1.0|1.0|1.0|3.45|27.0|-8.8|3.93|4.01|99.58|1.0|0.0|122.8|0.0|1.0|5.0|-4.42|32.0|5.0|420.47|0.0|1.0|3.77e-05|0.0159|3.72e-05|0.0156|1.57e-09|4.7905|4.64|3.5798|-1368.363151|704.42|346.35|0.2354|258.81|531.85|0.0153|-0.15572|-0.21814|-1368.146882|4.7428|255.0|6.5935
19_a20|0.0|0|3.423603867|0.0|0|6.842683282|1.4009239059999998|0.071176085|-0.0096278259999999|3|0.0396875|0.103271147|-0.539158264|-0.006620594|10.94899558|-0.063133522|1|1|-0.083481481|0.811128636|0.7619768840000001|-0.143992458|0.7741509329999999|1|-0.091725453|0.013643765|-60.26825633|8.964643162|339.8339889|0.245547466|-0.038340404|-43.03556944|0.796070588|-39.5992891|75.98477124|-25.1915821|69.23289949|1818.518838|-16.55214209|7.950138729|15.38668579|-860.7113887|31.64490997|0.0159602|1.0|1.0|1.0|2.0|3.49|27.0|-9.63|4.97|4.08|110.44|1.0|0.0|122.86|0.0|1.0|5.0|-4.89|32.0|5.0|420.47|0.0|1.0|1.29e-05|0.00541|2.6600000000000003e-05|0.0112|2.34e-10|3.3616|5.01|3.3616|-1368.413151|687.79|368.83|0.2998|368.83|519.34|0.2998|-0.13903|-0.2067|-1368.190746|6.3327|2.6|5585.0
