molecula|SddssS|n9FaHRing|n9FaRing|SssssC|AATSC1c|AATSC1s|JGI4|SaaaC|AATSC1are|MATS8i|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|FNSA3|FNSA5|PBF|FPSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GRAVp|PNSA2|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
18c_a25|0.0|0|0|0.0|-0.002704524|-0.008080236|0.043274232|2.069766482|0.007804726|-0.038865826|10.31285373|1|0.007488918|0.01222181|-0.064145547|2|0.7644072209999999|0.748718056|0.084188427|0.0114970419999999|0.7357918440000001|-0.048636087|-0.0719340379999999|0.385593349|0.009585904|6.300016824|26.54367263|0.05198276|-0.026975264|-31.07074762|4.140476673999999|0.0|0.7479204509999999|-1.510614788|-21.00757374|56.83666555|38.26446885|2917.369488|-992.8013635|2095.730631|-11.65153036|7.553051762000001|14.65844196|0.940731034|165.67090530000002|-652.4856999|23.70385212|1327.415719|831.3429628|1.0|1.0|1.0|3.89|0.11|27.0|6.29|6.11|2.0|138.65|0.0|0.0|7.0|33.0|449.57|1.0|0.0|1.0|8.86e-07|2.51e-06|0.0|0.0|6.79e-11|3.0499999999999995e-08|-0.0622|4.75|3.3396|-1714.597797|-1714.5777670000002|698.86|1243.76|371.26|0.3558|226.01|547.87|-0.13312|-0.19532|0.02003004|7.9283|88.0|7.0555
9_a15|0.0|0|0|0.0|-0.009923019|-0.042227775|0.04022792|0.0|1.7800000000000002e-05|0.05688176|10.95880687|0|0.003160815|0.140072812|-0.295062413|1|0.85357243|0.7059441040000001|0.088615068|0.010183805|0.8105478740000001|-0.073701648|-0.11668349|0.416635119|0.032464905|18.10574464|105.5304352|0.153843684|-0.028575549|-36.29225274|10.09761131|54.69975317|0.51257747|-1.400201879|-22.92354152|85.14415759|59.20930631|2392.3164920000004|-780.8954896|1689.926339|-8.88789863|5.485176331|10.00547485|0.8240935659999999|271.83655510000006|-435.5070329|31.09118831|1523.4682269999998|532.0914339999999|1.0|1.0|1.0|3.37|0.19|18.0|3.9|4.95|2.0|104.74|0.0|1.0|7.0|27.0|366.41|0.0|1.0|1.0|5.63e-06|1.53e-05|0.0|0.0|2.69e-08|9.86e-06|-0.0258899999999999|3.36|3.7487|-1223.705126|-1223.687392|588.55|1042.17|330.74|0.2693|285.37|507.33|-0.1565099999999999|-0.1824|0.01773342|2188.0|107.0|6.9706
12bi_a36|0.0|0|0|0.0|-0.00902707|-0.043740597|0.043854875|0.0|0.000482522|-0.067142264|10.95958518|1|0.002872872|0.056936052|-0.289604649|1|0.884226781|0.812921349|0.0997949019999999|0.071329141|0.8350231859999999|-0.082914301|-0.107613368|0.382000949|0.034602166|24.16125901|129.685076|0.214998882|-0.027831043|-52.46851415|16.87080604|0.0|0.4996603229999999|-1.614200516|-40.42611289999999|101.3899049|82.05687954|3044.149713|-1127.129336|2660.0547690000003|-13.56944331|8.454426643|15.71382803|0.85865094|349.3664649|-787.0277122|38.89295091|2255.791153|766.4854363|0.0|0.0|1.0|0.0|0.21|17.0|2.83|1.9|1.0|136.74|0.0|1.0|7.0|33.0|441.49|0.0|0.0|0.0|7.75e-05|7.13e-05|0.0|0.0|1.6100000000000005e-07|7.11e-05|-0.0510199999999999|2.68|3.6851|-1461.997992|-1461.966152|742.94|1256.37|336.45|0.4214|319.1|603.92|-0.15078|-0.2018|0.0318395999999999|8.8903|14.0|7.8539
17f_a50|0.0|1|1|0.0|-0.002205848|0.022892513|0.03135101|2.187498662|0.012475826|-0.028989535|10.94501702|2|0.0129274519999999|-0.275290802|-0.407467272|1|0.758335704|0.7851209440000001|-0.132153434|-0.2257632789999999|0.7241275009999999|-0.047333916|-0.074859564|0.333180181|0.016414675|10.09339793|6.382846132999999|0.088541266|-0.026836447|-28.30463221|6.206439227000001|82.90209608|0.721122105|-1.422331714|-17.89709978|55.9791334|39.19906437|2582.272632|-874.5930167000001|1929.981543|-10.14694362|7.200480876|13.65716648|0.896702|171.48226169999998|-537.7880119|22.88344084|1212.822364|652.6793116|1.0|1.0|1.0|2.97|0.26|20.0|2.87|3.83|1.0|116.81|0.0|1.0|6.0|29.0|384.48|0.0|1.0|1.0|0.000266|7.57e-05|0.0|0.0|4.15e-07|0.00016|-0.0336399999999999|2.5|4.0664|-1219.2481369999998|-1219.220465|653.63|1146.22|304.9|0.1708|304.9|564.52|-0.16784|-0.20148|0.0276719|8.312999999999999|398.0|6.4001
12bg_a36|0.0|0|0|0.0|-0.0076819|-0.044573523|0.044197531|0.0|-0.001012333|-0.060117593|10.95885259|1|-0.00097037|0.097928606|-0.1716508239999999|1|0.884841888|0.836170906|-0.023460562|-0.033696875|0.771220556|-0.075439837|-0.102664465|0.543472602|0.019606406|13.44952052|107.3347739|0.159389648|-0.036959207|-48.31008346|9.22604612|14.85588272|0.747867728|-1.847960372|-35.49918495|83.78068847|65.19942617|2925.402039|-1267.656166|2915.548359|-17.39163005|7.549463377|14.04434294|0.860310096|172.9566471|-869.5815023|33.900544700000005|1695.0272350000002|661.6709012|0.0|1.0|0.0|0.0|0.14|17.0|3.99|3.19|2.0|133.77|0.0|1.0|5.0|31.0|450.32|0.0|1.0|1.0|8.27e-06|6.55e-06|0.0|0.0|1.74e-08|7.83e-06|-0.0542299999999999|4.42|3.8944|-2152.13793|-2152.104584|703.94|1186.75|318.36|0.4409|318.36|554.7|-0.15743|-0.21166|0.03334656|9.3601|15.0|7.8239
18d_a25|0.0|0|0|0.0|-0.0029605|0.024310576|0.042843137|2.029297802|0.006452854|-0.070413428|10.31285314|1|0.0062422|-0.055336237|-0.061965108|2|0.722349659|0.780221059|-0.03671629|0.029728702|0.696372329|-0.061527513|-0.076328248|0.278576218|0.011158458|8.39885106|70.58850837|0.062186295|-0.0281209329999999|-43.24308488|6.3217245360000005|0.389087507|0.75793699|-1.602893201|-34.85786147|68.15463481|54.70994625|3113.122552|-1206.480411|2625.142499|-15.93166285|9.479218984|18.11893325|0.911437354|182.1982146|-908.1047824|27.92623037|1591.795131|883.4030667999999|1.0|1.0|1.0|3.57|0.11|27.0|6.33|5.98|2.0|143.37|0.0|0.0|7.0|35.0|474.58|1.0|0.0|1.0|5.47e-07|2.86e-06|0.0|0.0|5.92e-11|2.81e-08|-0.07287|4.56|3.6392|-1806.848384|-1806.812778|792.79|1358.25|340.69|0.3986|219.39|664.72|-0.14723|-0.2201|0.03560672|4.3658|232.0|6.6345
7g_a8|0.0|0|0|0.0|-0.01002363|-0.067360394|0.0448526079999999|0.0|-0.00087806|-0.027838247|10.9431888|1|0.0002620309999999|-0.065174707|0.046246982|0|0.627990269|0.7363841520000001|0.098510683|-0.044866536|0.606087461|-0.107714754|-0.1122315669999999|0.306360885|0.031841955|19.08352484|144.290464|0.300623857|-0.045912914|-40.31185423|11.43714084|56.75323443|0.806738465|-2.020168201|-38.68948451|78.41805331|83.63914665|2802.2242920000003|-1210.7274960000002|2079.55195|-16.4912131|7.588498875|14.3346384|0.8889952590000001|115.825531|-725.6133762000001|34.10836993|1500.768277|509.2753308|0.0|1.0|0.0|3.32|0.04|23.0|4.94|4.66|2.0|108.0|0.0|1.0|3.0|30.0|399.37|0.0|0.0|1.0|1.67e-06|3.59e-06|0.0|0.0|1.23e-08|4.92e-06|-0.06621|6.26|3.7874|-1374.493069|-1374.4533210000002|620.67|1053.9|327.36|0.5165|327.36|507.78|-0.15508|-0.22129|0.03974865|12.9547|21.03|4.6772
1j_a5|0.0|0|0|0.0|-0.003981454|-0.010620031|0.025987654|0.0|0.00683534|-0.07622096|10.9487794|1|0.006957291|-0.190920568|-0.0178558139999999|2|0.74740095|0.7862755770000001|-0.084090414|-0.0614852279999999|0.717355058|-0.073803258|-0.074505844|0.35883584|0.019690225|10.57633738|73.73338699|0.152836128|-0.027258236|-21.49609451|5.680936139|1.471030887|0.616489567|-1.117587665|-21.29338752|54.3827755|50.21875634|2242.805131|-600.2970524|847.5275797|-7.86442482|7.328149934|13.80288876|0.883543443|205.997426|-322.4414176|23.74961767|973.7343247|422.96706330000006|1.0|1.0|1.0|2.66|0.05|23.0|4.5|4.21|0.0|96.98|0.0|1.0|4.0|25.0|328.37|0.0|1.0|1.0|9.27e-05|6.29e-05|0.0|0.0|7.190000000000001e-09|2.36e-06|-0.03832|2.61|4.1205|-1065.849941|-1065.817476|572.47|959.39|300.89|0.5115|279.68|445.81|-0.16813|-0.20645|0.03246499|3.0364|24.0|7.6198
14d_a23|0.0|1|1|0.0|-0.005343003|-0.026530366|0.043538647|0.758207139|0.01269616|-0.019307114|10.313217800000002|2|0.01180744|0.059486662|-0.136106024|2|0.725800261|0.772008792|0.006563565|-0.088996384|0.6906097959999999|-0.053736319|-0.078282292|0.213597535|0.018596017|12.25371621|39.26987634|0.078305538|-0.032878563|-33.99063559|8.074501042|83.40396369|0.790346608|-1.6439281280000002|-23.33262837|61.49227899|47.66288948|2878.955374|-1083.255003|2261.37838|-14.27606695|7.832720777|14.358677900000002|0.833166062|138.1496441|-713.8033475|27.41215037|1370.607518|666.0036144999999|0.0|1.0|1.0|3.62|0.09|26.0|3.88|4.33|2.0|125.25|0.0|1.0|5.0|31.0|425.51|0.0|0.0|0.0|1.43e-06|5.61e-06|0.0|0.0|1.65e-08|7.03e-06|-0.0725799999999999|3.79|8.1555|-1669.24571|-1669.224874|696.21|1186.17|3688.0|0.3807|336.18|554.84|-0.14894|-0.22152|0.02083626|8.1555|4.0|8.4001
5_a4|0.0|0|0|0.0|-0.001215982|0.02257929|0.035994832|2.189593648|0.011630756|-0.050389825|10.92992834|1|0.0111310589999999|0.0202481919999999|-0.076189222|2|0.655087104|0.767615203|-0.165454845|-0.229773463|0.650346601|-0.050732198|-0.0681917309999999|0.431132276|0.008047242|4.324106888|13.96974087|0.056851498|-0.025201292|-19.68930579|2.323516519|46.53110402|0.807351587|-1.159259431|-14.64813624|41.76764149|31.58455727|2282.291204|-622.9167106000001|1896.178084|-7.276482574|5.758733969|9.823391314|0.7058248159999999|103.5177395|-334.71819839999995|16.77294978|771.5556899000001|518.5792364|1.0|1.0|1.0|3.08|0.23|21.0|4.89|4.67|1.0|104.89|0.0|1.0|3.0|26.0|340.42|0.0|1.0|1.0|2.72e-05|1.4499999999999998e-05|0.0|0.0|1.09e-08|3.71e-06|-0.04892|3.71|4.0239|-1069.27374|-1069.251223|595.55|1013.0|308.12|0.1106|255.2|421.24|-0.16965|-0.21857|0.02251645|3.1619|71.0|7.1487
9s_a24|0.0|0|0|0.0|-0.003599664|-0.00570386|0.023585859|0.0|0.006748865|-0.060407836|10.96129902|1|0.007695726|-0.0897306019999999|-0.359715589|3|0.799076569|0.773544454|0.030228027|0.0256742079999999|0.748077475|-0.049825449|-0.063587778|0.483170382|0.016792118|10.42725806|33.24649431|0.116650168|-0.019465646|-24.51900941|6.474925237000001|0.695462853|0.445160769|-0.953816666|-19.21235005|61.19761205|41.36694069|2747.809842|-592.2833757999999|969.5210193|-7.505819207999999|9.124394347|17.24354813|0.889829339|344.5337711|-367.7851412|27.15292246|1330.4932|604.8829955|1.0|1.0|1.0|2.78|0.04|29.0|3.15|4.29|1.0|115.67|0.0|1.0|4.0|30.0|393.44|0.0|0.0|0.0|0.000434|8.71e-05|0.0|0.0|7.73e-09|3.04e-06|-0.03597|1.82|2.6707|-1271.031372|-1270.994965|654.28|1121.42|464.24|0.5112|403.51|521.4|-0.10865|-0.14462|0.03640642|7.0312|32.0|7.4949
11_a27|0.0|0|0|0.0|-0.0067474069999999|-0.003527607|0.042533875|1.3706083080000002|0.004538653|-0.0864111069999999|10.93910312|0|0.005111147|-0.1299181459999999|-0.067428705|2|0.734834532|0.814843016|-0.0357410779999999|-0.043616687|0.7146215429999999|-0.079921166|-0.094820973|0.349764196|0.016171515|8.553922917000001|143.3238715|0.2354494999999999|-0.034296948|-26.52978026|4.524597532|72.60399149|0.8088958709999999|-1.611956546|-22.36099135|56.8702158|50.82822357|2339.465471|-852.6444161000001|1646.903525|-9.595877966|5.231762955|9.562117063|0.82770457|101.0845293|-451.0062644|22.42732497|1054.084273|504.209846|0.0|0.0|0.0|0.0|0.35|16.0|2.72|1.67|0.0|106.33|0.0|1.0|2.0|26.0|345.4|0.0|1.0|0.0|0.000207|9.45e-05|0.0|0.0|8.2e-07|0.000283|-0.05985|4.54|2.4836|-1122.456105|-1122.433411|571.4|974.29|499.21|0.3492|370.92|415.32|-0.1022|-0.16205|0.0226944|4.2894|5.0|8301.0
12v_a30|0.0|0|0|0.0|-0.006974714|-0.029548782|0.04625323|0.0|0.002431329|0.020607357|10.31162873|1|0.001805829|-0.173424818|-0.0857954809999999|1|0.8149999040000001|0.83236194|-0.029852321|-0.080971844|0.711738503|-0.077138874|-0.0971402169999999|0.404950755|0.015823709|10.70556236|82.09302037|0.1498787969999999|-0.037666615|-44.46327619|7.242869835|0.0|0.806069067|-1.845664126|-35.30820865|75.73440678|62.89402328|3001.758432|-1248.687792|2483.120571|-17.2408622|8.114588039|15.56114504|0.917675298|131.2043645|-844.8022477|31.6144427|1549.107692|685.6665849999999|0.0|1.0|0.0|0.0|0.14|17.0|5.11|3.92|2.0|137.3|0.0|1.0|5.0|31.0|467.37|0.0|0.0|1.0|2.64e-07|9.14e-07|0.0|0.0|1.58e-08|7.39e-06|-0.0563|5.08|3.5507|-2494.963646|-2494.92869|715.58|1209.1|349.18|0.1601|349.18|573.82|-0.1505099999999999|-0.20681|0.03495552|4105.0|22.0|7.6596
47o_a18|0.0|0|0|0.0|-0.006476544|-0.055408687|0.037484277|0.0|-0.00046896|0.011121222|10.94702017|0|0.000787517|-0.009467295|-0.156998637|0|0.7452092359999999|0.7435044540000001|0.001673737|-0.066242713|0.733228144|-0.077288013|-0.088436375|0.261785105|0.008692675|6.313168526|77.37089184|0.193127002|-0.034545459|-46.6464782|4.585021184|82.54478365|0.872753077|-2.210909375|-40.76618466|70.23090572|62.44459815|2857.120021|-1605.70184|1393.529823|-18.22128055|9.808930716|19.35260972|0.972958142|92.41474142|-1166.161955|28.74706708|1839.812293|931.8364349|1.0|0.0|1.0|0.0|0.25|18.0|3.69|3.0|3.0|139.63|0.0|1.0|9.0|34.0|454.56|0.0|0.0|1.0|2.19e-06|8.38e-06|0.0|0.0|4.26e-10|1.93e-07|-0.0502|7.62|3.22|-1455.574672|-1455.547304|783.22|1352.29|385.04|0.5065|385.04|706.49|-0.13203|-0.18223|0.02736851|2.8284|47.0|7.3279
4c_a49|0.0|0|0|0.0|-0.0057600559999999|-0.044371138|0.03583878|1.78683516|0.001379959|-0.102999091|10.92777281|1|0.00202792|-0.163476035|-0.001647802|2|0.7745214140000001|0.7796063109999999|-0.052237757|0.010868461|0.752601535|-0.087753156|-0.086290519|0.407675441|0.012079228|7.782541015|82.02101639|0.23840176|-0.029809452|-35.82016427|5.014223225|59.70585149|0.724053828|-1.639519861|-36.42732137|66.77901229|64.32113331|2719.702873|-1056.328332|1683.872161|-12.37423857|8.474369008|16.089682800000002|0.898629005|177.78970959999998|-680.5831211|26.5256103|1458.908567|707.2397315000001|1.0|1.0|1.0|2.97|0.25|21.0|3.55|3.19|1.0|120.43|0.0|1.0|7.0|31.0|412.49|0.0|0.0|1.0|0.000314|0.000265|0.0|0.0|1.07e-08|4.4e-06|-0.0623299999999999|3.04|3.8067|-1332.647233|-1332.607539|705.55|1199.04|325.7|0.2411|216.0|533.87|-0.15925|-0.22158|0.03969431|4.9358|255.0|6.5935
3b_a32|0.0|1|1|0.0|-0.007388108|-0.064476472|0.042528736|2.21541916|-0.001282231|-0.1113575119999999|10.31100281|3|0.00020567|-0.078754696|-0.151445075|0|0.833920105|0.800396027|0.094335058|0.167519182|0.7725667079999999|-0.073068133|-0.100355499|0.2719741|0.014636992|7.180211702|74.63320519|0.159260619|-0.033451833|-24.14971513|3.522270202|0.0|0.764128338|-1.103910485|-17.58323784|56.82775081|43.023961|2092.213643|-541.5259561|1084.520517|-8.049905042|5.765940603|10.69254007|0.854431185|115.707414|-265.6468664|21.47528975|708.6845618|323.0421997|1.0|1.0|1.0|2.57|0.13|19.0|6.25|4.43|1.0|88.24|0.0|1.0|2.0|21.0|312.41|0.0|0.0|1.0|1.86e-06|2.23e-05|0.0|0.0|3.19e-07|9.97e-05|-0.05396|2.45|3.5545|-1594.121087|-1594.095192|524.46|857.0|348.81|0.2905|348.81|396.83|-0.1474099999999999|-0.20137|0.02589511|5.7777|6.0|8.2366
12b_a5|0.0|0|0|0.0|-0.001991527|0.023224044|0.0252713179999999|0.0|0.0068803119999999|-0.119503073|10.94620104|0|0.00751901|-0.033279992|-0.110182753|2|0.8417504029999999|0.779793078|0.066588785|-0.033036296|0.8121510009999999|-0.066227158|-0.068586754|0.350286421|0.016556707|10.44150403|138.67264319999998|0.172386307|-0.020455699|-27.27837078|6.584944956|0.0|0.530379611|-1.165974822|-26.33991037|59.53145615|52.20772716|2602.046823|-735.3231872|1071.500538|-8.135654442|8.398709622|16.16438947|0.924627734|296.16656780000005|-463.7323032|24.32296891|1386.409228|727.8586176|1.0|0.0|1.0|0.0|0.33|18.0|3.29|0.72|1.0|123.46|0.0|1.0|5.0|30.0|397.47|0.0|1.0|0.0|0.00503|0.000359|0.0|0.0|2.14e-08|8.5e-06|-0.10395|2.24|1.4454|-1276.928859|-1276.8943800000002|669.05|1149.51|857.76|0.2345|268.62|505.16|-0.06212|-0.16607|0.03447919|8.2868|42.0|7.3768
7_a27|0.0|0|0|0.0|-0.00601016|-0.050197188|0.049625|1.280380317|0.010291744|-0.096754293|10.93773474|1|0.010596392|-0.220626658|-0.323631281|2|0.6413629129999999|0.801251575|0.147753647|-0.08694032|0.62067794|-0.060745542|-0.084531496|0.358145768|0.015099075|8.475438874|10.66993367|0.14888586|-0.0300556429999999|-26.6343589|4.757447929|60.73467304|0.763564713|-1.352503929|-19.13983132|55.55559276|42.57323098|2334.058688|-759.1898319000001|1497.873267|-9.469994277|6.446345598|12.087978|0.875167537|132.7162621|-426.1497425|22.09489892|994.2704516|479.0078184|0.0|1.0|1.0|3.41|0.2|21.0|3.32|3.05|0.0|102.36|0.0|1.0|3.0|26.0|345.4|0.0|1.0|1.0|8.66e-05|5.2e-05|0.0|0.0|2.43e-07|8.4e-05|-0.04887|5.37|4.1205|-1122.455548|-1122.433757|606.74|1016.96|300.9|0.4179|300.9|505.5|-0.16734|-0.2162099999999999|0.02179141|6.3813|1.0|9.0
14b_a25|0.0|0|0|0.0|-0.004720915|-0.0166120069999999|0.038137255|1.929508048|0.004725325|-0.012989126|10.93106299|1|0.004892038|0.0028569959999999|-0.074541111|2|0.6524261960000001|0.7723870909999999|-0.085205646|0.001715854|0.632638761|-0.076156512|-0.084160084|0.329662946|0.016003559|11.08504021|112.49583529999998|0.140371985|-0.032728922|-40.37825712|7.678174472999999|57.85340824|0.772789587|-1.767361771|-36.53830946|69.2012501|63.83568179|3038.600508|-1224.182482|2118.281186|-15.70265555|8.690235527|17.06102567|0.963240883|157.3797801|-847.9433995999999|29.33534086|1584.108407|760.3735147000001|1.0|1.0|1.0|3.21|0.07|27.0|4.48|4.79|2.0|130.97|0.0|1.0|6.0|34.0|444.49|0.0|0.0|1.0|2.49e-06|5.86e-06|0.0|0.0|2.23e-10|9.93e-08|-0.0584|5.61|4069.0|-1444.544749|-1444.505985|716.14|1257.11|304.7|0.3614|228.59|603.27|-0.16309|-0.22149|0.03876374|3.2784|22.0|7.6576
8d_a12|0.0|1|1|0.0|-0.0076893469999999|-0.048642535|0.038347953|2.075171777|0.000925796|-0.065870394|10.94458983|1|0.001575111|0.0479437859999999|0.016135176|1|0.8857286320000001|0.751098108|-0.091036025|-0.080872311|0.8405406040000001|-0.077834742|-0.103548595|0.266886187|0.011348654|6.309558958999999|90.34024296|0.141289888|-0.039118358|-32.00762818|3.507952014|0.0|0.8338637040000001|-1.760326118|-24.05928792|64.53435462|49.58366734|2466.513191|-978.6959108|1288.818257|-12.09177064|6.93584319|12.96695233|0.8695567329999999|92.36749461|-544.129679|26.08195789|1173.6881050000002|503.2240425|1.0|1.0|1.0|2.23|0.1|21.0|3.87|2.67|2.0|112.14|0.0|1.0|3.0|27.0|352.39|0.0|1.0|1.0|2.64e-05|2.43e-05|0.0|0.0|4.23e-09|1.49e-06|-0.05488|3.53|3.7397|-1138.296407|-1138.256361|600.2|1007.85|331.53|0.2871|292.53|433.32|-0.15306|-0.20794|0.04004678|3.0277|25.0|7.6021
3a_a12|0.0|0|0|0.0|-0.007671441|-0.042445446|0.032544803|0.0|-0.0025830939999999|-0.062973953|10.95455336|0|-0.001011111|-0.205054123|-0.1213636769999999|1|0.943290857|0.7038021990000001|-0.021522321|-0.032466697|0.8847197109999999|-0.07121814|-0.090803706|0.241900756|0.009433302|4.615711776|71.11710277|0.128014506|-0.034924502|-21.73969523|2.258466332|0.0|0.781050096|-1.362055589|-17.05063286|52.21461165|39.46272532|2045.857684|-666.453375|1050.730179|-8.361421244|5.924949067000001|11.01449587|0.859002624|107.1321197|-326.0954285|21.87893986|853.2786545|381.0058252|1.0|1.0|1.0|2.74|0.05|18.0|3.43|2.49|0.0|97.52|0.0|1.0|3.0|23.0|298.34|0.0|1.0|1.0|0.00025|8.8e-05|0.0|0.0|3.13e-08|9.33e-06|-0.06829|3.33|3.7304|-951.3711872|-951.3480023|528.84|875.71|332.36|0.3201|292.86|383.08|-0.15328|-0.22157|0.023184956|1.9332|194.0|6.7122
14v_a23|0.0|1|1|-4.844615416|-0.014768546|-0.299484129|0.047323232|0.636416435|-0.002390707|0.017156562|10.3132174|2|-0.0004039459999999|0.170475376|-0.2952674819999999|2|0.598213287|0.787538583|0.132882353|-0.022236834|0.575188253|-0.067342061|-0.09479984|0.31419322|0.019811827|13.08518422|78.86310829|0.083394725|-0.042752869|-41.35406587|8.64241561|0.912757854|0.788328659|-2.180396311|-29.37629463|76.42257099|57.56282152|3399.4261450000004|-1440.093681|2679.111279|-18.64987284|7.743452839|14.26610767|0.84234449|139.8032821|-951.143515|35.81898321|1826.768144|676.4530574|0.0|1.0|1.0|3.46|0.09|26.0|3.97|6.18|2.0|126.97|0.0|1.0|7.0|35.0|495.48|1.0|0.0|0.0|1.29e-07|1e-06|0.0|0.0|1.12e-08|5.57e-06|-0.07843|5.17|3694.0|-2042.182282|-2042.161744|679.5|1206.02|335.64|348.0|335.64|533.44|-0.1524299999999999|-0.2308599999999999|0.02053833|6.3758|4.0|8.4001
14t_a23|0.0|1|1|0.0|-0.005383494|-0.024472753|0.045277778|0.758345646|0.01269616|-0.041339801|10.31321779|2|0.01180744|0.134446672|-0.136106024|2|0.725800261|0.7629258809999999|0.113493155|-0.152771194|0.6906097959999999|-0.0553915009999999|-0.079253435|0.361071229|0.017433037|11.36130649|36.6149406|0.079043164|-0.033286443|-33.66111722|7.404291213|42.20767549|0.799945841|-1.6643221380000002|-23.52629623|61.0040156|47.46057034|2878.4071670000003|-1084.657455|2286.063655|-14.13766923|7.55064865|14.13931199|0.872595673|130.3775455|-706.8834616|27.11827225|1355.9136119999998|666.0036144999999|0.0|1.0|1.0|3.49|0.09|26.0|3.88|4.33|2.0|125.25|0.0|1.0|5.0|31.0|425.51|0.0|0.0|0.0|1.43e-06|5.61e-06|0.0|0.0|1.65e-08|7.03e-06|-0.06666|3.79|3.2060000000000004|-1669.240512|-1669.21916|692.08|1184.43|386.72|0.2061|311.09|534.86|-0.15625|-0.22291|0.02135191|8.3062|4.0|8.3979
12ap_a36|0.0|0|0|0.0|-0.007719624|-0.010732275|0.042739018|0.0|-0.000143196|-0.105824575|10.95430638|1|0.001194592|0.117738331|-0.175397741|1|0.8707354620000001|0.832758813|-0.025198947|-0.074596774|0.8212311840000001|-0.082622504|-0.106173763|0.27547717|0.0217479329999999|14.26936622|82.56761031|0.1694125169999999|-0.037473093|-45.7078307|9.36249036|0.0|0.737851886|-1.91112774|-35.56900768|83.16347311|68.48007054|2843.18721|-1253.939017|2328.307856|-16.13217554|8.766216204|16.37284224|0.86772056|172.00197649999998|-822.7409526|33.32245946|1699.445432|642.3830552000001|0.0|0.0|0.0|0.0|0.13|17.0|2.75|1.76|1.0|128.47|0.0|1.0|5.0|31.0|406.44|0.0|0.0|0.0|0.000101|0.000113|0.0|0.0|2.21e-07|8.97e-05|-0.06084|2.98|3.8801|-1325.199863|-1325.159466|691.41|1160.79|319.54|0.8819|252.39|553.28|-0.15704|-0.21788|0.04039655|9.6512|32.0|7.4949
12a_a32|0.0|1|1|0.0|-0.009460484|-0.057200812|0.036711712|2.136609567|-0.003484915|-0.031249617|10.31100269|3|-0.001662219|-0.024155151|-0.1534110109999999|0|0.788133615|0.845443342|-0.018578911|-0.125149165|0.7507116140000001|-0.085324121|-0.109151429|0.288267255|0.016535497|10.31184223|111.9735444|0.211297677|-0.0308471429999999|-42.44899997|6.430656017|62.28768050000001|0.667706375|-1.4189685719999998|-33.18255791|81.41372467|63.52154605|2572.916338|-884.8951120999999|3030.946307|-11.99645651|7.083688576|13.03685125|0.840404348|207.2244662|-551.8369996|28.81034388|1325.275819|557.1050635|1.0|1.0|1.0|2.85|0.26|19.0|6.49|4.19|1.0|110.47|1.0|1.0|7.0|27.0|397.52|1.0|0.0|1.0|9.78e-07|3.17e-05|0.0|0.0|2.23e-08|8.86e-06|-0.05222|4.63|3576.0|-1880.771042|-1880.734215|667.68|1114.3|346.71|0.2908|346.71|548.66|-0.14827|-0.20049|0.03682626|4.2371|25.0|7.6021
38_a18|0.0|0|0|0.0|-0.00575311|-0.009006798|0.035478927|0.0|0.000520558|-0.020056674|10.94702086|0|0.001602741|-0.0993372269999999|-0.11123356|0|0.745084567|0.719168079|-0.03302891|-0.007310849|0.7400818459999999|-0.076974444|-0.082256123|0.423402315|0.00838904|6.675707878|100.7046282|0.1689295469999999|-0.0322355079999999|-52.08807522|5.3122971560000005|74.46052717|0.880927895|-2.385427574|-48.74349112|71.15832778|67.92930461|3162.36475|-1898.240658|1855.157022|-20.41289434|10.98254153|20.5922319|0.874996952|94.75345803|-1510.554181|29.11918324|2154.819559|1228.492038|1.0|0.0|1.0|0.0|0.34|18.0|4.94|4.13|3.0|160.66|0.0|0.0|10.0|38.0|508.65|0.0|0.0|1.0|1.05e-07|7.85e-07|0.0|1.0|4.68e-11|2.38e-08|-0.0483699999999999|8.95|3.2241|-1611.630281|-1611.60375|861.93|1515.64|384.55|0.5147|384.55|734.93|-0.13229|-0.18066|0.02653109|2.7244|91.0|7041.0
