molecula|SddssS|n9FaHRing|n9FaRing|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|GATS1are|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|RNCS|TPSA_x|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GRAVp|PNSA2|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
21_a47|0.0|1|1|0.0|1|6.86171134|0|0|1.408713027|1.2247108|0.072733799|-0.010650348|4.727387819|2|0.037801932|1.028199909|-0.511216716|-0.006808306|-0.004063946|10.95058272|0.057225853|1|-0.004332497|-0.090969103|-0.277479519|2|0.612295986|-0.080213904|0.8856299320000001|0.591185263|1|0.70582155|-0.082614966|-0.095249919|0.3188717339999999|0.022739546|34.75044485|166.049938|-30.34731959|7.244985517000001|47.95893876|0.6448452960000001|-1.5239986980000002|-26.32173133|70.10126935|59.46768095|2691.697803|-860.2257893999999|-10.79015808|0.355154704|13.17102891|0.862591353|200.4681737|29.64451905|1334.003357|482.9384172|0.0|1.0|1.0|1.0|3.29|0.1|21.0|-7.7|4.93|2.97|1.0|104.49|0.0|1.0|6.0|-6.58|394.38|0.0|3.43|-4.32|3.6e-05|0.0142|4.84e-05|0.0|0.0|7.8e-06|-0.06339|3917.0|-1375.028093|583.37|1014.33|441.93|0.68296|-1374.858663|0.2249|-0.16158|-0.2249699999999999|0.03299607|4.9172|5.0|8.3|8.3
12bi_a36|0.0|0|0|0.0|0|7.412764017000001|2|2|1.297042566|0.0|-0.088734077|-0.00902707|5.351858133|2|0.043854875|0.0|-0.559678363|0.000482522|-0.067142264|10.95958518|0.041834838|1|0.002872872|0.056936052|-0.289604649|1|0.884226781|0.0997949019999999|0.858971809|0.8350231859999999|0|0.7850011179999999|-0.082914301|-0.107613368|0.382000949|0.034602166|129.685076|150.12481100000002|-52.46851415|16.87080604|0.0|0.4996603229999999|-1.614200516|-40.42611289999999|101.3899049|82.05687954|3044.149713|-1127.129336|-13.56944331|0.500339677|15.71382803|0.85865094|349.3664649|38.89295091|2255.791153|766.4854363|1.0|0.0|1.0|1.0|4.97|0.21|17.0|-6.79|1.9|1.42|1.0|136.74|0.0|1.0|6.0|-7.13|441.49|0.0|1.75|-4.15|7.75e-05|0.0342|7.13e-05|0.0|0.0|7.11e-05|-0.0510199999999999|3.6851|-1461.966152|742.94|1256.37|603.92|0.68181|-1461.69263|0.0252|-0.15078|-0.2018|0.0318395999999999|8.8903|14.0|7.8539|7.8539
19g_a38|0.0|0|0|0.0|0|7.412764017000001|2|2|1.297044182|0.0|-0.077355838|-0.008497058|5.351858133|2|0.042419753|0.0|-0.458841138|-0.006877664|-0.009881824|10.96052467|-0.046735135|1|-0.004358975|-0.096139701|-0.250781298|1|0.653741315|-0.063110203|0.892249657|0.632625562|0|0.7200062690000001|-0.086314802|-0.114243258|0.5322242429999999|0.022953686|137.56612280000002|177.181631|-45.74791999|9.191644336|18.41027014|0.719941993|-1.942135378|-34.56416368|86.78105144|69.14572278|2897.384301|-1228.994351|-15.5542928|0.280058007|11.62016299|0.836356715|177.2223055|34.14148263|1707.074131|593.6088758|1.0|1.0|1.0|1.0|4.82|0.14|17.0|-7.12|3.11|2.78|1.0|125.65|0.0|1.0|5.0|-6.81|419.43|0.0|2.97|-4.33|5.68e-05|0.0238|4.67e-05|0.0|0.0|3.19e-05|-0.05479|3.6887|-1431.386981|638.82|1104.29|475.84|0.3937|-1431.186566|0.0962|-0.15269|-0.20748|0.03244515|6.1765|42.0|7.3778|7.3778
12a_a5|0.0|0|0|0.0|0|7.139660336|1|1|1.338814635|0.0|-0.256282289|-0.00166971|5.209486153|2|0.023108466|0.0|-0.09350376|0.00873078|-0.114419442|10.94553751|-0.032601907|1|0.008649556|-0.006024869|-0.093973419|2|0.762866363|0.1121034509999999|0.829536345|0.741588813|0|0.894590896|-0.058605038|-0.067680123|0.337539208|0.0081891369999999|13.74268646|64.77671525|-25.55893402|3.0925714930000003|0.0|0.746785093|-1.353602454|-22.13179066|50.40529807|41.04680832|2524.410428|-831.8249311000001|-9.830359239|0.253214907|16.12184989|0.844187448|155.6073368|21.42066499|1113.8745800000002|650.3600841|0.0|1.0|1.0|1.0|3.06|0.21|23.0|-8.83|4.26|2.17|1.0|119.38|0.0|1.0|4.0|-6.23|381.47|1.0|3.58|-4.59|5.37e-05|0.0205|2.56e-05|0.0|0.0|5.660000000000001e-07|-0.04076|4.1610000000000005|-1201.990542|667.31|1140.24|508.81|0.50831|-1201.750315|0.0296|-0.17152|-0.21228|0.03567816|3.9457|19.0|7.7212|7.7212
16_a47|0.0|1|1|0.0|0|6.605297921|0|0|1.417579067|0.0|-0.134455235|-0.0056780519999999|4.59511985|2|0.042285714|1.491023983|-0.23280014|-0.005688938|0.001426202|10.95023129|0.0506476009999999|1|-0.004153659|-0.236994128|-0.0574194159999999|2|0.591929006|-0.113476605|0.87782381|0.57616624|1|0.691860453|-0.093207587|-0.092995116|0.421094692|0.0186711289999999|63.13219447|159.6978638|-24.97833451|5.0150344780000005|0.0|0.697929921|-1.301931629|-25.03540372|60.36423869|57.9827944|2315.178558|-674.7452647999999|-9.202544293|0.302070079|13.01476838|0.898461533|156.55227280000005|25.44160067|966.7808252999998|357.35851410000004|1.0|0.0|1.0|1.0|2.93|0.06|21.0|-8.17|5.19|2.72|0.0|91.55|0.0|1.0|5.0|-6.04|337.33|0.0|3.52|-4.42|4.56e-05|0.0154|3.84e-05|0.0|0.0|2.3e-06|-0.05717|4.0806|-1167.0124560000002|534.69|894.43|395.28|0.59209|-1166.901251|0.0909|-0.16851|-0.22568|0.03384512|3.8601|1.0|9.0|9.0
27c_a34|0.0|0|0|0.0|1|7.412764017000001|1|1|1.4335249819999998|1.996958431|0.02583752|-0.014036512|5.351858133|1|0.041728395|0.0|-0.80008116|-0.008017781|-0.028344637|10.95447877|-0.014364543|1|-0.004694534|-0.132026575|-0.2077985889999999|1|0.850511415|-0.0360159139999999|0.8353837409999999|0.804740647|0|0.631065353|-0.114233896|-0.12597014|0.32643486|0.0304948179999999|176.7076265|248.17931940000005|-57.00328784|13.79934071|119.8660257|0.7381974290000001|-2.26746252|-51.69246989|100.1948155|97.35782216|2921.328444|-1525.30349|-19.35960719|0.261802571|15.31184469|0.738272657|176.1124482|38.98592708|2066.254135|673.8038326000001|1.0|1.0|1.0|1.0|3.55|0.12|23.0|-7.67|3.34|1.71|1.0|119.71|0.0|1.0|5.0|-6.85|427.46|0.0|2.83|-4.45|1.7800000000000002e-05|0.00759|3.52e-05|0.0|0.0|9.1e-06|-0.03792|3.9186|-1426.482676|709.72|1203.69|558.04|0.68683|-1426.246896|0.0093|-0.1589|-0.19682|0.03913684|9.6148|0.8|6.0969|6.0969
7_a3|0.0|0|0|0.0|0|6.823286122000001|0|0|0.60501656|0.0|0.198126776|-0.008855374|4.727387819|2|0.03757716|1.989724777|-0.327648836|-0.007540435|0.054347129|10.3116226|0.030246987|1|-0.006696449|-0.084462575|0.036673175|2|0.881253042|-0.224253635|0.8632654590000001|0.773152968|1|0.782294598|-0.1034274319999999|-0.096448591|0.5999725029999999|0.009708941|230.9407974|107.7330046|-23.61864737|2.377557323|76.07607751|0.7992146109999999|-1.253831681|-25.32764885|55.15105143|55.98630667|2196.07224|-620.4671695000001|-9.030659289|0.2007853889999999|8.644978051|0.663120542|99.36002106|22.83370969|776.3461295|353.7528308|1.0|1.0|1.0|1.0|3.02|0.0|21.0|-7.48|4.66|2.11|1.0|95.5|0.0|1.0|3.0|-5.68|338.81|0.0|3.63|-4.87|3.67e-06|0.00124|1.34e-05|0.0|0.0|1.11e-05|-0.0640299999999999|3.4435|-1731.703107|522.73|883.88|362.61|0.3456|-1731.602893|0.1262|-0.14816|-0.21219|0.03103579|3.9813|1023.0|5.9901|5.9901
9b_a31|0.0|0|0|0.0|0|7.765993078999999|1|1|0.610136326|0.0|0.010411229|-0.0141390689999999|5.733341277|0|0.03995614|0.0|-0.706953442|-0.0050444109999999|0.014628521|10.31169871|-0.091236608|2|-0.001981487|-0.075191042|-0.2345186269999999|0|0.811212624|0.01752821|0.899394425|0.77051712|0|0.669120552|-0.103937658|-0.131125311|0.241728566|0.034595809|152.8702381|202.8908225|-49.30281875|13.00794571|552.0968813|0.689175183|-1.835754351|-39.08032306|95.78862992|84.94685678|2534.356888|-1125.659849|-14.68594601|0.310824817|15.2652837|0.88518099|190.5935925|34.75199071|1633.343563|524.0230338|1.0|1.0|1.0|1.0|3.58|0.32|16.0|-6.84|3.5|0.86|1.0|103.36|0.0|1.0|5.0|-6.77|384.45|0.0|3.0|-3.86|1.76e-05|0.00675|0.000137|0.0|0.0|5.520000000000001e-05|-0.0422899999999999|3.8435|-1578.801576|663.06|1091.21|562.68|0.41622|-1578.604164|0.2627|-0.15907|-0.2013599999999999|0.03769117|6.8028|63.0|7.2007|7.2007
11a_a50|0.0|1|1|0.0|2|7.927685046000001|1|1|1.397733996|4.088412042|-0.156121881|-0.002914262|5.82008293|1|0.038040936|2.114272566|-0.134056065|0.011959339|-0.108592708|10.94500606|-0.129547471|2|0.012037198|-0.0739260509999999|-0.277408878|1|0.701976536|-0.158172459|0.8535780190000001|0.667956827|1|0.917127112|-0.048213112|-0.071180382|0.2931724189999999|0.01848869|7.53108119|43.81199235|-19.89396594|5.167341939|67.28055926|0.6543614329999999|-1.067705728|-13.47492066|48.67321197|35.26290548|2286.226222|-564.4586084|-7.104987834|0.345638567|11.123941699999998|0.864799282|182.7270002|20.53832944|862.6098364|439.9973344|0.0|1.0|1.0|1.0|3.44|0.15|20.0|-5.87|3.73|2.25|0.0|99.65|0.0|2.0|3.0|-6.24|327.38|1.0|2.95|-4.16|0.000263|0.0862|6.97e-05|0.0|0.0|0.000441|-0.03284|4.0636|-1045.954278|574.01|963.2|437.9|0.65485|-1045.794689|0.1761|-0.16769|-0.2005299999999999|0.02431947|7.5619|59.0|7.2291|7.2291
12b_a5|0.0|0|0|0.0|0|6.605297921|2|2|1.189701783|0.0|-0.297319874|-0.001991527|4.59511985|3|0.0252713179999999|0.0|-0.1214831359999999|0.0068803119999999|-0.119503073|10.94620104|-0.016614746|0|0.00751901|-0.033279992|-0.110182753|2|0.8417504029999999|0.066588785|0.819417554|0.8121510009999999|0|0.827613693|-0.066227158|-0.068586754|0.350286421|0.016556707|138.67264319999998|108.7155967|-27.27837078|6.584944956|0.0|0.530379611|-1.165974822|-26.33991037|59.53145615|52.20772716|2602.046823|-735.3231872|-8.135654442|0.4696203889999999|16.16438947|0.924627734|296.16656780000005|24.32296891|1386.409228|727.8586176|0.0|0.0|1.0|1.0|4.05|0.33|18.0|-7.67|0.72|1.54|1.0|123.46|0.0|1.0|6.0|-7.57|397.47|1.0|1.44|-3.45|0.00503|2.0|0.000359|0.0|0.0|8.5e-06|-0.10395|1.4454|-1276.8943800000002|669.05|1149.51|505.16|0.42949|-1276.940335|0.0001|-0.06212|-0.16607|0.03447919|8.2868|42.0|7.3768|7.3768
12f_a31|0.0|0|0|0.0|0|7.765993078999999|1|1|0.6101347579999999|0.0|0.034876922|-0.011835152|5.733341277|0|0.03703252|0.0|-0.698273995|-0.00150321|-0.0944165219999999|10.31169747|-0.0164221939999999|2|0.000889251|0.068054139|-0.205011573|0|0.805862937|-0.021938988|0.8530975000000001|0.7730604259999999|0|0.700992225|-0.097676974|-0.118239376|0.262896936|0.027617942|159.84734269999998|208.6022728|-57.54866283|13.44201623|569.7325277000001|0.686882955|-1.891830012|-47.54067074|97.53070764|87.41178754|2710.311963|-1319.832035|-16.44247509|0.313117045|19.05849748|0.932987917|218.4455813|34.31214739|1921.480254|713.5657448|1.0|1.0|1.0|1.0|3.86|0.41|16.0|-8.02|4.48|1.53|3.0|117.78|0.0|1.0|5.0|-6.19|426.53|0.0|4.01|-4.63|1.05e-06|0.0004469999999999|2.37e-05|0.0|0.0|4.06e-06|-0.03317|3.8305|-1696.741889|755.33|1258.6|665.22|0.7006600000000001|-1696.466804|0.2664|-0.15894|-0.19211|0.04363832|3.3538|0.13|6.8861|6.8861
12h_a40|0.0|0|0|0.0|1|7.515889085|0|0|0.60499064|1.760542171|0.104392974|-0.008044548|5.4161004020000005|0|0.041915709|0.803557099|-0.289603712|-0.000134504|0.189869851|10.31197256|-0.21893421|2|-0.002126898|0.367928263|0.224167029|0|0.809398262|0.116873629|0.845904643|0.6948809659999999|1|0.839481749|-0.0954337969999999|-0.091448888|0.006997021|0.0117142839999999|208.6717565|84.86252967|-25.56004046|3.274152035|59.68939644|0.844008584|-1.280284432|-26.67382585|54.9311782|56.64687411|2270.834041|-676.8587047999999|-10.84365353|0.155991416|15.84593062|0.983394285|82.46928995|24.30173133|801.957134|350.9435025|1.0|1.0|1.0|1.0|3.19|0.0|20.0|-6.84|5.02|3.76|2.0|96.16|0.0|1.0|2.0|-5.13|361.25|0.0|4.22|-5.58|5.58e-07|0.0002009999999999|2.61e-06|0.0|0.0|5.2e-05|-0.07512|2.6436|-2153.186757|548.82|910.77|435.95|0.6503899999999999|-2153.072091|0.3693|-0.1092|-0.18432|0.02044063|3.5425|823.0|6.0846|6.0846
17f_a50|0.0|1|1|0.0|2|7.934155233999999|1|1|1.349854916|4.305828452|-0.2208117919999999|-0.002205848|5.82008293|1|0.03135101|2.187498662|-0.125733326|0.012475826|-0.028989535|10.94501702|-0.132773563|2|0.0129274519999999|-0.275290802|-0.407467272|1|0.758335704|-0.132153434|0.8314734309999999|0.7241275009999999|1|0.911458734|-0.047333916|-0.074859564|0.333180181|0.016414675|6.382846132999999|54.44410182|-28.30463221|6.206439227000001|82.90209608|0.721122105|-1.422331714|-17.89709978|55.9791334|39.19906437|2582.272632|-874.5930167000001|-10.14694362|0.278877895|13.65716648|0.896702|171.48226169999998|22.88344084|1212.822364|652.6793116|1.0|1.0|1.0|1.0|3.81|0.26|20.0|-6.38|3.83|2.09|1.0|116.81|0.0|1.0|4.0|-6.64|384.48|1.0|2.92|-4.12|0.000266|102.0|7.57e-05|0.0|0.0|0.00016|-0.0336399999999999|4.0664|-1219.220465|653.63|1146.22|564.52|0.6573899999999999|-1218.966516|0.1708|-0.16784|-0.20148|0.0276719|8.312999999999999|398.0|6.4001|6.4001
4b_a46|0.0|0|0|0.206072846|1|7.825245291|1|1|1.1346370890000002|2.189591837|-0.155670183|-0.00113356|5.587248657999999|2|0.047736111|0.0|-0.058945144|0.012332859|-0.135121207|10.96200942|-0.111103941|1|0.011806162|-0.128843936|-0.123416853|2|0.6901151990000001|-0.263387881|0.768651645|0.69830739|0|0.935245062|-0.0524080009999999|-0.070236212|0.27128814|0.007568202|7.986637869|35.31914031|-20.89467173|2.251475261|56.7922535|0.8104680259999999|-1.123779397|-15.59093155|42.65239101|32.7126858|2105.172229|-612.9404746|-6.822749952000001|0.189531974|10.09436488|0.751274223|103.3759991|15.43427855|756.2796491|538.4165208|1.0|0.0|1.0|1.0|3.9|0.38|17.0|-7.2|4.77|2.58|1.0|101.7|0.0|1.0|3.0|-5.67|332.44|1.0|3.76|-4.63|4.49e-05|0.0149|2.35e-05|0.0|0.0|2.12e-05|-0.02729|4.5515|-1033.535029|588.79|1020.9|508.79|0.68682|-1033.3243619999998|0.1784|-0.19082|-0.21811|0.02176759|3.7571|548.0|6.2612|6.2612
19c_a38|0.0|0|0|0.0|0|7.412764017000001|2|2|1.297043851|0.0|-0.085545751|-0.008177185|5.351858133|2|0.04508642|0.0|-0.449745181|-0.004442319|-0.0725602509999999|10.95429182|-0.0431896509999999|1|-0.002443797|0.04814981|-0.20848518|1|0.7163622890000001|0.073931688|0.908721232|0.6885713729999999|0|0.7591916240000001|-0.0918007669999999|-0.108301657|0.396635872|0.024315945|139.1570837|151.612258|-42.92996714|9.638658988|4.848162625|0.7187071909999999|-1.949429829|-36.38913762|82.74311399|73.10674676|2967.98627|-1227.35539|-15.15175311|0.281292809|13.36189552|0.914989047|177.10114030000005|33.48483537|1707.726604|640.025745|1.0|1.0|1.0|1.0|4.84|0.13|17.0|-6.92|2.42|1.76|1.0|130.41|0.0|1.0|5.0|-7.13|426.45|0.0|2.57|-4.12|4.46e-05|19.0|7.55e-05|0.0|0.0|5.14e-05|-0.05691|3.8322|-1424.3899310000002|652.09|1138.6|517.28|0.2597|-1424.1880119999998|0.1417|-0.15612|-0.21303|0.03740877|3.2846|9.0|8.0348|8.0348
14i_a23|0.0|1|1|0.0|2|7.423568444|0|0|1.197963212|3.2692375460000003|0.142566578|-0.010148243|5.351858133|2|0.0432555559999999|0.7151570629999999|-0.558153376|0.002243702|-0.018541856|10.31321758|-0.026731172|2|0.002496501|0.075401108|-0.033435987|2|0.77007911|0.158023239|0.864206467|0.7333675390000001|1|0.777952733|-0.0889593869999999|-0.096562208|0.266320368|0.0214262489999999|324.811841|151.83084580000002|-45.14777443|10.01786784|93.48624142|0.7780956840000001|-2.027806362|-41.59306642|79.20815775|75.47917433|3097.406945|-1386.567643|-18.59026006|0.221904316|15.53342127|0.915894552|151.7330992|34.94120504|1782.001457|693.3423458|0.0|1.0|1.0|0.0|3.56|0.04|26.0|-6.96|3.12|2.28|1.0|128.38|1.0|1.0|5.0|-7.33|454.51|0.0|2.61|-4.39|6.11e-06|0.00278|4.03e-05|0.0|0.0|5.03e-05|-0.08025|3.6931|-1798.608335|715.68|1224.02|580.74|0.55606|-1798.371346|0.3639|-0.1509599999999999|-0.23121|0.03394466|8.3755|3.0|8.4622|8.4622
12p_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604984421|0.0|0.038440292|-0.0063403159999999|5.351858133|2|0.040899471|0.0|-0.3550576729999999|0.005613018|0.000321545|10.31162861|-0.128484994|1|0.005965451|-0.109773594|-0.09353607|1|0.8414737059999999|-0.051402518|0.8371763179999999|0.7991060659999999|0|0.843381594|-0.074356395|-0.094870978|0.371591982|0.015107947|75.21136863|100.1386407|-38.78387161|6.176226649|0.0|0.8199554720000001|-1.897419563|-30.39737673|68.98315679|57.20168999|2783.628159|-1213.171684|-14.91687369|0.180044528|13.94763694|0.886732486|115.116829|28.4530386|1479.558007|686.039456|1.0|1.0|1.0|0.0|4.76|0.17|17.0|-7.01|2.93|3.04|2.0|132.24|0.0|1.0|4.0|-5.81|412.51|0.0|2.91|-5.15|2.21e-06|0.0009119999999999|7.05e-06|0.0|0.0|4.02e-05|-0.05169|3.4955|-1615.0623480000002|685.08|1167.16|526.91|0.33929|-1614.830085|0.1527|-0.14823|-0.19992|0.03198743|4.6103|17.0|7.7721|7.7721
12ao_a36|0.0|0|0|0.0|0|7.412764017000001|2|2|1.297043885|0.0|-0.058597382|-0.007081548|5.351858133|2|0.042739018|0.0|-0.410729809|0.002782748|-0.113963585|10.94919858|-0.033032344|1|0.003724542|0.1523047569999999|-0.1619981409999999|1|0.90500247|0.040831815|0.8800240009999999|0.856135378|0|0.832582759|-0.077866573|-0.1019516769999999|0.264688501|0.017784426|85.17634667|110.7707502|-44.63177966|7.785557064|0.0|0.7820981779999999|-2.039033535|-34.08795068|78.51108393|63.28698809|2794.663089|-1349.115973|-16.53028876|0.217901822|16.33039817|0.8620895909999999|144.1736112|31.9443643|1724.9956719999998|698.847203|1.0|0.0|1.0|0.0|4.87|0.12|17.0|-7.01|2.42|2.38|1.0|133.84|0.0|1.0|4.0|-6.34|407.47|1.0|2.37|-4.55|2.6e-05|0.0106|2.82e-05|0.0|0.0|3.94e-05|-0.05455|3.4743|-1310.328652|701.9|1190.17|548.59|0.4962|-1310.077853|0.0033|-0.14207|-0.19662|0.03244719|7.447999999999999|0.03|7.5229|7.5229
14k_a23|0.0|1|1|0.0|2|7.423568444|0|0|1.1979621459999998|3.358995671|0.070940371|-0.005866159|5.351858133|2|0.046283951|0.74561778|-0.299174093|0.010682694|-0.055500851|10.31321813|-0.055708465|2|0.009263715|0.082632648|-0.13187015|2|0.722187957|0.140087361|0.864845456|0.659570836|1|0.922397728|-0.0562483359999999|-0.079899943|0.226547411|0.018829201|38.76597615|51.64167457|-35.38329134|8.338417622|80.31548917|0.783562394|-1.597998852|-24.9092952|64.04991522|49.96154892|2955.4566170000003|-1063.413926|-15.05671972|0.216437606|15.99703938|0.948005074|144.0318708|28.87559227|1357.152837|633.3278634|0.0|1.0|0.0|1.0|3.39|0.05|26.0|-7.99|4.67|3.51|2.0|125.29|0.0|1.0|4.0|-6.03|445.93|0.0|3.99|-5.55|7.49e-07|0.000334|2.83e-06|0.0|0.0|4.55e-06|-0.07933|3.6421|-2089.501786|691.9|1179.17|552.65|0.63765|-2089.293765|0.4694|-0.14784|-0.2271699999999999|0.02271117|8.3627|4.0|8.4123|8.4123
12u_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604983445|0.0|0.028039604|-0.006935447|5.351858133|2|0.043383838|0.0|-0.367578706|0.002431329|0.028815747|10.31162873|-0.0646674999999999|1|0.001805829|-0.15896471|-0.0857954809999999|1|0.8149999040000001|-0.055829439|0.889479916|0.711738503|0|0.84944095|-0.0773921259999999|-0.097867106|0.477056017|0.015562896|78.15130994|100.8445957|-43.90644499|6.982033926000001|0.0|0.810462868|-1.859475018|-34.72068676|75.26051582|62.26136323|3001.03926|-1245.478147|-17.02494806|0.189537132|14.01586754|0.7958728709999999|126.9521524|31.36222814|1536.749179|685.6665849999999|1.0|1.0|1.0|0.0|4.63|0.14|17.0|-7.8|3.92|3.79|2.0|137.3|0.0|1.0|4.0|-5.52|467.37|0.0|3.59|-6.04|2.64e-07|0.000123|9.14e-07|0.0|0.0|7.39e-06|-0.0528299999999999|3.5003|-2494.927579|705.15|1202.06|559.16|0.6847|-2494.736802|0.1502|-0.1486299999999999|-0.20146|0.03472994|7.0553|34.0|7.4647|7.4647
5f_a40|0.0|0|0|0.0|1|8.149890544|0|1|0.60491326|1.656591081|-0.004886759|-0.008387329|6.167516491000001|0|0.042936508|0.769837491|-0.293556526|0.000663516|0.166865076|10.31198329|0.062183277|2|0.000706205|-0.155235986|0.18254908|0|0.7039183109999999|-0.465573352|875.0|0.680674762|1|0.7414714309999999|-0.113521559|-0.10969397|0.0528268609999999|0.020236763|222.1847349|119.4441339|-23.41506245|4.319700326|63.48466425|0.814393685|-1.316327637|-24.23209217|57.61052946|61.79838068|1932.388838|-608.163404|-8.780648419|0.185606315|11.20493646|0.938359946|85.75294257|23.33651|746.7683199|269.0442248|1.0|0.0|1.0|1.0|3.08|0.21|14.0|-3.69|2.68|1.29|0.0|78.56|0.0|3.0|3.0|-6.47|284.34|0.0|2.23|-3.31|0.000108|0.0307|0.000491|0.0|0.0|0.0587|-0.06227|3.0611|-1232.959261|487.57|793.54|361.03|0.56507|-1232.851443|0.0415|-0.13057|-0.19284|0.02389588|7.6183|112.0|6.9508|6.9508
12av_a36|0.0|0|0|0.0|0|7.412764017000001|2|2|1.297042752|0.0|0.049150854|-0.009925128|5.351858133|2|0.04250591|0.0|-0.605432791|-0.00233752|-0.021036176|10.96037173|-0.039627578|1|-0.000472698|0.1168328169999999|-0.213993335|1|0.859938421|-0.018133027|0.8571025990000001|0.817582774|0|0.752447733|-0.082283524|-0.105593135|0.277834652|0.021666882|99.2415672|172.4374372|-51.2347934|10.51297704|124.9387725|0.671916917|-2.006269572|-39.92474833|91.5101903|72.40871507|3011.024457|-1397.506828|-17.07826447|0.328083083|17.64042914|0.965363947|228.5327731|36.48912989|2079.880404|757.7532208|0.0|0.0|1.0|0.0|4.96|0.17|17.0|-6.93|1.65|1.49|1.0|138.06|0.0|1.0|5.0|-7.66|438.48|0.0|1.47|-3.64|0.000292|128.0|0.000227|0.0|0.0|5.18e-05|-0.05307|3.4402|-1440.945099|733.21|1247.28|588.31|0.43212|-1440.67411|0.0027|-0.14122|-0.19429|0.04308001|6.1075|39.0|7.4089|7.4089
4i_a46|0.0|0|0|0.19654443|1|7.825245291|1|1|1.1346370959999998|2.184105962|-0.167244168|-0.002360192|5.587248657999999|1|0.049498645|0.0|-0.127450387|0.012211602|-0.160741899|10.94638684|-0.125773054|1|0.011931187|-0.133434195|-0.091288438|1|0.7204791309999999|-0.0656636|0.786754478|0.7172344890000001|0|0.940780437|-0.058565229|-0.075208437|0.263514985|0.015663081|67.51603424|33.45060163|-23.99628633|4.997521397|70.55661087|0.763831778|-1.278543436|-18.68604171|49.04951810000001|41.92840157|2200.19132|-722.1945751000001|-7.998762108999999|0.2361682219999999|10.47951666|0.685288314|133.40134070000002|18.53900079|945.4890404|579.2365607|1.0|1.0|1.0|1.0|3.88|0.36|17.0|-7.3|5.07|3.06|1.0|105.43|0.0|1.0|3.0|-5.31|347.45|1.0|4.16|-5.04|1.16e-05|0.00403|9.13e-06|0.0|0.0|1.75e-05|-0.01646|4.4232|-1092.70435|611.74|1058.5|546.24|0.41877|-1092.473422|0.1421|-0.18438|-0.20084|0.02614355|3.8696|612.0|6.2132|6.2132
13_a47|0.0|1|1|0.0|0|6.605297921|0|0|1.417757826|0.0|-0.174238791|-0.0049262279999999|4.59511985|2|0.036632997|1.5940801480000002|-0.20197533|-0.00105415|0.003874205|10.9452934|0.038682232|1|-0.000211465|-0.108780879|-0.0233277889999999|2|0.6427334020000001|0.030290722|0.8582665429999999|0.626280497|1|0.781675563|-0.081148294|-0.088128939|0.244975411|0.017736598|63.12660940000001|112.453046|-23.38063458|4.705524762|0.0|0.688261242|-1.23380515|-21.52866736|57.38622954|50.9329486|2190.316257|-635.4998528|-8.613918003|0.311738758|13.33103985|0.8939678120000001|160.5682509|24.29844849|923.3410426|359.12161539999994|1.0|0.0|1.0|1.0|2.9|0.06|21.0|-7.9|4.63|2.34|0.0|91.59|0.0|1.0|4.0|-6.0|319.34|1.0|3.19|-4.27|5.79e-05|0.0185|5.41e-05|0.0|0.0|4.04e-06|-0.05465|4.0302|-1067.78457|542.62|895.21|404.73|0.67466|-1067.665127|0.3382|-166.0|-0.22065|0.03639189|4.8308|16.0|7.8|7.8
