molecula|SddssS|n9FaRing|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|n6HRing|MATS7i|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|nFaHRing|RASA|FNSA3|PBF|FPSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA2|WNSA3|PNSA4|DPSA3|TASA|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|DPSA4|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|log P|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50
12o_a30|0.0|0|0.0|0|2|2|0.604984133|0.0|-0.0068750669999999|5.351858133|-0.028326022|2|-0.089996613|0.019094532|-0.087019298|1|1|0.003603419|-0.157974241|-0.051371057|-0.090173435|-0.465857798|1|0.815003426|-0.054392357|-0.149451598|0.870930234|0|0.844344883|-0.076908942|0.402022325|0.015460222|-62.74209511|9.948252054|75.15128057|100.1600333|-0.037808155|-40.37291185|6.401442327000001|-1.852599578|-31.84483128|-24.32856749|59.43716284|543.3140456|0.186865502|7.400912529|13.95467208|0.885533983|6542.77337|29.91948755|-402.9878652|1466.05489|652.8825454|0.0|1.0|0.0|1.0|4.47|3.27|2.0|132.29|0.0|1.0|5.0|-5.75|432.93|0.0|1.0|-5.44|1.19e-06|0.0005139999999999|0.00156|0.0|0.0|6.03e-08|4.45|-2035.37262|687.92|1162.63|356.1|0.1967|528.25|0.3493699999999999|149.0|5559.0|-0.19873|0.03392126|-2035.199757|16.0|7.8097
12h_a30|0.0|0|0.0|0|2|2|0.604984682|0.0|-0.00737961|5.351858133|-0.06631353|2|-0.074988669|0.001698966|-0.072247675|1|1|0.002064369|-0.166613751|-0.0541804029999999|-0.120380857|-0.4708582289999999|1|0.831176513|0.008644634|-0.1240820219999999|0.888213143|0|0.763568404|-0.083127678|0.353607682|0.017389133|-63.03519645|11.06352871|89.66095835|150.42542849999998|-0.038417127|-40.10503079|7.038974807000001|-1.882439244|-33.64938551|-24.44221903|63.95204629|485.8069155|0.202025127|8.066818026|15.1759206|0.881277172|6252.192213|30.63031164|-379.1625034|1500.88527|618.6004214|0.0|1.0|0.0|1.0|4.25|3.18|2.0|127.24|0.0|1.0|5.0|-6.02|416.47|0.0|0.0|-5.01|4.12e-06|0.00171|0.00405|0.0|0.0|1.26e-07|4.07|-1675.011389|672.54|1132.06|353.22|0.1878|518.06|-0.26697|155.0|2.9684|-0.2023599999999999|0.03372393|-1674.838376|9.0|8065.0
12e_a30|0.0|0|0.0|0|2|2|0.604984231|0.0|-0.0077937519999999|5.351858133|-0.029595542|2|-0.010682095|0.005418617|-0.055954785|1|1|0.0053380919999999|-0.018475151|-0.089279071|-0.154412059|-0.417089226|1|0.8246767140000001|0.002248768|-0.097868612|0.876441789|0|0.816703705|-0.07914783|0.407218612|0.024254701|-65.04681137|16.08914569|106.2790684|121.5880081|-0.035153347|-43.14823836|10.6725953|-1.863127413|-34.82676424|-23.31866823|68.59117243|541.7533217|0.292879147|8.069355055|15.14403079|0.8767337279999999|6421.289402|32.97692061|-274.7836441|1747.776792|704.0353382000001|0.0|1.0|1.0|1.0|3.89|2.63|2.0|133.77|0.0|1.0|6.0|-6.19|428.51|0.0|0.0|-4.93|3.59e-06|0.00154|0.0050799999999999|0.0|0.0|1.84e-07|3.58|-1690.3021629999998|709.98|1201.05|356.82|0.2055|562.76|0.3304|151.0|5551.0|-0.19804|0.03344515|-1690.092998|11.0|7.9431
18_a31|0.0|0|0.0|0|0|0|0.610137226|0.0|-0.013634202|5.351858133|-0.138136629|0|-0.051184519|-0.001973566|-0.096301845|2|2|-0.007811355|-0.084218532|-0.065041042|-0.107017926|-0.604728055|0|0.8595579409999999|0.022160691|-0.1647054359999999|0.904870098|0|0.72588713|-0.11789212|0.258135789|0.014467496|-75.99442464|8.49194438|238.9516432|160.8952371|-0.040279446|-44.60622732|4.984491996|-1.81257508|-40.61741697|-23.64270989|77.69074057|426.0718665|0.222523168|7.076684189|12.84812443|0.8155571290000001|4856.251645|30.40953623|-325.73954460000004|1368.42913|477.1857166|1.0|1.0|1.0|3.0|4.9|3.48|1.0|99.32|0.0|1.0|7.0|-6.72|356.44|0.0|1.0|-3.62|2.42e-05|0.00862|86.0|0.0|0.0|2.9e-07|4.81|-1465.528656|630.26|1041.21|317.05|444.0|541.33|0.51842|0.2457|3.0607|-0.19914|0.04825999|-1465.359325|0.13|6.8861
3b_a49|0.0|0|0.0|1|1|1|1.343850026|2.104186262|-0.0057605869999999|5.4161004020000005|-0.055724324|2|-0.090939066|-0.010613212|0.00361222|1|1|0.001356445|-0.151131362|0.000511959|0.000850823|-0.405529602|2|0.794997634|0.021506499|0.006213385|0.845992028|1|0.749104358|-0.0883601469999999|0.482434361|0.013576151|-51.77986692|8.304484449|325.6896751|153.4719941|-0.0276739079999999|-31.67356498|5.07982433|-1.439043207|-33.06194987|-16.92803342|62.35407961|458.224537|0.3431340539999999|7.236413572000001|13.85181805|0.914182753|5934.158315|25.77091035|-191.9087104|1340.087338|641.1445234|1.0|1.0|1.0|2.0|3.16|3.2|1.0|116.94|0.0|1.0|6.0|-7.42|398.46|0.0|1.0|-3.59|0.000293|0.1169999999999999|102.0|0.0|0.0|2.64e-08|3.4|-1293.3286859999998|664.15|1132.92|322.72|0.1978|480.08|0.5798|0.0759|3.0055|-0.21985|0.0368692|-1293.106236|25.0|7.6021
8d_a12|0.0|1|0.0|0|1|1|1.283835213|0.0|-0.0076893469999999|4.59511985|-0.048642535|2|0.0276482139999999|-0.065870394|-0.046326855|1|1|0.001575111|0.0479437859999999|0.00930483|0.016135176|-0.484923957|1|0.751098108|-0.091036025|-0.080872311|0.8078610759999999|1|0.858710112|-0.077834742|0.266886187|0.011348654|-57.57034769|6.309558958999999|90.34024296|78.55353315|-0.039118358|-32.00762818|3.507952014|-1.760326118|-24.05928792|-21.74879802|49.58366734|477.4206699|0.166136296|6.93584319|12.96695233|0.8695567329999999|5255.11762|26.08195789|-371.2392138|1173.6881050000002|503.2240425|1.0|1.0|1.0|2.0|3.87|2.67|2.0|112.14|0.0|1.0|3.0|-5.96|352.39|0.0|1.0|-4.61|2.64e-05|0.0093|0.0085799999999999|0.0|0.0|4.23e-09|3.53|-1138.296407|600.2|1007.85|331.53|0.2871|433.32|0.6661|0.0853|2.1281|-0.20794|0.04004678|-1138.139635|25.0|7.6021
17_a20|0.0|0|0.0|0|0|0|1.4012598180000002|0.0|-0.005457467|4.727387819|0.00038506|3|0.065447136|0.038629586|-0.072863159|1|1|0.000922796|0.1134578219999999|-0.116922879|-0.202695123|-0.456415963|3|0.7494736590000001|-0.131511077|-0.127696675|0.812578598|1|0.912053544|-0.063665681|0.3874475579999999|0.015032258|-53.38406095|9.857999796|66.47074027|57.67438055|-0.0315649079999999|-35.00871763|6.4647747870000005|-1.5466805119999998|-27.38007162|-20.699942|51.60929807|598.1153253|0.24569612|8.198616089|15.05121151|0.83582343|6012.640572|27.44244402|-333.5397332|1344.679757|637.7803874|1.0|1.0|1.0|1.0|5.8|4.85|2.0|119.48|0.0|0.0|4.0|-6.09|402.45|0.0|1.0|-5.08|4.4e-06|0.0017699999999999|0.00336|0.0|0.0|7.19e-11|4.11|-1291.949041|673.68|1157.26|365.45|0.2977|543.09|0.69839|0.2977|3.9703|-0.21089|0.03030655|-1291.752049|2.25|5.6478
GW6604_a52|0.0|0|0.0|0|0|0|1.427583999|0.0|-0.002149879|4.59511985|-0.005328809|2|-0.0778992459999999|-0.118272803|-0.028376521|1|1|0.0070554269999999|-0.131886693|0.039867344|0.067497086|-0.201462112|2|0.693399445|0.074868979|-0.057466653|0.7550228990000001|0|0.87346455|-0.071850787|0.38374044|0.009021088|-35.62691523|4.459510077|157.2481263|62.55188751|-0.029217264|-17.61190876|2.204526664|-1.081038779|-17.55852148|-14.44334401|39.97842884|431.7909048|0.26470494|6.2973559020000005|11.6571716|0.851121611|4168.525878|19.64292268|-232.6328342|726.7881391|359.1060668|1.0|0.0|1.0|1.0|4.49|4.2|0.0|90.49|0.0|1.0|3.0|-5.95|298.34|0.0|1.0|-4.16|0.000135|0.0402|0.0207|0.0|0.0|9.31e-09||||||||||||||107.0|6.9706
7c_a8|0.0|0|0.0|1|0|0|1.400027586|1.4416758790000002|-0.007509694|4.844187086|-0.025233184|1|0.0493777859999999|-0.0450662909999999|-0.118915929|1|1|0.004301963|0.079425146|-0.047874|-0.077006275|-0.328286221|1|0.740795639|0.0092411059999999|-0.196826366|0.795846675|0|0.848923958|-0.080277893|0.292274414|0.0306012339999999|-56.2991566|19.18974586|49.43944876|94.73836511|-0.03366688|-35.30467154|12.03370912|-1.6160102369999998|-31.56868845|-21.11218373|69.53125754|532.3522286|0.373097855|7.700542366|15.18314943|0.971698707|6013.168519|33.67700028|-159.15828340000002|1616.4960130000002|572.8089095|1.0|1.0|1.0|1.0|4.22|3.78|1.0|112.76|0.0|1.0|5.0|-6.34|398.41|0.0|0.0|-4.67|1e-05|0.00399|0.00851|0.0|0.0|1.73e-08|5.01|-1331.8206369999998|662.05|1116.53|394.78|275.0|579.97|0.62361|0.1779|12.0073|-0.20658|0.02732536|-1331.625743|18.59|4.7307
11g_a5|0.0|0|0.0|1|0|0|1.388236041|1.984996534|-0.004593347|5.209486153|0.009272269|2|-0.083337229|-0.137618073|-0.007175378|2|2|0.006964153|-0.14133011|-0.137739838|-0.233590516|-0.267507083|2|0.814159231|-0.075382189|-0.01453517|0.8737292720000001|0|0.837943738|-0.067247149|0.396049407|0.023215707|-50.16001519|15.25675|68.77977167|106.4990972|-0.025442296|-32.96383785|10.02633335|-1.297557078|-29.04250676|-16.72000506|59.4498014|550.6745046|0.456418686|9.342496899|18.16867625|0.944734523|5817.569415|30.75897687|-57.28097817|1568.70782|648.1198739|1.0|1.0|1.0|1.0|4.17|4.48|1.0|118.35|0.0|1.0|7.0|-6.84|408.46|0.0|0.0|-4.31|7.65e-05|0.0312|0.0199|0.0|0.0|9.229999999999999e-10|2.3|-1330.189793|693.48|1180.25|294.62|0.4609|542.13|0.56924|0.2403|3.2282|-0.2146199999999999|0.04557484|-1329.988893|0.03|7.5229
43_a18|0.0|0|0.0|0|2|2|1.251175234|0.0|-0.005099385|4.844187086|-0.01369899|1|-0.05314954|0.031746165|-0.032429984|0|0|0.003801459|-0.079184068|-0.140532044|-0.2093696189999999|-0.460675034|0|0.713379703|-0.023109314|-0.0579590709999999|0.7458234990000001|0|0.852344887|-0.070166168|0.3439906129999999|0.006890688|-63.87648583|5.35147222|0.66443384|114.6724699|-0.0311212229999999|-49.60799696|4.156080507|-2.302970476|-42.32033664|-24.16948112|59.84418608|661.9512957999999|0.125626651|10.01438533|19.33108376|0.930331529|7428.282915000001|27.64206062|-581.4944803999999|2045.512486|1228.492038|1.0|0.0|1.0|2.0|4.5|4.08|3.0|160.76|0.0|1.0|9.0|-5.78|508.65|0.0|0.0|-5.96|3.55e-07|0.00018|0.000554|0.0|1.0|2.52e-10|8.79|-1611.621186|843.1|1493.25|384.65|0.5429|702.4|0.6926800000000001|0.5429|3.0482|-0.18145|0.02315412|-1611.198355|625.0|6.2041
16_a15|-3.726252327|0|0.0|0|0|0|0.300207157|0.0|-0.008593957|0.0|-0.463771194|2|-0.003882928|-0.109386268|-0.011969556|0|0|-0.00379317|-0.006331105|-0.046871961|-0.0764246109999999|-0.528097878|2|0.729432583|0.080837546|-0.018331526|0.77948108|0|0.723597405|-0.08870471|0.7427725270000001|0.0070920509999999|-69.38556779999999|4.848103252|53.93878231|188.9479321|-0.039472502|-47.4317527|3.31414791|-2.131515106|-41.45211893|-26.98327637|65.48636021|494.6488764|0.131539493|6.798937229|11.720499900000002|0.7238723509999999|6931.531554000001|31.07023998|-503.7568532|1677.792959|728.353441|1.0|1.0|1.0|2.0|3.37|6.02|2.0|124.45|0.0|1.0|6.0|-6.27|446.52|1.0|1.0|-5.21|9.89e-07|0.000442|0.00274|0.0|0.0|6.1e-10|8.26|-1770.509465|716.79|1229.58|300.24|0.3809|600.98|0.6541100000000001|0.1409|8.0361|-0.20953|0.06079704|-1770.281427|21.0|7.6778
8b_a31|0.0|0|0.0|0|1|1|0.610137861|0.0|-0.013629145|5.733341277|-0.12841288|0|-0.130371116|-0.211457443|-0.069423138|2|2|-0.006785954|-0.222667869|-0.05421947|-0.092604362|-0.510259793|0|0.843119174|-0.058494079|-0.1155280009999999|0.8956498159999999|0|0.6076192260000001|-0.120703408|0.281200674|0.03234629|-69.24221375|16.89414614|129.8921115|204.9365822|-0.040792077|-36.1645207|8.823644775|-1.590890986|-32.92631065|-21.30529654|79.93633765|317.3534883|0.296530645|6.142377144|11.79588561|0.920410507|4696.728592|30.28603362|-212.5400476|1181.155311|372.3224834|1.0|1.0|1.0|2.0|4.52|2.74|0.0|88.64|0.0|2.0|4.0|-6.87|328.39|0.0|1.0|-3.4|8.97e-05|0.0294|131.0|0.0|0.0|1.86e-06|1.77|-1386.852117|566.18|927.61|321.36|0.2643|439.96|0.70036|0.2643|3.6945|-0.19265|0.03659821|-1386.734257|2.2|5.6576
8m_a46|0.0|0|0.2148468989999999|1|1|1|1.160371261|2.126524943|-0.00517896|5.533389489|-0.085284636|1|-0.134230003|-0.120972269|-0.064176245|1|1|0.005865049|-0.206020062|0.010184776|0.015631887|-0.380393836|1|0.7699708959999999|-0.084989948|-0.090247845|0.8142050040000001|0|0.876210355|-0.0911455|0.280198209|0.007059399|-45.17474201|3.742817678|166.8508795|65.63194084|-0.032188531|-23.9511632|1.984401749|-1.448483903|-25.62105988|-17.06601365|52.0671834|464.5573228999999|0.114510313|5.684332261000001|9.899611044|0.7415609409999999|4439.758321|19.27296714|-408.7649869|867.2835213999999|463.1469765|1.0|0.0|1.0|1.0|4.16|4.21|1.0|96.16|0.0|1.0|2.0|-5.61|319.4|0.0|1.0|-4.56|3.3e-05|0.0105|0.0088799999999999|0.0|0.0|3.5e-07|4.12|-1014.126693|570.72|970.82|289.14|0.3905|489.57|0.43001|0.1441|2.0174|-0.19715|0.03472717|-1013.962913|229.0|6.6402
8d_a8|0.0|0|0.0|1|0|0|1.395657339|1.41693287|-0.0111144189999999|4.844187086|-0.155313194|1|0.071729931|-0.077977198|-0.117111249|1|1|-0.001038264|0.111668404|0.016471091|0.025642021|-0.4385133129999999|1|0.757805416|0.0780635059999999|-0.179357354|0.804372443|0|0.6932924890000001|-0.1072746469999999|0.377028311|0.028038295|-67.26951954|18.28507531|57.93693239|200.0182229|-0.03820405|-43.86958028|11.92454747|-2.063018716|-45.62337399|-24.91463687|88.24385833|452.1282556|0.324640122|7.507839835|14.52777156|0.935013517|6596.888351|36.89090464|-228.7206541|1992.108851|682.0472537|0.0|1.0|1.0|2.0|3.93|3.32|1.0|121.1|0.0|1.0|6.0|-6.87|430.46|0.0|0.0|-4.47|1.24e-05|0.00533|0.0147|0.0|0.0|2.38e-08|6.22|-1447.595474|690.78|1185.65|376.13|0.3|572.21|0.62361|0.1879|6.0111|-0.19757|0.03604461|-1447.354662|18.61|4.7303
22_a10|0.0|0|0.0|1|1|1|1.343837143|2.113627059|-0.005035102|5.4161004020000005|-0.017163935|2|-0.026750502|0.01204992|-0.020475007|1|1|0.008903905|-0.042831367|-0.129989728|-0.208132084|-0.356699217|2|0.747363443|-0.02603707|-0.033474297|0.79665945|1|0.8698299140000001|-0.053881447|0.775071808|0.016720696|-50.61577509|13.023146|75.58376652|101.3847763|-0.022372463|-39.42279832|10.14325785|-1.3647202319999998|-32.68604442|-17.4251029|54.98945848|677.4790907|0.435676666|8.84228648|15.30289992|0.730649641|7414.102179|30.87787063|-100.1982412|1883.550109|916.8601445|1.0|1.0|1.0|0.0|4.64|5.6|2.0|139.53|0.0|1.0|6.0|-6.29|475.54|0.0|0.0|-5.53|4.55e-06|0.00217|0.0014|0.0|0.0|4.27e-10|5.65|-1544.237634|770.92|1339.48|321.89|0.2624|602.93|0.4483899999999999|0.1922|4.8409|-0.2180699999999999|0.03366599|-1543.959333|1.1|5.9586
19_a3|0.0|0|0.0|0|0|0|1.4316666480000002|0.0|-0.003417504|4.59511985|-0.030657|3|-0.008897473|0.156485495|0.036226415|1|1|0.006731579|-0.015805561|-0.037291767|-0.066245471|-0.270506095|3|0.758995484|-0.0150769919999999|0.064690027|0.8264237520000001|1|0.853017902|-0.067674689|0.225451546|0.0116401719999999|-40.8473715|5.419662458|161.5312186|68.43484547|-0.032585664|-19.01853079|2.523394126|-1.140498238|-14.67073822|-15.17188084|36.92898885|397.1650228|0.24201815|5.342307798999999|10.21110415|0.911365749|4138.413977|20.01615321|-240.2326308|700.5653624|314.0966684|1.0|0.0|1.0|1.0|3.9|3.39|0.0|85.32|0.0|1.0|2.0|-6.5|287.32|0.0|1.0|-3.58|0.000578|166.0|0.0764|0.0|0.0|6.18e-08|2.43|-929.2818523|499.93|832.23|314.28|0.3006|362.92|0.67351|0.3006|2191.0|-0.2206|0.020989746|-929.193831|23.0|7.6383
19a_a22|0.0|0|0.0|1|0|0|1.422917238|1.572240489|-0.009145283|4.727387819|-0.144269652|2|-0.020553065|-0.011513343|0.016501913|1|1|-0.001355145|-0.03516233|-0.035723406|-0.0611158559999999|-0.496053375|2|0.777600172|-0.155892259|0.0271939039999999|0.834033833|1|0.744354735|-0.090145161|0.51561501|0.024839714|-69.91748544|18.53458775|373.8201781|190.7541925|-0.035138299|-52.17015658|13.82990734|-1.967744721|-50.18975739|-26.21905704|85.79797858|555.4133255|0.315293811|8.648671382|15.30120355|0.76919701|7095.27723|38.29242013|-275.6435167|2144.375527|781.8210659|1.0|1.0|1.0|2.0|3.08|3.41|1.0|132.15|0.0|1.0|7.0|-7.67|463.49|0.0|0.0|-4.11|4.16e-05|0.0193|0.0356|0.0|0.0|1.73e-09|5.69|-1537.071348|740.07|1277.14|346.24|0.2218|567.03|0.34556|0.0623|4.5288|-0.21478|0.04718381|-1536.823574|48.0|7.3188
22_a4|0.0|0|0.0|1|1|1|1.399866564|1.987636054|-0.006436201|5.4161004020000005|-0.115883451|1|0.004808337|-0.2078428719999999|-0.023072107|1|1|0.004237768|0.00771584|0.021636871|0.034720243|-0.3877007|1|0.7797803109999999|0.086940934|-0.037423832|0.8404413829999999|0|0.8612031509999999|-0.09491995|0.242642229|0.010702353|-43.23011833|5.1432274630000006|162.9809584|66.70156956|-0.036468635|-20.77508795|2.47167963|-1.349339509|-21.92150631|-17.52572365|50.75888571|413.8681986|0.155532959|5.495481464|9.742413394|0.772804341|4074.564287|20.75359108|-331.080892|767.88287|338.71903330000004|1.0|0.0|0.0|1.0|3.19|3.54|0.0|87.12|0.0|2.0|2.0|-5.91|289.33|0.0|1.0|-3.98|0.000172|0.0497|0.0301|0.0|0.0|5.77e-06|3.38|-934.2706743999998|519.39|860.77|305.85|0.1675|400.29|628.0|0.1293|3.5548|-198.0|0.030263407|-934.171365|47.0|7.3279
10_a32|0.0|1|0.0|0|0|0|0.6094207629999999|0.0|-0.016404762|5.733341277|-0.087497559|0|-0.020186906|-0.028431775|-0.047619048|3|3|-0.00369116|-0.03673326|-0.1260956869999999|-0.229450999|-0.690879647|0|0.8607827790000001|0.012125768|-0.079818594|0.915639476|1|0.7622839570000001|-0.088310158|0.266552538|0.02575778|-75.59866726|15.91131724|57.97512956|146.8439966|-0.038939628|-46.69945835|9.828875607|-1.7133436169999998|-33.69815077|-24.0541214|70.46302679|470.8845962|0.305365257|7.079344111|12.86809583|0.81769605|5842.926058|34.62844557|-240.4628923|1523.651605|513.9156315|0.0|1.0|1.0|2.0|5.64|4.21|1.0|107.14|1.0|1.0|7.0|-6.44|399.49|1.0|1.0|-4.41|9.17e-07|0.000366|0.0155|0.0|0.0|1.0300000000000001e-07|4.12|-1916.668776|654.7|1086.09|340.24|0.2983|533.89|0.70228|0.2983|2.4919|-0.2052199999999999|0.03701539|-1916.519894|7.0|8.1427
3b_a32|0.0|1|0.0|0|0|0|0.609420808|0.0|-0.007388108|5.733341277|-0.064476472|0|-0.0411430079999999|-0.1113575119999999|0.10614163|3|3|0.00020567|-0.078754696|-0.0791178979999999|-0.151445075|-0.536470812|0|0.800396027|0.094335058|0.167519182|0.866250192|1|0.8407393809999999|-0.073068133|0.2719741|0.014636992|-49.22963237|7.180211702|74.63320519|78.12568166|-0.033451833|-24.14971513|3.522270202|-1.103910485|-17.58323784|-16.40987746|43.023961|412.4267349|0.2358716619999999|5.765940603|10.69254007|0.854431185|4448.251276|21.47528975|-259.1375886|708.6845618|323.0421997|1.0|1.0|1.0|1.0|6.25|4.43|1.0|88.24|0.0|1.0|2.0|-5.57|312.41|0.0|1.0|-4.65|1.86e-06|0.0005809999999999|0.00697|0.0|0.0|3.19e-07|2.45|-1594.121087|524.46|857.0|348.81|0.2905|396.83|0.70257|0.2905|3.5719|-0.20137|0.02589511|-1594.049677|6.0|8.2366
EW7203_a60|0.0|0|0.0|0|2|2|0.604984431|0.0|-0.00698487|5.351858133|0.0075638519999999|2|-0.092774356|0.03824498|-0.051413084|1|1|0.0036417359999999|-0.1696249719999999|-0.049287858|-0.090115975|-0.458129101|1|0.822401103|0.002441966|-0.089945913|0.8839272779999999|0|0.8860751579999999|-0.076068195|0.345488097|0.020156795|-62.23028092|13.03554647|80.48638339|73.67602619|-0.036566012|-40.24477665|8.430183|-1.828300603|-31.81402579|-23.64750675|62.22940284|573.0312689|0.233162923|8.310125852|16.53092404|0.989250745|6403.777228|30.83771958|-345.1309687|1541.885979|666.0036144999999|0.0|1.0|1.0|2.0|3.87|2.6|2.0|133.97|0.0|1.0|5.0|-6.35|425.51|0.0|0.0|-4.82|1.81e-06|0.000768|0.0065|0.0|0.0|2e-07|3.64|-1668.025575|678.83|1166.44|352.3|0.2385|546.85|0.40883|0.0448|1.7676|-0.20654|0.03203878|-1667.848192|9.0|8.0334
17d_a50|0.0|1|0.0|2|2|2|1.338814635|4.380250483|-0.002166617|6.042632834|0.03538699|1|0.006071856|-0.136180713|-0.125540541|2|2|0.01245647|0.009780681|-0.200725906|-0.323333765|-0.2294807539999999|1|0.748516466|-0.1921395789999999|-0.2177003589999999|0.789310938|1|0.929886823|-0.044172353|0.8020670809999999|0.0152123589999999|-48.40178147|10.55016861|5.007868064|48.62532158|-0.025589979|-33.56790124|7.31681784|-1.535398758|-21.24595322|-17.74731987|41.18485076|644.9008302|0.24594297|6.996105516|12.62170017|0.8041037459999999|6281.764548|23.53577933|-352.3903892|1412.14676|829.3813984|1.0|1.0|1.0|0.0|4.0|4.29|2.0|133.19|0.0|1.0|6.0|-6.25|424.54|0.0|0.0|-4.88|3.17e-05|0.0135|0.00557|0.0|0.0|8.55e-08|3.41|-1335.989008|727.15|1263.22|306.09|0.1819|579.45|0.66103|0.1819|5.6557|-0.19967|0.02625058|-1335.713194|74.0|7.1308
11e_a5|0.0|0|0.0|0|1|1|1.338814635|0.0|-0.003208975|5.209486153|0.038643235|2|-0.07965|-0.16669151|-0.010236262|1|1|0.008721244|-0.127225457|-0.0924814769999999|-0.147721258|-0.234433859|2|0.775794895|-0.048843135|-0.02059071|0.8215345|0|0.876758791|-0.062865536|0.372098505|0.0120552589999999|-52.34653881|7.986070113999999|62.84782002|81.64179149|-0.0282210629999999|-34.67724171|5.290414418|-1.580379517|-27.58835281|-18.69519243|49.63167715|580.8135016|0.27836484|9.387474824|18.17739133|0.936345148|5675.693973|25.90670947|-293.6467698|1450.77573|735.3048881|1.0|1.0|1.0|1.0|5.03|4.29|2.0|125.71|0.0|1.0|7.0|-6.28|411.5|0.0|0.0|-4.72|2.23e-05|0.00919|0.00782|0.0|0.0|1.13e-09|2.91|-1316.547103|717.76|1220.1|302.14|0.5347|571.06|0.66478|0.2125|2.3124|-0.20559|0.03460011|-1316.301553|0.04|7.3979
9a_a36|0.0|0|0.0|0|2|2|1.297044807|0.0|-0.007853595|5.351858133|-0.046964839|2|0.095192109|-0.078488872|-0.06502499|1|1|0.00484375|0.160672128|-0.12019672|-0.202876718|-0.398235589|1|0.7885597609999999|-0.019008343|-0.1177413269999999|0.842671963|0|0.826559623|-0.073689118|0.204819754|0.0236784079999999|-66.44342306|14.47407729|49.52042402|106.0201967|-0.039929147|-40.61536816|8.847677483|-1.956528182|-27.53468726|-24.40778806|59.5185754|505.25728260000005|0.236165413|7.546661564|13.79893984|0.828482664|5693.562367|31.95428497|-322.5522826|1565.759963|578.2841135|0.0|0.0|0.0|1.0|3.04|2.04|1.0|120.94|0.0|1.0|5.0|-6.74|382.42|0.0|0.0|-3.99|0.000197|0.0753|0.0391|0.0|0.0|5.26e-07|3.38|-1252.802159|648.41|1092.66|320.56|0.4811|495.18|0.68682|0.4811|5.7274|-0.20969|0.02701893|-1252.636005|13.0|7.8861
8_a10|0.0|0|0.0|1|1|1|1.3430438530000002|2.071128354|-0.00560152|5.4161004020000005|-0.012055162|2|-0.000315856|-0.15615298|-0.106100115|1|1|0.009056935|-0.000504277|-0.082893697|-0.132343104|-0.368590322|2|0.809386132|-0.015871527|-0.167376069|0.864927472|1|0.874843982|-0.059655303|0.597912185|0.015758182|-47.16908772|8.619652859|32.98071169999999|68.45976606|-0.029917593|-25.80127401|4.714910465|-1.465962037|-17.849103399999997|-16.36478554|41.25082928|478.5356341|0.277350551|6.112185271|10.75705296|0.7599356820000001|6289.86818|22.64553798|-243.5764486|1109.631361|583.7217118|0.0|1.0|1.0|0.0|4.46|4.2|1.0|111.36|0.0|1.0|4.0|-6.25|384.43|0.0|1.0|-4.62|3.05e-05|0.0117|0.00926|0.0|0.0|2.49e-08|4.58|-1257.84172|594.63|1047.58|336.55|0.1596|416.69|0.41583|0.0916|1.2052|-0.21789|0.02243902|-1257.648047|526.0|6279.0
12_a3|0.0|0|0.0|0|0|0|0.605020506|0.0|-0.009093383|4.727387819|-0.118456941|2|-0.120694579|-0.045382017|-0.069857022|1|1|-0.0045709459999999|-0.218774634|0.017902469|0.032450556|-0.604704476|2|0.718481325|-0.039834906|-0.125395523|0.784451598|1|0.829399708|-0.092838926|0.101891875|0.011076075|-45.63945658|5.258353635|239.2266101|80.99228663|-0.039584548|-21.667278|2.496397166|-1.345874639|-20.92463497|-18.79271742|49.333524|393.75653|0.169581355|5.6343192|10.50748861|0.864908294|4400.493202000001|22.63041363|-313.7317211|769.4340634|330.4083896|1.0|1.0|1.0|1.0|4.34|4.01|1.0|90.49|0.0|1.0|2.0|-5.3|304.37|0.0|1.0|-4.84|2.07e-06|0.000629|0.0044|0.0|0.0|1.3e-07|2.94|-1272.152002|515.23|847.25|379.97|0.5056|361.95|0.69784|0.5056|2.3762|-0.19514|0.02620998|-1272.058487|3548.0|5.45
