molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|nARing|BCUTs-1|AATSC1c|SRW07|AATSC1s|n6HRing|MATS7i|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|n6aHRing|GATS1are|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FPSA3|PNSA5|RNCS|TPSA_x|FNSA4|WNSA5|RPCS|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|TASA|PNSA2|WNSA4|GeomDiameter|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
47s_a18|0.0|0|0|0|0.0|1|1.251176205|-0.0054038509999999|4.844187086|-0.045792331|0|-0.026883417|0.002573931|0.0134295589999999|-0.031515152|0|0|0.003686393|-0.040169986|-0.168728915|-0.252119673|0|0.724028067|0.0109557919999999|-0.0540701129999999|0.745196689|0.716761234|0|0.84543779|-0.070258863|0.008446541|-61.36410696|10.92659868|117.0051929|-0.030108416|-46.45326408|51.05656345|-2.107589125|-40.26287221|69.29837549|-22.79238258|59.58080589|640.0051571|-1595.466781|-17.25406952|18.65422248|6968.705069|135.90542109999998|27.77963709|0.010481057|-485.1995077|1944.574596|1093.725912|1.0|0.0|1.0|2.0|0.3|18.0|3.93|76.5|3.0|149.34|0.0|10.0|-5.95|36.0|1.0|0.0|3.19|1.12e-06|0.000539|3.53e-06|4.62|0.0|0.0|3.8199999999999997e-10|8.41|3218.0|-1534.196027|0.5203|736.36|0.6926800000000001|-0.13195|-0.18109|-1533.809351|2.9991|616.0|6.2104|6.2104
3g_a32|0.0|1|1|1|3.542426304|0|0.60942078|-0.006258272|5.733341277|-0.072619634|0|-0.058985916|0.001276735|-0.1154223269999999|-0.125170068|3|3|0.002565215|-0.105402305|-0.074808287|-0.133675401|0|0.833981748|-0.1015732219999999|-0.1719626169999999|0.802214256|0.786074011|1|0.887695945|-0.070213101|0.0119962889999999|-54.47722347|42.56199385|62.23099889|-0.030429702|-30.18744099|0.0|-1.278047464|-21.55960626|60.55421302|-16.86199774|45.55465473|491.89858160000006|-708.2039051|-9.343731735|10.70834299|5058.622432|110.4157723|21.05801434|0.01096673|-333.29803589999995|884.4366022|475.3634141|0.0|1.0|1.0|1.0|0.28|19.0|5.42|110.94|2.0|102.55|0.0|3.0|-7.09|24.0|0.0|1.0|4.61|8.12e-08|2.88e-05|2.58e-06|5.02|0.0|0.0|5.08e-08|4.13|3.5456|-1712.060085|0.2859|495.4|0.70275|-0.14715|-0.20065|-1711.919273|5.5816|14.0|7.8539|7.8539
3q_a32|0.0|1|1|1|3.4364803|0|0.609420748|-0.008072705|5.733341277|-0.04718311|0|0.02785755|0.000773658|-0.022925245|-0.098400506|3|3|0.002487149|0.0492355779999999|-0.167040501|-0.295228244|0|0.751733573|0.010109949|-0.1585635|0.901790225|0.716172604|1|0.84993799|-0.067604132|0.018527744|-60.46462749|41.73511731|92.62226328|-0.027989085|-37.3203761|53.27315741|-1.371465184|-25.7550561|74.3682963|-17.27560785|53.16288420000001|524.6043311000001|-846.5047848999999|-10.6629646|11.93494358|6079.482066|225.3038157|27.20679986|0.022526037|-166.61896299999998|1333.133193|618.9134881|0.0|1.0|1.0|1.0|0.3|19.0|4.72|131.25|1.0|115.37|0.0|7.0|-5.91|28.0|0.0|1.0|3.86|1.24e-06|0.000508|2.4100000000000003e-05|3.47|0.0|0.0|4.88e-08|5.15|3.6236|-1920.066488|0.2897|549.78|0.70216|-0.15001|-0.19969|-1919.883144|5.2657|28.0|7.5528|7.5528
1f_a5|0.0|1|0|0|2.824395738|0|1.218960329|-0.00645569|4.59511985|-0.31059482|2|-0.118028278|-0.0012491689999999|-0.174016111|-0.000625|1|1|-0.000700145|-0.389011185|0.001493879|0.004923698|2|0.525406088|-0.060528915|-0.000969932|0.834250802|0.513260607|0|0.888073448|-0.091412569|0.008403353|-46.77243802|201.7057715|62.42799372|-0.035639589|-26.08772825|0.21377016|-1.425583552|-28.43795894|57.83835135|-19.87828616|55.67318607|495.3305784|-795.1314464|-11.0872845|13.35549635|5474.331675|135.2439659|26.24118632|0.01983997|-287.2706403|1049.647453|403.396385|1.0|0.0|1.0|1.0|0.05|23.0|6.37|54.46|2.0|95.49|0.0|4.0|-4.79|27.0|0.0|1.0|4.23|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|3.95|0.0|0.0|1.3300000000000002e-09|3.58|4.5758|-1288.353339|0.6959|442.04|0.42446|-0.18224|-0.2357|-1288.263745|4.9879|0.24|6.6198|6.6198
3b_a32|0.0|1|1|1|3.3653429710000005|0|0.609420808|-0.007388108|5.733341277|-0.064476472|0|-0.0411430079999999|-0.001282231|-0.1113575119999999|0.10614163|3|3|0.00020567|-0.078754696|-0.0791178979999999|-0.151445075|0|0.833920105|0.094335058|0.167519182|0.866250192|0.7725667079999999|1|0.8407393809999999|-0.073068133|0.014636992|-49.22963237|74.63320519|78.12568166|-0.033451833|-24.14971513|0.0|-1.103910485|-17.58323784|56.82775081|-16.40987746|43.023961|412.4267349|-541.5259561|-8.049905042|10.69254007|4448.251276|115.707414|21.47528975|0.0154889019999999|-259.1375886|708.6845618|323.0421997|1.0|1.0|1.0|1.0|0.13|19.0|4.43|110.94|1.0|88.24|0.0|2.0|-5.73|21.0|0.0|1.0|3.68|1.86e-06|0.0005809999999999|2.23e-05|3.71|0.0|0.0|3.19e-07|2.45|3.5545|-1594.121087|0.2905|396.83|0.70257|-0.1474099999999999|-0.20137|-1594.049677|5.7777|6.0|8.2366|8.2366
12ar_a36|0.0|1|0|0|3.46014932|2|1.297042582|-0.007046017|5.351858133|0.000258844|2|0.083451772|0.000939229|-0.1073795209999999|-0.036002609|1|1|0.002112069|0.145909555|-0.096853381|-0.169341326|1|0.86559137|-0.017348015|-0.064014394|0.89459881|0.8196353679999999|0|0.8365428659999999|-0.080760277|0.022389124|-66.9989409|86.85924228|110.9204982|-0.0347392029999999|-45.46486105|0.0|-1.875916952|-37.18892821|82.17472548|-23.57370143|69.99622854|567.6702443|-1272.979877|-15.99689556|16.68371115|6155.432771|199.7830951|33.4098581|0.0223636779999999|-279.0245523|1804.132337|708.5476357999999|0.0|0.0|1.0|2.0|0.17|17.0|1.95|92.99|1.0|133.27|0.0|6.0|-3.92|32.0|0.0|0.0|1.8|0.0001199999999999|0.0503|0.000122|2.33|0.0|0.0|8.95e-08|3.23|3.8489|-1364.511244|0.5586|580.53|0.67174|-0.15631|-0.21291|-1364.2977050000002|8.7322|25.0|7.6021|7.6021
12ay_a36|0.0|1|0|0|3.50559949|2|1.2970434|-0.006733838|5.351858133|-0.043778345|2|0.1012005419999999|0.003676818|0.012286423|-0.06756661|1|1|0.0045625|0.1689021819999999|-0.101854847|-0.169994208|1|0.902377067|-0.109624825|-0.111814717|0.833398429|0.857993338|0|0.829406408|-0.074251203|0.018016934|-64.13591431|126.7858133|110.578217|-0.035337546|-41.57269314|8.677627506|-1.978902589|-31.1973159|74.29343346|-22.90568368|59.80790901|537.618563|-1282.718286|-14.84739041|11.82248632|6204.216872999999|143.79285900000002|29.43551742|0.015670425|-360.6110621|1648.388976|729.1873176|0.0|0.0|1.0|2.0|0.21|17.0|2.5|69.2|1.0|133.68|0.0|5.0|-4.54|31.0|1.0|1.0|2.42|2.8600000000000004e-05|0.0117|2.5e-05|3.41|0.0|0.0|4.55e-08|3.79|3.6561|-1311.576473|0.2939|532.22|0.6914|-0.15056|-0.2031599999999999|-1311.343228|9.1844|18.0|7.7447|7.7447
28_a34|0.0|0|0|0|0.0|1|1.454781307|-0.016942875|5.351858133|-0.206909349|1|-0.201047053|-0.012039484|-0.15803127|-0.0500053959999999|1|1|-0.007544188|-0.33032879|-0.189821204|-0.311884247|1|0.8318609690000001|0.092890802|-0.078146961|0.8582665429999999|0.7829667309999999|0|0.545935562|-0.1306693569999999|0.03768308|-72.11491331|144.3404619|232.4555747|-0.048190604|-36.91879876|88.32197602|-1.831242935|-34.24669822|85.99382787|-24.6708914|86.18702382|279.4884473|-937.4938731|-12.63011537|10.28760365|4803.256974|138.2913845|33.80175623|0.0271102189999999|-235.3612529|1284.466737|344.69029950000004|1.0|1.0|1.0|1.0|0.12|17.0|2.07|92.26|0.0|85.92|0.0|3.0|-3.27|24.0|0.0|1.0|1.84|0.000533|172.0|0.000565|1.72|0.0|0.0|1.66e-05|4.11|4.2857|-1100.797628|0.2043|417.28|0.69263|-0.17802|-0.21698|-1100.704833|8.5886|3.82|5.4179|5.4179
12am_a36|0.0|1|0|0|3.340519946|2|1.240140551|-0.015884751|5.351858133|-0.297354748|2|0.122824831|-0.011700732|-0.050505733|-0.037654321|1|1|-0.007897954|0.345949079|-0.1187503719999999|-0.3344729369999999|1|0.647732719|-0.0147665219999999|-0.05754717|0.885733922|0.624142499|0|0.814986544|-0.091472759|0.017590648|-81.59051640000001|128.69607109999998|127.81651770000002|-0.045928425|-56.3667958|1.038361162|-2.480134939|-43.65752487|95.53118838|-31.72964526|75.34643812|563.0333297999999|-1713.4008440000002|-21.92042059|17.01968794|7238.033439|146.228847|40.24894481|0.020179019|-398.3921535|2173.44302|672.4630346|0.0|1.0|1.0|2.0|0.17|17.0|4.04|78.43|2.0|130.43|0.0|7.0|-5.2|34.0|0.0|0.0|2.65|6.26e-06|0.00291|8.6e-06|3.86|1.0|0.0|7.24e-08|4.86|3.8606|-1645.205296|0.4894|562.14|0.6805100000000001|-0.15658|-0.21356|-1645.016323|8.0872|0.06|7.2218|7.2218
12x_a36|0.0|1|0|0|3.494913155|2|0.629399587|-0.007008724|5.351858133|-0.046532211|2|0.021670322|0.00285431|-0.054184069|-0.023932402|1|1|0.003710345|0.038200407|-0.07550872|-0.133106642|1|0.906423012|0.056034339|-0.041914045|0.8792981679999999|0.855081905|0|0.836402835|-0.0737521679999999|0.017625524|-70.20305027|81.81168174|110.0434027|-0.036722107|-47.22198284|0.8295471390000001|-1.982993755|-33.36962015|81.1499815|-24.70107324|61.46507585|562.6051882|-1333.8579550000002|-16.61514211|16.20591229|6193.10485|150.09915149999998|31.79630645|0.016274369|-372.4502879|1717.000548|725.9470896|0.0|1.0|1.0|2.0|0.17|17.0|2.61|94.5|1.0|135.47|0.0|6.0|-4.85|31.0|0.0|0.0|2.33|1.4300000000000002e-05|0.0061|3.09e-05|3.19|0.0|0.0|8.95e-08|3.37|3.7364|-1670.452834|0.3901|569.01|0.68112|-0.1517099999999999|-0.2048199999999999|-1670.244307|7.2812|7.0|8.1549|8.1549
9o_a24|0.0|1|0|0|2.9340792330000003|1|1.294229152|-0.007052095|4.59511985|-0.044044637|3|-0.087807028|0.0012214139999999|-0.097596429|-0.000236595|1|1|0.002019902|-0.145366976|0.00177843|0.00294424|2|0.738419215|-0.0062180169999999|-0.000453155|0.846075714|0.7086274779999999|0|0.770273808|-0.088586421|0.018492771|-51.14964436|32.50178358|133.0106596|-0.032911684|-29.61546471|44.8382925|-1.678495905|-29.69744072|66.24061038|-19.05574986|61.99847688|445.9858336|-971.8432428|-11.03321234|11.83284872|6697.297449000001|192.1999837|28.52459128|0.026064002|-194.5965258|1454.754155|663.2688909|0.0|1.0|1.0|2.0|0.04|23.0|4.36|92.79|1.0|120.73|0.0|6.0|-4.49|32.0|0.0|0.0|3.01|3.2500000000000004e-05|0.0137|3.9500000000000005e-05|2.88|0.0|0.0|1.24e-08|4.41|4.2643|-1388.147972|0.1409|432.84|0.65292|-0.17826|-0.22353|-1387.945865|5.9089|446.0|6.3507|6.3507
19_a15|-3.694652026|0|0|0|0.0|0|0.300209223|-0.009832375|0.0|-0.558905888|1|0.037722611|-0.012350591|-0.04003124|-0.032407407|0|0|-0.00534669|0.060683674|-0.0283109839999999|-0.045543362|1|0.7981860159999999|0.042424078|-0.048611111|0.770451673|0.7358168620000001|0|0.691069123|-0.0946599869999999|0.00527267|-64.78818183|61.63983265|178.5363184|-0.042351319|-37.44217335|15.76831619|-1.905809364|-31.61527447|68.10965742|-24.47553536|57.75275299|399.3803987|-1101.399091|-14.14482104|10.26331993|5417.777463|44.99916039|26.54223128|0.005747326|-487.9183964|1194.400408|490.1808545|1.0|1.0|0.0|2.0|0.11|18.0|4.96|102.69|1.0|101.22|0.0|5.0|-5.12|26.0|0.0|1.0|2.88|7.56e-06|0.00279|4.1200000000000005e-05|3.29|0.0|0.0|7.28e-08|7.53|4.1742|-1523.404372|0.4895|519.04|0.68945|-0.17018|-0.20742|-1523.254714|9326.0|72.0|7.1427|7.1427
9_a47|0.0|0|0|0|0.0|0|1.3818994059999998|-0.008501246|0.0|-0.1789147139999999|2|-0.043270202|-0.009607222|0.022031244|0.045804989|0|0|-0.007880155|-0.091848897|-0.021556658|-0.045757939|2|0.7033922579999999|0.046690958|0.075092937|0.853035126|0.689770023|1|0.805149969|-0.084368438|0.009540986|-50.70744657|107.3271659|101.9336202|-0.036925422|-26.52703503|0.0|-1.550867715|-23.08946904|58.96976407|-19.3171225|49.12766732|421.2052248|-811.319145|-10.10553715|10.93281031|5212.504394|109.5180831|24.43189048|0.015793737|-304.1026787|1026.1394|442.7664664|1.0|0.0|1.0|2.0|0.05|22.0|5.61|58.04|1.0|101.46|0.0|3.0|-5.37|26.0|0.0|1.0|4.09|4.29e-06|0.00148|6.3e-06|4.43|0.0|0.0|3.4000000000000003e-09|4.06|3.7183|-1149.090086|0.2294|406.35|0.69084|-0.1545099999999999|-0.20488|-1148.949486|3.4815|25.0|7.6|7.6
12a_a50|0.0|0|1|1|0.0|1|1.397770359|-0.002936355|5.82008293|-0.0016330379999999|1|-0.111689174|0.01164808|0.014596049|-0.122912558|2|2|0.011790103|-0.193999688|-0.168032508|-0.291865836|1|0.699597776|-0.030758487|-0.2018898489999999|0.862192416|0.660148928|1|0.904119689|-0.05075501|0.021013336|-33.44733598|7.457998037999999|48.30443297|-0.02383238|-16.85074424|69.83817338|-0.929462803|-12.88231829|47.2792242|-12.00673599|36.15684209|455.4948605000001|-468.2627037|-6.048985111|9.648744341|4665.239724|214.004382|20.873331|0.027455156|-75.79052945|814.0599092|388.171611|1.0|0.0|1.0|0.0|0.11|20.0|3.42|48.53|0.0|94.69|0.0|2.0|-3.16|24.0|1.0|1.0|2.55|0.000685|215.0|0.000144|2.5|0.0|0.0|3.22e-06|2.47|4.0783|-1006.659456|0.1807|394.52|0.65267|-0.16806|-0.20172|-1006.546706|7.9123|75.0|7.1249|7.1249
15a_a22|0.0|0|0|0|0.0|0|1.4229176680000002|-0.0050042229999999|4.727387819|-0.052476637|2|0.021482585|0.005288335|-0.057308195|-0.015194063|1|1|0.005757758|0.036467904|-0.097476465|-0.165471815|2|0.6819423609999999|-0.09744639|-0.027029438|0.794858486|0.655865336|1|0.86664032|-0.061755825|0.02126757|-55.4621036|96.58317516|90.52525878|-0.031425179|-37.6479704|65.53409434|-1.634109304|-28.45564196|70.12529157|-21.33157831|56.35672103|588.2800507999999|-1109.242072|-14.47998862|14.6895113|6322.278103000001|201.7850124|30.3550786|0.0216014629999999|-275.2352849|1578.4640869999998|684.5377542|1.0|1.0|1.0|1.0|0.08|27.0|4.31|85.59|1.0|124.05|0.0|6.0|-4.65|32.0|0.0|1.0|3.19|2.25e-05|0.00945|2.1e-05|3.18|0.0|0.0|6.1e-10|4.98|3.6496|-1368.35331|312.0|541.27|0.69076|-0.15281|-0.21285|-1368.1368730000002|6.8666|143.0|6.8447|6.8447
15c_a10|0.0|0|0|0|0.0|2|1.343850105|-0.002218445|5.4161004020000005|0.040869377|3|-0.06400528|0.01143745|-0.1036030219999999|0.0123939039999999|1|1|0.012271987|-0.101214571|-0.226679901|-0.35845963|2|0.7655272009999999|-0.03167553|0.022187689|0.772328328|0.733973277|1|0.904458517|-0.046967376|0.014703076|-50.32840842|65.41494073|66.28884934|-0.019267867|-34.91899195|136.2098503|-1.233143495|-22.60962187|66.5866765|-13.36848349|42.7883594|627.5338454|-855.5829431|-9.275357237|15.6886947|6673.826433|327.3258326|25.30814911|0.023432886|-39.17102961|1619.721543|924.9341455|1.0|1.0|1.0|0.0|0.37|21.0|2.97|59.31|1.0|141.96|0.0|6.0|-3.85|34.0|1.0|0.0|3.1|0.0001419999999999|0.0646|2.68e-05|2.94|0.0|0.0|1.6100000000000002e-08|2.2|3.6709|-1450.241475|0.3939999999999999|595.63|0.70511|-0.14739|-0.19463|-1450.201574|4.8283|0.1|7.0|7.0
4_a3|0.0|0|0|0|0.0|0|0.60501714|-0.008561428|4.727387819|-0.161259999|1|-0.08769805|-0.008407895|0.057349653|0.0248526079999999|1|1|-0.007022144|-0.208888686|0.053425134|0.127253753|1|0.640351067|-0.028924747|0.041477445|0.785381728|0.628171026|1|0.74053397|-0.110345083|0.008006786|-46.9200748|235.6982345|123.350856|-0.039478171|-22.30593113|77.51574252|-1.381735991|-24.93884341|51.71950126|-18.76802992|56.26480013|352.05186289999995|-656.8810472|-8.922372453|8.648209506|4885.093366|63.23984222|21.6476858|0.0100954959999999|-348.9230345|757.6690029|347.9532383|1.0|0.0|1.0|1.0|0.0|21.0|5.17|80.04|1.0|92.65|0.0|2.0|-5.69|23.0|0.0|1.0|4.09|2.02e-06|0.00065|8.22e-06|4.3|0.0|0.0|2.950000000000001e-08|3.53|3.4771|-1355.332318|0.1776|338.33|0.6896|-0.14983|-0.20826|-1355.239905|3.1409|1259.0|5.9|5.9
14ad_a23|0.0|0|1|1|0.0|0|1.197962774|-0.00790478|5.351858133|-0.028065075|2|0.118047355|0.008996289|-0.05348283|-0.031279567|2|2|0.009675528|0.2086248289999999|-0.143336826|-0.253318853|2|0.7763406840000001|0.165157698|-0.050707765|0.8356326820000001|0.7317531540000001|1|0.887131635|-0.059168372|0.033831691|-61.35364811|52.63180108|80.67170209999999|-0.029653934|-43.85199724|114.237062|-1.630966366|-30.226481300000003|85.20135045|-21.19489662|66.47100256|634.0697778|-1165.7193140000002|-15.14887177|16.34071148|7308.229822|303.1354708|36.80430179|0.033365494|-108.4705382|2024.236598|770.8206617000001|0.0|1.0|1.0|1.0|0.12|26.0|4.03|123.48|2.0|133.27|0.0|7.0|-5.8|34.0|0.0|0.0|3.39|1.6e-06|0.000753|8.22e-06|3.52|0.0|0.0|2.49e-08|2.99|3.3867|-1858.957788|0.4106|618.01|0.6956600000000001|-0.13734|-0.20659|-1858.733603|6.7584|4.0|8.3595|8.3595
37_a18|0.0|0|0|0|0.0|2|1.251176176|-0.005351023|4.844187086|-0.018808538|1|-0.018268775|0.002300582|-0.034593342|-0.011713125|0|0|0.003512954|-0.0276034839999999|-0.1483628609999999|-0.224171123|0|0.7100921609999999|0.020848396|-0.020149364|0.761336899|0.699483099|0|0.831783747|-0.068500679|0.009098426|-54.7389628|12.63119843|123.0060763|-0.0286221589999999|-40.02719655|60.1335413|-1.946306811|-36.62790634|65.15554136|-20.92960342|56.74339533|608.2316837999999|-1423.213033|-15.30451633|18.49074823|7035.839448000001|171.9311063|27.36337253|0.0142451319999999|-387.3755475|1860.709332|1056.535856|1.0|0.0|1.0|2.0|0.3|18.0|3.3|76.5|2.0|151.14|0.0|7.0|-5.68|36.0|1.0|0.0|2.93|2.08e-06|0.000999|3.35e-06|4.36|0.0|0.0|1.51e-09|8.11|3.2127|-1532.997117|499.0|673.45|0.69305|-0.13194|-0.18119|-1532.622404|3.0375|35.0|7.4559|7.4559
13j_a6|0.0|1|0|0|3.409065702|1|1.430640326|-0.015004989|5.351858133|-0.154502515|1|0.07522656|-0.011017781|-0.0951246069999999|-0.047513534|1|1|-0.007703306|0.121750719|-0.045418125|-0.073507141|1|0.8744720490000001|-0.063948098|-0.079161042|0.8353837409999999|0.830577798|0|0.6229641429999999|-0.120219472|0.03111288|-86.54032868|180.6709018|251.937353|-0.046428683|-57.82670518|114.6910805|-2.460720196|-53.67779048|99.85109065|-31.02389141|101.1210779|416.2679342|-1644.266245|-20.73032827|15.43329684|6276.316063|144.22085800000002|39.56287079|0.0199201689999999|-379.7635712|2096.832152|673.8038326000001|1.0|1.0|1.0|3.0|0.12|23.0|3.54|115.15|1.0|120.17|0.0|6.0|-5.03|32.0|0.0|1.0|2.82|9.32e-06|0.00398|3.28e-05|2.95|0.0|0.0|3.18e-09|4.94|3.5599|-1426.5532050000002|0.2857|555.0|0.7045100000000001|-0.14602|-0.19491|-1426.335207|10.9731|262.0|6.5817|6.5817
12g_a30|0.0|0|0|0|0.0|2|0.6049842529999999|-0.010447128|5.351858133|0.024086432|2|-0.037395048|0.001371944|0.007330206|-0.049719762|1|1|0.0026474159999999|-0.067792064|-0.084317059|-0.152855196|1|0.817497287|-0.0430471959999999|-0.0885760969999999|0.886776351|0.770326886|0|0.783662781|-0.086195758|0.027436565|-70.11305057|133.2169768|146.623137|-0.040568357|-47.51931027|237.7754135|-2.068986201|-39.593913|83.29752441|-27.49531395|77.01461557|531.1295763|-1402.261011|-18.63502363|16.07139949|6688.137428|152.961516|35.50940589|0.019453222|-371.8296813|1810.9797|683.7405759|0.0|1.0|1.0|1.0|0.13|17.0|2.48|114.67|2.0|133.52|0.0|6.0|-6.0|32.0|0.0|0.0|2.36|1.01e-06|0.000444|9.71e-06|3.89|0.0|0.0|3.7600000000000003e-07|3.88|3.5592|-1743.214798|0.2449|577.31|0.68366|-0.15077|-0.2083699999999999|-1743.029147|5.3027|9.0|8.0334|8.0334
1b_a5|0.0|1|0|0|2.881451247|0|1.4258024619999998|-0.00279809|4.59511985|-0.061874543|2|-0.095857885|0.003886035|0.001241264|-0.028797464|1|1|0.003708988|-0.220946861|0.019611905|0.045204303|2|0.567806811|0.122747292|-0.054153474|0.827319059|0.558485747|0|0.808828623|-0.07823203|0.010803163|-38.87394276|168.30518769999998|96.23685048|-0.031306145|-19.56938257|0.769931305|-1.158327367|-19.82538668|48.55415504|-15.75970652|44.82086533|407.1693177|-583.1091414|-7.933533473|11.64312636|4577.125071|134.6705884|21.51550842|0.019229427|-234.0649914|796.0738116|357.34245360000006|1.0|0.0|1.0|1.0|0.0|23.0|4.76|54.46|0.0|90.44|0.0|3.0|-3.97|24.0|1.0|1.0|3.38|0.000106|0.0336|4.970000000000001e-05|3.16|0.0|0.0|4.99e-09|3.1|4.6481|-1050.538976|0.3101|388.58|0.43728|-0.1892|-0.23055|-1050.462425|4.3687|59.0|7.2291|7.2291
11_a1|0.0|1|0|0|3.3361517380000003|1|1.430935838|-0.018080197|5.351858133|-0.196819043|1|0.08043435|-0.0127744789999999|-0.05257082|-0.044235537|1|1|-0.009578125|0.126722854|-0.07452948|-0.117419838|1|0.823460272|-0.069193862|-0.075188762|0.8086124090000001|0.7846345840000001|0|0.5955245029999999|-0.131972845|0.034974992|-74.35738693|274.39137789999995|238.4902806|-0.048723884|-43.84323456|84.40380304|-2.143850877|-45.88191258|89.80732824|-28.7289904|98.43720241|351.1382199|-1264.075578|-16.93943154|14.2257294|5798.645137|146.29971719999998|38.20963621|0.02620284|-297.0290662|1681.223993|495.0560271000001|1.0|1.0|1.0|2.0|0.05|23.0|4.23|97.33|1.0|105.71|0.0|4.0|-5.07|29.0|0.0|1.0|3.22|8.48e-06|0.00327|2.17e-05|3.35|0.0|0.0|3.35e-08|5.26|3.1924|-1312.462371|0.5573|471.76|0.69914|-0.12916|-0.19462|-1312.2963630000002|7.1743|0.17|6.7696|6.7696
27_a47|0.0|0|1|1|0.0|1|1.216250059|-0.003631596|4.727387819|0.006768957|3|-0.067535989|0.001861676|0.0427469459999999|0.013336016|1|1|0.002350172|-0.137440913|-0.077485193|-0.157688306|2|0.6636125860000001|0.0436226579999999|0.023325573|0.8517043879999999|0.634406338|1|0.846469886|-0.0630454209999999|0.016506051|-50.87821306|20.73428323|98.27436776|-0.028494622|-32.56705871|3.180329084|-1.510214943|-25.8313393|63.02085767|-18.2393594|50.9207639|541.8239522999999|-966.6860481|-11.67498331|13.50334344|6433.288104|191.5604557|26.02898047|0.018969968|-256.9774086|1379.535965|682.9868225|1.0|0.0|1.0|2.0|0.26|21.0|5.07|67.66|2.0|125.17|0.0|5.0|-4.81|31.0|0.0|1.0|3.91|1.5399999999999998e-05|0.00674|8.89e-06|3.7|0.0|0.0|1.5e-09|2.97|3.8125|-1778.1049670000002|0.4007|517.82|0.69381|-0.1578|-0.21594|-1777.891054|5.2214|2512.0|5.6|5.6
12d_a40|0.0|0|0|0|0.0|0|0.60499064|-0.008004393|5.4161004020000005|-0.107711573|0|0.209157499|-0.000134504|0.087954209|-0.166080871|2|2|-0.002126898|0.3683138529999999|0.127299624|0.224167029|0|0.809398262|-0.0065648919999999|-0.254735308|0.845904643|0.6948809659999999|1|0.840431415|-0.095675903|0.01171131|-48.54239742|207.39648|84.53363343|-0.038873458|-25.71599691|60.80168183|-1.282824111|-26.85139526|55.13932669|-20.59374436|56.88984065|445.2300015|-679.5935638999999|-10.90981687|14.88744155|5101.479206|82.49291335|24.39197636|0.01245259|-364.7778083|804.9352200000001|350.9435025|0.0|1.0|1.0|1.0|0.0|20.0|5.02|84.45|2.0|96.16|0.0|2.0|-6.25|23.0|0.0|1.0|4.21|5.58e-07|0.0002009999999999|2.61e-06|4.75|0.0|0.0|1.44e-07|4.14|2.7962|-2153.197255|0.2584|435.41|0.70435|-0.11604|-0.19369|-2153.123107|1.9961|19.0|7.7212|7.7212
47r_a18|0.0|0|0|0|0.0|1|0.403924645|-0.0058631659999999|4.844187086|-0.216996268|0|0.041686585|-0.005176133|-0.02952923|-0.030106257|0|0|-0.0001597829999999|0.0646283159999999|-0.233665901|-0.362261236|0|0.806477847|0.017110504|-0.048143486|0.8075001|0.7554975009999999|0|0.769578222|-0.083915825|0.0155038689999999|-65.12700692|13.30156885|172.30927739999998|-0.031669652|-48.70193962|60.66168882|-2.090197013|-46.92606587|81.99788849|-23.68254797|74.34599189|575.4901675|-1563.048166|-17.70979622|19.40516312|7727.455993|233.2574532|34.41856352|0.0225607039999999|-281.2845386|2271.625192|1005.982493|1.0|1.0|1.0|2.0|0.22|18.0|3.76|111.03|3.0|145.82|0.0|9.0|-6.65|36.0|0.0|0.0|2.2|2.26e-07|0.0001139999999999|2.31e-06|4.59|0.0|1.0|3.48e-08|9.2|3.1705|-1964.841529|0.6007|729.75|0.69545|-0.13021|-0.18249|-1964.516246|3.2001|231.0|6.6364|6.6364
