molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|nARing|AATSC1c|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8d|RASA|FNSA3|FNSA5|PBF|PNSA5|RNCS|FNSA4|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomRadius|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|IC50|pIC50
14ab_a23|0.0|0|1|0.0|0.0|2|0|0|-0.0050415|0.021287386|0.7586471459999999|0.013012022|0.010803172|10.313217300000002|2|2|0.038241896|-0.13397874|-0.449699921|2|0.725358161|-0.05990912|0.92422233|-0.051974369|-0.076243539|0.20155691|-52.21744789|40.23721489|-0.031648261|82.79560776|0.797837067|-1.677357849|-24.37891748|-21.67516705|2941.47118|632.9786397|-1148.783854|2332.352369|-14.84482393|7.83369055|-786.7756682999999|27.16741043|0.013710439|1439.872753|733.3886349999999|9.389964491|0.0|1.0|1.0|1.0|1.0|3.63|0.12|4.63|105.02|2.0|130.22|0.0|1.0|5.0|-6.23|4.0|-5.92|0.00123|0.0|0.0|6.9799999999999995e-09|3.07e-06|3.6587|4.1|719.66|1238.27|338.88|0.3893|338.88|595.23|0.66532|0.66532|-1708.277193|5.9624|-0.21924|-1708.3414239999995|4.0|8.4012
18b_a25|0.0|0|0|0.0|0.0|1|0|0|-0.003259453|-0.018632104|2.003993644|0.006181503|0.014055398|10.31286058|1|1|-0.032776381|-0.061048368|-0.303383008|2|0.721100414|0.001715854|0.936253893|-0.063132226|-0.078644297|0.348987182|-55.18621997|80.36582704|-0.0305838929999999|0.0|0.7847794690000001|-1.6515302369999998|-31.08693686|-21.46130777|3051.645565|656.9874135|-1158.910619|2327.4502850000003|-15.05981357|8.654596906|-813.229933|27.34692815|0.013724883|1476.7341199999998|809.2903831|9.631015182|1.0|1.0|1.0|1.0|1.0|3.58|0.07|5.59|111.51|2.0|138.56|0.0|1.0|6.0|-6.54|4.0|-5.93|0.000899|0.0|0.0|1.4500000000000002e-10|6.690000000000001e-08|5.5437|4.32|728.12|1284.89|336.67|0.2658|223.65|612.24|0.36733|0.54166|-1767.2232149999998|2.8141|-0.22145|-1767.286778|51.0|7.2924
40_a47|0.0|0|1|0.0|0.0|1|0|0|-0.004181351|-0.056839794|1.566109469|0.002212256|-0.038143308|10.98214138|1|1|-0.130213023|-0.338113214|-0.2636225|3|0.63155995|0.090270598|0.812233678|-0.060416547|-0.083237511|0.237173658|-44.90375373|54.11003524|-0.027052191|0.0|0.573656733|-1.082087641|-17.58259718|-14.59371996|2313.85811|438.171933|-583.7487984|868.5333132000001|-7.872806386000001|7.042383142|-314.91225539999994|25.43981292|0.029785575|1017.592517|388.178924|16.06828586|0.0|1.0|1.0|1.0|1.0|3.07|0.11|4.04|68.52|0.0|94.28|0.0|1.0|3.0|-3.26|5.0|-6.78|0.0643|0.0|0.0|8.339999999999999e-08|2.79e-05|4.0176|2.06|571.5|947.27|332.97|271.0|308.6|444.47|0.67615|0.68492|-1122.9968210000002|4.7542|-0.20317|-1123.049869|4.0|8.4
4_a27|0.0|0|0|0.0|0.0|2|0|0|-0.006181204|-0.273119343|1.274166982|0.00991794|0.13397347|10.93736915|1|1|-0.459570857|-0.341622797|-0.480852615|2|0.639413469|-0.024800302|0.852604338|-0.057748369|-0.078787867|0.3485918529999999|-40.79296366|8.590238252999999|-0.0281385239999999|58.27512057|0.682485674|-1.181818|-15.48073439|-14.56891559|2273.715366|441.4418013|-611.8944548999999|1213.060761|-7.543156957000001|6.01592535|-316.8125922|21.34684457|0.020363697|896.5674718|424.8821143|10.54344507|0.0|1.0|0.0|1.0|0.0|3.11|0.16|2.8|65.6|0.0|97.55|0.0|1.0|2.0|-3.57|4.0|-6.51|0.0339|0.0|0.0|6.04e-07|0.0002|5.5485|4.63|555.75|946.77|300.29|0.2002|223.46|445.65|0.36899|0.6089899999999999|-1082.963712|2.7371|-0.21533|-1083.01571|4.0|8.3979
13_a10|0.0|0|0|0.0|0.0|1|1|1|-0.0057715859999999|-0.093280469|1.794073077|0.00384732|-0.002128014|10.9296146|1|1|-0.154121136|-0.02811323|-0.345108701|2|0.761923976|-0.002671425|0.818027691|-0.094726989|-0.082327045|0.4676169839999999|-41.62089688|174.7319717|-0.030119651|0.0|0.7144943490000001|-1.234905671|-24.21093442|-15.22715739|2261.82488|413.5584641|-624.3134531000001|1630.880014|-7.698174391|5.069505473|-315.62515|21.31179541|0.018979132|873.7836118999999|422.96706330000006|9.595006108|1.0|0.0|1.0|1.0|1.0|3.02|0.15|3.81|63.83|0.0|97.14|0.0|1.0|2.0|-3.76|4.0|-6.34|0.0258|0.0|0.0|2.49e-07|8.170000000000001e-05|5.8308|2.48|550.83|926.41|322.72|0.3905|212.63|376.77|0.34881|0.68386|-1065.68351|3.6904|-0.20959|-1065.732389|0.16|6.7959
19f_a38|0.0|1|0|3.3320764830000003|0.0|0|2|2|-0.007831113|-0.008118156|0.0|-0.002526241|0.035480177|10.96083376|1|1|-0.017421394|-0.217394466|-0.4288343429999999|1|0.724208473|-0.094149094|0.750875987|-0.085318318|-0.111307609|0.488059925|-71.10679028|125.7493111|-0.037844587|12.14075726|0.734437553|-1.892229356|-34.81887413|-24.1763087|2776.145209|479.6831205|-1208.815435|2846.860803|-15.44458393|6.164440995|-772.2291966|32.91812709|0.020733452|1645.906354|595.8790650000001|13.24517938|1.0|1.0|1.0|1.0|3.0|4.82|0.14|2.55|81.23|1.0|125.69|0.0|1.0|5.0|-4.14|4.0|-6.77|0.0272|0.0|0.0|1.4e-07|5.610000000000001e-05|5.3197|3.41|653.22|1105.62|360.19|0.3205|233.07|495.68|0.38086|0.7056100000000001|-1331.945195|5.3152|-0.20104|-1332.004601|73.0|7.1397
1_a6 (SB-431542)|0.0|1|0|3.3674017380000003|0.0|0|1|1|-0.015636898|0.1008839219999999|0.0|-0.011639964|-0.029658865|10.94959842|1|1|0.164429684|-0.033765606|-0.567791164|1|0.838928085|-0.083341531|0.5940412860000001|-0.126408788|-0.122555709|0.210050443|-72.69619778|160.410387|-0.0462988229999999|105.3125675|0.7531996609999999|-2.083447046|-44.47680367|-27.46300805|2678.823231|352.3666367|-1235.8353619999998|1890.228713|-16.29019397|7.523839331|-733.0587287000001|36.46179023|0.02438148|1640.78056|513.4628663999999|14.4623285|1.0|1.0|1.0|1.0|2.0|3.25|0.05|3.63|103.12|1.0|106.85|0.0|1.0|4.0|-4.52|5.0|-6.73|0.0218|0.0|0.0|2.03e-08|7.81e-06|3.8208|4.57|619.92|1049.69|376.28|0.5765|324.5|464.07|0.55256|0.69868|-1292.358966|6.0113|-193.0|-1292.41452|1542.0|5.8119
12_a3|0.0|0|0|0.0|0.0|0|0|0|-0.009093383|-0.120694579|2.07135708|-0.006049098|-0.045382017|10.31163031|1|1|-0.218774634|0.032450556|-0.604704476|2|0.899733837|-0.125395523|0.829399708|-0.092838926|-0.096133903|0.101891875|-45.63945658|239.2266101|-0.039584548|76.23910943|0.830418645|-1.345874639|-20.92463497|-18.79271742|2056.502939|393.75653|-638.9523922000001|1064.221958|-8.921820355|5.6343192|-303.3418921|22.63041363|0.01374218|769.4340634|330.4083896|6.524083564|1.0|1.0|1.0|1.0|1.0|3.2|0.0|4.01|92.93|1.0|90.49|0.0|1.0|2.0|-5.68|3.0|-5.3|0.0044|0.0|0.0|1.3e-07|3.9500000000000005e-05|3263.0|2.94|515.23|847.25|379.97|0.5056|379.97|361.95|0.69784|0.69784|-1272.010995|2.3762|-0.19514|-1272.058487|3548.0|5.45
8_a20 (IN-1130)|0.0|1|0|3.443195704|0.0|0|0|0|-0.009430196|0.1728459339999999|1.622562232|-0.006620594|-0.019554464|10.94899447|1|1|0.293415753|-0.083481481|-0.573278819|2|0.811128636|-0.0957193819999999|0.7274271309999999|-0.09623672|-0.097790028|0.354945501|-64.75689362|336.574332|-0.035730972|89.35267123|0.7481063720000001|-1.858010535|-42.20109173|-23.66117267|2849.395895|481.70475260000006|-1230.3809789999998|1829.419484|-15.66851008|8.005662608|-814.7625241000001|31.628086|0.018957805|1644.660472|684.5377542|12.55392404|1.0|1.0|1.0|1.0|2.0|3.49|0.08|4.08|110.44|1.0|122.86|0.0|1.0|5.0|-4.85|5.0|-6.83|0.0119|0.0|0.0|2.34e-10|9.86e-08|4.9797|4.53|696.06|1192.01|383.5|0.3782|248.98|517.94|0.4377|0.7007399999999999|-1368.118751|3803.0|-0.20636|-1368.180121|36.0|7.4437
7_a27|0.0|0|0|0.0|0.0|2|0|0|-0.00601016|-0.133453335|1.280380317|0.010291744|-0.096754293|10.93773474|1|1|-0.220626658|-0.323631281|-0.500327496|2|0.6413629129999999|-0.08694032|0.85111414|-0.060745542|-0.084531496|0.358145768|-47.44936449|10.66993367|-0.0300556429999999|60.73467304|0.763564713|-1.352503929|-19.13983132|-16.87088515|2334.058688|477.7488532|-759.1898319000001|1497.873267|-9.469994277|6.446345598|-426.1497425|22.09489892|0.014441323|994.2704516|479.0078184|8.106228264|1.0|1.0|0.0|1.0|0.0|3.24|0.2|3.05|65.6|0.0|102.36|0.0|1.0|3.0|-4.06|4.0|-6.26|18.0|0.0|0.0|2.43e-07|8.4e-05|4.1205|5.37|606.74|1016.96|300.9|0.4179|300.9|505.5|0.61278|0.61278|-1122.249324|4.2487|-0.2162099999999999|-1122.304359|1.0|9.0
13b_a30|0.0|0|0|0.0|0.0|0|2|2|-0.011016128|-0.035340334|0.0|-0.003436924|0.042845487|10.31162842|1|1|-0.062905093|0.006103754|-0.564815317|1|0.841060094|-0.0771674659999999|0.694101802|-0.109962789|-0.113554975|0.3529073379999999|-76.67161447|385.2420923|-0.042850934|105.341977|0.800290866|-2.271099499|-50.13056864|-28.93268471|3002.926824|468.6532296|-1533.432289|2319.48655|-19.53516918|8.804739699999999|-1035.363967|36.15271139|0.017174033|1916.093704|713.7769663|11.59580043|1.0|0.0|1.0|0.0|2.0|4.76|0.13|1.72|124.74|1.0|135.37|0.0|1.0|6.0|-5.01|5.0|-7.05|0.0221|0.0|0.0|6.520000000000001e-07|0.000288|5.0501|4.54|721.48|1210.94|353.68|0.2783|245.51|544.04|0.32563|0.6862699999999999|-1744.2179010000002|3.8495|-0.20313|-1744.281763|26.0|7.5901
14ac_a23|0.0|0|1|0.0|-9.994971573|2|0|0|-0.011656739|0.016532702|0.544211741|-0.0066006519999999|0.0518788009999999|10.3132169|2|2|0.068237909|-0.287952039|-0.562985112|2|0.5562570379999999|0.054652466|0.931143634|-0.0883661019999999|-0.097100967|0.300389872|-73.32014595|57.45545019|-0.043970249|0.327656318|0.8077820920000001|-2.330423202|-50.3831402|-33.20157553|3695.344378|703.0989434999999|-1759.6835030000002|3417.45156|-25.07023818|8.122941134|-1328.722623|41.10214358|0.019122137|2178.41361|718.3324686000001|14.43896921|1.0|1.0|1.0|1.0|1.0|3.69|0.12|8.36|105.02|2.0|130.29|0.0|1.0|7.0|-7.31|10.0|-5.84|0.000123|0.0|2.0|9.25e-10|5.06e-07|4.0014|4.93|751.54|1285.58|341.32|0.3209|309.85|627.76|0.6408|0.69962|-2303.749331|6.3004|-0.23868|-2303.819891|4.0|8.3851
6_a1|0.0|0|0|0.0|0.0|1|1|1|-0.005477033|-0.114683042|0.0|0.005054086|-0.00983397|10.95180041|1|1|-0.180874123|-0.3632559589999999|-0.353456514|1|0.781885145|-0.095907969|0.8782596159999999|-0.057199415|-0.077422386|0.212044989|-37.41011914|64.63457366|-0.0238222729999999|95.13138767|0.576759436|-0.929068634|-13.35477777|-11.51080589|1956.144556|424.3707604|-448.9214297|1383.161829|-5.56196523|5.555887839|-216.916644|19.95772445|0.025250885|778.3512535|359.9965854|12.20110458|1.0|0.0|1.0|1.0|0.0|2.94|0.22|3.57|39.94|0.0|86.31|0.0|1.0|3.0|-3.12|3.0|-6.21|0.0613|0.0|0.0|9.51e-07|0.000277|4.0635|2.81|527.41|875.29|305.12|0.3399|305.12|405.23|0.69818|0.69818|-935.330989|5.8386|-0.1899799999999999|-935.378591|5.1|5.2924
1c_a5|0.0|1|0|2.955525321|0.0|0|0|0|-0.001983746|-0.080321049|0.0|0.008031558|-0.228971551|10.9433337|1|1|-0.133677441|0.0578378779999999|-0.20172074|2|0.71274658|-0.109439124|0.88631419|-0.068062282|-0.070346332|0.436308619|-35.99212225|160.5407184|-0.0281385329999999|0.0|0.753027268|-1.12554131|-17.81716094|-14.3968489|2105.8969850000003|453.4753671|-575.8739559999999|873.709445|-7.366029352999999|6.063350238|-294.64117410000006|19.11862892|0.0153811389999999|764.7451566000001|409.0289917|7.869633359|1.0|0.0|1.0|1.0|1.0|2.78|0.05|4.51|54.46|0.0|95.45|0.0|1.0|3.0|-4.25|3.0|-5.77|0.0111|0.0|0.0|3.87e-09|1.21e-06|4.8783|3.17|556.84|929.31|274.99|271.0|254.15|410.52|0.4444899999999999|0.53838|-990.467026|1.7105|-0.22684|-990.516371|3981.0|5.4
21a_a23|0.0|0|1|0.0|0.0|2|0|0|-0.005708466|0.071115216|0.773970837|0.01269616|-0.133417036|10.31321782|2|2|0.130024255|-0.136106024|-0.484404194|2|0.725800261|-0.137122549|0.926538469|-0.051521215|-0.082341001|0.224766417|-54.35891011|39.56172507|-0.03458322|82.08958626|0.842121383|-1.729161021|-22.45408125|-22.83074225|2880.257677|611.67123|-1141.537112|2272.736256|-15.07212993|7.950891003|-753.6064963|27.11098744|0.011178565|1355.5493720000002|666.0036144999999|7.379733085|0.0|1.0|1.0|1.0|1.0|3.53|0.09|4.33|105.02|2.0|125.25|0.0|1.0|5.0|-5.89|4.0|-6.07|0.00225|0.0|0.0|1.65e-08|7.03e-06|3.6993|3.75|701.01|1189.63|335.16|0.3692|335.16|558.61|0.60824|0.60824|-1668.989671|5.3733|-0.2226699999999999|-1669.0502720000002|102.0|6.9914
16b_a23|0.0|0|1|0.0|0.0|2|1|1|-0.005139233|0.054655144|0.754232958|0.0116350769999999|-0.068280331|10.31321583|2|2|0.099244509|-0.224300431|-0.401493392|2|0.75524548|-0.09063701|0.928579764|-0.050637391|-0.07920267|0.2256448969999999|-58.69232154|7.971529518|-0.031407956|100.0262487|0.738977|-1.821661419|-27.80700713|-23.2745413|3370.826124|688.1144512|-1349.923395|2256.698672|-17.24735864|9.472884487|-1000.346801|31.49562341|0.018384316|1826.746158|896.9989312000001|13.6235075|1.0|1.0|1.0|0.0|1.0|4.19|0.07|4.1|108.26|2.0|146.03|0.0|1.0|6.0|-6.19|4.0|-6.3|0.00106|0.0|0.0|4.6200000000000003e-08|2.26e-05|1.6041|4.24|772.84|1340.35|772.92|0.3456|772.92|607.92|0.95419|0.95419|-1877.270284|9.2317|-0.21093|-1877.335869|96.0|7.0191
17g_a50|0.0|0|1|0.0|0.0|2|2|2|-0.002050512|-0.05611228|2.236579664|0.012079|-0.022378911|10.94501702|2|2|-0.090386911|-0.323333765|-0.213708251|1|0.754575205|-0.2126789369999999|0.920663175|-0.048170917|-0.0706879109999999|0.442201795|-47.17463902|10.60268439|-0.025918901|85.51402581|0.749948388|-1.555134042|-21.45417373|-17.29736764|2821.3922|614.4183967|-1037.842058|1975.996014|-11.54365807|8.130878433|-692.6194843|23.06474408|0.013645282|1383.884645|829.3813984|9.106383854|0.0|1.0|1.0|1.0|0.0|4.04|0.35|4.37|51.77|2.0|133.03|0.0|1.0|6.0|-4.46|4.0|-6.28|0.0059|0.0|0.0|1.1e-07|4.6500000000000005e-05|4.0458|3.22|725.92|1259.05|306.45|0.1795|306.45|559.45|0.6623600000000001|0.6623600000000001|-1335.631756|7.0584|-0.19929|-1335.693266|246.0|6.6091
11_a33|0.0|1|1|3.221176304|0.0|0|0|0|-0.008708023|0.055664124|1.979284901|-0.003303432|0.143981643|10.31100126|3|3|0.105574347|-0.232296883|-0.393892466|0|0.8389087140000001|-0.014463304|0.857287241|-0.070841241|-0.104881435|0.229250542|-50.94714637|45.43139569|-0.030847481|0.0|0.552878386|-1.048814353|-16.71585694|-14.98445481|2220.315582|416.4353629|-509.4714637|979.349175|-7.278840251|5.24049311|-247.4805685|27.10262364|0.035341374|921.4892038|335.4799765|17.16740584|1.0|1.0|1.0|1.0|1.0|3.19|0.13|4.13|120.17|0.0|89.77|0.0|1.0|3.0|-5.48|4.0|-5.97|0.0136|0.0|0.0|5.92e-07|0.000194|3.5049|1.93|506.55|858.89|353.74|0.5408|353.74|378.1|0.70381|0.70381|-1669.202327|3.1406|-0.19938|-1669.251123|5.0|8.3188
9_a15|0.0|0|0|0.0|0.0|0|0|0|-0.009923019|0.096418279|0.0|1.7800000000000002e-05|0.05688176|10.95880687|0|0|0.140072812|-0.295062413|-0.344978312|1|0.85357243|0.010183805|0.846156316|-0.073701648|-0.11668349|0.416635119|-65.07462414|105.5304352|-0.028575549|54.69975317|0.51257747|-1.400201879|-22.92354152|-15.93664265|2392.3164920000004|471.903131|-780.8954896|1689.926339|-8.88789863|5.485176331|-435.5070329|31.09118831|0.03598612|1523.4682269999998|532.0914339999999|20.06953345|1.0|1.0|0.0|1.0|1.0|3.16|0.19|4.95|61.84|2.0|104.74|0.0|1.0|7.0|-5.25|5.0|-5.52|0.00562|0.0|0.0|2.69e-08|9.86e-06|4.3447|3.36|588.55|1042.17|330.74|0.2693|285.37|507.33|0.6512399999999999|0.70552|-1223.463757|1.4625|-0.1824|-1223.522216|107.0|6.9706
12q_a30|0.0|0|0|0.0|-4.76444841|0|2|2|-0.015322396|-0.016509571|0.0|-0.00695299|0.004165554|10.31162828|1|1|-0.0483777279999999|-0.226973911|-0.636798458|1|0.613786308|-0.032887649|0.845745827|-0.087348134|-0.115589613|0.596557166|-78.7683329|82.72757145|-0.045799658|0.732186841|0.820640722|-2.427381881|-40.56199584|-31.21009417|3305.289025|576.3319634|-1654.134991|2844.418547|-21.2680622|7.346842839|-1127.2072970000002|38.03137394|0.016579022|2015.662819|696.6414817000001|11.29774462|1.0|1.0|1.0|0.0|1.0|4.73|0.17|4.78|90.88|2.0|133.96|0.0|1.0|7.0|-6.7|8.0|-5.66|0.000579|0.0|0.0|6.61e-08|3.19e-05|5.0573|5.52|713.16|1214.92|355.93|0.1817|245.16|537.96|0.34138|0.68516|-1987.781386|5.5755|-0.19897|-1987.847256|36.0|7.4449
17_a47|0.0|1|1|3.011740664|0.0|0|0|0|-0.003764469|-0.105849578|1.699575434|0.0042378929999999|0.075303828|10.9385382|1|1|-0.180898239|-0.031505291|-0.3004189439999999|3|0.8007970640000001|-0.010871607|0.852282407|-0.07185129|-0.082994667|0.522140199|-50.62550618|68.64478326|-0.02987808|0.0|0.7457517659999999|-1.493904005|-26.73455447|-18.22518223|2672.497352|519.8795281|-911.2591113|1573.836082|-11.11708872|7.055517075|-555.8544359|24.43867122|0.0159160889999999|1221.9335609999998|630.8611986000001|9.708576558|1.0|0.0|1.0|1.0|2.0|3.44|0.08|5.44|79.38|2.0|119.83|0.0|0.0|4.0|-5.4|4.0|-5.83|0.0024|0.0|0.0|7.96e-11|3.12e-08|4.2784|3.07|656.78|1127.7|289.79|0.4308|289.79|477.67|0.6844100000000001|0.6844100000000001|-1254.737546|3.4454|-0.22479|-1254.795084|5.0|8.3
14x_a23|0.0|0|1|0.0|0.0|2|0|0|-0.0065692219999999|0.05740118|0.6753138120000001|0.003379755|-0.075184011|10.31321817|2|2|0.160327487|-0.206574435|-0.443633823|2|0.5788469970000001|-0.035965909|0.7768288609999999|-0.0708831479999999|-0.084244058|0.229141189|-55.83053941|42.44114495|-0.034056109|87.28077098|0.722211323|-1.6006371069999998|-31.13207597|-22.56979253|3071.48868|514.8229467|-1060.780249|2382.851643|-14.95753786|7.777802167999999|-703.0042792|31.25095356|0.0219879679999999|1468.794817|597.2903597999999|14.57194888|0.0|1.0|1.0|0.0|1.0|3.42|0.05|5.14|105.02|2.0|120.2|0.0|1.0|5.0|-5.68|6.0|-6.35|0.00242|0.0|0.0|1.17e-08|5.23e-06|4.0641|3.97|675.21|1149.42|335.63|0.3184|305.07|537.48|0.6757|0.62836|-1828.168422|5.7933|-0.23475|-1828.228912|3.0|8.4949
12as_a36|0.0|1|0|3.447017327|0.0|0|2|2|-0.007672841|0.096454203|0.0|0.000584134|-0.114290948|10.95347588|1|1|0.162571317|-0.166354116|-0.4358775279999999|1|0.8058720979999999|-0.04244711|0.77043791|-0.082748367|-0.109492809|0.291030086|-73.78005999|88.17694537|-0.037824788|0.0|0.768125394|-2.080363362|-37.57216725|-25.48765709|2904.092809|519.1478419|-1401.82114|2365.632846|-17.17446921|8.768282531|-944.5958066|33.18163581|0.017444469|1824.98997|716.9974499|11.75468972|1.0|0.0|1.0|0.0|2.0|4.86|0.17|2.09|86.27|1.0|133.95|0.0|1.0|6.0|-3.81|5.0|-7.21|0.0476|0.0|0.0|1.29e-07|5.4600000000000006e-05|4.5202|4.84|712.04|1207.35|321.96|0.5902|274.29|568.52|0.53815|0.68211|-1385.322633|4.8580000000000005|-0.21419|-1385.384524|59.0|7.2291
12c_a36|0.0|1|0|3.447900368|0.0|0|2|2|-0.007667703|0.085843909|0.0|0.0005016269999999|-0.0621599059999999|10.95982545|1|1|0.146546059|-0.177407665|-0.4423430339999999|1|0.8941919290000001|-0.097861598|0.840733512|-0.073370864|-0.105624703|0.462597812|-67.84435546|60.79111287|-0.038024893|6.546878962999999|0.75500974|-1.901244658|-30.27053327|-24.42396797|2785.47514|540.0159387|-1221.198398|2365.641348|-15.68788659|6.772454418|-784.3943293|32.34920911|0.019278991|1617.460455|629.5017194000001|12.38318928|1.0|0.0|1.0|0.0|2.0|4.74|0.14|2.54|69.2|1.0|128.76|0.0|1.0|5.0|-4.44|4.0|-6.49|0.0106|0.0|0.0|6.65e-08|2.77e-05|3.8436|3.79|672.74|1137.55|322.58|0.3927|322.58|509.61|0.68913|0.68913|-1692.312906|4.9812|-0.2082699999999999|-1692.3713309999998|9.0|8.0458
32_a47|0.0|0|1|0.0|0.0|1|1|1|-0.003573735|-0.013510009|1.6507707980000002|0.001861676|-0.026022099|10.95005715|1|1|-0.0274939029999999|-0.157688306|-0.2749014|2|0.6636125860000001|-0.078006445|0.851627782|-0.05770007|-0.0726950079999999|0.266433793|-52.38450683|28.55112477|-0.026060474|44.50423685|0.64116122|-1.381205148|-29.9621436|-18.77935151|2808.210157|613.6886524|-995.3056298|2255.632049|-13.53252578|8.656942728999999|-717.2238666000001|29.28959351|0.022735861|1552.348456|682.9868225|16.38361254|1.0|0.0|1.0|1.0|2.0|3.35|0.26|5.07|67.66|2.0|125.17|0.0|1.0|5.0|-4.81|5.0|-6.34|0.0038799999999999|0.0|0.0|1.5e-09|6.55e-07|4.9046|2.97|692.49|1184.76|336.65|0.2969|252.79|548.86|0.48011|0.68986|-1777.843462|4.8234|-0.20778|-1777.90286|0.1|7.0
24_a20|0.0|0|0|0.0|0.0|1|0|0|-0.001547029|0.087887688|2.041494094|0.009265667|-0.060940703|10.93106245|1|1|0.1468474119999999|-0.060582944|-0.188335708|2|0.616352201|-0.07179846|0.952027295|-0.061437722|-0.067869875|0.531656762|-42.82548904|12.83518119|-0.02714795|406.1522673|0.771032243|-1.357397496|-24.46164548|-17.13019562|2736.601949|600.7235847000001|-856.5097809|1961.887639|-10.80905198|6.852820269|-540.4525990000001|22.21722343|0.013436544|1110.861171|664.4562602999999|8.478379683|1.0|1.0|1.0|1.0|0.0|3.4|0.08|4.78|80.28|2.0|119.42|0.0|1.0|4.0|-4.89|5.0|-6.26|0.00469|0.0|0.0|4.82e-10|1.94e-07|5.3396|3.74|685.66|1169.35|345.59|0.2495|232.2|551.25|0.46668|0.44916|-1291.647083|3.6107|-0.22435|-1291.706729|318.0|6.4976
27c_a34|0.0|0|0|0.0|0.0|1|1|1|-0.014036512|-0.08157574|0.0|-0.008017781|-0.028344637|10.95447877|1|1|-0.132026575|-0.2077985889999999|-0.543350914|1|0.850511415|-0.0239323839999999|0.631065353|-0.114233896|-0.12597014|0.32643486|-84.73908278|176.7076265|-0.042782312|119.8660257|0.7381974290000001|-2.26746252|-51.69246989|-28.77931113|2921.328444|424.51250080000005|-1525.30349|2477.818875|-19.35960719|8.808655321|-1026.059181|38.98592708|0.022975949|2066.254135|673.8038326000001|15.45573273|1.0|1.0|1.0|1.0|2.0|3.55|0.12|3.34|104.29|1.0|119.71|0.0|1.0|6.0|-4.75|5.0|-6.85|0.0151|0.0|0.0|2.13e-08|9.1e-06|4277.0|5.23|709.72|1203.69|316.4|0.2385|289.89|558.04|0.68683|0.70336|-1426.246896|7.6204|-0.19682|-1426.31053|0.8|6.0969
A7701_a51|0.0|1|0|2.9690728930000003|0.0|0|0|0|-0.002377784|0.070581466|2.087643036|0.008062393|0.058290286|10.93031118|1|1|0.119725261|0.061434294|-0.22798944|2|0.7078647990000001|-0.0533751959999999|0.865114773|-0.071384149|-0.078131694|0.514530959|-36.09660744|146.2104641|-0.030384547|0.0|0.799046392|-1.09384371|-15.23632002|-14.03756956|1959.582581|399.6804233|-505.3525041|1108.114062|-6.485314917999999|5.137516673|-233.4713371|17.56790307|0.012504214|632.4445105000001|332.8814548|5.776909381|1.0|0.0|1.0|1.0|1.0|2.66|0.06|4.0|54.46|0.0|87.52|0.0|1.0|2.0|-3.95|3.0|-5.82|0.0195|0.0|0.0|2.62e-08|7.5e-06|||||||||||||||25.0|7.6021
8_a27|0.0|1|0|2.599100867|0.0|1|0|0|-0.008444078|-0.14212377|1.21499748|0.0040883959999999|0.093450172|10.93783465|1|1|-0.24946295|-0.187486926|-0.535352745|2|0.6812785379999999|0.11158995|0.776384028|-0.078709803|-0.092265073|0.3608031339999999|-43.96130162|122.0597403|-0.035880862|61.18801154|0.751701834|-1.291711016|-17.86879446|-17.09606174|2132.9321670000004|369.9216992|-615.4582227000001|989.0070768|-8.145716531|5.016799703|-293.2457951|22.74314225|0.019394143|818.753121|326.3351007|9.240677197|0.0|0.0|0.0|0.0|1.0|2.79|0.06|2.48|76.46|0.0|87.68|0.0|1.0|2.0|-3.23|4.0|-6.73|0.0907|0.0|0.0|5.2e-07|0.000158|4.1276|3.96|507.76|848.58|300.38|0.2336|300.38|374.88|0.64893|0.64893|-1004.385302|3.0415|-0.21973|-1004.432889|6.0|8.2218
