molecula|SddssS|n9FaHRing|SssssC|NaasN|nARing|BCUTs-1|SaasN|MATS2c|SRW07|AATSC1s|JGI4|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|MATS1i|MATS1c|n6aHRing|GATS1are|BIC2|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA3|RNCS|FNSA4|WPSA3|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50
12e_a31|0.0|0|0.0|0|1|0.610134116|0.0|0.052663358|5.733341277|-0.044316064|0.037098765|0.0|-0.002475146|-0.107630327|10.3116965|-0.015755876|2|-0.08867626|-0.543945776|0|0.7968154940000001|0.7761616020000001|0.82100963|0.76012894|0|0.721526766|-0.1099563869999999|0.2642991189999999|0.02665413|-68.32948993|166.1479229|-0.036652129|14.09603901|-2.089171358|-49.6906263|95.1187282|87.71292755|0.474858042|-1519.288866|1899.851187|-19.38348182|0.274879568|10.24381236|19.50674899|6557.418968999999|199.8981394|36.75829484|0.020841203|-327.4245209|2095.222806|15.15615632|1.0|1.0|2.0|3.87|3.72|-9.31|5.4|117.37|0.0|129.38|1.0|9.0|-6.66|33.0|5.0|460.55|-5.42|3.83e-06|4.48|0.0|-0.03445|5.3264|6.33|3.8391|-1809.899887|-1809.85374|322.95|640.03|0.55114|-1809.581226|0.2627|-0.15934|-0.19379|0.04614662|-1809.650069|0.17|6.7696
13c_a6|0.0|0|0.0|0|1|1.424213869|0.0|-0.046663393|5.351858133|-0.0122495089999999|0.040821256|0.0|-0.003346018|0.054910284|10.95129637|-0.0942387559999999|1|-0.106686991|-0.490486317|1|0.845481322|0.780680481|0.8353837409999999|0.7995080809999999|0|0.786809832|-0.111231609|0.22875443|0.030547186|-63.73961873|157.60887419999997|-0.039875482|14.15496611|-2.11340057|-43.38886312|88.21184769|84.53371376|0.466844407|-1438.635026|3135.546462|-18.47751526|0.2279674589999999|8.038175951|15.07660437|6204.855629|155.1821156|35.15921372|0.018354398|-370.3562372|1863.438327|12.49421473|1.0|1.0|2.0|3.61|2.53|-9.4|4.57|95.85|0.0|121.6|1.0|6.0|-5.95|32.0|5.0|423.47|-5.27|5.42e-06|4.23|0.0|-0.05015|5.992000000000001|4.5|3.6519|-1389.39897|-1389.371325|339.5|596.15|0.48478|-1389.122252|0.28|-0.14975|-0.1999|0.0276450999999999|-1389.184603|73.0|7.1367
8a_a31|0.0|0|0.0|0|1|0.610138387|0.0|-0.039027368|5.733341277|-0.158899731|0.043817204|0.0|-0.013230176|-0.135144546|10.31170053|-0.01861065|2|-0.054025775|-0.520051508|0|0.938325481|0.837862749|0.895174844|0.883113019|0|0.594139864|-0.136459435|0.272259026|0.0375544779999999|-60.46233433|131.2406629|-0.0416959379999999|9.179668678|-1.501053781|-29.89286568|82.32407724|79.02944672|0.4512945479999999|-742.1281291|1443.955093|-10.19199103|0.333562641|5.83708559|10.63792161|4538.505909|164.9149565|30.93264504|0.030052065|-164.57484340000002|1113.575221|14.85788369|0.0|1.0|2.0|3.34|2.05|-5.33|2.54|114.29|0.0|83.83|2.0|3.0|-3.57|22.0|5.0|314.36|-3.11|0.000773|1.56|0.0|-0.02993|3.8097|1.53|3.8097|-1347.541429|-1347.507102|325.45|396.15|0.7027100000000001|-1347.3959220000002|0.2604|-0.1587599999999999|-0.18869|0.03432763|-1347.446223|0.79|6.1024
21_a34|0.0|0|0.0|1|2|1.425532331|1.88614418|0.026135784|5.860786223|-0.091664226|0.036880342|0.0|-0.001643445|-0.004734657|10.94874873|-0.009996155|1|-0.254686357|-0.514364527|1|0.702772307|0.740092842|0.796991578|0.660871869|0|0.676390843|-0.117789944|0.527371706|0.034163186|-63.96857813|168.9671187|-0.041572921|15.38241267|-2.120218984|-42.9239565|95.12565978|86.89263143|0.4688149339999999|-1422.701428|2429.6035|-18.7187412|0.271739906|7.253455092999999|13.65523159|7048.305909000001|182.341897|38.30514214|0.023973624|-306.332473|1953.562249|16.08669155|1.0|1.0|0.0|3.43|3.52|-7.68|3.23|86.55|1.0|122.59|1.0|4.0|-4.5|33.0|6.0|438.43|-4.71|1.94e-05|3.02|0.0|-0.07534|4.3011|7.78|3091.0|-1483.3359380000002|-1483.305698|401.11|530.93|0.6893199999999999|-1483.057743|0.0002|-0.13338|-0.20872|0.03023936|-1483.12009|3.36|5.4737
9h_a40|0.0|0|0.0|1|0|0.604992856|1.7679629630000002|0.014753178|5.4161004020000005|-0.126968715|0.039444444|0.814591837|0.003782277|0.133376308|10.31197223|-185.0|2|0.048470175|-0.503000695|0|0.778613709|0.740778143|0.8022014000000001|0.7528137909999999|1|0.864310149|-0.095803029|0.219852623|0.012390387|-46.04148264|132.6583116|-0.041058441|3.102034287|-1.437045429|-23.03722449|53.60044379|52.2411122|0.482124665|-719.0371868|418.2915223|-10.27931468|0.136115065|6.922257828999999|13.366649|4322.734135|68.10626265|23.78085181|0.011321157|-364.1454816|832.3298135|5.664631335|1.0|1.0|0.0|3.3|3.55|-6.51|4.44|67.66|0.0|93.19|1.0|3.0|-5.65|23.0|3.0|321.4|-5.12|7.6e-06|4.51|0.0|-0.05991|4.2372|3.9|3.3675|-1293.174246|-1293.151333|368.18|410.18|0.64952|-1293.033723|0.2721|-0.14047|-0.20038|0.02291279|-1293.083512|3.98|5.4001
12a_a32|0.0|1|0.0|0|0|0.609420757|0.0|0.087371302|5.733341277|-0.057200812|0.036711712|2.136609567|-0.003484915|-0.031249617|10.31100269|-0.074344282|3|-0.0852122769999999|-0.583507277|0|0.788133615|0.845443342|0.8966299409999999|0.7507116140000001|1|0.788702323|-0.109151429|0.288267255|0.016535497|-53.20970382|111.9735444|-0.0308471429999999|6.430656017|-1.4189685719999998|-33.18255791|81.41372467|63.52154605|0.456641145|-884.8951120999999|3030.946307|-11.99645651|0.332293625|7.083688576|13.03685125|5656.0082|207.2244662|28.81034388|0.021399091|-209.1696096|1325.275819|13.34486989|1.0|1.0|2.0|3.45|2.85|-7.65|4.19|140.04|0.0|110.47|1.0|7.0|-6.01|27.0|4.0|397.52|-4.5|3.17e-05|3.39|0.0|-0.05222|3576.0|4.63|3576.0|-1880.771042|-1880.734215|346.71|548.66|0.7025600000000001|-1880.539078|0.2908|-0.14827|-0.20049|0.03682626|-1880.600043|25.0|7.6021
13n_a6|0.0|0|0.0|0|0|1.4290206230000002|0.0|0.030890422|4.727387819|-0.135152403|0.04393617|1.628408574|-0.0093684169999999|-0.06507689|10.95053349|-0.033224059|1|-0.068956229|-0.57091314|2|0.870730542|0.7767360059999999|0.832753533|0.82642394|1|0.70890216|-0.109392959|0.307384948|0.017758385|-68.88015714|90.97854097|-0.038490115|8.36448634|-2.078466222|-47.27287681|88.73738138|81.06784641|0.47066442|-1426.464192|2535.307313|-18.12946621|0.251032943|8.872063579|16.76075427|6386.381394|172.28545730000002|35.2699138|0.019904118|-341.7352549|1904.575345|13.66031867|1.0|1.0|3.0|3.55|1.9|-9.67|3.76|122.47|0.0|127.2|1.0|6.0|-4.64|33.0|5.0|435.48|-4.28|5.24e-05|2.43|0.0|-0.07131|4.8185|4.27|3.3510000000000004|-1423.765005|-1423.714738|369.99|548.09|0.55028|-1423.451366|0.1945|-0.13863|-0.20994|0.05026727|-1423.514154|75.0|7.1249
17_a47|0.0|1|0.0|0|0|1.4168589319999998|0.0|-0.181485377|4.59511985|-0.019259259|0.031802469|1.699575434|0.0042378929999999|0.075303828|10.9385382|-0.006331624|1|-0.0184347939999999|-0.3004189439999999|3|0.8007970640000001|0.75807704|0.814790949|0.7666613659999999|1|0.852282407|-0.082994667|0.522140199|0.01291694|-43.82821253|68.64478326|-0.02987808|4.806157636|-1.493904005|-26.73455447|60.33408274|51.70735256|0.46147021|-911.2591113|1573.836082|-11.11708872|0.2542482339999999|7.055517075|13.10144249|5854.9736840000005|155.087622|24.43867122|0.0159160889999999|-299.80980739999995|1221.9335609999998|9.708576558|0.0|1.0|2.0|3.44|2.39|-10.1|5.44|79.38|0.0|119.83|0.0|4.0|-5.4|30.0|4.0|392.46|-5.21|6.11e-06|4.03|0.0|-0.04873|4.2784|3.07|4.2784|-1254.985125|-1254.943823|289.79|477.67|0.6844100000000001|-1254.737546|0.4308|-0.17606|-0.22479|0.04130125|-1254.795084|5.0|8.3
12aw_a36|0.0|0|0.0|0|2|1.297044239|0.0|-0.135690414|5.351858133|-0.115864198|0.043383838|0.0|-0.006877664|-0.1066959869999999|10.96021804|-0.034663063|1|-0.098027247|-0.4191703539999999|1|0.653741315|0.836170906|0.892249657|0.632625562|0|0.706174871|-0.114701005|0.373775982|0.023038651|-56.73814908|54.50894809|-0.041292362|9.4658605|-2.06461809|-36.36860892|87.37742985|71.5057033|0.47322369|-1323.400377|2380.579051|-16.96573876|0.250947713|7.545677222999999|14.32425315|6370.06138|160.8550748|35.33532702|0.02161528|-319.2802512|1766.7663510000002|13.8551867|0.0|0.0|2.0|4.73|0.0|-7.12|3.0|69.2|0.0|123.67|1.0|5.0|-3.99|31.0|6.0|417.41|-4.32|4.81e-05|2.88|0.0|-0.05513|5.2313|3.66|3.8763|-1431.404673|-1431.373326|319.85|507.71|0.38905|-1431.180191|0.3892|-0.15688|-0.21201|0.03134789|-1431.239759|9.0|8.0458
12d_a31|0.0|0|0.0|0|1|0.61013528|0.0|0.039097757|5.733341277|-0.043220149|0.0359583329999999|0.0|-0.002456634|-0.085780934|10.31169788|-0.032270224|2|-0.134504227|-0.550805937|0|0.8066174070000001|0.8343242820000001|0.873955169|0.771222772|0|0.7054497479999999|-0.11498416|0.3996192999999999|0.0296918329999999|-66.58534562|157.30671669999998|-0.032542687|14.93891054|-1.724762406|-47.23018217|99.79879739|87.64629597|0.389382761|-1223.404968|2434.226776|-16.37326657|0.361635149|9.445278138|15.46841054|5753.290126|256.5143096|36.15974873|0.02571268|-196.2893506|1916.466682|18.23846616|1.0|1.0|2.0|3.76|3.9|-7.63|4.09|117.37|0.0|112.97|1.0|9.0|-5.61|29.0|5.0|412.51|-4.39|4.06e-05|3.46|0.0|-0.03128|3.8477|5.0|3.8477|-1657.471849|-1657.428467|322.23|626.33|0.7006600000000001|-1657.1792779999998|0.2566|-0.15968|-0.19096|0.04338158|-1657.245177|0.51|6.2924
12au_a36|-3.3109381210000004|0|0.0|0|2|0.2992539489999999|0.0|0.074839187|5.351858133|-0.351827031|0.044036281|0.0|-0.006862238|-0.023640632|10.31810353|-0.03802163|1|-0.15024383|-0.515924985|1|0.8183043390000001|0.825565083|0.877827228|0.750657639|0|0.698996981|-0.110305773|0.284342092|0.021569487|-64.86748076|102.3999102|-0.038036474|11.16356587|-2.206115469|-46.66686194|95.91776213|80.38496714|0.492871181|-1587.1201529999998|2384.109036|-19.68626738|0.283941389|8.963940512999999|17.67586495|7239.100414|204.2726719|38.21494522|0.023021031|-310.873098|2216.466823|16.56175445|0.0|0.0|3.0|5.0|0.0|-6.87|2.15|123.75|0.0|142.02|1.0|7.0|-3.85|34.0|6.0|474.54|-3.72|0.0001889999999999|1.64|0.0|-0.0570899999999999|5.1307|6.24|3.7105|-1876.207937|-1876.156196|334.15|618.65|0.58518|-1875.89525|0.0158|-0.15162|-0.2087099999999999|0.05174058|-1875.960827|47.0|7.3279
12z_a30|0.0|0|0.0|0|2|0.604983642|0.0|-0.1155022219999999|5.351858133|-0.026703371|0.040566449|0.0|0.003529389|0.018796341|10.31162784|-0.045463448|1|-0.12254489|-0.39205163|1|0.8397577820000001|0.809127478|0.855880335|0.794193541|0|0.832920077|-0.107776943|0.315493739|0.030875938|-49.68145417|54.40462246|-0.034034824|14.93669572|-1.939984979|-34.55504699|95.20867045|71.1566605|0.48740649|-1349.321859|2435.831516|-16.464854199999998|0.3691601439999999|8.071510779|15.74641625|7074.004131999999|256.7627363|37.52507564|0.029109145|-182.00664430000003|2138.929312|20.24634493|1.0|1.0|1.0|4.86|0.0|-6.83|2.63|100.11|0.0|140.26|1.0|7.0|-5.61|33.0|6.0|458.54|-5.0|9.94e-06|3.81|0.0|-0.04679|4.8063|3.34|3.4438|-1804.814868|-1804.785911|360.02|580.6|0.5513100000000001|-1804.51674|0.1441|-146.0|-0.19279|0.02895763|-1804.581882|44.0|7.3615
16a_a10|0.0|0|0.0|1|1|1.325756911|2.041062372|-0.187414728|5.4161004020000005|0.023926176|0.0334858389999999|2.009832665|0.011207938|0.014886502|10.92947902|-0.0048530629999999|1|-0.162508526|-0.1948324069999999|2|0.748039584|0.772481675|0.813036304|0.72613292|1|0.916148686|-0.076950669|0.3637074329999999|0.013872737|-36.408063|77.68598956|-0.026063936|6.652715932|-1.615964058|-25.21250404|63.53441386|46.01490333|0.4629532229999999|-1119.0515779999998|1823.310808|-12.4990447|0.272940681|8.531706024|15.88633689|6366.0631060000005|189.0108247|24.82496066|0.014796066|-314.4761648|1539.147561|10.24624348|1.0|1.0|0.0|4.11|4.46|-8.5|5.19|56.07|0.0|133.66|1.0|9.0|-5.22|33.0|5.0|439.55|-5.17|6.76e-06|4.33|0.0|-0.04647|5.6019|3.46|3.8718|-1395.158387|-1395.13019|320.22|629.65|332.0|-1394.797092|0.0841|-0.1605|-0.20697|0.02819643|-1394.861824|47.0|7.3279
15_a10|0.0|0|0.0|1|1|1.277647202|2.124460476|-0.166303336|5.4161004020000005|0.035396617|0.0353864729999999|1.981569297|0.009882584|-0.055918786|10.92966702|-0.05940848|1|-0.085979341|-0.208590561|2|0.682616223|0.808676284|0.863438637|0.635064845|1|0.915526801|-0.074144604|0.710970489|0.018614889|-35.30133759|33.67392858|-0.025240716|6.61142847|-1.186313662|-21.03820054|56.66229609|46.39507481|0.434181679|-706.9960069|2288.954984|-8.964715924|0.353587352|6.35937164|11.23924661|5769.347123|210.7240726|23.27068984|0.020932674|-174.5122907|1093.722422|12.47504566|1.0|1.0|0.0|3.29|3.31|-8.3|4.72|52.83|1.0|111.21|1.0|5.0|-4.48|28.0|4.0|390.87|-4.81|1.56e-05|3.68|0.0|-0.05243|5.7922|3.12|3.7997|-1604.08794|-1604.057542|326.3|484.05|0.41458|-1603.851644|0.1647|-0.1574|-0.20983|0.03039798|-1603.907391|33.0|7.4815
3_a27|0.0|0|0.0|2|0|1.402697639|3.127072625|0.124551908|4.59511985|-0.096132106|0.040512821|1.177265999|0.009082086|0.042659548|10.93782973|0.024154412|1|-0.1984716939999999|-0.479874452|2|0.640545265|0.810053853|0.8759548629999999|0.610158103|1|0.862115922|-0.086153958|0.397733752|0.019234305|-31.82136336|10.71226495|-0.032307734|5.157668895|-1.292309364|-16.47810502|54.32114618|41.78149261|0.44566003|-669.1985248999999|1043.697725|-8.663302268999999|0.266146248|6.457886343999999|11.64968556|4960.583812|137.8189165|22.79740761|0.018747239|-242.1936891|911.8963045|9.707911187|1.0|1.0|0.0|3.03|3.11|-5.89|2.94|65.6|0.0|97.71|2.0|3.0|-3.7|25.0|4.0|329.36|-3.99|0.000103|2.67|0.0|-0.05512|5.5045|4.92|3962.0|-1081.905135|-1081.88481|312.93|425.72|0.34864|-1081.744053|0.2208|-0.16457|-0.21969|0.02032437|-1081.794829|4.0|8.3979
9i_a40|0.0|0|0.0|1|0|0.604992808|1.841293462|0.074116257|5.4161004020000005|-0.105556952|0.045555556|0.891973262|0.004532692|0.201624407|10.31197226|-0.1788455119999999|2|0.105172175|-0.542471361|0|0.831946443|0.762774506|0.824009442|0.7947633409999999|1|0.830980762|-0.088485615|0.006324687|0.011010661|-46.80087537|213.7117392|-0.036869006|2.795536563|-1.327284222|-23.58195819|49.81256531|52.34891159|0.477626156|-668.7900768999999|335.9672843|-9.360805225|0.140977546|7.700852478|14.74203307|4201.058793|71.03556427|21.62632891|0.010372658|-361.8074422|778.5478408|5.226560183|1.0|1.0|1.0|3.25|2.9|-6.03|4.02|84.45|1.0|91.11|1.0|2.0|-5.32|22.0|2.0|306.38|-4.71|1.97e-05|3.85|0.0|-0.05989|4.3611|3.2|2.8936|-1273.334714|-1273.31399|428.48|417.75|0.56118|-1273.167389|0.3362|-0.11967|-0.17956|0.02072395|-1273.217301|1.25|5.9031
17a_a6|0.0|0|0.0|0|1|1.424257628|0.0|0.101940358|5.351858133|-0.0265090529999999|0.041767677|0.0|-0.00460563|0.078798543|10.94948984|-0.060774312|1|-0.10896749|-0.5624663560000001|1|0.850080948|0.7722228729999999|0.8299950709999999|0.8013954109999999|0|0.753082653|-0.109388399|0.350977745|0.031147305|-63.02857512|157.13173490000003|-0.041567592|13.40315088|-2.078379577|-41.34573382|84.75077935|83.46070738|0.483320982|-1363.383649|2217.333474|-17.887155899999996|0.22806502|8.337470517|16.13665395|5996.580489|149.60699319999998|35.323795000000004|0.019808023|-356.769966|1766.18975|12.99374518|1.0|1.0|2.0|3.52|2.88|-9.01|4.32|95.85|0.0|116.79|1.0|5.0|-5.81|31.0|5.0|409.44|-5.17|6.69e-06|4.09|0.0|-0.05753|3.5421|4.04|2.9753|-1350.102634|-1350.078838|416.71|574.02|0.69627|-1349.830672|0.0101|-0.12425|-0.18178|0.02379552|-1349.892285|24.0|7.6198
13a_a6|0.0|0|0.0|0|1|1.430639975|0.0|-0.042110772|5.351858133|-0.0265090529999999|0.041767677|0.0|-0.00460563|0.0015242189999999|10.95129557|-0.0525259259999999|1|-0.10896749|-0.488098052|1|0.850080948|0.7722228729999999|0.8299950709999999|0.8013954109999999|0|0.77450544|-0.113446379|0.22670695|0.031866842|-61.52313164|154.9639272|-0.040840697|13.62714959|-2.042034827|-40.23198232|87.37044493|82.36189896|0.467070451|-1335.353173|2626.396685|-17.46461983|0.240087608|8.038453162|15.08351934|6019.922535|157.0011174|35.14492428|0.02016134|-339.9303794|1757.246214|13.18415753|1.0|1.0|2.0|3.53|3.2|-9.01|4.32|95.85|0.0|116.79|1.0|5.0|-5.51|31.0|5.0|409.44|-4.99|1.02e-05|3.8|0.0|-0.05018|5.9934|4.04|3651.0|-1350.085889|-1350.057702|339.59|571.9|0.4816|-1349.834826|0.2697|-0.14969|-0.19987|0.02818646|-1349.895534|46.0|7.3372
1h_a5|0.0|0|0.0|0|0|1.427564094|0.0|-0.259241577|4.59511985|-0.009075016|0.026339869|0.0|0.008031558|-0.1197834419999999|10.94466758|-0.044117647|1|0.034752304|-0.20140246|2|0.71274658|0.780175595|0.8436458929999999|0.6977404359999999|0|0.8806402259999999|-0.069496749|0.39793593|0.008798715|-35.25675213|160.0744187|-0.027798699|2.393400474|-1.111947978|-18.38824808|44.51475742|39.84574434|0.489507204|-579.9392753|819.6979313999999|-7.561719827|0.2549450239999999|6.711386288|13.14687756|4334.547353|132.96722079999998|19.45961351|0.01585373|-255.618083|778.3845404|8.268552715|0.0|1.0|1.0|2.8|2.07|-8.41|4.51|54.46|0.0|95.45|1.0|3.0|-4.25|24.0|3.0|312.37|-4.45|3.5600000000000005e-05|3.43|0.0|-0.04124|4652.0|3.17|4.3651|-990.6346565|-990.6032645|284.03|430.83|0.4112699999999999|-990.472129|0.1754|-0.17797|-0.21921|0.031392033|-990.523098|28.0|7.5528
14h_a23|0.0|1|0.0|2|0|1.197963488|3.309480899|0.043538466|5.351858133|0.006191846|0.04255787|0.7290938920000001|0.009895793|-0.024318144|10.31321773|-0.034313725|2|-0.0686282459999999|-0.4460845129999999|2|0.708395022|0.79263722|0.860920386|0.669357479|1|0.923430574|-0.081058742|0.223157991|0.021982565|-43.02851162|41.34207782|-0.033774476|9.990985411|-1.621174834|-29.00823506|67.44368679|57.84834575|0.48032488|-1092.936262|2371.16134|-15.35036053|0.246899416|7.833334036|15.0735214|6722.809649|166.45047749999998|30.23434844|0.018981866|-341.2621515|1451.248725|12.79687369|1.0|1.0|1.0|3.47|3.2|-7.47|3.89|128.81|1.0|125.0|1.0|5.0|-5.68|32.0|5.0|436.49|-4.9|1.27e-05|3.3|0.0|-0.08532|4.0506|3.29|3.6689|-1722.1762399999998|-1722.148272|337.93|569.53|0.67365|-1721.9314420000003|0.2727|-0.15209|-0.2374099999999999|0.02796857|-1721.99264|5.0|8.3468
8e_a8|0.0|0|0.0|1|0|1.394799502|1.311619189|-0.018155171|4.844187086|-0.205927741|0.0427891159999999|0.0|-0.005310149|-0.102167262|10.94332438|-0.051339286|1|0.090898585|-0.475941912|0|0.650073857|0.7233950809999999|0.7742101929999999|0.636205913|0|0.661490276|-0.105450888|0.280304418|0.0211004739999999|-70.49962428|106.0087621|-0.04393787|7.851573274|-2.109017754|-43.00500847|75.57562034|83.37098475|0.483244415|-1286.50794|2080.07805|-16.34946208|0.196692764|7.50719734|14.52755918|6095.6213210000005|119.9832494|33.36487904|0.0184428869999999|-370.0368722|1601.514194|11.25022336|1.0|0.0|2.0|3.2|2.98|-7.78|4.17|90.11|0.0|111.81|1.0|5.0|-5.27|30.0|4.0|403.41|-4.9|1.25e-05|3.69|0.0|-0.06253|4.6303|7.22|3.2737|-1376.957298|-1376.924308|378.73|526.86|0.50055|-1376.708067|0.1671|-0.13719|-0.19972|0.03298991|-1376.766245|19.89|4.7014
14r_a23|0.0|1|0.0|2|0|1.197963203|3.201732471|-0.009140243|5.351858133|-0.06921746|0.045277778|0.7087588690000001|0.007671236|-0.079935667|10.31321824|-0.064006338|2|-0.073945564|-0.454010253|2|0.616699629|0.7837821840000001|0.846632079|0.5935522360000001|1|0.8662226190000001|-0.085881409|0.375360556|0.019185345|-40.32463891|47.26552456|-0.03654528|7.956082857|-1.717628177|-25.96781003|66.31173073|52.67940305|0.4661909429999999|-1106.098986|2306.754114|-15.15517566|0.211777163|7.555307147000001|14.15357616|6744.848704999999|136.37788909999998|29.85706563|0.017092103|-371.2130393|1403.282085|11.00678143|1.0|0.0|1.0|3.47|3.06|-7.67|4.58|105.02|1.0|120.24|1.0|5.0|-5.58|31.0|5.0|429.47|-5.11|7.73e-06|3.68|0.0|-0.06842|5.9406|3.72|3.1797|-1729.1556449999998|-1729.1326809999998|389.92|513.71|0.30482|-1728.924789|0.0008|-0.15536|-0.22378|0.02296354|-1728.98403|5.0|8.2684
12t_a30|0.0|0|0.0|0|2|0.60498454|0.0|0.073057637|5.351858133|-0.097216874|0.044197531|0.0|-0.002544958|-0.0682882559999999|10.31162892|-0.04950715|1|-0.0546637159999999|-0.464720444|1|0.609043558|0.83236194|0.889479916|0.591758164|0|0.696413582|-0.1011561919999999|0.408290036|0.018862708|-58.89093185|88.42093081|-0.037159417|7.981057356|-1.82081145|-38.30686627|78.8278828|71.1605835|0.445760296|-1184.385754|2479.787504|-15.72263361|0.254294117|7.957774504|14.358001500000002|6617.834146|165.4110479|32.41376848|0.020029588|-319.6492937|1588.274656|13.02867425|1.0|0.0|1.0|4.63|0.0|-7.16|3.74|81.65|0.0|127.19|1.0|5.0|-5.49|31.0|6.0|434.46|-5.17|6.71e-06|4.07|0.0|-0.05542|5.0693|4.32|3.5457|-1774.2421780000002|-1774.208418|349.67|527.87|0.33647|-1774.0165149999998|0.1561|-0.15029|-0.20571|0.0337599|-1774.077985|9.0|8.0496
12h_a36|0.0|0|0.0|0|2|1.297043828|0.0|-0.128701804|5.351858133|-0.041228471|0.039061728|0.0|0.00127667|-0.003014954|10.96020037|-0.051080247|1|-0.1430106119999999|-0.410826531|1|0.8913597320000001|0.820041835|0.87043328|0.84179881|0|0.819614525|-0.10720355|0.3726296|0.027905055|-48.17643878|82.11195464|-0.035734517|11.96512593|-1.929663894|-31.5465515|87.85958486|66.44902736|0.464544951|-1263.568727|2391.856014|-15.32224162|0.3347454589999999|7.428908584|13.87400978|6159.17335|219.1956304|35.1736357|0.026971557|-216.42159590000003|1899.376328|17.66132225|0.0|0.0|2.0|4.8|0.0|-6.69|1.89|78.43|0.0|130.24|1.0|6.0|-3.95|31.0|5.0|411.46|-4.07|8.499999999999999e-05|2.65|0.0|-0.05013|5.1998|2.92|3.4554|-1347.481013|-1347.451759|358.81|535.67|0.34589|-1347.199963|0.0056|-0.14247|-0.1926|0.02925492|-1347.260478|14.0|7.8539
IN1233_a59|0.0|0|0.0|0|0|1.400923654|0.0|0.1160337319999999|4.727387819|-0.12050413|0.0396875|1.983673343|-0.005614194|-0.011236836|10.93301779|-0.054458882|1|0.001996439|-0.597167441|2|0.809917509|0.74801464|0.80310139|0.778639593|1|0.7613246490000001|-0.095213818|0.356444983|0.010831674|-61.73167061|318.5587088|-0.035929742|4.79704394|-1.904276352|-41.08157616|72.32484741|68.94000009|0.483639625|-1267.269673|1822.396842|-15.91227368|0.1892041019999999|8.011984402000001|15.51626497|6206.818668|125.91272279999998|29.49046561|0.0134658889999999|-413.6607749|1562.994677|8.961363774|1.0|1.0|2.0|3.48|2.76|-10.0|4.69|97.55|0.0|125.07|0.0|5.0|-5.59|32.0|4.0|419.48|-5.16|6.91e-06|3.85|0.0|-0.05605|5.2194|5.35|3.5355|-1352.351584|-1352.326849|350.69|531.14|0.51285|-1352.073755|0.2011|-0.14684|-0.20289|0.02473496|-1352.135303|34.0|7.4685
7e_a8|0.0|0|0.0|1|0|1.394799915|1.3496955309999998|-0.150447714|4.844187086|-0.052939815|0.043758865|0.0|0.0024398329999999|-0.11032771|10.94332434|-0.0446343779999999|1|0.034227147|-0.341022848|0|0.5897105770000001|0.732001738|0.790500031|0.577394732|0|0.8291560379999999|-0.0886889709999999|0.286669793|0.0215993429999999|-51.4880895|86.03149870000001|-0.037446454|7.725998682999999|-1.6850904519999998|-30.79383811|64.23177694|64.40615805|0.4742828629999999|-1007.813711|2032.501296|-13.39444718|0.223998448|7.70387217|14.654025199999998|5808.479788000001|133.9683023|28.86058693|0.018708212|-330.14031780000005|1298.726412|11.18895001|1.0|0.0|1.0|3.2|3.38|-8.29|4.94|70.81|0.0|108.43|1.0|4.0|-5.75|29.0|4.0|385.39|-5.41|3.87e-06|4.54|0.0|-0.0697|3.8142|6.32|3.2363|-1300.495519|-1300.467069|383.1|544.55|0.6998300000000001|-1300.271093|0.1522|-0.13577|-0.2054699999999999|0.02845071|-1300.327213|35.1|4.4547
