molecula|SddssS|n9FaHRing|NaasN|nARing|SaasN|MATS2c|SRW07|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|n6aHRing|GATS1are|BIC2|MATS8s|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PPSA3|RNCS|TPSA_x|FNSA4|WPSA3|WNSA3|PNSA4|DPSA3|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|DPSA4|FPSA5|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
10_a27|0.0|0|2|0|3.383341915|0.122016352|4.59511985|0.040512821|-0.184068581|1.296293777|-0.282866526|0.00991794|0.034318674|-0.000903965|1|1|-0.309727442|-0.2030237389999999|2|0.639413469|0.804375252|0.129719095|0.614205449|1|0.8526621529999999|-0.061299064|-0.087022238|0.346344305|0.017676458|9.399794974|6.0140309720000005|78.34972221|-0.031079371|4.998521009|-17.33405307|-16.5270506|41.99674607|2270.538352|453.4194305|943.2258247|-8.788575695|0.254639309|6.761146212000001|12.9316403|4894.8090170000005|135.40932969999997|22.1732254|0.01651645|931.2754667000002|1.0|0.0|1.0|0.0|0.0|3.15|0.16|-6.24|2.97|65.6|2.25|0.0|97.39|0.0|1.0|3.0|25.0|4.0|331.37|1.0|0.000266|0.0394|2.55|0.0|5.81e-07|0.000192|4.1495|4.66|-1083.137871|298.79|0.4452|298.79|450.26|0.63894|-1082.956472|0.4452|-0.21785|-1083.008551|6.9456|69.0|7.1612|7.1612
6e_a40|0.0|0|1|2|1.75595616|0.128035402|6.401917197|0.039160494|-0.15110197|0.744550501|-0.69771706|-0.0026177839999999|0.103594243|-0.205140551|2|2|-0.276969278|-0.020200684|0|0.685858263|0.8361555479999999|-0.011405885|0.648802794|1|0.74620476|-0.107312598|-0.1164147119999999|0.376602018|0.015875595|10.43262695|185.1473293|166.7812216|-0.04873174|6.85578763|-46.34235117|-32.02400144|80.95296505|3075.060648|490.3675161000001|3854.417113|-21.04453212|0.133008824|6.972949117000001|12.49434084|7585.605268000001|87.40658058|36.93694043|0.012858969|1588.2884390000002|1.0|0.0|1.0|0.0|1.0|3.16|0.21|-4.63|3.72|173.43|2.12|2.0|125.15|1.0|2.0|5.0|30.0|5.0|476.98|1.0|1.74e-08|0.00124|4.4|1.0|2.35e-05|0.0112|2.9549|8.35|-2831.191706|419.59|0.3625|419.59|537.07|0.67187|-2830.986514|0.3625|-0.2164|-2831.048968|11.5248|18.0|7.7447|7.7447
12l_a36|0.0|0|0|2|0.0|-0.0944961519999999|5.351858133|0.039061728|0.128666217|0.0|-0.4203659179999999|-0.000143196|-0.05158636|-0.0452558729999999|1|1|0.228884463|-0.098598933|1|0.8707354620000001|0.8174432229999999|-0.041707369|0.8212311840000001|0|0.84381923|-0.079972189|-0.107815735|0.3827446779999999|0.0220227089999999|14.33450402|39.27257375|101.6575135|-0.038052612|9.330278191|-33.88151556|-24.7683114|66.38812034|2843.514589|549.2389652|2385.788754|-16.12160667|0.262041641|7.471134223|13.88638723|6121.6555530000005|170.5619816|33.56329135|0.02088234|1711.727859|1.0|0.0|1.0|1.0|2.0|0.0|0.13|-6.66|1.76|92.99|1.38|0.0|128.47|0.0|1.0|5.0|31.0|5.0|406.44|0.0|2.72e-05|0.0206|2.95|0.0|2.21e-07|8.97e-05|3.8619|2.98|-1325.194654|321.05|0.4524|321.05|530.75|0.6925|-1324.954011|0.4524|-0.20973|-1325.0137550000002|7.2021|0.02|7699.0|7699.0
12s_a36|0.0|0|0|2|0.0|-0.057853364|5.351858133|0.042804233|0.037454164|0.0|-0.4023692|0.002951176|0.0056370119999999|-0.050363149|1|1|0.063448144|-0.104118159|1|0.90414347|0.8060798779999999|-0.118671653|0.856274847|0|0.8303378090000001|-0.07216709|-0.1000534719999999|0.4314309979999999|0.019457471|12.55883918|110.6090028|109.5085883|-0.035868226|8.106112169|-30.06529118|-23.15117315|59.13914165|2710.355028|535.942162|2294.468358|-14.94294208|0.245801617|7.545963801|13.98635088|5890.905249|158.6528381|30.69639722|0.018222417|1626.909053|1.0|0.0|0.0|1.0|2.0|0.0|0.17|-6.97|2.19|69.2|2.24|0.0|128.72|0.0|1.0|5.0|30.0|4.0|395.46|0.0|6.929999999999999e-05|0.02|3.04|0.0|1.08e-07|4.270000000000001e-05|3.8751|3.48|-1272.270833|329.71|0.4501|319.95|523.72|0.6843600000000001|-1272.00109|0.0002|-0.20467|-1272.061111|8.7738|9.0|8.0458|8.0458
11b_a50|0.0|1|2|1|4.071188272|-0.154649459|5.82008293|0.038040936|-0.007722567|2.114272566|-0.13377846|0.011959339|-0.218953127|-0.133073229|2|2|-0.013155246|-0.162848233|1|0.701976536|0.800774662|-0.146696566|0.667956827|1|0.931316325|-0.0445367309999999|-0.069841183|0.229754094|0.019455771|10.1501574|7.949039772000001|35.832562100000004|-0.02494328|5.295379767|-12.12179711|-13.01301376|33.38515735|2286.724895|485.8716402|1650.235214|-6.788943965|0.357948005|5.697537591000001|9.979494111|4884.730303|186.7429782|20.26785036|0.021631609|851.2497152000001|0.0|0.0|1.0|1.0|0.0|2.84|0.15|-5.87|3.73|48.53|2.25|0.0|99.65|0.0|2.0|2.0|25.0|3.0|327.38|1.0|0.000263|0.0228|2.9|0.0|1.35e-06|0.000441|4.6471|3.05|-1045.98235|311.03|195.0|266.8|431.63|0.53885|-1045.798634|0.0711|-0.19501|-1045.849774|3.7922|1.7|5.7696|5.7696
47l_a18|0.0|0|0|1|0.0|0.0340353029999999|4.844187086|0.035308642|-0.0057783619999999|0.0|-0.428858819|-0.00046896|-0.010426981|-0.056270425|0|0|-0.008768679|-0.103458566|0|0.7452092359999999|0.7435044540000001|0.00676294|0.733228144|0|0.803473313|-0.08034939|-0.083884237|0.2820044969999999|0.009199889|6.543729374|11.54768766|139.7861865|-0.031456589|4.654446622|-40.65070014|-22.37455223|63.6949231|2852.093627|571.4972966|1427.032023|-15.91464944|0.203890653|9.423637134|18.46922943|6572.90106|145.02405359999997|28.10487315|0.012890098|1798.711882|1.0|1.0|0.0|1.0|3.0|0.0|0.25|-9.37|3.19|85.29|2.94|1.0|139.63|0.0|1.0|9.0|34.0|3.0|454.56|0.0|5.44e-06|0.0066099999999999|3.78|0.0|4.26e-10|1.93e-07|3.2026|7.71|-1455.5758039999998|387.13|0.5019|387.13|667.5|0.69291|-1455.165122|0.5019|-0.18344|-1455.233431|3.3864|32.0|7.4949|7.4949
3h_a32|0.0|1|0|0|0.0|0.01077056|5.733341277|0.037731481|0.014517903|2.243113495|-0.269379119|0.002101838|-0.003152613|-0.111111111|3|3|0.025035542|-0.071193103|0|0.84279263|0.7926338540000001|-0.169197453|0.8030743229999999|1|0.87880263|-0.07183387|-0.0882883959999999|0.30907784|0.0111539339999999|6.98327435|76.38838542|75.87946135|-0.027590124|4.372100625|-28.15732254|-17.27367301|51.95714963|2398.020434|550.2022886|2911.160989|-10.81473143|0.226505997|8.107034244|13.71739929|5187.525619|141.8112711|22.33200639|0.011751781|1071.936307|1.0|1.0|1.0|1.0|1.0|3.88|0.35|-8.47|6.24|110.94|2.64|0.0|112.28|0.0|1.0|7.0|26.0|3.0|382.55|1.0|5.8700000000000014e-09|0.000273|6.12|0.0|3.37e-09|1.29e-06|3.5552|4.61|-1790.6908030000002|348.74|0.2926|348.74|578.86|0.70257|-1790.440663|0.2926|-0.20059|-1790.5004850000005|5.8749|7.0|8.1549|8.1549
7_a47|0.0|0|0|0|0.0|0.00763426|0.0|0.04030303|-0.128433676|1.303301032|-0.3939082339999999|-0.0091074509999999|-0.085507035|-0.0781924059999999|0|0|-0.262805289|-0.021071408|2|0.6995252890000001|0.817389583|-0.04402021|0.671549194|1|0.8473227320000001|-0.081264417|-0.095957591|0.427432212|0.008915606|5.027768049|103.5602725|86.09912617|-0.036250645|2.8353037860000003|-25.84337052|-20.44278719|50.85512286|2491.885862|477.8297898|1968.695833|-11.52827882|0.1830206469999999|6.485224033|10.90440708|5958.904826|103.2106353|25.02240371|0.0130514639999999|1126.008167|1.0|1.0|0.0|1.0|2.0|3.14|0.09|-9.45|6.52|58.04|3.69|0.0|111.28|0.0|1.0|4.0|28.0|4.0|393.84|1.0|3.41e-07|0.000345|5.49|0.0|3.52e-10|1.3900000000000001e-07|3.7203|5.08|-1647.996662|333.26|0.2144|333.26|455.81|0.69314|-1647.7863539999998|0.2144|-0.2073699999999999|-1647.841533|4.4255|25.0|7.6|7.6
19_a15|-3.694652026|0|0|0|0.0|0.156105985|0.0|0.040555556|0.037722611|0.0|-0.4621216379999999|-0.012350591|-0.04003124|-0.032407407|0|0|0.060683674|-0.0283109839999999|1|0.7981860159999999|0.722297906|0.042424078|0.7358168620000001|0|0.691069123|-0.0946599869999999|-0.112106433|0.355677322|0.00527267|3.04716388|61.63983265|178.5363184|-0.042351319|1.761006946|-31.61527447|-24.47553536|57.75275299|2625.952212|399.3803987|1857.369806|-14.14482104|0.077864438|6.10227122|10.26331993|5417.777463|44.99916039|26.54223128|0.005747326|1194.400408|1.0|1.0|1.0|0.0|2.0|2.17|0.11|-7.14|4.96|102.69|1.64|0.0|101.22|0.0|1.0|5.0|26.0|5.0|369.44|1.0|7.56e-06|0.0152|3.29|0.0|7.28e-08|2.69e-05|4.1742|7.53|-1523.404372|297.03|0.4895|297.03|519.04|0.68945|-1523.196562|0.4895|-0.20742|-1523.254714|9326.0|72.0|7.1427|7.1427
14_a15|0.0|0|0|0|0.0|-0.058775738|0.0|0.037073171|-0.033982971|0.0|-0.374014235|0.001740635|-0.053931584|-0.015736888|0|0|-0.051908601|-0.120626133|2|0.8310685940000001|0.719993769|-0.021648026|0.7933685340000001|0|0.8870890459999999|-0.063809873|-0.0917424269999999|0.7461324029999999|0.014672137|9.403293601|92.51564418|72.36402409|-0.032888795|6.026520371|-26.20964538|-21.0782518|50.29869851|2612.691478|568.5306056|2731.841165|-13.50893838|0.229690275|6.040010666000001|10.18067005|5861.387612|147.2072638|27.36334635|0.015286995|1450.257357|1.0|1.0|0.0|1.0|1.0|3.72|0.12|-9.82|6.3|56.27|2.87|0.0|119.95|0.0|1.0|6.0|30.0|4.0|397.47|1.0|5.99e-07|0.000584|5.29|0.0|1.51e-10|5.99e-08|4.4518|5.16|-1281.105795|342.41|0.3131|278.5|584.18|0.65079|-1280.809256|0.0054|-0.18379|-1280.87015|5.0894|0.03|7.5229|7.5229
12f_a36|0.0|0|0|2|0.0|-0.066269699|5.351858133|0.039061728|0.10938259|0.0|-0.40641518|0.003676818|0.012286423|-0.06756661|1|1|0.182557897|-0.101854847|1|0.902377067|0.821599443|-0.109793154|0.857993338|0|0.8435569079999999|-0.071035495|-0.100276611|0.3416917479999999|0.01784834|11.77610852|43.53853176|103.2191714|-0.035813075|7.769727312|-30.92312428|-23.629013600000004|58.64442871|2770.818472|556.5681681|2380.393255|-15.59012402|0.219698129|7.416874811|13.84366076|6000.985822|144.9540437|30.28188764|0.015685228|1695.785708|1.0|0.0|0.0|1.0|2.0|0.0|0.21|-7.36|2.45|69.2|2.45|0.0|133.52|0.0|1.0|6.0|31.0|4.0|409.49|0.0|2.48e-05|0.0109|3.47|0.0|4.38e-08|1.7899999999999998e-05|5.2106|3.87|-1311.57896|339.27|0.4374|237.95|545.55|0.37095|-1311.285102|0.0231|-0.20046|-1311.345557|7.8454|11.0|7.9586|7.9586
6a_a40|0.0|0|1|2|1.78213955|0.117890918|6.401917197|0.035707071|-0.146542353|0.775942224|-0.68730803|-0.001347823|0.104332675|-0.230955427|2|2|-0.272320301|-0.021759541|0|0.682273668|0.801647855|-0.012261923|0.657059571|1|0.733750993|-0.109047987|-0.117413572|0.360858579|0.016399125|10.24294396|185.06174|166.2999483|-0.049149867|6.397774285|-42.542782200000005|-30.69915817|78.35465194|2936.1501780000003|458.303126|2536.88262|-19.17478857|0.132148181|6.945713476|11.8691482|7059.617542|82.54016015|35.37373259|0.012872604|1521.070502|1.0|0.0|1.0|0.0|1.0|3.01|0.21|-4.05|3.07|173.43|1.62|2.0|120.14|1.0|2.0|5.0|29.0|5.0|442.53|1.0|7.85e-08|0.00457|3.77|1.0|8.950000000000001e-05|0.0396|2.9836|7.73|-2371.579899|415.55|0.4015|415.55|497.78|0.6782699999999999|-2371.3827|0.4015|-0.21255|-2371.443161|9.3893|0.04|7.3979|7.3979
1f_a5|0.0|0|0|0|0.0|-0.139907335|4.59511985|0.029105691|-0.118028278|0.0|-0.277594656|-0.0012491689999999|-0.174016111|-0.000625|1|1|-0.389011185|0.001493879|2|0.525406088|0.771487328|-0.060528915|0.513260607|0|0.888073448|-0.091412569|-0.083857856|0.45528118|0.008403353|4.687041957|201.7057715|62.42799372|-0.035639589|2.614237829|-28.43795894|-19.87828616|55.67318607|2482.949545|495.3305784|979.2285994|-11.0872845|0.242477611|7.117418022000001|13.35549635|5474.331675|135.2439659|26.24118632|0.01983997|1049.647453|1.0|1.0|0.0|1.0|1.0|2.61|0.05|-8.88|6.37|54.46|2.73|0.0|95.49|0.0|1.0|4.0|27.0|6.0|366.34|1.0|1.6100000000000002e-05|0.00396|3.95|0.0|1.3300000000000002e-09|4.86e-07|4.7485|3.58|-1288.353339|270.96|0.6959|261.1|442.04|0.47267|-1288.209882|0.0228|-0.2357|-1288.263745|4.9879|0.24|6.6198|6.6198
4p_a46|0.0|0|1|1|2.102855253|-0.060700883|5.587248657999999|0.046533816|-0.164311513|0.0|-0.233901882|0.005152176|-0.205494852|-0.120823841|1|1|-0.251219946|0.066453878|0|0.7471162309999999|0.747019097|-0.078703563|0.751334374|0|0.905966489|-0.0997229069999999|-0.083274013|0.3352802039999999|0.007398064|4.195717966|175.10295019999998|53.32991189|-0.029978645|2.379548177|-32.07534663|-17.00200781|60.7522985|2257.769185|513.8073925|2219.4587530000003|-9.642472876|0.12579435|5.828038618|10.10955243|5167.091582|71.34266847|19.44852199|0.006740305|972.4260993|1.0|0.0|1.0|1.0|1.0|3.2|0.3|-7.05|5.25|61.84|3.2|0.0|107.89|0.0|1.0|2.0|27.0|3.0|357.45|1.0|1.59e-06|0.00144|4.77|0.0|8.95e-08|3.2e-05|5.4796|4.89|-1129.65844|310.28|0.2363|226.26|537.47|0.43709|-1129.3914619999998|0.0763|-0.20749|-1129.4459470000002|5.3996|341.0|6.4672|6.4672
12w_a36|0.0|0|0|2|0.0|0.081390556|5.351858133|0.041555556|0.041058884|0.0|-0.917874106|-0.011700732|-0.041402825|-0.010726574|1|1|0.115646674|-0.1187503719999999|1|0.647732719|0.828393514|-0.098657593|0.624142499|0|0.828363244|-0.086826396|-0.111267166|0.532980165|0.021104445|15.15285952|112.947763|123.23411609999998|-0.041210062|10.87965823|-44.76031023|-29.58856606|77.49366829|3230.870697|594.7596206000001|2602.5207|-21.24440511|0.29463721|8.365472166|15.701847400000002|7418.252264|211.5476713|41.94801097|0.0273396629999999|2265.1925920000003|1.0|0.0|1.0|1.0|2.0|0.0|0.17|-7.14|4.04|78.43|2.04|0.0|130.43|0.0|1.0|7.0|34.0|8.0|465.43|0.0|6.26e-06|4.0|3.86|0.0|7.24e-08|3.37e-05|3.8881|4.86|-1645.202839|318.88|0.4508|318.88|552.55|0.69466|-1644.953222|0.4508|-0.21034|-1645.017691|7.0746|23.0|7.6383|7.6383
7s_a46|0.0|0|1|1|2.117265684|-0.0778653109999999|5.533389489|0.044509804|-0.210750635|0.0|-0.240797051|0.0060802|-0.005405515|-0.020953253|1|1|-0.327656845|0.012197837|1|0.778692012|0.770312275|-0.036284605|0.768056188|0|0.858788462|-0.096723151|-0.083011849|0.249893305|0.008871171|4.458665639|166.3052939|70.97315818|-0.031623562|2.240932895|-24.43308641|-15.894055599999998|53.07188519|1982.695462|431.6285339|1619.4591|-7.988379237|0.1801125439999999|5.565371272|9.829721631|4245.390306|90.5248694|19.38565529|0.01122216|814.1975221|0.0|1.0|0.0|1.0|1.0|2.33|0.26|-6.08|3.9|50.94|2.39|0.0|91.19|0.0|1.0|2.0|23.0|3.0|305.37|1.0|8.590000000000001e-05|0.0176|3.32|0.0|8.39e-07|0.000256|5.2972|3.54|-974.8067569|288.81|0.4164|234.06|446.63|0.44692|-974.615216|0.1186|-0.19947|-974.664103|3.6655|1985.0|5.7022|5.7022
8d_a8|0.0|0|1|0|1.41693287|-0.12349902|4.844187086|0.042323232|0.071729931|0.0|-0.633521883|-0.00267541|-0.077977198|-0.117111249|1|1|0.111668404|0.016471091|1|0.76211539|0.757805416|0.0780635059999999|0.734212688|0|0.6932924890000001|-0.1072746469999999|-0.103150936|0.377028311|0.028038295|18.28507531|57.93693239|200.0182229|-0.03820405|11.92454747|-45.62337399|-24.91463687|88.24385833|2863.968296|452.1282556|2093.380666|-16.2479927|0.324640122|7.507839835|14.52777156|6596.888351|211.7129122|36.89090464|0.029166961|1992.108851|0.0|0.0|1.0|1.0|2.0|2.92|0.12|-7.62|3.32|112.23|1.92|0.0|121.1|0.0|1.0|6.0|32.0|5.0|430.46|0.0|1.24e-05|0.0147|2.89|0.0|2.38e-08|1.03e-05|4.6765|6.22|-1447.595474|376.13|0.3|265.12|572.21|0.62361|-1447.2928029999998|0.1879|-0.19757|-1447.354662|7.5674|18.61|4.7303|4.7303
16e_a32|0.0|1|0|0|0.0|0.180914799|5.733341277|0.040982906|-0.04474426|2.080236877|-0.772021601|-0.0048042729999999|-0.070351839|-0.01320745|3|3|-0.079817994|-0.123297852|0|0.804503712|0.86370575|0.096017785|0.7619492790000001|1|0.7903051590000001|-0.087117996|-0.117338144|0.504569498|0.024145309|15.50894749|105.4021155|134.6906051|-0.037448344|9.961663868|-35.94239328|-24.05371573|71.46633549|2710.157931|507.6266039|3376.1299740000004|-15.45011555|0.297773438|6.573687662|12.15001203|6142.277629|191.2650034|34.2534974|0.023323257|1609.914378|1.0|0.0|1.0|1.0|2.0|3.36|0.26|-7.38|4.6|149.27|1.12|0.0|111.95|1.0|1.0|8.0|28.0|5.0|413.52|1.0|2.58e-07|0.0074099999999999|3.76|0.0|4.18e-08|1.73e-05|3.6214|4.59|-1955.993572|342.37|0.2858|342.37|552.79|0.7022|-1955.766505|0.2858|-0.2005|-1955.827194|3.9389|7.0|8.1367|8.1367
19_a20|0.0|0|0|0|0.0|0.071176085|4.727387819|0.0396875|0.103271147|1.622562232|-0.539158264|-0.006620594|0.077469518|-0.063133522|1|1|0.175308615|-0.049177437|3|0.811128636|0.7619768840000001|-0.143992458|0.7741509329999999|1|0.754452534|-0.091725453|-0.099685049|0.25624423|0.013643765|8.964643162|339.8339889|161.33709|-0.038340404|5.890223441|-39.5992891|-25.1915821|69.23289949|2849.084477|495.7134289|1818.518838|-16.55214209|0.203929412|7.950138729|15.38668579|6325.747732|133.9919257|31.64490997|0.0159602|1645.535318|1.0|1.0|1.0|1.0|2.0|2.49|0.08|-9.63|4.08|110.44|1.33|0.0|122.86|0.0|1.0|5.0|32.0|5.0|420.47|1.0|1.29e-05|0.0112|2.91|0.0|2.34e-10|9.86e-08|3.3616|5.01|-1368.413151|368.83|0.2998|368.83|519.34|0.6987399999999999|-1368.129074|0.2998|-0.2067|-1368.190746|6.3327|2.6|5585.0|5585.0
9d_a31|0.0|0|0|1|0.0|0.036844743|5.733341277|0.0359583329999999|-0.057650507|0.0|-0.696763933|-0.002456634|-0.0938310919999999|-0.021171445|2|2|-0.091744753|-0.134504227|0|0.8066174070000001|0.8343242820000001|-0.030275712|0.771222772|0|0.6943358040000001|-0.098210975|-0.11958484|0.3655337879999999|0.029032453|19.79432796|154.8767865|208.401866|-0.033844766|13.49577391|-45.65350116|-23.07536346|86.75457645|2654.377004|473.3981899|1932.363213|-15.732784099999998|0.336380477|9.436176796|17.39409698|5748.743284|229.34422830000003|34.77197803|0.023927395|1842.914835|1.0|1.0|1.0|1.0|2.0|3.35|0.38|-7.63|4.09|117.37|1.31|0.0|112.97|0.0|1.0|9.0|29.0|5.0|412.51|1.0|2.48e-06|0.0167|3.46|0.0|2.3500000000000002e-08|9.69e-06|3.8478|5.0|-1657.471475|322.22|0.2611|322.22|630.49|0.7006899999999999|-1657.1791449999998|0.2611|-0.19426|-1657.245966|3.5077|0.6|6.2218|6.2218
3c_a32|0.0|1|0|0|0.0|0.025890116|5.733341277|0.043817204|-0.0522536959999999|2.224112182|-0.270034997|-0.00017094|-0.113334836|-0.01180891|3|3|-0.097512832|-0.0779821129999999|0|0.831186295|0.839409251|-0.003205869|0.774363061|1|0.888766719|-0.0679200029999999|-0.0943910459999999|0.216289509|0.015118975|7.772301225|59.72163595|57.18235134|-0.0288417079999999|3.995552912|-17.94949454|-14.82682786|42.68833949|2152.627425|456.8935699|1393.156794|-7.622115192000001|0.306047878|5.605165488|9.717148607|4598.027604999999|157.331845|21.36577928|0.018316536|769.1680542|1.0|1.0|1.0|1.0|1.0|2.95|0.19|-6.89|4.68|110.94|1.7|0.0|93.05|0.0|1.0|3.0|22.0|3.0|326.44|1.0|6.65e-07|0.00399|4.14|0.0|1.28e-07|4.18e-05|3.5169|3.02|-1633.443791|352.54|0.5017|352.54|425.74|0.7034600000000001|-1633.297494|0.5017|-0.1970599999999999|-1633.348356|5.0659|9.0|8.0458|8.0458
19_a47|0.0|1|1|0|1.445775615|-0.038804671|4.727387819|0.032764858|0.027033021|1.174354482|-0.4380552029999999|-0.013020816|-0.064557784|0.0604168609999999|1|1|0.074201869|-0.046265509|2|0.635684951|0.823945134|-0.024256505|0.614975047|1|0.639642891|-0.105205489|-0.104459947|0.270767873|0.026805875|14.85167037|335.10989930000005|199.6541807|-0.037307124|8.228498913|-32.2945343|-20.66983856|73.14028211|2612.978054|354.3911695|1238.799875|-11.45202794|0.362167395|7.06969105|13.17443625|5846.960345|200.6571609|32.40636867|0.03295186|1361.067484|0.0|1.0|1.0|1.0|2.0|1.72|0.05|-6.92|3.84|98.72|1.67|0.0|99.2|0.0|1.0|5.0|28.0|6.0|380.35|1.0|0.000214|0.0824|1.97|0.0|1.2099999999999998e-07|4.59e-05|3.8423|3.51|-1335.75742|322.68|0.3243|322.68|412.31|0.68924|-1335.580357|0.3243|-0.2117099999999999|-1335.634976|6.3247|0.05|7.3|7.3
41_a18|0.0|0|0|2|0.0|0.115127295|4.844187086|0.038034188|-0.089781154|0.0|-0.500778516|-0.0034878|0.022493846|0.0212700929999999|0|0|-0.137860739|-0.005930813|0|0.759941674|0.733589101|-0.032217299|0.745631286|0|0.7349388459999999|-0.1020290859999999|-0.089139464|0.3888308139999999|0.009550224|6.547189171|347.42621339999994|181.7135945|-0.037381065|4.488448275|-47.95199341|-25.62671923|76.49358329|2899.29167|503.8398786|1491.296991|-17.56848637|0.0967605159999999|8.787657952|17.13823195|6605.095612|66.33450764|28.37200951|0.006896617|1759.064589|1.0|1.0|0.0|1.0|3.0|0.0|0.25|-8.38|2.7|99.28|2.94|1.0|141.34|0.0|1.0|6.0|34.0|3.0|452.55|1.0|2.76e-06|0.0042899999999999|3.78|0.0|4.18e-09|1.89e-06|3.2123|7.34|-1454.374793|385.97|482.0|385.97|576.83|0.69308|-1453.980175|482.0|-0.1814599999999999|-1454.045308|2721.0|369.0|6433.0|6433.0
4d_a49|0.0|0|1|1|2.097463308|-0.06085453|5.4161004020000005|0.036555556|-0.090862681|1.76904838|-0.343596561|0.000607064|-0.053327669|0.013451218|1|1|-0.151004418|0.000511959|2|0.7745859279999999|0.783870915|-0.008564167|0.749565191|1|0.752634646|-0.089942837|-0.085966608|0.410804214|0.013625199|8.392883773|85.21839288|152.3727245|-0.0281044679999999|5.16986937|-34.12740785|-17.31186002|63.79609555|2658.242991|463.6097566000001|1640.195062|-10.66380249|0.3452719489999999|7.998287218|15.09148245|5915.214567|212.6814716|26.44129877|0.022019681|1374.947536|0.0|1.0|1.0|1.0|2.0|2.68|0.22|-7.58|2.8|98.72|1.25|0.0|115.63|0.0|1.0|6.0|30.0|5.0|398.46|1.0|0.000743|0.18|1.45|0.0|2.64e-08|1.05e-05|5.7447|2.99|-1293.333712|325.87|0.2549|215.82|495.7|0.40593|-1293.049085|0.0879|-0.2219699999999999|-1293.107454|5.5765|18.0|7.7447|7.7447
9a_a36|0.0|0|0|2|0.0|-0.109305298|5.351858133|0.040166667|0.095192109|0.0|-0.41624054|0.0034852859999999|-0.078488872|-0.06502499|1|1|0.160672128|-0.12019672|1|0.839235677|0.7885597609999999|-0.019008343|0.79302567|0|0.826559623|-0.073689118|-0.10869601|0.204819754|0.0236784079999999|14.47407729|49.52042402|106.0201967|-0.039929147|8.847677483|-27.53468726|-24.40778806|59.5185754|2682.572663|505.25728260000005|2167.77208|-14.91993116|0.236165413|7.546661564|13.79893984|5693.562367|144.36259840000002|31.95428497|0.019513779|1565.759963|1.0|0.0|0.0|1.0|1.0|0.0|0.14|-6.28|2.04|66.4|2.02|0.0|120.94|0.0|1.0|5.0|29.0|5.0|382.42|0.0|0.000197|0.0391|2.66|0.0|5.26e-07|0.0002009999999999|3.8677|3.38|-1252.802159|320.56|0.4811|320.56|495.18|0.68682|-1252.578886|0.4811|-0.20969|-1252.636005|7.4992|13.0|7.8861|7.8861
12o_a30|0.0|0|0|2|0.0|0.036331447|5.351858133|0.040899471|-0.089996613|0.0|-0.364378536|0.00372838|0.019094532|-0.087019298|1|1|-0.157974241|-0.051371057|1|0.8264832879999999|0.815003426|-0.054392357|0.7463962120000001|0|0.844344883|-0.076908942|-0.0975052409999999|0.402022325|0.015460222|9.948252054|75.15128057|100.1600333|-0.037808155|6.401442327000001|-31.84483128|-24.32856749|59.43716284|2860.371518|543.3140456|2476.50603|-15.65480256|0.186865502|7.400912529|13.95467208|6542.77337|120.2431068|29.91948755|0.0141914589999999|1466.05489|1.0|0.0|1.0|1.0|1.0|0.0|0.14|-7.22|3.27|81.65|3.31|0.0|132.29|0.0|1.0|5.0|30.0|4.0|432.93|1.0|1.19e-06|0.00156|4.49|0.0|6.03e-08|2.61e-05|5.1935|4.45|-2035.37262|356.1|0.1967|238.73|528.25|0.3493699999999999|-2035.139147|149.0|-0.19873|-2035.199757|6.8632|16.0|7.8097|7.8097
