molecula|SddssS|NaaNH|n9FaRing|SaaNH|NaasN|SRW09|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RPSA|TPSA_x|WPSA3|RPCS|FNSA2|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|FPSA5|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Area (grid)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
12bf_a36|0.0|1|0|3.31325137|0|7.412764017000001|2|1.297043948|0.0|-0.024689509|-0.00832865|5.351858133|-0.119979424|2|0.140577067|0.0|-0.4497470879999999|-0.006877664|-0.096665166|10.96022305|-0.0206090089999999|1|-0.250781298|-0.433281391|1|0.653741315|0.836170906|-0.0480253509999999|-0.033696875|0.892249657|0.632625562|-0.090461753|-0.110255801|0.0217611939999999|-58.26326838|-71.01192632|14.01562806|0.320859336|206.6543367|9.026978489|0.0|-1.874348624|86.28460578|-24.14405495|0.474826911|2902.591295|7.546900716000001|14.37031118|0.904134124|189.6959033|34.22402339|0.02371294|1711.2011699999998|593.6088758|1.0|0.0|0.0|0.0|2.0|4.72|0.14|-7.12|3.55|69.2|2.78|123.67|1.0|5.0|-3.99|31.0|6.0|0.0|1.0|0.0|-4.32|0.0424|4.81e-05|0.0201|0.0|7.599999999999999e-08|3.17e-05|-0.0571299999999999|5.2319|3.66|670.85|1120.94|0.4518|517.66|0.69292|0.4006|-0.15677|5.4787|-1431.246893|7.5932|6.0|8.2218
13k_a6|0.0|1|0|3.423411754|0|7.412764017000001|1|1.42421381|0.0|0.031525207|-0.014257799|5.351858133|-0.132667824|1|0.051404465|0.0|-0.8554679409999999|-0.009326562|0.0809333929999999|10.95129637|-0.072504783|1|-0.073210645|-0.5627624379999999|1|0.8694295409999999|0.7908110340000001|0.1373649019999999|-0.123105035|0.84018367|0.827754203|-0.11937574|-0.127178105|0.0296987679999999|-82.8774254|-88.29427104|20.6185734|0.3589674579999999|249.215618|14.31458589|113.5526088|-2.543562101|100.7779947|-31.53366823|0.426031882|2966.890288|8.370126134|14.58291125|0.7422570490000001|140.8427117|39.55891914|0.017981419|2215.299472|741.5222707|1.0|1.0|1.0|1.0|3.0|3.68|0.16|-8.89|4.55|115.15|1.39|124.98|1.0|7.0|-5.49|33.0|5.0|0.0|0.0|1.0|-4.77|0.00144|1.7100000000000002e-05|0.0075599999999999|0.0|1.29e-09|5.7e-07|-0.04851|5112.0|5.41|731.25|1246.69|0.3971|577.68|0.70536|0.0137|-0.14589|8.1639|-1465.621288|10.5079|46.0|7.3372
40_a47|0.0|0|1|0.0|1|6.823286122000001|0|1.420389717|1.715145925|-0.246203395|-0.004181351|4.727387819|-0.0934645509999999|3|-0.056839794|1.566109469|-0.179798097|0.002212256|-0.038143308|10.98214138|0.056362705|1|-0.338113214|-0.2636225|3|0.63155995|0.836942961|0.018609507|0.090270598|0.900790582|0.607650682|-0.060416547|-0.083237511|0.02047837|-32.5926343|-44.90375373|11.04737121|0.1877663219999999|101.2934265|5.959674083|0.0|-1.082087641|60.97203959|-14.59371996|0.4574577489999999|2313.85811|7.042383142|12.98034048|0.843174422|229.9974239|25.43981292|0.029785575|1017.592517|388.178924|0.0|1.0|1.0|1.0|1.0|3.07|0.11|-7.08|2.96|68.52|1.52|94.28|1.0|3.0|-3.26|25.0|5.0|0.0|1.0|1.0|-3.72|183.0|0.000192|0.0643|0.0|8.339999999999999e-08|2.79e-05|-0.05086|4.0176|2.06|571.5|947.27|271.0|444.47|0.68492|0.2612|-0.15231|4.7542|-1123.049869|6.5995|4.0|8.4
4d_a49|0.0|0|0|0.0|1|7.535296702|1|1.343847746|2.097463308|-0.06085453|-0.006135653|5.4161004020000005|-0.058204482|2|-0.090862681|1.76904838|-0.343596561|0.000607064|-0.053327669|10.92777282|0.013451218|1|0.000850823|-0.417231241|2|0.7745859279999999|0.783870915|-0.008564167|0.023137464|0.834151595|0.749565191|-0.089942837|-0.085966608|0.013625199|-55.40321178|-52.95392476|8.392883773|0.2473653539999999|152.3727245|5.16986937|57.16412513|-1.461432343|66.51766234|-17.31186002|0.470013152|2658.242991|7.998287218|15.09148245|0.8868392740000001|212.6814716|26.44129877|0.022019681|1374.947536|641.1445234|0.0|1.0|1.0|1.0|2.0|3.38|0.22|-7.58|3.16|98.72|1.25|115.63|1.0|6.0|-3.13|30.0|5.0|0.0|0.0|1.0|-3.35|296.0|0.0004509999999999|0.18|0.0|2.64e-08|1.05e-05|-0.06309|5.7447|2.99|668.09|1144.04|0.2549|495.7|0.6782100000000001|0.0879|-0.15888|4.3005|-1293.107454|5.5765|18.0|7.7447
16e_a32|0.0|1|1|3.343660084|0|7.765993078999999|0|0.609420752|0.0|0.180914799|-0.0154404319999999|5.733341277|-0.06951854|0|-0.04474426|2.080236877|-0.772021601|-0.0048042729999999|-0.070351839|10.31100268|-0.01320745|3|-0.219947482|-0.698621582|0|0.804503712|0.86370575|0.096017785|-0.022651598|0.91471624|0.7619492790000001|-0.087117996|-0.117338144|0.024145309|-55.957388|-75.36830928|15.50894749|0.209694841|134.6906051|9.961663868|39.27920316|-1.760072163|90.34923861|-24.05371573|0.458956284|2710.157931|6.573687662|12.15001203|0.848279482|191.2650034|34.2534974|0.023323257|1609.914378|573.3529948|1.0|0.0|1.0|1.0|2.0|3.64|0.26|-7.38|6.03|149.27|1.12|111.95|1.0|8.0|-6.59|28.0|5.0|1.0|0.0|1.0|-4.75|0.000107|1.7899999999999998e-05|0.0074099999999999|0.0|4.18e-08|1.73e-05|-0.0505899999999999|3.6214|4.59|677.82|1130.95|0.2858|552.79|0.7022|0.2858|-0.14991|3.2372|-1955.827194|3.9389|7.0|8.1367
47c_a18|0.0|0|0|0.0|0|7.03438793|1|1.251176227|0.0|0.02368001|-0.007068829|4.844187086|-0.048726885|0|0.047739847|0.0|-0.537230966|0.0007979619999999|-0.058748345|10.94702285|0.028947131|0|-0.320309303|-0.455055055|0|0.784328127|0.758269842|-0.027873485|0.050944273|0.7912974190000001|0.7601847759999999|-0.0715759629999999|-0.094000037|0.015864085|-57.54296759|-75.57063623|12.75381432|0.1871383589999999|150.4485025|10.25333491|103.416376|-2.350000928|88.76073429|-25.88035487|0.489290189|3228.879782|9.566965871|18.73268473|0.958059115|201.7910841|34.55329606|0.016406766|2522.390613|1167.054827|1.0|1.0|0.0|1.0|3.0|4.61|0.3|-9.18|2.84|97.76|2.41|154.77|1.0|12.0|-5.73|38.0|4.0|0.0|0.0|0.0|-5.09|0.000947|8.12e-06|0.00417|1.0|6.67e-10|3.42e-07|-0.0449|3.1096|7.72|850.89|1505.09|0.5869|790.07|0.6983199999999999|0.5869|-0.12841|3.3075|-1664.277127|3.8573|3.0|8.5229
4S4l_a46|0.0|0|0|0.0|1|7.825245291|1|1.134637095|2.155247543|-0.058870177|-0.004736212|5.587248657999999|-0.075241716|1|-0.067419714|0.0|-0.255755434|0.0066560469999999|-0.060895366|10.94631401|-0.161358058|1|0.010799648|-0.3888343979999999|1|0.7940662409999999|0.726535412|-0.001318857|-0.229089688|0.762625193|0.7936534740000001|-0.090807851|-0.084663086|0.007140583|-49.45536962|-46.10883478|3.888872426|0.105217893|57.30330315|2.117940478|0.0|-1.523935543|49.6055056|-16.27370639|0.469439238|2166.052483|5.668394116|10.68377935|0.884798257|66.47624804|18.5362581|0.006420439|945.3491632|579.2365607|1.0|1.0|1.0|1.0|1.0|3.92|0.36|-7.0|4.64|50.94|3.06|105.77|1.0|3.0|-5.28|26.0|3.0|0.0|1.0|1.0|-5.11|0.00182|7.78e-06|0.0027|0.0|9.980000000000001e-08|3.47e-05|-0.02015|5.2929|4.99|583.76|1040.96|0.2586|500.66|0.6763600000000001|0.0614|-0.17632|2.5083|-1092.543641|2.8473|261.0|6.5834
17a_a25|0.0|0|0|0.0|1|6.842683282|0|1.373200859|1.826085128|0.0055894319999999|-0.004137083|4.727387819|-0.036457743|2|-0.017081614|2.008884939|-0.248224991|0.0063846319999999|-0.0688716509999999|10.93106298|0.006360768|1|-0.07654898|-0.362222339|2|0.6741827509999999|0.748718056|0.168247187|0.0114970419999999|0.8005589320000001|0.659740852|-0.06234901|-0.079378741|0.012665055|-44.46905084|-56.61512986|9.033070252|0.125413071|89.44809639|6.442637379|80.30332825|-1.666953566|67.57985355|-21.2306737|0.468791604|2907.309477|8.996672966|16.93624014|0.882500365|174.0415044|28.08362601|0.015373381|1572.683056|781.7487682|1.0|1.0|1.0|1.0|1.0|3.48|0.11|-9.98|4.83|72.7|2.67|131.06|1.0|7.0|-5.12|33.0|4.0|0.0|0.0|1.0|-5.13|0.00325|7.44e-06|0.00323|0.0|1.05e-10|4.54e-08|-0.05255|5.2683|6.04|747.06|1271.9|0.4076|598.67|0.6722|0.1735|-0.16304|3.4677|-1391.385492|5.1401|25.0|7.6021
11d_a5|0.0|1|0|2.9590700880000003|0|6.605297921|0|1.388848584|0.0|-0.245058546|-0.003373937|4.59511985|0.001099755|2|-0.125546291|0.0|-0.185566552|0.008307337|-0.138265707|10.94877952|0.01948342|1|-0.200646773|-0.22897714|2|0.786587307|0.783891527|-0.018747485|0.036918829|0.831190148|0.755793189|-0.063028408|-0.0847408619999999|0.012828514|-40.04753555|-53.84338206|8.151092424|0.12909714|82.02685783|5.179111638|0.0|-1.525335513|65.35645739|-18.63809379|0.49396568|2540.78984|8.920296087|17.62784804|0.976150552|182.7978704|26.16587381|0.018119737|1360.625438|631.9206508|1.0|1.0|1.0|1.0|1.0|3.13|0.17|-8.64|4.41|66.93|1.42|114.29|1.0|7.0|-4.14|29.0|5.0|0.0|1.0|1.0|-4.29|0.0278|5.14e-05|0.0198|0.0|2.31e-09|8.909999999999999e-07|-0.03767|4.4175|2.59|682.09|1154.67|507.0|594.45|0.6533399999999999|0.2068|-0.16762|2.8731|-1238.914819|3.7008|15.0|7.8239
1g_a5|0.0|1|0|2.942391606|0|6.605297921|0|1.4275159730000002|0.0|-0.203595168|-0.003919036|4.59511985|-0.010620031|2|-0.011534568|0.0|-0.172437603|0.00683534|-0.132678208|10.94875199|-0.0353243789999999|1|-0.0178558139999999|-0.242737126|2|0.74740095|0.7778380309999999|0.030722968|-0.067172264|0.8393686990000001|0.717355058|-0.070108797|-0.074361785|0.020418692|-37.59983870000001|-39.8807456|10.9506874|0.134079034|71.90752413|5.8729303|0.589719781|-1.11542677|54.34919851|-14.59051668|0.4713154089999999|2243.103668|7.312498266|13.83149499|0.891486942|207.0502037|23.76563316|0.02697793|974.3909596|422.96706330000006|1.0|1.0|1.0|1.0|1.0|2.79|0.05|-8.14|4.5|63.69|1.57|96.98|1.0|4.0|-4.03|25.0|4.0|0.0|1.0|1.0|-4.2|0.0304|6.29e-05|0.0206|0.0|7.190000000000001e-09|2.36e-06|-0.0393|4.7822|2.61|572.15|961.17|0.1769|448.93|0.66164|0.0504|-0.17042|3.4883|-1065.727193|5.2707|115.0|6.9393
8g_a8|0.0|1|0|3.073183107|1|7.535296702|1|1.39137364|1.298078704|-0.000475415|-0.014340328|5.4161004020000005|-0.222784884|0|0.000966222|0.0|-0.731356723|-0.009140059|-0.025002199|10.94318883|-0.03728368|1|0.162134281|-0.508072694|0|0.6784762320000001|0.734188081|0.121495775|-0.0571942009999999|0.790058057|0.656457444|-0.136742629|-0.129695841|0.031118325|-83.78686741|-79.46906035|19.06725815|0.466064505|285.5736014|11.68315869|67.54104396|-2.464220973|90.27531534|-32.12579035|0.479218966|2889.141422|7.440878437999999|14.28792131|0.920192814|102.2893227|38.56355928|0.017636126|1812.487286|551.1746801|0.0|0.0|1.0|0.0|2.0|3.31|0.04|-7.4|4.11|99.34|3.01|111.38|1.0|4.0|-5.3|31.0|5.0|0.0|0.0|0.0|-4.94|0.00209|1.16e-05|0.00483|0.0|4.01e-08|1.67e-05|-0.05849|3.7495|7.17|635.27|1083.78|0.3904|489.97|0.69221|0.3904|-0.15542|6.0697|-1450.787398|7.5762|4.2|5.3768
12j_a30|0.0|0|0|0.0|0|7.412764017000001|2|0.604984421|0.0|0.04148877|-0.006336585|5.351858133|-0.033312179|2|-0.02473642|0.0|-0.354848778|0.005613018|0.0074730759999999|10.31162861|-0.075816941|1|-0.09353607|-0.456342646|1|0.8414737059999999|0.795446883|0.0060012969999999|-0.130412856|0.846470093|0.7991060659999999|-0.073909106|-0.094132698|0.015613498|-47.76354083|-60.832977500000005|10.09017681|0.157800959|101.9784021|6.520746879|0.0|-1.882653966|69.55167701|-23.39729904|0.476658597|2784.7999170000003|8.067697897|15.41574553|0.91079856|120.550211|28.76265258|0.01349128|1495.657934|686.039456|1.0|0.0|1.0|0.0|1.0|4.76|0.17|-7.01|4.35|81.65|3.04|132.24|1.0|5.0|-5.66|30.0|4.0|0.0|0.0|1.0|-5.15|0.0009119999999999|7.05e-06|0.00291|0.0|9.75e-08|4.02e-05|-0.05106|5.1971|4.14|695.8|1175.75|0.2163|549.64|0.68625|0.1516|-0.14772|4.6727|-1614.894278|5.1081|9.0|8058.0
5a_a49|0.0|0|0|0.0|1|7.853604813|2|1.343848751|2.111324504|0.079751437|-0.009147269|5.777652323|0.007039248|2|-0.072902329|1.878067786|-0.493952547|0.007647515|-0.046327135|10.92976459|0.076610236|1|-0.26176436|-0.51958118|2|0.66494289|0.7979412790000001|0.001251171|0.127914587|0.855876084|0.632463498|-0.072109357|-0.0787216|0.028578361|-42.1802818|-46.04810561|16.71687776|0.199909945|116.9370825|9.77851757|54.35929907|-1.338267206|61.89135559|-15.97587337|0.490453006|2797.737637|6.0732145310000005|11.91885068|0.962527525|229.9265537|26.32248561|0.0270848489999999|1289.801795|592.5885712|0.0|0.0|1.0|1.0|0.0|3.37|0.22|-6.92|3.3|73.14|2.07|116.62|1.0|3.0|-3.84|30.0|5.0|0.0|1.0|1.0|-4.29|0.0578|5.09e-05|0.0202|0.0|1.1900000000000001e-07|4.72e-05|-0.05062|5.2443|4.14|625.06|1082.25|795.0|443.78|0.66225|0.0529|-0.16176|5.6104|-1311.799168|7.0102|43.0|7.3665
3_a4|0.0|0|0|0.0|1|7.535296702|1|1.343866299|2.147369615|-0.241609351|-0.001141383|5.4161004020000005|0.03287721|2|-0.07806942|2.180369373|-0.0502208409999999|0.011825591|-0.010537082|10.92992985|0.050638298|1|-0.08121207|-0.133874898|2|0.637819558|0.773786787|-0.0862461019999999|0.0904255319999999|0.8367373309999999|0.623172012|-0.052578183|-0.06572153|0.010568144|-25.5405205|-31.92506825|5.133610255|0.080195284|38.95587796|2.493716402|40.30885999|-0.985822953|39.38579676|-11.97190059|0.430553837|2159.04913|4.832514477|8.486341272999999|0.7560922609999999|136.1652785|16.63485592|0.015358792|665.3942366|409.0289917|1.0|1.0|0.0|1.0|0.0|2.99|0.15|-7.19|4.02|43.6|2.44|95.12|1.0|2.0|-3.7|24.0|3.0|0.0|1.0|1.0|-4.26|0.0617|5.520000000000001e-05|0.0173|0.0|6.49e-08|2.03e-05|-0.04964|4.9088|2.66|535.44|905.23|0.1415|350.36|0.58615|0.0871|-0.17005|2681.0|-990.514888|3205.0|104.0|6983.0
11c_a31|0.0|1|0|3.336985072|0|7.765993078999999|1|0.6101368770000001|0.0|0.069254998|-0.0184155389999999|5.733341277|-0.141329185|0|-0.031640011|0.0|-0.847114804|-0.011679927|-0.137912959|10.31169916|-0.085216451|2|-0.16065803|-0.572548808|0|0.825336018|0.839810365|0.013528742|-0.139933586|0.8906705429999999|0.787929678|-0.138002689|-0.14043574|0.034256743|-80.82023592|-82.24513417|20.06220362|0.435856737|255.2562173|11.74927853|70.98337779|-1.825664624|99.31985763|-24.864808|0.47997061|2470.585429|7.259183801|13.95917988|0.922968238|189.6959033|36.77740577|0.029155542|1581.428448|449.7512005|1.0|0.0|1.0|1.0|2.0|3.51|0.28|-5.84|5.04|125.57|1.03|97.32|2.0|6.0|-5.11|26.0|6.0|0.0|0.0|1.0|-3.98|0.00285|0.000105|39.0|0.0|1.45e-06|0.000537|-0.03532|3.8551|4.47|622.22|1022.77|0.2627|512.9|0.7005899999999999|0.2627|-0.15994|5289.0|-1559.253116|7.5091|0.13|6.8861
4b_a49|0.0|0|0|0.0|1|7.535296702|1|1.343847828|2.075628989|-0.109946885|-0.0074627159999999|5.4161004020000005|-0.077626337|2|-0.064060521|1.645329244|-0.402986655|0.001769804|-0.033486358|10.92776533|0.02907541|1|-0.089371493|-0.390006034|2|0.720824193|0.798826417|0.005818676|0.049923437|0.852400617|0.6967593559999999|-0.091725536|-0.090284437|0.0241270029999999|-56.45224362|-55.5653235|14.84890147|0.241850733|148.84640819999998|9.138717999|64.87087098|-1.534835437|71.2971749|-18.89220999|0.477868186|2708.998101|7.588962922|14.53457293|0.915225186|218.2802175|29.27523192|0.02556165|1463.761596|600.3287567000001|1.0|1.0|1.0|1.0|1.0|3.37|0.22|-7.05|3.71|90.13|1.66|112.36|1.0|6.0|-3.81|30.0|6.0|0.0|0.0|1.0|-3.88|62.0|0.000132|0.0527|0.0|8.91e-08|3.570000000000001e-05|-0.06731|4.6422|3.56|664.86|1121.45|0.2856|509.78|0.68242|0.0615|-0.15635|1.8265|-1332.8586269999998|2.2306|79.0|7.1024
14b_a50|0.0|0|1|0.0|2|7.934155233999999|2|1.267593742|4.240438135|-0.092558007|-0.003935732|5.82008293|0.0228205129999999|2|-0.068176984|2.115127752|-0.255822608|0.010215823|0.037777505|10.94501788|-0.041169251|2|-0.280243276|-0.306633966|1|0.74726683|0.7887047979999999|0.030057537|-0.076752616|0.831689551|0.71456262|-0.050362464|-0.076674952|0.022423099|-33.02344264|-50.27694576|14.70317076|0.095923652|62.89861413|9.64109526|192.8987555|-1.533499045|64.58491917|-16.75898192|0.445384689|2967.872393|6.3538844910000005|11.45638132|0.8030515570000001|237.8403928|26.29763086|0.021820402|1577.857852|825.4425942|1.0|1.0|1.0|1.0|0.0|4.64|0.35|-6.86|3.72|66.99|2.32|128.39|1.0|7.0|-4.6|33.0|5.0|0.0|1.0|0.0|-4.78|0.0111|1.6800000000000002e-05|0.0074099999999999|0.0|1.3900000000000001e-07|6.12e-05|-0.02486|5.2834|3.05|718.64|1253.87|0.1637|533.25|0.64303|0.1373|-0.16874|5.3711|-1430.7933859999998|6.7927|6.58|5.1818
9_a47|0.0|0|0|0.0|0|0.0|0|1.3818994059999998|0.0|0.00410268|-0.008501246|0.0|-0.1789147139999999|2|-0.043270202|1.323246814|-0.382556052|-0.009607222|0.022031244|10.93671087|0.045804989|0|-0.045757939|-0.4477815529999999|2|0.7033922579999999|0.792070785|0.046690958|0.075092937|0.853035126|0.689770023|-0.084368438|-0.0969292319999999|0.009540986|-44.13640712|-50.70744657|4.991260197|0.194850031|101.9336202|2.611122094|0.0|-1.550867715|58.96976407|-19.3171225|0.482896681|2292.652212|5.653392499|10.93281031|0.93384951|109.5180831|24.43189048|0.015793737|1026.1394|442.7664664|1.0|1.0|0.0|1.0|2.0|2.87|0.05|-8.47|4.61|58.04|2.99|101.46|1.0|3.0|-5.37|26.0|4.0|0.0|0.0|1.0|-5.2|0.00148|6.3e-06|0.00218|0.0|3.4000000000000003e-09|1.17e-06|-0.05037|5.7429|4.06|566.1|959.59|0.2294|406.35|0.69084|0.2208|-0.1545099999999999|2.2966|-1148.949486|3.4815|25.0|7.6
8a_a12|0.0|0|0|0.0|0|0.0|1|1.283813597|0.0|0.082323047|-0.00771093|0.0|-0.052287869|3|-0.205012437|0.0|-0.362413703|-0.001510006|-0.050603335|10.95472846|-0.084035283|0|-0.226106307|-0.5385001079999999|2|0.913877696|0.763500863|-0.1261547959999999|-0.146966854|0.8157289759999999|0.862306783|-0.05926895|-0.093050281|0.010336879|-30.69873711|-48.195997|5.354053791|0.107343574|55.59930083|2.773166902|0.0|-1.4888045019999998|55.45388635|-17.52581709|0.46777503|2212.38965|5.113243051|9.607296424|0.878904705|108.02980890000002|22.14447395|0.014012546|974.3568539|464.1781753|1.0|1.0|1.0|1.0|1.0|4.06|0.15|-7.89|3.87|50.17|2.89|105.24|1.0|3.0|-3.9|25.0|4.0|0.0|1.0|1.0|-4.21|0.0408|6.19e-05|0.0203|0.0|1.28e-08|4.2e-06|-0.06246|3.9091|3.41|556.3|952.71|0.2486|424.14|0.6309100000000001|0.2486|-0.15696|3.6588|-1045.902509|5.4032|199.0|6.7011
15d_a10|0.0|0|0|0.0|1|7.535296702|2|1.343850133|2.147544195|-0.233802395|-0.002831383|5.4161004020000005|0.0370874879999999|3|-0.059217023|2.04092658|-0.184039927|0.010215823|-0.140487312|10.92970801|0.007032164|1|-0.280243276|-0.1945202089999999|2|0.74726683|0.745184875|0.02497303|0.0131101969999999|0.7857977740000001|0.71456262|-0.057588609|-0.070612242|0.02281891|-38.80896881|-47.58559595|15.37766538|0.12390229|83.49776405|10.36301002|141.0919598|-1.129795872|66.95020436|-12.68949225|0.473858537|2967.522813|8.429169102000001|16.02072769|0.900629528|355.8865234|26.89020509|0.028735133|1613.412305|825.4425942|0.0|1.0|1.0|1.0|0.0|3.71|0.35|-7.82|4.14|65.3|1.54|131.43|1.0|6.0|-3.78|33.0|6.0|0.0|1.0|0.0|-4.38|0.0739|4.1200000000000005e-05|0.0182|0.0|1.5e-08|6.62e-06|-0.05002|5.6004|2.05|737.09|1266.87|312.0|565.91|0.6814100000000001|0.0856|-0.15916|3.3831|-1430.795367|3.8163|69.0|7.1612
47n_a18|0.0|0|0|0.0|0|7.03438793|1|1.251175627|0.0|0.0487694459999999|-0.007614955|4.844187086|-0.057061805|0|0.017491759|0.0|-0.609196374|0.000271488|-0.003276575|10.94702025|-0.048404296|0|-0.258092915|-0.529441732|0|0.722991132|0.696612213|-0.09714337|-0.083719099|0.726888951|0.711628292|-0.079299822|-0.091185806|0.0106152389999999|-65.43887366|-75.24728669|8.759783644|0.207570604|171.2889916|7.228646444|47.476904100000006|-2.4620167580000003|86.44740177|-26.38541222|0.482565384|3349.802294|10.43689152|20.17045476|0.932611327|178.30942439999998|33.65821422|0.01357247|2591.682495|1306.125688|1.0|1.0|0.0|1.0|3.0|4.69|0.31|-9.76|3.67|105.6|2.72|162.18|1.0|13.0|-6.02|40.0|4.0|0.0|0.0|0.0|-5.24|0.000511|5.7e-06|0.00308|0.0|1.7500000000000002e-10|9.44e-08|-0.0525299999999999|3.2028|9.78|879.92|1565.37|0.5056|799.02|0.6914600000000001|0.5056|-0.13138|2.4754|-1740.663577|3.3568|64.0|7.1938
SB431542_a8|0.0|1|0|3.172627551|1|7.535296702|1|1.401734117|1.4114120369999998|-0.007805495|-0.014434378|5.4161004020000005|-0.1950388569999999|1|0.096884952|0.0|-0.721718925|-0.0075336219999999|-0.029382296|10.94951956|-0.0453332859999999|1|0.089375589|-0.494976661|1|0.76592324|0.762577159|0.229470029|-0.072891515|0.8220300859999999|0.7318727540000001|-0.128342313|-0.124595991|0.034730361|-76.82006387|-74.57768059|20.78806656|0.434670151|260.1744351|12.44282236|89.26670319|-2.242727845|89.64885355|-29.18257067|0.476091179|2801.428659|7.360028263999999|14.04829994|0.908729075|143.157805|38.35632812|0.025179219|1764.391093|529.053307|0.0|0.0|1.0|0.0|2.0|3.35|0.05|-6.76|3.13|112.23|1.9|109.21|1.0|4.0|-4.4|30.0|5.0|0.0|0.0|0.0|-4.14|16.0|7.28e-05|0.0292|0.0|1.74e-07|6.96e-05||||||||||||||79.08|4.1019
10_a15|0.0|0|0|0.0|0|0.0|0|1.4356889780000002|0.0|-0.137104477|-0.006872984|0.0|-0.0435725659999999|2|-0.0869138469999999|0.0|-0.384887119|0.001740635|-0.077096984|10.95972828|0.010152859|0|-0.184255041|-0.391156537|2|0.8310685940000001|0.713794823|0.0107135269999999|0.018211609|0.7585998270000001|0.7933685340000001|-0.052826735|-0.101494566|0.010485777|-30.73805622|-59.05618983|6.101312009|0.066863055|38.90530741|3.550143186|0.0|-1.928396745|65.80736417|-21.17108692|0.449323734|2605.82709|5.555044294|10.08767698|0.815948972|98.81668286|25.50202895|0.0116026369999999|1351.607534|673.7288405|1.0|1.0|1.0|1.0|1.0|3.58|0.12|-9.82|5.32|56.27|2.87|119.95|1.0|6.0|-6.22|30.0|4.0|1.0|0.0|1.0|-5.83|0.0002379999999999|1.47e-06|0.000584|0.0|1.51e-10|5.99e-08|-0.03581|4.4682|5.16|631.2|1136.48|0.1412|487.16|0.70313|0.0042|-0.15377|1.6654|-1280.862627|3.1460000000000004|7.0|8.1549
15_a3|0.0|0|0|0.0|0|6.823286122000001|1|0.619596467|0.0|0.079167398|-0.006742751|4.727387819|-0.092127078|3|-0.182934001|1.809035179|-0.289938297|-0.006419472|0.126641951|10.33806279|0.021805556|0|-0.039798975|-0.505519936|3|0.968837995|0.813015336|-0.103599654|0.036380489|0.866559772|0.911346861|-0.092342351|-0.107619999|0.007901554|-47.26593592|-55.08588323|4.04445331|0.221091166|113.1667185|2.070175472|0.0|-1.50667999|60.30684851|-19.28005913|0.461565365|2116.88728|5.371119692000001|9.975434973|0.85723565|76.61068671|22.67368656|0.010200078|906.9474625|402.781061|1.0|1.0|0.0|1.0|1.0|4.12|0.24|-5.78|2.21|89.99|0.96|94.29|2.0|2.0|-2.77|23.0|5.0|0.0|0.0|0.0|-3.02|547.0|0.000951|306.0|0.0|1.66e-06|0.000535|-0.06319|6.0077|2.33|553.81|916.07|0.4107|398.12|0.67902|0.0173|-0.1576|1.9539|-1328.581677|2.3271|25.0|7.6021
