molecula|n9FaHRing|n9FaRing|SssssC|SRW09|nAHRing|BCUTs-1|MATS2c|SRW07|AATSC1s|n6HRing|SaaaC|ATSC1c|MATS8i|n5aRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|SIC2|nFaHRing|FNSA3|FNSA5|PBF|PNSA3|RNCS|RPSA|TPSA_x|WNSA5|RPCS|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|WNSA4|FPSA1|GeomDiameter|GRAV|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
16a_a23|1|1|0.0|7.423568444|1|1.197962324|-0.0147904689999999|5.351858133|-0.013055633|3|0.759926978|-0.302174246|-0.088255625|2|0.01226642|0.115499047|-0.181609054|-0.380779155|0.765869487|0.8323974470000001|0.154144584|-0.116894582|0.890165467|1|-0.041095401|-0.07288672|0.181301571|-26.53751114|9.922436905|0.0651629059999999|42.07919382|-30.39361398|91.92609822|-17.13669862|-16.6118386|40.34319246|0.49525751|2924.629647|-10.72715788|0.414079278|15.89802615|6552.801739|28.35168303|0.02809646|-110.9672657|668.3493171|18.14339594|1.0|1.0|1.0|3.94|20.0|-5.27|2.03|2.52|108.26|2.04|1.0|2.0|5.0|-4.58|31.0|-7.02|427.5|0.0|0.0|0.0|2.6e-05|0.0111|4.86e-05|0.0208|2.66|0.0|0.0|0.0023|1.6239|1.6239|-1685.913359|670.04|1172.0|763.49|0.96307|-0.07625|11.6254|-0.12645|0.03391189|-1685.6419010000002|7.4037|7.4037
9_a10|0|0|0.0|7.535296702|1|1.377786667|-0.096384071|5.4161004020000005|-0.032199235|2|1.754798254|-0.285441469|-0.1189611519999999|1|0.007847998|-0.079150788|-0.1475423119999999|-0.362724972|0.7141481129999999|0.791322552|-0.000865755|-0.169389445|0.837889476|1|-0.057690053|-0.084348428|0.6816795959999999|-40.90513782|86.66800495|0.130554786|92.56988349|-42.40634438|59.95939417|-29.00379197|-20.27364785|50.72029356|0.45291714|2904.874289|-14.37503199|0.26870822|16.02210901|6606.83687|27.72306267|0.015893979|-327.9949188|816.3832816|11.26962754|1.0|1.0|1.0|4.0|21.0|-7.93|3.69|3.68|75.94|1.81|1.0|1.0|7.0|-4.23|33.0|-6.87|438.52|0.0|1.0|0.0|5.920000000000001e-05|0.0259|3.64e-05|16.0|2.97|0.0|0.0|5.14e-06|5.5668|3.7309|-1410.041793|740.24|1278.57|222.72|0.68962|-0.15045|2.9927|-0.21163|0.03583924|-1409.764013|6.7144|6.7144
12x_a36|0|0|0.0|7.412764017000001|2|0.629399587|-0.058295476|5.351858133|-0.046532211|2|0.0|-0.40650598|-0.054184069|1|0.003710345|0.038200407|-0.07550872|-0.4331246039999999|0.906423012|0.828393514|0.056034339|-0.041914045|0.8792981679999999|0|-0.0737521679999999|-0.104368092|0.3403819629999999|-49.60929169|81.81168174|0.163597165|110.0434027|-47.22198284|0.8295471390000001|-33.36962015|-24.70107324|61.46507585|0.458792701|2884.428214|-16.61514211|0.223146459|16.20591229|6193.10485|31.79630645|0.016274369|-372.4502879|725.9470896|10.94693123|1.0|1.0|2.0|4.87|17.0|-7.05|3.33|2.61|94.5|2.51|1.0|1.0|6.0|-4.85|31.0|-6.64|427.52|0.0|0.0|0.0|1.4300000000000002e-05|0.0061|3.09e-05|0.0132|3.19|0.0|0.0|3.83e-05|3.8776|3.7364|-1670.452834|719.63|1209.23|319.74|0.68112|-0.1517099999999999|5.6653|-0.2048199999999999|0.03331471|-1670.244307|8.1549|8.1549
7_a1|0|0|0.0|7.860570786|2|1.348826331|-0.055291895|5.777652323|0.001018628|1|0.0|-0.421687222|-0.07233584|1|0.004950534|-0.077833285|-0.245732751|-0.441054548|0.7795049279999999|0.801577133|-0.048198584|-0.042175602|0.862051935|0|-0.083362936|-0.098295453|0.289201649|-40.16416679|111.9204437|0.289040847|139.2595474|-22.81733634|404.7836105|-19.35104936|-14.95535873|57.47898976|0.452829665|2150.215999|-7.205474633|0.396617144|9.278054953|4519.238270000001|24.78585294|0.029820838|-99.61948195|351.4191817|14.36764539|0.0|1.0|0.0|3.09|17.0|-5.64|3.43|3.29|49.17|1.6|0.0|2.0|2.0|-3.16|23.0|-6.4|305.33|0.0|1.0|1.0|0.000696|213.0|0.000195|0.0595|2.48|0.0|0.0|0.000698|4.0504|4.0504|-1009.509475|515.2|864.85|306.1|0.69902|-0.16734|4575.0|-0.19167|0.02860499|-1009.398029|6.3372|6.3372
16_a3|0|0|0.0|6.823286122000001|0|0.605020428|0.183636734|4.727387819|-0.186717242|2|1.614080058|-0.371147877|-0.013328983|1|-0.008409607|0.069124437|0.0032314229999999|-0.614173961|0.659478546|0.767641592|-0.142670655|-0.031683873|0.838125715|1|-0.108919585|-0.100138414|0.252612735|-53.7971544|248.6415425|0.302520871|149.4199775|-24.42909382|82.16042286|-26.57128935|-20.36587865|59.82469895|0.484889078|2184.788331|-10.05903863|0.1703181989999999|11.22152755|4733.033232|24.54661368|0.0143895839999999|-325.670405|328.71459869999995|7.107249553|1.0|1.0|1.0|3.13|21.0|-7.16|4.74|4.57|92.93|2.26|0.0|1.0|2.0|-4.98|23.0|-5.89|322.36|0.0|0.0|1.0|1.05e-05|0.0033799999999999|3.2200000000000003e-05|0.0104|3.35|0.0|0.0|2.25e-05|3.2208|3.2208|-1371.388717|520.28|856.09|384.94|0.6944100000000001|-0.13195|2.8688|-0.2029|0.02847445|-1371.297964|7.3768|7.3768
4f_a46|0|0|0.2096617139999999|7.825245291|1|1.134637108|-0.2265364489999999|5.587248657999999|-0.001868546|2|0.0|-0.053860324|-0.056114865|1|0.011806162|-0.154986658|-0.079238184|-0.150189733|0.6901151990000001|0.74106323|-0.2076648489999999|-0.1697014539999999|0.7796270059999999|0|-0.055836642|-0.0674830959999999|0.296072934|-30.29079362|7.730129301|0.065026794|35.27635517|-19.85993046|56.50645576|-16.43243843|-11.95391778|35.0293449|0.424708366|2103.214727|-6.484875252999999|0.240157725|9.828175385|4661.569032|15.73210412|0.010341277|-281.9234274|538.4165208|5.6100342670000005|1.0|1.0|0.0|3.88|17.0|-7.21|4.56|4.71|43.6|2.58|1.0|1.0|3.0|-4.38|25.0|-5.65|332.44|0.0|1.0|1.0|4.18e-05|0.0139|2.62e-05|0.00872|3.77|0.0|0.0|2.04e-05|4548.0|4548.0|-1033.550809|591.51|1020.33|272.61|0.69208|-0.19079|3.2783|-0.2202599999999999|0.02238723|-1033.36869|6.7375|6.7375
12ae_a36|0|0|0.0|7.412764017000001|2|0.299253957|0.069118289|5.351858133|-0.351827031|2|0.0|-0.611759277|-0.083959343|1|-0.001160331|0.151620635|-0.15024383|-0.513686975|0.8183043390000001|0.831101086|-0.0931249669999999|0.010209009|0.8837136859999999|0|-0.085851235|-0.105648609|0.439268891|-63.96145017|96.60079598|0.2837586789999999|211.4077529|-58.64180087|19.97715962|-47.65297933|-27.14173115|81.74750345|0.465246185|3486.122819|-20.22131065|0.315002436|16.22570287|7331.209763|39.62310606|0.025570256|-275.6561988|805.2286932|19.05051961|0.0|1.0|3.0|5.03|17.0|-6.87|1.28|2.15|123.75|0.84|1.0|1.0|7.0|-3.85|34.0|-8.03|474.54|0.0|0.0|0.0|0.0001409999999999|0.0668|0.0001889999999999|0.0897|1.64|0.0|0.0|6.45e-05|5235.0|3.8664|-1876.203168|754.15|1281.69|236.84|0.68591|-0.1566|6.7458|-0.21149|0.0508577|-1875.963244|7.8239|7.8239
16f_a32|1|1|0.0|7.765993078999999|0|0.609420741|0.1767304639999999|5.733341277|-0.054907428|0|2.082564316|-0.77158995|-0.081644236|3|-0.001202032|0.0151704889999999|-0.120440534|-0.697693907|0.801401734|0.852938445|0.085125293|-0.000510986|0.899839182|1|-0.08168632|-0.111152081|0.522247991|-56.53102601|89.03402347|0.192724521|133.3750236|-53.23443736|47.24868477|-39.12230215|-24.61529877|73.4405859|0.384656622|2772.212354|-17.03501995|0.30526292|14.28728752|6235.040893|35.43109972|0.022983292|-269.5356315|636.0251562999999|15.90558963|1.0|1.0|2.0|3.76|19.0|-7.77|6.42|4.99|149.27|1.34|3.0|1.0|9.0|-6.95|29.0|-5.99|427.54|1.0|0.0|1.0|1.12e-07|4.79e-05|1.07e-05|0.00457|4.11|0.0|0.0|7.26e-06|3.6272|3.6272|-1995.307736|722.06|1191.55|341.82|0.70204|-0.15003|3.6641|-0.2|0.02889673|-1995.117771|8041.0|8041.0
19_a31|0|0|0.0|7.401841579|0|0.61013725|0.062492295|5.351858133|-0.086654127|0|0.0|-0.46087445|-0.040386271|2|-0.0038998559999999|-0.095997335|-0.081398052|-0.615878515|0.656654981|0.8558149140000001|0.019858798|-0.138769819|0.902130276|0|-0.0909201569999999|-0.113333675|0.279690511|-53.25742146|75.32978176|0.268735206|157.414423|-38.88650245|67.42915967|-31.1960848|-21.12293613|61.85348014|0.446100738|2265.6917350000003|-12.37297805|0.223788196|12.77501178|4917.329034|27.21285095|0.0152483439999999|-323.5878356|460.3754405|8.931875058|1.0|1.0|2.0|3.44|16.0|-7.39|5.8|4.33|98.91|1.68|1.0|1.0|7.0|-4.67|25.0|-6.41|358.43|0.0|0.0|1.0|2.14e-05|0.0076799999999999|0.0001199999999999|0.0431|2.93|0.0|0.0|1.46e-05|5.0344|3.9477|-1489.532192|625.93|1028.58|246.28|0.7005600000000001|-0.16367|1.7076|-0.20675|0.03702801|-1489.382077|5.7447|5.7447
14c_a22|0|0|0.0|6.842683282|0|1.42291727|-0.134137693|4.727387819|-0.018518519|2|1.568396937|-0.298463715|-0.023927419|1|0.004362505|-0.047249795|-0.0917078119999999|-0.364626967|0.667111824|0.773044788|-0.096749121|0.010828071|0.8353837409999999|1|-0.067475189|-0.080077573|0.6160012029999999|-48.57709197|36.22825261|0.133423541|96.05497587|-41.50359456|78.22334636|-34.9718749|-21.75466672|66.26540251|0.462147828|3079.4894480000003|-15.66173379|0.33831271|16.03849168|6882.45|32.87756477|0.024813755|-232.8055235|731.8178649|17.86404838|0.0|1.0|1.0|3.49|27.0|-9.28|3.9|4.18|109.38|1.08|1.0|1.0|6.0|-4.86|34.0|-6.96|445.48|0.0|0.0|0.0|1.39e-05|0.00618|2.4e-05|0.0107|2.9|0.0|0.0|2.35e-07|5.7361|3.6741|-1460.602657|715.52|1241.55|216.15|0.69113|-0.15408|7.3824|-0.22807|0.03150011|-1460.38772|6.8153|6.8153
6e_a31|0|0|0.0|7.773594467000001|1|0.61015618|0.06650322|5.733341277|-0.178758575|0|0.0|-0.784597028|-0.008757878|2|-0.008439437|0.225356759|-0.002840672|-0.579941248|0.838789705|0.78240875|-0.071378445|-0.072882794|0.841537966|0|-0.122985602|-0.130898441|0.177030306|-74.99224589|159.9587946|0.376659006|229.6732654|-48.66969791|99.0823033|-45.72760428|-28.37945369|94.88738762|0.4782688439999999|2776.836977|-17.30478148|0.239502096|14.40145519|6053.812282|37.31693873|0.022744048|-317.6847132|536.6368656000001|13.86851128|1.0|1.0|2.0|3.55|22.0|-7.33|5.19|4.0|131.36|1.36|1.0|1.0|4.0|-5.63|29.0|-6.5|404.44|0.0|0.0|1.0|2.34e-06|0.000947|2.18e-05|0.00883|3.2|0.0|0.0|1.89e-05|3.3083|3.3083|-1652.669408|634.34|1077.48|374.76|0.70391|-0.13418|5.8193|-0.18844|0.03676794|-1652.503557|6.4318|6.4318
12f_a40|0|0|0.0|7.515889085|0|0.604990261|-0.03356339|5.4161004020000005|-0.015621373|0|0.807254372|-0.235838511|0.108909202|2|0.006841832|0.115814835|-0.033224348|-0.397377446|0.679527138|0.777316288|-0.160218113|-0.271493213|0.841769186|1|-0.067004323|-0.082198664|3.43e-05|-37.02024147|62.72992556|0.090006088|49.72883796|-25.09213464|61.55859085|-20.45387851|-18.16607804|48.92668311|0.490421149|2383.68369|-10.03685385|0.268555948|16.49362536|5326.217734000001|24.83590915|0.0201199619999999|-255.7481174|384.1423925|11.1163852|1.0|0.0|0.0|3.24|20.0|-7.32|5.35|5.44|67.66|3.99|2.0|1.0|3.0|-6.58|24.0|-4.76|376.26|0.0|0.0|1.0|2.66e-07|0.0001|1.02e-06|0.0003819999999999|5.4|0.0|0.0|1.8100000000000003e-05|4.3313|2.8374|-2212.359379|572.63|951.55|286.25|0.7029|-0.11765|3.2818|-0.19526|0.01077929|-2212.275094|6.4202|6.4202
8f_a12|1|1|0.0|6.580639137|1|0.609895166|0.110310585|4.59511985|-0.062406088|2|2.177023629|-0.3981937339999999|0.028505422|1|-0.00094279|-0.023769395|-0.070713228|-0.560548116|0.902669729|0.7475224290000001|-0.13747286|-0.042014638|0.80546986|1|-0.072634742|-0.098932601|0.285353468|-41.27611074|83.13642146|0.130176823|73.97552223|-31.9483307|0.0|-23.45595611|-21.72151161|48.82707007|0.460344828|2541.921472|-12.34367323|0.161876566|13.00131176|5481.952981|25.9168408|0.012030968|-384.290491|524.0516742|6.836832748|1.0|1.0|1.0|4.09|21.0|-8.42|4.99|3.41|78.41|3.1|2.0|1.0|3.0|-5.7|27.0|-5.47|369.44|0.0|1.0|1.0|1.99e-06|0.000735|5.72e-06|0.00211|4.34|0.0|0.0|1.4e-06|4.1744|3.6536|-1481.146454|606.97|1020.81|297.01|0.65098|-0.15061|0.9092|-0.2124|0.03056355|-1481.008909|6.1898|6.1898
13e_a6|0|0|0.0|6.842683282|0|1.429020445|-0.089778965|4.727387819|-0.008507023|2|1.643912856|-0.378539035|0.0266218529999999|1|-0.001446486|0.032420935|-0.126749697|-0.462344944|0.841211811|0.765593573|0.102257199|-0.067328767|0.827254552|1|-0.074242826|-0.093298845|0.175643236|-49.62570093|66.59852278|0.138323399|92.4587065|-41.68507499|0.0|-33.17101912|-22.01054293|61.91072885|0.4442079679999999|2868.489025|-14.71237941|0.277469482|14.346067199999998|6147.8097210000005|30.46313253|0.019543118|-297.4895642|676.2770877|13.06309302|1.0|1.0|2.0|3.51|27.0|-10.18|5.01|4.53|103.17|0.92|1.0|0.0|5.0|-5.11|32.0|-6.52|417.47|0.0|0.0|1.0|7.74e-06|0.00323|1.65e-05|0.00688|3.27|0.0|0.0|2.75e-08|5.9885|3.2475|-1347.297639|713.3|1202.5|207.04|0.7034199999999999|-0.1327|10.1884|-0.20804|0.03809808|-1347.074898|7.9208|7.9208
26_a20|0|0|0.0|6.842683282|0|1.4165417530000002|-0.000846851|4.727387819|-0.104520106|2|2.01129617|-0.3297182369999999|-0.054222344|1|0.003149352|0.249416844|0.0346782989999999|-0.446730587|0.7071284179999999|0.7541508029999999|-0.070815554|-0.055150498|0.8096894440000001|1|-0.0862808009999999|-0.082729415|0.423153994|-58.21621279|299.8332395|0.20662747|139.417676|-37.66339899|80.47551422|-39.28020352|-22.11735334|66.82118688|0.472355054|2825.254798|-14.92323356|0.215111274|14.40103379|6221.067002000001|28.17896678|0.014879363|-384.4457279|712.1606951|10.03954725|1.0|1.0|1.0|3.42|27.0|-9.18|4.5|4.62|86.69|2.47|2.0|1.0|5.0|-5.14|32.0|-6.28|419.48|0.0|0.0|1.0|7.27e-06|0.00305|9.51e-06|0.00399|3.63|0.0|0.0|2.780000000000001e-07|4.8421|3.8894|-1352.315376|715.27|1211.34|256.05|0.68167|-0.16129|3.8173|-0.21226|0.03774288|-1352.098465|6.8827|6.8827
12ah_a36|0|0|0.0|7.412764017000001|2|1.297013411|-0.050415481|5.351858133|-0.043678703|2|0.0|-0.41302559|-0.083956827|1|0.0010871589999999|0.133939811|-0.103922055|-0.444563583|0.8941919290000001|0.835013502|0.011674455|-0.0861053359999999|0.8910146309999999|0|-0.0758457179999999|-0.1059368909999999|0.271553945|-49.0084977|82.70705743|0.171594725|110.8777131|-44.23111357|0.0|-31.66734951|-24.6427998|60.9481085|0.468162246|2786.56479|-15.92320089|0.231093575|15.54445187|6015.129321|32.04915319|0.017909528|-347.5133554|629.5017194000001|11.57242717|1.0|1.0|2.0|4.73|17.0|-7.18|3.35|2.54|69.2|2.51|1.0|1.0|5.0|-4.44|30.0|-6.49|415.88|0.0|1.0|1.0|3.64e-05|0.0151|2.55e-05|0.0106|3.31|0.0|0.0|2.77e-05|5.2259|3.7792|-1692.545871|682.21|1148.39|237.25|0.6970000000000001|-0.15434|5.4979|-0.2107099999999999|0.03300341|-1692.369929|7.9586|7.9586
4f_a49|0|0|0.0|7.535296702|1|1.343848013|0.010266272|5.4161004020000005|-0.087045007|2|1.5830545580000002|-0.418450768|-0.064058097|1|0.001714014|-0.14414265|-0.015845165|-0.46436755|0.69044503|0.7927086309999999|-0.00953448|0.114367229|0.8557769120000001|1|-0.102926696|-0.089955514|0.480786546|-55.88123394|193.615884|0.262938196|142.7551002|-26.51573683|59.72286429999999|-30.33918719|-18.1726086|64.88887164|0.437355335|2458.261097|-9.866320682|0.2816937089999999|11.20071713|5422.650822|25.29924744|0.020905063|-237.0468572|467.1194103|11.34983222|0.0|1.0|1.0|3.07|21.0|-6.54|3.42|3.8|80.9|2.03|1.0|1.0|3.0|-3.99|27.0|-6.6|356.38|0.0|0.0|1.0|0.000102|0.0365|8.120000000000001e-05|0.0289|2.64|0.0|0.0|0.000104|4.6249|3.7098|-1179.23587|575.01|982.46|268.08|0.68474|-0.15517|1.7833|-0.22471|0.03476467|-1179.080799|7.3979|7.3979
6_a4|0|0|0.0|7.535296702|1|1.271761557|-0.19701009|5.4161004020000005|0.010164572|2|2.186806868|-0.064723237|0.0032928379999999|1|0.01098094|0.0671397079999999|-0.046166422|-0.1738111839999999|0.664591856|0.76089528|-0.169533683|-0.340860215|0.810030118|1|-0.052396457|-0.0670158929999999|0.417868437|-29.18838891|14.1731579|0.054454162|30.33467048|-20.7966895|45.93422613|-16.25991695|-13.71394596|33.5125766|0.423084148|2342.371538|-7.639600225|0.1855291969999999|9.981741408|5256.215815|16.83786074|0.008863911|-350.36323230000005|578.2065561000001|4.937800786|0.0|1.0|0.0|3.38|21.0|-7.99|5.1|5.23|43.6|3.09|2.0|1.0|3.0|-4.91|27.0|-5.42|354.45|0.0|1.0|1.0|1.24e-05|0.0043799999999999|7.74e-06|0.00274|4.28|0.0|0.0|3.67e-06|4.8714|4.0354|-1108.585859|613.83|1057.7|254.51|0.5877|-0.16959|2.8026|-0.2182599999999999|0.02244097|-1108.392115|5.8861|5.8861
12d_a40|0|0|0.0|7.515889085|0|0.60499064|0.1028826769999999|5.4161004020000005|-0.107711573|0|0.794852923|-0.288158151|0.087954209|2|-0.002126898|0.3683138529999999|0.127299624|-0.552689736|0.809398262|0.7769829840000001|-0.0065648919999999|-0.254735308|0.845904643|1|-0.095675903|-0.091630294|0.0913543|-50.68561427|207.39648|0.159568585|84.53363343|-25.71599691|60.80168183|-26.85139526|-20.59374436|56.88984065|0.470893531|2270.596857|-10.90981687|0.155716451|14.88744155|5101.479206|24.39197636|0.01245259|-364.7778083|350.9435025|6.596929268999999|1.0|1.0|1.0|3.23|20.0|-6.84|4.59|5.02|84.45|3.76|2.0|1.0|2.0|-6.25|23.0|-5.13|361.25|0.0|0.0|1.0|5.58e-07|0.0002009999999999|2.61e-06|0.000942|4.75|0.0|0.0|5.2e-05|4.3959|2.7962|-2153.197255|552.57|910.58|282.05|0.70435|-0.11604|1.2683|-0.19369|0.0164339|-2153.123107|7.7212|7.7212
30_a47|1|1|0.0|6.842683282|0|1.304327883|-0.069449687|4.727387819|-0.184735553|2|1.192095911|-0.415191425|-0.008774855|1|-0.008325552|0.029343834|-0.035472095|-0.4370608039999999|0.6850994429999999|0.8485444809999999|-0.1340278869999999|0.074217097|0.913855507|1|-0.108232368|-0.107296835|0.384732322|-64.94243028|350.5257774|0.32103267|192.6285289|-38.63044093|76.90733636|-38.96726396|-22.9932445|78.59180109|0.4680850139999999|2626.927627|-13.79658605|0.320552431|12.94704346|5852.817155|33.84108731|0.028122734|-215.3470619|457.1122177|16.87442216|1.0|1.0|2.0|3.03|21.0|-7.24|2.71|3.93|98.72|1.78|1.0|1.0|5.0|-4.22|28.0|-6.95|396.81|0.0|0.0|1.0|6.05e-05|24.0|7.94e-05|0.0315|2.5|0.0|0.0|2.28e-05|3.7159|3.7159|-1696.12008|615.85|1032.35|333.66|0.6944899999999999|-0.1517|2.7493|-0.20813|0.0420327|-1695.9887|7.9|7.9
12bg_a36|0|0|0.0|7.412764017000001|2|1.29692796|-0.040957653|5.351858133|-0.044573523|2|0.0|-0.414822602|-0.060117593|1|-0.00097037|0.097928606|-0.101451485|-0.4459167329999999|0.884841888|0.836170906|-0.023460562|-0.033696875|0.892249657|0|-0.075439837|-0.102664465|0.543472602|-51.74990566|107.3347739|0.159389648|109.3374477|-48.31008346|14.85588272|-35.49918495|-25.35312333|65.19942617|0.46245521|2925.402039|-17.39163005|0.252132272|14.04434294|6753.439903|33.900544700000005|0.01946912|-340.0625449|661.6709012|13.35534589|1.0|1.0|2.0|4.75|17.0|-7.76|3.99|3.19|69.2|2.99|2.0|1.0|5.0|-5.08|31.0|-6.26|450.32|0.0|1.0|1.0|8.27e-06|0.00372|6.55e-06|0.00295|3.93|0.0|0.0|7.83e-06|3.8944|3.8944|-2152.13793|703.94|1186.75|318.36|0.69395|-0.15743|6.6844|-0.21166|0.03334656|-2151.975577|7.8239|7.8239
16j_a32|1|1|-0.082980188|7.765993078999999|0|0.609420735|0.175152442|5.733341277|-0.086195934|0|2.076106145|-0.778815477|-0.135618491|3|-0.00030659|-0.11512706|-0.117577419|-0.704356423|0.79965447|0.798237393|0.168000908|0.032797932|0.839271289|1|-0.07651119|-0.106897203|0.509776381|-54.71915795|34.66998636|0.174011588|124.4493461|-54.6758122|45.81893652|-39.13396528|-24.52188465|71.35869023|0.442735754|2830.682695|-17.53752467|0.3002094919999999|13.20372234|6507.757122|35.04175088|0.021655546|-285.7717513|701.9321161|15.48758085|1.0|1.0|2.0|3.86|19.0|-7.77|6.49|5.24|149.27|1.57|3.0|1.0|8.0|-7.45|30.0|-5.73|441.57|1.0|0.0|0.0|3.56e-08|1.57e-05|3.89e-06|0.00172|4.59|0.0|0.0|7.5e-06|3629.0|3629.0|-2034.621888|729.78|1225.27|341.65|0.70207|-0.15012|3.4656|-0.2002799999999999|0.0283671|-2034.408854|8.0315|8.0315
1m_a5|0|0|0.0|6.605297921|0|1.3047206409999998|-0.252787668|4.59511985|-0.005518104|2|0.0|-0.096417794|-0.10797859|1|0.00520748|-0.118494698|0.042813643|-0.2274929269999999|0.691858366|0.7824502320000001|0.077347244|-0.022280685|0.851987765|0|-0.070959368|-0.071478865|0.429612762|-37.380714700000006|154.6334216|0.117604448|61.95289543|-19.83596661|0.235629561|-19.69180207|-15.26528941|42.13785007|0.482646195|2183.167528|-8.041608085|0.26152627|13.35855701|4584.808374|20.67140479|0.0172594319999999|-251.2513491|383.4128238|9.092103139|1.0|1.0|1.0|2.69|23.0|-8.63|5.11|4.85|54.46|2.4|1.0|1.0|3.0|-4.52|24.0|-5.71|332.79|0.0|1.0|1.0|2.99e-05|0.00996|1.82e-05|0.00607|3.69|0.0|0.0|7.82e-07|4.6678|4.3983|-1410.912452|553.42|926.13|265.61|0.45426|-0.1778|1939.0|-0.22857|0.03223201|-1410.833395|7.3665|7.3665
17_a12|0|0|0.0|6.823286122000001|1|0.610029543|0.132275232|4.727387819|-0.058347964|3|0.0|-0.38018419|-0.072956553|1|-0.000651751|-0.3748198379999999|-0.113649923|-0.559137213|0.918713011|0.8198617429999999|-0.043392747|-0.11976662|0.87653892|0|-0.069570363|-0.096209886|0.318309599|-36.25249721|69.36398419|0.141880635|73.93273708|-26.12444199|0.0|-18.89085387|-18.34174978|42.10235809|0.466056241|2246.161353|-9.557722681|0.213298781|10.61752641|4866.339908|23.31475957|0.015049295|-298.7949107|431.5987143|7.842053909|1.0|0.0|1.0|4.13|17.0|-7.16|4.51|2.56|78.41|2.47|0.0|1.0|3.0|-4.51|24.0|-6.07|333.41|0.0|1.0|1.0|3.1e-05|0.0103|5.7100000000000006e-05|0.0191|3.19|0.0|0.0|2.32e-05|4.4014|3.7723|-1366.804178|560.09|933.62|281.69|0.62783|-0.15459|2128.0|-0.21781|0.02800938|-1366.689546|7.7959|7.7959
15_a15|0|0|0.0|0.0|1|1.435688991|-0.132759299|0.0|-0.031457366|3|0.0|-0.395472407|0.000676845|0|0.003766915|-0.098862691|-0.173728081|-0.3597407929999999|0.843715005|0.724319314|0.007958332|0.003774415|0.7725348679999999|0|-0.061884697|-0.091075463|0.7028760070000001|-41.11675625|142.8140301|0.102793952|68.29723829999999|-40.20430373|4.306196778|-27.31834743|-20.86598874|54.83651811|0.435723718|3027.719888|-13.86355301|0.297455822|11.8273735|7039.747576999999|29.700607300000005|0.0202953539999999|-269.1443943|830.7967967000001|13.48441779|1.0|0.0|1.0|4.04|24.0|-8.9|4.33|6.69|59.51|2.52|2.0|1.0|6.0|-6.32|34.0|-5.26|448.52|1.0|0.0|0.0|4.77e-07|0.000214|7.970000000000001e-07|0.000357|5.32|0.0|0.0|5.7e-07|3.6968|2582.0|-1450.7538470000002|700.82|1265.55|335.38|0.70572|-0.10964|1.6365|-0.1475|0.02849263|-1450.462493|6.9626|6.9626
9b_a36|0|0|0.0|7.412764017000001|2|0.62670079|-0.053019801|5.351858133|-0.023369916|2|0.0|-0.308862918|-0.077361324|1|0.005458948|0.146828453|-0.053309522|-0.4060950789999999|0.8421237309999999|0.7885597609999999|-0.034830997|-0.1177413269999999|0.842671963|0|-0.074181597|-0.098301686|0.2602997|-46.58565720000001|67.12293326|0.154620539|97.10089515|-38.76797062|0.0|-29.25555061|-22.67740953|57.26650122|0.453252346|2715.020034|-14.24129533|0.21757783|13.80758516|5838.085413000001|28.98359786|0.015872498|-354.7193098|620.9195447000001|9.967846072|1.0|1.0|1.0|4.73|17.0|-6.64|3.6|2.76|82.47|2.82|1.0|1.0|5.0|-4.6|29.0|-6.46|398.48|0.0|0.0|0.0|2.49e-05|0.00992|3.71e-05|0.0148|3.2|0.0|0.0|9.21e-05|3.8535|3.8535|-1575.7800140000002|666.01|1127.85|321.74|0.69763|-0.15833|6.2846|-0.20979|0.02803905|-1575.616432|7.6778|7.6778
