molecula|n9FaHRing|n9FaRing|SssssC|NaasN|nAHRing|nARing|SaasN|AATSC1c|n6HRing|MATS7i|ATSC1c|AATSC1are|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|n6aHRing|GATS1are|MATS8s|nFaHRing|FNSA3|PBF|FPSA3|PNSA3|PNSA5|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|GeomPetitjeanIndex|WNSA4|GeomShapeIndex|GRAV|PPSA1|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
34_a47|1|1|0.0|1|0|0|1.883479676|-0.004157676|3|-0.094313757|-0.191253079|0.003530307|1|0.0047106|-0.208989427|-0.1430639269999999|-0.317014709|3|0.62974551|0.046668352|1|-0.061957581|0.437215023|0.019723558|-34.3104683|-49.91779281|0.1739443389999999|-0.029348287|-27.64315244|6.048527453999999|0.0|0.653993216|-1.261976347|-19.00022922|-16.25230464|0.45489212|-9.000096143|0.834499257|5105.274301|191.6093987|0.023023142|1068.587688|439.9906467|12.74960652|1.0|1.0|1.0|1.0|3.0|4.52|68.52|0.0|99.09|0.0|1.0|26.0|5.0|-6.66|0.0|1.0|-3.9|0.000267|2.49|0.0|0.0|3.36e-08|1.17e-05|2.41|3.8892|-1162.4815230000002|-1162.450678|585.79|980.02|318.79|0.6602399999999999|0.69314|-1162.283641|0.1718|-0.16086|4.4605|-0.21536|0.03084502|-1162.33788|6.2235|2.0|8.7|8.7
4d_a49|0|0|0.0|1|1|1|2.097463308|-0.006135653|2|-0.090862681|-0.343596561|0.000607064|1|0.001356445|-0.151004418|0.000511959|0.000850823|2|0.7745859279999999|-0.008564167|1|-0.089942837|0.410804214|0.013625199|-55.40321178|-52.95392476|0.2473653539999999|-0.0281044679999999|-32.61868996|5.16986937|57.16412513|0.654728051|-1.461432343|-34.12740785|-17.31186002|0.470013152|-10.66380249|0.8868392740000001|5915.214567|212.6814716|0.022019681|1374.947536|641.1445234|13.56373757|0.0|1.0|1.0|2.0|2.68|2.8|98.72|1.0|115.63|0.0|1.0|30.0|5.0|-7.7|0.0|0.0|-3.35|0.000743|1.45|0.0|0.0|2.64e-08|1.05e-05|2.99|3.8047|-1293.333712|-1293.29417|668.09|1144.04|325.87|0.40593|0.6782100000000001|-1293.049085|0.0879|-0.15888|4.3005|-0.2219699999999999|0.0395418|-1293.107454|5.5765|18.0|7.7447|7.7447
12bb_a36|0|0|0.0|0|2|2|0.0|-0.008239316|2|0.096309833|-0.444923056|-0.006877664|1|-0.004358975|0.2463876689999999|-0.098027247|-0.250781298|1|0.653741315|0.0534307559999999|0|-0.090660196|0.314702945|0.022069757|-58.19935506|-73.39466247|0.311151789|-0.038872447|-47.11573753|9.094955748|0.0|0.719294078|-1.943622342|-37.36110291|-24.95418524|0.4808928389999999|-16.01935076|0.926384521|6285.088971|180.1992964|0.022984922|1734.6302440000002|593.6088758|14.75518126|1.0|0.0|1.0|2.0|0.0|3.0|69.2|1.0|123.67|0.0|1.0|31.0|6.0|-6.8|0.0|1.0|-4.32|0.000102|2.88|0.0|0.0|7.599999999999999e-08|3.17e-05|3.66|3.8001|-1431.4091|-1431.374881|667.88|1120.72|326.27|0.38838|688.0|-1431.178978|0.0736|-0.15507|6251.0|-0.21175|0.03421884|-1431.238418|8657.0|0.01|8.0|8.0
43_a18|0|0|0.0|0|2|2|0.0|-0.005099385|1|-0.05314954|-0.397752066|0.002712865|0|0.003801459|-0.079184068|-0.140532044|-0.2093696189999999|0|0.718255592|-0.023109314|0|-0.070166168|0.3439906129999999|0.006890688|-54.49271386|-63.87648583|0.147655113|-0.0311212229999999|-49.60799696|4.156080507|21.60709738|0.8743733490000001|-2.302970476|-42.32033664|-24.16948112|0.481954273|-18.77059344|0.930331529|7428.282915000001|97.56464265|0.007193089|2045.512486|1228.492038|5.5863235410000005|0.0|0.0|1.0|2.0|0.0|4.08|76.5|3.0|160.76|0.0|1.0|38.0|3.0|-5.78|0.0|0.0|-5.96|3.55e-07|5.1|0.0|1.0|2.52e-10|1.28e-07|8.79|3.2233|-1611.621186|-1611.598032|843.1|1493.25|384.65|0.6926800000000001|0.6926800000000001|-1611.126246|0.5429|-0.13196|3.0482|-0.18145|0.02315412|-1611.198355|3.6943|625.0|6.2041|6.2041
14aa_a23|1|1|0.0|2|0|0|3.4143268310000003|-0.005050361|2|0.031136154|-0.287870566|0.013012022|2|0.012103325|0.055934795|-0.074579388|-0.13397874|2|0.725358161|0.055269665|1|-0.052155763|0.204831806|0.018016316|-35.51947393|-51.83122853|0.075891958|-0.03159178|-35.2984572|8.355923226|83.27171526|0.796659447|-1.6743643259999998|-24.18971469|-21.51484958|0.4930525229999999|-14.65218978|0.972590939|6651.23042|138.4803717|0.013786041|1431.335599|733.3886349999999|9.388663605|0.0|1.0|1.0|1.0|3.68|4.63|105.02|2.0|130.22|0.0|1.0|32.0|4.0|-5.92|0.0|0.0|-5.55|5.9e-07|4.31|0.0|0.0|6.9799999999999995e-09|3.07e-06|4.1|3.5934|-1708.5626|-1708.5422620000002|715.57|1231.11|345.03|0.6805899999999999|0.6805899999999999|-1708.276011|0.4157|-0.1449|5.8286|-0.21573|0.02033777|-1708.338059|8.3532|4.0|8451.0|8451.0
3b_a49|0|0|0.0|1|1|1|2.104186262|-0.0057605869999999|2|-0.090939066|-0.322592863|0.000607064|1|0.001356445|-0.151131362|0.000511959|0.000850823|2|0.7745859279999999|0.021506499|1|-0.0883601469999999|0.482434361|0.013576151|-54.04959517|-51.77986692|0.250895642|-0.0276739079999999|-31.67356498|5.07982433|81.60358988|0.656865946|-1.439043207|-33.06194987|-16.92803342|0.477583842|-10.35481932|0.914182753|5934.158315|209.89391040000004|0.021477952|1340.087338|641.1445234|13.13798859|1.0|1.0|1.0|2.0|2.43|3.2|98.72|1.0|116.94|0.0|1.0|30.0|5.0|-7.42|0.0|0.0|-3.59|0.000293|1.84|0.0|0.0|2.64e-08|1.05e-05|3.4|3.8418|-1293.3286859999998|-1293.291817|664.15|1132.92|322.72|0.5798|0.6632|-1293.048179|0.0759|-0.1587|3.0055|-0.21985|0.0368692|-1293.106236|3.1637|25.0|7.6021|7.6021
17_a15|0|0|0.0|0|0|0|0.0|-0.0071363569999999|2|-0.033968088|-0.442454151|0.0016674189999999|0|0.0032452509999999|-0.052628162|-0.170008473|-0.263401148|2|0.769376831|0.001376853|0|-0.052869016|0.605886597|0.012890299|-40.50376584|-61.17023228|0.119540765|-0.027065991|-46.86345493|7.56573889|58.47512431|0.653207369|-1.596893495|-31.03055741|-20.73567196|0.474165158|-15.88591693|0.90173781|6352.266784|265.6831633|0.0217385279999999|1872.919233|822.8625688|16.654220199999997|1.0|1.0|1.0|1.0|3.99|6.0|67.35|2.0|131.36|0.0|1.0|33.0|4.0|-5.58|1.0|0.0|-5.65|1.19e-06|4.78|0.0|0.0|1.9199999999999998e-10|8.43e-08|6.89|3.8006|-1413.897695|-1413.857182|752.08|1298.37|326.22|0.68787|0.7045100000000001|-1413.559128|0.0377|-0.15573|5.1268|-0.19509|0.04051306|-1413.624817|7.1743|12.0|7.9208|7.9208
10_a1|0|0|0.0|0|0|0|0.0|-0.014135827|1|0.049971022|-0.621976404|-0.012672753|1|-0.0106277489999999|0.107434253|-0.019835038|-0.042643966|1|0.674381582|-0.0369911079999999|0|-0.116648443|0.126889306|0.014751098|-65.97424138|-61.93104798|0.330036242|-0.045402319|-35.02707638|4.718623023|64.49041745|0.8340962559999999|-1.861495069|-37.31383317|-25.67872721|0.459673515|-14.52342192|0.850732895|5192.858899|93.83214542|0.015427326|1262.237791|433.2550452|8.725415617000001|1.0|0.0|1.0|2.0|2.18|5.06|78.87|2.0|99.61|0.0|1.0|27.0|5.0|-5.91|0.0|0.0|-4.73|1.04e-05|3.64|0.0|0.0|9.53e-09|3.42e-06|5.81|3.4067|-1223.159954|-1223.125689|585.51|979.35|363.94|0.70345|0.70345|-1222.969096|0.6754|-0.13576|5.3861|-0.20378|0.03426532|-1223.022387|7807.0|1.5|5.8239|5.8239
47g_a18|0|0|0.0|0|1|1|0.0|-0.005817448|0|-0.048472184|-0.477030713|0.0036509859999999|0|0.00531392|-0.071877686|-0.264839041|-0.3927204379999999|0|0.765824398|-0.009917608|0|-0.065225536|0.413435809|0.013404131|-55.35188184|-72.53379954|0.165575846|-0.029212072|-61.55384106|9.653129118|47.07867403|0.731870777|-2.307753726|-46.97287277|-24.79003275|0.4913566339999999|-21.03738872|0.966014041|7870.887027|227.5405903|0.016259076|2675.8994190000003|1347.416568|13.79782369|1.0|0.0|1.0|2.0|0.0|3.6|88.97|3.0|164.47|1.0|1.0|40.0|4.0|-6.4|0.0|0.0|-5.52|7.76e-07|4.52|1.0|1.0|6.04e-10|3.27e-07|8.13|3.0965|-1743.375845|-1743.346243|905.71|1604.37|400.4|0.69828|0.69828|-1742.7686640000002|0.5955|-0.12789|4966.0|-0.17202|0.02960182|-1742.847918|5.9864|9.0|8.0458|8.0458
6_a27|0|0|0.0|1|0|0|1.7996617540000002|-0.007874167|2|-0.237047381|-0.330715016|0.00526746|1|0.0058042269999999|-0.406859288|-0.1044763|-0.179319226|2|0.678057835|-0.1322552659999999|1|-0.0786267609999999|0.344065059|0.020552125|-38.92545695|-44.56839492|0.214952384|-0.034625042|-22.06430895|5.03713293|61.10118428|0.774820398|-1.35037664|-19.27068071|-17.14169035|0.47262982|-8.486272674|0.896201262|4761.820508|111.4788253|0.01635203|862.8140479|373.9912084|8.095338503999999|0.0|0.0|0.0|1.0|2.49|2.79|76.46|0.0|92.65|0.0|1.0|24.0|4.0|-6.55|0.0|1.0|-3.82|0.000242|2.37|0.0|0.0|2.16e-07|6.86e-05|4.27|4.1391|-1043.831559|-1043.806618|526.9|896.68|299.55|0.3366099999999999|0.61083|-1043.678244|163.0|-0.17007|2.7521|-218.0|0.02494141|-1043.728133|4.0597|1.0|9.0|9.0
12y_a36|0|0|0.0|0|2|2|0.0|-0.00707164|2|0.036174187|-0.410155116|0.002782748|1|0.003724542|0.06152178|-0.095253274|-0.1619981409999999|1|0.90500247|0.046673879|0|-0.076585128|0.424572485|0.019404665|-51.48548385|-66.24017399|0.16295867|-0.036493654|-44.53093547|8.769742642|14.40618351|0.755735734|-1.970657299|-34.61187706|-24.53339777|0.487285656|-16.49293906|0.950403792|6082.16777|164.2102614|0.01873364|1752.9983309999998|698.847203|12.59396622|1.0|0.0|1.0|2.0|0.0|2.42|69.2|1.0|133.84|0.0|1.0|31.0|4.0|-6.34|0.0|1.0|-4.55|2.6e-05|3.45|0.0|0.0|9.66e-08|3.94e-05|3.83|3.8794|-1310.350902|-1310.315063|702.38|1183.75|319.6|0.66796|0.66796|-1310.077567|0.4358|-0.15671|6.1376|-0.20673|0.03583863|-1310.137888|8249.0|12.0|7.9208|7.9208
4e_a49|0|0|0.0|1|1|1|2.085628989|-0.006602016|2|-0.080255074|-0.3631108529999999|-1.8100000000000003e-05|1|0.000660956|-0.130491035|-0.037142108|-0.060391347|2|0.7541604690000001|0.0063958109999999|1|-0.09422276|0.433385455|0.017142176|-57.79309816|-53.89448633|0.242937669|-0.029288891|-33.05708028|6.449206277999999|60.11195021|0.650328475|-1.493733437|-35.44835874|-17.96482878|0.471635821|-11.01902676|0.892633982|5950.361470000001|214.47685|0.023622273|1408.836153|620.5697596|14.48911428|0.0|1.0|1.0|2.0|2.89|2.83|92.93|1.0|114.08|0.0|1.0|30.0|5.0|-7.52|0.0|0.0|-3.52|0.000528|1.71|0.0|0.0|4.35e-08|1.74e-05|3.34|3.7876|-1313.199448|-1313.158118|660.22|1128.64|327.34|0.4078199999999999|0.68043|-1312.924353|0.0789|-0.1585099999999999|3.9718|-0.2231199999999999|0.04133034|-1312.98289|4.8707|34.0|7.4685|7.4685
47c_a18|0|0|0.0|0|1|1|0.0|-0.007068829|0|0.047739847|-0.537230966|0.0007979619999999|0|0.002674691|0.071793992|-0.212991596|-0.320309303|0|0.784328127|-0.027873485|0|-0.0715759629999999|0.246894346|0.015864085|-57.54296759|-75.57063623|0.1871383589999999|-0.0321917939999999|-60.75445536|10.25333491|103.416376|0.7489981509999999|-2.350000928|-46.26124419|-25.88035487|0.489290189|-20.80632033|0.958059115|7527.530240999999|201.7910841|0.016406766|2522.390613|1167.054827|13.19009806|1.0|0.0|1.0|3.0|0.0|2.87|97.76|3.0|154.77|1.0|1.0|38.0|4.0|-6.61|0.0|0.0|-5.09|1.84e-06|3.98|1.0|1.0|6.67e-10|3.42e-07|7.72|3.1096|-1664.753129|-1664.721977|850.89|1505.09|398.71|0.6983199999999999|0.6983199999999999|-1664.201034|0.5869|-0.12841|3.3075|-0.17331|0.03115159|-1664.277127|3.8573|3.0|8.5229|8.5229
15_a4|0|0|0.0|1|1|1|1.956386054|-0.001986535|1|0.0432718859999999|-0.077474847|0.009823083|1|0.00918585|0.097046535|-0.017259078|-0.038707204|1|0.5118792910000001|0.095534883|0|-0.062151785|0.2517542889999999|0.010893057|-29.80513879|-35.36161572|0.132283624|-0.030724393|-16.95780525|2.505098786|86.01453643|0.8438913020000001|-1.106078158|-14.29317436|-14.73400655|0.437696617|-7.065752187|0.7783994009999999|4134.603400999999|74.8625551|0.009743323|628.5456843999999|324.5687005|4.672449937|1.0|0.0|1.0|0.0|3.01|4.4|30.71|0.0|85.06|0.0|1.0|22.0|3.0|-5.6|0.0|1.0|-4.28|0.000152|3.49|0.0|0.0|8.070000000000001e-07|0.000235|3.8|4.2148|-958.270023|-958.251931|512.65|848.47|294.16|0.4778699999999999|0.56413|-958.147682|0.0969999999999999|-0.17373|2.1603|-0.2091199999999999|0.018092091|-958.195344|3.0091|175.0|6757.0|6757.0
7b_a8|0|0|0.0|1|1|1|1.4628217119999998|-0.009659873|1|-0.024156447|-0.4829936279999999|0.002074537|1|0.003191529|-0.039357491|-0.021509048|-0.035044152|1|0.710658316|0.048462902|0|-0.101439013|0.282366236|0.033167971|-60.75943432|-59.93853201|0.277652387|-0.041332642|-35.90168309|11.89970852|75.93423425|0.753935657|-1.901301524|-36.39338307|-24.75721974|0.4787988|-14.82895606|0.918644854|6185.0105140000005|147.3863936|0.022982731|1510.516312|545.9267515|13.76608164|0.0|1.0|1.0|1.0|3.37|3.8|92.93|2.0|110.8|0.0|1.0|30.0|5.0|-6.15|0.0|0.0|-4.94|5.64e-06|3.61|0.0|0.0|2.25e-08|8.94e-06|5.51|3.26|-1330.622441|-1330.595067|621.4|1067.73|380.32|0.44725|0.7025100000000001|-1330.392289|139.0|-0.13639|9.9463|-0.20472|0.0273745|-1330.448193|12.7344|13.53|4.8687|4.8687
19a_a22|0|0|0.0|1|0|0|1.572240489|-0.009145283|2|-0.020553065|-0.548716971|-0.002607064|1|-0.001355145|-0.03516233|-0.035723406|-0.0611158559999999|2|0.72808001|-0.155892259|1|-0.090145161|0.51561501|0.024839714|-67.26339083|-69.91748544|0.255645265|-0.035138299|-52.17015658|13.82990734|106.645364|0.684706189|-1.967744721|-50.18975739|-26.21905704|0.4347718229999999|-19.56380872|0.76919701|7095.27723|235.2620007|0.025888799|2144.375527|781.8210659|19.31738094|1.0|1.0|1.0|2.0|2.27|3.41|128.68|1.0|132.15|0.0|1.0|35.0|6.0|-7.67|0.0|0.0|-4.11|4.16e-05|2.05|0.0|0.0|1.73e-09|8e-07|5.69|3.5809|-1537.071348|-1537.0241640000002|740.07|1277.14|346.24|0.34556|0.66605|-1536.756515|0.0623|-0.1508|4.5288|-0.21478|0.04718381|-1536.823574|6.5658|48.0|7.3188|7.3188
13b_a6|0|0|0.0|0|1|1|0.0|-0.011206134|1|0.060593678|-0.6051312529999999|-0.00460563|1|-0.00194781|0.100281317|-0.10896749|-0.180339002|1|0.850080948|-0.029988734|0|-0.093125205|0.202093555|0.032036214|-61.06841733|-74.04643339|0.2242827939999999|-0.0406496879999999|-48.5571926|13.77653618|554.4007331|0.757233678|-2.032484418|-40.04664055|-26.65671602|0.408780634|-17.48058934|0.69141956|6000.952027|159.1980937|0.0203627189999999|1760.1380379999998|627.4287311|13.35319491|1.0|1.0|1.0|2.0|2.85|4.32|95.85|2.0|116.79|0.0|1.0|31.0|5.0|-6.1|0.0|0.0|-4.99|3.11e-06|3.8|0.0|0.0|9.77e-10|4e-07|4.04|3.6322|-1350.0903970000002|-1350.061187|694.33|1167.21|341.35|0.58026|0.7006600000000001|-1349.837661|0.2461|-0.14898|10.8032|-0.20156|0.02920955|-1349.898848|13.5746|174.0|6.7595|6.7595
17_a3|0|0|0.0|0|0|0|0.0|-0.009450704|2|-0.015463451|-0.349676046|-0.007540435|1|-0.006696449|-0.027542873|0.020589494|0.036673175|2|0.881253042|0.1789147639999999|1|-0.098658557|0.225087454|0.010321361|-50.20132919|-48.88298017|0.1969243769999999|-0.039557272|-24.87357062|2.672377884|76.17242478|0.840062179|-1.344947254|-25.54439812|-20.12828595|0.4383349039999999|-10.24205849|0.780420408|4839.543958|81.38261354|0.012803096|814.6560331000001|353.7528308|6.514715538|1.0|1.0|1.0|1.0|2.65|4.66|92.93|1.0|95.5|0.0|1.0|23.0|3.0|-5.61|0.0|0.0|-4.93|2.96e-06|3.88|0.0|0.0|3.28e-08|1.11e-05|3.57|3.2102|-1731.75233|-1731.72355|537.32|891.3|386.22|0.69481|0.69481|-1731.6147670000005|0.4062|-0.13155|3.8077|-0.20359|0.02878063|-1731.663157|4.8815|23.0|7.6383|7.6383
13g_a6|0|0|0.0|0|0|0|0.0|-0.006574579|2|0.03536788|-0.381325604|-0.002407131|1|-0.000644109|0.061423911|-0.12414699|-0.215607882|2|0.836982172|0.095969451|1|-0.074216821|0.2141642839999999|0.017637229|-51.67543048|-64.02222283|0.128027951|-0.0323525729999999|-44.57717132|8.550546653|0.0|0.7357333540000001|-1.747038966|-35.98038956|-22.52633766|0.444443571|-15.68456028|0.7999971709999999|6332.20768|184.0026638|0.017929016|1653.346592|744.1359788|12.48355309|1.0|1.0|1.0|2.0|2.34|4.79|103.17|2.0|128.63|0.0|0.0|33.0|5.0|-6.31|0.0|0.0|-5.06|2.77e-06|3.7|0.0|0.0|2.67e-11|1.15e-08|3.83|3.2472|-1386.611265|-1386.573241|739.55|1253.71|381.82|0.38325|0.7034100000000001|-1386.3020800000002|0.0105|-0.1327|10.1708|-0.20806|0.03802398|-1386.364067|13.3225|119.0|6.9245|6.9245
3a_a32|1|1|0.0|0|0|0|0.0|-0.007588088|0|-0.014365682|-0.250406908|-0.002794182|3|-0.001223394|-0.028290955|-0.079652285|-0.1568626659999999|0|0.84134255|-0.045516432|1|-0.080607266|0.30031978|0.0224684379999999|-37.30101542|-44.92473442|0.182929032|-0.032360692|-20.78892268|4.811337463|0.0|0.6723099029999999|-0.970820756|-17.261046399999998|-14.97491147|0.461044711|-6.929640892|0.855441483|4249.04624|151.63860559999998|0.0236593529999999|668.2146761|278.73805810000005|10.9483666|0.0|1.0|1.0|1.0|2.21|4.12|110.94|0.0|83.28|0.0|1.0|20.0|3.0|-5.77|0.0|0.0|-4.35|4.83e-06|3.31|0.0|0.0|7.66e-07|0.0002279999999999|2.17|3.6308|-1554.796165|-1554.768725|492.91|801.12|341.48|0.70229|0.70229|-1554.7020630000002|0.2719|-0.15058|3.6178|-0.20638|0.02744024|-1554.748543|5.7916|3.0|8.5686|8.5686
12e_a36|0|0|0.0|0|2|2|0.0|-0.007100632|2|0.144415507|-0.404736007|0.002951176|1|0.003962098|0.244642918|-0.104118159|-0.1763783589999999|1|0.90414347|-0.010494913|0|-0.07049439|0.4347714629999999|0.019063245|-44.83739063|-64.2330904|0.161913613|-0.036203518|-40.85494129999999|7.71202397|5.735288795|0.7610764190000001|-1.918786459|-28.51846223|-23.02695694|0.466721981|-14.64611103|0.875194483|5929.071389|151.9654247|0.017716522|1603.556077|662.0530478999999|11.26845175|1.0|0.0|1.0|2.0|0.0|2.19|69.2|1.0|128.72|0.0|1.0|30.0|4.0|-6.55|0.0|1.0|-4.3|6.929999999999999e-05|3.04|0.0|0.0|1.08e-07|4.270000000000001e-05|3.48|3.6699|-1272.2668210000002|-1272.23645|673.57|1142.19|337.84|0.6814600000000001|0.70007|-1271.999945|0.0006|-0.15189|6.5974|-0.20151|0.03037051|-1272.0579810000002|8735.0|14.0|7.8539|7.8539
12bc_a36|0|0|0.0|0|2|2|0.0|-0.007661816|2|0.068351685|-0.413738077|-0.001012333|1|-0.00097037|0.115647623|-0.101451485|-0.1716508239999999|1|0.884841888|0.006621918|0|-0.077192869|0.326764696|0.01824287|-51.87437401|-71.97763346|0.165694502|-0.038558877|-48.36968394|8.238431664|0.0|0.77146807|-1.927943855|-34.8600941|-25.91194805|0.467645467|-17.41308622|0.878447423|6587.689277|153.57572439999998|0.017847333|1679.392125|661.6709012|11.99358509|1.0|1.0|1.0|2.0|0.0|3.19|69.2|2.0|133.77|0.0|1.0|31.0|4.0|-6.26|0.0|1.0|-5.18|8.27e-06|3.93|0.0|0.0|1.74e-08|7.83e-06|4.42|3.8696|-2152.134749|-2152.100551|705.12|1188.37|320.4|0.35775|0.69094|-2151.9100780000003|0.3478|-0.15671|6.5854|-0.21499|0.03419831|-2151.971485|9.2445|8.0|8.0969|8.0969
13a_a6|0|0|0.0|0|1|1|0.0|-0.01115741|1|0.031837397|-0.602500119|-0.00460563|1|-0.00194781|0.05269025|-0.10896749|-0.180339002|1|0.850080948|0.090839165|0|-0.094081761|0.22670695|0.031866842|-61.52313164|-74.18628740000001|0.22549456|-0.040840697|-48.51283287|13.62714959|554.4922449|0.759912392|-2.042034827|-40.23198232|-26.70706346|0.467070451|-17.46461983|0.8764206290000001|6019.922535|157.0011174|0.02016134|1757.246214|627.4287311|13.18415753|1.0|1.0|1.0|2.0|3.2|4.32|95.85|2.0|116.79|0.0|1.0|31.0|5.0|-6.1|0.0|0.0|-4.99|3.11e-06|3.8|0.0|0.0|9.77e-10|4e-07|4.04|3651.0|-1350.085889|-1350.057702|695.29|1166.79|339.59|0.4816|0.70072|-1349.834826|0.2697|-0.14969|7.7145|-0.19987|0.02818646|-1349.895534|9.2157|46.0|7.3372|7.3372
13n_a6|0|0|0.0|0|0|0|0.0|-0.010884884|2|0.058267173|-0.631323273|-0.0093684169999999|1|-0.00687003|0.100294804|-0.068956229|-0.118693789|2|0.870730542|-0.064779873|1|-0.100363599|0.307384948|0.017758385|-68.88015714|-75.07706271|0.29109784|-0.038490115|-51.52585133|8.36448634|103.012404|0.748967057|-2.078466222|-47.27287681|-26.41600355|0.47066442|-18.12946621|0.889160748|6386.381394|172.28545730000002|0.019904118|1904.575345|724.3873672999999|13.66031867|1.0|1.0|1.0|3.0|1.9|3.76|122.47|1.0|127.2|0.0|1.0|33.0|5.0|-7.23|0.0|0.0|-4.28|2.27e-05|2.43|0.0|0.0|2.1499999999999998e-10|9.35e-08|4.27|3.3510000000000004|-1423.765005|-1423.714738|727.69|1232.6|369.99|0.55028|0.64027|-1423.451366|0.1945|-0.13863|7.1946|-0.20994|0.05026727|-1423.514154|10.1967|75.0|7.1249|7.1249
13a_a30|0|0|0.0|0|2|2|0.0|-0.011002918|2|-0.036541822|-0.627166322|-0.003436924|1|-0.002215642|-0.065043716|0.003429114|0.006103754|1|0.841060094|0.019603815|0|-0.109682335|0.478381813|0.01856512|-74.02777574|-76.60916637|0.303605444|-0.042832838|-51.70573895|8.456950359|102.6479456|0.799862466|-2.27014041|-49.96348386|-28.90911938|0.4661332179999999|-19.5115996|0.873126469|6675.344631|135.07860209999998|0.017212819|1915.558478|713.7769663|11.6174288|1.0|0.0|1.0|2.0|0.0|1.72|124.74|1.0|135.37|0.0|1.0|32.0|5.0|-7.05|0.0|0.0|-4.3|9.68e-06|2.74|0.0|0.0|6.520000000000001e-07|0.000288|4.54|3.5288|-1744.491614|-1744.4457100000002|721.66|1211.54|351.35|0.26119|0.6845600000000001|-1744.217986|0.1603|-0.14953|0.7158|-0.20503|0.04590378|-1744.281248|1.4855|14.0|7.8665|7.8665
8j_a46|0|0|0.214753401|1|1|1|2.1279894180000003|-0.0017688329999999|2|-0.129276363|-0.081366324|0.011852046|1|0.0108603019999999|-0.204674804|-0.084266433|-0.133413527|2|0.645146311|-0.223292257|0|-0.054707287|0.308052557|0.008672342|-29.38737046|-37.04976799|0.065351579|-0.02566383|-19.90219786|2.5024620580000003|64.83187221|0.822112519|-1.103544698|-15.7861518|-13.78596018|0.427798746|-7.405468973|0.747636856|4759.107832|95.55665364|0.008843828|721.0646647000001|453.1959065|4.750680627|1.0|1.0|1.0|0.0|3.25|4.55|43.6|1.0|96.94|0.0|1.0|24.0|3.0|-5.55|0.0|1.0|-4.83|2.59e-05|3.97|0.0|0.0|5.46e-08|1.85e-05|3.78|4.4107|-1414.53151|-1414.50743|576.48|978.4|281.1|0.50703|0.70121|-1414.349865|0.1427|-0.18531|5.2361|-0.22599|0.02408052|-1414.402087|6.4463|1228.0|5.9108|5.9108
14n_a23|1|1|0.0|2|0|0|3.3716621960000004|-0.0068536419999999|2|0.079559363|-0.376950283|0.010561248|2|0.010508236|0.144230149|-0.110069159|-0.199540201|2|0.756252127|0.219354173|1|-0.058928845|0.209387766|0.027028617|-39.82324087|-55.70499288|0.10672565|-0.032325501|-37.64460956|12.34358104|97.39429807|0.6868205409999999|-1.648600566|-26.91195666|-21.84509525|0.469606631|-14.76259199|0.885393105|6740.54932|211.642042|0.0242495529999999|1622.112023|683.7405759|16.3874892|0.0|1.0|1.0|1.0|3.66|4.03|114.25|2.0|126.78|0.0|1.0|32.0|5.0|-6.47|0.0|0.0|-5.02|2.32e-06|3.55|0.0|0.0|3.11e-08|1.3699999999999998e-05|3.23|3.4217|-1744.450916|-1744.42791|710.48|1209.95|362.35|0.6955|0.6955|-1744.1828670000002|0.4229|-0.1382|5.2196|-0.2077099999999999|0.02300614|-1744.244532|7.2975|1.0|9.2441|9.2441
