molecula|n9FaRing|SRW09|nAHRing|SaasN|MATS2c|AATSC1c|AATSC1s|n6HRing|MATS7i|ATSC1c|AATSC1are|AATSC8d|n5aHRing|AATSC7i|AATSC1i|MATS1c|n6aHRing|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|PBF|FPSA3|PNSA5|RNCS|RPSA|FNSA4|WNSA5|FNSA2|WNSA3|DPSA5|DPSA3|TASA|PNSA2|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
8d_a8|0|7.05012252|0|1.41693287|-0.12349902|-0.0111144189999999|-0.155313194|1|0.071729931|-0.633521883|-0.00267541|-0.117111249|1|0.111668404|0.025642021|-0.4385133129999999|1|-0.179357354|0.804372443|0.734212688|0|-0.103150936|0.377028311|0.028038295|-67.26951954|57.93693239|0.306707511|-0.03820405|-43.86958028|-2.063018716|-45.62337399|86.29065071|88.24385833|452.1282556|-1345.390391|-16.2479927|7.507839835|14.52777156|0.935013517|6596.888351|1992.108851|682.0472537|0.0|1.0|1.0|1.0|2.0|3.61|23.0|-7.62|3.93|3.32|112.23|1.0|121.1|0.0|1.0|6.0|-4.91|5.0|430.46|0.0|0.0|-4.47|0.00533|0.0147|2.89|0.0|0.0|1.03e-05|-0.0600299999999999|6.22|3.2963|-1447.559429|376.13|0.3|265.12|572.21|0.62361|0.70165|0.1879|-0.13754|-1447.354662|7.5674|18.61|4.7303|4.7303
6d_a40|0|8.421342866|1|1.695192271|0.12627602|-0.015362927|-0.091548968|0|-0.104206961|-0.722057579|-0.005066797|-0.205140551|2|-0.249967637|-0.0603134|-0.624951805|0|-0.289988439|0.8988141140000001|0.604211552|1|-0.119563634|0.372705643|0.017359149|-76.51205671|192.5638526|0.336329628|-0.050049893|-48.96216855|-2.15214542|-47.09642482|85.47607798|84.70509846|424.7009165|-1377.2170210000002|-20.49579149|6.908972922999999|12.08146906|0.7486635420000001|7436.576348|1601.317552|555.2010623|0.0|1.0|0.0|1.0|1.0|3.98|14.0|-4.31|4.8|3.63|173.43|2.0|120.09|1.0|2.0|5.0|-7.21|6.0|460.52|1.0|1.0|-5.15|2.85e-05|0.00327|3.87|1.0|0.0|0.0226|-0.09462|7.98|2.9559|-2470.793925|419.45|0.3518|419.45|511.88|0.6624800000000001|0.6624800000000001|0.3518|-0.11938|-2470.684323|10.9021|1.0|8.9208|8.9208
11d_a5|0|6.605297921|0|0.0|-0.245058546|-0.003373937|0.001099755|2|-0.125546291|-0.185566552|0.008307337|0.01948342|1|-0.202307745|-0.200646773|-0.22897714|2|0.036918829|0.831190148|0.755793189|0|-0.0847408619999999|0.359644732|0.012828514|-53.84338206|61.45330587|0.12909714|-0.029333375|-34.21147402|-1.525335513|-25.44574968|65.35645739|48.19862797|553.3617954|-969.1808771|-11.84243331|8.920296087|17.62784804|0.976150552|5283.02167|1360.625438|631.9206508|1.0|1.0|1.0|1.0|1.0|3.13|23.0|-8.64|4.41|4.14|66.93|1.0|114.29|0.0|1.0|7.0|-4.14|5.0|385.46|0.0|1.0|-4.29|0.0278|0.0198|3.07|0.0|0.0|8.909999999999999e-07|-0.03767|2.59|4107.0|-1239.093739|301.89|507.0|280.66|594.45|0.66686|0.6533399999999999|0.2068|-0.16762|-1238.914819|3.7008|15.0|7.8239|7.8239
12ao_a36|0|7.412764017000001|2|0.0|-0.058597382|-0.007081548|-0.065314765|2|0.0895536619999999|-0.410729809|0.002782748|-0.033032344|1|0.1523047569999999|-0.1619981409999999|-0.435820128|1|-0.05785124|0.8800240009999999|0.856135378|0|-0.1019516769999999|0.264688501|0.017784426|-67.45579866|85.17634667|0.167417241|-0.03775988|-44.63177966|-2.039033535|-34.08795068|78.51108393|63.28698809|550.8740683|-1349.115973|-16.53028876|8.769931502999999|16.33039817|0.8620895909999999|5943.227395|1724.9956719999998|698.847203|0.0|0.0|1.0|0.0|2.0|4.87|17.0|-7.01|3.62|2.42|69.2|1.0|133.84|0.0|1.0|6.0|-4.58|4.0|407.47|0.0|0.0|-4.55|0.0106|0.0115|3.45|0.0|0.0|3.94e-05|-0.05455|3.83|3.4743|-1310.328652|356.86|0.6249|266.08|548.59|0.4962|0.7045|0.0033|-0.14207|-1310.138396|7.447999999999999|0.03|7.5229|7.5229
1_a6 (SB-431542)|0|7.423568444|1|0.0|0.043282217|-0.015636898|-0.175408303|1|0.1008839219999999|-0.766207981|-0.011639964|-0.0492229479999999|1|0.164429684|-0.033765606|-0.567791164|1|-0.083341531|0.805877431|0.795744863|0|-0.122555709|0.210050443|0.033020439|-72.69619778|160.410387|0.405958714|-0.0462988229999999|-43.12110169|-2.083447046|-44.47680367|87.15852628|94.56841061|352.3666367|-1235.8353619999998|-16.29019397|7.523839331|14.26172029|0.895537592|5748.417262|1640.78056|513.4628663999999|1.0|1.0|1.0|1.0|2.0|3.25|23.0|-7.69|4.04|3.63|103.12|1.0|106.85|0.0|1.0|4.0|-4.52|5.0|384.39|0.0|1.0|-4.25|0.0116|0.0218|2.7|0.0|0.0|7.81e-06|-0.05971|4.57|3295.0|-1292.553086|376.28|0.5765|324.5|464.07|0.55256|0.69868|0.3346|-0.13329|-1292.41452|8.8611|1542.0|5.8119|5.8119
3n_a32|1|7.773594467000001|1|0.0|-0.0376583329999999|-0.00615216|-0.01504795|1|-0.056907012|-0.295303659|0.000609539|-0.0711168609999999|3|-0.100681119|-0.153506065|-0.435658951|0|-0.121627423|0.868826775|0.762657782|1|-0.092745182|0.287402381|0.01889769|-53.32184118|121.6040686|0.159958218|-0.027401986|-30.65624207|-1.205687365|-24.62805609|65.41881458|53.70155314|482.963897|-693.1839353999999|-9.057526067|6.369579712999999|11.72372261|0.840580248|5553.014016|1068.190111|522.1674161999999|0.0|1.0|1.0|1.0|1.0|3.51|19.0|-6.96|6.71|5.01|120.17|2.0|106.44|0.0|1.0|3.0|-5.96|4.0|382.5|0.0|1.0|-4.91|0.000424|0.0047|3.74|0.0|0.0|4.19e-05|-0.05535|2.57|3.5459|-1825.349557|349.65|0.2839|349.65|464.67|0.7028399999999999|0.7028399999999999|0.2839|-0.1472099999999999|-1825.218291|6.2667|21.0|7.6778|7.6778
1g_a5|0|6.605297921|0|0.0|-0.203595168|-0.003919036|-0.010620031|2|-0.011534568|-0.172437603|0.00683534|-0.0353243789999999|1|-0.019057802|-0.0178558139999999|-0.242737126|2|-0.067172264|0.8393686990000001|0.717355058|0|-0.074361785|0.39389953|0.020418692|-39.8807456|74.51397212|0.134079034|-0.027205531|-21.388323|-1.11542677|-20.16505667|54.34919851|48.55052611|464.3994751|-598.211184|-7.824996219|7.312498266|13.83149499|0.891486942|4639.260975|974.3909596|422.96706330000006|1.0|1.0|1.0|1.0|1.0|2.79|23.0|-8.14|4.5|4.21|63.69|0.0|96.98|0.0|1.0|4.0|-4.03|4.0|328.37|0.0|1.0|-4.2|0.0304|0.0206|3.03|0.0|0.0|2.36e-06|-0.0393|2.61|4.1733|-1065.818889|297.09|0.1769|259.26|448.93|0.4386899999999999|0.66164|0.0504|-0.17042|-1065.727193|5.2707|115.0|6.9393|6.9393
9h_a24|0|7.153833802|0|1.726213624|-0.203768024|-0.002864393|2.01e-05|2|0.078066659|-0.105982525|0.013595277|-0.002471577|2|0.144624936|-0.047269812|-0.207206943|2|-0.004960317|0.859720539|0.656172477|0|-0.0687348109999999|0.4016070679999999|0.018457687|-32.48899638|167.2085719|0.1162247219999999|-0.026280957|-15.35662744|-0.8935525440000001|-13.48059881|47.51520531|37.24443236|417.7355164|-422.3569529|-5.871651668999999|5.805547147|11.11300329|0.914204295|4170.098082|737.9073405|295.8603625|0.0|0.0|1.0|1.0|1.0|2.84|22.0|-6.05|2.42|2.72|72.28|0.0|82.17|0.0|1.0|3.0|-2.83|4.0|288.31|0.0|1.0|-3.24|423.0|166.0|1.7|0.0|0.0|0.000258|-0.0435399999999999|1.16|4.3437|-945.2337612|285.43|0.3844|239.63|363.48|0.54606|0.61928|0.0073|-0.18239|-945.200628|7.7741|77.0|7.1135|7.1135
3b_a32|1|7.758333467000001|0|0.0|0.046791596|-0.007388108|-0.064476472|0|-0.0411430079999999|-0.265971895|-0.001282231|0.10614163|3|-0.078754696|-0.151445075|-0.536470812|0|0.167519182|0.866250192|0.7725667079999999|1|-0.100355499|0.2719741|0.014636992|-49.22963237|74.63320519|0.159260619|-0.033451833|-24.14971513|-1.103910485|-17.58323784|56.82775081|43.023961|412.4267349|-541.5259561|-8.049905042|5.765940603|10.69254007|0.854431185|4448.251276|708.6845618|323.0421997|1.0|1.0|1.0|1.0|1.0|3.11|19.0|-6.5|6.25|4.43|110.94|1.0|88.24|0.0|1.0|2.0|-5.73|3.0|312.41|0.0|1.0|-4.65|0.0005809999999999|0.00697|3.71|0.0|0.0|9.97e-05|-0.05396|2.45|3.5545|-1594.095192|348.81|0.2905|348.81|396.83|0.70257|0.70257|0.2905|-0.1474099999999999|-1594.049677|5.7777|6.0|8.2366|8.2366
7s_a46|0|7.727094485|1|2.117265684|-0.0778653109999999|-0.005351046|-0.076841616|1|-0.210750635|-0.240797051|0.0060802|-0.020953253|1|-0.327656845|0.018964141|-0.3638523629999999|1|-0.030371026|0.8182543959999999|0.768056188|0|-0.083011849|0.249893305|0.008871171|-41.72189594|166.3052939|0.141211538|-0.031623562|-20.9694955|-1.3281895890000002|-24.43308641|47.36217237|53.07188519|431.6285339|-667.5503351|-7.988379237|5.565371272|9.829721631|0.7662292690000001|4245.390306|814.1975221|409.9543818|1.0|0.0|1.0|1.0|1.0|3.08|17.0|-6.08|3.65|3.9|50.94|0.0|91.19|0.0|1.0|2.0|-4.07|3.0|305.37|0.0|1.0|-4.24|0.0262|0.0176|3.32|0.0|0.0|0.000256|-0.02024|3.54|4293.0|-974.7707066|288.81|0.4164|234.06|446.63|0.44692|0.69976|0.1186|-0.17923|-974.664103|3.6655|1985.0|5.7022|5.7022
1m_a5|0|6.605297921|0|0.0|-0.252787668|-0.002410445|-0.005518104|2|-0.07112464|-0.096417794|0.006422789|-0.011848312|1|-0.118494698|0.07132816|-0.2274929269999999|2|-0.022280685|0.851987765|0.63664685|0|-0.071478865|0.429612762|0.009030414|-37.65438054|154.6334216|0.117604448|-0.028977918|-19.83596661|-1.072182971|-19.69180207|46.74648368|42.13785007|464.8375158|-564.8157081|-8.041608085|6.911100301|13.35855701|0.932913201|4584.808374|764.8419772000001|383.4128238|1.0|0.0|1.0|1.0|1.0|2.69|23.0|-8.63|5.11|4.85|54.46|1.0|95.5|0.0|1.0|3.0|-4.52|3.0|332.79|0.0|1.0|-4.74|0.00996|0.00607|3.69|0.0|0.0|7.82e-07|-0.0507699999999999|3.48|4.3983|-1410.88022|281.89|0.5497|265.61|423.2|0.4527899999999999|0.45426|0.2373|-0.1778|-1410.833395|2.4582|43.0|7.3665|7.3665
10_a47|0|0.0|0|0.0|-0.003570214|-0.008013899|-0.166367455|2|-0.169242585|-0.384667159|-0.008120645|0.007193585|0|-0.349569106|-0.045289209|-0.45272733|2|0.011239977|0.8077565520000001|0.6913602740000001|1|-0.0936757959999999|0.417511484|0.00951788|-50.08559665|103.41137940000002|0.158929034|-0.035388634|-26.77924406|-1.592488524|-21.81529334|57.59863288|45.89037038|449.6950454|-851.455143|-10.11660331|6.277122171|10.66897998|0.699661037|5482.319019|1061.820157|498.0016816|1.0|0.0|1.0|1.0|2.0|3.02|22.0|-8.85|5.12|5.92|58.04|2.0|106.43|0.0|1.0|3.0|-5.75|4.0|359.4|1.0|1.0|-5.5|0.000638|0.00114|4.8|0.0|0.0|5.110000000000001e-07|-0.0486399999999999|4.37|3.7236|-1188.3744|332.97|231.0|214.9|426.55|0.53909|0.69212|0.2175|-0.15445|-1188.244739|2.8795|13.0|7.9|7.9
12a_a5|0|7.139660336|1|0.0|-0.256282289|-0.00166971|0.043132749|2|-0.0036987359999999|-0.09350376|0.00873078|-0.032601907|1|-0.006024869|-0.093973419|-0.175245466|2|-0.063558439|0.829536345|0.741588813|0|-0.067680123|0.337539208|0.0081891369999999|-41.59124655|13.74268646|0.105409104|-0.026030816|-25.55893402|-1.353602454|-22.13179066|50.40529807|41.04680832|549.7500455|-831.8249311000001|-9.830359239|8.741980056000001|16.12184989|0.844187448|5294.775577|1113.8745800000002|650.3600841|1.0|1.0|1.0|1.0|1.0|3.06|23.0|-8.83|5.12|4.26|57.7|1.0|119.38|0.0|1.0|5.0|-4.27|4.0|381.47|0.0|0.0|-4.59|0.0205|0.00977|3.38|0.0|0.0|5.660000000000001e-07|-0.04076|2.91|4.1610000000000005|-1201.990542|297.97|0.4794|264.55|508.81|0.50831|0.67169|0.0296|-0.17152|-1201.8082029999998|3.9457|19.0|7.7212|7.7212
21_a12|0|6.605297921|1|0.0|0.04375233|-0.008833375|-0.058516436|3|-0.213225401|-0.362168355|-0.003879878|-0.0546514309999999|1|-0.388196876|-0.211367878|-0.522951134|2|-0.099516604|0.89838263|0.859899236|0|-0.100098765|0.192026642|0.012230115|-50.37198585|75.46830038|0.15172224|-0.036878492|-25.34833425|-1.401382713|-17.416202300000002|59.10840872|40.76379649|426.8727514|-705.2078018999999|-9.338859985|5.891343219|11.18947411|0.8993077970000001|4652.242111|914.8819508|380.2468615|1.0|1.0|0.0|1.0|1.0|4.05|17.0|-6.78|4.01|2.25|78.41|0.0|98.16|0.0|1.0|3.0|-3.82|4.0|319.38|0.0|1.0|-3.76|48.0|0.0551|2.53|0.0|0.0|5.3200000000000006e-05|-0.0546899999999999|2.56|3.9971|-1327.451966|310.18|0.3665|264.64|397.31|0.59386|0.57644|0.1668|-0.16784|-1327.397348|3.2551|22.0|7.6576|7.6576
12bf_a36|0|7.412764017000001|2|0.0|-0.024689509|-0.00832865|-0.119979424|2|0.140577067|-0.4497470879999999|-0.006877664|-0.0206090089999999|1|0.359635716|-0.250781298|-0.433281391|1|-0.033696875|0.892249657|0.632625562|0|-0.110255801|0.356652646|0.0217611939999999|-71.01192632|87.14111344|0.320859336|-0.037486972|-45.73631152|-1.874348624|-37.52534442|86.28460578|72.27889645|437.4108773|-1207.2027480000002|-15.55034592|7.546900716000001|14.37031118|0.904134124|6271.550446|1711.2011699999998|593.6088758|0.0|0.0|1.0|0.0|2.0|4.72|17.0|-7.12|3.55|3.0|69.2|1.0|123.67|0.0|1.0|5.0|-3.99|6.0|417.41|0.0|0.0|-4.32|0.0424|0.0201|2.88|0.0|0.0|3.17e-05|-0.0571299999999999|3.66|3874.0|-1431.380702|320.04|0.4518|236.98|517.66|0.40663|0.69292|0.4006|-0.15677|-1431.246893|7.5932|6.0|8.2218|8.2218
14p_a23|1|7.423568444|0|3.3252287430000003|0.044380583|-0.005975594|0.006191846|2|0.041987653|-0.310730878|0.009895793|-0.053921569|2|0.080581604|-0.131709531|-0.4510651779999999|2|-0.090287278|0.8683808959999999|0.669357479|1|-0.080784473|0.223758613|0.0221104079999999|-54.50240143|40.58186569|0.076544251|-0.033660197|-36.77082544|-1.615689464|-28.69113861|67.36602512|57.44364296|623.0226425|-1090.0480289999998|-15.32117727|9.014073839|16.84664803|0.868927227|6696.264498|1450.229492|646.2584547|0.0|1.0|1.0|1.0|1.0|3.48|26.0|-7.47|3.4|3.89|128.81|1.0|125.0|0.0|1.0|5.0|-5.68|5.0|436.49|0.0|0.0|-4.9|0.0009109999999999|0.00554|3.3|0.0|0.0|1.4800000000000002e-05|-0.09046|3.29|3.5752|-1722.152257|346.79|0.3802|346.79|573.24|0.6816|0.6816|0.3802|-0.14774|-1721.994023|9986.0|3.0|8.5302|8.5302
6b_a40|0|8.421342866|1|1.710647518|0.135693438|-0.014861289|-0.069975812|0|-0.137534783|-0.698480566|-0.003851208|-0.226457281|2|-0.248560671|-0.033583055|-0.630957955|0|-0.307881994|0.90571269|0.6462648870000001|1|-0.118488624|0.417254814|0.014588568|-79.36130196|176.8246355|0.246568426|-0.049599889|-53.15460718|-2.132795227|-48.31476032|87.29061302|81.90640622|504.6333458|-1428.503435|-22.2507658|6.976123351|12.51342818|0.793750992|8482.600495|1626.736212|618.8882797|0.0|1.0|0.0|1.0|1.0|4.02|14.0|-5.21|5.67|4.38|173.43|2.0|130.16|1.0|2.0|5.0|-8.41|5.0|511.42|1.0|1.0|-6.18|1.98e-06|0.000335|5.03|1.0|1.0|0.00318|-0.09533|8.98|3.1026|-3290.745084|399.62|0.4962|399.62|552.01|0.69429|0.69429|0.4962|-0.1237099999999999|-3290.648012|11.3203|0.03|7.5229|7.5229
1e_a5|0|6.605297921|0|0.0|-0.260066152|-0.001975193|-0.009075016|2|-0.080321049|-0.084933308|0.008031558|-0.040441176|1|-0.133677441|0.0578378779999999|-0.201027861|2|-0.075239398|0.834250802|0.6977404359999999|0|-0.069725333|0.373935381|0.008587563|-36.22202792|159.537038|0.1194205|-0.0278901329999999|-18.81719677|-1.115605324|-18.33860051|44.38364879|39.76196174|457.4574833|-579.5524467|-7.526878708|6.41473183|12.39753333|0.932665879|4342.827698|775.4313476|409.0289917|1.0|0.0|1.0|1.0|1.0|2.83|23.0|-8.41|4.99|4.51|54.46|0.0|95.45|0.0|1.0|3.0|-4.25|3.0|312.37|0.0|1.0|-4.45|0.0174|0.0111|3.43|0.0|0.0|1.21e-06|-0.04186|3.17|4.4292|-990.6006645|279.92|0.5156|261.24|427.87|0.56258|0.51802|0.1355|-0.18105|-990.522307|3.0386|191.0|6719.0|6719.0
27_a47|1|6.842683282|1|2.041063341|-0.160399235|-0.003631596|0.006768957|3|-0.067535989|-0.207000956|0.001861676|0.013336016|1|-0.137440913|-0.157688306|-0.280944221|2|0.023325573|0.8517043879999999|0.634406338|1|-0.079484997|0.337815064|0.016506051|-50.87821306|20.73428323|0.153530114|-0.028494622|-32.56705871|-1.510214943|-25.8313393|63.02085767|50.9207639|541.8239522999999|-966.6860481|-11.67498331|7.083168776|13.50334344|0.906398657|6433.288104|1379.535965|682.9868225|1.0|0.0|1.0|1.0|2.0|3.37|21.0|-8.82|4.18|5.07|67.66|2.0|125.17|0.0|1.0|5.0|-4.81|5.0|436.91|0.0|1.0|-5.05|0.00674|0.0038799999999999|3.7|0.0|0.0|6.55e-07|-0.05814|2.97|3.8125|-1778.078632|325.21|0.4007|251.19|517.82|0.40976|0.69381|0.1839|-0.1578|-1777.891054|5.2214|2512.0|5.6|5.6
21_a4|0|7.535296702|1|2.026698554|-0.164057585|-0.003068098|-0.014982235|1|0.019346682|-0.131928225|0.012362563|-0.104638158|1|0.030586117|-0.099702401|-0.228430899|1|-0.174578783|0.833191212|0.674434042|0|-0.076470465|0.239652988|0.020173071|-38.7880598|63.37635587|0.067853265|-0.028676424|-19.67444009|-1.147056976|-14.70482428|47.69702403|39.22285963|472.812128|-581.8208971|-7.377915035|5.961506745|9.956436217|0.670120767|4277.396118|804.5450027|387.240586|1.0|1.0|1.0|1.0|0.0|3.37|17.0|-5.94|3.7|3.85|39.94|0.0|91.59|0.0|2.0|3.0|-3.88|3.0|303.36|0.0|1.0|-4.19|0.0403|0.0197|3.36|0.0|0.0|0.000352|-0.02956|3.31|4.0245|-973.5481197|308.08|0.2016|240.17|446.0|0.5260600000000001|0.66476|0.1457|-0.16632|-973.449892|2.9409|121.0|6.9172|6.9172
11d_a31|0|7.765993078999999|1|0.0|0.064475882|-0.017317263|-0.116385886|0|0.016799834|-0.848545873|-0.009496378|-0.078235092|2|0.026806221|-0.153894316|-0.574318121|0|-0.13169885|0.868115289|0.78396996|0|-0.134048091|0.197166451|0.034417775|-82.06512842|296.2476128|0.414787184|-0.040797245|-50.24081482|-1.87667327|-50.23449218|98.8237718|103.1255906|358.2711594|-1148.911798|-15.29068277|7.885647873|15.21323794|0.929231204|5420.356537|1685.188386|505.4234462|1.0|1.0|1.0|1.0|2.0|3.6|16.0|-6.23|5.43|4.03|125.57|1.0|102.13|0.0|1.0|7.0|-5.48|6.0|385.44|0.0|1.0|-4.2|0.00128|0.0241|3.17|0.0|0.0|0.000225|-0.03404|4.87|3.8009|-1598.671315|326.2|0.2642|326.2|551.86|703.0|703.0|0.2642|-0.15822|-1598.546288|4.6622|0.03|7.5229|7.5229
18a_a30|0|7.412764017000001|2|0.0|0.045071414|-0.006673169|-0.02919335|2|-0.041327798|-0.353677943|0.005050384|-0.094932667|1|-0.073280844|-0.094526372|-0.452377064|1|-0.171895425|0.842671963|0.7961424690000001|0|-0.095397479|0.294303776|0.017060045|-59.38972262|79.18861306|0.14081879|-0.036990859|-36.97308547|-1.812552105|-28.08889239|69.35818061|55.73981304|534.88346|-1128.40473|-14.33650253|7.050626413|12.72666325|0.8050400790000001|5942.293347|1427.458469|620.9195447000001|0.0|1.0|1.0|0.0|1.0|4.75|17.0|-6.64|3.84|2.62|81.65|2.0|127.28|0.0|1.0|5.0|-5.28|4.0|398.48|0.0|0.0|-4.85|0.00208|0.0056|3.87|0.0|0.0|9.21e-05|-0.05605|3.82|3.4712|-1575.755101|357.18|0.3781|357.18|508.08|0.69033|0.69033|0.3781|-0.1418|-1575.604922|5.2813|25.0|7.6108|7.6108
17a_a6|0|7.412764017000001|1|0.0|0.101940358|-0.012704951|-0.0265090529999999|1|0.04129257|-0.686067347|-0.00460563|-0.060774312|1|0.068338372|-0.180339002|-0.5624663560000001|1|-0.106323149|0.8299950709999999|0.8013954109999999|0|-0.109388399|0.350977745|0.031147305|-71.75703418|157.13173490000003|0.2469173469999999|-0.041567592|-47.07146289|-2.078379577|-41.34573382|84.75077935|83.46070738|494.010135|-1363.383649|-17.887155899999996|8.337470517|16.13665395|0.935437602|5996.580489|1766.18975|627.4287311|1.0|1.0|1.0|1.0|2.0|3.52|23.0|-9.01|4.98|4.32|95.85|2.0|116.79|0.0|1.0|5.0|-5.81|5.0|409.44|0.0|1.0|-5.17|0.000637|0.00274|4.09|0.0|0.0|4e-07|-0.05753|4.04|2.9753|-1350.078838|416.71|0.3933|350.03|574.02|0.69627|0.7024|0.0101|-0.12425|-1349.892285|5604.0|24.0|7.6198|7.6198
3b_a12|0|0.0|1|0.0|0.156777705|-0.007916598|-0.043495794|2|-0.1215705419999999|-0.332497127|-0.004028952|-0.003968827|0|-0.19952566|-0.116772665|-0.547002361|1|-0.007397776|0.82914101|0.802482465|0|-0.088443201|0.073824142|0.0103611969999999|-46.11064215|41.13468455|0.096795301|-0.034016616|-24.04018959|-1.326648015|-17.50314491|54.77629766|38.97406803|470.8937285|-691.6596323|-9.246226764|6.6333156660000006|10.88757628|0.64134753|4665.346939|899.6353646|406.0361621|1.0|1.0|0.0|1.0|1.0|3.82|18.0|-8.1|4.05|3.14|37.28|1.0|102.53|0.0|1.0|3.0|-4.26|3.0|332.79|0.0|1.0|-4.64|0.0184|0.00759|3.78|0.0|0.0|2.63e-06|-0.07091|3.96|3.7741|-1410.947421|328.51|0.5013|294.55|426.66|0.53738|0.6654800000000001|0.2418|-0.15229|-1410.8759220000002|8.5678|49.0|7.3098|7.3098
3f_a32|1|7.773594467000001|0|0.0|0.0067550119999999|-0.00611496|-0.0434359079999999|0|-0.062954205|-0.275173181|0.001276735|-0.110286539|3|-0.112493266|-0.133675401|-0.5487283829999999|0|-0.1743238839999999|0.871865543|0.786074011|1|-0.097374443|0.3217719189999999|0.011897886|-54.8993954|47.97543149|0.125973316|-0.030139709|-30.95210106|-1.265867765|-23.34192893|61.47296003|48.1093075|492.7734095|-713.6921402|-9.580412233|6.153728636|10.89495051|0.770463268|4993.667711|904.3255145|475.3634141|1.0|1.0|1.0|1.0|1.0|3.9|19.0|-7.31|7.18|5.63|110.94|2.0|102.66|0.0|1.0|4.0|-6.89|3.0|354.49|0.0|1.0|-5.4|4.53e-05|0.0014|4.83|0.0|0.0|1.73e-05|-0.05315|3.92|3.5569|-1712.034952|348.58|293.0|348.58|488.74|0.70255|0.70255|293.0|-0.1474599999999999|-1711.9193289999998|5.7161|9.0|8.0458|8.0458
7a_a8|0|7.535296702|1|1.4494883790000002|-0.11821781|-0.010269971|-0.0407248439999999|1|-0.017706371|-0.482688615|0.000736369|-0.019054799|1|-0.02923588|-0.032195997|-0.412963751|1|-0.032562221|0.831914523|0.681200974|0|-0.101880506|0.238462711|0.035405618|-59.83546383|145.3710976|0.281589625|-0.042647654|-35.14198015|-1.833849114|-35.24327197|75.4573633|80.80201312|421.9297638000001|-1077.038349|-14.71059634|7.699041907000001|14.73814865|0.914283468|5907.9340090000005|1467.585836|488.0169522|0.0|1.0|1.0|1.0|1.0|3.34|23.0|-7.27|3.96|3.49|92.93|1.0|105.83|0.0|1.0|3.0|-4.86|5.0|382.37|0.0|1.0|-4.64|0.00522|0.00874|3.24|0.0|0.0|2.05e-05|-0.07616|5.2|3.0704|-1291.287017|403.8|315.0|270.66|494.48|0.61257|0.70367|0.1575|-0.12889|-1291.156661|12.8748|24.73|4.6068|4.6068
11_a3|0|6.823286122000001|0|0.0|0.119431379|-0.01008647|-0.127546771|3|-0.101436441|-0.363112913|-0.008037672|-0.023103765|1|-0.194041982|-0.0947326669999999|-0.577616902|3|-0.04179402|0.793311683|0.834020779|1|-0.099420732|0.175996916|0.014376713|-47.02715152|253.1353625|0.222196952|-0.0391657429999999|-22.2443844|-1.292469516|-21.37603754|57.08178682|51.99171876|367.9098016|-611.3529698|-8.76293931|5.475372235|10.29352296|0.8799677029999999|4487.967272999999|812.4456757999999|311.6695405|1.0|1.0|1.0|1.0|1.0|3.19|21.0|-6.51|3.79|3.41|105.82|0.0|88.28|0.0|1.0|2.0|-4.08|4.0|305.36|0.0|1.0|-3.71|0.0256|0.0601|2.22|0.0|0.0|9.35e-05|-69.0|2.12|3.2232|-1288.165162|384.66|0.4441|384.66|346.18|0.6966600000000001|0.6966600000000001|0.4441|-0.13118|-1288.10577|4.4522|0.04|7.3979|7.3979
