molecula|SddssS|NaaNH|SssssC|SRW09|nAHRing|BCUTs-1|SaasN|AATSC1s|n6HRing|MATS7i|AATSC1are|AATSC8d|n5aRing|n5aHRing|MATS1i|MATS1c|n6aHRing|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|FNSA2|PNSA4|DPSA3|GRAVp|PNSA2|MOMI-Z|WNSA4|GRAV|PPSA1|WNSA2|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
8e_a12|0.0|0|0.0|6.803505258|1|1.283834633|1.873617728|-0.049397555|2|0.0661362779999999|0.005196034|-0.0309579439999999|1|1|-0.079913108|-0.448676455|1|0.761892879|-0.051240735|0.815412281|0.797199175|1|-0.087795345|0.0155147339999999|-29.79080011|-50.273571200000006|8.884082475|51.38557748|34.57040021|-0.031094185|5.0872236|0.0|0.7112578709999999|-1.492520871|-17.80522313|38.67488258|2548.979738|-854.6507103|2112.908299|-10.19566754|5490.975165|165.34017769999997|-489.392042|-241.94192880000003|1201.604574|11.19206011|1.0|1.0|1.0|1.0|1.0|4.11|3.01|21.0|3.34|2.68|3.05|2.0|117.04|0.0|3.0|-4.37|-6.03|366.42|0.0|3.12|4.25e-05|0.0156|0.00744|3.53|0.0|0.0|1.19e-08|4.34e-06|3.45|3.3044|-1177.619013|-1177.593205|612.59|375.21|0.2341|236.25|481.04|-1177.380602|0.2252|1.0295|-0.19338|0.02580783|-1177.436953|1.9327|588.0|6.2306|6.2306
9d_a40|0.0|0|0.0|7.515889085|0|0.604992329|1.839557351|-0.022152094|0|0.153818743|0.011823978|-0.137738587|2|2|0.0116099239999999|-0.4887998529999999|0|0.7572844040000001|-0.223631751|0.8221990920000001|0.55759121|1|-0.071656839|0.010749826|-31.08478865|-36.92750973|5.539796446|108.1468558|30.08152399|-0.031613312|2.854868966|50.47044708|0.8664205709999999|-1.074852592|-16.29154841|36.6245851|2109.570685|-553.912646|336.6614768|-8.395657932|4401.742338|68.83858806|-285.4523697|-377.6610668|639.3115126|4.49467719|1.0|0.0|1.0|0.0|0.0|3.25|3.63|20.0|5.2|5.09|4.07|1.0|91.71|0.0|2.0|-6.13|-4.62|325.82|0.0|4.63|7.37e-07|0.0002399999999999|0.000727|5.16|0.0|0.0|1.01e-07|3.3e-05|4.7|3.3464|-1677.551678|-1677.540538|542.19|370.51|0.4888|269.1|446.84|-1677.429981|0.4025|6.2032|-0.20781|0.01113991|-1677.48058|7.9502|107.0|6.9706|6.9706
1j_a5|0.0|1|0.0|6.605297921|0|1.427567371|0.0|-0.010620031|2|-0.115553003|0.00683534|-0.032333695|1|1|-0.010807075|-0.2470489089999999|2|0.7862755770000001|-0.0614852279999999|0.848473695|0.717355058|0|-0.074505844|0.019690225|-39.64241895|-40.01980349|10.57633738|73.73338699|82.09385267|-0.027258236|5.680936139|1.471030887|0.616489567|-1.117587665|-14.64139152|50.21875634|2242.805131|-600.2970524|847.5275797|-7.86442482|4618.562904|205.997426|-322.4414176|-125.1415813|973.7343247|14.36297201|1.0|1.0|1.0|1.0|1.0|2.76|2.66|23.0|4.5|4.21|1.57|0.0|96.98|0.0|4.0|-4.03|-6.15|328.37|0.0|3.19|9.27e-05|0.0304|0.0206|3.03|0.0|0.0|7.190000000000001e-09|2.36e-06|2.61|4.1205|-1065.849941|-1065.817476|572.47|300.89|0.5115|279.68|445.81|-1065.671975|0.1644|2.2503|-0.20645|0.03246499|-1065.723417|3.0364|24.0|7.6198|7.6198
20_a31|0.0|1|0.0|7.765993078999999|0|0.609420757|0.0|-0.057200812|0|-0.013040402|-0.003484915|-0.078213611|3|3|-0.0852122769999999|-0.594513619|0|0.8602874540000001|-0.131662689|0.912372776|0.7507116140000001|1|-0.110195543|0.019334605|-53.79798102|-69.0542431|12.1160662|64.42171513|128.1960117|-0.033537774|7.592555532|75.10345696|0.710707042|-1.542737604|-21.01650877|65.91404723|2576.1287230000003|-966.7594033|1758.762093|-13.1700345|5678.167489|181.2859728|-605.8215871|-264.0799235|1360.278351|12.29746712|1.0|1.0|1.0|1.0|2.0|3.46|2.74|19.0|6.49|4.38|1.1|1.0|110.47|1.0|7.0|-5.91|-6.39|397.52|1.0|3.6|1.24e-06|0.000493|0.0146|3.29|0.0|0.0|2.23e-08|8.86e-06|4.78|3.5381|-1880.768349|-1880.734655|666.67|350.43|0.2011|350.43|560.67|-1880.538664|0.2011|3.7403|-0.20895|0.0336943|-1880.599777|4.9218|8.0|8.0862|8.0862
30_a47|0.0|0|0.0|6.842683282|0|1.304327883|1.435022468|-0.184735553|2|0.013114301|-0.0098410169999999|0.0467853809999999|1|1|-0.035472095|-0.4370608039999999|2|0.8485444809999999|0.074217097|0.913855507|0.651797437|1|-0.107296835|0.022747897|-64.94243028|-64.38108459|13.64937081|350.5257774|192.6285289|-0.0383202979999999|8.190002019|76.90733636|0.679447569|-1.609452527|-22.9932445|78.59180109|2626.927627|-965.7162688|1558.731067|-13.79658605|5852.817155|192.3403721|-579.456614|-215.3470619|1421.325667|16.87442216|1.0|1.0|1.0|1.0|2.0|3.03|2.12|21.0|2.71|3.93|1.78|1.0|104.25|0.0|5.0|-4.22|-6.95|396.81|0.0|2.61|6.05e-05|24.0|0.0315|2.5|0.0|0.0|5.74e-08|2.28e-05|3.89|3.7159|-1696.12008|-1696.078047|615.85|333.66|0.3566|333.66|478.04|-1695.931037|0.3566|2.7493|-0.20813|0.0420327|-1695.9887|3.6487|13.0|7.9|7.9
3d_a32|0.0|1|0.0|7.765993078999999|0|0.609420786|0.0|-0.034290847|0|-0.0620110029999999|0.000655875|-0.0602430179999999|3|3|-0.076494363|-0.539652902|0|0.8444218509999999|-0.100251236|0.90169022|0.77923808|1|-0.093187219|0.014419776|-37.19367587|-50.45435743|7.807299836|62.43434632|58.01666174|-0.02867299|4.22710649|0.0|0.720540286|-1.118246623|-15.52441767|45.000975700000005|2213.978384|-605.4522892000001|1855.167124|-8.405385739|4752.534658|151.30787800000002|-327.8100438|-238.8142619|840.275417|8.697152881000001|1.0|1.0|1.0|1.0|1.0|3.34|3.11|19.0|6.97|5.07|1.94|1.0|97.86|0.0|4.0|-6.55|-5.18|340.47|0.0|4.32|2.81e-07|9.58e-05|0.00251|4.5|0.0|0.0|5.13e-08|1.75e-05|3.42|3.5105|-1672.758552|-1672.733979|569.29|353.18|0.5031|353.18|465.41|-1672.585902|0.5031|3.2094|-0.19671|0.02457348|-1672.638515|5.1728|8.0|8.0915|8.0915
12_a1|0.0|1|0.0|7.423568444|1|1.430936075|0.0|-0.02164054|1|0.076867966|-0.0038943009999999|-0.051772288|1|1|-0.104622651|-0.487073772|1|0.749817035|-0.093957115|0.817998205|0.7534284040000001|0|-0.104724018|0.033770552|-55.99493147|-60.78517756|19.60151089|133.6600817|136.3310784|-0.039894864|11.37734536|477.1158679|0.724666653|-1.675584287|-23.15625812|75.59644237|2592.245875|-972.562841|1825.150911|-13.44063462|5468.378562|159.81230209999998|-564.5066541|-260.8074567|1342.083063|14.21231622|1.0|1.0|1.0|1.0|1.0|3.29|2.72|23.0|4.87|4.41|1.67|2.0|103.47|0.0|3.0|-4.98|-6.02|366.37|0.0|3.44|1.04e-05|0.00379|0.00649|3.54|0.0|0.0|6.28e-09|2.3e-06|3.67|3.1744|-1216.12881|-1216.099134|607.42|390.57|0.5867|332.04|482.51|-1215.922313|0.2821|7.7454|-0.19916|0.0296752|-1215.975876|10.1801|2.95|5.5302|5.5302
19a_a38|0.0|1|0.0|7.412764017000001|2|1.297044508|0.0|-0.082283951|2|0.054257043|-0.002526241|-0.077535135|1|1|-0.101303149|-0.4342819429999999|1|0.819222745|-0.133130383|0.8741648479999999|0.698414933|0|-0.108300308|0.022142322|-51.36166266|-64.73159672|13.23456869|137.2318698|151.1278869|-0.038988111|7.910363161|0.0|0.744796537|-1.949405536|-23.30337482|64.59623135|2774.129458|-1165.168741|2304.055966|-13.92853534|6115.030149|152.5362948|-696.4267669|-292.6320538|1564.412135|12.47635608|1.0|1.0|1.0|1.0|3.0|4.83|2.56|17.0|3.13|2.55|2.4|1.0|125.69|0.0|5.0|-4.14|-6.77|401.44|0.0|2.68|7.209999999999999e-05|29.0|0.0272|2.78|0.0|0.0|1.4e-07|5.610000000000001e-05|3.41|3.6504|-1332.186327|-1332.1529369999998|628.65|339.65|0.2668|316.19|466.55|-1331.94466|0.0721|4.7986|-0.20379|0.03338983|-1332.002093|6.0223|0.01|8.0106|8.0106
47o_a18|0.0|0|0.0|7.03438793|1|1.251177005|0.0|-0.055408687|0|-0.006238734|-0.00046896|-0.038296569|0|0|-0.103458566|-0.490807196|0|0.7435044540000001|-0.066242713|0.781148177|0.733228144|0|-0.088436375|0.008692675|-56.13142962|-64.2280736|6.313168526|77.37089184|140.2610102|-0.034545459|4.585021184|82.54478365|0.872753077|-2.210909375|-25.08909125|62.44459815|2857.120021|-1605.70184|1393.529823|-18.22128055|6462.6049570000005|92.41474142|-1166.161955|-541.4335917000001|1839.812293|6.002832126|1.0|1.0|0.0|1.0|3.0|4.17|0.0|18.0|3.69|3.0|2.94|3.0|139.63|0.0|9.0|-5.66|-6.12|454.56|0.0|2.76|2.19e-06|0.000996|0.00381|4.16|0.0|0.0|4.26e-10|1.93e-07|7.62|3.22|-1455.574672|-1455.547304|783.22|385.04|0.5065|385.04|706.49|-1455.162559|0.5065|2.2316|-0.18223|0.02736851|-1455.231246|2.8284|47.0|7.3279|7.3279
15a_a22|0.0|0|0.0|6.842683282|0|1.4229176680000002|1.646649187|-0.052476637|2|0.021482585|0.005288335|-0.015194063|1|1|-0.097476465|-0.360663314|2|0.7392451729999999|-0.027029438|0.794858486|0.655865336|1|-0.081705465|0.02126757|-41.92018177|-55.4621036|14.43653926|96.58317516|90.52525878|-0.031425179|9.799599501|65.53409434|0.702735071|-1.634109304|-21.33157831|56.35672103|2884.815511|-1109.242072|2169.226845|-14.47998862|6322.278103000001|201.7850124|-752.9594081|-275.2352849|1578.4640869999998|14.66318798|1.0|1.0|1.0|1.0|1.0|3.42|2.86|27.0|3.87|4.31|1.73|1.0|124.05|0.0|6.0|-4.65|-6.61|420.47|0.0|3.19|2.25e-05|0.00945|0.00881|3.18|0.0|0.0|6.1e-10|2.56e-07|4.98|3.6496|-1368.35331|-1368.321775|696.57|339.72|312.0|245.14|541.27|-1368.0755869999998|0.0955|5.2588|-0.21285|0.03153544|-1368.1368730000002|6.8666|143.0|6.8447|6.8447
4b_a49|0.0|0|0.0|7.535296702|1|1.343847828|2.075628989|-0.077626337|2|-0.064060521|0.001769804|0.02907541|1|1|-0.0563571629999999|-0.390006034|2|0.798826417|0.049923437|0.852400617|0.6967593559999999|1|-0.090284437|0.0241270029999999|-56.45224362|-55.5653235|14.84890147|41.97072627|148.84640819999998|-0.030696709|9.138717999|64.87087098|0.645330839|-1.534835437|-18.89220999|71.30114509|2708.998101|-944.6104994|1701.832352|-11.62716177|6025.790417|218.2802175|-581.3580885|-178.8869784|1463.761596|15.73185141|1.0|1.0|1.0|1.0|1.0|3.37|3.1|21.0|3.71|3.26|1.66|1.0|112.36|0.0|6.0|-3.81|-7.12|400.43|0.0|2.8|0.000155|62.0|0.0527|2.28|0.0|0.0|8.91e-08|3.570000000000001e-05|3.56|3.7413|-1333.063439|-1333.026419|664.86|331.39|0.2856|267.08|509.78|-1332.800229|0.0615|1.8265|-0.22366|0.03702033|-1332.8586269999998|2.2306|79.0|7.1024|7.1024
15_a10|0.0|0|0.0|7.535296702|1|1.277647202|2.124460476|0.035396617|2|-0.0729795729999999|0.009882584|-0.05940848|1|1|-0.085979341|-0.208590561|2|0.808676284|-0.105662909|0.863438637|0.635064845|1|-0.074144604|0.018614889|-35.30133759|-44.18725043|11.09373722|33.67392858|50.34268476|-0.025240716|6.61142847|108.7226878|0.646412648|-1.186313662|-15.04246823|46.39507481|2549.580207|-706.9960069|2288.954984|-8.964715924|5769.347123|210.7240726|-421.3416484|-174.5122907|1093.722422|12.47504566|1.0|1.0|1.0|1.0|0.0|3.29|3.31|21.0|4.91|4.72|2.53|2.0|111.21|0.0|5.0|-4.48|-6.07|390.87|0.0|3.83|3.32e-05|13.0|0.0061|3.68|0.0|0.0|5.01e-09|1.96e-06|3.12|3.7997|-1604.08794|-1604.057542|641.98|326.3|0.4553|214.05|484.05|-1603.851644|0.1647|4.5192|-0.20983|0.03039798|-1603.907391|6.1563|33.0|7.4815|7.4815
13l_a6|0.0|1|0.0|7.412764017000001|1|1.4242139390000002|0.0|-0.132667824|1|0.090187973|-0.009326562|-0.086595185|1|1|-0.045794891|-0.564860904|1|0.7908110340000001|-0.1470289659999999|0.84018367|0.827754203|0|-0.126521431|0.030012523|-82.24617981|-88.13242567|20.90615311|182.8275745|248.6104661|-0.0451862259999999|14.56282911|118.3485042|0.793671137|-2.53042863|-31.47586631|103.1523329|2967.923804|-1762.648513|3127.831037|-21.92549054|6462.086665999999|143.7247666|-1227.82747|-409.1314702|2220.880201|12.72865798|1.0|1.0|1.0|1.0|3.0|3.64|2.22|23.0|4.55|3.8|1.39|1.0|124.98|0.0|7.0|-5.49|-6.59|441.48|0.0|3.07|3.26e-06|0.00144|0.0075599999999999|3.39|0.0|0.0|1.29e-09|5.7e-07|5.41|3.5499|-1465.865882|-1465.834958|735.52|349.26|0.3115|338.07|578.91|-1465.560303|0.0165|7.2582|-0.19447|0.03092407|-1465.624566|8.9893|385.0|6.4145|6.4145
18_a47|0.0|1|0.0|6.605297921|0|1.414391819|0.0|-0.06345679|3|-0.026357805|0.0008454789999999|-0.016728205|1|1|-0.02470455|-0.322800033|3|0.792196273|-0.027351545|0.851462739|0.630969651|1|-0.084415066|0.014741763|-49.44908758|-52.88049505|9.234746417|70.55642796|139.1786571|-0.0303894239999999|5.784962137000001|3.684585007|0.7327484470000001|-1.5194711930000002|-19.03697822|58.68383399|2800.3745940000003|-951.8489108|2184.962887|-11.9254166|6261.441874|167.41554630000002|-596.2708299|-291.6032324|1299.011844|10.84884165|1.0|1.0|0.0|1.0|2.0|3.47|2.5|27.0|5.53|6.0|2.63|2.0|119.78|0.0|4.0|-5.5|-5.87|410.45|1.0|4.16|3.13e-06|0.00129|0.00176|4.13|0.0|0.0|4.34e-11|1.78e-08|3.32|4.2222|-1354.221126|-1354.180815|652.12|293.65|0.4335|290.58|487.81|-1353.979194|0.0516|3.4464|-0.22313|0.04031146|-1354.037606|5.3433|3.0|8.6|8.6
14u_a23|0.0|0|0.0|7.423568444|0|1.197962732|3.357982471|-0.025360103|2|0.050530143|0.010561248|-0.0569153009999999|2|2|-0.110069159|-0.4086345999999999|2|0.787538583|-0.094773814|0.845160857|0.71381683|1|-0.086465795|0.0254134689999999|-36.90928915|-57.75236052|16.97420126|43.06242147|60.27663131|-0.033908155|11.3374334|50.47632596|0.702868983|-1.729315897|-22.64798452|53.88349042|3015.478095|-1155.04721|2430.634114|-15.12707504|6913.009783|198.4601847|-771.4808267999999|-271.0010972|1643.332169|15.75112771|0.0|0.0|1.0|1.0|1.0|3.59|3.68|26.0|3.42|4.03|2.72|2.0|126.78|0.0|6.0|-5.63|-6.47|441.51|0.0|3.48|2.32e-06|0.0010199999999999|0.0042299999999999|3.55|0.0|0.0|3.11e-08|1.3699999999999998e-05|3.23|3.1819|-1744.446261|-1744.422541|712.54|389.66|0.2253|306.82|549.0|-1744.1781010000002|0.0008|5.9743|-0.21613|0.0237199999999999|-1744.2405670000005|8.1549|6.0|8.2449|8.2449
4h_a46|-3.74433321|0|0.090767245|7.825245291|1|0.3002050539999999|2.134072222|-0.346835467|2|-0.057256598|-0.0008161889999999|-0.09922757|1|1|-0.030014575|-0.516344924|2|0.7543177040000001|-0.134568896|0.7955809979999999|0.6947264059999999|0|-0.083997524|0.010068754|-65.24476749|-65.90523417|7.900037181|105.2773797|182.6222935|-0.0305445539999999|6.198442205|19.09455432|0.805506105|-2.015940586|-23.9655397|73.14480467|3472.1185880000003|-1581.72562|3180.526173|-18.803584|7808.347937|152.6017078|-1241.036544|-479.405829|1963642.0|9.093247153|1.0|0.0|0.0|1.0|2.0|4.63|2.99|23.0|3.46|6.18|2.27|2.0|142.08|0.0|6.0|-6.53|-6.38|502.63|1.0|3.82|2.97e-07|0.000149|0.00104|4.21|0.0|1.0|6.38e-10|3.210000000000001e-07|8.5|4.18|-1923.926093|-1923.878801|792.61|296.62|0.5451|292.11|682.14|-1923.543349|291.0|1.7601|-0.21008|0.04729184|-1923.611784|2.9086|229.0|6.6402|6.6402
14b_a25|0.0|0|0.0|6.842683282|0|1.420015222|1.616664856|-0.0166120069999999|2|0.001683506|0.004725325|0.0009956189999999|1|1|-0.043923908|-0.3691494039999999|2|0.7723870909999999|0.001715854|0.8333962429999999|0.632638761|1|-0.084160084|0.016003559|-52.75064158|-58.29440389|11.08504021|112.49583529999998|97.23019209|-0.032728922|7.678174472999999|57.85340824|0.772789587|-1.767361771|-22.67004596|63.83568179|3038.600508|-1224.182482|2118.281186|-15.70265555|6760.594953|157.3797801|-847.9433995999999|-377.9013888|1584.108407|10.90684621|1.0|1.0|1.0|1.0|1.0|3.51|3.21|27.0|4.48|4.79|1.8|2.0|130.97|0.0|6.0|-5.6|-6.26|444.49|0.0|3.63|2.49e-06|0.0011099999999999|0.00261|3.88|0.0|0.0|2.23e-10|9.93e-08|5.61|4069.0|-1444.544749|-1444.505985|716.14|304.7|0.3614|228.59|603.27|-1444.266358|0.0006|2.7037|-0.22149|0.03876374|-1444.330251|3.2784|22.0|7.6576|7.6576
26_a20|0.0|0|0.0|6.842683282|0|1.4165417530000002|1.877209467|-0.104520106|2|0.1516835819999999|0.003085806|-0.033102079|1|1|0.0346782989999999|-0.446730587|2|0.7541508029999999|-0.055150498|0.8096894440000001|0.690530489|1|-0.082729415|0.012753218|-58.21621279|-55.81998701|8.604974082|299.8332395|139.417676|-0.0327795789999999|5.806030949|80.47551422|0.7848887259999999|-1.737317706|-22.11735334|66.82118688|2825.254798|-1172.219727|2534.075607|-14.92323356|6221.067002000001|145.1419493|-790.9313788|-384.4457279|1493.485239|10.03954725|1.0|1.0|1.0|1.0|1.0|3.42|3.07|27.0|4.5|4.62|2.47|2.0|125.0|0.0|5.0|-5.14|-6.28|419.48|0.0|3.66|7.27e-06|0.00305|0.00399|3.63|0.0|0.0|6.64e-10|2.780000000000001e-07|4.97|3.8894|-1352.315376|-1352.277633|715.27|318.77|0.2081|256.05|543.96|-1352.036122|0.0814|3.8173|-0.21226|0.03774288|-1352.098465|4.8742|131.0|6.8827|6.8827
3o_a32|0.0|1|0.0|7.773594467000001|1|0.609420753|0.0|-0.014299905|1|-0.064818511|-0.001411347|-0.090297882|3|3|-0.061774721|-0.483580522|0|0.8214857240000001|-0.154436834|0.872498916|0.840991936|1|-0.095457829|0.012519666|-42.51640563|-55.03672286|7.218280399|62.67187821|93.52833522|-0.031819276|4.161738248|0.0|0.7850948190000001|-1.4318674340000002|-18.34557429|49.73468603|2488.133192|-825.5508427999999|2469.87467|-10.57723917|5488.777096|123.9047338|-475.9757626|-328.7458915|1051.530112|7.532642302|1.0|1.0|1.0|1.0|2.0|3.47|3.06|19.0|6.39|4.2|1.58|1.0|112.07|0.0|3.0|-5.72|-6.17|381.52|0.0|3.74|1.89e-06|0.00072|0.00714|3.46|0.0|0.0|5.35e-08|2.04e-05|2.35|3.5333|-1805.504508|-1805.473626|620.56|350.9|0.2851|350.9|464.85|-1805.277864|0.2851|3.2729|-0.20065|0.03088166|-1805.333039|5.8476|0.24|6.6198|6.6198
14x_a23|0.0|0|0.0|7.423568444|0|1.197963189|3.101221922|-0.111315218|2|0.05740118|0.003379755|-0.0229244|2|2|-0.073958723|-0.443633823|2|0.802520527|-0.035965909|0.8668730109999999|0.558482531|1|-0.084244058|0.022095943|-46.97594633|-55.83053941|14.64350681|42.44114495|147.90081730000003|-0.034056109|9.704599953|87.28077098|0.722211323|-1.6006371069999998|-22.56979253|61.61945314|3071.48868|-1060.780249|2382.851643|-14.95753786|6989.569075|184.0971574|-703.0042792|-294.5294492|1468.794817|14.57194888|0.0|0.0|1.0|0.0|1.0|3.42|3.42|26.0|4.2|5.14|3.78|2.0|120.2|0.0|5.0|-5.68|-6.35|447.46|0.0|4.06|2.09e-06|0.0009369999999999|0.00242|3.78|0.0|0.0|1.17e-08|5.23e-06|3.97|3.6941|-1828.393372|-1828.371718|675.21|335.63|0.3184|305.07|537.48|-1828.168422|0.3057|5.7933|-0.23475|0.02165405|-1828.228912|8.1916|3.0|8.4949|8.4949
1a_a5|0.0|0|0.0|6.605297921|1|1.189701889|0.0|0.009305578|2|-0.075791863|0.005921049|-0.004213083|0|0|0.069867374|-0.179831877|2|0.7427901179999999|-0.008431181|0.794139321|0.808272639|0|-0.075618812|0.008036994|-36.19957997|-38.07869556|4.047117885|83.60943679|83.77332129999999|-0.027665419|2.037971304|0.0|0.7256546770000001|-1.134282187|-13.93123008|40.24669785|1940.139869|-571.1804334|902.6910106|-7.015226132|4005.068642|138.1496441|-287.62427139999994|-227.2618539|787.1243051|8.305533524|0.0|1.0|0.0|1.0|1.0|3.54|0.0|18.0|3.08|1.42|2.09|0.0|93.49|0.0|3.0|-2.6|-6.58|298.34|0.0|1.75|0.00253|755.0|109.0|2.17|0.0|0.0|7.13e-08|2.13e-05|2.85|2.8332|-951.1394906|-951.110826|531.02|437.61|0.2109|265.45|386.8|-951.178584|0.0126|4.4956|-0.2262699999999999|0.028664612|-951.226623|6.7017|107.0|6.9706|6.9706
26_a47|0.0|0|0.0|6.86171134|0|1.304328272|1.06819297|-0.200192886|2|-0.110530752|-0.0098410169999999|0.0081426509999999|1|1|-0.035472095|-0.5899218279999999|2|0.845040087|0.0120097289999999|0.910081385|0.651797437|1|-0.101679756|0.020884606|-57.01987795|-59.08415114|12.13564316|9.608109253|168.2587945|-0.038735145|7.0517889060000005|60.07342336|0.717639177|-1.626876095|-22.50824805|69.15552111|2625.572598|-945.3464183|1341.904566|-13.07911017|5994.406615|164.0744453|-549.3226272|-252.9318822|1317.300461|14.3059247|0.0|1.0|1.0|1.0|2.0|3.13|2.66|21.0|2.84|4.68|2.59|1.0|104.8|0.0|4.0|-4.86|-6.51|396.81|0.0|3.18|1.3699999999999998e-05|0.00545|11.0|3.12|0.0|0.0|5.97e-08|2.37e-05|4.37|3992.0|-1696.096597|-1696.075481|592.84|310.58|0.3197|258.5|443.78|-1695.9387359999998|77.0|3.6825|-0.22921|0.02111593|-1695.993821|4.8242|13.0|7.9|7.9
17b_a25|0.0|0|0.0|6.842683282|0|1.3732004619999998|1.785120622|-0.002108117|2|-0.026412432|0.005120507|0.016982601|1|1|-0.044156525|-0.366585181|2|0.780221059|0.029728702|0.838260077|0.636746066|1|-0.079392561|0.015879547|-51.71860811|-60.19950116|12.04068508|99.61874923|89.34443096|-0.029249891|9.129863339|87.61586206|0.724866184|-1.6672437880000002|-22.17876359|63.75929319|3100.8813760000003|-1264.189524|2514.295488|-16.81707305|6674.061446|208.6205329|-958.573164|-341.0100868|1744.031591|13.32894629|1.0|1.0|1.0|1.0|1.0|3.56|3.25|27.0|4.88|5.18|2.0|2.0|135.78|0.0|7.0|-5.32|-6.53|458.51|0.0|3.78|4.75e-06|0.00218|0.00394|3.61|0.0|0.0|9.08e-11|4.16e-08|5.89|3961.0|-1483.873254|-1483.830524|781.08|313.02|0.4635|228.6|654.18|-1483.563965|0.1741|3.5074|-0.21939|0.04272963|-1483.630939|5.2142|101.0|6.9957|6.9957
14m_a23|0.0|0|-4.405643132|7.423568444|0|1.197955072|3.1160758160000004|-0.272389934|2|0.028217372|0.001027627|-0.050626415|2|2|-0.07256543|-0.527662006|2|0.798384929|-0.072906704|0.8581143859999999|0.5415996160000001|1|-0.089285878|0.017992415|-50.63012925|-62.09952738|12.51396625|47.23604193|51.59888942|-0.039285786|8.703631619|0.0|0.7958339090000001|-1.964289314|-27.32379205|63.1440955|3255.247038|-1366.189602|2263.262957|-19.00406438|7588.823133|142.0002583|-950.2032192|-411.5129154|1716.6767920000002|12.51739962|1.0|0.0|1.0|1.0|1.0|3.51|3.17|26.0|4.42|6.19|3.82|2.0|125.29|0.0|6.0|-6.38|-6.06|479.48|1.0|4.41|4.1200000000000004e-07|0.000198|0.000773|4.46|0.0|0.0|5.94e-09|2.85e-06|4.2|3.6774|-1966.968005|-1966.945041|707.56|337.15|0.3335|337.15|572.31|-1966.721362|0.3335|6.1522|-0.23555|0.02296475|-1966.785519|8.5477|3.0|8.5171|8.5171
20b_a10|0.0|0|0.0|7.535296702|1|1.343837209|2.103422978|-0.073703704|2|-0.030238422|0.001965496|-0.013623188|1|1|0.019531637|-0.450145946|2|0.761071345|-0.022843761|0.817426568|0.6980623109999999|1|-0.088479815|0.013038163|-60.68950774|-56.53849503|8.331370518|81.39248686|158.09355980000004|-0.033783202|5.323735696|91.02309592|0.7616213270000001|-1.85807612|-21.58742537|69.02087825|3085.433676|-1187.308396|2257.777328|-13.79433873|7173.225184999999|152.3236842|-758.6886304|-334.3514234|1558.922202|10.92981783|1.0|1.0|1.0|1.0|1.0|3.54|3.15|27.0|4.23|5.0|2.41|2.0|129.73|0.0|5.0|-5.22|-6.53|447.49|0.0|3.66|6.05e-06|0.00271|0.00364|3.52|0.0|0.0|1.1699999999999999e-09|5.26e-07|4.88|3.9013|-1465.62724|-1465.587932|687.84|317.8|0.2782|208.89|482.93|-1465.333983|0.1382|5725.0|-0.2217199999999999|0.03930765|-1465.395231|7.7954|1.1|5.9586|5.9586
