molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|WPSA3|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|FPSA1|GeomRadius|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50
8f_a12|0.0|1|1|0.0|0.0|1|1|0.609895166|0.0|0.110310585|-0.008295703|4.59511985|0.038347953|-0.013400998|-0.3981937339999999|-0.002596875|0.028505422|-0.024023866|1|-0.125424286|-0.560548116|1|0.902669729|0.7475224290000001|-0.13747286|0.8409290840000001|0.869823177|-0.072634742|-0.098932601|0.285353468|-41.27611074|-56.220383|7.550959323|83.13642146|0.130176823|73.97552223|4.290980116|-23.45595611|63.05721575|48.82707007|0.460344828|494.2940092|-955.746511|0.161876566|7.016225129|0.853035146|5481.952981|91.98952021|-543.1216218999999|25.9168408|0.012030968|-384.290491|1140.340995|524.0516742|6.836832748|1.0|1.0|4.09|4.99|3.41|3.1|2.0|0.0|115.66|0.0|1.0|3.0|27.0|4.0|-5.47|369.44|1.0|3.82|-5.24|1.99e-06|5.72e-06|0.00211|0.0|3.79e-09|-0.06179|4.1744|-1481.146454|-1481.115891|339.35|297.01|441.97|0.65098|-1480.955408|-0.15061|0.9092|-0.2124|-1481.008909|1.4701|646.0|6.1898
16e_a32|0.0|1|1|3.343660084|0.0|0|0|0.609420752|0.0|0.180914799|-0.0154404319999999|5.733341277|0.040982906|-0.04474426|-0.772021601|-0.0048042729999999|-0.070351839|-0.01320745|3|-0.219947482|-0.698621582|0|0.804503712|0.86370575|0.096017785|0.7619492790000001|0.7903051590000001|-0.087117996|-0.117338144|0.504569498|-55.957388|-75.36830928|15.50894749|105.4021155|0.209694841|134.6906051|9.961663868|-35.94239328|90.34923861|71.46633549|0.458956284|507.6266039|-1130.524639|0.297773438|6.573687662|0.848279482|6142.277629|191.2650034|-726.1554308999999|34.2534974|0.023323257|-259.78720209999994|1609.914378|573.3529948|14.98092934|1.0|2.0|3.64|6.03|4.6|1.12|3.0|0.0|111.95|1.0|1.0|8.0|28.0|5.0|-6.15|413.52|0.0|3.77|-4.75|2.58e-07|1.7899999999999998e-05|0.0074099999999999|0.0|4.18e-08|-0.0505899999999999|3.6214|-1955.993572|-1955.965644|342.37|342.37|552.79|0.7022|-1955.766505|-0.14991|3.2372|-0.2005|-1955.827194|3.9389|7.0|8.1367
14a_a23|0.0|1|1|0.0|0.0|0|0|1.197964042|3.39397765|0.050806184|-0.0056795759999999|5.351858133|0.042992424|0.0446402609999999|-0.289658385|0.012219066|-0.0518554529999999|-0.071842463|2|-0.137733142|-0.446724057|2|0.72792508|0.7556436440000001|0.114693804|0.6888154959999999|0.918677038|-0.055677662|-0.08032517|0.225448915|-35.20994211|-50.79675604|12.33442989|38.57988954|0.081322962|51.42774883|7.800158102999999|-22.26638099|61.36268093|47.54437201|0.462434482|580.9612768999999|-1015.935121|0.219241211|7.668841725|0.8602383659999999|6269.28943|138.6457355|-642.4662212000001|27.68542751|0.016707951|-355.0975547|1301.215093|601.8533922|10.56592489|1.0|1.0|3.41|3.36|4.02|3.03|2.0|1.0|120.28|0.0|1.0|5.0|30.0|4.0|-6.27|411.48|0.0|3.37|-4.96|3.38e-06|1.1e-05|0.0045299999999999|0.0|3.92e-08|-0.07379|3.7119|-1629.928331|-1629.90669|334.02|334.02|516.58|0.6289100000000001|-1629.690316|-0.15002|5.8775|-0.2238099999999999|-1629.748476|8.3962|3.0|8.5498
17_a47|0.0|1|1|3.011740664|0.0|0|0|1.4168589319999998|0.0|-0.181485377|-0.003764469|4.59511985|0.031802469|-0.105849578|-0.2032813319999999|0.0042378929999999|0.075303828|-0.006331624|1|-0.031505291|-0.3004189439999999|3|0.8007970640000001|0.75807704|-0.034891905|0.7666613659999999|0.852282407|-0.07185129|-0.082994667|0.522140199|-43.82821253|-50.62550618|7.87914003|68.64478326|0.147717593|90.10552332|4.806157636|-26.73455447|60.33408274|51.70735256|0.46147021|519.8795281|-911.2591113|0.2542482339999999|7.055517075|0.8569074879999999|5854.9736840000005|155.087622|-555.8544359|24.43867122|0.0159160889999999|-299.80980739999995|1221.9335609999998|630.8611986000001|9.708576558|1.0|2.0|3.44|5.12|5.44|2.26|2.0|0.0|119.83|0.0|0.0|4.0|30.0|4.0|-5.83|392.46|0.0|3.85|-5.21|3.98e-06|6.11e-06|0.0024|0.0|7.96e-11|-0.04873|4.2784|-1254.985125|-1254.943823|289.79|289.79|477.67|0.6844100000000001|-1254.737546|-0.17606|3.4454|-0.22479|-1254.795084|5.6949|5.0|8.3
8a_a31|0.0|0|0|3.28085223|0.0|1|1|0.610138387|0.0|-0.039027368|-0.015034136|5.733341277|0.043817204|-0.1480271209999999|-0.586331322|-0.013230176|-0.135144546|-0.01861065|2|-0.094359203|-0.520051508|0|0.938325481|0.837862749|0.0502030679999999|0.883113019|0.594139864|-0.122293189|-0.136459435|0.272259026|-60.46233433|-67.46619355|18.56711239|131.2406629|0.405860136|200.6591816|9.179668678|-29.89286568|82.32407724|79.02944672|0.4512945479999999|293.7455749|-742.1281291|0.333562641|5.83708559|0.822471411|4538.505909|164.9149565|-366.9116769|30.93264504|0.030052065|-164.57484340000002|1113.575221|324.7430642|14.85788369|0.0|2.0|3.34|4.16|2.54|0.36|0.0|0.0|83.83|0.0|2.0|3.0|22.0|5.0|-7.11|314.36|0.0|2.13|-3.11|0.000269|0.000773|243.0|0.0|4.62e-06|-0.02993|3.8097|-1347.541429|-1347.507102|325.45|325.45|396.15|0.7027100000000001|-1347.3959220000002|-0.1587599999999999|3.7141|-0.18869|-1347.446223|5.3042|0.79|6.1024
3i_a32|0.0|1|1|2.417426304|-4.547725143|0|0|0.6094207970000001|0.0|-0.157360524|-0.012358668|5.733341277|0.05052381|-0.21362765|-0.4449120629999999|-0.0131506889999999|-0.26785886|0.022524712|3|-0.212967423|-0.537667101|0|0.565740817|0.833699527|-0.337053202|0.54844677|0.893827987|-0.093279684|-0.1132851459999999|0.259644227|-49.17963359|-59.72706743|8.064907632|60.99385995|0.106172013|55.97682661|4.252042736|-25.92886531|71.27609889|57.24454122|0.422644726|471.2508776000001|-776.4518766|0.22927653|5.826629089|0.732035793|5656.349227000001|120.8809386|-409.3669403|30.52825775|0.021905206|-285.465827|1007.432506|318.0257595|11.54903146|1.0|1.0|3.1|6.76|6.29|2.09|2.0|0.0|88.28|0.0|1.0|3.0|24.0|6.0|-5.53|366.38|0.0|4.37|-5.16|5.37e-07|6.85e-06|0.00251|0.0|1.0900000000000001e-07|-0.06518|3642.0|-1891.833327|-1891.811327|340.43|340.43|418.24|0.70322|-1891.738614|-0.1476|2494.0|-0.21278|-1891.790935|3.8572|6.0|8.2366
47c_a18|0.0|0|0|0.0|0.0|1|1|1.251176227|0.0|0.02368001|-0.007068829|4.844187086|0.032688172|0.047739847|-0.537230966|0.0007979619999999|-0.058748345|0.028947131|0|-0.320309303|-0.455055055|0|0.784328127|0.758269842|-0.027873485|0.7601847759999999|0.8128616409999999|-0.0715759629999999|-0.094000037|0.246894346|-57.54296759|-75.57063623|12.75381432|67.68084951|0.1871383589999999|150.4485025|10.25333491|-46.26124419|88.76073429|70.29678191|0.489290189|653.4941186000001|-1889.265906|0.251001849|9.566965871|0.958059115|7527.530240999999|201.7910841|-1518.861384|34.55329606|0.016406766|-400.3604527|2522.390613|1167.054827|13.19009806|1.0|3.0|4.61|2.84|2.87|2.41|3.0|2.0|154.77|1.0|1.0|12.0|38.0|4.0|-6.61|513.63|0.0|2.42|-5.09|1.84e-06|8.12e-06|0.00417|1.0|6.67e-10|-0.0449|3.1096|-1664.753129|-1664.721977|398.71|398.71|790.07|0.6983199999999999|-1664.201034|-0.12841|3.3075|-0.17331|-1664.277127|3.8573|3.0|8.5229
3_a4|0.0|0|0|0.0|0.0|1|1|1.343866299|2.147369615|-0.241609351|-0.001141383|5.4161004020000005|0.033760684|-0.07806942|-0.0502208409999999|0.011825591|-0.010537082|0.050638298|1|-0.08121207|-0.133874898|2|0.637819558|0.773786787|-0.0862461019999999|0.623172012|0.919804716|-0.052578183|-0.06572153|0.462670692|-25.5405205|-31.92506825|5.133610255|12.23442244|0.080195284|38.95587796|2.493716402|-12.40663231|39.38579676|30.67413075|0.430553837|446.8068266|-478.8760237|0.280312336|4.832514477|0.7560922609999999|4677.30755|136.1652785|-232.6201124|16.63485592|0.015358792|-213.4321476|665.3942366|409.0289917|7.460728516|1.0|0.0|2.99|4.02|4.11|2.44|0.0|0.0|95.12|0.0|1.0|2.0|24.0|3.0|-5.99|312.37|1.0|3.31|-4.26|0.000198|5.520000000000001e-05|0.0173|0.0|6.49e-08|-0.04964|4.9088|-990.6395508|-990.6149055|305.09|252.57|350.36|0.58615|-990.467184|-0.17005|2681.0|-0.21969|-990.514888|3205.0|104.0|6983.0
18c_a25|0.0|0|0|0.0|0.0|0|0|1.193723817|1.959418462|-0.087958541|-0.002704524|4.727387819|0.043274232|0.007241543|-0.162271435|0.007804726|-0.038865826|0.006360768|1|-0.064145547|-0.282103688|2|0.7644072209999999|0.748718056|0.084188427|0.7357918440000001|0.94801724|-0.048636087|-0.0719340379999999|0.385593349|-31.96445203|-47.27625541|6.300016824|26.54367263|0.05198276|34.1639413|4.140476673999999|-21.00757374|56.83666555|38.26446885|0.484730247|623.0528232|-992.8013635|0.2520795489999999|7.553051762000001|0.940731034|6736.25597|165.67090530000002|-652.4856999|23.70385212|0.014546814|-325.8749539|1327.415719|831.3429628|9.560410146|1.0|1.0|3.58|6.29|6.11|3.08|2.0|1.0|138.65|0.0|0.0|7.0|33.0|3.0|-5.85|449.57|0.0|4.77|-5.6|8.86e-07|2.51e-06|0.00113|0.0|6.79e-11|-0.0622|5.4858|-1714.597797|-1714.5777670000002|371.26|226.01|547.87|0.70516|-1714.280779|-0.13312|6.1775|-0.19532|-1714.342386|7.9283|88.0|7.0555
4_a18 (SD-208)|0.0|0|0|0.0|0.0|2|2|1.304335262|0.0|0.055002235|-0.012457606|0.0|0.040864198|-0.020226647|-0.498304229|-0.018723101|-0.009648044|-0.056245435|0|-0.3630339729999999|-0.564165402|1|0.773173718|0.83508768|-0.058455902|0.721664823|0.77909674|-0.077885485|-0.099573708|0.115284206|-40.10670787|-51.27494074|10.90456851|103.6318511|0.22090326|113.7529353|5.615248385|-20.652731600000003|69.63488061|51.01127638|0.454067432|401.1916387|-666.5742296|0.397970979|6.239898178|0.831728055|5348.394288|204.9329964|-343.2487827|29.9246699|0.035654206|-105.0785813|1107.212786|363.2306414|18.35993987|0.0|1.0|2.77|3.54|4.44|2.02|1.0|0.0|92.87|0.0|1.0|3.0|25.0|6.0|-6.31|352.75|0.0|3.11|-4.38|5.12e-05|4.14e-05|0.0146|0.0|7.06e-09|-0.09992|5.1755|-1542.296276|-1542.276332|378.26|239.56|396.17|0.69028|-1542.15786|-0.13588|3.4629|-0.2358|-1542.207472|5.2085|0.08|7.0969
14ad_a23|0.0|1|1|0.0|0.0|0|0|1.197962774|3.3437482860000003|-0.1101542319999999|-0.00790478|5.351858133|0.0444129979999999|0.118047355|-0.4663820279999999|0.008996289|-0.05348283|-0.031279567|2|-0.253318853|-0.376350719|2|0.7763406840000001|0.7830067820000001|0.165157698|0.7317531540000001|0.887131635|-0.059168372|-0.085840335|0.224009311|-42.29008971|-61.35364811|24.18091285|52.63180108|0.112868365|80.67170209999999|17.28310144|-30.226481300000003|85.20135045|66.47100256|0.46995189|634.0697778|-1165.7193140000002|0.424119041|8.661363236|0.8866211979999999|7308.229822|303.1354708|-833.1879476|36.80430179|0.033365494|-108.4705382|2024.236598|770.8206617000001|23.84770234|0.0|1.0|3.73|3.48|4.03|2.42|2.0|1.0|133.27|0.0|1.0|7.0|34.0|6.0|-6.68|471.53|0.0|3.39|-5.08|1.6e-06|8.22e-06|0.0038799999999999|0.0|2.49e-08|-0.06925|3.3867|-1858.957788|-1858.942973|366.09|366.09|618.01|0.6956600000000001|-1858.668058|-0.13734|5.2331|-0.20659|-1858.733603|6.7584|4.0|8.3595
17d_a50|0.0|1|1|0.0|0.0|2|2|1.338814635|4.380250483|-0.152030219|-0.002166617|6.042632834|0.031990741|0.006071856|-0.140830095|0.012079|-0.136180713|-0.125540541|2|-0.323333765|-0.2294807539999999|1|0.754575205|0.748516466|-0.1921395789999999|0.7276268779999999|0.929886823|-0.044172353|-0.069790853|0.8020670809999999|-30.63468215|-48.40178147|10.55016861|5.007868064|0.070113177|48.62532158|7.31681784|-21.24595322|57.5414543|41.18485076|0.445708152|644.9008302|-1064.839192|0.24594297|6.996105516|0.8041037459999999|6281.764548|170.5678813|-738.4938272999999|23.53577933|0.013178555|-352.3903892|1412.14676|829.3813984|9.139672835|0.0|0.0|4.07|4.0|4.29|2.71|2.0|0.0|133.19|0.0|1.0|6.0|32.0|4.0|-6.25|424.54|1.0|3.68|-4.88|3.17e-05|1.31e-05|0.00557|0.0|8.55e-08|-0.03251|4.0506|-1335.989008|-1335.962757|306.09|306.09|579.45|0.66103|-1335.649722|-0.16716|5.6557|-0.19967|-1335.713194|7.9942|74.0|7.1308
15_a4|0.0|0|0|0.0|0.0|1|1|1.399867493|1.956386054|-0.159419214|-0.001986535|5.4161004020000005|0.044357639|0.0432718859999999|-0.077474847|0.009823083|-0.1979518539999999|0.022446689|1|-0.038707204|-0.226703465|1|0.5118792910000001|0.772721853|0.095534883|0.509447294|0.867716376|-0.062151785|-0.073738544|0.2517542889999999|-29.80513879|-35.36161572|5.223809291|12.70877085|0.132283624|63.43714456|2.505098786|-14.29317436|40.03406565|35.02894809|0.437696617|416.1168833|-530.4242358|0.156108698|5.459799482|0.7783994009999999|4134.603400999999|74.8625551|-254.3670787|17.45960235|0.009743323|-329.8289177|628.5456843999999|324.5687005|4.672449937|1.0|0.0|3.28|4.09|4.4|3.05|0.0|0.0|85.06|0.0|1.0|2.0|22.0|3.0|-5.6|291.32|1.0|3.61|-4.28|0.000152|5.19e-05|0.0151|0.0|8.070000000000001e-07|-0.03539|4.5048|-958.270023|-958.251931|294.16|275.22|396.58|0.56413|-958.147682|-0.17373|2.1603|-0.2091199999999999|-958.195344|3.0091|175.0|6757.0
8f_a8|0.0|0|0|2.939511291|0.0|0|0|1.394802091|1.241306689|0.024051247|-0.01032134|4.844187086|0.043758865|0.0587545909999999|-0.485102985|-0.007796225|-0.08540947|0.007079485|1|0.254819201|-0.5373378529999999|0|0.578166105|0.6971223040000001|-0.016217844|0.56916135|0.5968139689999999|-0.122135295|-0.1064257719999999|0.308621017|-71.22071405|-62.06002501|7.91086576|317.0847898|0.403186031|235.1097364|4.613060521|-41.53091131|67.4402386|79.13157981|0.456995667|348.0199311|-1241.2005|0.09422952|7.504290616|0.8416059290000001|5948.547713|54.94802877|-723.7808349999999|31.14376424|0.009226445|-473.23361|1370.325626|485.8626377000001|5.380213594|0.0|2.0|3.14|4.69|4.72|4.11|2.0|0.0|105.27|0.0|1.0|4.0|29.0|4.0|-5.98|391.37|0.0|4.04|-5.0|6.11e-06|1.01e-05|0.00395|0.0|1.13e-08|-0.0675299999999999|4.7027|-1361.658484|-1361.626748|355.5|263.65|477.92|0.69925|-1361.455053|-0.14532|5.8283|-0.21285|-1361.510739|7.8014|22.76|4.6428
7_a1|0.0|0|0|0.0|0.0|2|2|1.348826331|2.307091837|-0.055291895|-0.010040172|5.777652323|0.035718954|-0.048878707|-0.421687222|0.0021597079999999|-0.07233584|-0.024096172|1|-0.391298966|-0.441054548|1|0.7795049279999999|0.801577133|-0.048198584|0.729621031|0.710959153|-0.083362936|-0.098295453|0.289201649|-40.16416679|-47.35863598|17.31482297|111.9204437|0.289040847|139.2595474|8.342261787|-19.35104936|61.72628137|57.47898976|0.452829665|342.53930230000003|-568.3036318|0.396617144|5.07667644|0.827584457|4519.238270000001|191.0896839|-273.8080361|24.78585294|0.029820838|-99.61948195|941.8624118|351.4191817|14.36764539|0.0|0.0|3.09|3.43|3.29|1.6|0.0|0.0|85.88|0.0|2.0|2.0|23.0|4.0|-6.4|305.33|1.0|2.72|-3.71|0.000696|0.000195|0.0595|0.0|2.29e-06|-0.02433|4.0504|-1009.509475|-1009.48087|306.1|306.1|365.53|0.69902|-1009.350293|-0.16734|4575.0|-0.19167|-1009.398029|6.5936|0.46|6.3372
15c_a10|0.0|0|0|0.0|0.0|2|2|1.343850105|2.154210861|-0.236118846|-0.002218445|5.4161004020000005|0.034807692|-0.06400528|-0.153072705|0.01143745|-0.1036030219999999|0.0123939039999999|1|-0.35845963|-0.1742732839999999|2|0.7655272009999999|0.7351096359999999|-0.03167553|0.733973277|0.904458517|-0.046967376|-0.072537853|0.418835517|-32.5870313|-50.32840842|10.2013281|65.41494073|0.095541483|66.28884934|7.077912953999999|-22.60962187|66.5866765|42.7883594|0.449308156|627.5338454|-855.5829431|0.471771585|8.639636218|0.8158976029999999|6673.826433|327.3258326|-593.6228632|25.30814911|0.023432886|-39.17102961|1619.721543|924.9341455|16.25826809|0.0|0.0|3.85|3.77|2.97|1.74|1.0|0.0|141.96|0.0|1.0|6.0|34.0|6.0|-6.99|454.57|1.0|3.1|-4.57|0.0001419999999999|2.68e-05|0.0122|0.0|1.6100000000000002e-08|-0.04724|5.5913|-1450.241475|-1450.500669|337.75|221.75|595.63|0.70511|-1450.139335|-0.14739|2.4256|-0.19463|-1450.201574|4.8283|0.1|7.0
6b_a40|0.0|0|0|0.0|0.0|1|2|0.604892326|1.710647518|0.135693438|-0.014861289|6.401917197|0.039863946|-0.137534783|-0.698480566|-0.003851208|0.0986825569999999|-0.226457281|2|-0.033583055|-0.630957955|0|0.691778838|0.842573207|0.003163118|0.6462648870000001|0.753431574|-0.107699967|-0.118488624|0.417254814|-72.13527644|-79.36130196|9.771129787|176.8246355|0.246568426|165.1465831|6.544506614|-48.31476032|87.29061302|81.90640622|0.442509019|504.6333458|-1428.503435|0.1218592019999999|6.976123351|0.793750992|8482.600495|81.61884754|-956.7829293|37.83107469|0.011838681|-506.5422338|1626.736212|618.8882797|7.929311055|1.0|1.0|4.02|5.67|4.38|2.61|2.0|2.0|130.16|1.0|2.0|5.0|31.0|5.0|-5.85|511.42|0.0|4.21|-6.18|3.86e-09|6.55e-07|0.000335|1.0|6.21e-06|-0.09533|3.1026|-3290.775349|-3290.745084|399.62|399.62|552.01|0.69429|-3290.583786|-0.1237099999999999|8193.0|-0.21904|-3290.648012|11.3203|0.03|7.5229
7c_a10|0.0|0|0|0.0|0.0|1|1|1.343178184|2.1219657030000003|-0.152261681|-0.00375251|5.4161004020000005|0.039433962|-0.1122332619999999|-0.206388032|0.01006918|-0.033792245|-0.066271289|1|-0.191576261|-0.215874011|2|0.725146704|0.7928588059999999|-0.087063341|0.6952665379999999|0.906276489|-0.05074318|-0.0876410609999999|0.487148112|-29.66615908|-51.2378943|16.04055193|87.99694927|0.093723511|54.79389751|9.377842892|-17.34382833|67.01436709|45.70671102|0.4675549639999999|529.8395322|-666.0926258|0.47369361|6.703148323|0.8781281320000001|6034.895823|276.93712|-389.4200163|24.81565867|0.0269852389999999|-30.75918962|1265.598592|611.4957509|15.7764728|1.0|0.0|3.48|4.59|4.43|1.99|1.0|0.0|113.07|0.0|1.0|4.0|29.0|5.0|-6.2|386.45|1.0|3.59|-4.69|3.59e-05|2.05e-05|0.00793|0.0|1.66e-08|-0.04004|5.4267|-1259.011598|-1258.985004|323.24|228.47|488.89|0.68708|-1258.744382|-0.16055|3.9465|-0.20059|-1258.801509|5.0714|3.81|5.4191
21_a47|0.0|1|1|0.0|0.0|0|0|1.408713027|1.2247108|0.072733799|-0.010650348|4.727387819|0.037801932|-0.034419528|-0.511216716|-0.006808306|-0.004063946|0.057225853|1|-0.277479519|-0.5406500129999999|2|0.612295986|0.826796636|-0.080213904|0.591185263|0.70582155|-0.082614966|-0.095249919|0.3188717339999999|-46.63227351|-53.76411184|12.83540744|34.75044485|0.29417845|166.049938|7.244985517000001|-26.32173133|70.10126935|59.46768095|0.463113582|398.4031618|-860.2257893999999|0.355154704|7.071346534|0.862591353|6103.311635|200.4681737|-485.55711339999993|29.64451905|0.028943339|-163.5167523|1334.003357|482.9384172|16.33715751|0.0|2.0|3.29|2.94|4.93|2.97|1.0|0.0|104.49|0.0|1.0|6.0|29.0|6.0|-6.58|394.38|0.0|3.43|-4.32|3.6e-05|4.84e-05|0.0191|0.0|1.98e-08|-0.06339|3917.0|-1375.061089|-1375.028093|316.53|316.53|441.93|0.68296|-1374.858663|-0.16158|3.6767|-0.2249699999999999|-1374.914223|4.9172|5.0|8.3
12e_a30|0.0|0|0|0.0|0.0|2|2|0.604984231|0.0|-0.0026669809999999|-0.0077937519999999|5.351858133|0.041767677|-0.010682095|-0.444243861|0.0043261129999999|0.005418617|-0.055954785|1|-0.154412059|-0.417089226|1|0.838579475|0.8246767140000001|0.002248768|0.7933543279999999|0.816703705|-0.07914783|-0.098059338|0.407218612|-52.50202674|-65.04681137|16.08914569|106.2790684|0.183296295|121.5880081|10.6725953|-34.82676424|80.10232244|68.59117243|0.46715936|541.7533217|-1235.889416|0.292879147|8.069355055|0.8767337279999999|6421.289402|194.2788429|-819.8165288|32.97692061|0.022696477|-274.7836441|1747.776792|704.0353382000001|15.05551106|1.0|1.0|4.72|3.89|2.63|2.51|2.0|0.0|133.77|0.0|1.0|6.0|31.0|5.0|-6.19|428.51|0.0|2.57|-4.93|3.59e-06|1.19e-05|0.0050799999999999|0.0|1.84e-07|-0.05044|5.0412|-1690.3021629999998|-1690.2687170000002|356.82|245.94|562.76|0.68605|-1690.030824|-0.1476|5551.0|-0.19804|-1690.092998|6.1598|11.0|7.9431
5_a15|0.0|0|0|0.0|0.0|0|0|1.419941043|0.0|-0.222657379|-0.008878343|0.0|0.035982906|0.0729170329999999|-0.54157893|0.000420839|-0.0156037999999999|0.0118220069999999|0|-0.28098676|-0.340979744|2|0.8384601770000001|0.704479781|0.092692253|0.7950674740000001|0.8740541479999999|-0.06128567|-0.0989946469999999|0.743577162|-45.57134103|-73.61131563|24.25353664|119.95308020000002|0.125945852|93.65193084|18.03465935|-33.88634094|100.6631306|69.82487767|0.486150431|649.9369163|-1177.78105|0.491010028|7.795174584|0.946094849|6656.720346|365.1095806|-875.7848531999999|39.89581513|0.036380071|-13.36968593|2313.9572780000003|779.0599798999999|27.05181494|1.0|1.0|3.79|4.92|6.01|2.0|3.0|0.0|127.97|0.0|1.0|8.0|33.0|6.0|-5.55|443.49|0.0|4.29|-5.66|6.86e-07|2.18e-06|0.000967|0.0|2.25e-10|-0.03714|4.3299|-1470.816175|-1470.779775|341.96|286.35|629.67|0.70244|-1470.487858|-0.14839|4.3576|-0.18553|-1470.55517|6.35|13.0|7.8861
26_a47|0.0|1|1|0.0|0.0|0|0|1.304328272|1.06819297|0.11828578|-0.012090143|4.727387819|0.045681818|-0.110530752|-0.544056455|-0.0098410169999999|-0.046771537|0.0081426509999999|1|-0.079370393|-0.5899218279999999|2|0.6850994429999999|0.845040087|-0.11288313|0.651797437|0.7104381999999999|-0.098127284|-0.101679756|0.549740398|-57.01987795|-59.08415114|12.13564316|9.608109253|0.2895618|168.2587945|7.0517889060000005|-33.13315474|73.39007585|69.15552111|0.474969855|412.8219782|-945.3464183|0.282360823|6.945070057000001|0.90465254|5994.406615|164.0744453|-549.3226272|31.36429668|0.024619511|-252.9318822|1317.300461|457.1122177|14.3059247|0.0|2.0|3.13|2.84|4.68|2.59|1.0|0.0|104.8|0.0|1.0|4.0|28.0|5.0|-6.51|396.81|0.0|3.18|-4.56|1.3699999999999998e-05|2.77e-05|11.0|0.0|5.97e-08|-0.06279|4.7963|-1696.096597|-1696.075481|310.58|258.5|443.78|0.68707|-1695.9387359999998|-0.16642|3.6825|-0.22921|-1695.993821|4.8242|13.0|7.9
15_a15|0.0|0|0|0.0|0.0|1|1|1.435688991|0.0|-0.132759299|-0.006378587|0.0|0.029814815|-0.063032481|-0.395472407|0.001806571|0.000676845|0.0020555079999999|0|-0.272482143|-0.3597407929999999|2|0.843715005|0.724319314|0.007958332|0.796300317|0.8972060479999999|-0.061884697|-0.091075463|0.7028760070000001|-41.11675625|-60.51136736|13.71976186|142.8140301|0.102793952|68.29723829999999|9.115534766|-27.31834743|73.99578515|54.83651811|0.435723718|596.1118717|-1210.227347|0.297455822|6.673906339|0.772181523|7039.747576999999|197.6323578|-804.0860746000001|29.700607300000005|0.0202953539999999|-269.1443943|1722.635223|830.7967967000001|13.48441779|1.0|1.0|4.04|4.33|6.69|2.52|2.0|0.0|138.24|0.0|1.0|6.0|34.0|4.0|-5.26|448.52|0.0|4.64|-6.1|4.77e-07|7.970000000000001e-07|0.000357|0.0|1.27e-09|-0.03786|3.6968|-1450.7538470000002|-1450.725355|480.19|335.38|573.46|0.70572|-1450.398033|-0.10964|1.6365|-0.1475|-1450.462493|2.9566|109.0|6.9626
12m_a30|0.0|0|0|0.0|0.0|2|2|0.6049842529999999|0.0|0.096631895|-0.01047558|5.351858133|0.040839506|-0.1305457069999999|-0.57615692|0.001371944|0.0488832779999999|-0.0547272029999999|1|-0.152855196|-0.5409445629999999|1|0.817497287|0.832758813|-0.036924662|0.770326886|0.783260049|-0.085422479|-0.103359773|0.415971907|-57.96147772|-70.1324196|18.55926485|133.774348|0.216739951|147.06395700000002|12.59296644|-39.32844052|83.3641853|76.52074257|0.44976016|531.4632661|-1402.648392|0.226267233|9.025816604|0.8173893040000001|6658.711303|153.52847759999997|-951.7351184|35.54574762|0.019500715|-371.4702679|1812.833129|683.7405759|13.2317657|1.0|1.0|4.66|3.4|2.48|2.06|2.0|1.0|133.52|0.0|1.0|6.0|32.0|6.0|-6.22|439.49|0.0|2.36|-5.01|1.01e-06|9.71e-06|0.00427|0.0|3.7600000000000003e-07|-57.0|5.0617|-1743.215323|-1743.174906|349.29|244.95|578.87|0.68404|-1742.965888|-0.15042|3.6891|-0.20742|-1743.030004|5.1279|31.0|7.5114
