molecula|SddssS|n9FaHRing|SaaNH|SssssC|SRW09|nAHRing|nARing|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aHRing|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|SIC2|RASA|PBF|FPSA3|PNSA3|PNSA5|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|pIC50|pIC50
12i_a36|0.0|0|3.27619957|-4.787087299|7.412764017000001|2|2|0.043792895|-0.016027043|5.351858133|-0.29543904|2|0.0|-0.929568494|-0.011700732|0.128325344|10.96020192|1|-0.1187503719999999|-0.3344729369999999|-0.608318386|0.647732719|0.820041835|0.141564781|0.87043328|0.830964232|0.332782117|0.01973953|-54.81607619|-75.66036485|0.169035768|108.9148111|-0.045665229|-48.75024044|8.195085212|-35.3196406|90.11282843|-29.42347522|67.53484704|0.460246812|535.4151566|-1588.867662|-18.95842684|0.230870141|7.549683919|13.98728916|0.8526986440000001|7707.634338|148.7565508|-1023.755049|38.2555363|0.022430221|-346.8168661|2065.79896|672.4630346|0.0|1.0|0.0|2.0|0.0|0.17|17.0|3.31|78.43|2.04|2.0|130.43|0.0|34.0|-6.4|465.43|0.0|0.0|2.65|-5.07|8.6e-06|4.0|3.86|0.0|3.37e-05|4.86|3.7496|-1645.2030949999998|-1645.171438|1172.5|330.66|237.08|504.47|0.34255|0.70134|-1644.954647|5.1836|7.9208|7.9208
7b_a8|0.0|0|3.213855584|0.0|7.535296702|1|1|-0.119760914|-0.009659873|5.4161004020000005|-0.038810124|1|0.0|-0.4829936279999999|0.002074537|-0.052309137|10.9465091|1|-0.021509048|-0.035044152|-0.415894017|0.710658316|0.7812177770000001|0.048462902|0.8453887859999999|0.7223476129999999|0.282366236|0.033167971|-60.75943432|-59.93853201|0.277652387|166.30684230000003|-0.041332642|-35.90168309|11.89970852|-36.39338307|73.70461365|-24.75721974|80.62622045|0.4787988|432.6681725|-1138.832108|-14.82895606|0.246064343|7.698000901|14.76972982|0.918644854|6185.0105140000005|147.3863936|-682.1319788|32.83731114|0.022982731|-304.2022276|1510.516312|545.9267515|0.0|1.0|1.0|1.0|3.37|0.09|23.0|4.48|92.93|2.23|2.0|110.8|0.0|30.0|-6.15|396.4|0.0|1.0|3.5|-4.94|1.14e-05|0.00454|3.61|0.0|8.94e-06|5.51|3.26|-1330.622441|-1330.595067|1067.73|380.32|269.85|506.21|0.44725|0.7025100000000001|-1330.392289|9.9463|4.8687|4.8687
13a_a30|0.0|0|0.0|0.0|7.412764017000001|2|2|0.113424769|-0.011002918|5.351858133|-0.118776867|2|0.0|-0.627166322|-0.003436924|0.0317047379999999|10.31162842|1|0.003429114|0.006103754|-0.5640209589999999|0.841060094|0.8303425640000001|0.019603815|0.885516463|0.6963945559999999|0.478381813|0.01856512|-74.02777574|-76.60916637|0.303605444|204.9120824|-0.042832838|-51.70573895|8.456950359|-49.96348386|88.22659517|-28.90911938|86.55791128|0.4661332179999999|470.0167988|-1532.183327|-19.5115996|0.2001375339999999|8.066980235|15.1104742|0.873126469|6675.344631|135.07860209999998|-1034.114779|36.14261279|0.017212819|-404.771677|1915.558478|713.7769663|0.0|0.0|0.0|2.0|0.0|0.13|17.0|3.04|124.74|2.06|1.0|135.37|0.0|32.0|-7.05|441.51|0.0|0.0|1.91|-4.3|5e-05|0.0221|2.74|0.0|0.000288|4.54|3.5288|-1744.491614|-1744.4457100000002|1211.54|351.35|245.34|541.59|0.26119|0.6845600000000001|-1744.217986|0.7158|7.8665|7.8665
3a_a12|0.0|0|0.0|0.0|0.0|1|1|0.13714555|-0.007671441|0.0|-0.042445446|2|0.0|-0.322200517|-0.0025830939999999|-0.062973953|10.95455336|0|-0.072889493|-0.1213636769999999|-0.5274624179999999|0.943290857|0.7038021990000001|-0.021522321|0.759068438|0.871985494|0.241900756|0.009433302|-34.84701355|-44.430225|0.128014506|62.63745781|-0.034924502|-21.73969523|2.258466332|-17.05063286|52.21461165|-17.08854808|39.46272532|0.462077145|426.6622302|-666.453375|-8.361421244|0.2189499039999999|5.924949067000001|11.01449587|0.859002624|4230.717811|107.1321197|-326.0954285|21.87893986|0.015909241|-275.0354486|853.2786545|381.0058252|1.0|1.0|1.0|1.0|2.74|0.05|18.0|3.43|37.28|3.09|0.0|97.52|0.0|23.0|-5.88|298.34|1.0|1.0|2.98|-4.06|8.8e-05|0.0263|3.15|0.0|9.33e-06|3.33|3.7304|-951.3711872|-951.3480023|875.71|332.36|292.86|383.08|-0.34688|0.66895|-951.217594|1.3824|6.7122|6.7122
27c_a34|0.0|0|0.0|0.0|7.412764017000001|1|1|0.02583752|-0.014036512|5.351858133|-0.1450543259999999|1|0.0|-0.80008116|-0.008017781|-0.028344637|10.95447877|1|-0.128393271|-0.2077985889999999|-0.543350914|0.850511415|0.783333463|-0.0360159139999999|0.8353837409999999|0.631065353|0.32643486|0.0304948179999999|-76.84420762|-84.73908278|0.368934647|248.17931940000005|-0.042782312|-57.00328784|13.79934071|-51.69246989|100.1948155|-28.77931113|97.35782216|0.424716257|424.51250080000005|-1525.30349|-19.35960719|0.261802571|8.808655321|15.31184469|0.738272657|6308.331369|176.1124482|-1026.059181|38.98592708|0.022975949|-320.4669239|2066.254135|673.8038326000001|1.0|1.0|1.0|2.0|3.11|0.12|23.0|3.11|104.29|1.71|1.0|119.71|0.0|32.0|-6.85|427.46|0.0|1.0|2.83|-4.45|3.52e-05|0.0151|2.9|0.0|9.1e-06|5.23|3.9186|-1426.521813|-1426.482676|1203.69|316.4|289.89|558.04|0.68683|0.70336|-1426.246896|7.6204|6.0969|6.0969
12ac_a36|0.0|0|3.4419617660000004|0.0|7.412764017000001|2|2|-0.050997272|-0.007639626|5.351858133|-0.073735973|2|0.0|-0.450737917|0.000584134|-0.046730704|10.95345846|1|-0.098698552|-0.166354116|-0.433636165|0.8058720979999999|0.811459853|0.135371136|0.863165958|0.779673368|0.4712820929999999|0.021508835|-55.68500110000001|-72.4798052|0.220326632|152.9742102|-0.036062573|-50.32319912|10.36858115|-38.66245764|86.51036063|-25.03847816|70.61872461|0.44477577|541.3322795|-1377.116299|-17.38437788|0.268353853|8.126831024|14.63702516|0.801074136|6378.288017|186.3198219|-956.1407834|34.22211444|0.020208014|-321.66684580000003|1882.216294|716.9974499|0.0|0.0|0.0|2.0|0.0|0.17|17.0|3.16|86.27|1.59|1.0|133.95|0.0|32.0|-7.21|423.47|0.0|0.0|1.84|-3.95|0.000112|0.0476|2.36|0.0|5.4600000000000006e-05|4.84|3.8594|-1385.606133|-1385.566143|1200.61|321.25|319.2|554.84|0.56186|0.56357|-1385.3211789999998|4.0208|7.8861|7.8861
8b_a12|0.0|0|0.0|0.0|0.0|1|1|0.190292199|-0.012630509|0.0|-0.1676879319999999|2|0.0|-0.618894925|-0.010117477|-0.036536396|10.95438057|0|0.003898807|0.006468729|-0.659952678|0.89481633|0.7407532059999999|-0.010950243|0.792160599|0.740926309|0.4384536329999999|0.011257065|-60.97837482|-67.44287685|0.259073691|149.9096134|-0.045608374|-39.02494133|3.769098814|-35.28434152|72.85978933|-26.39069094|67.49212879999999|0.480938153|428.7273481000001|-1213.971783|-15.27062922|0.111063646|6.373278096|12.27845608|0.926552694|5217.318476|64.26553043|-702.4489440000001|29.68794201|0.009361504|-450.1059006|1365.645333|510.3677388|1.0|1.0|1.0|2.0|2.57|0.1|18.0|3.11|80.37|2.23|1.0|110.58|0.0|27.0|-6.51|355.39|0.0|0.0|2.51|-4.01|9.74e-05|0.0346|2.76|0.0|1.26e-05|5.11|3.7446|-1159.405202|-1159.365835|1020.47|331.1|293.37|460.08|0.53425|0.57773|-1159.188228|4.2554|6.58|6.58
7e_a8|0.0|0|3.038052327|0.0|7.05012252|0|0|-0.150447714|-0.006027596|4.844187086|-0.052939815|0|0.0|-0.289324602|0.0024398329999999|-0.11032771|10.94332434|1|0.034227147|0.07125309|-0.341022848|0.5897105770000001|0.732001738|-0.023521398|0.790500031|0.8291560379999999|0.286669793|0.0215993429999999|-51.4880895|-53.04282692|0.170843962|102.177831|-0.037446454|-31.72369068|7.725998682999999|-30.79383811|64.23177694|-22.39586026|64.40615805|0.4742828629999999|495.8990914|-1007.813711|-13.39444718|0.223998448|7.70387217|14.654025199999998|0.902163597|5808.479788000001|133.9683023|-602.7501229|28.86058693|0.018708212|-330.14031780000005|1298.726412|519.5762494|0.0|1.0|0.0|1.0|3.38|0.04|23.0|5.16|70.81|3.54|2.0|108.43|0.0|29.0|-5.43|385.39|0.0|1.0|4.31|-5.41|3.87e-06|0.00149|4.54|0.0|1.95e-06|6.32|3.2363|-1300.495519|-1300.467069|1060.05|383.1|325.06|544.55|0.6998300000000001|0.70177|-1300.271093|9.0006|4.4547|4.4547
26_a20|0.0|0|0.0|0.0|6.842683282|0|0|-0.000846851|-0.00578453|4.727387819|-0.104520106|2|2.01129617|-0.3297182369999999|0.003085806|-0.054222344|10.93106273|1|0.0346782989999999|0.057022334|-0.446730587|0.7071284179999999|0.7541508029999999|-0.070815554|0.8096894440000001|0.79337253|0.423153994|0.012753218|-58.21621279|-55.81998701|0.20662747|139.417676|-0.0327795789999999|-37.66339899|5.806030949|-39.28020352|65.85953426|-22.11735334|66.82118688|0.472355054|535.3119506|-1172.219727|-14.92323356|0.215111274|7.598632688999999|14.40103379|0.8952138340000001|6221.067002000001|145.1419493|-790.9313788|28.17896678|0.014879363|-384.4457279|1493.485239|712.1606951|1.0|1.0|1.0|1.0|3.07|0.08|27.0|4.5|86.69|2.47|2.0|125.0|0.0|32.0|-6.28|419.48|0.0|1.0|3.66|-5.02|9.51e-06|0.00399|3.63|0.0|2.780000000000001e-07|4.97|3.8894|-1352.315376|-1352.277633|1211.34|318.77|256.05|543.96|0.50878|0.68167|-1352.036122|3.8173|6.8827|6.8827
15a_a10|0.0|0|0.0|0.0|7.535296702|1|1|-0.214195114|-0.00244937|5.4161004020000005|0.022297552|2|2.038992189|-0.144512841|0.011418154|-0.060539141|10.92966696|1|-0.179723568|-0.285973309|-0.188634555|0.7408341359999999|0.77630271|-0.0232534929999999|0.820233357|0.915137224|0.754451037|0.0156991769999999|-29.50952422|-49.47045259|0.084862776|54.61835033|-0.025155581|-31.83957238|6.503087289|-18.99256188|60.98047923|-16.19032994|39.61363829|0.407638879|588.9895149|-890.4681466|-10.42022369|0.323526799|6.71451044|11.33516398|0.68815941|5929.563906|208.2243923|-573.1123029|23.93343877|0.017883602|-227.1590805|1316.339132|697.5493042|1.0|1.0|1.0|0.0|3.58|0.29|21.0|3.95|56.07|1.93|1.0|118.92|0.0|30.0|-6.52|399.49|1.0|1.0|3.33|-4.4|3.94e-05|0.0157|3.12|0.0|6.51e-06|2.4|3.7639|-1278.452284|-1278.4225210000002|1179.28|329.41|215.08|563.27|0.47484|0.68863|-1278.141052|4.7512|7.6198|7.6198
4p_a46|0.0|0|0.0|0.122217892|7.825245291|1|1|-0.060700883|-0.004413243|5.587248657999999|-0.038295755|0|0.0|-0.233901882|0.005152176|-0.205494852|10.93681929|1|0.066453878|0.101602982|-0.369670745|0.7471162309999999|0.747019097|-0.078703563|0.7911509609999999|0.905966489|0.3352802039999999|0.007398064|-56.55658053|-47.22779946|0.094033511|53.32991189|-0.029978645|-26.78464688|2.379548177|-32.07534663|51.05047787|-17.00200781|60.7522985|0.423511708|513.8073925|-850.1003902999998|-9.642472876|0.12579435|5.828038618|10.10955243|0.734640605|5167.091582|71.34266847|-482.1236438|19.44852199|0.006740305|-424.4519674|972.4260993|585.8536976|0.0|1.0|0.0|1.0|3.2|0.3|17.0|4.85|61.84|3.2|2.0|107.89|0.0|27.0|-5.09|357.45|1.0|1.0|4.25|-5.4|4.03e-06|0.00144|4.77|0.0|3.2e-05|4.89|3.9958|-1129.65844|-1129.618646|1058.54|310.28|226.26|537.47|0.43709|0.70138|-1129.3914619999998|3.6961|6.4672|6.4672
18_a47|0.0|1|2.969619451|0.0|6.605297921|0|0|-0.141396999|-0.004337918|4.59511985|-0.06345679|3|1.5913490630000002|-0.2342475789999999|0.0008454789999999|0.018164141|10.93838451|1|-0.02470455|-0.053119347|-0.322800033|0.646771311|0.792196273|-0.059779939|0.851462739|0.777824025|0.454324931|0.014741763|-49.44908758|-52.88049505|0.222175975|139.1786571|-0.0303894239999999|-33.12615721|5.784962137000001|-30.97660579|63.72933669|-19.03697822|58.68383399|0.432077184|487.2556678|-951.8489108|-11.9254166|0.267251553|7.018342267|12.35791568|0.7608026529999999|6261.441874|167.41554630000002|-596.2708299|25.98023687|0.017318402|-291.6032324|1299.011844|628.5247532999999|1.0|0.0|1.0|2.0|2.5|0.08|27.0|5.53|79.38|2.63|2.0|119.78|0.0|31.0|-5.87|410.45|0.0|1.0|4.16|-5.37|4.29e-06|0.00176|4.13|0.0|1.78e-08|3.32|4.2222|-1354.221126|-1354.180815|1130.76|293.65|290.58|487.81|0.4659|0.63359|-1353.979194|3.4464|8.6|8.6
12a_a32|0.0|1|3.442930603|0.0|7.765993078999999|0|0|0.087371302|-0.009460484|5.733341277|-0.057200812|0|2.136609567|-0.463563696|-0.003484915|-0.031249617|10.31100269|3|-0.0852122769999999|-0.1534110109999999|-0.583507277|0.788133615|0.845443342|-0.018578911|0.8966299409999999|0.788702323|0.288267255|0.016535497|-53.20970382|-68.06885478|0.211297677|131.7691491|-0.0308471429999999|-42.44899997|6.430656017|-33.18255791|81.41372467|-19.23685026|63.52154605|0.456641145|491.8493928|-884.8951120999999|-11.99645651|0.332293625|7.083688576|13.03685125|0.840404348|5656.0082|207.2244662|-551.8369996|28.81034388|0.021399091|-209.1696096|1325.275819|557.1050635|1.0|1.0|1.0|2.0|2.85|0.26|19.0|6.49|140.04|1.1|1.0|110.47|1.0|27.0|-6.32|397.52|0.0|1.0|3.6|-4.5|3.17e-05|0.0126|3.39|0.0|8.86e-06|4.63|3576.0|-1880.771042|-1880.734215|1114.3|346.71|346.71|548.66|0.7025600000000001|0.7025600000000001|-1880.539078|3.0517|7.6021|7.6021
12o_a30|0.0|0|0.0|0.0|7.412764017000001|2|2|0.036331447|-0.0068750669999999|5.351858133|-0.028326022|2|0.0|-0.364378536|0.00372838|0.019094532|10.31162888|1|-0.051371057|-0.090173435|-0.465857798|0.8264832879999999|0.815003426|-0.054392357|0.870930234|0.844344883|0.402022325|0.015460222|-49.48891079|-62.74209511|0.1556551169999999|100.1600333|-0.037808155|-40.37291185|6.401442327000001|-31.84483128|71.87393121|-24.32856749|59.43716284|0.46964626|543.3140456|-1192.099807|-15.65480256|0.186865502|7.400912529|13.95467208|0.885533983|6542.77337|120.2431068|-767.0853252|29.91948755|0.0141914589999999|-402.9878652|1466.05489|652.8825454|0.0|1.0|0.0|1.0|0.0|0.14|17.0|4.47|81.65|3.31|2.0|132.29|0.0|30.0|-5.75|432.93|0.0|1.0|3.11|-5.44|3.61e-06|0.00156|4.49|0.0|2.61e-05|4.45|3.4817|-2035.37262|-2035.338699|1162.63|356.1|238.73|528.25|0.3493699999999999|0.6854399999999999|-2035.139147|5559.0|7.8097|7.8097
12h_a30|0.0|0|0.0|0.0|7.412764017000001|2|2|0.046965756|-0.00737961|5.351858133|-0.06631353|2|0.0|-0.391119352|0.001139238|0.001698966|10.31162898|1|-0.0541804029999999|-0.120380857|-0.4708582289999999|0.669561738|0.831176513|0.008644634|0.888213143|0.763568404|0.353607682|0.017389133|-52.88851758|-63.03519645|0.236431596|150.42542849999998|-0.038417127|-40.10503079|7.038974807000001|-33.64938551|73.14241438|-24.44221903|63.95204629|0.468446216|485.8069155|-1197.668733|-15.55093031|0.202025127|8.066818026|15.1759206|0.881277172|6252.192213|128.5349203|-761.9955851|30.63031164|0.015886049|-379.1625034|1500.88527|618.6004214|0.0|1.0|0.0|1.0|0.0|0.14|17.0|4.25|81.65|3.2|2.0|127.24|0.0|30.0|-6.02|416.47|0.0|0.0|2.92|-5.01|9.71e-06|0.00405|3.97|0.0|5.260000000000001e-05|4.07|3.5101|-1675.011389|-1674.977665|1132.06|353.22|246.54|518.06|-0.26697|0.68543|-1674.777786|2.9684|8065.0|8065.0
9r_a24|0.0|0|2.950959457|0.0|6.605297921|0|0|-0.134192489|-0.004640179|4.59511985|0.013567512|3|0.0|-0.264490176|0.007861194|0.064425793|10.96129392|1|-0.179075526|-0.2920573039999999|-0.3018627239999999|0.786430472|0.7958149290000001|-0.120617935|0.841805128|0.8417158379999999|0.32720212|0.015557618|-41.49802275|-54.99020696|0.158284162|106.1180928|-0.025821921|-36.86695997|6.992734796000001|-27.82142546|70.79264457|-17.31173182|51.92828155|0.473403843|564.3096436000001|-934.8335183|-11.60626518|0.384785172|9.672636984|18.36822555|0.898988412|5501.824326|257.9706516|-626.7383196000001|28.13932796|0.02357068|-154.486433|1519.52371|670.2247423|1.0|1.0|1.0|1.0|3.04|0.22|23.0|4.23|79.82|1.02|2.0|116.9|0.0|30.0|-6.83|400.48|0.0|0.0|2.98|-4.06|8.77e-05|0.0351|2.69|0.0|8.84e-07|1.82|4.2877|-1294.486221|-1294.451958|1199.71|289.16|277.23|616.11|0.3398|0.6204|-1294.201456|1.9698|7.9586|7.9586
8g_a8|0.0|0|3.073183107|0.0|7.535296702|1|1|-0.000475415|-0.014340328|5.4161004020000005|-0.222784884|0|0.0|-0.731356723|-0.009140059|-0.025002199|10.94318883|1|0.0794962979999999|0.162134281|-0.508072694|0.6784762320000001|0.734188081|0.121495775|0.790058057|0.533935495|0.298992226|0.031118325|-83.78686741|-79.46906035|0.466064505|285.5736014|-0.052430233|-48.6934008|11.68315869|-51.33906829|90.27531534|-32.12579035|102.8541256|0.479218966|327.1604688|-1509.912147|-19.68456628|0.166939179|7.440878437999999|14.28792131|0.920192814|6581.432140999999|102.2893227|-925.1746152|38.56355928|0.017636126|-408.1554248|1812.487286|551.1746801|0.0|1.0|0.0|2.0|2.96|0.04|23.0|4.11|99.34|3.01|2.0|111.38|0.0|31.0|-6.34|417.39|0.0|0.0|3.5|-4.94|1.16e-05|0.00483|3.53|0.0|1.67e-05|7.17|3.7495|-1450.9549470000002|-1450.913472|1083.78|330.67|330.67|489.97|0.69221|0.69221|-1450.728709|6.0697|5.3768|5.3768
6c_a31|0.0|0|3.423005244|0.0|7.78113851|1|1|0.047405064|-0.015192833|5.733341277|-0.151732713|0|0.0|-0.790027307|-0.009477764|-0.00219333|10.31169965|2|-0.0055763209999999|-0.009333123|-0.582545668|0.831901219|0.790900932|-0.078059285|0.846458013|0.641197273|0.138124296|0.03173578|-76.54198229|-79.97295595|0.358802727|227.1490414|-0.044739967|-50.62888027|12.71919216|-48.45681657|93.4208388|-28.32375523|96.63311186|0.4463376229999999|405.9259734|-1359.540251|-17.93106176|0.234676081|8.102804662|14.63492011|0.8061548709999999|6283.091868|148.5675636|-860.6909647|37.00884624|0.0212421629999999|-335.9398876|1776.424619|597.3075924999999|1.0|1.0|1.0|2.0|3.13|0.14|22.0|5.58|131.36|1.58|2.0|114.5|0.0|30.0|-6.27|418.47|0.0|1.0|3.64|-4.94|1.15e-05|0.0048|3.64|0.0|7.9e-06|5.08|3.2974|-1691.984862|-1691.948653|1125.85|376.01|376.01|524.56|0.7014699999999999|0.7014699999999999|-1691.734564|5.9253|6.4685|6.4685
3_a27|0.0|0|0.0|0.0|6.605297921|0|0|0.124551908|-0.00648099|4.59511985|-0.096132106|2|1.177265999|-0.27868256|0.009082086|0.042659548|10.93782973|1|-0.1984716939999999|-0.341338963|-0.479874452|0.640545265|0.810053853|0.136381755|0.8759548629999999|0.862115922|0.397733752|0.019234305|-31.82136336|-44.61323499|0.137884078|71.40072181|-0.032307734|-23.10213938|5.157668895|-16.47810502|54.32114618|-16.72996312|41.78149261|0.44566003|446.4308003|-669.1985248999999|-8.663302268999999|0.266146248|6.457886343999999|11.64968556|0.803947133|4960.583812|137.8189165|-346.53209080000005|22.79740761|0.018747239|-242.1936891|911.8963045|401.7540197|0.0|1.0|1.0|0.0|3.11|0.05|21.0|2.8|65.6|2.18|0.0|97.71|0.0|25.0|-6.41|329.36|1.0|1.0|2.74|-3.99|0.000103|0.0339|2.67|0.0|0.000423|4.92|3962.0|-1081.905135|-1081.88481|931.06|312.93|225.24|425.72|0.34864|0.6734600000000001|-1081.744053|2.7811|8.3979|8.3979
12u_a36|0.0|0|3.508898495|0.0|7.412764017000001|2|2|-0.054501792|-0.006461999|5.351858133|-0.0407717229999999|2|0.0|-0.407105926|0.0042553209999999|-0.063855309|10.95266014|1|-0.099596099|-0.163978382|-0.438988314|0.901715152|0.8101678720000001|0.080270195|0.855176759|0.842227829|0.3765068079999999|0.017639065|-50.53295452|-67.50289394|0.157772171|109.8080843|-0.03452119|-46.98143813|8.544435884|-35.17050511|78.06218646|-24.02645378|62.80959338|0.486156325|586.1833819|-1417.5607730000002|-16.72220679|0.22061252|7.65672775|14.90088936|0.946117173|6127.402572|153.5444314|-986.6102007|30.82735404|0.015171583|-388.9026034|1818.813889|799.5563855|0.0|1.0|1.0|2.0|0.0|0.24|17.0|3.85|69.2|2.66|2.0|138.33|0.0|32.0|-6.19|423.51|1.0|1.0|2.66|-4.86|1.39e-05|0.00589|3.8|0.0|1.7800000000000002e-05|4.21|3675.0|-1350.8981130000002|-1350.865506|1254.5|337.37|319.16|590.18|0.69258|0.70272|-1350.575382|5.8702|7.7959|7.7959
3j_a32|0.0|1|3.564417045|0.0|8.234564993|0|1|0.0053427669999999|-0.006580847|6.3044488020000005|-0.017889768|0|2.248764828|-0.269814716|-0.000202965|-0.086191775|10.31100276|3|-0.052818794|-0.097980957|-0.528541012|0.812195122|0.824282683|-0.020129489|0.8884057059999999|0.865101945|0.27811778|0.013773753|-37.33051857|-50.46105839|0.134898055|71.64373163|-0.030815085|-26.79963418|3.885056172|-19.82606536|58.58770587|-16.36574867|44.64569478|0.4482615029999999|459.4516326|-605.5327007000001|-8.691773249|0.251226|5.900829539|10.69497519|0.812452828|4866.613493|133.42496409999998|-321.5956102|21.85672669|0.015301673|-264.245436|808.6988876|398.2788055|1.0|1.0|1.0|1.0|3.0|0.24|19.0|6.68|110.94|1.94|1.0|95.74|0.0|23.0|-5.6|338.45|0.0|1.0|4.09|-4.8|1.58e-05|0.00533|3.89|0.0|6.86e-05|3.02|3.4982|-1671.507439|-1671.479105|934.19|354.42|354.42|405.19|0.7028|0.7028|-1671.351322|3.6238|8.0969|8.0969
47n_a18|0.0|0|0.0|0.0|7.03438793|1|1|0.0487694459999999|-0.007614955|4.844187086|-0.057061805|0|0.0|-0.609196374|0.000271488|-0.003276575|10.94702025|0|-0.172015161|-0.258092915|-0.529441732|0.722991132|0.696612213|-0.09714337|0.726888951|0.792429396|0.288989992|0.0106152389999999|-65.43887366|-75.24728669|0.207570604|171.2889916|-0.031974244|-62.09468789|7.228646444|-54.00070374|86.44740177|-26.38541222|74.19865731|0.482565384|653.9193397999999|-2031.676741|-21.77346199|0.216078071|10.43689152|20.17045476|0.932611327|7909.580851999999|178.30942439999998|-1676.556573|33.65821422|0.01357247|-468.58948260000005|2591.682495|1306.125688|1.0|0.0|1.0|3.0|0.0|0.31|18.0|3.67|105.6|2.72|3.0|162.18|1.0|40.0|-6.68|539.67|0.0|0.0|2.76|-5.24|5.7e-06|0.00308|4.1|0.0|9.44e-08|9.78|3.2028|-1743.3283440000002|-1743.299948|1565.37|387.11|387.11|799.02|0.6914600000000001|0.6914600000000001|-1740.5852670000002|2.4754|7.1938|7.1938
9d_a31|0.0|0|3.456767212|0.0|7.765993078999999|1|1|0.036844743|-0.012442213|5.733341277|-0.043220149|0|0.0|-0.696763933|-0.002456634|-0.0938310919999999|10.31169788|2|-0.134504227|-0.214049412|-0.550392027|0.8066174070000001|0.8343242820000001|-0.030275712|0.873955169|0.6943358040000001|0.3655337879999999|0.029032453|-66.96024848|-81.53295088|0.305664196|208.401866|-0.033844766|-55.58917047|13.49577391|-45.65350116|97.84665015|-23.07536346|86.75457645|0.457506946|473.3981899|-1222.994263|-15.732784099999998|0.336380477|9.436176796|17.39409698|0.8433415740000001|5748.743284|229.34422830000003|-833.8375571|34.77197803|0.023927395|-223.1115993|1842.914835|647.1500428999999|1.0|1.0|1.0|2.0|3.35|0.38|16.0|6.04|117.37|1.31|2.0|112.97|0.0|29.0|-6.36|412.51|0.0|1.0|3.65|-4.39|4.06e-05|0.0167|3.46|0.0|9.69e-06|5.0|3.8478|-1657.471475|-1657.428165|1202.79|322.22|322.22|630.49|0.7006899999999999|0.7006899999999999|-1657.1791449999998|2.6311|6.2218|6.2218
3l_a32|0.0|1|3.672194822|0.0|7.773594467000001|0|1|-0.003342759|-0.0054004|5.733341277|0.0043645509999999|0|2.259257465|-0.270019992|0.0016954029999999|-0.09393062|10.31100268|3|-0.04980249|-0.087213805|-0.524711546|0.820540279|0.751853889|-0.136589369|0.7973741999999999|0.8855584879999999|0.270668623|0.012244965|-40.30321333|-51.41835077|0.114441512|66.55229892|-0.028831823|-29.90181954|4.141107366|-23.43792428|58.10243176|-16.76685351|47.42414825|0.453630671|514.9875423000001|-771.2752615|-9.750593329|0.211763281|6.414825717|11.74082324|0.8302637909999999|5429.531532999999|123.148785|-448.5272931|21.27134288|0.011493763|-335.2422712|978.4817724|565.7000781|0.0|1.0|1.0|1.0|3.54|0.35|19.0|7.34|110.94|2.64|2.0|110.16|0.0|26.0|-4.71|380.53|0.0|1.0|5.04|-6.01|9.7e-07|0.0003689999999999|5.51|0.0|1.2e-05|4.21|3.5319|-1789.475625|-1789.4501510000002|1062.47|351.04|351.04|468.81|0.70282|0.70282|-1789.242839|3.3955|7.9208|7.9208
