molecula|SddssS|NaaNH|n9FaRing|SaaNH|SRW09|nAHRing|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|MATS1i|MATS1c|n6aHRing|GATS1are|MATS8s|MATS8d|GATS1pe|nFaHRing|FPSA3|PNSA3|PNSA5|RNCS|RPSA|FNSA4|WNSA5|FNSA2|WNSA3|PNSA4|GeomPetitjeanIndex|TASA|PNSA2|FPSA1|GeomRadius|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
5_a18 (BIBF0775)|0.0|0|0|0.0|7.03438793|2|0.0|0.0160123|-0.005220163|4.844187086|-0.015946718|1|-0.0366107389999999|0.0|0.002526619|0.0002403959999999|10.94702058|-0.022817602|0|0.0036739159999999|-0.144352593|-0.453086741|0|0.7140745620000001|-0.001626287|-0.040022105|0.7061155790000001|0|0.008501088|-52.09190866|-59.08151918|10.36586529|0.156764132|-0.029755876|-44.61038661|-2.112667176|-39.33277643|-22.46761997|0.483962172|636.6978809999999|-1595.201018|0.184058942|9.798677372|0.937842434|7221.114573000001|138.97646310000002|-1204.480438|27.535837|0.010831199|-477.1120625|1955.044427|1140.896548|8.178259299999999|0.0|1.0|1.0|0.32|-9.21|4.09|3.69|76.5|3.52|3.0|0.0|1.0|8.0|-6.07|3.0|-5.96|0.0|0.0|3.2|0.000425|4.73|0.0|6.18e-10|3.06e-07|-0.04938|3.2027|8.45|817.02|378.13|0.4825|378.13|691.68|0.69298|-1571.843719|-0.13154|2.3389|-1571.914419|2.8009|34.0|7.4685|7.4685
18_a15|0.0|0|0|0.0|0.0|0|0.0|-0.020185809|-0.006149666|0.0|-0.090130715|2|-0.094812415|0.0|-0.001044324|-0.066226471|10.95986315|0.002685285|0|0.000539978|-0.072506962|-0.431836192|2|0.660075777|-0.0374132629999999|0.004699248|0.645117465|0|0.007146033|-41.31992544|-55.48918283|40.37881101|0.163771093|-0.035181092|-33.93632895|-1.723873519|-25.27062952|-21.51621375|0.415796832|511.4247108|-1054.294474|0.132569119|5.990767063|0.711733271|5705.360332|81.07723009|-644.79025|24.80452821|0.008781964|-449.4301265|1215.421882|590.2470602999999|5.370913621000001|1.0|1.0|1.0|0.08|-9.98|5.68|6.86|47.04|3.6|2.0|0.0|1.0|5.0|-6.16|4.0|-4.8|1.0|1.0|5.06|0.000265|5.42|0.0|1.0399999999999999e-10|4.01e-08|-0.03581|4543.0|5.65|650.53|324.29|0.2686|272.91|535.02|0.70427|-1265.556558|-0.1579|4.2476|-1265.614679|6.5864|129.0|6.8894|6.8894
28_a47|0.0|0|1|0.0|6.842683282|0|1.408016295|-0.053792245|-0.009689834|4.727387819|-0.23494583|2|0.023813594|1.121067445|-0.013020816|-0.00496711|10.95058275|0.0467853809999999|1|-0.010153352|-0.046265509|-0.435485503|2|0.635684951|-0.175007067|0.074217097|0.614975047|1|0.026080156|-67.33744077|-63.47150284|365.2310214|0.394650655|-0.038135461|-37.72858603|-1.601689367|-40.02656804|-22.66839387|0.472690874|359.8303775|-952.0725426|0.34774073|7.864990866|0.8964208090000001|5633.990508|206.7032519|-565.9287905|34.75365534|0.031626405|-181.0112167|1459.653524|428.5826478|18.79929562|0.0|1.0|1.0|0.05|-6.92|2.49|3.84|98.72|1.67|1.0|0.0|1.0|5.0|-3.67|6.0|-7.22|0.0|1.0|2.4|0.0816|1.97|0.0|1.2099999999999998e-07|4.59e-05|-0.05471|3675.0|3.51|599.88|337.37|0.2996|337.37|461.73|0.69002|-1335.571655|-0.15049|6.0847|-1335.6279869999998|8.17|25.0|7.6|7.6
8_a4|0.0|0|0|0.0|7.535296702|1|2.126514848|-0.208165266|-0.001277205|5.4161004020000005|0.03148225|2|-0.072752231|1.987684188|0.010647563|-0.011835327|10.9295757|0.05775266|1|0.009595591|-0.048133994|-0.150276481|2|0.619844116|-0.07377839|0.097165358|0.576540652|1|0.0103751219999999|-27.90231822|-33.90618946|11.02158946|0.074867554|-0.024598141|-17.52616744|-0.983925625|-14.42275611|-12.71482105|0.428884426|478.2025467|-508.5928419|0.273845898|5.695730546|0.750959081|5162.482272|141.55141369999998|-262.8925116|17.50981094|0.0148422489999999|-233.7988862|700.3924376|434.9654405|7.671983829|1.0|1.0|1.0|0.15|-7.78|4.63|4.76|43.6|2.93|1.0|0.0|1.0|2.0|-4.35|3.0|-5.76|0.0|1.0|3.85|0.0156|3.74|0.0|1.65e-08|5.72e-06|-0.05864|5.3544|3.29|561.6|311.03|0.1687|231.56|391.01|0.57675|-1450.071352|-0.16821|4.5781|-1450.121028|5.7488|54.0|7.2676|7.2676
12d_a30|0.0|0|0|0.0|7.412764017000001|2|0.0|0.041181359|-0.006335328|5.351858133|-0.033312179|2|-0.092984185|0.0|0.005613018|0.036688757|10.31162861|-0.075816941|1|0.005965451|-0.053644471|-0.4562256979999999|1|0.8414737059999999|-0.0430927579999999|-0.130412856|0.7991060659999999|0|0.015567102|-47.69710881|-60.88281322|85.1932288|0.156990075|-0.036246039|-39.33285959|-1.884794029|-30.81433963|-23.41646662|0.4572733479999999|544.6198897999999|-1217.656264|0.185610786|7.557073995|0.84254817|6120.329513000001|119.91237920000002|-786.6571918999999|28.75340957|0.013424098|-406.2173266|1495.177298|686.039456|8.672532296|1.0|1.0|0.0|0.17|-7.01|4.35|2.93|81.65|3.04|2.0|0.0|1.0|5.0|-5.66|4.0|-5.81|0.0|1.0|2.91|0.0009119999999999|4.23|0.0|9.75e-08|4.02e-05|-0.05119|3.4821|4.14|695.57|356.06|149.0|356.06|545.94|0.68608|-1614.831682|-0.1479099999999999|4434.0|-1614.894406|4.8843|11.0|7.9508|7.9508
12ag_a36|0.0|1|0|3.408828027|7.412764017000001|2|0.0|-0.042092217|-0.008085448|5.351858133|-0.084341564|2|0.063109409|0.0|-0.002526241|0.0070889269999999|10.96052849|-0.050147748|1|-0.000673716|-0.101303149|-0.445549431|1|0.724208473|0.124298337|-0.0861053359999999|0.698414933|0|0.020136392|-52.02834065|-68.21579593|85.84609192|0.253169906|-0.038937089|-43.02381535|-1.946854457|-32.81436052|-24.55768654|0.481286668|471.0269757|-1227.884327|0.2411026289999999|7.849377942|0.927847116|5906.879919|152.06382680000002|-774.4286762999999|32.35969377|0.019328689|-326.5740008|1617.984688|595.8790650000001|12.1906363|1.0|1.0|0.0|0.14|-6.86|3.13|2.44|69.2|2.4|1.0|0.0|1.0|5.0|-3.89|5.0|-6.76|0.0|0.0|2.15|0.0515|2.78|0.0|1.4e-07|5.58e-05|-0.05486|3.8893|3.41|658.68|334.04|0.4286|318.79|507.72|0.7024699999999999|-1331.9454449999998|-0.15227|5.4459|-1332.003616|7.5405|17.0|7.7696|7.7696
12aw_a36|0.0|1|0|3.28940051|7.412764017000001|2|0.0|-0.135690414|-0.008293935|5.351858133|-0.115864198|2|0.066435701|0.0|-0.006877664|-0.1066959869999999|10.96021804|-0.034663063|1|-0.004358975|-0.098027247|-0.4191703539999999|1|0.653741315|-0.022464907|-0.056676035|0.632625562|0|0.023038651|-56.73814908|-73.52224315|54.50894809|0.2938251289999999|-0.041292362|-47.12705211|-2.06461809|-36.36860892|-26.46800754|0.47322369|452.6513136|-1323.400377|0.250947713|7.545677222999999|0.898338973|6370.06138|160.8550748|-848.2869380000001|35.33532702|0.02161528|-319.2802512|1766.7663510000002|593.6088758|13.8551867|1.0|1.0|0.0|0.14|-7.12|3.55|3.0|69.2|2.78|1.0|0.0|1.0|5.0|-3.99|6.0|-6.8|0.0|0.0|2.44|0.0424|2.88|0.0|7.599999999999999e-08|3.17e-05|-0.05513|5.2313|3.66|666.09|319.85|0.4088|237.0|507.71|0.69109|-1431.180191|-0.15688|4.8181|-1431.239759|6.5278|9.0|8.0458|8.0458
A8301_a51|0.0|0|0|0.0|6.86171134|0|1.700610355|0.0245770529999999|-0.00449765|4.727387819|-0.028789626|2|0.078523314|1.987294898|0.00740124|-0.012770742|10.31321735|-0.1227504419999999|1|0.007083041|-0.0357324579999999|-0.4354420879999999|2|0.7595189840000001|-0.013846396|-0.21474885|0.7234449559999999|1|0.008152073|-35.90764428|-50.67621589|36.55933899|0.065260105|-0.032775831|-32.90818536|-1.6387915469999998|-23.3177516|-21.28401067|0.4799553379999999|607.0025787000001|-1064.200534|0.145040365|6.890532887999999|0.922911768|6401.6494600000005|94.18649643|-691.0718926|24.89475504|0.009586697|-461.0082758|1244.737752|690.8826121000001|6.225421319|1.0|1.0|1.0|0.04|-9.38|5.5|5.52|87.72|3.35|2.0|0.0|1.0|5.0|-6.6|3.0|-5.31|0.0|1.0|4.58|0.000105|5.02|0.0|4.12e-10|1.74e-07|||||||||||||||12.0|7.9208|7.9208
3c_a12|0.0|0|0|0.0|6.555356892000001|1|0.0|0.06235058|-0.009252756|4.59511985|-0.058516436|2|-0.14679559|0.0|-0.003879878|-0.008931246|10.3117069|-0.056537396|1|-0.001825446|-0.116098308|-0.545592465|1|0.923855679|-0.0461654159999999|-0.10295082|0.859899236|0|0.013219706|-36.28720467|-50.25579322|73.9854678|0.156144506|-0.033980537|-25.42738988|-1.291260406|-18.35985151|-17.19277136|0.427357986|426.9566009|-653.3253118|0.2944757839999999|6.231995392999999|0.746291708|4629.005722|148.9927848|-330.5560685|24.36878988|0.02155815|-207.9738085|926.0140155|380.2468615|10.90754815|1.0|0.0|1.0|0.12|-6.78|4.01|2.25|78.41|1.82|0.0|0.0|1.0|3.0|-4.22|4.0|-6.18|0.0|1.0|2.76|0.0194|2.91|0.0|1.67e-07|5.3200000000000006e-05|-0.07463|3.9848|2.56|544.65|345.72|0.4687|311.14|399.38|0.68067|-1327.351991|-0.14572|1.6035|-1327.4004710000002|2.3061|0.02|7699.0|7699.0
21_a34|0.0|0|0|0.0|8.002694162000001|2|1.88614418|0.026135784|-0.012535886|5.860786223|-0.091664226|1|-0.125881566|0.0|-0.001643445|-0.004734657|10.94874873|-0.009996155|1|0.00130996|-0.254686357|-0.514364527|1|0.702772307|0.116926272|-0.015568862|0.660871869|0|0.034163186|-63.96857813|-79.03896823|168.9671187|0.323609157|-0.041572921|-53.03643341|-2.120218984|-42.9239565|-27.89610644|0.4688149339999999|453.8692584|-1422.701428|0.271739906|7.253455092999999|0.882583047|7048.305909000001|182.341897|-954.6558014|38.30514214|0.023973624|-306.332473|1953.562249|659.7484451|16.08669155|0.0|1.0|1.0|0.12|-7.68|3.64|3.23|86.55|1.72|1.0|0.0|1.0|4.0|-4.5|6.0|-6.83|0.0|0.0|3.03|0.0138|3.02|0.0|2.07e-08|9.06e-06|-0.07534|4.3011|7.78|698.17|401.11|0.2174|288.26|530.93|0.69292|-1483.057743|-0.13338|5.3432|-1483.12009|7.9399|3.36|5.4737|5.4737
20_a4|0.0|0|0|0.0|7.535296702|1|2.017439295|-0.203359312|-0.003103385|5.4161004020000005|-0.00123671|1|-0.061689675|0.0|0.012265062|-0.1473674569999999|10.9459449|-0.059498265|1|0.012025268|-0.064248765|-0.211751813|1|0.691307598|0.246357638|-0.105783279|0.665774148|0|0.022933651|-29.16642156|-34.74640079|63.27373076|0.081852712|-0.0273144939999999|-16.72448692|-1.010636274|-14.03867522|-13.14728679|0.421704107|441.9318823|-486.4496111|0.356414753|5.543543957000001|0.729218575|4085.683488|171.5531319|-234.1428169|20.4281979|0.024334176|-138.2237887|755.8433223999999|338.71903330000004|11.71277006|1.0|1.0|1.0|0.11|-5.55|3.2|3.54|39.94|2.09|0.0|0.0|2.0|3.0|-3.46|3.0|-5.96|0.0|1.0|2.97|0.1|2.96|0.0|2.79e-06|0.000806|-0.03048|5.1778|2.73|517.72|306.74|0.2364|239.45|402.27|0.66028|-934.103809|-0.16699|4.0681|-934.150871|5.5779|646.0|6.1898|6.1898
47a_a18|0.0|0|0|0.0|7.03438793|1|0.0|0.018016478|-0.006027559|4.844187086|-0.18843247|0|0.043161338|0.0|-0.005483379|-0.025401815|10.35082811|0.052572636|0|-0.000633273|-0.232940071|-0.369841706|0|0.842412605|-0.008965701|0.089156939|0.792293789|0|0.014124484|-67.93456546|-81.42570819|100.7293848|0.2212091389999999|-0.036234741|-66.76209701|-2.681370849|-55.70051708|-29.70938001|0.483193636|638.5417107999999|-2198.494121|0.2063806289999999|10.20255289|0.934960691|8405.670404|169.2144153|-1802.576619|37.435301|0.014835962|-481.4854016|2770.212274|1225.939287|12.16421601|1.0|1.0|1.0|0.28|-8.27|0.48|3.35|123.06|1.85|3.0|1.0|1.0|12.0|-6.74|5.0|-6.49|0.0|0.0|2.02|9.9e-05|4.44|1.0|5.4e-09|2.95e-06|-0.05191|3.1947|8.82|874.47|388.09|0.6094|388.09|813.01|0.69508|2098.280307|-131.0|2.6271|-2098.359766|3.0133|1.0|9.0|9.0
13c_a5|0.0|1|0|2.944180713|6.605297921|1|0.0|-0.2071929139999999|-0.005082338|4.59511985|-0.0090268969999999|3|-0.010689086|0.0|0.005288472|-0.098760742|10.94530327|-0.018055556|1|0.006110714|-0.092592608|-0.324868153|2|0.705487111|0.003545487|-0.033833834|0.6775573359999999|0|0.023143526|-50.97293525|-50.50012762|158.67712230000004|0.19980328|-0.025039414|-33.29709668|-1.302049531|-33.60884086|-16.50965711|0.46617977|527.6071331999999|-858.5021696|0.448671765|8.492261628|0.873289814|5989.714507|295.8302846|-566.0506435|29.94524142|0.0302745689999999|-67.68621352|1557.152554|656.208474|19.96143955|0.0|1.0|1.0|0.17|-8.09|4.23|3.29|84.0|1.16|1.0|0.0|1.0|5.0|-3.55|5.0|-7.28|0.0|1.0|2.68|0.1169999999999999|2.15|0.0|8.170000000000001e-09|3.36e-06|-0.05615|4706.0|3.99|676.53|294.18|509.0|263.46|513.33|0.51479|-1351.008469|-0.17324|2.3276|-1351.067237|2.9732|123.0|6.9101|6.9101
14_a47|0.0|1|1|2.871076328|6.605297921|0|0.0|-0.126490693|-0.006070958|4.59511985|-0.136491228|2|0.017068634|1.484493371|-0.008212621|-0.01670074|10.95058279|0.0295267039999999|1|-0.006335783|-0.020596219|-0.33240126|2|0.5975877820000001|-0.085385518|0.050943962|0.579833096|1|0.020106089|-47.18187618|-47.47362906|64.60629385|0.318401536|-0.034963476|-23.9422834|-1.223721666|-23.79514424|-17.63306222|0.474828277|343.7492333|-617.1571777|0.335290281|6.909385453|0.904139078|4695.98899|169.0962983|-311.2496842|26.52746264|0.028057496|-166.1354667|928.4611922|310.8026328|14.15018248|1.0|1.0|1.0|0.0|-7.79|3.97|4.88|66.49|2.49|0.0|0.0|1.0|3.0|-3.97|5.0|-6.21|0.0|1.0|3.16|0.0349|2.91|0.0|1.63e-08|5.27e-06|-0.06057|3.9671|2.64|519.55|312.53|0.2452|312.53|375.43|0.68345|-1127.610422|-0.16377|2.2485|-1127.6593779999998|3665.0|8.0|8.1|8.1
4_a18 (SD-208)|0.0|0|0|0.0|0.0|2|0.0|0.055002235|-0.012457606|0.0|-0.113324634|3|-0.020226647|0.0|-0.018723101|-0.009648044|10.95382003|-0.056245435|0|-0.015153358|-0.15379315|-0.564165402|1|0.773173718|-0.058455902|-0.098971722|0.721664823|0|0.0211761979999999|-40.10670787|-51.27494074|103.6318511|0.22090326|-0.034985357|-26.40375252|-1.2944582059999998|-20.652731600000003|-18.01551972|0.454067432|401.1916387|-666.5742296|0.397970979|6.239898178|0.831728055|5348.394288|204.9329964|-343.2487827|29.9246699|0.035654206|-105.0785813|1107.212786|363.2306414|18.35993987|0.0|1.0|1.0|0.0|-8.15|3.54|4.44|76.48|2.02|1.0|0.0|1.0|3.0|-4.29|6.0|-6.31|0.0|1.0|3.11|18.0|3.02|0.0|7.06e-09|2.49e-06|-0.09992|5.1755|2.58|537.47|378.26|0.2761|239.56|396.17|0.69028|-1542.15786|-0.13588|3.4629|-1542.207472|5.2085|0.08|7.0969|7.0969
12_a4|-3.2834578760000004|0|0|0.0|7.535296702|1|2.070952433|-0.1494133309999999|-0.0021497879999999|5.4161004020000005|-0.271149771|2|-0.0334644329999999|1.587386096|0.005795666|-0.093414896|10.31168324|0.028152112|1|0.009024784|-0.051501982|-0.220286906|2|0.5687812560000001|-0.036425699|0.04172421|0.531333552|1|0.01168879|-41.69390404|-44.33087544|15.80191019|0.194761903|-0.025916226|-26.30835499|-1.269895089|-24.74343259|-15.38009964|0.470780296|477.8721263000001|-753.6248824|0.282227427|6.223583758999999|0.889574393|6390.233612|167.4891205|-447.2420348|21.42753878|0.015603795|-258.476202|1049.9494|608.4548423|9.260141177|1.0|1.0|1.0|0.23|-7.84|3.69|4.98|86.12|2.17|1.0|0.0|1.0|4.0|-4.18|5.0|-6.84|0.0|1.0|3.3|0.0266|2.72|0.0|1.45e-08|5.85e-06|-0.06898|4.8592|6.12|640.67|325.57|0.1194|255.16|503.28|0.68825|-1617.57796|-0.16224|7.8701|-1617.634733|10.1971|9.29|5032.0|5032.0
12y_a30|0.0|0|0|0.0|7.412764017000001|2|0.0|0.048343649|-0.005996863|5.351858133|-0.037335306|2|-0.089502772|0.0|0.00604028|0.061944378|10.31162818|-0.058184644|1|0.006346396|-0.053700437|-0.4579359229999999|1|0.842068099|-0.05346283|-0.095969764|0.803183654|0|0.0149823289999999|-47.598277|-61.25585229|85.17057711|0.151081489|-0.034840345|-41.1215369|-1.91621895|-31.95309886|-23.38859815|0.445723724|569.8856940000001|-1286.372898|0.179891855|8.067590558|0.804154433|6301.067405|120.7628216|-863.552275|28.51891948|0.012362508|-429.782246|1568.540572|754.3941655|8.299049218|1.0|1.0|0.0|0.21|-7.38|4.87|3.23|81.65|3.25|2.0|0.0|1.0|5.0|-6.04|4.0|-5.64|0.0|0.0|3.19|0.00039|4.6|0.0|4.12e-08|1.76e-05|-0.05065|5.1973|4.45|728.75|357.11|0.2173|238.56|585.59|0.6864399999999999|-1654.125015|-0.1475|4.7043|-1654.190369|5.1209|22.0|7.6576|7.6576
3_a47|0.0|0|0|0.0|0.0|0|0.0|0.013076203|-0.008740449|0.0|-0.130414103|2|-0.013350303|1.416887578|-0.008828261|0.103847816|10.93671092|0.013073797|0|-0.007967014|-0.015388793|-0.457330633|2|0.900251233|0.104873188|0.022804181|0.815682427|1|0.008609292|-43.59237092|-49.71258151|98.29790989|0.145272519|-0.036461577|-26.06896797|-1.422001494|-22.85956767|-19.12022366|0.403777634|448.2137648|-745.6887227000001|0.2150305089999999|6.46319354|0.67722658|5022.029588|112.7606591|-391.0345195|24.35791949|0.016230658|-298.8724505|949.95886|418.022895|8.511255722000001|1.0|1.0|1.0|0.0|-8.42|4.32|5.4|58.04|2.88|1.0|0.0|1.0|3.0|-5.54|3.0|-5.16|0.0|1.0|4.02|0.000995|4.6|0.0|3.829999999999999e-09|1.33e-06|-0.05717|5.6998|4.12|556.65|332.54|0.2342|217.52|402.58|0.69138|-1469.969304|-0.15473|4.0226|-1470.0192869999998|5.3274|316.0|6.5|6.5
11c_a5|0.0|1|0|2.930680267|6.605297921|0|0.0|-0.2117133739999999|-0.004590583|4.59511985|-0.050049777|2|-0.0859098|0.0|0.005090155|-0.059682527|10.94877953|-0.023856811|1|0.005383056|-0.011677718|-0.269653478|2|0.679183645|0.030085871|-0.044126759|0.658307423|0|0.01785211|-47.99592739|-53.12487972|31.61751609|0.19527649|-0.0322785379999999|-32.31269264|-1.484812761|-29.19305715|-19.63310772|0.448016491|489.4652669|-903.1229552|0.292960365|8.88462927|0.811648325|5202.741647999999|178.1902995|-549.3157749|27.76804404|0.021214793|-251.8596984|1277.330026|523.8031619|12.90369209|1.0|1.0|1.0|0.09|-8.47|4.79|4.17|80.76|1.13|1.0|0.0|1.0|6.0|-4.13|5.0|-6.59|0.0|1.0|3.0|0.0273|2.78|0.0|3.4000000000000003e-09|1.26e-06|-0.04315|4.5035|4.53|636.14|294.59|0.5327|275.3|512.32|0.6267699999999999|-1218.278135|-0.1713299999999999|2.5278|-1218.336116|3.3827|25.0|7.6021|7.6021
15c_a10|0.0|0|0|0.0|7.535296702|2|2.154210861|-0.236118846|-0.002218445|5.4161004020000005|0.040869377|3|-0.06400528|2.063253638|0.01143745|-0.1036030219999999|10.92970798|0.0123939039999999|1|0.012271987|-0.226679901|-0.1742732839999999|2|0.7655272009999999|-0.03167553|0.022187689|0.733973277|1|0.014703076|-32.5870313|-50.32840842|65.41494073|0.095541483|-0.019267867|-34.91899195|-1.233143495|-22.60962187|-13.36848349|0.449308156|627.5338454|-855.5829431|0.471771585|8.639636218|0.8158976029999999|6673.826433|327.3258326|-593.6228632|25.30814911|0.023432886|-39.17102961|1619.721543|924.9341455|16.25826809|0.0|1.0|1.0|0.37|-7.79|3.77|2.97|59.31|1.74|1.0|0.0|1.0|6.0|-3.85|6.0|-6.99|0.0|0.0|3.1|0.0646|2.94|0.0|1.6100000000000002e-08|7.3e-06|-0.04724|5.5913|2.2|762.21|337.75|0.3939999999999999|221.75|595.63|0.70511|-1450.139335|-0.14739|2.4256|-1450.201574|4.8283|0.1|7.0|7.0
12b_a30|0.0|0|0|0.0|7.412764017000001|2|0.0|0.047132642|-0.007353271|5.351858133|-0.06631353|2|-0.074391852|0.0|0.001139238|-0.037209579|10.31162898|-0.072247675|1|0.002064369|-0.0541804029999999|-0.468842459|1|0.669561738|-0.009146339|-0.1240820219999999|0.64876559|0|0.017341789|-53.05077947|-62.96700664|86.84905288|0.235262423|-0.038448551|-39.98560202|-1.883979001|-33.68855323|-24.41577808|0.4676268939999999|485.6272203|-1196.373126|0.201479318|7.393647884|0.878381889|6275.380072|127.9443353|-759.7264385|30.57626261|0.01584525|-379.1359902|1498.236868|618.6004214|10.06212472|1.0|1.0|0.0|0.14|-6.9|4.25|3.18|81.65|3.2|2.0|0.0|1.0|5.0|-5.39|5.0|-6.02|0.0|0.0|2.92|0.00171|3.97|0.0|1.26e-07|5.260000000000001e-05|-0.05351|5.0567|4.07|673.18|352.16|0.2079|245.19|516.78|0.68496|-1674.7778119999998|-0.1493799999999999|3.7327|-1674.838225|4.5545|7.0|8.1543|8.1543
12n_a30|0.0|0|0|0.0|7.412764017000001|2|0.0|0.0304762079999999|-0.007311044|5.351858133|-0.064217094|2|-0.1144447669999999|0.0|0.001139238|-0.037209579|10.31162898|-0.087019298|1|0.002064369|-0.0541804029999999|-0.464204099|1|0.669561738|-0.015189554|-0.149451598|0.64876559|0|0.017064818|-52.4873066|-66.48079820000001|85.87072848|0.221849786|-0.038674741|-41.97990569|-1.895062322|-33.14358793|-24.42151771|0.4701566479999999|491.3700419|-1196.654368|0.200596792|7.385790169|0.887350282|6353.890039|126.6686716|-755.6383024|30.54968688|0.0153398069999999|-378.1217671|1496.934657|618.6004214|9.686460958|1.0|1.0|0.0|0.14|-6.9|4.25|3.18|81.65|3.2|2.0|0.0|1.0|5.0|-5.39|5.0|-6.02|0.0|0.0|2.92|0.00171|3.97|0.0|1.26e-07|5.260000000000001e-05|-0.05076|5.1999|4.07|669.57|355.67|0.1826|238.43|506.94|0.6854|-1674.777231|-148.0|5.3143|-1674.83759|6.32|0.01|7983.0|7983.0
17_a4|0.0|0|0|0.0|7.535296702|1|1.690442177|-0.188642713|-0.006491052|5.4161004020000005|-0.319716072|1|-0.01849014|0.0|0.001892883|-0.3948966229999999|10.94611837|-0.094767116|1|0.002155864|-0.0179434139999999|-0.392770755|1|0.49887819|0.0147116789999999|-0.12969185|0.484393047|0|0.01061251|-45.75108579|-46.06264282|17.08736223|0.111208775|-0.042181562|-23.75316417|-1.5185362180000002|-23.59250328|-21.75180355|0.4440629029999999|458.3237652|-783.0649279|0.138303414|5.923504372999999|0.798764653|5322.773303|71.31904507|-403.8037909|25.24299609|0.012827738|-373.0328031|908.7478594|319.5521911|6.61489113|1.0|1.0|0.0|0.11|-6.56|4.59|6.26|30.71|3.66|1.0|0.0|1.0|3.0|-4.36|6.0|-5.56|1.0|1.0|4.29|0.0152|4.01|0.0|2.74e-07|9.44e-05|-0.04186|4.3363|4.44|527.39|285.92|0.2045|285.92|413.28|0.47353|-1255.881628|-0.17559|4.8197|-1255.932407|6.3221|877.0|6057.0|6057.0
14h_a23|0.0|0|1|0.0|7.423568444|0|3.309480899|0.043538466|-0.005921293|5.351858133|0.006191846|2|0.0316908439999999|0.7290938920000001|0.009895793|-0.024318144|10.31321773|-0.034313725|2|0.009266617|-0.0686282459999999|-0.4460845129999999|2|0.708395022|0.143102066|-0.05745554|0.669357479|1|0.021982565|-43.02851162|-54.6468131|41.34207782|0.076569426|-0.033774476|-36.84086528|-1.621174834|-29.00823506|-22.76950546|0.48032488|622.5428245|-1092.936262|0.246899416|7.833334036|0.924279155|6722.809649|166.45047749999998|-736.8173055999999|30.23434844|0.018981866|-341.2621515|1451.248725|646.2584547|12.79687369|0.0|1.0|1.0|0.04|-7.47|3.4|3.89|128.81|2.39|1.0|0.0|1.0|5.0|-5.68|5.0|-6.62|0.0|0.0|3.23|0.0009109999999999|3.3|0.0|3.39e-08|1.4800000000000002e-05|-0.08532|4.0506|3.29|699.86|337.93|0.3424|306.09|569.53|0.69933|-1721.9314420000003|-0.15209|9.7146|-1721.99264|13.4823|5.0|8.3468|8.3468
12ax_a36|0.0|1|0|3.429529478|7.412764017000001|2|0.0|-0.0943348109999999|-0.007681676|5.351858133|-0.040458296|2|0.075802407|0.0|-0.001012333|-0.057017299|10.958822|-0.034663063|1|-0.00097037|-0.101451485|-0.440372791|1|0.884841888|-0.0394369539999999|-0.056676035|0.771220556|0|0.019128091|-49.32384393|-72.11700812|36.17982162|0.153162279|-0.038813619|-48.23849712|-1.940680931|-32.99232962|-25.96212292|0.488501696|566.4430628|-1298.106146|0.235146956|7.563197245|0.955040697|6741.969187999999|157.28794140000002|-868.2929481000001|33.94393618|0.018645135|-354.3162187|1697.196809|661.6709012|12.47158322|1.0|1.0|0.0|0.14|-7.76|3.99|3.19|69.2|2.99|2.0|0.0|1.0|5.0|-5.08|4.0|-6.26|0.0|1.0|2.82|0.00372|3.93|0.0|1.74e-08|7.83e-06|-0.05596|5.2372|4.42|699.67|318.82|0.5236|236.74|552.0|0.69348|-2151.910753|-0.15728|4.5001|-2151.971761|6.0402|12.0|7.9208|7.9208
