molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|NaasN|BCUTs-1|MATS2c|AATSC1c|SRW07|n6HRing|MATS7i|SaaaC|AATSC1are|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|MATS8s|MATS8d|GATS1pe|nFaHRing|PBF|FPSA3|PPSA3|RNCS|TPSA_x|FNSA4|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|MOMI-Z|WNSA4|FPSA1|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50
4_a4|0.0|0|0|0.0|0.0|1|1.343865392|-0.183963421|-0.001234337|5.4161004020000005|2|-0.0214610589999999|2.183056868|0.011760626|10.92992837|-0.037623601|1|0.0112367389999999|-0.048056862|-0.078747188|-0.157959343|2|-0.168712277|-0.063012715|0.636572383|1|0.456474074|0.008570112|4.4155367960000005|13.70182982|34.37786704|-0.0255766729999999|-1.099796957|-13.21145879|-13.17774406|30.05764711|0.398500394|2221.6122010000004|1883.42405|-6.78950447|0.2062820269999999|0.66251148|4878.070704|106.2816773|-291.9486922|16.60255217|5.454324025|1.0|1.0|1.0|1.0|3.09|0.19|-7.57|4.52|43.6|2.66|1.0|0.0|100.08|1.0|25.0|3.0|-5.79|1.0|3.64|0.0248|2.69e-05|0.00877|0.0|0.0|2.71e-08|-0.04865|3.24|4.0261|-1029.960398|566.84|960.45|0.1106|230.37|394.06|0.55032|0.6010800000000001|-1029.763465|67.0|-0.1696599999999999|-0.21831|0.02323788|-1029.813844|7.1079
9a_a31|0.0|1|0|3.348289714|0.0|0|0.6101356720000001|-0.009086485|-0.01391798|5.733341277|0|-0.05057805|0.0|-0.006189303|10.31169772|-0.0007638889999999|2|-0.0033853629999999|-0.093527289|-0.15653721|-0.542342338|0|0.045292529|-0.001313433|0.76226755|0|0.235442032|0.033245595|21.33533299|163.6011874|197.8075471|-0.043430228|-2.0846509230000003|-41.55773748|-27.87131275|86.0923113|0.484502446|2855.751316|1955.13855|-17.886392|0.262241245|0.939873412|6273.506211999999|168.29310269999996|-858.5468158|37.77835579999999|15.33993762|1.0|1.0|1.0|1.0|2.78|0.14|-8.13|5.51|117.37|1.58|1.0|0.0|113.64|1.0|30.0|5.0|-6.39|0.0|3.47|0.00101|1.7100000000000002e-05|0.00715|0.0|0.0|7.35e-09|-0.04275|5.27|3.7892|-1691.9526239999998|680.72|1145.99|0.7028|327.21|540.01|0.7028|0.7028|-1691.716118|0.7028|-0.15757|-0.20032|0.03885662|-1691.7777600000002|6.8239
4c_a49|0.0|0|0|0.0|0.0|1|1.343847672|-0.048954892|-0.0057600559999999|5.4161004020000005|2|-0.099764463|1.78683516|0.001379959|10.92777281|0.006194124|1|0.00202792|-0.001005604|-0.001647802|-0.412652341|2|-0.052237757|0.010868461|0.752601535|1|0.407675441|0.012079228|7.782541015|82.02101639|153.60017230000005|-0.029809452|-1.639519861|-36.42732137|-19.20596967|64.32113331|0.473304159|2719.702873|1683.872161|-12.37423857|0.275946172|0.898629005|6046.668361|177.78970959999998|-680.5831211|26.5256103|11.182784300000002|1.0|1.0|1.0|1.0|2.97|0.25|-7.97|3.55|98.72|1.47|1.0|0.0|120.43|1.0|31.0|5.0|-7.53|0.0|2.6|0.13|0.000265|109.0|0.0|0.0|1.07e-08|-0.0623299999999999|3.04|3.8067|-1332.647233|705.55|1199.04|0.2411|216.0|533.87|0.4164199999999999|0.67789|-1332.336755|0.0821|-0.15925|-0.22158|0.03969431|-1332.398001|6.5935
47l_a18|0.0|0|0|0.0|0.0|0|1.251176792|0.0340353029999999|-0.006400878|4.844187086|0|-0.0057783619999999|0.0|-0.00046896|10.94702063|-0.056270425|0|0.000787517|-0.103458566|-0.156998637|-0.4925232479999999|0|0.00676294|-0.0973326269999999|0.733228144|0|0.2820044969999999|0.009199889|6.543729374|11.54768766|139.7861865|-0.031456589|-2.0132216990000003|-40.65070014|-22.37455223|63.6949231|0.4897655489999999|2852.093627|1427.032023|-15.91464944|0.203890653|0.959883341|6572.90106|145.02405359999997|-1018.537564|28.10487315|9.168513486|1.0|1.0|1.0|1.0|0.0|0.25|-9.37|3.69|85.29|2.94|3.0|1.0|139.63|1.0|34.0|3.0|-6.39|0.0|2.72|0.00247|1.4499999999999998e-05|0.0066099999999999|0.0|0.0|4.26e-10|-0.0520399999999999|7.71|3.2026|-1455.5758039999998|764.74|1334.6|0.5019|387.13|667.5|0.69291|0.69291|-1455.165122|0.5019|-0.1314|-0.18344|0.02606651|-1455.233431|7.4949
17_a20|0.0|1|0|3.445659565|0.0|0|1.4012598180000002|-0.064380628|-0.005457467|4.727387819|3|0.065447136|1.652760156|-0.000495713|10.94884838|-0.072863159|1|0.000922796|-0.116922879|-0.202695123|-0.456415963|3|-0.131511077|-0.127696675|0.71987165|1|0.3874475579999999|0.015032258|9.857999796|66.47074027|57.67438055|-0.0315649079999999|-1.5466805119999998|-27.38007162|-20.699942|51.60929807|0.455285305|2761.976599|2210.790304|-13.57480888|0.24569612|0.83582343|6012.640572|161.12498630000002|-665.1656349|27.44244402|11.012753300000002|0.0|1.0|1.0|1.0|2.83|0.08|-10.14|5.8|91.14|1.45|2.0|0.0|119.48|0.0|31.0|5.0|-6.09|0.0|3.74|0.0017699999999999|8.35e-06|0.00336|0.0|0.0|7.19e-11|-0.0706799999999999|4.11|3.3926|-1291.949041|673.68|1157.26|0.2977|365.45|543.09|0.69839|0.69839|-1291.692325|0.2977|-0.14021|-0.21089|0.03030655|-1291.752049|5.6478
12x_a30|0.0|0|0|0.0|0.0|0|0.604984021|0.044575215|-0.006008579|5.351858133|2|-0.0606216429999999|0.0|0.00604028|10.31162819|-0.1066694919999999|1|0.006346396|-0.053700437|-0.0922059569999999|-0.458718546|1|-0.062251445|-0.1759406839999999|0.803183654|0|0.398925866|0.014757946|9.745611551|74.51844582|99.81775209|-0.035022402|-1.926232129|-31.35848986|-23.12752311|57.2323071|0.4490846539999999|2845.417984|2374.777496|-15.27257668|0.175325029|0.815160907|6359.545311|115.7782842|-839.9917174000001|28.04441012|7.953787804|1.0|0.0|1.0|0.0|0.0|0.21|-7.38|4.87|81.65|3.25|2.0|0.0|137.21|1.0|31.0|4.0|-5.64|0.0|3.19|0.00039|3.48e-06|0.00148|0.0|0.0|4.12e-08|-0.05093|4.45|3.4831|-1654.40976|703.75|1211.79|0.1517|355.95|558.65|0.68589|0.68589|-1654.1207|0.1517|-0.14783|-0.19876|0.03136007|-1654.183467|7.6556
5b_a50|0.0|0|1|0.0|0.0|2|1.397278957|-0.253064589|-0.00141071|5.82008293|1|-0.052494624|2.473508677|0.012641727|10.9325725|-0.113846154|2|0.012290091|-0.1052449509999999|-0.175158017|-0.140506919|1|0.019856551|-0.1866330389999999|0.6642694929999999|1|0.271653991|0.012204641|6.200250541|6.656963127999999|21.02890062|-0.02140774|-0.8563096170000001|-10.62231784|-10.87564575|27.10933752|0.4462435279999999|2183.545404|1452.442728|-5.525088972000001|0.411250953|0.8058479690000001|4577.809819|208.925351|-221.0035589|18.47246431|11.68741316|1.0|1.0|1.0|1.0|2.91|0.1|-5.86|3.15|35.64|2.4|0.0|0.0|96.89|2.0|24.0|2.0|-6.03|1.0|3.11|105.0|6.47e-05|0.0202|0.0|0.0|1.37e-06|-0.0256899999999999|2.81|4.0222|-990.6114185|547.35|922.49|0.2749|220.09|411.9|0.4270899999999999|0.66968|-990.43875|0.1094|-0.16683|-0.19252|0.02651535|-990.487545|4.9126
12f_a40|0.0|0|0|0.0|0.0|1|0.604990261|-0.03356339|-0.006206277|5.4161004020000005|0|0.070099257|0.807254372|0.008525796|10.31197207|-0.172869148|2|0.006841832|-0.033224348|-0.054891771|-0.397377446|0|-0.160218113|-0.271493213|0.605644757|1|3.43e-05|0.021549915|11.90644165|62.72992556|49.72883796|-0.032879466|-1.150781297|-20.45387851|-18.16607804|48.92668311|0.490421149|2383.68369|628.5604981|-10.03685385|0.268555948|0.962404834|5326.217734000001|148.3785764|-351.2898849|24.83590915|11.1163852|1.0|0.0|0.0|0.0|3.61|0.06|-7.32|5.35|67.66|3.99|2.0|0.0|98.25|1.0|24.0|3.0|-4.76|0.0|4.76|0.0001|1.02e-06|0.0003819999999999|0.0|0.0|4.81e-08|-0.07761|4.77|2.8374|-2212.359379|572.63|951.55|0.4348|286.25|487.85|0.6679999999999999|0.7029|-2212.222254|0.3858|-0.11765|-0.19526|0.01077929|-2212.275094|6.4202
14a_a5|0.0|1|0|2.948727373|0.0|0|1.226142247|-0.056730193|-0.0053665219999999|4.59511985|3|-0.132625457|0.0|0.002956745|10.9488747|0.024793388|1|0.003668464|-0.010147323|-0.016337128|-0.36152442|2|0.144729708|0.047169811|0.71006207|0|0.4398855029999999|0.0173669719999999|11.74431806|134.62273080000003|141.38542919999998|-0.0271808479999999|-1.494946644|-36.98479273|-18.38089729|66.43577392|0.470085022|2836.468636|1315.573182|-12.42997952|0.370216665|0.88709518|6177.303329|250.3569601|-683.6488737000001|29.18606491|16.50789498|0.0|1.0|1.0|1.0|2.41|0.2|-8.84|4.56|92.79|1.37|1.0|0.0|123.0|1.0|32.0|5.0|-7.08|0.0|3.05|0.0304|6.02e-05|0.0256|0.0|0.0|1.45e-09|-0.0507699999999999|4.3|4.1501|-1390.592722|692.8|1195.01|0.5853|298.75|508.64|0.65789|0.65789|-1390.29207|0.5853|-0.1676|-0.2183699999999999|0.04629687|-1390.352729|6.9508
A8301_a51|0.0|0|0|0.0|0.0|1|1.197963627|0.0245770529999999|-0.00449765|4.727387819|2|0.078523314|1.987294898|0.00740124|10.31321735|-0.1227504419999999|1|0.007083041|-0.0357324579999999|-0.0618359079999999|-0.4354420879999999|2|-0.013846396|-0.21474885|0.7234449559999999|1|0.339244706|0.008152073|5.293803823|36.55933899|42.37868986|-0.032775831|-1.6387915469999998|-23.3177516|-21.28401067|41.20144811|0.4799553379999999|2799.106729|2461.663545|-13.82143785|0.145040365|0.922911768|6401.6494600000005|94.18649643|-691.0718926|24.89475504|6.225421319|1.0|1.0|1.0|1.0|3.5|0.04|-9.38|5.5|87.72|3.35|2.0|1.0|129.04|1.0|31.0|3.0|-5.31|0.0|4.58|0.000105|1.17e-06|0.000495|0.0|0.0|4.12e-10||||||||||||||||||7.9208
13e_a6|0.0|1|0|3.433539068|0.0|0|1.429020445|-0.089778965|-0.006882528|4.727387819|2|0.018376555|1.643912856|-0.003356527|10.95053349|-0.037793156|1|-0.001446486|-0.126749697|-0.223618825|-0.462344944|2|0.102257199|-0.067328767|0.790249345|1|0.175643236|0.0183790889999999|12.28502792|66.59852278|92.4587065|-0.032929004|-1.679379203|-33.17101912|-22.01054293|61.91072885|0.4442079679999999|2868.489025|3457.565879|-14.71237941|0.277469482|0.799234143|6147.8097210000005|185.4673146|-750.3313497|30.46313253|13.06309302|1.0|1.0|1.0|1.0|2.79|0.08|-10.18|5.01|103.17|0.92|1.0|0.0|123.82|0.0|32.0|5.0|-6.52|0.0|3.31|0.00323|1.65e-05|0.00688|0.0|0.0|6.59e-11|-0.07534|3.36|3.2475|-1347.297639|713.3|1202.5|0.8312|207.04|567.24|0.38609|0.7034199999999999|-1347.014564|0.0104|-0.1327|-0.20804|0.03809808|-1347.074898|7.9208
14ad_a23|0.0|0|1|0.0|0.0|2|1.197962774|-0.1101542319999999|-0.00790478|5.351858133|2|0.118047355|0.735584095|0.008996289|10.31321689|-0.031279567|2|0.009675528|-0.143336826|-0.253318853|-0.376350719|2|0.165157698|-0.050707765|0.7317531540000001|1|0.224009311|0.033831691|24.18091285|52.63180108|80.67170209999999|-0.029653934|-1.630966366|-30.226481300000003|-21.19489662|66.47100256|0.46995189|3209.330728|2339.533586|-15.14887177|0.424119041|0.8866211979999999|7308.229822|303.1354708|-833.1879476|36.80430179|23.84770234|0.0|0.0|1.0|1.0|3.49|0.12|-7.6|3.48|123.48|2.42|2.0|1.0|133.27|1.0|34.0|6.0|-6.68|0.0|3.39|0.000753|8.22e-06|0.0038799999999999|0.0|0.0|2.49e-08|-0.06925|2.99|3.3867|-1858.957788|747.83|1287.26|0.4106|366.09|618.01|0.6956600000000001|0.6956600000000001|-1858.668058|0.4106|-0.13734|-0.20659|0.01481488|-1858.733603|8.3595
3g_a32|0.0|1|1|3.542426304|-0.047725143|0|0.60942078|0.015803466|-0.006258272|5.733341277|0|-0.058985916|2.2144733530000003|0.001276735|10.31100273|-0.125170068|3|0.002565215|-0.074808287|-0.133675401|-0.563371932|0|-0.1015732219999999|-0.1719626169999999|0.786074011|1|0.273439311|0.0119962889999999|6.647498326|42.56199385|62.23099889|-0.030429702|-1.278047464|-21.55960626|-16.86199774|45.55465473|0.447358137|2271.746759|1886.244271|-9.343731735|0.199259841|0.809490137|5058.622432|110.4157723|-392.4367329|21.05801434|6.076989555|1.0|0.0|1.0|1.0|3.44|0.28|-7.29|7.02|110.94|2.18|2.0|0.0|102.55|1.0|24.0|3.0|-4.9|0.0|4.61|2.88e-05|2.58e-06|0.000915|0.0|0.0|5.08e-08|-0.0535|4.13|3.5456|-1712.060085|593.24|998.86|0.2859|349.68|495.4|0.70275|0.70275|-1711.865318|0.2859|-0.14715|-0.20065|0.02384763|-1711.919273|7.8539
4S4l_a46|0.0|0|0|0.0|0.171853072|1|1.134637095|-0.058870177|-0.004736212|5.587248657999999|1|-0.067419714|0.0|0.0066560469999999|10.94631401|-0.161358058|1|0.006162668|0.0071939419999999|0.010799648|-0.3888343979999999|1|-0.001318857|-0.229089688|0.7936534740000001|0|0.213675946|0.007140583|3.888872426|178.19783940000002|57.30330315|-0.029881089|-1.523935543|-26.93416438|-16.27370639|53.34424204|0.469439238|2166.052483|1744.8220399999998|-8.862913904|0.1220608659999999|0.884798257|4920.211524|66.47624804|-452.0086091|18.5362581|3.496670823|1.0|1.0|1.0|1.0|3.19|0.36|-7.0|4.64|50.94|3.06|1.0|0.0|105.77|1.0|26.0|3.0|-5.23|1.0|4.08|0.00182|7.78e-06|0.0027|0.0|0.0|9.980000000000001e-08|-0.02015|4.99|4.1414|-1092.753999|583.76|1040.96|0.2586|234.25|500.66|0.57885|0.6763600000000001|-1092.489558|0.0614|-0.17632|-0.19647|0.02696794|-1092.543641|6.5834
12v_a30|0.0|0|0|0.0|0.0|0|0.604983445|0.037440652|-0.006974714|5.351858133|2|-0.099831334|0.0|0.002431329|10.31162873|-0.04950715|1|0.001805829|-0.0493878409999999|-0.0857954809999999|-0.471153275|1|-0.029852321|-0.080971844|0.711738503|0|0.404950755|0.015823709|10.70556236|82.09302037|101.4008026|-0.037666615|-1.845664126|-35.30820865|-25.48342433|62.89402328|0.478535287|3001.758432|2483.120571|-17.2408622|0.193930933|0.917675298|6952.110426|131.2043645|-844.8022477|31.6144427|10.01399667|1.0|0.0|1.0|0.0|0.0|0.14|-7.8|5.11|81.65|3.79|2.0|0.0|137.3|1.0|31.0|4.0|-5.52|0.0|3.59|0.000123|9.14e-07|0.0004269999999999|0.0|0.0|1.58e-08|-0.0563|5.08|3.5507|-2494.963646|715.58|1209.1|0.1601|349.18|573.82|0.68405|0.68405|-2494.739831|0.1601|-0.1505099999999999|-0.20681|0.03495552|-2494.802821|7.6596
12b_a50|0.0|0|1|0.0|0.0|2|1.397986833|-0.19841119|-0.002929899|5.82008293|1|-0.08032584|2.112397566|0.01164808|10.94501743|-0.115659308|2|0.011790103|-0.168032508|-0.291865836|-0.246831987|1|0.009081884|-0.189976035|0.660148928|1|0.24516882|0.0214891|10.80329197|8.07905572|37.24447201|-0.0237482779999999|-0.926182858|-11.52561607|-11.93905701|33.72918462|0.430791247|2224.116359|1446.231761|-6.002164865|0.4268092529999999|0.756824707|4672.843578|214.5713436|-234.0844297|20.82911679|13.86849326|1.0|1.0|1.0|1.0|2.45|0.11|-5.49|2.59|48.53|2.02|0.0|0.0|94.69|2.0|24.0|3.0|-6.44|1.0|2.59|215.0|0.000144|45.0|0.0|0.0|3.22e-06|-0.02974|2.47|3.9305|-1006.664619|539.15|909.8|0.2425|263.3|401.64|0.6016199999999999|0.6581|-1006.501585|0.0777|-0.16451|-0.19425|0.02307802|-1006.550688|5.3242
2_a1|0.0|0|0|0.0|0.0|1|1.348828131|-0.049975995|-0.004621682|5.4161004020000005|1|-0.1056298369999999|0.0|0.001576763|10.9520472|0.101798469|1|0.003205156|-0.145015842|-0.326716897|-0.422863867|1|0.079586368|0.1766333219999999|0.5574897879999999|0|0.220315042|0.011282631|5.135384136|6.281701359|87.29479691|-0.026492726|-0.927245426|-12.89184641|-12.05838656|33.45925305|0.39830426|1884.85038|1378.496713|-5.488475744|0.305595997|0.6619695520000001|3920.383175|139.0945801|-192.096651|17.36508791|8.075415099999999|1.0|1.0|1.0|1.0|2.69|0.18|-6.18|4.0|30.71|2.49|0.0|0.0|79.77|1.0|21.0|3.0|-6.04|1.0|3.21|243.0|0.000167|0.0466|0.0|0.0|6.64e-07|-0.02966|3.31|4.0877|-920.2093796|489.42|807.98|0.2991|303.31|355.79|0.7007899999999999|0.7007899999999999|-920.078239|0.2991|-0.1686|-0.19826|0.024658671|-920.123726|5.2366
15a_a50|0.0|0|1|0.0|0.0|2|1.3530592819999998|-0.113976703|-0.004429392|5.82008293|1|-0.0446629609999999|2.020652006|0.005366038|10.94500663|-0.125205943|2|0.005828749|-0.128070491|-0.209259615|-0.325638639|1|-0.051676609|-0.207610131|0.76745052|1|0.4349386739999999|0.018014615|10.77967103|275.287923|97.06405493|-0.029316925|-1.436529349|-28.07082095|-17.54280159|57.69065967|0.4476230879999999|2503.770258|1754.903963|-10.49734522|0.294589405|0.8103580690000001|5401.219537|176.277812|-514.369916|24.86892274|11.21812301|0.0|1.0|1.0|1.0|2.63|0.23|-6.09|3.23|68.76|1.87|1.0|0.0|110.43|1.0|28.0|4.0|-6.78|1.0|2.76|0.0933|0.0001189999999999|0.0444|0.0|0.0|8.070000000000001e-07|-0.03255|2.66|4.0408|-1199.818129|644.4|1091.64|0.1767|306.83|519.38|0.66132|0.66132|-1199.572081|0.1767|-0.16693|-0.19948|0.03314629|-1199.629702|7.3872
7_a1|0.0|0|0|0.0|0.0|1|1.348826331|-0.055291895|-0.010040172|5.777652323|1|-0.048878707|0.0|0.0021597079999999|10.9513015|-0.024096172|1|0.004950534|-0.245732751|-0.391298966|-0.441054548|1|-0.048198584|-0.042175602|0.729621031|0|0.289201649|0.035937867|17.31482297|111.9204437|139.2595474|-0.031040669|-1.179545431|-19.35104936|-14.95535873|57.47898976|0.452829665|2150.215999|1466.924404|-7.205474633|0.396617144|0.827584457|4519.238270000001|191.0896839|-273.8080361|24.78585294|14.36764539|0.0|1.0|1.0|1.0|2.83|0.22|-5.64|3.43|49.17|1.6|0.0|0.0|85.88|2.0|23.0|4.0|-6.4|1.0|2.72|213.0|0.000195|0.0595|0.0|0.0|2.29e-06|-0.02433|2.76|4.0504|-1009.509475|515.2|864.85|0.2961|306.1|365.53|0.69902|0.69902|-1009.350293|0.2961|-0.16734|-0.19167|0.02860499|-1009.398029|6.3372
1o_a5|0.0|1|0|2.923171926|0.0|0|1.427566509|-0.266637757|-0.002633927|4.59511985|2|-0.033273504|0.0|0.0057302559999999|10.94518594|-0.008511304|1|0.0051989459999999|0.038275248|0.06759341|-0.231165601|2|-0.003561205|-0.016408975|0.650008224|0|0.447318682|0.01325562|7.122612351|167.3051756|62.16682117|-0.028770932|-1.093295425|-22.90899675|-15.45942012|49.75766514|0.470590799|2238.291862|833.537568|-8.306775343|0.300086449|0.8888980340000001|4572.818263|161.2447749|-315.657463|22.08761368|10.95092849|1.0|1.0|1.0|1.0|2.2|0.0|-8.11|4.48|78.25|1.23|0.0|0.0|95.2|1.0|25.0|4.0|-6.3|0.0|2.95|0.0269|8.340000000000001e-05|27.0|0.0|0.0|7.85e-09|-0.07037|2.66|4.1692|-1043.577386|561.04|938.37|0.3966|275.45|443.88|0.4988899999999999|0.5492100000000001|-1043.422345|0.0071|-0.1693599999999999|-0.23973|0.04126499|-1043.472984|7.4559
18_a3|0.0|1|0|2.897754472|0.0|0|1.43179288|-0.256375952|-0.003487792|4.59511985|3|0.08269134|1.742872103|0.0057881999999999|10.96965878|-0.025890816|1|0.005799063|-0.035611069|-0.064953613|-0.2495754869999999|3|0.0355413979999999|-0.051083228|0.6858831809999999|1|0.217881538|0.013796397|6.1383958|160.9514039|70.31739201|-0.031753312|-1.016105994|-13.82537222|-14.12792012|37.21171433|0.483376636|1938.093995|703.8534116000001|-6.285899403999999|0.317507797|0.935646099|3928.183499|141.2679329|-201.1487809|20.70048575|10.51610501|0.0|1.0|1.0|1.0|1.81|0.0|-6.83|3.42|67.35|0.93|0.0|0.0|80.35|1.0|21.0|4.0|-6.7|1.0|2.21|411.0|0.000537|147.0|0.0|0.0|1.49e-07|-0.05769|1.85|3.9765|-889.9619321|482.41|784.04|0.3326|311.79|330.54|0.6671699999999999|0.6671699999999999|-889.850598|0.3326|-0.1641099999999999|-0.2218|0.02173162|-889.894728|7.5229
12n_a30|0.0|0|0|0.0|0.0|0|0.604984682|0.0304762079999999|-0.007311044|5.351858133|2|-0.1144447669999999|0.0|0.001139238|10.31162898|-0.087019298|1|0.002064369|-0.0541804029999999|-0.120380857|-0.464204099|1|-0.015189554|-0.149451598|0.64876559|0|0.390449649|0.017064818|10.77573511|85.87072848|140.0890685|-0.038674741|-1.895062322|-33.14358793|-24.42151771|63.2630417|0.4701566479999999|2848.910641|2349.172094|-15.42118984|0.200596792|0.887350282|6353.890039|126.6686716|-755.6383024|30.54968688|9.686460958|1.0|0.0|1.0|0.0|0.0|0.14|-6.9|4.25|81.65|3.2|2.0|0.0|127.24|1.0|30.0|5.0|-6.02|0.0|2.92|0.00171|9.71e-06|0.00405|0.0|0.0|1.26e-07|-0.05076|4.07|3.4859|-1675.011418|669.57|1131.65|0.1826|238.43|506.94|0.27009|0.6854|-1674.777231|0.1489|-148.0|-0.19876|0.0334036|-1674.83759|7983.0
38_a18|0.0|0|0|0.0|0.0|0|1.251175383|0.059724697|-0.00575311|4.844187086|1|-0.066676644|0.0|0.000520558|10.94702086|-0.003893067|0|0.001602741|-0.074661643|-0.11123356|-0.498932552|0|-0.03302891|-0.007310849|0.7400818459999999|0|0.423402315|0.00838904|6.675707878|100.7046282|134.4282836|-0.0322355079999999|-2.385427574|-48.74349112|-25.65190078|67.92930461|0.4666657999999999|3162.36475|1855.157022|-20.41289434|0.119072105|0.874996952|7261.130718|94.75345803|-1510.554181|29.11918324|5.701753365|1.0|1.0|1.0|1.0|0.0|0.34|-10.33|4.94|85.29|3.7|3.0|1.0|160.66|0.0|38.0|3.0|-5.55|0.0|3.64|5.36e-05|7.85e-07|0.000399|0.0|1.0|4.68e-11|-0.0483699999999999|8.95|3.2241|-1611.630281|861.93|1515.64|0.5147|384.55|734.93|0.69235|0.69235|-1611.133158|0.5147|-0.13229|-0.18066|0.02653109|-1611.206669|7041.0
12l_a30|0.0|0|0|0.0|-4.712037416|0|0.60498366|0.157020295|-0.015371073|5.351858133|2|-0.102468864|0.0|-0.00695299|10.31162828|-0.02588969|1|-0.004395528|-0.077457998|-0.226973911|-0.640870513|1|-0.045411075|-0.0395239879999999|0.593245722|0|0.37422435|0.0154211289999999|10.78883933|103.5499036|115.9404641|-0.045581702|-2.415830189|-44.29742723|-31.88960104|74.10578426|0.462727396|3306.001879|2394.793539|-22.31041443|0.178184921|0.861252543|7576.362669|124.6606826|-1182.451965|38.8038646|11.82116027|1.0|0.0|1.0|0.0|0.0|0.17|-7.18|4.43|90.88|2.82|2.0|0.0|133.96|1.0|34.0|8.0|-5.66|0.0|3.42|9.63e-05|1.2e-06|0.000579|0.0|0.0|6.61e-08|-0.0545299999999999|5.52|3.5245|-1988.033039|729.17|1223.54|0.2294|245.74|574.72|0.39486|0.68488|-1987.782294|0.1574|-0.14944|-0.20397|0.03406276|-1987.848331|7.2154
12r_a30|0.0|0|0|0.0|0.0|0|0.604984545|-0.015167821|-0.007553813|5.351858133|2|-0.093079817|0.0|-0.002544958|10.31162892|-0.0646674999999999|1|-0.001131023|-0.0546637159999999|-0.145315868|-0.44083509|1|-0.007140234|-0.105767484|0.591758164|0|0.451652492|0.019137908|12.36992712|90.4724548|180.5098625|-0.040404659|-1.979828309|-37.69583567|-26.11584816|70.6903535|0.464481911|2976.944611|2433.580273|-16.88017015|0.209934663|0.867350555|6735.090739|135.6928105|-827.1283373|33.05530181|10.96881384|1.0|0.0|1.0|0.0|0.0|0.14|-7.16|4.67|81.65|3.58|2.0|0.0|127.19|1.0|31.0|6.0|-6.06|0.0|3.21|0.00141|6.71e-06|0.00291|0.0|0.0|6.900000000000002e-08|-0.05244|4.32|3.5111|-1774.236548|679.64|1141.54|0.1908|244.69|516.03|0.32409|0.68476|-1774.009422|0.1522|-0.14894|-0.20138|0.03388131|-1774.070699|7.5317
15c_a10|0.0|0|0|0.0|0.0|1|1.343850105|-0.236118846|-0.002218445|5.4161004020000005|3|-0.06400528|2.063253638|0.01143745|10.92970798|0.0123939039999999|1|0.012271987|-0.226679901|-0.35845963|-0.1742732839999999|2|-0.03167553|0.022187689|0.733973277|1|0.418835517|0.014703076|10.2013281|65.41494073|66.28884934|-0.019267867|-1.233143495|-22.60962187|-13.36848349|42.7883594|0.449308156|3012.018586|1817.047455|-9.275357237|0.471771585|0.8158976029999999|6673.826433|327.3258326|-593.6228632|25.30814911|16.25826809|0.0|1.0|1.0|1.0|4.09|0.37|-7.79|3.77|59.31|1.74|1.0|0.0|141.96|1.0|34.0|6.0|-6.99|1.0|3.1|0.0646|2.68e-05|0.0122|0.0|0.0|1.6100000000000002e-08|-0.04724|2.2|3.6709|-1450.241475|762.21|1318.35|0.3939999999999999|221.75|595.63|-0.26999|0.70511|-1450.139335|0.0|-0.14739|-0.19463|-0.25919486|-1450.201574|7.0
