molecula|NaaNH|n9FaHRing|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|AATSC1c|AATSC1s|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|MATS8d|GATS1pe|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PNSA5|RPSA|TPSA_x|WNSA5|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomDiameter|DPSA1|Mor01p|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Brenk|Molar refractivity|Veber filter|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
25b_a34|0|0|0.0|1|7.412764017000001|1|1.290860233|1.94553288|-0.015658012|-0.0929479709999999|1|0.04037037|0.0|-0.861190687|-0.00378755|-0.112970844|10.95957635|-0.061390533|1|1|-0.000223677|-0.2360985169999999|-0.435821207|-0.623853334|1|0.7969500890000001|0.08214612|-0.101529052|0.787858064|0.656573108|-0.1030760719999999|-0.137924163|0.5020264870000001|0.030138301|-64.37123451|-86.13394472|0.343426892|214.470853|-53.79083879|49.2835599|-2.206786613|-40.19997818|-26.50275222|83.19266998|0.419904835|2611.55928|410.0313565|-1378.143115|2671.608537|0.23725451|11.00434095|-328.1702779|595.8522372|1.0|1.0|1.0|2.0|0.29|-6.42|2.63|0.0|108.21|0.0|-3.82|29.0|-7.07|393.44|0.0|0.0|-3.69|0.00015|59.0|0.000202|2.29|0.0|0.0|0.00015|-0.03539|4.2253|5.06|-1313.361559|668.48|293.43|0.2259|0.6925600000000001|0.6925600000000001|-1313.132261|-0.17564|-1313.194808|9.0174|2.08|5.6819
10_a3|0|0|0.0|0|6.823286122000001|0|0.605017375|0.0|-0.010609861|-0.1152010919999999|3|0.034166667|1.684975382|-0.381954986|-0.008037672|0.018484177|10.31162304|0.043342516|1|1|-0.005959152|0.033279122|-0.0947326669999999|-0.616256033|3|0.743072638|-0.140523767|0.078405316|0.834020779|0.747406318|-0.1007256719999999|-0.0989320009999999|0.518341632|0.014615264|-46.64544572|-45.8148076|0.252593682|116.9745968|-21.21655855|80.37219813|-1.187184014|-21.60122201|-16.65993003|53.41368558|0.41220272|2098.79955|346.1193167|-549.7776912|1361.86525|0.293370676|8.559361451000001|-191.3775649|311.6695405|0.0|1.0|1.0|1.0|0.0|-6.51|3.79|0.0|88.28|0.0|-4.3|22.0|-6.44|305.36|0.0|1.0|-3.84|5.07e-05|0.0155|0.000145|2.43|0.0|0.0|9.35e-05|-0.06238|5375.0|1.64|-1288.150029|498.67|362.35|0.2124|0.41894|0.68995|-1288.050987|-0.15011|-1288.097561|9.3381|7943.0|5.1
12aa_a30|0|0|0.0|0|7.412764017000001|2|0.604983643|0.0|-0.008848121|-0.028524865|2|0.043854875|0.0|-0.539735362|0.003529389|0.059360681|10.31162784|-0.007369513|1|1|0.005111479|-0.023695642|-0.207153446|-0.394520145|1|0.809127478|0.024991407|-0.012535889|0.794193541|0.8126513129999999|-0.078042288|-0.101368383|0.418522684|0.030906491|-54.50378741|-70.79444906|0.1873486869999999|130.84205079999998|-49.44198469|0.0|-1.925999268|-38.06478415|-23.59814969|76.08850600000001|0.4659424379999999|3115.249471|567.5458219999999|-1345.094532|2455.130164|0.369240427|16.21199661|-182.6418006|792.3440337000001|1.0|1.0|1.0|1.0|0.21|-6.83|3.94|0.0|140.26|0.0|-5.61|33.0|-6.39|458.54|0.0|0.0|-5.0|2.47e-06|0.00113|9.94e-06|3.81|0.0|0.0|6.720000000000001e-05|-0.04966|5.1925|3.34|-1804.784381|748.78|357.9|0.1667|0.30341|0.68642|-1804.516348|-0.1472099999999999|-1804.582558|6.4878|8.0|8.1135
9d_a31|1|0|0.0|0|7.765993078999999|1|0.61013528|0.0|-0.012442213|-0.043220149|0|0.0359583329999999|0.0|-0.696763933|-0.002456634|-0.0938310919999999|10.31169788|-0.021171445|2|2|0.000127275|-0.091744753|-0.214049412|-0.550392027|0|0.8343242820000001|-0.030275712|-0.0375445629999999|0.771222772|0.6943358040000001|-0.098210975|-0.11958484|0.3655337879999999|0.029032453|-66.96024848|-81.53295088|0.305664196|208.401866|-55.58917047|560.5224416|-1.793772606|-45.65350116|-23.07536346|86.75457645|0.457506946|2654.377004|473.3981899|-1222.994263|1932.363213|0.336380477|17.39409698|-223.1115993|647.1500428999999|1.0|1.0|1.0|2.0|0.38|-7.63|6.04|0.0|112.97|0.0|-5.61|29.0|-6.36|412.51|0.0|1.0|-4.39|2.48e-06|0.0010199999999999|4.06e-05|3.46|0.0|0.0|9.69e-06|-0.03457|3.8478|5.0|-1657.428165|727.27|322.22|0.2611|0.7006899999999999|0.7006899999999999|-1657.1791449999998|-0.15969|-1657.245966|3.5077|0.6|6.2218
23_a10|0|0|0.0|1|7.535296702|1|1.34383709|2.140123457|-0.00264793|0.012558932|2|0.036666667|1.981673861|-0.17741132|0.010305237|-0.000458688|10.92966139|-0.0253481679999999|1|1|0.010662507|-0.0502296329999999|-0.207994181|-0.233801237|2|0.754150918|-0.149057824|-0.043248272|0.706648116|0.915208645|-0.049653973|-0.072395864|0.535680357|0.009615852|-35.17017083|-51.27837225|0.084791355|60.05816353|-36.32074126|53.00900704|-1.6651048819999998|-24.91121732|-19.02262196|41.98112956|0.485561757|3103.831885|648.2471057|-1179.402562|1945.384475|0.238800348|17.02048484|-370.018179|930.6293092|1.0|1.0|1.0|0.0|0.21|-9.84|5.11|0.0|139.11|0.0|-5.38|35.0|-5.93|461.56|0.0|1.0|-5.7|4.19e-06|0.00193|2e-06|4.48|0.0|0.0|6.66e-08|-53.0|3.8034|3.9|-1470.166163|768.3|325.98|0.2089|0.67647|0.67647|-1469.838069|-0.15858|-1469.902562|4.8954|0.75|6.1249
12be_a36|1|0|0.0|0|7.412764017000001|2|1.297042758|0.0|-0.009368126|-0.0419484829999999|2|0.043854875|0.0|-0.580823835|0.000482522|-0.08981965|10.95957887|0.00430921|1|1|0.002872872|0.19405344|-0.289604649|-0.3825349939999999|1|0.812921349|0.132962547|0.00734728|0.8350231859999999|0.798015877|-0.0780531429999999|-0.108962668|0.330453338|0.033763464|-54.15309606|-75.59805505|0.201984123|140.1361326|-52.44976141|0.0|-1.852365352|-37.57129686|-22.15805062|77.57811183|0.4564615729999999|3039.9167260000004|553.6616295|-1285.166936|2552.721046|0.433925602|16.14074295|-91.68453892|766.4854363|0.0|1.0|1.0|2.0|0.21|-6.79|2.83|0.0|136.74|0.0|-4.11|33.0|-7.13|441.49|0.0|0.0|-4.15|7.75e-05|0.0342|7.13e-05|2.62|1.0|0.0|7.11e-05|-0.0518799999999999|5.2184|2.68|-1461.968283|739.48|370.25|0.7034|0.40844|0.70465|-1461.68274|-0.13781|-1461.747501|10.3044|44.0|7.3565
8_a47|0|0|0.0|0|7.252053952000001|0|1.24688044|0.0|-0.007835945|-0.099564745|2|0.0363475179999999|1.335354131|-0.391797226|-0.008756|-0.153669322|10.93671024|-0.14203855|0|0|-0.007648516|-0.177626636|-0.003223628|-0.4497577479999999|2|0.7847248109999999|-0.035681436|-0.223459904|0.659210804|0.8497568740000001|-0.075955381|-0.091482011|0.517797505|0.008687692|-44.09728708|-53.11155658|0.150243126|87.2263982|-30.83488674|0.0|-1.646676195|-25.60148752|-20.78278301|49.14108595|0.414302597|2621.772106|493.3419136|-956.0080185|2217.264922|0.180297967|11.08581716|-371.2177396|559.4973856|0.0|1.0|1.0|2.0|0.13|-9.25|5.67|0.0|113.97|0.0|-6.59|29.0|-4.79|405.85|0.0|1.0|-6.19|2.56e-07|0.000104|6.490000000000001e-07|5.61|0.0|0.0|2.28e-07|-0.05495|3.6696|4.91|-1686.0356350000002|621.06|337.87|0.2249|0.6877800000000001|0.6877800000000001|-1685.8518170000002|-0.15357|-1685.908004|4.6281|0.05|7.3
11_a33|1|1|0.0|0|7.686621335|0|0.609352951|0.0|-0.008708023|-0.039406316|0|0.034984568|1.979284901|-0.32219686|-0.003303432|0.143981643|10.31100126|-0.008908194|3|3|-0.00103193|0.105574347|-0.232296883|-0.393892466|0|0.85401347|0.003391835|-0.014463304|0.781083337|0.857287241|-0.070841241|-0.104881435|0.229250542|0.033701864|-34.4118011|-50.94714637|0.142712759|69.3240686|-24.74805685|0.0|-1.048814353|-16.71585694|-14.98445481|50.78279943|0.4673066279999999|2220.315582|416.4353629|-509.4714637|979.349175|0.447121614|9.837729137|-51.37234937|335.4799765|1.0|1.0|1.0|1.0|0.13|-6.23|5.77|0.0|89.77|0.0|-5.48|22.0|-5.97|328.41|0.0|1.0|-4.38|3.32e-06|0.00109|4.13e-05|3.28|0.0|0.0|0.000194|-0.05806|3.5049|1.93|-1669.304085|506.55|353.74|0.5408|0.70381|0.70381|-1669.202327|-0.14132|-1669.251123|4.5998|5.0|8.3188
17_a20|1|0|0.0|0|6.842683282|0|1.4012598180000002|0.0|-0.005457467|0.00038506|3|0.0388043479999999|1.652760156|-0.28924577|-0.000495713|0.038629586|10.94884838|-0.072863159|1|1|0.000922796|0.1134578219999999|-0.202695123|-0.456415963|3|0.7494736590000001|-0.131511077|-0.127696675|0.71987165|0.912053544|-0.063665681|-0.081404237|0.3874475579999999|0.015032258|-41.75129828|-53.38406095|0.0879464559999999|57.67438055|-35.00871763|10.50834496|-1.5466805119999998|-27.38007162|-20.699942|51.60929807|0.455285305|2761.976599|598.1153253|-1014.297158|2210.790304|0.24569612|15.05121151|-333.5397332|637.7803874|1.0|1.0|1.0|1.0|0.08|-10.14|5.8|0.0|119.48|0.0|-5.36|31.0|-6.09|402.45|0.0|1.0|-5.08|4.4e-06|0.0017699999999999|8.35e-06|3.75|0.0|0.0|2.9e-08|-0.0706799999999999|3.3926|4.11|-1291.918735|673.68|365.45|0.2977|0.69839|0.69839|-1291.692325|-0.14021|-1291.752049|5.3075|2.25|5.6478
19_a47|0|1|0.0|1|6.842683282|0|1.402889494|1.445775615|-0.00973456|-0.227538423|2|0.032764858|1.174354482|-0.4380552029999999|-0.013020816|-0.064557784|10.95058274|0.0604168609999999|1|1|-0.010153352|0.074201869|-0.126992366|-0.439165562|2|0.823945134|-0.024256505|0.095841135|0.614975047|0.639642891|-0.105205489|-0.104459947|0.270767873|0.026805875|-58.28861174|-57.87554797|0.360357109|199.6541807|-32.06567824|66.13355777|-1.566899206|-32.2945343|-20.66983856|73.14028211|0.463378097|2612.978054|354.3911695|-868.1332196000001|1238.799875|0.362167395|13.17443625|-152.7310283|428.5826478|1.0|1.0|1.0|2.0|0.05|-6.92|2.49|0.0|99.2|0.0|-3.67|28.0|-7.22|380.35|0.0|1.0|-3.66|0.000214|0.0816|0.000217|1.97|0.0|0.0|4.59e-05|-0.05326|3.8423|3.51|-1335.725639|571.23|322.68|0.3243|0.68924|0.68924|-1335.580357|-0.15845|-1335.634976|6.3247|0.05|7.3
19e_a38|1|0|0.0|0|7.412764017000001|2|1.297043576|0.0|-0.007550899|-0.10490608|2|0.04508642|0.0|-0.4379521229999999|-0.001197042|-0.104569193|10.94917392|-0.038386106|1|1|0.000347207|0.045449529|-0.191751024|-0.436305701|1|0.839953955|0.04818471|-0.064035403|0.700181525|0.776562593|-0.083623427|-0.10214405|0.552393659|0.02118651|-56.34606212|-68.82539051|0.223437407|150.553721|-46.37503972|16.39385667|-2.042881001|-37.96637911|-25.49088538|70.62168376|0.4655978389999999|2920.436229|523.2534216|-1376.50781|3426.997928|0.250809026|12.34352977|-335.8133169|696.3887025|1.0|1.0|1.0|3.0|0.12|-7.28|4.03|0.0|135.78|0.0|-4.94|32.0|-6.39|427.48|0.0|1.0|-4.72|1.15e-05|0.0049|1.89e-05|3.55|0.0|0.0|2.25e-05|-0.05139|5.2322|4.08|-1409.547647|685.34|321.31|0.3948|0.41961|0.58509|-1409.315831|-0.15584|-1409.37733|8.0952|0.01|8.0083
21a_a23|0|1|0.0|2|7.525639975|0|1.197963603|3.43622302|-0.005708466|-0.038876045|2|0.042862319|0.773970837|-0.3082571839999999|0.01269616|-0.133417036|10.31321782|-0.083864151|2|2|0.01180744|0.130024255|-0.136106024|-0.484404194|2|0.7367638240000001|0.1022509819999999|-0.137122549|0.6906097959999999|0.926538469|-0.051521215|-0.082341001|0.224766417|0.011564247|-34.01266735|-54.35891011|0.073461531|48.49696614|-35.88602363|82.08958626|-1.729161021|-22.45408125|-22.83074225|41.64701536|0.492301762|2880.257677|611.67123|-1141.537112|2272.736256|0.157878617|15.66066298|-451.7153132|666.0036144999999|1.0|1.0|1.0|1.0|0.09|-7.78|3.88|1.0|125.25|0.0|-5.89|31.0|-6.07|425.51|0.0|0.0|-5.28|1.3e-06|0.000552|5.29e-06|3.98|0.0|0.0|7.03e-06|-0.07243|3.6993|3.75|-1669.23053|701.01|335.16|0.3692|0.60824|0.60824|-1668.989671|-0.15024|-1669.0502720000002|7.9309|102.0|6.9914
18c_a22|0|0|0.0|1|6.842683282|0|1.194229067|1.804590026|-0.003749104|0.013131848|2|0.038137255|1.642882533|-0.213698903|0.005449965|0.009519672|10.31286086|0.006275578|1|1|0.005597023|-0.081550274|-0.143402172|-0.305378181|2|0.7669483559999999|-0.032031791|0.010828071|0.6922232890000001|0.931073539|-0.057956428|-0.076388478|0.5003904610000001|0.019843706|-40.094865000000006|-52.84635017|0.068926461|47.68404831|-36.55965924|15.22791009|-1.52776956|-27.73804808|-19.94201893|53.82294919|0.4777430589999999|3090.601885|644.1264387|-1056.927003|2574.178324|0.317309976|14.04085897|-252.7737494|779.8043336000001|1.0|1.0|1.0|1.0|0.08|-9.46|5.36|1.0|136.36|0.0|-5.8|34.0|-6.63|461.54|0.0|1.0|-5.1|1.6e-06|0.000739|7.98e-06|3.5|0.0|0.0|1.58e-07|-0.07207|5655.0|3.5|-1783.5397829999995|707.08|333.1|0.2996|0.4609|0.60449|-1783.277296|-0.15158|-1783.340519|1.0733|26.0|7585.0
4b_a49|0|0|0.0|1|7.535296702|1|1.343847828|2.075628989|-0.0074627159999999|-0.077626337|2|0.036555556|1.645329244|-0.402986655|0.001769804|-0.033486358|10.92776533|0.02907541|1|1|0.002557204|-0.10158752|-0.089371493|-0.390006034|2|0.798826417|0.005818676|0.049923437|0.6967593559999999|0.7581492670000001|-0.091725536|-0.090284437|0.438784865|0.0241270029999999|-56.45224362|-55.5653235|0.241850733|148.84640819999998|-34.19753462|64.87087098|-1.534835437|-34.74338731|-18.89220999|71.30114509|0.477868186|2708.998101|466.6010051|-944.6104994|1701.832352|0.354669161|14.53457293|-178.8869784|600.3287567000001|1.0|1.0|1.0|1.0|0.22|-7.05|3.71|0.0|112.36|0.0|-3.81|30.0|-7.12|400.43|0.0|1.0|-3.88|0.000155|62.0|0.000132|2.28|0.0|0.0|3.570000000000001e-05|-0.06731|4.6422|3.56|-1333.026419|664.86|331.39|0.2856|0.4151899999999999|0.68242|-1332.800229|-0.15635|-1332.8586269999998|2.2306|79.0|7.1024
12b_a5|0|0|0.0|0|6.605297921|2|1.189701783|0.0|-0.001991527|0.023224044|3|0.0252713179999999|0.0|-0.1214831359999999|0.0068803119999999|-0.119503073|10.94620104|-0.016614746|0|0|0.00751901|-0.033279992|-0.110182753|-0.1708042239999999|2|0.779793078|0.066588785|-0.033036296|0.8121510009999999|0.827613693|-0.066227158|-0.068586754|0.350286421|0.016556707|-41.76622313|-43.25430513|0.172386307|108.7155967|-27.27837078|0.0|-1.165974822|-26.33991037|-12.90040679|52.20772716|0.480419002|2602.046823|521.9354031|-735.3231872|1071.500538|0.4696203889999999|16.16438947|-38.31786425|727.8586176|0.0|1.0|1.0|1.0|0.33|-7.67|3.29|0.0|123.46|0.0|-2.3|30.0|-7.57|397.47|1.0|0.0|-3.45|0.00503|2.0|0.000359|1.63|0.0|0.0|8.5e-06|-0.10395|4.6156|2.24|-1276.8943800000002|669.05|857.76|0.2345|0.42949|0.70615|-1276.940335|-0.06212|-1276.9984029999998|8.2868|42.0|7.3768
11_a3|0|0|0.0|0|6.823286122000001|0|0.605020608|0.0|-0.01008647|-0.127546771|3|0.042795699|1.710245969|-0.363112913|-0.008037672|0.044912659|10.31163053|-0.023103765|1|1|-0.005959152|-0.194041982|-0.0947326669999999|-0.577616902|3|0.724492061|0.132535663|-0.04179402|0.834020779|0.777803048|-0.0955396769999999|-0.099420732|0.175996916|0.014376713|-45.19136777|-47.02715152|0.222196952|105.101718|-22.2443844|80.34769756|-1.292469516|-21.37603754|-18.52584757|51.99171876|0.4680759679999999|2097.896727|367.9098016|-611.3529698|1105.41974|0.2475152639999999|10.29352296|-238.8563772|311.6695405|1.0|1.0|1.0|1.0|0.0|-6.51|3.79|0.0|88.28|0.0|-4.08|22.0|-6.59|305.36|0.0|1.0|-3.71|8.37e-05|0.0256|0.000197|2.22|0.0|0.0|9.35e-05|-69.0|3.2232|2.12|-1288.165162|508.58|384.66|0.4441|0.6966600000000001|0.6966600000000001|-1288.058926|-0.13118|-1288.10577|4.4522|0.04|7.3979
1g_a5|1|0|0.0|0|6.605297921|0|1.4275159730000002|0.0|-0.003919036|-0.010620031|2|0.027447447|0.0|-0.172437603|0.00683534|-0.132678208|10.94875199|-0.0353243789999999|1|1|0.006957291|-0.019057802|-0.0178558139999999|-0.242737126|2|0.7778380309999999|0.030722968|-0.067172264|0.717355058|0.8659209659999999|-0.070108797|-0.074361785|0.39389953|0.020418692|-37.59983870000001|-39.8807456|0.134079034|71.90752413|-21.388323|0.589719781|-1.11542677|-20.16505667|-14.59051668|48.55052611|0.4713154089999999|2243.103668|464.3994751|-598.211184|832.7655896000001|0.38606657|13.83149499|-122.2065919|422.96706330000006|1.0|1.0|1.0|1.0|0.05|-8.14|4.5|0.0|96.98|0.0|-4.03|25.0|-6.15|328.37|1.0|1.0|-4.2|9.27e-05|0.0304|6.29e-05|3.03|0.0|0.0|2.36e-06|-0.0393|4.7822|2.61|-1065.818889|572.15|297.09|0.1769|0.4386899999999999|0.66164|-1065.675316|-0.17042|-1065.727193|5.2707|115.0|6.9393
12b_a50|0|1|0.0|2|7.927685046000001|1|1.397986833|4.058595679|-0.002929899|-0.0016330379999999|1|0.034845679|2.112397566|-0.125985651|0.01164808|-0.101728189|10.94501743|-0.115659308|2|2|0.011790103|-0.139522815|-0.291865836|-0.246831987|1|0.804535572|0.009081884|-0.189976035|0.660148928|0.925916085|-0.045602469|-0.066155918|0.24516882|0.0214891|-22.92589265|-33.25880166|0.074083915|37.24447201|-16.72031641|86.49656508|-0.926182858|-11.52561607|-11.93905701|33.72918462|0.430791247|2224.116359|465.4891075000001|-465.6232233|1446.231761|0.4268092529999999|10.05480253|-73.59089223|388.171611|0.0|1.0|1.0|0.0|0.11|-5.49|2.59|0.0|94.69|0.0|-3.16|24.0|-6.44|313.36|1.0|1.0|-3.84|0.000685|215.0|0.000144|2.5|0.0|0.0|0.00101|-0.02974|4.7089|2.47|-1006.641541|539.15|315.44|0.2425|0.6016199999999999|0.6581|-1006.501585|-0.16451|-1006.550688|5.6617|4.74|5.3242
12d_a31|1|0|0.0|0|7.765993078999999|1|0.61013528|0.0|-0.012448252|-0.043220149|0|0.0359583329999999|0.0|-0.697102094|-0.002456634|-0.085780934|10.31169788|-0.032270224|2|2|0.000127275|-0.067477864|-0.214049412|-0.550805937|0|0.8343242820000001|-0.00658148|-0.057226679|0.771222772|0.7054497479999999|-0.0938723509999999|-0.11498416|0.3996192999999999|0.0296918329999999|-66.58534562|-81.56033123|0.294550252|208.9297871|-57.85220856|557.514503|-1.724762406|-47.23018217|-23.08311261|87.64629597|0.389382761|2653.867767|500.3881827|-1223.404968|2434.226776|0.361635149|15.46841054|-196.2893506|647.1500428999999|1.0|1.0|1.0|2.0|0.38|-7.63|6.04|0.0|112.97|0.0|-5.61|29.0|-6.36|412.51|0.0|1.0|-4.39|2.48e-06|0.0010199999999999|4.06e-05|3.46|0.0|0.0|9.69e-06|-0.03128|3.8477|5.0|-1657.428467|730.86|322.23|0.2566|0.7006600000000001|0.7006600000000001|-1657.1792779999998|-0.15968|-1657.245177|3.3585|0.51|6.2924
12i_a36|1|0|-4.787087299|0|7.412764017000001|2|1.2401347459999998|0.0|-0.016027043|-0.29543904|2|0.0438779959999999|0.0|-0.929568494|-0.011700732|0.128325344|10.96020192|-0.009876543|1|1|-0.007897954|0.135587069|-0.3344729369999999|-0.608318386|1|0.820041835|0.141564781|-0.01509434|0.624142499|0.830964232|-0.0850745409999999|-0.117424873|0.332782117|0.01973953|-54.81607619|-75.66036485|0.169035768|108.9148111|-48.75024044|0.52902639|-2.46592234|-35.3196406|-29.42347522|67.53484704|0.460246812|3231.030388|535.4151566|-1588.867662|2351.232652|0.230870141|13.98728916|-346.8168661|672.4630346|1.0|1.0|0.0|2.0|0.17|-7.14|3.31|0.0|130.43|0.0|-5.2|34.0|-6.4|465.43|0.0|0.0|-5.07|6.26e-06|0.00291|8.6e-06|3.86|0.0|0.0|3.37e-05|-0.05065|5.2297|4.86|-1645.171438|666.79|330.66|0.5402|0.34255|0.70134|-1644.954647|-0.1541|-1645.017702|6.6124|12.0|7.9208
2_a3|0|0|0.0|0|6.823286122000001|0|0.605017347|0.0|-0.008422099|-0.09743592|2|0.034166667|2.058239271|-0.311617665|-0.006049098|0.09933632|10.31162302|0.036301827|1|1|-0.0045709459999999|-0.18746945|0.032450556|-0.568019422|2|0.769486995|-0.192034735|0.065162907|0.841871246|0.750206578|-0.104577702|-0.09392632|0.4551292289999999|0.011938463|-49.07072207|-44.07280196|0.249793422|117.2099151|-20.68016573|74.89956423|-1.127115845|-23.02532673|-15.55510657|54.67257594|0.458202525|2056.399995|352.0174726|-528.8736235|1314.679398|0.272015731|9.016533738|-213.9529255|330.4083896|1.0|1.0|1.0|1.0|0.0|-6.89|4.34|0.0|90.49|0.0|-4.75|22.0|-5.93|304.37|0.0|1.0|-4.27|1.7800000000000002e-05|0.0054|5.33e-05|3.13|0.0|0.0|3.9500000000000005e-05|-0.06423|5.4397|1.97|-1272.114086|503.34|371.73|0.1824|0.37284|0.69543|-1272.001389|-0.14605|-1272.04778|5.4999|3981.0|5.4
12bd_a36|1|0|0.0|0|7.412764017000001|2|1.297043358|0.0|-0.006695407|-0.045630197|2|0.04625323|0.0|-0.4017244129999999|0.003676818|-0.030990165|10.94639828|-0.0288761339999999|1|1|0.0045625|0.042808724|-0.169994208|-0.436345273|1|0.78699829|-0.011529973|-0.047786573|0.857993338|0.832478093|-0.071083327|-0.099460046|0.279020022|0.0177487689999999|-46.92083391|-65.65179884|0.167521907|110.578217|-43.33557909|0.0|-1.989200921|-30.9716039|-23.44707102|58.63647911|0.475272043|2772.776922|549.5039111000001|-1313.035977|2403.371086|0.21755876|15.34283166|-372.868829|729.1873176|0.0|1.0|0.0|2.0|0.21|-7.34|3.76|0.0|133.68|0.0|-4.54|31.0|-6.38|409.49|1.0|1.0|-4.6|2.8600000000000004e-05|0.0117|2.5e-05|3.41|0.0|0.0|1.86e-05|-0.05236|3.8786|3.79|-1311.560669|706.26|349.84|0.4467|0.69411|0.7044100000000001|-1311.291779|-0.1459|-1311.352257|7.6908|17.0|7.7696
12k_a36|1|0|0.0|0|7.412764017000001|2|1.297043952|0.0|-0.0071232019999999|-0.063399056|2|0.039061728|0.0|-0.413145744|0.002782748|0.003690005|10.94908765|-0.058284869|1|1|0.003724542|0.163804836|-0.1619981409999999|-0.4373676689999999|1|0.811903388|-0.09344781|-0.102077284|0.856135378|0.8427704640000001|-0.075717305|-0.101946803|0.367754573|0.018067063|-49.87227128|-67.14870046|0.157229536|103.5614526|-44.22843899|0.0|-2.038936068|-32.84907515|-24.86988906|61.7723974|0.478908312|2792.202559|555.1026569|-1342.974009|2294.707886|0.219318299|13.89698356|-369.7499256|698.847203|0.0|1.0|0.0|2.0|0.12|-7.01|3.62|0.0|133.84|0.0|-4.58|31.0|-6.34|407.47|1.0|0.0|-4.55|2.6e-05|0.0106|2.82e-05|3.45|0.0|0.0|3.94e-05|-0.0497|5053.0|3.83|-1310.312649|697.92|338.46|0.3116|0.5249199999999999|0.70031|-1310.072976|-0.15053|-1310.134752|7.3988|14.0|7.8539
12ab_a30|0|0|0.0|0|7.412764017000001|2|0.604983638|0.0|-0.008528077|-0.030346359|2|0.043854875|0.0|-0.520212725|0.003529389|0.038312857|10.31162784|0.01563558|1|1|0.005111479|0.03046828|-0.207153446|-0.384942092|1|0.809127478|0.078325164|0.026596859|0.794193541|0.7997534890000001|-0.082740301|-0.1008879709999999|0.4605456229999999|0.031588146|-58.23149599999999|-71.0035788|0.200246511|140.93076580000002|-49.97135112|0.0|-1.815983471|-40.9825333|-22.42218278|80.46280277|0.461207954|3118.431712|562.8556061|-1278.064418|2618.234172|0.3960470239999999|15.6704374|-146.321375|792.3440337000001|1.0|1.0|1.0|1.0|0.21|-6.83|3.94|0.0|140.26|0.0|-5.61|33.0|-6.39|458.54|0.0|0.0|-5.0|2.47e-06|0.00113|9.94e-06|3.81|0.0|0.0|6.720000000000001e-05|-49.0|4.8018|3.34|-1804.79081|753.75|355.06|0.1957|0.46561|0.68324|-1804.523449|-0.14772|-1804.589076|7.4968|17.0|7.7825
12as_a36|1|0|0.0|0|7.412764017000001|2|1.297043209|0.0|-0.007672841|-0.073735973|2|0.041728395|0.0|-0.452697599|0.000584134|-0.114290948|10.95347588|-0.025398105|1|1|0.0018565629999999|0.162571317|-0.166354116|-0.4358775279999999|1|0.817372883|-0.0389138329999999|-0.04244711|0.770400825|0.77043791|-0.082748367|-0.109492809|0.291030086|0.019229943|-55.75872553|-73.78005999|0.22956209|154.6869148|-49.71556877|0.0|-2.080363362|-37.57216725|-25.48765709|68.71652969|0.454761514|2904.092809|519.1478419|-1401.82114|2365.632846|0.231874606|16.08155469|-361.3444194|716.9974499|0.0|1.0|0.0|2.0|0.17|-6.89|3.16|0.0|133.95|0.0|-3.81|32.0|-7.21|423.47|0.0|0.0|-3.95|0.000154|0.0653|0.000112|2.36|0.0|0.0|5.4600000000000006e-05|-0.05789|4.5202|4.84|-1385.5651710000002|712.04|321.96|0.5902|0.53815|0.68211|-1385.322633|-0.1563|-1385.384524|6.8556|59.0|7.2291
