molecula|SddssS|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SRW07|AATSC1s|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|FNSA5|FPSA3|RNCS|TPSA_x|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|WNSA4|FPSA1|GeomRadius|GRAV|FPSA5|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
46_a18|0.0|0.0|0|7.03438793|2|2|1.251088279|4.844187086|-0.018808538|1|0.03531746|0.0|-0.3872848129999999|0.002300582|10.94680484|-0.052591109|0|0.003512954|-0.1483628609999999|-0.224171123|-0.448177615|0|0.7100921609999999|0.729629263|-0.015124585|0.76616843|0.699483099|0|-0.076485888|0.008975181|0.946462387|123.2289237|-0.029244604|-38.60388092|58.66827342|0.782232748|-1.988633091|-35.20023815|-20.77641329|55.92367899|0.4548138479999999|-1412.796104|-14.76030741|0.217767252|8.980343774|7150.333139|0.013181412|1806.107079|1056.535856|9.36454702|1.0|0.0|1.0|2.0|4.27|0.3|3.68|3.3|76.5|3.33|2.0|151.14|0.0|1.0|7.0|-5.68|36.0|3.0|-6.14|1.0|-5.47|2.08e-06|0.000999|3.35e-06|0.00161|1.51e-09|7.27e-07|-1532.992457|-1532.968527|0.4249|384.45|635.89|0.69181|0.4249|2656.0|0.0239301|3.2533|186.0|6.7305
15_a47|0.0|0.0|0|6.605297921|0|0|1.304329657|4.59511985|-0.072588375|2|0.042285714|1.56205245|-0.21194909|-0.0026314909999999|10.9497222|0.0506476009999999|1|-0.002377481|-0.007670908|-0.017562097|-0.332654104|2|0.644280611|0.830688568|-0.131424138|0.897881853|0.614613723|1|-0.0904066519999999|0.016669157|61.0548099|111.3994409|-0.033307714|-25.87091101|0.0|0.711630105|-1.265693121|-24.15592798|-17.81765281|54.07328082|0.477646539|-677.0708068|-9.531388265|0.288369895|6.984778596|5075.773767000001|0.021370407|951.4364299|383.4213189|11.43190096|1.0|0.0|1.0|2.0|2.89|0.06|4.69|5.28|66.49|2.83|2.0|96.6|0.0|1.0|3.0|-4.89|25.0|4.0|-5.76|0.0|-4.85|1.29e-05|0.00455|1.41e-05|0.00499|3.22e-09|1.14e-06|-1527.4104|-1527.376145|0.2828|286.26|419.75|0.68008|0.0759|2.2271|0.03425526|3.7709|16.0|7.8
14b_a25|0.0|0.0|1|6.842683282|0|0|1.420015222|4.727387819|-0.0166120069999999|2|0.038137255|1.929508048|-0.273813082|0.004725325|10.93106299|0.0009956189999999|1|0.004892038|-0.043923908|-0.074541111|-0.3691494039999999|2|0.6524261960000001|0.7723870909999999|-0.085205646|0.8333962429999999|0.632638761|1|-0.084160084|0.016003559|112.49583529999998|97.23019209|-0.032728922|-40.37825712|57.85340824|0.772789587|-1.767361771|-36.53830946|-22.67004596|63.83568179|0.490638154|-1224.182482|-15.70265555|0.227210413|8.690235527|6760.594953|0.015746299|1584.108407|760.3735147000001|10.90684621|1.0|1.0|1.0|1.0|3.51|0.07|4.48|4.79|96.49|1.8|2.0|130.97|0.0|1.0|6.0|-5.6|34.0|5.0|-6.26|0.0|-5.23|2.49e-06|0.0011099999999999|5.86e-06|0.00261|2.23e-10|9.93e-08|-1444.544749|-1444.505985|0.3614|228.59|603.27|0.64983|0.0006|2.7037|0.03876374|3.2784|22.0|7.6576
1a_a18 (SB-431542)|0.0|0.0|0|7.423568444|1|1|1.430935835|5.351858133|-0.175408303|1|0.035620155|0.0|-0.766207981|-0.011639964|10.94959842|-0.0492229479999999|1|-0.008385698|-0.020716495|-0.033765606|-0.567791164|1|0.838928085|0.7462411859999999|-0.08530265|0.805877431|0.795744863|0|-0.122555709|0.033020439|160.410387|240.8019609|-0.0462988229999999|-43.12110169|105.3125675|0.7531996609999999|-2.083447046|-44.47680367|-27.46300805|94.56841061|0.472443977|-1235.8353619999998|-16.29019397|0.2468003389999999|7.52384981|5748.422847|0.02438148|1640.78056|513.4628663999999|14.4623285|1.0|1.0|1.0|2.0|3.25|0.05|4.04|3.63|103.12|1.54|1.0|106.85|0.0|1.0|4.0|-4.52|29.0|5.0|-6.73|0.0|-4.25|3.03e-05|0.0116|5.660000000000001e-05|0.0218|2.03e-08|7.81e-06|-1292.588031|-1292.553086|0.5767|324.5|464.08|0.69868|0.3347|5.9926|0.03494548|8.8609|125.0|6.9031
1_a6 (SB-431542)|0.0|0.0|0|7.423568444|1|1|1.430935835|5.351858133|-0.175408303|1|0.035620155|0.0|-0.766207981|-0.011639964|10.94959842|-0.0492229479999999|1|-0.008385698|-0.020716495|-0.033765606|-0.567791164|1|0.838928085|0.7462411859999999|-0.08530265|0.805877431|0.795744863|0|-0.122555709|0.033020439|160.410387|240.8019609|-0.0462988229999999|-43.12110169|105.3125675|0.7531996609999999|-2.083447046|-44.47680367|-27.46300805|94.56841061|0.472445176|-1235.8353619999998|-16.29019397|0.2468003389999999|7.523839331|5748.417262|0.02438148|1640.78056|513.4628663999999|14.4623285|1.0|1.0|1.0|2.0|3.25|0.05|4.04|3.63|103.12|1.54|1.0|106.85|0.0|1.0|4.0|-4.52|29.0|5.0|-6.73|0.0|-4.25|3.03e-05|0.0116|5.660000000000001e-05|0.0218|2.03e-08|7.81e-06|-1292.588032|-1292.553086|0.5765|324.5|464.07|0.69868|0.3346|6.0113|0.03494577|8.8611|1542.0|5.8119
14e_a23|0.0|-4.45581912|2|7.423568444|0|0|1.197957573|5.351858133|-0.272389934|2|0.044241453|0.650989437|-0.4787294729999999|0.001027627|10.3132176|-0.009871698|2|0.001951778|-0.07256543|-0.226146643|-0.5232404310000001|2|0.560094237|0.791790895|0.133270225|0.8510270329999999|0.5415996160000001|1|-0.089453046|0.018022127|48.244071000000005|51.92870134|-0.03935934|-43.33511299|0.5612316039999999|0.796525872|-1.96796702|-35.54678231|-27.39493099|63.61519626|0.49543439|-1369.74655|-19.06744972|0.203474128|8.020794334|7663.17288|0.017954325|1719.6510460000002|658.8108151|12.49658915|0.0|1.0|1.0|1.0|3.54|0.09|4.42|6.19|105.02|3.82|2.0|125.29|0.0|1.0|6.0|-6.38|34.0|7.0|-6.06|0.0|-5.79|4.1200000000000004e-07|0.000198|1.61e-06|0.000773|5.94e-09|2.85e-06|-1966.96594|-1966.943431|0.3178|334.8|571.39|0.63922|0.3178|3.7696|0.02250947|5.5469|3.0|8.5214
14c_a23|0.0|0.0|2|7.423568444|0|0|1.197962449|5.351858133|-0.024758731|2|0.043538647|0.743546646|-0.296935034|0.010682694|10.31321813|-0.047410593|2|0.009263715|-0.071484865|-0.13187015|-0.4589840189999999|2|0.722187957|0.793551289|0.1114214519999999|0.857184548|0.659570836|1|-0.0800086929999999|0.018842596|38.43627129|51.21382308|-0.034046252|-35.33439343|81.41541733|0.7834075309999999|-1.600173862|-25.07982076|-22.62557089|50.26125234|0.459622824|-1063.401832|-15.0359121|0.2165924689999999|7.832948614|6755.962581999999|0.016385474|1357.40568|633.3278634|10.88903141|0.0|1.0|0.0|1.0|3.4|0.05|4.0|4.67|105.02|3.51|2.0|125.29|0.0|1.0|5.0|-6.13|31.0|4.0|-6.03|0.0|-5.55|7.49e-07|0.000334|2.83e-06|0.00126|1.02e-08|4.55e-06|-2089.523959|-2089.501598|356.0|334.81|549.86|0.56781|356.0|7.2704|0.02236136|10.369000000000002|2.0|8.6253
8e_a46|0.0|0.252655541|1|7.727094485|1|1|1.160371308|5.533389489|0.000950213|2|0.043238095|0.0|-0.046696417|0.012911107|10.96411233|-0.016857659|1|0.0123581919999999|-0.08488645|-0.135984209|-0.132524216|2|0.669602597|0.789844634|-0.241393458|0.837678812|0.668786636|0|-0.065982313|0.009576086|7.389496216|40.04689925|-0.023017086|-17.10778729|53.05984592|0.7492419109999999|-0.989734694|-13.83322216|-11.72015869|32.04299109|0.444693313|-503.9668235|-5.967832774|0.2507580889999999|5.504080656|4239.252176|0.011830243|672.6356549999999|426.71841|6.023886838999999|1.0|0.0|1.0|0.0|3.21|0.32|4.09|3.9|43.6|2.13|0.0|91.93|0.0|1.0|2.0|-3.59|23.0|3.0|-6.02|1.0|-4.04|0.0002569999999999|0.0782|9.15e-05|0.0279|2.16e-07|6.57e-05|-954.9296396|-954.9056294|0.2162|274.96|457.96|0.6967|0.2162|3.2194|0.024010215|3.7755|406.0|6.3915
14p_a23|0.0|0.0|2|7.423568444|0|0|1.197963748|5.351858133|0.006191846|2|0.045165485|0.733042138|-0.310730878|0.009895793|10.31321773|-0.053921569|2|0.009266617|-0.0686282459999999|-0.131709531|-0.4510651779999999|2|0.708395022|0.799506006|0.099883916|0.8683808959999999|0.669357479|1|-0.080784473|0.0221104079999999|40.58186569|51.64167457|-0.033660197|-36.77082544|84.65359899|0.751638299|-1.615689464|-28.69113861|-22.70933393|57.44364296|0.464933687|-1090.0480289999998|-15.32117727|0.248361701|9.014073839|6696.264498|0.0190667019999999|1450.229492|646.2584547|12.86362369|0.0|1.0|1.0|1.0|3.48|0.04|3.4|3.89|128.81|2.39|1.0|125.0|0.0|1.0|5.0|-5.68|32.0|5.0|-6.62|0.0|-4.9|2.09e-06|0.0009109999999999|1.27e-05|0.00554|3.39e-08|1.4800000000000002e-05|-1722.181612|-1722.152257|0.3802|346.79|573.24|0.6816|0.3802|7.4033|0.02935511|9986.0|3.0|8.5302
2_a20 (SB-505124)|0.0|-0.09011519|0|7.434257382|1|1|1.183764955|5.351858133|-0.076310057|1|0.05042042|0.0|-0.498602014|0.001622309|10.95129567|-0.137383329|1|0.003789399|-0.150708132|-0.229461916|-0.520284161|1|0.827730504|0.725030162|0.082053195|0.765632979|0.790275077|0|-0.117328885|0.02856542|122.8758934|126.8667205|-0.0382594189999999|-35.52365346|441.9400248|0.831919306|-1.759933279|-25.30121848|-21.05206547|61.69969596|0.475937029|-968.3950117|-11.58380004|0.1680806939999999|5.952040367|4762.83693|0.011470204|1164.049211|477.95809620000006|6.311425784|1.0|1.0|1.0|1.0|3.4|0.3|5.16|4.47|60.03|2.06|1.0|97.55|0.0|1.0|3.0|-5.24|25.0|4.0|-5.31|1.0|-4.91|5.72e-06|0.0019199999999999|1.22e-05|0.0040799999999999|6.070000000000002e-08|2.03e-05|-1089.371784|-1089.358727|0.3267|340.58|505.82|0.69947|0.3267|2.5584|0.01305739|3.9392|169.0|6.7721
12q_a30|0.0|-4.76444841|0|7.412764017000001|2|2|0.60498366|5.351858133|-0.27228842|2|0.0438779959999999|0.0|-0.873376576|-0.00695299|10.31162828|-0.021542639|1|-0.004395528|-0.077457998|-0.226973911|-0.636798458|1|0.613786308|0.816138015|0.01661722|0.867367115|0.593245722|0|-0.115589613|0.014790072|82.72757145|105.1162273|-0.045799658|-53.67653794|0.732186841|0.820640722|-2.427381881|-40.56199584|-31.21009417|69.60189582|0.473741611|-1654.134991|-21.2680622|0.179359278|7.346842839|7990.060758|0.016579022|2015.662819|696.6414817000001|11.29774462|0.0|1.0|1.0|1.0|4.73|0.17|4.43|4.78|90.88|2.82|2.0|133.96|0.0|1.0|7.0|-6.7|34.0|8.0|-5.66|0.0|-5.92|1.99e-07|9.63e-05|1.2e-06|0.000579|6.61e-08|3.19e-05|-1988.033527|-1987.999444|0.1817|245.16|537.96|0.68516|0.1515|5.5755|0.03408298|6.821000000000001|36.0|7.4449
13_a12|0.0|0.0|0|0.0|0|0|1.508548782|0.0|-0.0619247109999999|2|0.037948718|0.0|-0.272508888|0.000830398|10.96083169|0.021322992|0|0.002279068|-0.169387652|-0.281096572|-0.595629719|2|0.845823047|0.6809340620000001|-0.226526433|0.7300173240000001|0.804066411|0|-0.092483398|0.008188151|64.74666684|48.98899535|-0.034993718|-22.2236882|66.2289548|0.8829921740000001|-1.2947675790000002|-13.97756285|-17.15403411|32.52766981|0.466560112|-634.6992622|-8.408963103|0.117007826|6.06407675|3647.657976|0.0074597119999999|718.8050825|327.9594923|3.656774794|1.0|0.0|0.0|1.0|2.7|0.12|3.63|3.9|50.7|2.42|1.0|84.74|0.0|1.0|3.0|-4.26|21.0|3.0|-5.49|1.0|-4.2|5.520000000000001e-05|0.0152|6.3e-05|0.0174|7.26e-08|2.01e-05|-876.3661620999999|-876.3370809|0.6528|273.31|437.91|0.64974|0.0155|1.3023|0.0290811829999999|1.5686|93.0|7.0315
14c_a22|0.0|0.0|1|6.842683282|0|0|1.42291727|4.727387819|-0.018518519|2|0.038137255|1.568396937|-0.298463715|0.003784292|10.9464374|0.006275578|1|0.004362505|-0.0917078119999999|-0.160566657|-0.364626967|2|0.667111824|0.773044788|-0.096749121|0.8353837409999999|0.639264982|1|-0.080077573|0.024569649|36.22825261|96.05497587|-0.030217952|-41.50359456|78.22334636|0.66168729|-1.60155147|-34.9718749|-21.75466672|66.26540251|0.462147828|-1152.997336|-15.66173379|0.33831271|8.626337592|6882.45|0.024813755|1742.5109329999998|731.8178649|17.86404838|1.0|1.0|1.0|1.0|3.49|0.08|3.9|4.18|109.38|1.08|1.0|128.77|0.0|1.0|6.0|-4.86|34.0|6.0|-6.96|0.0|-4.62|1.39e-05|0.00618|2.4e-05|0.0107|5.269999999999997e-10|2.35e-07|-1460.602657|-1460.571156|0.5079|216.15|575.8|0.69113|0.0694|7.3824|0.03150011|9.04|153.0|6.8153
16e_a32|0.0|0.0|0|7.765993078999999|0|0|0.609420752|5.733341277|-0.06951854|0|0.040982906|2.080236877|-0.772021601|-0.0048042729999999|10.31100268|-0.01320745|3|-0.002310082|-0.123297852|-0.219947482|-0.698621582|0|0.804503712|0.86370575|0.096017785|0.91471624|0.7619492790000001|1|-0.117338144|0.024145309|105.4021155|134.6906051|-0.037448344|-48.41036206|39.27920316|0.702226562|-1.760072163|-35.94239328|-24.05371573|71.46633549|0.458956284|-1130.524639|-15.45011555|0.297773438|6.573687662|6142.277629|0.023323257|1609.914378|573.3529948|14.98092934|0.0|1.0|1.0|2.0|3.64|0.26|6.03|4.6|149.27|1.12|3.0|111.95|1.0|1.0|8.0|-6.59|28.0|5.0|-6.15|0.0|-4.75|2.58e-07|0.000107|1.7899999999999998e-05|0.0074099999999999|4.18e-08|1.73e-05|-1955.993572|-1955.965644|0.2858|342.37|552.79|0.7022|0.2858|3.2372|0.02792775|3.9389|7.0|8.1367
14x_a23|0.0|0.0|2|7.423568444|0|0|1.197963189|5.351858133|-0.111315218|2|0.04314059|0.6753138120000001|-0.335030301|0.003379755|10.31321817|-0.0229244|2|0.003906274|-0.073958723|-0.206574435|-0.443633823|2|0.5788469970000001|0.802520527|-0.035031888|0.8668730109999999|0.558482531|1|-0.084244058|0.022095943|42.44114495|147.90081730000003|-0.034056109|-37.00022522|87.28077098|0.722211323|-1.6006371069999998|-31.13207597|-22.56979253|61.61945314|0.468120981|-1060.780249|-14.95753786|0.277788677|7.777802167999999|6989.569075|0.0219879679999999|1468.794817|597.2903597999999|14.57194888|0.0|1.0|1.0|1.0|3.42|0.05|4.2|5.14|105.02|3.78|2.0|120.2|0.0|1.0|5.0|-5.68|32.0|6.0|-6.35|0.0|-5.27|2.09e-06|0.0009369999999999|5.41e-06|0.00242|1.17e-08|5.23e-06|-1828.393372|-1828.371718|0.3184|305.07|537.48|0.62836|0.3057|5.7933|0.02165405|8.1916|3.0|8.4949
12s_a30|0.0|0.0|0|7.412764017000001|2|2|0.604984545|5.351858133|-0.095120438|2|0.04625323|0.0|-0.403952011|-0.002544958|10.31162892|-0.04950715|1|-0.001131023|-0.0546637159999999|-0.145315868|-0.446807335|1|0.609043558|0.83236194|0.006789196|0.889479916|0.591758164|0|-0.103647048|0.019324097|89.91581294|189.9114627|-0.040189672|-43.45862792|0.0|0.790481833|-1.969293912|-38.04400919|-26.02399668|71.26547471|0.467381416|-1275.175837|-16.8513047|0.209518167|8.066744794|6639.7334200000005|0.017398791|1613.162737|616.2856203|11.26623|0.0|1.0|1.0|1.0|4.63|0.14|4.67|3.74|81.65|3.58|2.0|127.19|0.0|1.0|5.0|-5.49|31.0|6.0|-6.06|0.0|-5.17|3.24e-06|0.00141|6.71e-06|0.00291|6.900000000000002e-08|3e-05|-1774.236634|-1774.202623|0.2148|245.81|526.07|0.68458|0.1576|3.0335|0.03401064|3.9579|7.0|8129.0
11a_a50|0.0|0.0|2|7.927685046000001|1|1|1.397733996|5.82008293|-0.014702942|1|0.038040936|2.114272566|-0.134056065|0.011959339|10.94500606|-0.129547471|2|0.012037198|-0.162848233|-0.277408878|-0.267331063|1|0.701976536|0.792574879|-0.158172459|0.8535780190000001|0.667956827|1|-0.071180382|0.01848869|7.53108119|43.81199235|-0.025421565|-19.89396594|67.28055926|0.6543614329999999|-1.067705728|-13.47492066|-13.43949068|35.26290548|0.463749257|-564.4586084|-7.104987834|0.345638567|5.965221997|4858.670497|0.020887781|862.6098364|439.9973344|11.04263807|0.0|1.0|1.0|0.0|3.44|0.15|3.09|3.73|48.53|2.25|0.0|99.65|0.0|2.0|2.0|-3.58|25.0|3.0|-6.24|1.0|-4.16|0.000263|0.0862|6.97e-05|0.0228|1.35e-06|0.000441|-1045.978598|-1045.954278|0.1761|305.11|437.9|0.65485|0.1761|5.4342|0.02431947|7.5619|59.0|7.2291
3a_a32|0.0|0.0|0|7.678326357|0|0|0.6094208210000001|5.6869753560000005|-0.045659995|0|0.03382716|2.211368234|-0.250406908|-0.002794182|10.31100283|0.125185185|3|-0.001223394|-0.079652285|-0.1568626659999999|-0.491457345|0|0.84134255|0.844272053|-0.045516432|0.921812162|0.7757299320000001|1|-0.0970820759999999|0.0224684379999999|87.55216606|84.65041685|-0.032360692|-20.78892268|0.0|0.6723099029999999|-0.970820756|-17.261046399999998|-14.97491147|47.69828617|0.461044711|-449.2473442|-6.929640892|0.327690097|5.755284924|4249.04624|0.0236593529999999|668.2146761|278.73805810000005|10.9483666|1.0|1.0|1.0|1.0|2.96|0.07|5.77|4.12|110.94|1.19|0.0|83.28|0.0|1.0|2.0|-5.32|20.0|3.0|-5.77|0.0|-4.35|4.83e-06|0.00144|4.51e-05|0.0134|7.66e-07|0.0002279999999999|-1554.796165|-1554.768725|0.2719|341.48|355.48|0.70229|0.2719|3.6178|0.02744024|5.7916|3.0|8.5686
14a_a5|0.0|0.0|0|6.605297921|1|1|1.226142247|4.59511985|-0.005002101|3|0.027375887|0.0|-0.316624785|0.002956745|10.9488747|0.024793388|1|0.003668464|-0.010147323|-0.016337128|-0.36152442|2|0.7333482170000001|0.79661948|0.144729708|0.847379958|0.71006207|0|-0.078681402|0.0173669719999999|134.62273080000003|141.38542919999998|-0.0271808479999999|-35.98151967|55.04914434|0.629783335|-1.494946644|-36.98479273|-18.38089729|66.43577392|0.470085022|-1010.949351|-12.42997952|0.370216665|8.424031251|6177.303329|0.024411136|1605.23357|723.0631751|16.50789498|1.0|1.0|1.0|2.0|3.24|0.2|4.56|4.38|92.79|1.37|1.0|123.0|0.0|1.0|6.0|-4.15|32.0|5.0|-7.08|0.0|-4.22|7.15e-05|0.0304|6.02e-05|0.0256|1.45e-09|6.16e-07|-1390.592722|-1390.546425|0.5853|298.75|508.64|0.65789|0.5853|2.7115|0.04629687|2.8163|112.0|6.9508
25d_a34|0.0|0.0|1|7.412764017000001|1|1|1.433689841|5.351858133|-0.089654563|1|0.041037037|0.0|-0.8576484190000001|-0.005017781|10.95957635|0.00670464|1|-0.001685762|-0.211368416|-0.342090037|-0.605891389|1|0.8265507809999999|0.7498681140000001|0.14554928|0.799694715|0.778903495|0|-0.124111479|0.0292772039999999|174.9700398|215.4372954|-0.044492794|-54.29641443|69.64131956|0.7772035959999999|-2.358118108|-44.00298587|-29.42857839|85.89233572|0.478308897|-1559.714654|-19.46475234|0.2227964039999999|6.933980884|6513.063805|0.019881997|2006.828923|673.8038326000001|13.15041965|1.0|1.0|1.0|2.0|3.58|0.12|3.05|3.95|90.3|2.26|1.0|119.81|0.0|1.0|7.0|-4.61|32.0|5.0|-6.74|0.0|-4.48|2.44e-05|0.0104|3.3e-05|0.0141|8.26e-09|3.53e-06|-1426.496796|-1426.468726|0.2106|290.15|554.05|0.6764600000000001|0.2106|6.1995|0.02807001|8.0068|0.95|6.0223
10_a3|0.0|0.0|0|6.823286122000001|0|0|0.605017375|4.727387819|-0.1152010919999999|3|0.034166667|1.684975382|-0.381954986|-0.008037672|10.31162304|0.043342516|1|-0.005959152|-0.0495219879999999|-0.0947326669999999|-0.616256033|3|0.8947911009999999|0.743072638|-0.140523767|0.8136572320000001|0.834020779|1|-0.0989320009999999|0.014615264|248.0820067|116.9745968|-0.0359752729999999|-21.21655855|80.37219813|0.7066293240000001|-1.187184014|-21.60122201|-16.65993003|53.41368558|0.41220272|-549.7776912|-7.715112198|0.293370676|5.031169383|4600.496436|0.023470578|778.0284121000001|311.6695405|10.86908195|1.0|0.0|1.0|1.0|3.02|0.0|3.79|3.41|105.82|1.2|0.0|88.28|0.0|1.0|2.0|-4.3|22.0|4.0|-6.44|0.0|-3.84|5.07e-05|0.0155|0.000145|0.0443|3.06e-07|9.35e-05|-1288.190838|-1288.150029|0.2124|230.67|323.26|0.68995|0.0463|6.7458|0.04080931|9.3381|7943.0|5.1
15_a10|0.0|0.0|1|7.535296702|1|1|1.277647202|5.4161004020000005|0.035396617|2|0.0353864729999999|1.981569297|-0.142251304|0.009882584|10.92966702|-0.05940848|1|0.009514122|-0.085979341|-0.136323668|-0.208590561|2|0.682616223|0.808676284|-0.079744227|0.863438637|0.635064845|1|-0.074144604|0.018614889|33.67392858|50.34268476|-0.025240716|-26.33385303|108.7226878|0.646412648|-1.186313662|-21.03820054|-15.04246823|46.39507481|0.434181679|-706.9960069|-8.964715924|0.353587352|6.35937164|5769.347123|0.020932674|1093.722422|563.875765|12.47504566|1.0|1.0|1.0|0.0|3.29|0.23|4.91|4.72|52.83|2.53|2.0|111.21|0.0|1.0|5.0|-4.48|28.0|4.0|-6.07|1.0|-4.81|3.32e-05|13.0|1.56e-05|0.0061|5.01e-09|1.96e-06|-1604.08794|-1604.057542|0.4553|214.05|484.05|0.68543|0.1647|4.5192|0.03039798|6.1563|33.0|7.4815
3_a20 (SB-525334)|0.0|-0.08980269|0|6.880384082000001|0|0|1.183765089|4.727387819|-0.053897691|2|0.0526353279999999|1.728260385|-0.274640708|0.001924142|10.95053359|-0.119584218|1|0.0033523629999999|-0.169090412|-0.277724429|-0.500412918|2|0.818922083|0.7186587|0.087932573|0.76423988|0.7835436240000001|1|-0.0917096759999999|0.0123308269999999|43.70154849|70.23182172|-0.029269046|-29.26136697|0.0|0.784910502|-1.375645142|-19.50382741|-16.53287135|41.49386505|0.457398769|-777.0449536|-9.33873414|0.215089498|5.943823875|4905.195832|0.0117802769999999|989.9790502999998|520.6749407|6.654190521|1.0|1.0|1.0|1.0|3.37|0.24|5.2|4.69|67.35|1.69|1.0|104.59|0.0|1.0|3.0|-4.85|26.0|4.0|-5.74|1.0|-4.73|1.42e-05|0.00489|1.88e-05|0.00647|4.07e-09|1.4e-06|-1086.585811|-1086.56485|367.0|248.86|498.74|0.70168|0.1171|3.7291|0.02096048|4.8164|162.0|6.7905
13e_a6|0.0|0.0|0|6.842683282|0|0|1.429020445|4.727387819|-0.008507023|2|0.044021739|1.643912856|-0.378539035|-0.003356527|10.95053349|-0.037793156|1|-0.001446486|-0.126749697|-0.223618825|-0.462344944|2|0.841211811|0.765593573|0.102257199|0.827254552|0.790249345|1|-0.093298845|0.0183790889999999|66.59852278|92.4587065|-0.032929004|-41.68507499|0.0|0.722530518|-1.679379203|-33.17101912|-22.01054293|61.91072885|0.4442079679999999|-1122.537689|-14.71237941|0.277469482|7.973429837999999|6147.8097210000005|0.019543118|1553.619759|676.2770877|13.06309302|1.0|1.0|1.0|2.0|3.51|0.08|5.01|4.53|103.17|0.92|1.0|123.82|0.0|0.0|5.0|-5.11|32.0|5.0|-6.52|0.0|-4.78|7.74e-06|0.00323|1.65e-05|0.00688|6.59e-11|2.75e-08|-1347.297639|-1347.25954|0.8312|207.04|567.24|0.7034199999999999|0.0104|10.1884|0.03809808|13.2999|12.0|7.9208
12c_a36|0.0|0.0|0|7.412764017000001|2|2|1.29696741|5.351858133|-0.04162109|2|0.040899471|0.0|-0.414055975|0.0005016269999999|10.95982545|-0.056994595|1|0.0010871589999999|-0.103922055|-0.177407665|-0.4423430339999999|1|0.8941919290000001|0.819222745|-0.033217921|0.8741648479999999|0.8065052890000001|0|-0.105624703|0.019582215|60.79111287|102.2992907|-0.038024893|-43.57746274|6.546878962999999|0.75500974|-1.901244658|-30.27053327|-24.42396797|59.70517794|0.473610011|-1221.198398|-15.68788659|0.24499026|6.772454418|6256.172329|0.019278991|1617.460455|629.5017194000001|12.38318928|0.0|0.0|1.0|2.0|4.74|0.14|3.35|2.54|69.2|2.51|1.0|128.76|0.0|1.0|5.0|-4.44|30.0|4.0|-6.49|1.0|-4.59|3.64e-05|0.0151|2.55e-05|0.0106|6.65e-08|2.77e-05|-1692.540795|-1692.511019|0.3927|322.58|509.61|0.68913|0.3927|4.9812|0.02977602|6.6973|9.0|8.0458
11c_a31|0.0|0.0|0|7.765993078999999|1|1|0.6101368770000001|5.733341277|-0.141329185|0|0.037731481|0.0|-0.847114804|-0.011679927|10.31169916|-0.085216451|2|-0.008375297|-0.0992097109999999|-0.16065803|-0.572548808|0|0.825336018|0.839810365|0.013528742|0.8906705429999999|0.787929678|0|-0.14043574|0.034256743|264.7428792|255.2562173|-0.042457317|-48.16624372|70.98337779|0.676089232|-1.825664624|-47.33176279|-24.864808|100.8824395|0.47997061|-1069.186744|-14.56188764|0.323910768|7.259183801|5329.481371|0.029155542|1581.428448|449.7512005|17.07472346|0.0|1.0|1.0|2.0|3.51|0.28|5.04|3.64|125.57|1.03|1.0|97.32|0.0|2.0|6.0|-5.11|26.0|6.0|-6.56|0.0|-3.98|7.68e-06|0.00285|0.000105|39.0|1.45e-06|0.000537|-1559.3980869999998|-1559.353434|0.2627|321.61|512.9|0.7005899999999999|0.2627|5289.0|0.04465349|7.5091|0.13|6.8861
