molecula|SddssS|n9FaHRing|SaaNH|NaasN|SRW09|nAHRing|nARing|BCUTs-1|MATS2c|AATSC1s|n6HRing|JGI4|MATS7i|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|RASA|FNSA5|PBF|PNSA3|PPSA3|RPSA|TPSA_x|WNSA5|RPCS|FNSA1|DPSA3|GeomPetitjeanIndex|GRAVp|MOMI-Z|FPSA1|GeomRadius|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50
5e_a40|0.0|0|0.0|1|8.149890544|0|1|0.604912776|-0.091305805|0.0601021459999999|0|0.044526749|-0.106497535|0.009890343|10.31198323|0.029272031|2|2|0.008306061|-0.184667138|0.005996234|-0.391074665|0|0.535506399|0.8092726020000001|0.0451110059999999|0.877722972|0.5087199929999999|0.864422751|-0.089724264|0.0499188609999999|-36.56222854|9.440323938|0.135577249|64.47400829|-20.29110082|51.7148695|0.8223594679999999|46.00255248|0.47779156|1986.384601|512.5703164|0.177640532|6.533857846|84.47727896|-243.4932098|20.75420252|0.012921086|-306.597267|264.9899736|6.144645946|1.0|0.0|0.0|3.03|2.73|14.0|-4.65|3.74|75.5|2.37|1.0|1.0|79.16|0.0|2.0|3.0|-4.78|3.0|1.0|1.0|-4.25|5.56e-05|0.0169|3.51|0.0|0.0|2.23e-05|-0.07231|3.7138|3.7138|-1637.197299|493.19|333.85|333.85|390.33|0.69675|0.69675|-1637.115238|7.87|-0.2201699999999999|0.01659566|-1637.162552|10282.0|7.6021
12n_a30|0.0|0|0.0|0|7.412764017000001|2|2|0.604984682|0.0304762079999999|-0.064217094|2|0.040899471|-0.1144447669999999|0.001139238|10.31162898|-0.087019298|1|1|0.002064369|-0.254279374|-0.0541804029999999|-0.464204099|1|0.669561738|0.815003426|-0.149451598|0.870930234|0.64876559|0.7781502140000001|-0.10528124|0.390449649|-52.4873066|10.77573511|0.221849786|140.0890685|-41.97990569|0.0|0.799403208|63.2630417|0.4701566479999999|2848.910641|2349.172094|0.200596792|7.385790169|126.6686716|-755.6383024|30.54968688|0.0153398069999999|-378.1217671|618.6004214|9.686460958|1.0|0.0|0.0|4.66|0.0|17.0|-6.9|3.18|81.65|3.2|2.0|0.0|127.24|0.0|1.0|5.0|-5.39|5.0|0.0|0.0|-5.01|9.71e-06|0.00405|3.97|0.0|0.0|1.26e-07|-0.05076|5.1999|3.4859|-1675.011418|669.57|355.67|238.43|506.94|0.27009|0.6854|-1674.777231|5.3143|-0.19876|0.0334036|-1674.83759|6.32|7983.0
19a_a22|0.0|0|0.0|1|6.842683282|0|0|1.422917238|-0.000989685|-0.144269652|2|0.0389622639999999|-0.020553065|-0.002607064|10.9464374|0.016501913|1|1|-0.001355145|-0.03516233|-0.035723406|-0.496053375|2|0.72808001|0.777600172|0.0271939039999999|0.834033833|0.699744887|0.744354735|-0.09370213|0.51561501|-67.26339083|18.53458775|0.255645265|190.7541925|-52.17015658|106.645364|0.684706189|85.79797858|0.4347718229999999|3167.140147|2607.322873|0.315293811|8.648671382|235.2620007|-1095.573288|38.29242013|0.025888799|-275.6435167|781.8210659|19.31738094|1.0|1.0|1.0|3.61|2.27|27.0|-8.76|3.41|128.68|0.98|1.0|0.0|132.15|0.0|1.0|7.0|-4.38|6.0|0.0|0.0|-4.11|7.69e-05|0.0356|2.05|0.0|0.0|1.73e-09|-0.06398|5.0397|3.5809|-1537.071348|740.07|346.24|246.01|567.03|0.34556|0.66605|-1536.756515|4.5288|-0.21478|0.04718381|-1536.823574|6.5658|7.3188
14a_a22|0.0|0|0.0|1|6.842683282|0|0|1.4229176680000002|-0.136588366|-0.052476637|2|0.038167849|0.021482585|0.005288335|10.9464374|-0.015194063|1|1|0.005757758|0.036467904|-0.097476465|-0.360663314|2|0.6819423609999999|0.7392451729999999|-0.027029438|0.794858486|0.655865336|0.864077619|-0.081479363|0.490491034|-42.39063895|14.49148204|0.135922381|92.61079081|-37.82586486|60.38977977|0.7007904070000001|56.88212098|0.446584227|2885.858295|2169.870866|0.299209593|8.052850876|203.8666248|-756.5172972|30.46889826|0.021742777|-273.61731430000003|684.5377542|14.81445329|1.0|1.0|1.0|3.42|2.86|27.0|-9.21|4.31|85.59|1.73|1.0|0.0|124.05|0.0|1.0|6.0|-4.65|5.0|0.0|1.0|-4.68|2.1e-05|0.00881|3.18|0.0|0.0|6.1e-10|-0.06145|5.0653|3.5707|-1368.35698|695.62|347.23|244.77|534.87|0.45928|0.63156|-1368.075682|4.9775|-0.21174|0.03539365|-1368.13858|6603.0|7.4202
31_a47|0.0|1|0.0|1|6.842683282|0|0|1.304326813|-0.075563891|-0.171198936|2|0.042906977|-0.086842911|-0.007525849|10.9497221|0.001073537|1|1|-0.006265667|-0.188419195|-0.035190699|-0.441642572|2|0.677766155|0.856640117|0.001622323|0.917597019|0.6463892179999999|0.696020038|-0.1056956209999999|0.486720182|-66.4670426|13.27533898|0.303979962|188.5600536|-40.66927863|81.01707367|0.70664003|79.74238158|0.4741051329999999|2689.159869|1322.82831|0.29335997|8.214180216|181.972428|-650.7084581|32.98913783|0.024209265|-256.3593656|513.2159236|15.01710904|1.0|1.0|1.0|3.18|2.38|21.0|-7.62|4.24|98.72|2.0|1.0|0.0|109.21|0.0|1.0|5.0|-4.59|5.0|0.0|1.0|-4.39|4.03e-05|0.0166|2.86|0.0|0.0|2.42e-08|-0.0532|3.9744|3.6369|-1735.435432|642.11|340.91|311.96|508.69|0.68276|0.69894|-1735.225703|6.4248|-0.20463|0.03449081|-1735.284957|8.6244|7.8
9b_a31|0.0|0|3.338934004|0|7.765993078999999|1|1|0.610136326|0.010411229|-0.070525429|0|0.03995614|-0.045938305|-0.0050444109999999|10.31169871|-0.091236608|2|2|-0.001981487|-0.075191042|-0.143280211|-0.554573699|0|0.811212624|0.852813666|-0.154083843|0.899394425|0.77051712|0.669120552|-0.131125311|0.241728566|-63.73317225|21.21368453|0.330879448|202.8908225|-49.30281875|552.0968813|0.689175183|84.94685678|0.469546953|2534.356888|1711.969694|0.310824817|8.097516252|190.5935925|-690.2394625|34.75199071|0.025089192|-231.99935|524.0230338|15.38435497|1.0|1.0|1.0|3.58|2.76|16.0|-6.84|3.5|117.37|0.86|1.0|0.0|103.36|0.0|1.0|7.0|-4.76|5.0|0.0|1.0|-3.86|0.000137|0.0527|2.64|0.0|0.0|1.44e-07|-0.0422899999999999|5.5119|3.8435|-1578.839267|663.06|322.58|224.94|562.68|0.41622|0.70102|-1578.604164|5.2851|-0.2013599999999999|0.03769117|-1578.665571|6.8028|7.2007
19_a20|0.0|0|3.423603867|0|6.842683282|0|0|1.4009239059999998|0.071176085|-0.130949446|3|0.0396875|0.103271147|-0.006620594|10.94899558|-0.063133522|1|1|-0.004654742|0.175308615|-0.049177437|-0.5838248970000001|3|0.811128636|0.7619768840000001|-0.105118869|0.8193003000000001|0.7741509329999999|0.754452534|-0.099685049|0.25624423|-60.26825633|8.964643162|0.245547466|161.33709|-43.03556944|88.19441661|0.796070588|69.23289949|0.483310517|2849.084477|1818.518838|0.203929412|7.950138729|133.9919257|-860.7113887|31.64490997|0.0159602|-389.0666676|684.5377542|10.48665779|1.0|1.0|1.0|3.49|2.49|27.0|-9.63|4.08|110.44|1.33|1.0|0.0|122.86|0.0|1.0|5.0|-4.89|5.0|0.0|1.0|-4.57|2.6600000000000003e-05|0.0112|2.91|0.0|0.0|2.34e-10|-0.06767|3.3616|3.3616|-1368.413151|687.79|368.83|368.83|519.34|0.6987399999999999|0.6987399999999999|-1368.129074|4.2507|-0.2067|0.03487615|-1368.190746|6.3327|5585.0
14l_a23|0.0|1|0.0|2|7.423568444|0|0|1.1979636809999998|0.060717916|-0.026530366|2|0.046283951|0.042748013|0.01269616|10.313217800000002|-0.061788679|2|2|0.01180744|0.07815878|-0.074441567|-0.448622017|2|0.725800261|0.778602826|-0.1010279259999999|0.836852328|0.6906097959999999|0.921267667|-0.078204688|0.215920645|-35.3275485|12.31633167|0.078732333|51.94117061|-34.03690099|81.90812552|0.7896261940000001|47.64388017|0.492922575|2879.181064|2176.038061|0.210373806|8.006380163|138.7874759|-714.7749208|27.44221375|0.01508774|-382.1434717|666.0036144999999|9.953660282|0.0|0.0|1.0|3.51|3.52|26.0|-7.78|4.33|105.02|3.24|2.0|1.0|125.25|0.0|1.0|5.0|-5.85|4.0|0.0|0.0|-5.25|5.61e-06|0.0023899999999999|3.94|0.0|0.0|1.65e-08|-0.07191|3.6274|3.6274|-1669.2363289999998|694.65|341.8|341.8|560.51|0.67242|0.67242|-1668.983787|6.0563|-0.2183|0.01168219|-1669.04569|8.2422|8.1798
12ba_a36|0.0|0|3.389685532|0|7.412764017000001|2|2|1.297043659|-0.090865777|0.026411489|2|0.040566449|0.087201747|-0.002123045|10.9478512|-0.011949092|1|1|-0.000621302|0.159880159|-0.091676619|-0.410941182|1|0.844641715|0.8256014690000001|-0.0202572689999999|0.890675195|0.796093405|0.849738126|-0.108410153|0.330220757|-56.0578808|16.57882744|0.150261874|101.229662|-49.20258616|16.1479891|0.7068957840000001|72.63670824|0.49229954|3035.390784|2492.5731100000003|0.293104216|7.409667253999999|197.4608731|-885.6465508|35.76372225|0.023797439|-278.7665262|688.1986357999999|16.03205543|1.0|0.0|0.0|4.8|0.0|17.0|-6.72|1.63|116.78|0.74|1.0|0.0|133.18|0.0|1.0|5.0|-4.77|6.0|0.0|0.0|-4.25|5.65e-05|0.0244|2.67|0.0|0.0|1.91e-07|-0.08446|5.2506|3.0114|-1417.454721|687.23|411.71|236.13|547.82|0.3989999999999999|0.70432|-1417.187763|3.1996|-0.21033|0.02839417|-1417.249741|4.5448|7.6778
8a_a8|0.0|0|3.150966553|1|7.535296702|1|1|1.400027874|-0.021925912|-0.1950388569999999|1|0.040243056|0.027531877|-0.0075336219999999|10.94671414|-0.0298924089999999|1|1|-0.005306541|0.044579097|0.055198015|-0.5028388229999999|1|0.76592324|0.762577159|-0.048064085|0.8220300859999999|0.7318727540000001|0.550829475|-0.118763303|0.22299265|-78.93428863|20.58762475|0.449170525|269.0155755|-42.60049244|84.91322996|0.76420633|99.52191337|0.481294455|2802.374154|1746.6927010000002|0.23579367|7.533378788999999|141.2206861|-809.4093564|38.44444383|0.025786572|-316.4749864|529.053307|15.44399996|0.0|0.0|0.0|3.37|2.64|23.0|-6.76|2.72|112.23|1.9|1.0|0.0|109.21|0.0|1.0|4.0|-4.4|5.0|0.0|0.0|-4.14|7.28e-05|0.0292|2.4|0.0|0.0|1.74e-07|-0.06922|4.6017|3.1039|-1367.776863|620.68|399.45|269.43|476.69|0.4927399999999999|0.7036899999999999|-1367.539526|5.4201|-0.19937|0.03213899|-1367.595683|6.8427|4.9454
12aw_a36|0.0|0|3.28940051|0|7.412764017000001|2|2|1.297044239|-0.135690414|-0.115864198|2|0.043383838|0.066435701|-0.006877664|10.96021804|-0.034663063|1|1|-0.004358975|0.169961228|-0.098027247|-0.4191703539999999|1|0.653741315|0.836170906|-0.056676035|0.892249657|0.632625562|0.706174871|-0.114701005|0.373775982|-56.73814908|14.76755422|0.2938251289999999|188.3390873|-47.12705211|1.343623915|0.749052287|71.5057033|0.47322369|2901.451841|2380.579051|0.250947713|7.545677222999999|160.8550748|-848.2869380000001|35.33532702|0.02161528|-319.2802512|593.6088758|13.8551867|1.0|0.0|0.0|4.73|0.0|17.0|-7.12|3.0|69.2|2.78|1.0|0.0|123.67|0.0|1.0|5.0|-3.99|6.0|1.0|0.0|-4.32|4.81e-05|0.0201|2.88|0.0|0.0|7.599999999999999e-08|-0.05513|5.2313|3.8763|-1431.404673|666.09|319.85|237.0|507.71|0.38905|0.69109|-1431.180191|4.8181|-0.21201|0.03134789|-1431.239759|6.5278|8.0458
12f_a31|0.0|0|3.4780522210000004|0|7.765993078999999|1|1|0.6101347579999999|0.034876922|-0.033056721|0|0.03703252|0.043286807|-0.00150321|10.31169747|-0.0164221939999999|2|2|0.000889251|0.068054139|-0.130400541|-0.551471017|0|0.805862937|0.8167107029999999|-0.029803241|0.8530975000000001|0.7730604259999999|0.700992225|-0.118239376|0.262896936|-68.14417693|19.26761061|0.299007775|208.6022728|-57.54866283|569.7325277000001|0.686882955|87.41178754|0.482666192|2710.311963|1805.921786|0.313117045|9.859605078|218.4455813|-920.7786053|34.31214739|0.021559868|-260.7571603|713.5657448|15.04120547|1.0|1.0|1.0|3.86|3.78|16.0|-8.02|4.48|117.37|1.53|3.0|0.0|117.78|0.0|1.0|10.0|-5.98|5.0|0.0|1.0|-4.63|2.37e-05|0.0101|3.82|0.0|0.0|9.53e-09|-0.03317|3.8305|3.8305|-1696.785527|755.33|323.68|323.68|665.22|0.7006600000000001|0.7006600000000001|-1696.466804|1.8803|-0.19211|0.04363832|-1696.53373|3.3538|6.8861
1n_a5|0.0|0|2.91912867|0|6.605297921|0|0|1.427557749|-0.1387762669999999|-0.0533837329999999|2|0.024388889|0.002508727|0.004367323|10.94528897|-0.047910067|1|1|0.004754079|0.004115733|-0.00966135|-0.393928416|2|0.6805709409999999|0.77828693|-0.087019366|0.8402078140000001|0.656280207|0.785210014|-0.081950989|0.428980979|-47.1725036|13.27640087|0.214789986|123.2912732|-27.00168194|55.29041202|0.627751746|60.44890447|0.483868192|2437.279452|889.4388375|0.372248254|7.881746117|213.67365440000003|-432.02691110000006|27.88278228|0.028797525|-146.6611704|467.1194103|16.53002342|1.0|1.0|1.0|2.88|2.67|23.0|-8.07|3.99|80.76|1.72|1.0|0.0|101.77|0.0|1.0|5.0|-4.27|5.0|0.0|1.0|-4.18|6.56e-05|0.0234|2.91|0.0|0.0|8.43e-09|-0.06186|4.3838|4.3838|-1179.209088|607.15|282.82|282.82|481.06|0.44786|0.44786|-1179.018429|0.6234|-0.23278|0.03956123|-1179.073189|0.7104|7.5686
19_a3|0.0|0|2.917217813|0|6.605297921|0|0|1.4316666480000002|-0.206312209|-0.030657|3|0.0386379929999999|-0.008897473|0.006821053|10.96959256|0.036226415|1|1|0.006731579|-0.015805561|-0.037291767|-0.270506095|3|0.718266758|0.758995484|0.064690027|0.8264237520000001|0.687139108|0.853017902|-0.087730634|0.225451546|-31.50932639|5.419662458|0.146982098|68.43484547|-19.01853079|0.0|0.75798185|36.92898885|0.476813896|2000.66399|869.7868956|0.24201815|5.342307798999999|112.6836188|-247.2409002|20.01615321|0.016552404|-240.2326308|314.0966684|7.706796952|1.0|1.0|1.0|2.81|1.6|21.0|-7.21|3.39|67.35|1.18|0.0|0.0|85.32|0.0|1.0|2.0|-3.24|4.0|1.0|1.0|-3.58|0.000266|0.0764|2.19|0.0|0.0|6.18e-08|-0.05757|3945.0|3945.0|-929.2818523|499.93|314.28|314.28|362.92|0.67351|0.67351|-929.14689|2191.0|-0.2206|0.020989746|-929.193831|2.8758|7.6383
6c_a31|0.0|0|3.423005244|0|7.78113851|1|1|0.6101347220000001|0.047405064|-0.151732713|0|0.038901235|0.137523742|-0.009477764|10.31169965|-0.107687565|2|2|-0.00668344|0.2301743489999999|-0.0055763209999999|-0.582545668|0|0.831901219|0.790900932|-0.172780048|0.846458013|0.7905201209999999|0.641197273|-0.126324613|0.138124296|-76.54198229|20.09112958|0.358802727|227.1490414|-50.62888027|105.7632176|0.7653239190000001|96.63311186|0.4463376229999999|2837.949799|2357.829685|0.234676081|8.102804662|148.5675636|-860.6909647|37.00884624|0.0212421629999999|-335.9398876|597.3075924999999|13.44788285|1.0|1.0|1.0|3.67|3.13|22.0|-7.72|4.26|131.36|1.58|2.0|0.0|114.5|0.0|1.0|5.0|-6.09|5.0|0.0|1.0|-4.94|1.15e-05|0.0048|3.64|0.0|0.0|1.89e-08|-0.0581799999999999|3.2974|3.2974|-1691.984862|667.01|376.01|376.01|524.56|0.7014699999999999|0.7014699999999999|-1691.734564|5.9253|-0.19169|0.03620884|-1691.794585|8.8847|6.4685
14a_a10|0.0|0|0.0|1|7.535296702|2|2|1.3438495730000002|-0.2090476269999999|0.0437538159999999|3|0.035660377|0.027446544|0.011509975|10.92970798|-0.00421565|1|1|0.012272222|0.042968756|-0.220250238|-0.168193178|2|0.76857495|0.7348225290000001|-0.007680215|0.770129205|0.740051323|0.911549451|-0.070610745|0.43555903|-32.23041637|9.840503082|0.088450549|64.18371923|-37.18086445|134.15514270000003|0.542015878|42.07091945|0.469029865|3075.550631|1774.8853399999998|0.457984122|10.0292632|332.3339934|-669.2555601|25.39690722|0.0219172279999999|-60.97724212|1003.968547|15.9041322|0.0|1.0|1.0|3.98|4.4|21.0|-8.18|3.36|59.31|1.94|1.0|0.0|146.76|0.0|1.0|7.0|-4.21|6.0|1.0|0.0|-4.8|1.58e-05|0.00743|3.29|0.0|0.0|6.55e-09|-46.0|5.5808|3802.0|-1489.655581|800.01|326.1|222.16|645.26|0.34245|0.7047100000000001|-1489.42155|3.1205|0.19621|-0.14757681|-1489.487381|4.8004|7.1308
4c_a49|0.0|0|0.0|1|7.535296702|1|1|1.343847672|-0.048954892|-0.044371138|2|0.03583878|-0.099764463|0.001379959|10.92777281|0.006194124|1|1|0.00202792|-0.163476035|-0.001005604|-0.412652341|2|0.7745214140000001|0.7796063109999999|0.010868461|0.826523164|0.752601535|0.76159824|-0.086290519|0.407675441|-56.5385923|7.782541015|0.23840176|153.60017230000005|-35.82016427|59.70585149|0.724053828|64.32113331|0.473304159|2719.702873|1683.872161|0.275946172|8.474369008|177.78970959999998|-680.5831211|26.5256103|0.0173567219999999|-288.71184960000005|707.2397315000001|11.182784300000002|1.0|1.0|1.0|3.49|2.97|21.0|-7.97|3.19|98.72|1.47|1.0|0.0|120.43|0.0|1.0|7.0|-3.5|5.0|0.0|1.0|-3.58|0.000265|109.0|1.81|0.0|0.0|1.07e-08|-0.0623299999999999|5.74|3.8067|-1332.647233|705.55|325.7|216.0|533.87|0.4164199999999999|0.67789|-1332.336755|3.4931|-0.22158|0.03969431|-1332.398001|4.9358|6.5935
12h_a36|0.0|0|3.468184524|0|7.412764017000001|2|2|1.297043828|-0.128701804|-0.041228471|2|0.039061728|0.059920602|0.00127667|10.96020037|-0.051080247|1|1|0.003077071|0.100530266|-0.1430106119999999|-0.410826531|1|0.8913597320000001|0.820041835|-0.089459459|0.87043328|0.84179881|0.819614525|-0.10720355|0.3726296|-48.17643878|18.27258858|0.180385475|118.1187282|-45.96672487|1.413982241|0.665254541|66.44902736|0.464544951|2845.467486|2391.856014|0.3347454589999999|7.428908584|219.1956304|-827.4010477|35.1736357|0.026971557|-216.42159590000003|679.7230552999999|17.66132225|1.0|0.0|0.0|4.8|0.0|17.0|-6.69|1.89|78.43|1.72|1.0|0.0|130.24|0.0|1.0|6.0|-3.95|5.0|0.0|0.0|-4.07|8.499999999999999e-05|35.0|2.65|1.0|0.0|2.03e-07|-0.05013|5.1998|3.4554|-1347.481013|697.29|358.81|238.44|535.67|0.34589|0.7014600000000001|-1347.199963|6754.0|-0.1926|0.02925492|-1347.260478|8.7377|7.8539
6f_a40|0.0|0|0.0|1|8.421342866|1|2|0.604893424|0.134099184|-0.156988665|0|0.038309179|-0.122783873|-0.009302776|10.30179966|-0.190617284|2|2|-0.008368734|-0.233222505|0.048543494|-0.628934821|0|0.7710013309999999|0.836826225|-0.268802228|0.896373207|0.742681934|0.655786513|-0.130571562|0.363785804|-86.21963207|10.2782635|0.344213487|221.1408856|-53.89282175|40.01876255|0.8628087240000001|96.49789556|0.410805404|3021.330686|3072.581297|0.137191276|6.993991456|88.13890599|-970.0707913999998|38.88975659|0.013841059|-466.1748926|593.503189|8.892225517|1.0|0.0|1.0|4.05|2.53|14.0|-3.67|2.66|199.45|1.1|1.0|3.0|124.54|1.0|3.0|5.0|-6.95|5.0|0.0|0.0|-4.64|2.3e-05|0.0105|3.09|1.0|0.0|0.0002109999999999|-0.08982|3.5741|2.57|-2426.972609|668.95|482.43|346.89|507.64|0.66642|0.69911|-2426.725129|6.2384|-203.0|0.04845403|-2426.787111|8.7269|7.3768
25_a12|0.0|0|0.0|0|0.0|0|0|1.404967476|0.00700113|-0.045725323|2|0.038787879|-0.089297664|0.000864238|10.93676625|-0.11195017|0|0|0.001783739|-0.141917694|-0.0542354559999999|-0.4288076329999999|2|0.8472746290000001|0.638255008|-0.208172827|0.688743998|0.806844014|0.947937175|-0.080147596|0.120087607|-28.517955|2.580489093|0.052062825|27.12578432|-21.75703145|0.0|0.917298637|31.09844409|0.448858246|2067.69985|1907.027255|0.082701363|5.34703037|43.08908189|-369.8695347|18.87554002|0.005118351|-434.8420476|430.4348528|2.666764531|1.0|1.0|1.0|2.81|3.43|22.0|-8.78|5.35|37.81|3.2|1.0|0.0|99.48|0.0|1.0|3.0|-5.28|2.0|1.0|1.0|-5.25|5.63e-06|0.00175|4.76|0.0|0.0|1.6399999999999995e-09|-0.05352|4.2653|3.4532|-974.6569575|560.14|359.04|290.68|442.64|0.63284|0.69029|-974.458128|1.2494|-0.19655|0.024123749|-974.508059|2.2482|7.6576
1b_a5|0.0|0|2.881451247|0|6.605297921|0|0|1.4258024619999998|-0.250420203|-0.061874543|2|0.0248765429999999|-0.095857885|0.003886035|10.94890233|-0.028797464|1|1|0.003708988|-0.220946861|0.019611905|-0.231956531|2|0.567806811|0.759794937|-0.054153474|0.827319059|0.558485747|0.808828623|-0.077221824|0.341795323|-39.38248661|5.438378717999999|0.191171377|96.23685048|-19.56938257|0.769931305|0.7324812509999999|44.82086533|0.474445758|2171.716467|919.9167129|0.267518749|6.11909445|134.6705884|-293.5407385|21.51550842|0.019229427|-234.0649914|357.34245360000006|9.680212283|1.0|1.0|1.0|2.75|1.81|23.0|-8.3|4.76|54.46|2.29|0.0|0.0|90.44|0.0|1.0|3.0|-3.97|4.0|1.0|1.0|-4.3|4.970000000000001e-05|0.0157|3.16|0.0|0.0|4.99e-09|-0.04135|4789.0|4.6481|-1050.538976|536.59|266.74|258.89|388.58|0.5153800000000001|0.43728|-1050.413506|2891.0|-0.23055|0.03246637|-1050.462425|4.3687|7.2291
21_a4|0.0|0|0.0|1|7.535296702|1|1|1.399863887|-0.164057585|-0.014982235|1|0.042924837|0.019346682|0.012362563|10.94593332|-0.104638158|1|1|0.012094249|0.030586117|-0.063064908|-0.228430899|1|0.6952936|0.777866961|-0.174578783|0.833191212|0.674434042|0.932146735|-0.076470465|0.239652988|-28.99048719|10.23237244|0.067853265|34.4171635|-19.67444009|66.03320922|0.7231676229999999|39.22285963|0.401240904|2045.488184|1584.866567|0.276832377|5.961506745|140.4174905|-295.1166014|20.11362507|0.017563978|-226.3943104|387.240586|8.908964226|1.0|1.0|1.0|3.37|2.92|17.0|-5.94|3.85|39.94|2.32|0.0|0.0|91.59|0.0|2.0|3.0|-3.88|3.0|1.0|1.0|-4.19|6.51e-05|0.0197|3.36|0.0|0.0|1.16e-06|-0.02956|5.1623|4.0245|-973.5683008|549.71|308.08|240.17|446.0|0.5260600000000001|0.66476|-973.400097|2.0282|-0.19588|0.020181098|-973.449892|2.9409|6.9172
4b_a46|0.0|0|0.0|1|7.825245291|1|1|1.1346370890000002|-0.155670183|-0.022119857|2|0.047736111|-0.082722572|0.012332859|10.96200942|-0.111103941|1|1|0.011806162|-0.128843936|-0.079238184|-0.16915334|2|0.6901151990000001|0.7306307590000001|-0.153841155|0.768651645|0.69830739|0.935245062|-0.070236212|0.27128814|-28.58477842|4.127907383|0.064754938|35.31914031|-20.89467173|56.7922535|0.8104680259999999|32.7126858|0.428987199|2105.172229|1750.333702|0.189531974|5.76401157|103.3759991|-334.31474760000003|15.43427855|0.007963679|-338.6757579|538.4165208|4.343611349|1.0|0.0|1.0|3.9|3.03|17.0|-7.2|4.77|43.6|2.58|1.0|0.0|101.7|0.0|1.0|2.0|-4.35|3.0|1.0|1.0|-4.63|2.35e-05|0.00782|3.74|0.0|0.0|6.38e-08|-0.02729|4.5515|4.5515|-1033.556797|588.79|272.4|272.4|508.79|0.68682|0.68682|-1033.3243619999998|3127.0|-0.21811|0.02176759|-1033.378455|3.7571|6.2612
6_a1|0.0|0|0.0|1|7.535296702|1|1|1.3488280769999998|-0.092471477|0.021203156|1|0.039635417|-0.114683042|0.005054086|10.95180041|-0.0538497079999999|1|1|0.006851583|-0.180874123|-0.230322048|-0.353456514|1|0.781885145|0.798346291|-0.095907969|0.8524898329999999|0.741035199|0.8782596159999999|-0.077422386|0.212044989|-27.63847818|10.15161645|0.121740384|58.82435931|-18.076387|95.13138767|0.576759436|37.79009463|0.4218263379999999|1956.144556|1383.161829|0.423240564|5.555887839|204.5077752|-216.916644|19.95772445|0.025250885|-74.17956941|359.9965854|12.20110458|1.0|1.0|1.0|2.94|2.54|17.0|-6.02|3.57|39.94|1.75|0.0|0.0|86.31|0.0|1.0|3.0|-3.12|3.0|1.0|1.0|-3.68|0.00021|0.0613|2.63|0.0|0.0|9.51e-07|-0.02214|4.0635|4.0635|-935.5024827|527.41|305.12|305.12|405.23|0.69818|0.69818|-935.330989|5.8386|-0.1899799999999999|0.027384499|-935.378591|8.0033|5.2924
12ah_a36|0.0|0|3.456839001|0|7.412764017000001|2|2|1.297013411|-0.050415481|-0.043678703|2|0.043848238|0.078459408|0.0005016269999999|10.95983779|-0.050147748|1|1|0.0010871589999999|0.133939811|-0.103922055|-0.444563583|1|0.8941919290000001|0.835013502|-0.0861053359999999|0.8910146309999999|0.8065052890000001|0.828405275|-0.1059368909999999|0.271553945|-49.0084977|11.93961081|0.171594725|110.8777131|-44.23111357|0.0|0.768906425|60.9481085|0.468162246|2786.56479|2334.380591|0.231093575|8.26712637|149.3235124|-796.1600443|32.04915319|0.017909528|-347.5133554|629.5017194000001|11.57242717|1.0|0.0|0.0|4.73|0.0|17.0|-7.18|2.54|69.2|2.51|1.0|0.0|128.76|0.0|1.0|5.0|-4.44|4.0|1.0|1.0|-4.59|2.55e-05|0.0106|3.31|0.0|0.0|6.65e-08|-0.05637|5.2259|3.7792|-1692.545871|682.21|328.07|237.25|532.36|0.40051|0.6970000000000001|-1692.3109559999998|5.4979|-0.2107099999999999|0.03300341|-1692.369929|7.6265|7.9586
