molecula|SddssS|NaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|MATS2c|SRW07|JGI4|MATS7i|SaaaC|ATSC1c|AATSC8d|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|FNSA3|FPSA3|PNSA5|RNCS|RPSA|TPSA_x|WNSA5|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GRAVp|PNSA2|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50
47f_a18|0.0|0|0.0|0|7.03438793|1|1|0.0|-0.005500039|4.844187086|0.031179487|-0.048472184|0.0|-0.477030713|-0.008224928|0.00531392|-0.071877686|-0.264839041|-0.3927204379999999|-0.4138670829999999|0.765824398|0.750610215|-0.009917608|-0.014370598|0.745431271|0|-0.063824969|0.0138461289999999|-72.03501774|111.1889928|0.161843119|137.3980967|-61.15474298|58.84834254|0.726550657|-46.00060733|86.11217859|-24.61956302|65.93954138|3367.7324700000004|-1944.945479|-1651.17806|33.88554232|0.016581683|-384.6642262|2676.957843|1.0|1.0|1.0|2.0|-9.22|3.6|88.97|3.0|2.0|164.47|1.0|1.0|13.0|40.0|4.0|541.68|0.0|0.0|-5.52|7.76e-07|3.01e-06|1.0|1.0|6.04e-10|-0.04439|3.0964|3.0964|1602.99|400.42|0.5741|0.6984600000000001|0.6984600000000001|-1741.724929|-0.1724099999999999|0.02902413|4.4861|8.0458
15_a10|0.0|0|0.0|1|7.535296702|1|1|2.124460476|-0.166303336|5.4161004020000005|0.0353864729999999|-0.0729795729999999|1.981569297|-0.142251304|-0.05940848|0.009514122|-0.1157120169999999|-0.085979341|-0.136323668|-0.208590561|0.682616223|0.808676284|-0.079744227|-0.105662909|0.635064845|1|-0.059234364|0.018614889|-44.18725043|33.67392858|0.084473199|50.34268476|-26.33385303|108.7226878|0.646412648|-21.03820054|56.66229609|-15.04246823|46.39507481|2549.580207|-706.9960069|-421.3416484|23.27068984|0.020932674|-174.5122907|1093.722422|1.0|1.0|1.0|0.0|-8.3|4.72|52.83|2.0|1.0|111.21|0.0|1.0|5.0|28.0|4.0|390.87|1.0|1.0|-4.81|3.32e-05|1.56e-05|0.0|0.0|5.01e-09|-0.05243|5.7922|3.7997|1086.19|326.3|0.4553|0.41458|0.68543|-1603.851644|-0.20983|0.03039798|6.1563|7.4815
18d_a30|0.0|0|0.0|0|7.412764017000001|2|2|0.0|0.041146136|5.351858133|0.040899471|-0.071608958|0.0|-0.385441836|-0.087019298|0.002064369|-0.159104532|-0.0541804029999999|-0.120380857|-0.4624430539999999|0.669561738|0.815003426|-0.001699165|-0.149451598|0.64876559|0|-0.07812727|0.017843227|-65.3088221|78.23108693|0.196719738|124.5022473|-41.33339749|0.0|0.783284395|-31.29400567|75.80070349|-23.99099587|60.73891035|2848.574353|-1175.558798|-744.0011548|30.62871675|0.016577694|-358.5765637|1500.807121|1.0|0.0|0.0|1.0|-6.9|3.18|81.65|2.0|0.0|127.24|0.0|1.0|5.0|30.0|5.0|416.47|0.0|0.0|-5.01|4.12e-06|9.71e-06|0.0|0.0|1.26e-07|-0.05506|5.0125|3.4682|1129.46|357.49|0.3856|0.4325|0.69017|-1674.785879|-0.19673|0.03258724|6.2946|7.6737
40_a47|0.0|0|0.0|1|6.823286122000001|0|0|1.715145925|-0.246203395|4.727387819|0.041396825|-0.056839794|1.566109469|-0.179798097|0.056362705|0.003634698|-0.130213023|-0.147591116|-0.338113214|-0.2636225|0.63155995|0.836942961|0.018609507|0.090270598|0.607650682|1|-0.060416547|0.02047837|-44.90375373|54.11003524|0.1877663219999999|101.2934265|-24.22401965|0.0|0.573656733|-17.58259718|60.97203959|-14.59371996|43.64000551|2313.85811|-583.7487984|-314.91225539999994|25.43981292|0.029785575|-79.47051169|1017.592517|0.0|1.0|1.0|1.0|-7.08|4.04|68.52|0.0|0.0|94.28|0.0|1.0|3.0|25.0|5.0|334.35|1.0|1.0|-3.72|0.000546|0.000192|0.0|0.0|8.339999999999999e-08|-0.05086|4.0176|3.7236|947.27|332.97|271.0|0.67615|0.68492|-1122.9968210000002|-0.20317|0.02983032|6.5995|8.4
12ay_a36|0.0|1|0.0|0|7.412764017000001|2|2|0.0|-0.05976542|5.351858133|0.043383838|0.1012005419999999|0.0|-0.404030255|-0.06756661|0.0045625|0.1689021819999999|-0.101854847|-0.169994208|-0.438622276|0.902377067|0.78699829|-0.109624825|-0.111814717|0.857993338|0|-0.074251203|0.018016934|-64.13591431|126.7858133|0.170593592|110.578217|-41.57269314|8.677627506|0.778164805|-31.1973159|74.29343346|-22.90568368|59.80790901|2766.899844|-1282.718286|-831.4538627999999|29.43551742|0.015670425|-360.6110621|1648.388976|1.0|0.0|0.0|2.0|-7.34|2.5|69.2|1.0|0.0|133.68|0.0|1.0|5.0|31.0|4.0|409.49|1.0|1.0|-4.6|2.8600000000000004e-05|2.5e-05|0.0|0.0|4.55e-08|-0.0526|3.9348|3.6561|1184.45|339.12|0.2939|0.6727|0.6914|-1311.282556|-0.2031599999999999|0.02880431|9.1844|7.7447
33_a47|0.0|0|0.0|1|6.823286122000001|0|0|1.758479676|-0.229935275|4.727387819|0.034691358|-0.11544858|1.688794654|-0.183320497|0.0741098479999999|0.003634698|-0.26447859|-0.147591116|-0.338113214|-0.270498605|0.63155995|0.82821379|0.065468525|0.1186944519999999|0.607650682|1|-0.060080724|0.022346992|-44.81989209|30.94680001|0.1802998689999999|96.50148984|-23.98884914|0.0|0.57681348|-17.2112484|60.65229445|-14.56646493|44.11759955|2311.28828|-582.6585971|-311.85503880000005|25.25333652|0.029580684|-82.22540944|1010.133461|0.0|1.0|1.0|1.0|-7.08|4.04|68.52|0.0|0.0|94.28|0.0|1.0|3.0|25.0|5.0|334.35|1.0|1.0|-3.72|0.000546|0.000192|0.0|0.0|8.339999999999999e-08|-0.05462|4.1869|4.1869|934.34|296.13|0.2566|0.67508|0.67508|-1122.992964|-0.21447|0.02924367|6.2284|8.4
13_a12|0.0|0|0.0|0|0.0|0|0|0.0|0.202052156|0.0|0.037948718|-0.21832579|0.0|-0.272508888|0.021322992|0.002279068|-0.362308767|-0.169387652|-0.281096572|-0.595629719|0.845823047|0.6809340620000001|-0.226526433|0.039235452|0.804066411|0|-0.058167326|0.008188151|-45.33566159|64.74666684|0.09993609|48.98899535|-22.2236882|66.2289548|0.8829921740000001|-13.97756285|48.99243638|-17.15403411|32.52766981|1812.788134|-634.6992622|-311.13163480000003|19.42716439|0.0074597119999999|-375.4880089|718.8050825|1.0|1.0|1.0|1.0|-7.14|3.9|50.7|1.0|0.0|84.74|0.0|1.0|3.0|21.0|3.0|276.34|1.0|1.0|-4.2|5.520000000000001e-05|6.3e-05|0.0|0.0|7.26e-08|-0.04445|4.5363|3.9329|867.79|315.25|0.6528|0.6622399999999999|0.64974|-876.209109|-0.20903|0.0290811829999999|1.5686|7.0315
5b_a40|0.0|0|0.0|1|8.149890544|0|1|1.616656116|-0.067567502|6.167516491000001|0.044946237|-0.096549823|0.7222376540000001|-0.163148971|0.020344828|0.006372485|-0.164084255|0.007986879|0.013573521|-0.389789991|0.537115914|0.817071232|-0.400500595|0.029485257|0.503365018|1|-0.077031845|0.019116586|-45.78637031|169.18694230000003|0.118735598|59.56617021|-22.96968039|49.25022097|0.829018186|-19.38687321|52.08187888|-18.31454812|48.2348504|2126.9310920000003|-549.4364437|-275.6361647|22.09185326|0.012549086|-330.1175669|662.7555978999999|1.0|0.0|0.0|0.0|-5.25|4.39|75.5|1.0|1.0|84.17|0.0|2.0|3.0|21.0|3.0|338.21|0.0|1.0|-4.84|3.69e-06|1.44e-05|0.0|0.0|5.65e-06|-0.07069|3.9759|3.9759|847.01|311.84|0.3005|0.59928|0.59928|-2096.707754|-0.23068|0.01471235|9.3069|7.1938
12d_a40|0.0|0|0.0|1|7.515889085|0|0|1.753432382|0.1028826769999999|5.4161004020000005|0.043185185|0.209157499|0.794852923|-0.288158151|-0.166080871|-0.002126898|0.3683138529999999|0.127299624|0.224167029|-0.552689736|0.809398262|0.7769829840000001|-0.0065648919999999|-0.254735308|0.6948809659999999|1|-0.095675903|0.01171131|-48.54239742|207.39648|0.159568585|84.53363343|-25.71599691|60.80168183|0.844283549|-26.85139526|55.13932669|-20.59374436|56.88984065|2270.596857|-679.5935638999999|-360.0239567|24.39197636|0.01245259|-364.7778083|804.9352200000001|1.0|0.0|1.0|1.0|-6.84|5.02|84.45|2.0|1.0|96.16|0.0|1.0|2.0|23.0|2.0|361.25|0.0|1.0|-5.58|5.58e-07|2.61e-06|0.0|0.0|1.44e-07|-0.07765|4.3959|2.7962|910.58|443.4|0.2584|0.55983|0.70435|-2153.071733|-0.19369|0.0164339|1.9961|7.7212
8_a47|0.0|0|0.0|0|7.252053952000001|0|1|0.0|0.003732288|5.476463552|0.0363475179999999|-0.087101663|1.335354131|-0.391797226|-0.14203855|-0.007648516|-0.177626636|-0.00158075|-0.003223628|-0.4497577479999999|0.686795267|0.7847248109999999|-0.035681436|-0.223459904|0.659210804|1|-0.075955381|0.008687692|-53.11155658|90.32612351|0.150243126|87.2263982|-30.83488674|0.0|0.819702033|-25.60148752|60.62152862|-20.78278301|49.14108595|2621.772106|-956.0080185|-555.0279614|25.35407034|0.012935553|-371.2177396|1166.287236|1.0|1.0|1.0|2.0|-9.25|6.77|58.04|2.0|0.0|113.97|0.0|1.0|4.0|29.0|4.0|405.85|0.0|1.0|-6.19|2.56e-07|6.490000000000001e-07|0.0|0.0|5.62e-10|-0.05495|3.6696|3.6696|1071.62|337.87|0.2249|0.6877800000000001|0.6877800000000001|-1685.8518170000002|-0.2085199999999999|0.03283575|4.6281|7.3
13l_a6|0.0|1|0.0|0|7.412764017000001|1|1|0.0|0.03093879|5.351858133|0.0408037829999999|0.090187973|0.0|-0.858070925|-0.086595185|-0.006280295|0.144180269|-0.045794891|-0.073210645|-0.564860904|0.8694295409999999|0.7908110340000001|-0.058931734|-0.1470289659999999|0.827754203|0|-0.118071236|0.030012523|-88.13242567|182.8275745|0.3569010139999999|248.6104661|-61.3913735|118.3485042|0.793671137|-57.29112645|100.8610837|-31.47586631|103.1523329|2967.923804|-1762.648513|-1227.82747|39.65857501|0.018273048|-409.1314702|2220.880201|1.0|1.0|1.0|3.0|-8.89|3.8|115.15|1.0|0.0|124.98|0.0|1.0|7.0|33.0|5.0|441.48|0.0|1.0|-4.77|3.26e-06|1.7100000000000002e-05|0.0|0.0|1.29e-09|-0.04885|3.6675|3.5499|1249.13|349.26|0.3115|0.7002|0.70515|-1465.560303|-0.19447|0.03092407|8.9893|6.4145
14a_a10|0.0|0|0.0|1|7.535296702|2|2|2.156210368|-0.2090476269999999|5.4161004020000005|0.035660377|0.027446544|2.070512208|-0.147427016|-0.00421565|0.012272222|0.042968756|-0.220250238|-0.344811314|-0.168193178|0.76857495|0.7348225290000001|-0.011977878|-0.007680215|0.740051323|1|-0.044416218|0.0135610389999999|-51.23835032|67.52851799|0.088450549|64.18371923|-37.18086445|134.15514270000003|0.542015878|-23.38784787|67.14248252|-13.76552695|42.07091945|3075.550631|-922.2903058|-669.2555601|25.39690722|0.0219172279999999|-60.97724212|1701.592784|0.0|1.0|1.0|0.0|-8.18|3.36|59.31|1.0|0.0|146.76|0.0|1.0|7.0|35.0|6.0|468.59|1.0|0.0|-4.8|6.159999999999999e-05|1.58e-05|0.0|0.0|6.55e-09|-46.0|5.5808|3802.0|1380.89|326.1|0.2835|0.34245|0.7047100000000001|-1489.42155|0.19621|-0.14757681|4.8004|7.1308
14ab_a23|0.0|0|0.0|2|7.423568444|0|0|3.4171257980000003|0.065530542|5.351858133|0.04314059|0.021287386|0.7586471459999999|-0.287365522|-0.03821899|0.012103325|0.038241896|-0.074579388|-0.13397874|-0.449699921|0.725358161|0.75434493|-0.085303124|-0.05990912|0.693959193|1|-0.051974369|0.017974612|-52.21744789|40.23721489|0.07577767|51.89838547|-35.76253038|82.79560776|0.797837067|-24.37891748|61.60741239|-21.67516705|47.90644969|2941.47118|-1148.783854|-786.7756682999999|27.16741043|0.013710439|-407.9635285|1439.872753|0.0|0.0|1.0|1.0|-8.16|4.63|105.02|2.0|1.0|130.22|0.0|1.0|5.0|32.0|4.0|439.54|0.0|0.0|-5.55|5.9e-07|2.81e-06|0.0|0.0|6.9799999999999995e-09|-0.07146|3.6587|3.6587|1238.27|338.88|0.3893|0.66532|0.66532|-1708.277193|-0.21924|0.02013145|8.4721|8.4012
3i_a32|0.0|1|-4.547725143|0|7.78113851|0|0|0.0|-0.157360524|5.733341277|0.05052381|-0.21362765|1.711001131|-0.4449120629999999|0.022524712|-0.0106761939999999|-0.8373173840000001|-0.054335108|-0.212967423|-0.537667101|0.565740817|0.833699527|-0.337053202|0.030060554|0.54844677|1|-0.093279684|0.015296821|-59.72706743|60.99385995|0.106172013|55.97682661|-31.48976464|0.201037767|0.77072347|-25.92886531|71.27609889|-23.52884474|57.24454122|2471.4299920000003|-776.4518766|-409.3669403|30.52825775|0.021905206|-285.465827|1007.432506|1.0|0.0|1.0|1.0|-6.96|6.29|110.94|2.0|0.0|88.28|0.0|1.0|3.0|24.0|6.0|366.38|0.0|1.0|-5.16|5.37e-07|6.85e-06|0.0|0.0|1.0900000000000001e-07|-0.06518|3642.0|3642.0|876.0|340.43|0.4765|0.70322|0.70322|-1891.738614|-0.21278|0.02199999|3.8572|8.2366
2_a27|0.0|0|0.0|2|6.605297921|0|0|3.250529415|0.09890645|4.59511985|0.0427777779999999|-0.196529806|1.267636369|-0.276758209|0.017751479|0.00988756|-0.337316432|-0.21066171|-0.361571905|-0.475677812|0.639024713|0.796022385|0.137868605|0.027777778|0.60904903|1|-0.058444848|0.019809599|-41.03489597|9.194894069|0.153130039|77.08713259|-20.65736087|53.58106492|0.6684621829999999|-14.81116546|52.43208086|-14.73047548|39.39404027|2210.487938|-574.4885436000001|-289.2030522|22.03636323|0.022639983|-169.6109632|859.4181658|0.0|0.0|1.0|0.0|-5.84|2.49|65.6|0.0|0.0|92.58|0.0|2.0|2.0|24.0|4.0|317.34|1.0|1.0|-3.7|0.000644|0.0002009999999999|0.0|0.0|1.45e-06|-0.04933|4.1624|4.1624|906.48|297.87|0.3217|0.55857|0.55857|-1043.665151|-0.21702|0.02268519|6.8854|7.8861
8a_a50|0.0|1|0.0|1|7.860570786|1|1|2.03117465|-0.0737162059999999|5.777652323|0.03904321|-0.0224366579999999|1.99158738|-0.188998337|-0.058014797|0.007801731|-0.038971589|-0.065546446|-0.11385159|-0.352654037|0.75162266|0.804535572|-0.188882361|-0.095292123|0.7135713840000001|1|-0.069208148|0.018809422|-41.48493288|133.8183888|0.139123262|70.12485884|-20.91041439|0.0|0.751415713|-17.58335405|50.06249379|-15.95574341|44.36511568|2206.356773|-622.2739931|-313.6562159|21.23424244|0.017017336|-253.4513797|828.1354551|1.0|1.0|1.0|1.0|-6.32|3.71|59.39|0.0|0.0|94.75|0.0|1.0|2.0|24.0|3.0|313.36|1.0|1.0|-4.13|0.000138|7.48e-05|0.0|0.0|4.82e-07|-0.0280699999999999|5.622000000000001|4.1738|912.7|297.06|0.18|0.3462199999999999|0.60625|-1006.508913|-0.20051|0.03479985|5.5319|7.3279
19b_a38|0.0|1|0.0|0|7.412764017000001|2|2|0.0|-0.122009545|5.351858133|0.044392765|0.013765516|0.0|-0.467227005|-0.0697981979999999|-0.004358975|0.035216067|-0.098027247|-0.250781298|-0.443325632|0.653741315|0.8295290000000001|0.019437461|-0.114123934|0.632625562|0|-0.086013549|0.0224393089999999|-71.73053105|120.3048789|0.270689433|168.00390359999997|-44.51968852|0.0|0.7596369590000001|-33.13317155|84.49751102|-25.82299118|67.31146923|2897.652112|-1291.149559|-801.3543933999999|33.99385836|0.020570275|-322.28833010000005|1699.692918|1.0|0.0|0.0|3.0|-7.12|3.11|81.23|1.0|0.0|125.65|0.0|1.0|5.0|31.0|5.0|419.43|0.0|1.0|-4.33|5.68e-05|4.67e-05|0.0|0.0|7.599999999999999e-08|-0.05031|5363.0|3.7509|1111.29|330.55|0.4634|0.38952|0.69411|-1431.18309|-0.20445|0.03336932|6.3396|7.9172
12c_a5|0.0|1|0.0|0|6.605297921|1|1|0.0|-0.212798523|4.59511985|0.0252713179999999|-0.086795626|0.0|-0.16115723|0.0072946769999999|0.00586291|-0.1386392109999999|-0.01261147|-0.020144382|-0.223631474|0.808899433|0.797601178|0.05430631|0.014673577|0.782051277|0|-0.070873852|0.016374249|-43.47195613|143.44655559999998|0.158907079|104.5338363|-28.59715492|13.26856229|0.583585895|-30.6699685|59.40070647|-14.74941369|57.39441476|2697.345008|-825.9671665|-543.3459436|25.27376659|0.024214085|-109.9706106|1415.330929|0.0|1.0|1.0|2.0|-9.31|4.32|75.72|1.0|0.0|121.26|0.0|1.0|6.0|31.0|5.0|411.5|0.0|0.0|-4.33|8.159999999999999e-05|4.64e-05|0.0|0.0|4.93e-10|-0.04565|4.6671|4.0116|1200.02|309.06|0.1513|0.52074|0.6893600000000001|-1316.244961|-0.21128|0.02242648|3.5993|7.3279
6e_a31|0.0|1|0.0|0|7.773594467000001|1|1|0.0|0.06650322|5.733341277|0.037803618|0.132664341|0.0|-0.784597028|-0.0462850729999999|-0.008439437|0.225356759|-0.002840672|-0.004825446|-0.579941248|0.838789705|0.78240875|-0.071378445|-0.072882794|0.795570315|0|-0.122985602|0.032627586|-79.81721349|159.9587946|0.376659006|229.6732654|-48.66969791|99.0823033|0.7604979040000001|-45.72760428|93.68572477|-28.37945369|94.88738762|2776.836977|-1277.075416|-778.7151665|37.31693873|0.022744048|-317.6847132|1679.262243|1.0|1.0|1.0|2.0|-7.33|4.0|131.36|1.0|0.0|109.69|0.0|1.0|4.0|29.0|5.0|404.44|0.0|1.0|-4.66|2.34e-06|2.18e-05|0.0|0.0|4.67e-08|-0.05426|3.3083|3.3083|1077.48|374.76|0.5103|0.70391|0.70391|-1652.445002|-0.18844|0.03676794|8.3583|6.4318
7d_a10|0.0|0|0.0|1|7.535296702|1|1|2.087763133|-0.117302383|5.4161004020000005|0.041369509|-0.042667459|1.591760572|-0.0845736919999999|-0.0325418129999999|0.008513576|-0.09209689|-0.041520889|-0.089622042|-0.2018053139999999|0.531023495|0.809056885|0.0658971929999999|-0.051603612|0.525816226|1|-0.059327943|0.010495008|-37.61597161|12.32220006|0.158947933|84.32774259|-19.95666068|89.87999909999999|0.729585423|-16.69900016|45.08492005|-13.12185056|37.04365163|2348.343588|-564.2395741|-299.34991010000005|17.98535187|0.014078094|-243.607074|773.3701306|1.0|1.0|1.0|0.0|-7.83|4.97|43.6|1.0|0.0|100.04|0.0|1.0|2.0|26.0|4.0|344.38|1.0|1.0|-4.72|5.98e-05|1.9e-05|0.0|0.0|1.46e-08|-0.05634|5.8433|3.8856|970.29|319.09|0.2593|0.32059|0.68393|-1129.003694|-0.21965|0.02250617|3.4695|6.0325
8e_a46|0.0|0|0.252655541|1|7.727094485|1|1|2.161814059|-0.205882192|5.533389489|0.043238095|-0.126773923|0.0|-0.046696417|-0.016857659|0.0123581919999999|-0.203086023|-0.08488645|-0.135984209|-0.132524216|0.669602597|0.789844634|-0.241393458|-0.024620704|0.668786636|0|-0.053352779|0.009576086|-33.59778824|7.389496216|0.078647648|40.04689925|-17.10778729|53.05984592|0.7492419109999999|-13.83322216|39.62167507|-11.72015869|32.04299109|1982.950764|-503.9668235|-256.61680930000006|15.64268965|0.011830243|-253.8248986|672.6356549999999|0.0|1.0|1.0|0.0|-6.67|3.9|43.6|0.0|0.0|91.93|0.0|1.0|2.0|23.0|3.0|304.39|1.0|1.0|-4.04|0.0002569999999999|9.15e-05|0.0|0.0|2.16e-07|-0.03175|4.5092|4.5092|933.3|274.96|0.2162|0.6967|0.6967|-954.743261|-0.2201|0.024010215|3.7755|6.3915
AKLKII_a46|0.0|1|0.0|0|6.605297921|0|0|0.0|-0.206312209|4.59511985|0.0386379929999999|-0.008897473|1.744747103|-0.129865138|0.036226415|0.006731579|-0.015805561|-0.037291767|-0.066245471|-0.270506095|0.718266758|0.758995484|-0.0150769919999999|0.064690027|0.687139108|1|-0.071827497|0.010384859|-42.37969553|160.85204040000002|0.162358606|76.99187522|-20.09682339|0.0|0.7721395329999999|-16.15213359|49.76981906|-15.74102977|38.98582025|2000.353437|-550.9360419|-261.2587041|20.38625028|0.015584114|-258.10190780000005|713.5187596|1.0|1.0|1.0|1.0|-7.21|3.39|67.35|0.0|0.0|85.32|0.0|1.0|2.0|22.0|4.0|287.32|1.0|1.0|-3.58|0.000578|0.000266|0.0|0.0|6.18e-08|||||||||||||6.7423
10_a15|0.0|0|0.0|0|0.0|0|0|0.0|-0.137104477|0.0|0.037209302|-0.0869138469999999|0.0|-0.384887119|0.010152859|0.0034254209999999|-0.132759909|-0.120626133|-0.184255041|-0.391156537|0.8310685940000001|0.713794823|0.0107135269999999|0.018211609|0.7933685340000001|0|-0.052826735|0.010485777|-59.05618983|6.497096666|0.066863055|38.90530741|-34.36276159|0.0|0.8301726490000001|-17.88541558|65.80736417|-21.17108692|36.83936823|2605.82709|-1122.067607|-652.8924702|25.50202895|0.0116026369999999|-384.2321709|1351.607534|1.0|1.0|1.0|1.0|-9.82|6.3|56.27|2.0|0.0|119.95|0.0|1.0|6.0|30.0|4.0|397.47|0.0|1.0|-5.83|5.99e-07|1.47e-06|0.0|0.0|1.51e-10|-0.03581|4.4682|3.6448|1136.48|340.17|0.1412|0.66799|0.70313|-1280.804272|-0.18958|0.02738146|3.1460000000000004|8.1549
21_a4|0.0|0|0.0|1|7.535296702|1|1|2.026698554|-0.164057585|5.4161004020000005|0.042924837|0.019346682|0.0|-0.131928225|-0.104638158|0.012094249|0.030586117|-0.063064908|-0.099702401|-0.228430899|0.6952936|0.777866961|0.090847781|-0.174578783|0.674434042|0|-0.0571545999999999|0.020173071|-38.7880598|63.37635587|0.067853265|34.4171635|-19.67444009|66.03320922|0.7231676229999999|-14.70482428|47.69702403|-14.54552243|39.22285963|2045.488184|-581.8208971|-295.1166014|20.11362507|0.017563978|-226.3943104|804.5450027|1.0|1.0|1.0|0.0|-5.94|3.85|39.94|0.0|0.0|91.59|0.0|2.0|3.0|23.0|3.0|303.36|1.0|1.0|-4.19|0.000133|6.51e-05|0.0|0.0|1.16e-06|-0.02956|5.1623|4.0245|916.76|308.08|0.2016|0.5260600000000001|0.66476|-973.400097|-0.19588|0.020181098|2.9409|6.9172
17_a20|0.0|1|0.0|0|6.842683282|0|0|0.0|-0.064380628|4.727387819|0.0388043479999999|0.065447136|1.652760156|-0.28924577|-0.072863159|0.000922796|0.1134578219999999|-0.116922879|-0.202695123|-0.456415963|0.760575852|0.7494736590000001|-0.131511077|-0.127696675|0.71987165|1|-0.063665681|0.015032258|-53.38406095|66.47074027|0.0879464559999999|57.67438055|-35.00871763|10.50834496|0.75430388|-27.38007162|64.39681425|-20.699942|51.60929807|2761.976599|-1014.297158|-665.1656349|27.44244402|0.016793117|-333.5397332|1344.679757|0.0|1.0|1.0|1.0|-10.14|4.85|91.14|2.0|0.0|119.48|0.0|0.0|4.0|31.0|5.0|402.45|0.0|1.0|-5.08|4.4e-06|8.35e-06|0.0|0.0|7.19e-11|-0.0706799999999999|3.3926|3.3926|1157.26|365.45|0.2977|0.69839|0.69839|-1291.692325|-0.21089|0.03030655|5.3075|5.6478
3c_a49|0.0|0|0.0|1|7.535296702|1|1|2.108416128|0.034009672|5.4161004020000005|0.036335697|-0.04696024|1.879769411|-0.248722888|0.0127926339999999|0.006470561|-0.0780996759999999|-0.0612829229999999|-0.101919761|-0.384874446|0.666785606|0.802792677|0.005559828|0.0211518929999999|0.64702083|1|-0.071786669|0.0148240689999999|-42.3959176|89.34479838|0.203663616|116.4686425|-24.24485565|77.29181095|0.637222556|-23.47658531|54.85343388|-14.4326528|49.52988301|2521.794855|-678.3346816000001|-387.9176903|22.64931248|0.021783913|-156.9462939|1064.517686|0.0|1.0|1.0|1.0|-7.54|3.87|72.7|1.0|0.0|109.43|0.0|1.0|4.0|28.0|4.0|369.42|1.0|1.0|-3.86|0.0003509999999999|0.000137|0.0|0.0|2.89e-08|-0.0606|5.1584|3842.0|1046.53|322.71|0.4321|0.32539|0.6692100000000001|-1198.430306|-0.21913|0.03394942|3.7789|7.0605
25c_a34|0.0|0|0.0|1|7.412764017000001|2|2|1.958290974|0.024837617|5.351858133|0.037424242|-0.16034464|0.0|-0.834326082|-0.041629027|0.001433865|-0.250299211|-0.3609280379999999|-0.563411433|-0.5404076879999999|0.809687672|0.80135608|0.118901861|-0.072907053|0.760055383|0|-0.088513496|0.043815478|-75.6298008|183.6812574|0.316768377|211.2752099|-50.44285726|93.28638171|0.537428437|-39.37521522|100.6665476|-21.008278|88.25954175|2884.104654|-1134.447012|-756.6428589|39.09037289|0.037538004|-49.9273377|2110.880136|0.0|1.0|1.0|1.0|-5.71|1.98|90.74|1.0|0.0|116.0|0.0|2.0|6.0|31.0|6.0|421.45|0.0|0.0|-3.28|0.00156|0.000523|0.0|0.0|1.97e-06|-0.03272|4.2095|4.2095|1180.85|294.54|0.2239999999999999|0.69247|0.69247|-1426.421463|-0.2069599999999999|0.03817361|9.8087|5.7496
14z_a23|0.0|0|0.0|2|7.423568444|0|0|3.305974434|0.08752343|5.351858133|0.04314059|0.038811869|0.729326158|-0.30053593|-0.0229244|0.007229683|0.0708381429999999|-0.069023218|-0.125978901|-0.46459002|0.719722236|0.802520527|0.10796308|-0.035965909|0.64069202|1|-0.0582387179999999|0.018337664|-55.54823244|40.18308023|0.074698898|52.02674091|-38.68856944|79.960755|0.785604449|-28.25118461|66.77741935|-23.63754572|53.33438253|3094.698027|-1110.964649|-773.7713888999999|30.08835522|0.01612263|-397.8390333|1414.152695|0.0|0.0|1.0|1.0|-8.57|5.32|105.02|2.0|1.0|130.3|0.0|1.0|5.0|32.0|4.0|480.37|0.0|0.0|-6.13|1.7e-07|7.37e-07|0.0|0.0|2.6899999999999996e-09|-0.08503|4032.0|3.6632|1221.92|338.46|0.3201|0.66217|0.69913|-2548.895003|-0.23698|0.01238131|7.9877|8.2941
