molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|SRW07|n6HRing|ATSC1c|AATSC1are|MATS8i|n5aRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA3|FNSA5|PNSA3|PNSA5|RPSA|TPSA_x|WNSA5|RPCS|FNSA2|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|PPSA1|WNSA2|DPSA4|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Leadlikeness|Log S (Ali)|Heavy atom count|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
12bf_a36|1|0|0|3.31325137|0.0|0|7.412764017000001|2|2|1.297043948|0.0|-0.024689509|5.351858133|2|-0.4497470879999999|-0.006877664|-0.096665166|1|-0.004358975|-0.098027247|-0.250781298|-0.433281391|-0.033696875|0.892249657|0.632625562|0|-0.090461753|-0.110255801|-58.26326838|-71.01192632|0.320859336|206.6543367|-45.73631152|0.0|-1.874348624|86.28460578|-24.14405495|72.27889645|0.474826911|2902.591295|437.4108773|-1207.2027480000002|2522.341812|0.294529031|7.546900716000001|14.37031118|189.6959033|-777.5172959|34.22402339|-264.6734075|593.6088758|15.27267945|1.0|0.0|0.0|1.0|0.0|2.0|4.72|0.14|-7.12|3.55|2.78|1.0|-3.99|31.0|417.41|0.0|2.44|0.000102|4.81e-05|2.88|0.0|0.0|7.599999999999999e-08|-0.0571299999999999|3.66|3874.0|-1431.413697|-1431.380702|670.85|1120.94|320.04|0.4518|236.98|517.66|0.40663|0.69292|0.4006|-0.15677|5.4787|-0.2139|0.03299488|-1431.246893|6.0|8.2218|8.2218
8_a15|0|0|0|0.0|0.0|0|0.0|0|0|1.419941362|0.0|-0.208657545|0.0|1|-0.5025236129999999|1.7800000000000002e-05|-0.010146469|0|0.003160815|-0.203104439|-0.295062413|-0.342749125|-0.025923166|0.742680335|0.8105478740000001|0|-0.071552706|-0.118293578|-41.7821007|-69.07571287|0.146103518|85.31489861|-40.33569847|55.99586988|-1.419522941|89.80283608|-16.91650111|61.44071008|0.389723411|2393.276181|498.6196971|-828.9085544|1919.535904|0.480572589|6.093505548|9.984825987|280.62296039999995|-484.0283816000001|32.56759415|-22.68867482|532.0914339999999|20.72712321|1.0|1.0|1.0|0.0|1.0|1.0|3.14|0.19|-7.57|3.9|1.96|2.0|-5.25|27.0|366.41|0.0|3.76|5.63e-06|1.53e-05|4.24|0.0|0.0|2.69e-08|-0.02723|3.36|3.7426|-1223.704913|-1223.687714|598.84|1050.15|331.28|251.0|279.58|538.51|0.5128|0.70524|0.0155|-0.1558|1.1415|-0.18303|0.01719864|-1223.523393|108.0|6.9666|6.9666
21_a12|0|0|0|0.0|0.0|0|6.605297921|1|1|0.609915045|0.0|0.04375233|4.59511985|3|-0.362168355|-0.003879878|-0.01367083|1|-0.001825446|-0.116098308|-0.211367878|-0.522951134|-0.099516604|0.89838263|0.859899236|0|-0.068775342|-0.100098765|-34.60932333|-50.37198585|0.15172224|76.35009799|-25.34833425|0.0|-1.401382713|59.10840872|-18.55810005|40.76379649|0.473492395|2185.835701|426.8727514|-705.2078018999999|1080.052791|0.229181643|5.891343219|11.18947411|115.3294396|-354.8766794|24.07584081|-272.5639702|380.2468615|8.736422872|1.0|1.0|1.0|0.0|1.0|1.0|4.05|0.12|-6.78|4.01|1.82|0.0|-3.82|23.0|319.38|0.0|2.68|0.00015|0.000173|2.53|0.0|0.0|1.67e-07|-0.0546899999999999|2.56|3.9971|-1327.479547|-1327.451966|539.67|893.17|310.18|0.3665|264.64|397.31|0.59386|0.57644|0.1668|-0.16784|2327.0|-0.22253|0.02758166|-1327.397348|22.0|7.6576|7.6576
12a_a5|1|0|0|2.981252568|0.0|0|7.139660336|1|1|1.338814635|0.0|-0.256282289|5.209486153|2|-0.09350376|0.00873078|-0.114419442|1|0.008649556|-0.057691345|-0.093973419|-0.175245466|-0.063558439|0.829536345|0.741588813|0|-0.058605038|-0.067680123|-36.01436435|-41.59124655|0.105409104|64.77671525|-25.55893402|0.0|-1.353602454|50.40529807|-15.99663329|41.04680832|0.457755771|2524.410428|549.7500455|-831.8249311000001|899.5599904|0.253214907|8.741980056000001|16.12184989|155.6073368|-511.1786804|21.42066499|-303.31208710000004|650.3600841|8.814051518|0.0|1.0|1.0|1.0|1.0|1.0|3.06|0.21|-8.83|5.12|2.17|1.0|-4.27|29.0|381.47|0.0|3.58|5.37e-05|2.56e-05|3.38|0.0|0.0|1.4800000000000003e-09|-0.04076|2.91|4.1610000000000005|-1202.02622|-1201.990542|667.31|1140.24|297.97|0.4794|264.55|508.81|0.50831|0.67169|0.0296|-0.17152|2.5642|-0.21228|0.03567816|-1201.8082029999998|19.0|7.7212|7.7212
7e_a8|1|0|0|3.038052327|0.0|1|7.05012252|0|0|1.394799915|1.3496955309999998|-0.150447714|4.844187086|0|-0.289324602|0.0024398329999999|-0.11032771|1|0.002669179|0.034227147|0.07125309|-0.341022848|-0.072307692|0.790500031|0.577394732|0|-0.08608941|-0.0886889709999999|-51.4880895|-53.04282692|0.170843962|102.177831|-31.72369068|63.5628736|-1.6850904519999998|64.23177694|-22.39586026|64.40615805|0.4742828629999999|2605.914474|495.8990914|-1007.813711|2032.501296|0.223998448|7.70387217|14.654025199999998|133.9683023|-602.7501229|28.86058693|-330.14031780000005|519.5762494|11.18895001|1.0|0.0|1.0|0.0|0.0|1.0|3.2|0.04|-8.29|5.16|3.54|2.0|-5.75|29.0|385.39|0.0|4.31|1.78e-06|3.87e-06|4.54|0.0|0.0|5.07e-09|-0.0697|6.32|3.2363|-1300.495519|-1300.467069|622.23|1060.05|383.1|0.3461|325.06|544.55|0.6998300000000001|0.70177|0.1522|-0.13577|9.0006|-0.2054699999999999|0.02845071|-1300.327213|35.1|4.4547|4.4547
11a_a31|1|0|0|2.856083711|0.0|0|7.773594467000001|1|1|0.610138462|0.0|-0.045290366|5.733341277|0|-0.8792402579999999|-0.022093578|-0.1217573119999999|2|-0.017433557|-0.1068420919999999|-0.1829166189999999|-0.563537536|-0.030335912|0.910334509|0.819138461|0|-0.151872243|-0.161027639|-76.64827023|-81.26889906|0.513245044|259.0291941|-41.01552988|71.03772901|-1.932331673|97.23036756|-28.68314085|97.560141|0.451795285|2288.9694010000003|245.6599349|-975.2267888|1769.346573|0.264745055|5.791411901|10.5643234|133.6139513|-492.1863586|39.01114987|-237.4612264|302.14325319999995|15.96146849|0.0|0.0|1.0|0.0|1.0|2.0|3.26|0.13|-4.65|3.93|0.57|0.0|-4.81|23.0|329.33|0.0|2.42|1.5399999999999998e-05|0.000161|2.53|0.0|0.0|2.22e-05|-0.05074|3.97|3.8042|-1441.452616|-1441.411622|529.63|860.74|325.92|0.2797|325.92|407.76|0.69222|0.69222|0.2797|-0.15515|6.4691|-0.20589|0.04099365|-1441.37897|0.19|6.7212|6.7212
6a_a31|1|0|0|3.3855253210000003|0.0|0|7.703007682000001|1|1|0.610184884|0.0|0.038376178|5.6869753560000005|0|-0.779425376|-0.013930701|-0.0225412779999999|2|-0.010591881|0.0006473469999999|0.001117583|-0.568500407|-0.0436046509999999|0.848080284|0.803505125|0|-0.132158278|-0.126430958|-77.60012959|-74.23718620000001|0.42783832|251.216265|-43.59027182|98.49408082|-1.896464366|92.52963742|-26.51328079|97.68889243|0.478330896|2713.694431|335.9594356|-1113.557793|1671.917893|0.307253701|7.516549303|14.408653400000002|180.411907|-653.8540772999999|38.27271371|-226.3518866|479.200937|18.29245122|1.0|1.0|1.0|1.0|1.0|2.0|3.42|0.05|-6.96|4.68|1.13|1.0|-5.22|28.0|390.42|0.0|2.96|6.09e-06|4.55e-05|2.8|0.0|0.0|1.11e-07|-0.05563|4.03|3.5428|-1613.34153|-1613.295461|607.79|1028.95|349.96|0.6404|349.96|447.66|0.70416|0.70416|0.6404|-0.1428|7.7514|-0.19843|0.04606915|-1613.198178|1.1|5.9586|5.9586
11a_a5|1|0|0|2.9781886010000003|0.0|0|6.605297921|0|1|1.212363224|0.0|-0.165418719|4.59511985|2|-0.185262487|0.007993132|-0.1301505359999999|1|0.007955512|0.003975818|0.006120569|-0.254944026|-0.0489811909999999|0.773417838|0.7410766209999999|0|-0.064565402|-0.071517578|-46.13206353|-51.09940261|0.10656566|76.14130253|-36.51058972|14.47576249|-1.573386716|61.4470419|-18.73644762|54.60662289|0.466436596|2727.027899|638.3599998999999|-1124.186857|1170.247903|0.259134725|9.740948724|18.25640338|185.1520983|-803.2329738|25.28995251|-344.1971057|835.912531|10.34763929|0.0|1.0|0.0|1.0|1.0|1.0|3.53|0.3|-9.93|6.38|3.05|2.0|-7.25|32.0|424.54|1.0|5.16|5.63e-08|3.95e-07|6.13|0.0|0.0|1.18e-10|-0.03694|4.83|4.0938|-1339.8362619999998|-1339.802852|739.79|1272.7|302.86|0.5473|281.57|578.8|0.6735|0.65363|0.1838|-0.16735|2.8611|-0.20429|0.03340977|-1339.555805|81.0|7.0915|7.0915
14s_a23|0|1|1|0.0|0.0|2|7.423568444|0|0|1.197958333|3.336763335|0.020458621|5.351858133|2|-0.298573309|0.010682694|-0.044305947|2|0.009263715|-0.071484865|-0.13187015|-0.457212212|-0.1050445769999999|0.846632079|0.659570836|1|-0.055037441|-0.080500435|-35.30692476|-51.64162341|0.07236376|46.42188642|-33.12848261|82.55990607|-1.610008704|62.75905983|-21.9751589|48.11843993|0.470919749|2954.0751370000003|595.0854952000001|-1032.832468|2316.634024|0.2251838339999999|7.548546899|14.26730044|144.457092|-662.5696522999999|28.36177131|-352.5931977|633.3278634|11.11743642|0.0|0.0|1.0|0.0|1.0|1.0|3.45|0.05|-7.99|4.0|3.51|2.0|-6.13|31.0|445.93|0.0|4.01|7.49e-07|2.83e-06|4.21|0.0|0.0|1.02e-08|-0.07783|4.1|3.6828|-2089.521231|-2089.500101|668.66|1164.32|336.66|0.3669|336.66|528.82|0.60323|0.60323|0.3669|-0.1515|4.7032|-0.22933|0.02112956|-2089.352478|3.0|8.5482|8.5482
9_a3|0|0|0|0.0|0.0|0|6.823286122000001|0|0|0.605017128|0.0|0.187952252|4.727387819|1|-0.298197887|-0.004918099|0.065373003|1|-0.003863265|0.083014843|0.141996379|-0.614170287|0.042154567|0.7327715159999999|0.865283439|0|-0.095161413|-0.083555008|-44.74600478|-39.28853824|0.15350225|72.17854599|-18.47392835|72.50764604|-1.336880133|43.50933802|-17.96047462|48.21513485|0.413418346|2017.0704920000005|398.0331029|-628.6166118|1383.145159|0.1131403219999999|5.004834198999999|8.532203772|53.19989715|-295.5828535|20.25176593|-363.8118546|349.6957191|4.220799781|1.0|1.0|1.0|1.0|1.0|1.0|3.1|0.0|-7.26|4.9|2.42|1.0|-5.53|22.0|303.38|0.0|3.7|2.96e-06|1.25e-05|4.14|0.0|0.0|5.5e-08|-0.03999|3.28|3.7356|-1256.087705|-1256.0634710000002|512.44|857.36|331.9|0.2069|213.09|350.27|0.3639699999999999|0.6724600000000001|0.1127|-0.15834|2.0863|-0.19833|0.0242342|-1256.002529|10965.0|4.96|4.96
4f_a46|0|0|0|0.0|0.2096617139999999|1|7.825245291|1|1|1.134637108|2.190536659|-0.2265364489999999|5.587248657999999|2|-0.053860324|0.012332859|-0.056114865|1|0.011806162|-0.079238184|-0.123416853|-0.150189733|-0.1697014539999999|0.7796270059999999|0.69830739|0|-0.055836642|-0.0674830959999999|-30.29079362|-36.60887321|0.065026794|35.27635517|-19.85993046|56.50645576|-1.079729539|42.21890747|-11.95391778|35.0293449|0.424708366|2103.214727|507.213176|-585.7419712999999|1563.375755|0.240157725|5.654067072999999|9.828175385|130.2830519|-317.7588874|15.73210412|-281.9234274|538.4165208|5.6100342670000005|1.0|1.0|1.0|1.0|1.0|0.0|3.88|0.38|-7.21|4.56|2.58|1.0|-4.38|25.0|332.44|0.0|3.76|4.18e-05|2.62e-05|3.77|0.0|0.0|6.12e-08|-0.02947|3.87|4548.0|-1033.550809|-1033.528421|591.51|1020.33|272.61|0.1719|272.61|493.53|0.69208|0.69208|0.1719|-0.19079|3.2783|-0.2202599999999999|0.02238723|-1033.36869|183.0|6.7375|6.7375
4_a47|0|0|0|0.0|0.0|0|0.0|0|0|1.304464196|0.0|0.004633887|0.0|2|-0.3692130839999999|-0.007295208|0.0687047279999999|0|-0.006506051|-0.017555555|-0.027355932|-0.462831711|0.019305509|0.84420422|0.8124901999999999|1|-0.07804769|-0.092556319|-42.46254967|-50.35610033|0.1257991219999999|68.44214684|-27.39669054|0.0|-1.48090111|57.78603076|-19.18327632|46.69151766|0.402148382|2306.463316|475.6168721|-805.6976052|1528.797085|0.193395607|6.468023748999999|10.818777699999998|105.2186243|-438.3470487|23.78275706|-333.62177030000004|471.7712484|7.429930428|1.0|1.0|0.0|1.0|1.0|2.0|2.75|0.05|-8.79|4.83|3.1|2.0|-5.92|26.0|361.82|0.0|4.32|1.21e-06|2.31e-06|4.96|0.0|0.0|1.61e-09|-0.05606|4.44|3.73|-1509.453558|-1509.4201369999998|576.9|988.42|332.4|0.2304|214.85|432.89|0.45947|0.69157|0.2221|-0.1547|4.2607|-0.21076|0.03342033|-1509.3147789999998|32.0|7.5|7.5
4g_a49|0|0|0|0.0|0.0|2|8.228176896|2|2|1.343847279|4.107873566|-0.087219006|6.107022888|4|-0.328081947|0.007953069|0.003456679|2|0.007845545|-0.038698906|-0.066023903|-0.311927917|0.144740607|0.81242269|0.626581708|2|-0.061465364|-0.0666753309999999|-61.24875669|-66.44036383|0.139812173|139.3194688|-66.20622488|74.95505057|-2.000259924|90.11923831|-24.91513644|80.12633309|0.48934952|4706.348867000001|857.1564845|-1993.210915|4747.967275999999|0.372642776|9.28937554|18.19125978|371.3295653|-1986.186746|39.71443299|-253.8168226|1714.878736|23.67887448|0.0|0.0|0.0|1.0|0.0|1.0|4.83|0.1|-13.67|6.09|2.87|2.0|-7.47|51.0|663.73|1.0|5.23|3.3700000000000004e-08|3.72e-08|5.28|0.0|1.0|2.13e-14|-0.06458|6.35|3.6269|-2147.721319|-2147.66293|985.89|1766.47|341.84|0.1389|287.56|662.84|0.33449|0.69238|0.0265|-0.15087|3.4099|-0.21545|0.05838924|-2147.295787|106.0|6.9747|6.9747
18c_a25|0|0|0|0.0|0.0|1|6.842683282|0|0|1.193723817|1.959418462|-0.087958541|4.727387819|2|-0.162271435|0.007804726|-0.038865826|1|0.007488918|-0.038006869|-0.064145547|-0.282103688|0.0114970419999999|0.8005589320000001|0.7357918440000001|1|-0.048636087|-0.0719340379999999|-31.96445203|-47.27625541|0.05198276|34.1639413|-31.07074762|0.0|-1.510614788|56.83666555|-17.72859578|38.26446885|0.484730247|2917.369488|623.0528232|-992.8013635|2095.730631|0.2520795489999999|7.553051762000001|14.65844196|165.67090530000002|-652.4856999|23.70385212|-325.8749539|831.3429628|9.560410146|1.0|1.0|1.0|1.0|1.0|1.0|3.58|0.11|-10.17|6.29|3.08|2.0|-6.05|33.0|449.57|1.0|4.77|8.86e-07|2.51e-06|4.49|0.0|0.0|6.79e-11|-0.0622|4.75|3.3396|-1714.597797|-1714.5777670000002|698.86|1243.76|371.26|0.3558|226.01|547.87|0.31993|0.70516|0.0041|-0.13312|6.1775|-0.19532|0.02003004|-1714.342386|88.0|7.0555|7.0555
22_a4|0|0|0|0.0|0.0|1|7.535296702|1|1|1.399866564|1.987636054|-0.043165663|5.4161004020000005|1|-0.257448045|0.004765062|-0.2078428719999999|1|0.004237768|0.021636871|0.034720243|-0.3877007|-0.037423832|0.8404413829999999|0.755510052|0|-0.09491995|-0.089955967|-45.61565825|-43.23011833|0.138796849|66.70156956|-20.77508795|0.0|-1.349339509|48.65880447|-17.52572365|50.75888571|0.4359219589999999|1950.173729|413.8681986|-648.451775|1477.437886|0.155532959|5.495481464|9.742413394|74.7444381|-311.62631919999995|20.75359108|-331.080892|338.71903330000004|5.428686137000001|1.0|1.0|0.0|1.0|0.0|1.0|3.3|0.11|-5.24|3.19|2.09|0.0|-3.77|22.0|289.33|0.0|2.81|0.000172|0.000104|3.03|0.0|0.0|5.77e-06|-0.03046|3.38|4.0537|-934.2706743999998|-934.240411|519.39|860.77|305.85|0.1675|277.43|400.29|628.0|0.65771|0.1293|-0.16754|3.5548|-198.0|0.030263407|-934.171365|47.0|7.3279|7.3279
21a_a23|0|1|1|0.0|0.0|2|7.525639975|0|0|1.197963603|3.43622302|0.1049806919999999|5.4161004020000005|2|-0.3082571839999999|0.01269616|-0.133417036|2|0.01180744|-0.074441567|-0.136106024|-0.484404194|-0.137122549|0.79188323|0.6906097959999999|1|-0.051521215|-0.082341001|-34.01266735|-54.35891011|0.073461531|48.49696614|-35.88602363|82.08958626|-1.729161021|61.73864319|-22.83074225|41.64701536|0.492301762|2880.257677|611.67123|-1141.537112|2272.736256|0.157878617|7.950891003|15.66066298|104.2264415|-753.6064963|27.11098744|-451.7153132|666.0036144999999|7.379733085|0.0|0.0|1.0|1.0|1.0|1.0|3.53|0.09|-7.78|3.88|3.24|2.0|-5.89|31.0|425.51|0.0|3.78|1.3e-06|5.29e-06|3.98|0.0|0.0|1.65e-08|-0.07243|3.75|3.6993|-1669.250866|-1669.23053|701.01|1189.63|335.16|0.3692|335.16|558.61|0.60824|0.60824|0.3692|-0.15024|5.3733|-0.2226699999999999|0.0203361|-1669.0502720000002|102.0|6.9914|6.9914
7h_a8|1|0|0|2.99743835|0.0|1|7.05012252|0|0|1.391840221|1.2793830309999998|-0.118981425|4.844187086|0|-0.23505152|0.00112124|-0.0873792009999999|1|0.00084936|0.052081992|0.141285105|-0.382578949|0.041366689|0.7677336090000001|0.507325475|0|-0.093181899|-0.0934764819999999|-53.71230941|-53.88211443|0.228988973|131.9948047|-31.05895923|47.81104825|-1.6825766830000002|58.94376531|-23.65556243|60.42608164|0.4346108389999999|2534.324886|444.4294792|-969.8780597|1919.19991|0.107169655|7.589672923999999|13.42380338|61.77519141|-559.0612661|26.49502512|-452.8739011|446.5544107|5.061650885|1.0|0.0|1.0|0.0|0.0|1.0|3.12|0.0|-8.46|5.52|4.27|2.0|-5.68|28.0|373.35|0.0|4.63|2.09e-06|3.16e-06|4.66|0.0|1.0|3.5e-09|-0.06799|6.81|3.9282|-1285.182226|-1285.151298|593.53|999.62|315.62|0.3885|315.62|500.94|0.6963199999999999|0.6963199999999999|0.3885|-0.16076|7.0847|-0.22875|0.03092828|-1285.0707960000002|10.5|4.9788|4.9788
7_a1|0|0|0|0.0|0.0|1|7.860570786|2|2|1.348826331|2.307091837|-0.055291895|5.777652323|1|-0.421687222|0.0021597079999999|-0.07233584|1|0.004950534|-0.245732751|-0.391298966|-0.441054548|-0.042175602|0.862051935|0.729621031|0|-0.083362936|-0.098295453|-40.16416679|-47.35863598|0.289040847|139.2595474|-22.81733634|404.7836105|-1.179545431|61.72628137|-14.95535873|57.47898976|0.452829665|2150.215999|342.53930230000003|-568.3036318|1466.924404|0.396617144|5.07667644|9.278054953|191.0896839|-273.8080361|24.78585294|-99.61948195|351.4191817|14.36764539|0.0|1.0|0.0|1.0|1.0|0.0|3.09|0.22|-5.64|3.43|1.6|0.0|-3.16|23.0|305.33|0.0|2.72|0.000696|0.000195|2.48|0.0|0.0|2.29e-06|-0.02433|2.76|4.0504|-1009.509475|-1009.48087|515.2|864.85|306.1|0.2961|306.1|365.53|0.69902|0.69902|0.2961|-0.16734|4575.0|-0.19167|0.02860499|-1009.398029|0.46|6.3372|6.3372
13h_a6|1|0|0|3.464247528|0.0|0|6.842683282|0|0|1.424099498|0.0|-0.094781725|4.727387819|2|-0.3839567379999999|-0.002407131|-0.01698365|1|-0.000644109|-0.12414699|-0.215607882|-0.468842137|-0.164411111|0.8391892870000001|0.789769968|1|-0.074151997|-0.091977068|-51.85624128|-64.32173453|0.132089259|92.37313621|-44.98170701|0.0|-1.747564296|76.78735663|-22.63172141|64.05338768|0.461667017|2926.745635|606.9504647000001|-1222.112956|2829.19698|0.263081412|9.11292243|16.928040300000003|183.9790404|-854.6524332|30.71129129|-331.36552|744.1359788|12.4656221|1.0|1.0|1.0|1.0|1.0|2.0|3.64|0.12|-10.57|5.41|1.13|2.0|-5.56|33.0|431.49|0.0|3.61|2.77e-06|8.8e-06|3.7|0.0|0.0|2.67e-11|-0.07435|3.83|3392.0|-1386.613707|-1386.569017|738.61|1253.92|365.52|1.0978|254.58|591.53|0.50716|0.69001|0.2121|-0.14097|7.2872|-0.2153199999999999|0.04469058|-1386.3651|47.0|7.3279|7.3279
6c_a31|1|0|0|3.423005244|0.0|0|7.78113851|1|1|0.6101347220000001|0.0|0.047405064|5.733341277|0|-0.790027307|-0.009477764|-0.00219333|2|-0.00668344|-0.0055763209999999|-0.009333123|-0.582545668|-0.172780048|0.846458013|0.7905201209999999|0|-0.120905075|-0.126324613|-76.54198229|-79.97295595|0.358802727|227.1490414|-50.62888027|105.7632176|-2.147518413|93.4208388|-28.32375523|96.63311186|0.4463376229999999|2837.949799|405.9259734|-1359.540251|2357.829685|0.234676081|8.102804662|14.63492011|148.5675636|-860.6909647|37.00884624|-335.9398876|597.3075924999999|13.44788285|1.0|1.0|1.0|1.0|1.0|2.0|3.67|0.14|-7.72|5.58|1.58|2.0|-6.09|30.0|418.47|0.0|3.64|8.179999999999999e-07|1.15e-05|3.64|0.0|0.0|1.89e-08|-0.0581799999999999|5.08|3.2974|-1691.984862|-1691.948653|667.01|1125.85|376.01|0.5028|376.01|524.56|0.7014699999999999|0.7014699999999999|0.5028|-0.13351|5.9253|-0.19169|0.03620884|-1691.794585|0.34|6.4685|6.4685
19e_a38|1|0|0|3.376977671|0.0|0|7.412764017000001|2|2|1.297043576|0.0|-0.082311936|5.351858133|2|-0.4379521229999999|-0.001197042|-0.104569193|1|0.000347207|-0.091460175|-0.191751024|-0.436305701|-0.064035403|0.89459881|0.700181525|0|-0.083623427|-0.10214405|-56.34606212|-68.82539051|0.223437407|150.553721|-46.37503972|16.39385667|-2.042881001|82.37885703|-25.49088538|70.62168376|0.4655978389999999|2920.436229|523.2534216|-1376.50781|3426.997928|0.250809026|6.596408983|12.34352977|168.99691289999998|-927.5007945|34.02454948|-335.8133169|696.3887025|13.55346651|1.0|0.0|1.0|1.0|1.0|3.0|4.96|0.12|-7.28|4.03|2.75|2.0|-4.94|32.0|427.48|0.0|3.3|1.15e-05|1.89e-05|3.55|0.0|0.0|5.27e-08|-0.05139|4.08|3.8587|-1409.582478|-1409.547647|685.34|1183.12|321.31|0.3948|236.96|532.67|0.41961|0.58509|0.3738|-0.15584|5.8426|-0.20723|0.03483011|-1409.37733|0.01|8.0083|8.0083
2_a20 (SB-505124)|1|0|0|3.485765306|-0.09011519|0|7.434257382|1|1|1.183764955|0.0|-0.006955944|5.351858133|1|-0.498602014|0.001622309|-0.177905025|1|0.003789399|-0.150708132|-0.229461916|-0.520284161|-0.19681999|0.765632979|0.790275077|0|-0.083565835|-0.117328885|-45.98170774|-64.55966745|0.230563934|126.8667205|-35.52365346|441.9400248|-1.759933279|70.87109323|-21.05206547|61.69969596|0.475937029|2195.369524|423.3785776|-968.3950117|1709.9571620000002|0.1680806939999999|5.952040367|11.3574908|92.48561162|-532.854802|25.30541763|-365.2740749|477.95809620000006|6.311425784|1.0|1.0|1.0|1.0|1.0|1.0|3.4|0.3|-7.22|5.16|2.06|1.0|-5.24|25.0|335.4|0.0|3.81|5.72e-06|1.22e-05|4.27|0.0|0.0|6.070000000000002e-08|-0.03717|4.57|3.6404|-1089.371784|-1089.358727|593.8|995.68|340.58|0.3267|340.58|505.82|0.69947|0.69947|0.3267|-0.14928|2.5584|-0.18645|0.01305739|-1089.201587|169.0|6.7721|6.7721
12e_a30|0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.604984231|0.0|-0.0026669809999999|5.351858133|2|-0.444243861|0.0043261129999999|0.005418617|1|0.0053380919999999|-0.089279071|-0.154412059|-0.417089226|-0.097868612|0.876441789|0.7933543279999999|0|-0.07914783|-0.098059338|-52.50202674|-65.04681137|0.183296295|121.5880081|-43.14823836|0.0|-1.863127413|80.10232244|-23.31866823|68.59117243|0.46715936|2920.484542|541.7533217|-1235.889416|2392.685958|0.292879147|8.069355055|15.14403079|194.2788429|-819.8165288|32.97692061|-274.7836441|704.0353382000001|15.05551106|1.0|0.0|1.0|1.0|1.0|1.0|4.72|0.17|-6.74|3.89|2.51|2.0|-5.44|31.0|428.51|0.0|2.57|3.59e-06|1.19e-05|3.84|0.0|0.0|1.84e-07|-0.05044|3.58|3.4747|-1690.3021629999998|-1690.2687170000002|709.98|1201.05|356.82|0.2055|245.94|562.76|0.3304|0.68605|151.0|-0.1476|5551.0|-0.19804|0.03344515|-1690.092998|11.0|7.9431|7.9431
1j_a5|1|0|0|2.9426852410000004|0.0|0|6.605297921|0|0|1.427567371|0.0|-0.2031633169999999|4.59511985|2|-0.175183967|0.00683534|-0.07622096|1|0.006957291|-0.010807075|-0.0178558139999999|-0.2470489089999999|-0.0614852279999999|0.848473695|0.717355058|0|-0.073803258|-0.074505844|-39.64241895|-40.01980349|0.152836128|82.09385267|-21.49609451|1.471030887|-1.117587665|54.3827755|-14.64139152|50.21875634|0.469085779|2242.805131|455.0425806|-600.2970524|847.5275797|0.383510433|7.328149934|13.80288876|205.997426|-322.4414176|23.74961767|-125.1415813|422.96706330000006|14.36297201|1.0|1.0|1.0|1.0|1.0|1.0|2.76|0.05|-8.14|4.5|1.57|0.0|-4.03|25.0|328.37|0.0|3.19|9.27e-05|6.29e-05|3.03|0.0|0.0|7.190000000000001e-09|-0.03832|2.61|4.1205|-1065.849941|-1065.817476|572.47|959.39|300.89|0.5115|279.68|445.81|0.66182|0.6449|0.1644|-0.16813|2.2503|-0.20645|0.03246499|-1065.723417|24.0|7.6198|7.6198
