molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|BCUTs-1|SaasN|AATSC1c|MATS7i|AATSC1are|MATS8i|BCUTi-1|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA5|RNCS|TPSA_x|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|DPSA3|GRAVp|TASA|PNSA2|GeomDiameter|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|PPSA5|CYP2C19 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
9a_a36|0.0|0|0|3.4090209280000003|0.0|0|2|1.297044807|0.0|-0.007853595|0.095192109|0.0034852859999999|-0.078488872|10.96066876|0.00484375|0.160672128|-0.202876718|-0.398235589|1|0.839235677|0.7885597609999999|0.79302567|0.826559623|-0.073689118|-0.10869601|0.204819754|-66.44342306|49.52042402|106.0201967|-0.039929147|8.847677483|0.0|-1.956528182|-27.53468726|59.5185754|2682.572663|505.25728260000005|-1195.981615|13.79893984|5693.562367|144.36259840000002|31.95428497|0.019513779|-322.5522826|11.92833382|1.0|4.69|17.0|-6.28|3.04|2.04|66.4|2.02|1.0|1.0|5.0|-3.71|29.0|-6.74|1.0|0.0|-3.99|0.0753|0.000102|2.66|0.0|0.0|-0.05044|3.8677|3.38|3.8677|-1252.77514|648.41|0.4811|320.56|495.18|0.68682|-1252.578886|0.4811|-0.15925|5.7274|-0.20969|0.02701893|-1252.636005|7.4992|13.0|7.8861|7.8861
12av_a36|0.0|0|0|3.4520047430000003|0.0|0|2|1.297042752|0.0|-0.009925128|0.06882889|-0.00233752|-0.021036176|10.96037173|-0.000472698|0.1168328169999999|-0.213993335|-0.507136551|1|0.859938421|0.8076780109999999|0.817582774|0.752447733|-0.082283524|-0.105593135|0.277834652|-73.55299094|99.2415672|172.4374372|-0.035197712|10.51297704|124.9387725|-2.006269572|-39.92474833|72.40871507|3011.024457|524.1323793|-1397.506828|17.64042914|6460.1184140000005|228.5327731|36.48912989|0.025779468|-239.5042702|17.95719936|0.0|4.96|17.0|-6.93|2.38|1.65|98.3|1.49|1.0|1.0|7.0|-3.54|33.0|-7.66|0.0|0.0|-3.64|128.0|0.000227|1.85|0.0|0.0|-0.05307|4.8408|4.5|3.4402|-1440.945099|733.21|0.6698|256.12|588.31|0.70455|-1440.67411|0.0027|-0.14122|4.7666|-0.19429|0.04308001|-1440.738332|6.1075|39.0|7.4089|7.4089
12n_a36|-3.404662145|0|0|3.400581499|0.0|0|2|0.299253841|0.0|-0.0099988159999999|0.027627601|-0.006862238|-0.035989956|10.31810354|-0.001160331|0.048110172|-0.261631709|-0.5181211520000001|1|0.8183043390000001|0.81793955|0.750657639|0.720111143|-0.089275906|-0.115872034|0.239018516|-78.42650015|67.52548352|189.4391835|-0.039955874|9.668119648|26.74179417|-2.317440678|-40.89805687|74.70951411|3482.18259|487.397992|-1568.530003|12.58209967|7657.057548000001|174.79221719999998|36.45914091|0.021232665|-327.25274110000004|14.3710571|0.0|5.03|17.0|-6.87|1.28|2.15|123.75|0.84|1.0|1.0|7.0|-3.85|34.0|-8.03|0.0|0.0|-3.72|0.0668|0.0001889999999999|1.64|0.0|0.0|-0.05056|5.3573|6.24|3.6382|-1876.168847|714.14|0.3921|231.43|566.87|0.7046600000000001|-1875.89723|0.0155|-0.14928|10.8395|-0.19984|0.03261661|-1875.961945|14.3562|15.0|7.8239|7.8239
4_a3|0.0|0|0|0.0|0.0|0|0|0.60501714|0.0|-0.008561428|-0.08769805|-0.008407895|0.057349653|10.31162267|-0.007022144|-0.208888686|0.127253753|-0.607238634|1|0.640351067|0.721302096|0.628171026|0.74053397|-0.110345083|-0.098695428|0.5842630360000001|-46.9200748|235.6982345|123.350856|-0.039478171|1.809595554|77.51574252|-1.381735991|-24.93884341|56.26480013|2142.972568|352.05186289999995|-656.8810472|8.648209506|4885.093366|63.23984222|21.6476858|0.0100954959999999|-348.9230345|4.799426464|1.0|2.94|21.0|-7.53|5.3|5.17|80.04|3.07|1.0|1.0|2.0|-5.69|23.0|-5.21|0.0|1.0|-5.09|0.00065|8.22e-06|4.3|0.0|0.0|-0.0584299999999999|5.9341|3.53|3.4771|-1355.303098|504.29|0.1776|208.93|338.33|0.6896|-1355.192416|119.0|-0.14983|2.3542|-0.20826|0.02921941|-1355.239905|3.1409|1259.0|5.9|5.9
6e_a31|0.0|0|0|3.402951625|0.0|0|1|0.61015618|0.0|-0.016012184|0.132664341|-0.011483229|-0.008757878|10.31165994|-0.008439437|0.225356759|-0.004825446|-0.579941248|0|0.838789705|0.78240875|0.795570315|0.623340994|-0.122985602|-0.130898441|0.177030306|-79.81721349|159.9587946|229.6732654|-0.046541668|12.13134981|99.0823033|-2.0943750530000003|-45.72760428|94.88738762|2776.836977|380.0911673|-1277.075416|14.40145519|6053.812282|146.03985980000002|37.31693873|0.022744048|-317.6847132|13.86851128|1.0|3.55|22.0|-7.33|5.19|4.0|131.36|1.36|1.0|1.0|4.0|-5.63|29.0|-6.5|0.0|1.0|-4.66|0.000947|2.18e-05|3.2|0.0|0.0|-0.05426|3.3083|4.31|3.3083|-1652.63264|634.34|0.5103|374.76|490.75|0.70391|-1652.445002|0.5103|-0.13418|5.8193|-0.18844|0.03676794|-1652.503557|8.3583|0.37|6.4318|6.4318
10_a4|0.0|0|0|0.0|0.0|1|1|1.343863662|2.146166934|-0.002959121|0.00941601|0.01107733|-0.122141977|10.92992762|0.011142889|0.014917047|-0.132895939|-0.241683916|2|0.6990620390000001|0.810105167|0.6799081490000001|0.921653019|-0.051015897|-0.079432495|0.43000216|-45.97324097|39.48408698|45.34497624|-0.027007048|4.884907049|64.26218096|-1.350352423|-17.08910641|37.96666686|2480.063587|533.4262268|-781.5450965|11.20225306|5598.949417|147.85886159999998|20.99433004|0.014040792|-283.0534799|8.126406226|1.0|3.46|21.0|-8.07|4.93|4.81|52.83|2.53|2.0|1.0|4.0|-4.66|28.0|-5.83|1.0|1.0|-4.85|0.00818|1.4e-05|3.85|0.0|0.0|-0.04689|4.9674|3.34|3.6465|-1183.790554|619.99|0.1792|249.6|470.02|0.7038399999999999|-1183.54701|0.0176|-0.15561|1.4517|-0.2025|0.02232068|-1183.602045|2.2386|88.0|7.0555|7.0555
9_a27|0.0|0|0|2.627701427|0.0|1|0|1.391067068|1.830911754|-0.0073742819999999|-0.152086653|0.00611794|-0.051160217|10.93740461|0.00651856|-0.2559122789999999|-0.171520296|-0.541535578|2|0.677253824|0.8214321609999999|0.654138816|0.7988644709999999|-0.078270599|-0.088404481|0.36853691|-45.58003501|128.27738490000002|103.702486|-0.033677898|5.20756849|65.12542467|-1.414471696|-20.80651808|50.45546414|2256.4955670000004|411.8826346|-729.2805601|9.442988795|4962.727436|108.6440173|21.99956856|0.014524299|-298.297086|7.488512291|1.0|3.12|21.0|-7.06|3.85|3.04|76.46|2.66|0.0|1.0|3.0|-4.06|25.0|-6.33|1.0|1.0|-4.08|0.0287|8.28e-05|2.8|0.0|0.0|-0.0471|5.5421|4.67|4.1673|-1083.118736|549.64|0.1982|223.71|425.08|0.59444|-1082.965434|134.0|-0.1716|2.7456|-0.2187|0.02461151|-1083.017359|4.0436|2.0|8699.0|8699.0
22_a47|0.0|1|1|0.0|0.0|1|0|1.408617385|1.202720059|-0.010579222|-0.029311184|-0.006808306|-0.075111395|10.95023117|-0.004332497|-0.077468004|-0.277479519|-0.538310301|2|0.612295986|0.831122912|0.591185263|0.698649132|-0.080744803|-0.089280419|0.573087958|-52.67991531|12.19999546|177.81209280000002|-0.031744149|7.713126784|54.21581266|-1.42848671|-28.11203407|60.71546178|2692.510471|412.2379505|-842.8786448999999|12.91589555|6107.923371|230.3045281|30.72175314|0.031534452|-129.440987|18.60690504|0.0|3.31|21.0|-7.69|3.07|4.85|84.73|2.97|1.0|1.0|5.0|-4.44|29.0|-6.58|0.0|1.0|-4.38|0.0142|4.16e-05|3.0|0.0|0.0|-0.0612399999999999|4.7954|4.4|4017.0|-1375.021925|605.12|0.3367|258.55|466.95|0.68312|-1374.857521|0.0799|-0.16704|4.2485|-0.22828|0.02840507|-1374.914437|5.7009|1.0|9.0|9.0
8a_a50|0.0|1|1|3.139870661|0.0|1|1|1.39826105|2.03117465|-0.00439531|-0.0224366579999999|0.007671336|-0.150515325|10.94501357|0.007801731|-0.038971589|-0.11385159|-0.352654037|1|0.75162266|0.804535572|0.7135713840000001|0.860876738|-0.069208148|-0.08230347|0.278028663|-41.48493288|133.8183888|70.12485884|-0.031655181|4.778811898|0.0|-1.234552044|-17.58335405|44.36511568|2206.356773|433.9235497|-622.2739931|10.69309012|4638.284496|125.2985144|21.23424244|0.017017336|-253.4513797|8.577560914|1.0|3.34|20.0|-6.32|3.63|3.71|59.39|2.02|0.0|1.0|2.0|-3.86|24.0|-6.12|1.0|1.0|-4.13|0.0433|7.48e-05|2.95|0.0|0.0|-0.0280699999999999|5.622000000000001|2.69|4.1738|-1006.637067|548.47|0.18|220.53|396.63|0.60625|-1006.508913|0.1217|-0.17244|3.5509|-0.20051|0.03479985|-1006.557694|5.5319|47.0|7.3279|7.3279
1a_a5|0.0|0|0|0.0|0.0|0|1|1.189701889|0.0|-0.001785522|-0.075791863|0.005921049|-0.132197351|10.9502215|0.00549829|-0.123867037|0.114184614|-0.179831877|2|0.8309401009999999|0.7427901179999999|0.808272639|0.833638233|-0.071887159|-0.075618812|0.3602068089999999|-38.07869556|83.60943679|83.77332129999999|-0.027665419|2.037971304|0.0|-1.134282187|-18.22870183|40.24669785|1940.139869|419.7878208000001|-571.1804334|11.38004491|4005.068642|138.1496441|19.19815378|0.016493595|-227.2618539|8.305533524|0.0|3.54|18.0|-7.15|3.08|1.42|37.81|2.09|0.0|1.0|3.0|-2.6|23.0|-6.58|1.0|0.0|-3.44|755.0|0.000365|2.17|0.0|0.0|-0.1040099999999999|4.6707|2.85|2.8332|-951.110826|531.02|0.2109|265.45|386.8|0.54123|-951.178584|0.0126|-0.12226|4.4956|-0.2262699999999999|0.028664612|-951.226623|6.7017|107.0|6.9706|6.9706
18a_a30|0.0|0|0|0.0|0.0|0|2|0.604987543|0.0|-0.006673169|-0.041327798|0.005050384|-0.01286191|10.31163887|0.005458948|-0.073280844|-0.094526372|-0.452377064|1|0.8421237309999999|0.7885597609999999|0.7961424690000001|0.85918121|-0.072474599|-0.095397479|0.294303776|-59.38972262|79.18861306|87.66676984|-0.036990859|6.611941026|0.0|-1.812552105|-28.08889239|55.73981304|2721.874248|534.88346|-1128.40473|12.72666325|5942.293347|130.4247923|29.1318055|0.016012295|-361.7006453|9.968457988|1.0|4.75|17.0|-6.64|3.84|2.62|81.65|2.82|2.0|1.0|5.0|-5.28|29.0|-5.98|0.0|0.0|-4.85|0.00208|1.4e-05|3.87|0.0|0.0|-0.05605|3.4712|3.82|3.4712|-1575.755101|665.12|0.3781|357.18|508.08|0.69033|-1575.54671|0.3781|-0.1418|4.2514|-0.19785|0.03180853|-1575.604922|5.2813|25.0|7.6108|7.6108
32_a47|0.0|1|1|0.0|0.0|1|1|1.216307925|1.998170616|-0.003573735|-0.013510009|0.001861676|-0.026022099|10.95005715|0.002350172|-0.0274939029999999|-0.157688306|-0.2749014|2|0.6636125860000001|0.810444864|0.634406338|0.851627782|-0.05770007|-0.0726950079999999|0.266433793|-52.38450683|28.55112477|106.9180086|-0.026060474|10.01980854|44.50423685|-1.381205148|-29.9621436|55.48373932|2808.210157|613.6886524|-995.3056298|15.53902041|6235.398576|258.5816152|29.28959351|0.022735861|-203.4434306|16.38361254|1.0|3.35|21.0|-8.82|4.18|5.07|67.66|3.11|2.0|1.0|5.0|-4.81|31.0|-6.34|0.0|1.0|-5.05|0.00674|8.89e-06|3.7|0.0|0.0|-0.05682|4.9046|2.97|3.6829|-1778.0970140000002|692.49|0.2969|252.79|548.86|0.68986|-1777.843462|0.2839|-0.1509599999999999|4.8234|-0.20778|0.03062031|-1777.90286|6.3139|0.1|7.0|7.0
14a_a25|0.0|0|0|0.0|0.0|1|0|1.420015394|1.667057351|-0.004483962|0.051906412|0.006085806|-0.046802062|10.93106303|0.006158124|0.085350921|-0.077269115|-0.365062041|2|0.6716839040000001|0.7385460309999999|0.653818362|0.850426305|-0.069657015|-0.084207356|0.326595394|-55.27820709|107.22698590000002|98.18816423|-0.033365179|5.546443318|58.18995584|-1.76835447|-30.017374100000005|54.17569023|2844.993903|558.2652611000001|-1160.842349|14.55676745|6315.975408|126.8576588|27.14918443|0.01323706|-402.7381076|8.689513304|1.0|3.43|27.0|-9.59|4.44|4.92|72.7|2.47|2.0|1.0|6.0|-5.39|32.0|-5.91|0.0|1.0|-5.29|0.0016899999999999|5.13e-06|4.16|0.0|0.0|-0.05083|5.3631|5.79|3.9479|-1352.265931|689.55|0.3529|231.18|548.29|0.6714|-1352.024616|0.1756|-0.16347|3.0824|-0.2143|0.03250632|-1352.086073|4.1656|207.0|6684.0|6684.0
12x_a36|0.0|0|0|3.494913155|0.0|0|2|0.629399587|0.0|-0.007008724|0.021670322|0.00285431|-0.054184069|10.33556641|0.003710345|0.038200407|-0.133106642|-0.4331246039999999|1|0.906423012|0.828393514|0.855081905|0.836402835|-0.0737521679999999|-0.104368092|0.3403819629999999|-70.20305027|81.81168174|110.0434027|-0.036722107|7.974776509|0.8295471390000001|-1.982993755|-33.36962015|61.46507585|2884.428214|562.6051882|-1333.8579550000002|16.20591229|6193.10485|150.09915149999998|31.79630645|0.016274369|-372.4502879|10.94693123|1.0|4.87|17.0|-7.05|3.33|2.61|94.5|2.51|1.0|1.0|6.0|-4.85|31.0|-6.64|0.0|0.0|-4.51|0.0061|3.09e-05|3.19|0.0|0.0|-0.05311|3.8776|3.37|3.7364|-1670.419519|719.63|0.3901|319.74|569.01|0.68112|-1670.182026|0.0199|-0.1517099999999999|5.6653|-0.2048199999999999|0.03331471|-1670.244307|7.2812|7.0|8.1549|8.1549
13a_a5|0.0|0|0|2.931642415|0.0|0|0|1.393002748|0.0|-0.006081807|-0.007871499|0.002355511|-0.139517787|10.94530369|0.003196482|-0.012798693|-0.0569177229999999|-0.367284642|2|0.746303189|0.8045357209999999|0.720100768|0.7667501609999999|-0.08903048|-0.0839257009999999|0.470564031|-54.03141848|126.2663658|150.1663914|-0.0279752339999999|6.938219155|39.93934134|-1.426736914|-36.90128585|68.09484712|2657.14588|493.6342317|-918.5341141|15.89940424|5628.9694|258.29825730000005|30.07803494|0.02811638|-127.2041084|18.10134317|1.0|3.07|23.0|-8.9|4.39|3.58|92.79|0.95|2.0|1.0|8.0|-3.77|30.0|-7.18|0.0|1.0|-3.74|0.0675|0.000184|2.19|0.0|0.0|-0.05534|4.6285|3.81|4.2107|-1313.126035|688.18|0.5953|267.87|567.51|0.50037|-1312.907813|0.1992|-0.17364|3.3414|-0.22898|0.04138695|-1312.968936|4.1671|91.0|7041.0|7041.0
13_a15|0.0|0|0|0.0|0.0|0|1|1.4356889940000002|0.0|-0.006348913|-0.006938727|0.001806571|-0.031047852|10.95980212|0.003766915|-0.010882979|-0.272482143|-0.357554652|2|0.843715005|0.729838386|0.796300317|0.8854875790000001|-0.068526782|-0.098053528|0.708462114|-61.86632281|142.67217639999998|72.25096855|-0.033811561|6.447664726|0.0|-1.961070565|-27.279882500000003|53.45565817|3028.485145|558.6934137000001|-1237.326456|10.07307988|7196.400881999999|154.4025434|28.24531009|0.01672103|-322.1392954|10.55004024|1.0|4.13|24.0|-8.9|4.33|6.69|59.51|2.52|2.0|1.0|6.0|-6.32|34.0|-5.26|0.0|0.0|-6.1|0.000214|7.970000000000001e-07|5.32|0.0|0.0|-0.03946|3942.0|5.04|2.5721|-1450.727602|674.36|208.0|314.52|549.33|0.70626|-1450.399387|0.0003|-0.11283|3.5479|-0.15229|0.02844037|-1450.462642|6.0429|6.0|8.2218|8.2218
9a_a40|0.0|0|0|0.0|0.0|1|0|0.604993021|1.865740741|-0.003680068|0.168990628|0.01310675|0.157704751|10.31197235|0.011966382|0.291102625|0.016958188|-0.449508498|0|0.624889926|0.690568477|0.61091688|0.937600185|-0.060029933|-0.072887601|0.002467659|-35.24260989|109.9916614|30.17155594|-0.032156295|2.579562688|51.49564873|-1.093314022|-14.03449109|34.36063715|1971.148912|453.3484005|-528.6391483|13.33684703|3991.317015|63.59419322|17.90285474|0.008714375|-356.33157|4.213574358|1.0|3.26|20.0|-6.4|4.58|4.43|58.43|3.57|1.0|1.0|2.0|-5.49|21.0|-4.85|1.0|1.0|-5.08|0.000944|8.33e-06|4.54|0.0|0.0|-0.06495|4.7066|4.07|3.3192|-1217.9449|515.96|0.4746|263.42|411.01|0.69958|-1217.825264|0.3483|-0.13808|3.8656|-0.20303|0.01109672|-1217.873686|5.09|214.0|6.6696|6.6696
12p_a30|0.0|0|0|0.0|0.0|0|2|0.604984421|0.0|-0.0063403159999999|-0.062956958|0.005613018|0.000321545|10.31162861|0.005965451|-0.109773594|-0.09353607|-0.456474815|1|0.8414737059999999|0.7867133140000001|0.7991060659999999|0.843381594|-0.074356395|-0.094870978|0.371591982|-60.65858419|75.21136863|100.1386407|-0.0364888379999999|6.176226649|0.0|-1.897419563|-30.39737673|57.20168999|2783.628159|539.2411292|-1213.171684|13.94763694|6166.812731|115.116829|28.4530386|0.0130197619999999|-409.146112|8.3245726|1.0|4.76|17.0|-7.01|4.35|2.93|81.65|3.04|2.0|1.0|5.0|-5.66|30.0|-5.81|0.0|1.0|-5.15|0.0009119999999999|7.05e-06|4.23|0.0|0.0|-0.05169|5.1922|4.14|3.4955|-1615.0623480000002|685.08|0.1768|238.79|526.91|0.68561|-1614.830085|0.1527|-0.14823|4.0456|-0.19992|0.03198743|-1614.890598|4.6103|17.0|7.7721|7.7721
12ay_a36|0.0|0|0|3.50559949|0.0|0|2|1.2970434|0.0|-0.006733838|0.1012005419999999|0.003676818|0.012286423|10.9463292|0.0045625|0.1689021819999999|-0.169994208|-0.438622276|1|0.902377067|0.78699829|0.857993338|0.829406408|-0.074251203|-0.098945129|0.419950383|-64.13591431|126.7858133|110.578217|-0.035337546|7.569978132|8.677627506|-1.978902589|-31.1973159|59.80790901|2766.899844|537.618563|-1282.718286|11.82248632|6204.216872999999|143.79285900000002|29.43551742|0.015670425|-360.6110621|10.15751916|1.0|4.96|17.0|-7.34|3.76|2.5|69.2|2.45|1.0|1.0|5.0|-4.54|31.0|-6.38|1.0|1.0|-4.6|0.0117|2.5e-05|3.41|0.0|0.0|-0.0526|3.9348|3.79|3.6561|-1311.547668|674.33|0.2939|315.09|532.22|0.6914|-1311.282556|0.1464|-0.15056|6.2579|-0.2031599999999999|0.02880431|-1311.343228|9.1844|18.0|7.7447|7.7447
6a_a40|0.0|0|0|0.0|0.0|1|1|0.604893625|1.78213955|-0.014623575|-0.146542353|-0.001347823|0.104332675|10.30179985|-0.001171195|-0.272320301|-0.040435852|-0.620787469|0|0.682273668|0.801647855|0.657059571|0.733750993|-0.109047987|-0.117413572|0.360858579|-73.33687786|185.06174|166.2999483|-0.049149867|6.397774285|36.84483305|-2.113444291|-42.542782200000005|78.35465194|2936.1501780000003|458.303126|-1320.063801|11.8691482|7059.617542|82.54016015|35.37373259|0.012872604|-459.522754|8.040268001|1.0|3.99|14.0|-4.05|4.38|3.07|173.43|1.62|2.0|2.0|5.0|-7.11|29.0|-6.32|0.0|1.0|-4.99|3.47e-05|1.03e-05|3.77|1.0|0.0|-0.0926|2.9836|7.73|2.9836|-2371.560378|649.48|0.4015|415.55|497.78|0.6782699999999999|-2371.3827|0.4015|-0.11995|6.9379|-0.21255|0.01952089|-2371.443161|9.3893|0.04|7.3979|7.3979
2_a4|0.0|0|0|0.0|0.0|0|1|1.189716144|0.0|-0.00708265|0.08246129|-0.001386521|0.090707854|10.95268469|-0.0016168089999999|0.127695325|0.228655117|-0.3881618|1|0.930871261|0.802438682|0.912872667|0.742518847|-0.117395215|-0.105102755|0.442778552|-44.27948986|166.102249|108.4760726|-0.0379537729999999|1.123639184|0.0|-1.366335816|-20.83662681|52.12536246|1623.668791|312.82106489999995|-575.6333682|7.800989232999999|3396.86527|66.09827364|18.96532986|0.011054731|-289.1005902|4.657326379|0.0|3.33|12.0|-4.83|2.12|0.83|45.15|1.63|0.0|2.0|2.0|-2.18|19.0|-6.69|1.0|0.0|-2.77|1.67|0.00171|1.62|0.0|0.0|-0.01612|5.8961|2.46|3.2230000000000003|-819.8996124|458.73|0.1315|210.28|333.36|0.6885600000000001|-819.771754|0.0008|-0.14614|1.7717|-0.16226|0.033037353|-819.8174190000001|3.0946|31.0|7.5086|7.5086
12y_a30|0.0|0|0|0.0|0.0|0|2|0.604984019|0.0|-0.005996863|-0.089502772|0.00604028|0.061944378|10.31162818|0.006346396|-0.153680104|-0.0922059569999999|-0.4579359229999999|1|0.842068099|0.768409873|0.803183654|0.8489185109999999|-0.070903795|-0.091248521|0.374181804|-61.25585229|85.17057711|101.4221952|-0.034840345|6.751850651|0.0|-1.91621895|-31.95309886|57.65603256|2847.362782|569.8856940000001|-1286.372898|14.55517927|6301.067405|120.7628216|28.51891948|0.012362508|-429.782246|8.299049218|1.0|4.86|17.0|-7.38|4.87|3.23|81.65|3.25|2.0|1.0|5.0|-6.04|31.0|-5.64|0.0|0.0|-5.46|0.00039|3.48e-06|4.6|0.0|0.0|-0.05065|5.1973|4.45|3.4718|-1654.382468|728.75|0.2173|238.56|585.59|0.6864399999999999|-1654.125015|0.1489|-0.1475|4.7043|-0.19815|0.0311422|-1654.190369|5.1209|22.0|7.6576|7.6576
15_a4|0.0|0|0|0.0|0.0|1|1|1.399867493|1.956386054|-0.001986535|0.0432718859999999|0.009823083|-0.1979518539999999|10.94611612|0.00918585|0.097046535|-0.038707204|-0.226703465|1|0.5118792910000001|0.772721853|0.509447294|0.867716376|-0.062151785|-0.073738544|0.2517542889999999|-35.36161572|12.70877085|63.43714456|-0.030724393|2.505098786|86.01453643|-1.106078158|-14.29317436|35.02894809|1973.978183|416.1168833|-530.4242358|9.709704127|4134.603400999999|74.8625551|17.45960235|0.009743323|-329.8289177|4.672449937|1.0|3.28|17.0|-6.09|4.09|4.4|30.71|3.05|0.0|1.0|2.0|-3.82|22.0|-5.6|1.0|1.0|-4.28|0.0443|5.19e-05|3.49|0.0|0.0|-0.03539|4.5048|3.8|4.2148|-958.251931|512.65|0.1996|275.22|396.58|0.56413|-958.147682|0.0969999999999999|-0.17373|2.1603|-0.2091199999999999|0.018092091|-958.195344|3.0091|175.0|6757.0|6757.0
14o_a23|0.0|1|1|0.0|-4.758526534|2|0|1.197958066|3.133942289|-0.014680137|0.135737344|-0.002390707|-0.029012777|10.3132174|-0.0004039459999999|0.416392114|-0.2952674819999999|-0.653629157|2|0.598213287|0.802854174|0.575188253|0.904077943|-0.072435569|-0.094138958|0.328340215|-66.92857564|110.3941788|68.19627862|-0.042454824|9.125801389|0.8929505459999999|-2.165196042|-36.61307972|64.33441296|3399.6213840000005|642.7588542000001|-1539.35724|17.66041891|7967.617129|141.97663490000002|37.71512766|0.019295686|-427.001863|13.71836682|0.0|3.55|26.0|-7.95|3.97|6.18|114.25|3.04|2.0|1.0|7.0|-6.89|35.0|-5.94|0.0|0.0|-6.0|6.38e-05|1e-06|4.76|0.0|0.0|-0.08059|3.6989|5.17|3.6989|-2042.161288|729.11|385.0|335.19|582.89|0.58581|-2041.934645|385.0|-0.1517|5.9294|-0.23229|0.02299729|-2042.000938|8.3591|3.0|8.4815|8.4815
12ad_a36|0.0|0|0|3.428443248|0.0|0|2|1.297042846|0.0|-0.01083262|0.046496301|-0.001148437|-0.0072527669999999|10.95445455|0.000906224|0.077659878|-0.227404687|-0.478461478|1|0.817851296|0.832674224|0.7767870459999999|0.760267769|-0.082404548|-0.107772644|0.423689705|-76.30379737|94.12528108|169.7321223|-0.0365657189999999|15.4237324|81.68309557|-2.047680239|-41.30726219|80.12771975|3041.082692|538.2749789|-1449.77215|16.772513699999998|6569.653402|243.2659577|39.44011905|0.028968808|-221.4751857|20.51012207|1.0|4.9|17.0|-6.62|2.7|1.67|95.5|1.89|1.0|1.0|7.0|-4.18|33.0|-7.18|0.0|0.0|-4.08|0.0289|8.36e-05|2.53|0.0|0.0|-0.05406|5733.0|4.5|3.8512|-1460.794632|737.53|0.6073|216.26|588.2|0.67215|-1460.5468529999998|0.2532|-0.15638|5.3349|-0.21044|0.03648828|-1460.610659|6.8996|17.0|7.7696|7.7696
36_a18|0.0|0|0|0.0|0.0|0|2|1.25117638|0.0|-0.006407141|-0.05224259|-0.000451777|-0.0077246719999999|10.94702093|0.000825855|-0.079553246|-0.12139648|-0.493920601|0|0.7343989059999999|0.741135729|0.721836103|0.804293867|-0.07777765|-0.079805761|0.3847791889999999|-56.82615305|110.8288932|139.3536816|-0.031922305|4.786442152|83.34177364|-2.074949798|-39.43509046|62.10402945|2979.013751|572.70209|-1477.479979|18.21710397|6799.65027|133.8265619|27.99124609|0.0123136069999999|-444.4026478999999|8.767974776|1.0|4.19|18.0|-9.16|3.73|2.96|85.29|3.13|2.0|1.0|7.0|-5.68|35.0|-6.18|0.0|1.0|-5.28|0.000975|5.19e-06|4.18|0.0|0.0|-0.04991|3.1908|7.75|3.1908|-1493.661092|769.73|0.4674|388.57|636.33|0.69372|-1493.266344|0.4674|-0.13133|1.9944|-0.18124|0.02564498|-1493.333297|2.7547|32.0|7.4949|7.4949
10_a27|0.0|0|0|0.0|0.0|2|0|1.400533489|3.383341915|-0.006285923|-0.184068581|0.00991794|0.034318674|10.93783185|0.010329671|-0.309727442|-0.341622797|-0.487435299|2|0.639413469|0.804375252|0.614205449|0.8526621529999999|-0.061299064|-0.087022238|0.346344305|-46.27574168|6.0140309720000005|78.34972221|-0.031079371|4.998521009|49.19800605|-1.305333567|-17.33405307|41.99674607|2270.538352|453.4194305|-694.1361252|12.9316403|4894.8090170000005|135.40932969999997|22.1732254|0.01651645|-260.9504933|8.782938574|1.0|3.01|21.0|-6.24|2.81|2.97|65.6|2.25|0.0|1.0|3.0|-3.57|25.0|-6.51|1.0|1.0|-3.92|0.0882|0.0001189999999999|2.55|0.0|0.0|-0.0498|4.1495|4.66|4.1495|-1083.1151289999998|573.31|0.4452|298.79|450.26|0.63894|-1082.956472|0.4452|-0.16805|4.6684|-0.21785|0.0227416|-1083.008551|6.9456|69.0|7.1612|7.1612
