molecula|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|MATS2c|AATSC1c|SRW07|JGI4|MATS7i|BCUTi-1|n5aRing|n5aHRing|AATSC7i|MATS1c|n6aHRing|GATS1are|BIC2|SIC2|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|GeomPetitjeanIndex|GRAVp|TASA|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50|pIC50
8d_a8|0|3.190160226|0.0|1|7.05012252|0|0|1.41693287|-0.12349902|-0.0111144189999999|4.844187086|0.042323232|0.071729931|10.94649761|1|1|0.111668404|-0.4385133129999999|1|0.76211539|0.757805416|0.804372443|0.6932924890000001|-0.1072746469999999|-0.103150936|0.377028311|-69.95878302|-67.26951954|18.28507531|57.93693239|0.306707511|11.92454747|92.49576602|0.675359878|-2.063018716|86.29065071|0.483207744|2863.968296|452.1282556|-16.2479927|0.324640122|7.507839835|14.52777156|0.935013517|6596.888351|211.7129122|-877.3916055999999|36.89090464|0.029166961|1992.108851|0.0|1.0|1.0|1.0|2.92|-7.62|3.32|112.23|1.0|121.1|0.0|6.0|-4.91|5.0|-6.87|430.46|0.0|0.0|-4.47|1.24e-05|0.00533|3.4200000000000005e-05|0.0147|2.89|0.0|0.0|1.03e-05|3.2963|-1447.559429|690.78|0.3|265.12|572.21|0.1879|6.0111|-0.19757|0.03604461|18.61|4.7303|4.7303
11d_a5|0|2.9590700880000003|0.0|0|6.605297921|0|0|0.0|-0.245058546|-0.003373937|4.59511985|0.0228184279999999|-0.125546291|10.94877952|1|1|-0.202307745|-0.22897714|2|0.786587307|0.783891527|0.831190148|0.87090286|-0.063028408|-0.0847408619999999|0.359644732|-40.04753555|-53.84338206|8.151092424|61.45330587|0.12909714|5.179111638|0.0|0.712305422|-1.525335513|65.35645739|0.49396568|2540.78984|553.3617954|-11.84243331|0.287694578|8.920296087|17.62784804|0.976150552|5283.02167|182.7978704|-615.8065323|26.16587381|0.018119737|1360.625438|1.0|1.0|1.0|1.0|3.37|-8.64|4.14|66.93|1.0|114.29|0.0|7.0|-4.14|5.0|-6.47|385.46|1.0|1.0|-4.29|7.2e-05|0.0278|5.14e-05|0.0198|3.07|0.0|0.0|8.909999999999999e-07|4107.0|-1239.093739|682.09|507.0|280.66|594.45|0.2068|2.8731|-0.20529|0.03371838|15.0|7.8239|7.8239
5b_a40|0|0.0|0.0|1|8.149890544|0|1|1.616656116|-0.067567502|-0.0049439079999999|6.167516491000001|0.044946237|-0.096549823|10.31198309|2|2|-0.164084255|-0.389789991|0|0.537115914|0.817071232|0.88618123|0.881264402|-0.077031845|-0.091267779|0.313503463|-38.64461938|-45.78637031|9.59023102|169.18694230000003|0.118735598|4.811137897|49.25022097|0.829018186|-1.095213344|52.08187888|0.477304896|2126.9310920000003|442.1045286|-9.187872156|0.1709818139999999|6.521443259|12.47657231|0.913161214|4813.179854|85.77656597|-275.6361647|22.09185326|0.012549086|662.7555978999999|0.0|1.0|0.0|0.0|2.82|-5.25|4.39|75.5|1.0|84.17|0.0|3.0|-5.43|3.0|-5.42|338.21|0.0|1.0|-4.84|3.69e-06|0.00125|1.44e-05|0.00488|4.14|0.0|0.0|0.00191|3.9759|-2096.767375|515.23|0.3005|311.84|411.1|0.3005|7.2947|-0.23068|0.01471235|64.0|7.1938|7.1938
12bc_a36|0|3.43846811|0.0|0|7.412764017000001|2|2|0.0|-0.058020733|-0.007661816|5.351858133|0.04625323|0.068351685|10.95883416|1|1|0.115647623|-0.442519304|1|0.884841888|0.836170906|0.892249657|0.834305498|-0.077192869|-0.107107992|0.326764696|-51.87437401|-71.97763346|12.2593899|83.35308244|0.165694502|8.238431664|0.0|0.77146807|-1.927943855|83.97121855|0.467645467|2927.476132|560.6615736|-17.41308622|0.22853193|8.273766079|15.54183457|0.878447423|6587.689277|153.57572439999998|-870.6543108999999|33.5878425|0.017847333|1679.392125|0.0|1.0|1.0|0.0|0.0|-7.76|3.19|69.2|2.0|133.77|0.0|5.0|-5.08|4.0|-6.26|450.32|1.0|1.0|-5.18|8.27e-06|0.00372|6.55e-06|0.00295|3.93|0.0|0.0|7.83e-06|3.8696|-2152.100551|705.12|0.7456|237.57|563.76|0.3478|6.5854|-0.21499|0.03419831|8.0|8.0969|8.0969
12q_a36|0|3.453150038|0.0|0|7.412764017000001|2|2|0.0|-0.0543475329999999|-0.00761082|5.351858133|0.042804233|0.068040097|10.9598352|1|1|0.1161527719999999|-0.441747876|1|0.8941919290000001|0.828371596|0.8839272779999999|0.82911927|-0.07607684|-0.1060430969999999|0.324924033|-49.18227989|-68.5549152|12.00048565|82.68142965|0.17088073|7.758093617|0.0|0.768692389|-1.908775752|80.15866795|0.486620426|2786.514757|536.0103834|-15.95501778|0.231307611|7.546533709|14.69971555|0.947876484|6040.52496|149.536123|-797.7508892000001|32.10617123|0.017949083|1605.308562|0.0|0.0|1.0|0.0|0.0|-7.18|2.54|69.2|1.0|128.76|0.0|5.0|-4.44|4.0|-6.49|415.88|1.0|1.0|-4.59|3.64e-05|0.0151|2.55e-05|0.0106|3.31|0.0|0.0|2.77e-05|3.8653|-1692.5102989999998|683.51|0.4239|236.72|531.58|0.3419|4.6718|-0.2126199999999999|0.03415678|6.0|8.2218|8.2218
16b_a23|1|0.0|0.0|2|7.423568444|1|1|3.418247774|0.031073244|-0.005139233|5.351858133|0.037664609|0.054655144|10.31321583|2|2|0.099244509|-0.401493392|2|0.75524548|0.7740962779999999|0.830577373|0.928579764|-0.050637391|-0.07920267|0.2256448969999999|-37.52431601|-58.69232154|13.79443768|7.971529518|0.071420236|10.22222569|100.0262487|0.738977|-1.821661419|72.31582904|0.4870072789999999|3370.826124|688.1144512|-17.24735864|0.261023|9.472884487|18.46592377|0.949345397|7575.784511|193.4284005|-1000.346801|31.49562341|0.018384316|1826.746158|0.0|1.0|1.0|0.0|0.0|-7.33|4.1|108.26|2.0|146.03|0.0|6.0|-6.19|4.0|-6.3|489.57|0.0|0.0|-5.67|6.41e-07|0.000314|2.16e-06|0.00106|4.21|0.0|0.0|2.26e-05|1.6041|-1877.615701|772.84|0.3456|772.92|607.92|0.3456|9.2317|-0.21093|0.03978022|96.0|7.0191|7.0191
14i_a23|1|0.0|0.0|2|7.423568444|0|0|3.2692375460000003|0.142566578|-0.010148243|5.351858133|0.0432555559999999|0.040408197|10.31321758|2|2|0.075401108|-0.569707595|2|0.77007911|0.8025091329999999|0.864206467|0.777952733|-0.0889593869999999|-0.096562208|0.266320368|-60.8283953|-66.02703063|14.65077903|324.811841|0.222047267|10.01786784|93.48624142|0.7780956840000001|-2.027806362|79.20815775|0.478050606|3097.406945|531.9462982|-18.59026006|0.221904316|8.107659819|15.53342127|0.915894552|7030.347905|151.7330992|-948.103263|34.94120504|0.019276934|1782.001457|0.0|1.0|1.0|0.0|2.64|-6.96|3.12|148.11|1.0|128.38|1.0|6.0|-5.21|5.0|-7.33|454.51|0.0|0.0|-4.39|6.11e-06|0.00278|4.03e-05|0.0183|2.46|0.0|0.0|5.03e-05|3.6931|-1798.608335|715.68|0.3639|335.72|580.74|0.3639|5.9563|-0.23121|0.03394466|3.0|8.4622|8.4622
18_a3|0|2.897754472|0.0|0|6.605297921|0|0|0.0|-0.256375952|-0.003487792|4.59511985|0.034712644|0.08269134|10.96965878|1|1|0.150826737|-0.2495754869999999|3|0.7226687409999999|0.714658751|0.784960175|0.8419576209999999|-0.069839069|-0.0846755|0.217881538|-31.07331853|-37.67445366|6.1383958|160.9514039|0.158042379|2.73114076|0.0|0.682492203|-1.016105994|48.19055867|0.483376636|1938.093995|374.610053|-6.285899403999999|0.317507797|5.293627315|10.24658906|0.935646099|3928.183499|141.2679329|-201.1487809|20.70048575|0.02363555|662.4155441|1.0|0.0|1.0|1.0|1.81|-6.83|3.08|67.35|0.0|80.35|0.0|2.0|-2.82|4.0|-6.7|273.29|1.0|1.0|-3.27|0.0015|411.0|0.000537|147.0|1.79|0.0|0.0|4.07e-05|3.9765|-889.9402005000001|482.41|0.3326|311.79|330.54|0.3326|2.6366|-0.2218|0.02173162|0.03|7.5229|7.5229
12bi_a36|0|3.466222049|0.0|0|7.412764017000001|2|2|0.0|-0.088734077|-0.00902707|5.351858133|0.043854875|0.03474497|10.95958518|1|1|0.056936052|-0.37220074|1|0.884226781|0.812921349|0.858971809|0.7850011179999999|-0.082914301|-0.107613368|0.382000949|-57.89562053|-75.1419557|24.16125901|129.685076|0.214998882|16.87080604|0.0|0.4996603229999999|-1.614200516|101.3899049|0.461975362|3044.149713|548.1337538|-13.56944331|0.500339677|8.454426643|15.71382803|0.85865094|6572.410403|349.3664649|-787.0277122|38.89295091|0.037590587|2255.791153|0.0|0.0|1.0|1.0|0.0|-6.79|1.9|87.66|1.0|136.74|0.0|7.0|-4.11|6.0|-7.13|441.49|0.0|0.0|-4.15|7.75e-05|0.0342|7.13e-05|0.0315|2.62|0.0|0.0|7.11e-05|3.6851|-1461.966152|742.94|0.4214|319.1|603.92|0.0252|7.0514|-0.2018|0.0318395999999999|14.0|7.8539|7.8539
17_a15|0|0.0|0.0|0|0.0|0|0|0.0|-0.046866421|-0.0071363569999999|0.0|0.036595745|-0.033968088|10.9544604|0|0|-0.052628162|-0.461493931|2|0.769376831|0.721188086|0.76362781|0.880459235|-0.052869016|-0.079844675|0.605886597|-40.50376584|-61.17023228|9.875456386|34.35335309|0.119540765|7.56573889|58.47512431|0.653207369|-1.596893495|77.82445248|0.474165158|2852.085573|674.5333498|-15.88591693|0.346792631|7.967418828|15.15194163|0.90173781|6352.266784|265.6831633|-937.2690986|31.74439379|0.0217385279999999|1872.919233|1.0|1.0|1.0|1.0|3.99|-9.72|6.0|67.35|2.0|131.36|0.0|7.0|-5.93|4.0|-5.58|438.52|0.0|1.0|-5.65|1.19e-06|0.00052|2.26e-06|0.00099|4.78|0.0|0.0|8.43e-08|3.8006|-1413.857182|752.08|0.7247|299.04|663.81|0.0377|5.1268|-0.19509|0.04051306|12.0|7.9208|7.9208
18a_a30|0|0.0|0.0|0|7.412764017000001|2|2|0.0|0.045071414|-0.006673169|5.351858133|0.040166667|-0.041327798|10.31163887|1|1|-0.073280844|-0.452377064|1|0.8421237309999999|0.7885597609999999|0.842671963|0.85918121|-0.072474599|-0.095397479|0.294303776|-45.11907802|-59.38972262|10.62073502|79.18861306|0.14081879|6.611941026|0.0|0.7904991659999999|-1.812552105|69.35818061|0.445995681|2721.874248|534.88346|-14.33650253|0.209500834|7.050626413|12.72666325|0.8050400790000001|5942.293347|130.4247923|-702.4886239|29.1318055|0.016012295|1427.458469|0.0|1.0|1.0|0.0|0.0|-6.64|2.62|81.65|2.0|127.28|0.0|5.0|-5.28|4.0|-5.98|398.48|0.0|0.0|-4.85|5.23e-06|0.00208|1.4e-05|0.0056|3.87|0.0|0.0|9.21e-05|3.4712|-1575.755101|665.12|0.3781|357.18|508.08|0.3781|4.2514|-0.19785|0.03180853|25.0|7.6108|7.6108
4S4k_a46|0|0.0|0.173180233|1|7.825245291|1|1|2.145043462|-0.050636784|-0.0049602|5.587248657999999|0.0510113959999999|-0.104665424|10.94631314|1|1|-0.158788415|-0.3860697829999999|1|0.78837943|0.7477594870000001|0.787615341|0.891734458|-0.089589915|-0.0860536609999999|0.199356973|-47.49082053|-45.61628327|4.1078333030000005|172.7607401|0.1082655419999999|2.177526049|0.0|0.8679099640000001|-1.46291223|49.42345536|0.461984953|2105.538282|472.7005375|-8.564028983|0.132090036|5.523352655|10.26616763|0.858684076|4719.2906570000005|70.01975807|-411.0733912|18.61456563|0.007182108|893.4991504000001|1.0|0.0|1.0|1.0|3.03|-6.61|4.77|50.94|1.0|100.96|0.0|2.0|-4.82|3.0|-5.46|333.43|1.0|1.0|-4.83|1.5e-05|5.0|1.4800000000000002e-05|0.0049299999999999|4.05|0.0|0.0|8.28e-05|4.0774|-1053.415665|566.82|0.2623|234.58|487.43|0.0654|2.2655|-0.1947|0.02628818|197.0|6.7055|6.7055
8_a15|0|0.0|0.0|0|0.0|0|0|0.0|-0.208657545|-0.009853404|0.0|0.039181287|0.155304204|10.95880707|0|0|0.225620047|-0.342749125|1|0.85357243|0.7059441040000001|0.742680335|0.853896482|-0.071552706|-0.118293578|0.381651497|-41.7821007|-69.07571287|19.65860939|104.8781037|0.146103518|11.47934212|55.99586988|0.519427411|-1.419522941|89.80283608|0.389723411|2393.276181|498.6196971|-9.878130237|0.480572589|6.093505548|9.984825987|0.638601279|5306.2234530000005|280.62296039999995|-484.0283816000001|32.56759415|0.035495625|1595.8121130000002|1.0|1.0|0.0|1.0|3.76|-7.57|4.95|61.84|2.0|104.74|0.0|7.0|-5.25|5.0|-5.52|366.41|1.0|1.0|-4.81|5.63e-06|0.00206|1.53e-05|0.00562|4.24|0.0|0.0|9.86e-06|3.7426|-1223.687714|598.84|251.0|279.58|538.51|0.0155|1.1415|-0.18303|0.01719864|108.0|6.9666|6.9666
11_a47|0|0.0|0.0|0|0.0|0|0|0.0|0.035230036|-0.007767503|0.0|0.033931624|-0.0586047379999999|10.93671007|0|0|-0.120383371|-0.451384505|3|0.702719047|0.715054643|0.770028429|0.796863393|-0.08164597|-0.096486559|0.572646116|-50.01659041|-59.10798423|5.184267117|119.4035378|0.203136607|3.175899139|1.882633323|0.816608795|-1.833244617|66.9895812|0.4686568239999999|2842.168734|488.1611434|-13.48990542|0.183391205|5.966142027|11.22841564|0.8820228529999999|6736.717611|112.34605729999998|-687.9851765999999|26.96593732|0.0128657439999999|1375.2628029999998|1.0|0.0|1.0|1.0|3.15|-10.55|6.68|70.93|2.0|124.7|0.0|4.0|-6.29|5.0|-5.28|422.45|0.0|1.0|-6.03|5.110000000000001e-07|0.000216|9.32e-07|0.000394|5.06|0.0|0.0|1.19e-08|3.7253|-1396.145101|654.49|0.2321|332.82|549.52|0.2321|2.9142|-0.20554|0.03959805|0.04|7.4|7.4
3q_a32|1|3.4364803|0.0|0|7.765993078999999|0|0|0.0|-0.017280695|-0.008072705|5.733341277|0.03898374|0.02785755|10.31100266|3|3|0.0492355779999999|-0.5448044360000001|0|0.751733573|0.853737093|0.901790225|0.84993799|-0.067604132|-0.097961799|0.34156046|-41.72706804|-60.46462749|11.43581616|41.73511731|0.15006201|7.058489861|53.27315741|0.6349739010000001|-1.371465184|74.3682963|0.46136998|2649.276311|524.6043311000001|-10.6629646|0.365026099|6.428518903|11.93494358|0.856561949|6079.482066|225.3038157|-522.4852655000001|27.20679986|0.022526037|1333.133193|0.0|1.0|1.0|1.0|3.34|-7.31|4.72|131.25|1.0|115.37|0.0|7.0|-5.91|4.0|-6.35|411.54|0.0|1.0|-4.62|1.24e-06|0.000508|2.4100000000000003e-05|0.00992|3.47|0.0|0.0|2.01e-05|3.6236|-1920.042674|666.16|0.2897|342.16|549.78|0.2897|4.1362|-0.19969|0.02381444|28.0|7.5528|7.5528
12g_a31|0|3.42813681|0.0|0|7.765993078999999|1|1|0.0|0.0716209459999999|-0.01500347|5.733341277|0.0388738739999999|0.045747231|10.31169877|2|2|0.074878295|-0.57758443|0|0.837044054|0.819234772|0.8639814490000001|0.58271093|-0.1284353869999999|-0.131126805|0.325789284|-78.87508829|-80.52794936|19.01411466|152.7424573|0.41728907|11.67699967|548.1594997999999|0.6886488690000001|-1.835775276|95.97385383|0.470244801|2514.363249|357.8560168|-14.73099143|0.311351131|8.098256552|15.28679013|0.887664343|5398.678971|191.2078009|-692.3565973|34.8320455|0.02515117|1637.106139|1.0|1.0|1.0|1.0|2.51|-6.45|3.44|131.36|1.0|103.26|0.0|7.0|-4.92|5.0|-6.86|384.45|0.0|1.0|-3.79|1.19e-05|0.00457|0.0001629999999999|0.0627|2.52|0.0|0.0|0.000136|3.8349|-1578.800869|664.44|265.0|323.3|542.78|265.0|1.6279|-0.19241|0.04532186|0.11|6.9586|6.9586
7b_a10|0|0.0|0.0|0|7.535296702|2|2|0.0|-0.170920618|-0.001621737|5.4161004020000005|0.037804233|-0.060829392|10.93274506|0|0|-0.0982988509999999|-0.1874708719999999|2|0.624866343|0.764865564|0.8200487120000001|0.92441666|-0.0590666679999999|-0.0720417159999999|0.5113525529999999|-30.71062112|-37.45675757|5.061217187|13.37827368|0.07558334|2.6314862480000003|56.22969776|0.781045839|-1.152667458|43.9185573|0.446575367|2290.380138|480.6333417|-7.419027879|0.218954161|4.854451707|8.771658176|0.8069307729999999|5212.568172|113.8411654|-311.5991709|18.26940272|0.012428175|767.3149142000001|0.0|1.0|1.0|0.0|0.0|-6.99|3.03|41.38|1.0|105.44|0.0|2.0|-5.28|3.0|-5.09|346.81|1.0|1.0|-5.28|5.29e-06|0.00183|5.25e-06|0.00182|4.68|0.0|0.0|3.54e-05|3.6426|-1450.06366|562.31|0.1488|205.85|400.65|0.0899|4.2068|-0.21225|0.02946054|19.8|4.7033|4.7033
4d_a46|0|0.0|0.173086735|1|7.825245291|1|1|2.146507937|-0.1397563859999999|-0.001749881|5.587248657999999|0.047736111|-0.131948546|10.96333164|1|1|-0.206000242|-0.240143042|2|0.6535171|0.764741337|0.8075680409999999|0.936057958|-0.056384895|-0.070772596|0.290035518|-30.95621863|-38.85529917|4.750218646|8.241078584|0.063942042|2.607946825|74.62074724|0.813427965|-1.132361533|43.60839351|0.441136013|2181.291783|513.9109507000001|-7.419891252999999|0.186572035|5.757075209|10.30138878|0.7893441379999999|4993.774007|102.4310631|-341.3149976|16.6147308|0.0086574759999999|764.2776167999999|0.0|1.0|1.0|1.0|3.5|-7.41|5.11|43.6|2.0|101.75|0.0|2.0|-4.93|3.0|-5.4|352.86|1.0|1.0|-5.11|1.18e-05|0.00416|7.8e-06|0.00275|4.3|0.0|0.0|1.3699999999999998e-05|4.4265|-1453.817782|588.18|0.1313|280.09|503.76|0.1313|3.5318|-0.22603|0.02292966|517.0|6.2865|6.2865
12as_a36|0|3.447017327|0.0|0|7.412764017000001|2|2|0.0|-0.051208473|-0.007672841|5.351858133|0.041728395|0.096454203|10.95347588|1|1|0.162571317|-0.4358775279999999|1|0.8058720979999999|0.817372883|0.869455765|0.77043791|-0.082748367|-0.109492809|0.291030086|-55.75872553|-73.78005999|12.95780416|88.17694537|0.22956209|8.731418812000001|0.0|0.768125394|-2.080363362|85.53474971|0.454761514|2904.092809|519.1478419|-17.17446921|0.231874606|8.768282531|16.08155469|0.834059821|6224.698969|156.2451686|-944.5958066|33.18163581|0.017444469|1824.98997|0.0|0.0|1.0|0.0|0.0|-6.89|2.09|86.27|1.0|133.95|0.0|6.0|-3.81|5.0|-7.21|423.47|0.0|0.0|-3.95|0.000154|0.0653|0.000112|0.0476|2.36|0.0|0.0|5.4600000000000006e-05|3851.0|-1385.5651710000002|712.04|0.5902|274.29|568.52|0.2402|4.8580000000000005|-0.21419|0.03674596|59.0|7.2291|7.2291
20b_a10|0|0.0|0.0|1|7.535296702|1|1|2.103422978|0.048567614|-0.007463406|5.4161004020000005|0.035818182|-0.030238422|10.92966143|1|1|-0.049452599|-0.450145946|2|0.725009545|0.761071345|0.817426568|0.75259177|-0.094975935|-0.088479815|0.6741049840000001|-60.68950774|-56.53849503|8.331370518|81.39248686|0.24740823|5.323735696|91.02309592|0.7616213270000001|-1.85807612|67.46831286|0.454087415|3085.433676|480.905232|-13.79433873|0.238378673|7.554743755|13.838742600000002|0.8317951020000001|7173.225184999999|152.3236842|-758.6886304|28.34404003|0.0171045989999999|1558.922202|1.0|1.0|1.0|1.0|3.15|-8.93|5.0|95.92|2.0|129.73|0.0|5.0|-5.22|5.0|-6.53|447.49|0.0|1.0|-5.09|6.05e-06|0.00271|8.13e-06|0.00364|3.52|0.0|0.0|5.26e-07|3.9013|-1465.587932|687.84|0.2782|208.89|482.93|0.1382|5725.0|-0.2217199999999999|0.03930765|1.1|5.9586|5.9586
9d_a31|0|3.456767212|0.0|0|7.765993078999999|1|1|0.0|0.036844743|-0.012442213|5.733341277|0.0359583329999999|-0.057650507|10.31169788|2|2|-0.091744753|-0.550392027|0|0.8066174070000001|0.8343242820000001|0.873955169|0.6943358040000001|-0.098210975|-0.11958484|0.3655337879999999|-66.96024848|-81.53295088|19.79432796|154.8767865|0.305664196|13.49577391|560.5224416|0.6636195229999999|-1.793772606|97.84665015|0.457506946|2654.377004|473.3981899|-15.732784099999998|0.336380477|9.436176796|17.39409698|0.8433415740000001|5748.743284|229.34422830000003|-833.8375571|34.77197803|0.023927395|1842.914835|1.0|1.0|1.0|1.0|3.35|-7.63|4.09|117.37|2.0|112.97|0.0|9.0|-5.61|5.0|-6.36|412.51|0.0|1.0|-4.39|2.48e-06|0.0010199999999999|4.06e-05|0.0167|3.46|0.0|0.0|9.69e-06|3.8478|-1657.428165|727.27|0.2611|322.22|630.49|0.2611|2.6311|-0.19426|0.04331056|0.6|6.2218|6.2218
13a_a6|0|3.417162147|0.0|0|7.412764017000001|1|1|0.0|-0.042110772|-0.01115741|5.351858133|0.041767677|0.031837397|10.95129557|1|1|0.05269025|-0.488098052|1|0.850080948|0.7722228729999999|0.8299950709999999|0.77450544|-0.094081761|-0.113446379|0.22670695|-61.52313164|-74.18628740000001|20.83876732|154.9639272|0.22549456|13.62714959|554.4922449|0.759912392|-2.042034827|87.37044493|0.467070451|2820.31296|506.474367|-17.46461983|0.240087608|8.038453162|15.08351934|0.8764206290000001|6019.922535|157.0011174|-873.2309916000002|35.14492428|0.02016134|1757.246214|1.0|1.0|1.0|1.0|3.2|-9.01|4.32|95.85|2.0|116.79|0.0|5.0|-5.51|5.0|-6.1|409.44|0.0|1.0|-4.99|3.11e-06|0.0012699999999999|1.02e-05|0.00417|3.8|0.0|0.0|4e-07|3651.0|-1350.057702|695.29|0.5352|206.87|571.9|0.2697|7.7145|-0.19987|0.02818646|46.0|7.3372|7.3372
47c_a18|0|0.0|0.0|0|7.03438793|1|1|0.0|0.02368001|-0.007068829|4.844187086|0.032688172|0.047739847|10.94702285|0|0|0.071793992|-0.455055055|0|0.784328127|0.758269842|0.7912974190000001|0.8128616409999999|-0.0715759629999999|-0.094000037|0.246894346|-57.54296759|-75.57063623|12.75381432|67.68084951|0.1871383589999999|10.25333491|103.416376|0.7489981509999999|-2.350000928|88.76073429|0.489290189|3228.879782|653.4941186000001|-20.80632033|0.251001849|9.566965871|18.73268473|0.958059115|7527.530240999999|201.7910841|-1518.861384|34.55329606|0.016406766|2522.390613|1.0|0.0|1.0|1.0|0.0|-9.18|2.87|97.76|3.0|154.77|1.0|12.0|-5.73|4.0|-6.61|513.63|0.0|0.0|-5.09|1.84e-06|0.000947|8.12e-06|0.00417|3.98|1.0|1.0|3.42e-07|3.1096|-1664.721977|850.89|0.5869|398.71|790.07|0.5869|3.3075|-0.17331|0.03115159|3.0|8.5229|8.5229
5_a27|0|0.0|0.0|2|6.823286122000001|0|0|3.2927747860000003|0.126882432|-0.0063562359999999|4.727387819|0.048947368|-0.149034787|10.93772408|1|1|-0.250776983|-0.4982037479999999|2|0.639413469|0.760083119|0.8149212259999999|0.8531787759999999|-0.055979434|-0.085078576|0.333977277|-29.50048722|-44.83538435|8.936508815|10.48961936|0.146821224|4.709432444|56.35994804|0.741481472|-1.276178645|53.51978325|0.439066197|2273.906133|449.6149323|-8.438466859|0.258518528|6.160679036|10.98289851|0.7827415529999999|4943.51602|136.2361487|-354.41560810000004|21.59546513|0.016479312|907.0095354|0.0|1.0|0.0|1.0|3.11|-6.22|2.8|65.6|0.0|97.55|0.0|2.0|-3.61|4.0|-6.49|331.37|1.0|1.0|-4.01|0.000248|0.0821|9.78e-05|0.0324|2.58|0.0|0.0|0.0002|4.0989|-1083.124207|566.68|0.2448|302.48|463.87|0.2448|2.3781|-0.21506|0.01903872|3.0|8.5229|8.5229
12aa_a36|0|3.4172704080000003|0.0|0|7.412764017000001|2|2|0.0|0.033952382|-0.011588438|5.351858133|0.042560386|0.03597264|10.95446449|1|1|0.0620143779999999|-0.53315493|1|0.892815402|0.833911317|0.888163057|0.688945241|-0.1066659309999999|-0.117270578|0.4679233379999999|-72.94175494|-80.19356964|16.1504726|132.3194611|0.3110547589999999|11.04423694|109.0001157|0.731335741|-2.228140982|96.18613736|0.44829258|2928.7759760000004|471.12395210000005|-19.29522587|0.2686642589999999|8.05947774|14.60824604|0.812554922|6438.603019|183.7216658|-1041.942197|38.58180913|0.023386634|2083.417693|0.0|0.0|1.0|0.0|0.0|-6.14|0.98|112.29|1.0|131.85|0.0|6.0|-3.52|5.0|-7.79|424.46|0.0|0.0|-3.45|0.000304|129.0|0.000359|152.0|1.55|0.0|0.0|0.000305|3.8899|-1401.617177|701.99|0.4446|318.73|520.19|0.4446|3.5904|-0.20829|0.04550032|9.0|8.0458|8.0458
4o_a46|0|0.0|0.160026534|1|7.825245291|1|1|2.138144369|-0.24479566|-0.000627744|5.587248657999999|0.043320988|-0.2363624889999999|10.93828256|1|1|-0.376106593|-0.096073163|1|0.626333846|0.7699448320000001|0.8176134690000001|0.950732618|-0.0648126359999999|-0.06570509|0.372146122|-35.54402423|-36.03345669|5.332434441|5.821925821000001|0.049267382|2.9243708|31.19780621|0.7510206490000001|-1.051281434|42.00638612|0.460981009|2195.436986|521.3931342|-6.587059484|0.248979351|5.527567399|10.25486577|0.855222204|4966.476822|136.5432529|-316.1788552|15.99310518|0.0108913189999999|767.6690487000001|0.0|1.0|1.0|1.0|3.12|-7.26|4.94|54.5|1.0|103.66|0.0|2.0|-4.91|3.0|-5.51|342.44|1.0|1.0|-4.87|1.23e-05|0.00422|1.34e-05|0.0045899999999999|4.06|0.0|0.0|1.88e-05|4.3255|-1070.428722|581.59|0.1598|286.64|501.08|0.1598|3.4494|-0.22909|0.02815574|162.0|6.7905|6.7905
