molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|nARing|MATS2c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|AATSC7i|AATSC1i|GATS1are|MATS8d|SIC2|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA5|RNCS|RPSA|TPSA_x|WPSA3|FNSA1|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|GeomRadius|PPSA1|WNSA2|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|pIC50
6a_a40|0|0|0|0.0|0.0|8.421342866|1|2|0.117890918|6.401917197|-0.077397672|0|0.035707071|-0.146542353|0.775942224|-0.68730803|-0.001347823|0.104332675|-0.230955427|-0.272320301|-0.040435852|0.682273668|-0.340539542|0.861720535|1|0.733750993|-0.109047987|-0.117413572|0.360858579|0.016399125|-73.33687786|185.06174|0.266249007|166.2999483|6.397774285|0.8678518190000001|81.37714586|78.35465194|0.41480944|2936.1501780000003|458.303126|-1320.063801|2536.88262|6.945713476|82.54016015|-824.5159087000001|-459.522754|1521.070502|8.040268001|1.0|0.0|0.0|1.0|1.0|3.99|0.21|14.0|-4.05|4.38|3.07|173.43|1.62|2.0|120.14|1.0|2.0|5.0|-7.11|29.0|5.0|442.53|1.0|3.17|-4.99|3.47e-05|1.03e-05|0.00457|3.77|8.950000000000001e-05|-0.0926|2.9836|2.9836|-2371.560378|1103.4|0.4015|415.55|497.78|0.6782699999999999|0.6782699999999999|-2371.3827|0.4015|-0.21255|0.01952089|7.3979
1d_a5|1|0|0|2.79978458|-4.455320158|6.605297921|0|0|-0.133500214|4.59511985|-0.308010841|2|0.030074074|-0.118028278|0.0|-0.2688711589999999|-0.0012491689999999|-0.2261588939999999|-0.010183824|-0.389011185|0.004923698|0.525406088|-0.015804188|0.821309592|0|0.8965037640000001|-0.088396743|-0.086213657|0.6271150670000001|0.007937625|-46.58221594|204.4506579|0.1034962359999999|55.92018945|2.317281143|0.770504115|56.83734591|52.05055075|0.471074204|2481.822293|484.3911442|-791.897671|1172.890724|6.116537519|123.9992274|-427.8712868|-292.3128788|1027.76566|10.25512997|1.0|1.0|1.0|1.0|1.0|2.92|0.05|23.0|-8.88|5.48|6.37|54.46|2.73|0.0|95.49|0.0|1.0|4.0|-4.79|27.0|6.0|366.34|1.0|4.15|-4.97|0.00589|1.0800000000000002e-05|0.00396|3.95|1.3300000000000002e-09|-0.04528|4.8725|4.6112|-1288.306458|951.63|0.2805|254.46|414.59|0.41781|0.5764600000000001|-1288.201219|0.0982|-0.23519|0.03392008|5.03
4l_a46|0|0|0|0.0|0.171853072|7.825245291|1|1|-0.058870177|5.587248657999999|-0.075241716|1|0.049498645|-0.067419714|0.0|-0.255755434|0.0066560469999999|-0.060895366|-0.161358058|-0.1012114369999999|0.010799648|0.7940662409999999|-0.229089688|0.762625193|0|0.892158627|-0.09094885|-0.085194597|0.291762764|0.00657916|-48.19533497|177.7681018|0.107841373|61.00681586|2.10550531|0.883450801|51.66342604|55.17245545|0.409308207|2165.620022|504.7020036|-867.5160294|2087.583804|5.80829255|65.93290984|-490.7614689|-433.8429998|981.9630347|3.468091068|1.0|1.0|1.0|1.0|1.0|3.92|0.36|17.0|-7.0|4.64|5.02|50.94|3.06|0.0|105.77|0.0|1.0|3.0|-5.28|26.0|3.0|347.45|1.0|4.08|-5.11|0.00182|7.78e-06|0.0027|4.49|9.980000000000001e-08|-0.01784|5.4011|4.4542|-1092.71063|1057.06|0.2504|229.55|526.77|0.3756|0.68584|-1092.484863|0.1523|-0.20351|0.03506136|7.0088
12r_a30|0|0|0|0.0|0.0|7.412764017000001|2|2|-0.015167821|5.351858133|-0.093024002|2|0.043383838|-0.093079817|0.0|-0.400352091|-0.002544958|-0.0682882559999999|-0.0646674999999999|-0.247439715|-0.145315868|0.609043558|-0.105767484|0.889479916|0|0.72072745|-0.090229387|-0.109990462|0.451652492|0.019137908|-71.0931422|90.4724548|0.27927255|180.5098625|7.995393191000001|0.790065337|82.06195604|70.6903535|0.464481911|2976.944611|465.8474777|-1279.67656|2433.580273|7.467190577999999|135.6928105|-827.1283373|-374.9717191|1619.709789|10.96881384|1.0|0.0|1.0|0.0|1.0|4.66|0.14|17.0|-7.16|4.67|3.74|81.65|3.58|0.0|127.19|0.0|1.0|5.0|-5.49|31.0|6.0|434.46|0.0|3.21|-5.17|0.00141|6.71e-06|0.00291|4.07|6.900000000000002e-08|-0.05244|5067.0|3.5111|-1774.2026670000002|1141.54|0.1908|244.69|516.03|0.32409|0.68476|-1774.009422|0.1522|-0.20138|0.03388131|7.5317
7h_a8|1|0|0|2.99743835|0.0|7.05012252|0|0|-0.118981425|4.844187086|-0.073219554|0|0.04737037|-0.016074683|0.0|-0.23505152|0.00112124|-0.0873792009999999|0.0260356679999999|-0.043606497|0.141285105|0.515235986|0.041366689|0.7677336090000001|0|0.771011027|-0.093181899|-0.0934764819999999|0.314190914|0.011647275|-53.88211443|70.28953528|0.228988973|131.9948047|3.86998135|0.892830345|58.94376531|60.42608164|0.4346108389999999|2534.324886|444.4294792|-969.8780597|1919.19991|7.589672923999999|61.77519141|-559.0612661|-452.8739011|1086.29603|5.061650885|1.0|0.0|0.0|0.0|1.0|3.12|0.0|23.0|-8.46|5.52|5.49|61.58|4.27|0.0|101.89|0.0|1.0|3.0|-5.68|28.0|4.0|373.35|1.0|4.63|-5.5|0.00078|3.16e-06|0.00118|4.66|3.5e-09|-0.06799|3.9282|3.9282|-1285.151298|999.62|0.3885|315.62|500.94|0.6963199999999999|0.6963199999999999|-1285.017252|0.3885|-0.22875|0.03092828|4.9788
9b_a36|1|0|0|3.513187594|0.0|7.412764017000001|2|2|-0.053019801|5.351858133|-0.023369916|2|0.040166667|0.082806042|0.0|-0.308862918|0.005050384|-0.077361324|-0.06502499|0.146828453|-0.094526372|0.8421237309999999|-0.1177413269999999|0.842671963|0|0.8453794609999999|-0.074181597|-0.098301686|0.2602997|0.017007854|-61.73294817|67.12293326|0.154620539|97.10089515|6.707514535|0.78242217|71.70079424|57.26650122|0.453252346|2715.020034|530.8939077|-1111.193067|2464.2160510000003|7.549264797|136.63774650000002|-697.8234711|-354.7193098|1420.196295|9.967846072|1.0|0.0|1.0|0.0|1.0|4.73|0.14|17.0|-6.64|3.6|2.76|82.47|2.82|0.0|126.17|0.0|1.0|5.0|-4.6|29.0|4.0|398.48|0.0|2.48|-4.43|0.00992|3.71e-05|0.0148|3.2|2.3100000000000002e-07|-0.05146|3.8535|3.8535|-1575.751975|1127.85|0.5392|321.74|514.45|0.69763|0.69763|-1575.557248|0.5392|-0.20979|0.02803905|7.6778
3i_a32|1|1|1|2.417426304|-4.547725143|7.78113851|0|0|-0.157360524|5.733341277|-0.363243817|0|0.05052381|-0.21362765|1.711001131|-0.4449120629999999|-0.0131506889999999|-0.26785886|0.022524712|-0.8373173840000001|-0.212967423|0.565740817|0.030060554|0.902293804|1|0.893827987|-0.093279684|-0.1132851459999999|0.259644227|0.015296821|-59.72706743|60.99385995|0.106172013|55.97682661|4.252042736|0.77072347|71.27609889|57.24454122|0.422644726|2471.4299920000003|471.2508776000001|-776.4518766|2141.3084710000003|5.826629089|120.8809386|-409.3669403|-285.465827|1007.432506|11.54903146|1.0|0.0|1.0|1.0|1.0|3.1|0.13|19.0|-6.96|6.76|6.29|110.94|2.09|0.0|88.28|0.0|1.0|3.0|-6.27|24.0|6.0|366.38|1.0|4.37|-5.16|0.000197|6.85e-06|0.00251|4.23|1.0900000000000001e-07|-0.06518|3642.0|3642.0|-1891.811327|876.0|0.4765|340.43|418.24|0.70322|0.70322|-1891.738614|0.4765|-0.21278|0.02199999|8.2366
7g_a8|1|0|0|3.095238804|0.0|7.535296702|1|1|-0.092384028|5.4161004020000005|-0.067360394|0|0.0448526079999999|-0.030968098|0.0|-0.481134236|-0.00087806|-0.027838247|-0.027717137|-0.065174707|0.046246982|0.627990269|-0.044866536|0.79995525|0|0.699376143|-0.107714754|-0.1122315669999999|0.306360885|0.031841955|-67.26263865|144.290464|0.300623857|180.1699331|11.43714084|0.806738465|78.41805331|83.63914665|0.470618047|2802.2242920000003|419.1502102|-1210.7274960000002|2079.55195|7.588498875|115.825531|-725.6133762000001|-367.6690814|1500.768277|11.15541466|1.0|0.0|1.0|0.0|1.0|3.29|0.04|23.0|-7.91|4.94|4.66|80.04|3.4|0.0|108.0|0.0|1.0|3.0|-5.78|30.0|5.0|399.37|1.0|4.14|-5.44|0.000667|3.59e-06|0.00143|4.38|1.23e-08|-0.06621|3.7874|3.7874|-1374.4533210000002|1053.9|0.5165|327.36|507.78|0.62073|0.62073|-1374.291597|0.5165|-0.22129|0.03974865|4.6772
47a_a18|0|0|0|0.0|0.0|7.03438793|1|1|0.018016478|4.844187086|-0.18843247|0|0.033641026|0.043161338|0.0|-0.464122017|-0.005483379|-0.025401815|0.052572636|0.066507683|-0.358939392|0.842412605|0.089156939|0.7991211029999999|0|0.778790861|-0.082855697|-0.099310031|0.371382587|0.014124484|-81.42570819|100.7293848|0.2212091389999999|181.3725215|9.49531639|0.7936193709999999|93.5899242|79.51543089|0.483193636|3612.105567|638.5417107999999|-2198.494121|2250.179086|10.20255289|169.2144153|-1802.576619|-481.4854016|2770.212274|12.16421601|1.0|1.0|1.0|1.0|3.0|4.97|0.28|18.0|-8.27|0.48|3.35|123.06|1.85|1.0|158.24|1.0|1.0|12.0|-6.74|39.0|5.0|547.67|0.0|2.02|-5.58|9.9e-05|2.62e-06|0.00143|4.44|5.4e-09|-0.05191|3.1947|3.1947|-2098.773074|1536.87|0.6094|388.09|813.01|0.69508|0.69508|2098.280307|0.6094|-0.18291|0.0339441|9.0
14x_a23|0|1|1|0.0|0.0|7.423568444|0|0|0.0944818319999999|5.351858133|-0.111315218|2|0.04314059|0.05740118|0.6753138120000001|-0.335030301|0.003379755|-0.075184011|-0.0229244|0.160327487|-0.206574435|0.5788469970000001|-0.035965909|0.8668730109999999|1|0.7768288609999999|-0.0708831479999999|-0.084244058|0.229141189|0.022095943|-55.83053941|42.44114495|0.223171139|147.90081730000003|9.704599953|0.722211323|70.40248829|61.61945314|0.468120981|3071.48868|514.8229467|-1060.780249|2382.851643|7.777802167999999|184.0971574|-703.0042792|-294.5294492|1468.794817|14.57194888|0.0|0.0|1.0|0.0|1.0|3.42|0.05|26.0|-7.93|4.2|5.14|105.02|3.78|1.0|120.2|0.0|1.0|5.0|-5.68|32.0|6.0|447.46|0.0|4.06|-5.27|0.0009369999999999|5.41e-06|0.00242|3.78|1.17e-08|-0.08216|4.0641|3.6941|-1828.371718|1149.42|0.3184|305.07|537.48|0.6757|0.62836|-1828.168422|0.3057|-0.23475|0.02165405|8.4949
6_a4|0|0|0|0.0|0.0|7.535296702|1|1|-0.19701009|5.4161004020000005|0.010164572|2|0.035283951|0.042096749|2.186806868|-0.064723237|0.011457667|0.0032928379999999|-0.208689928|0.0671397079999999|-0.073630392|0.664591856|-0.340860215|0.810030118|1|0.945545838|-0.052396457|-0.0670158929999999|0.417868437|0.0077624059999999|-37.33240845|14.1731579|0.054454162|30.33467048|2.408866521|0.814470803|42.27020924|33.5125766|0.423084148|2342.371538|526.7333132|-671.9833521|1968.0178670000005|5.758624844|103.3523757|-374.340411|-350.36323230000005|825.0551765|4.937800786|0.0|1.0|1.0|1.0|0.0|3.38|0.26|21.0|-7.99|5.1|5.23|43.6|3.09|0.0|109.7|0.0|1.0|3.0|-4.91|27.0|3.0|354.45|1.0|4.23|-5.11|0.0043799999999999|7.74e-06|0.00274|4.28|1.04e-08|-0.04867|4.8714|4.0354|-1108.563418|1057.7|0.1235|254.51|453.87|0.60542|0.5877|-1108.338577|0.0772|-0.2182599999999999|0.02244097|5.8861
16c_a32|1|1|1|3.329674745|0.0|7.765993078999999|0|0|0.191088217|5.733341277|-0.087497559|0|0.03995614|-0.03152033|2.077479142|-0.770338913|-0.0064007569999999|-0.031087095|-0.036931818|-0.057356214|-0.229450999|0.809370315|-0.061904762|0.915639476|1|0.773043206|-0.088841599|-0.119988297|0.367322508|0.025791147|-71.59058881|102.2022233|0.226956794|135.41296|9.181311842|0.6846367059999999|86.97970500000001|68.39521789|0.463897164|2649.168528|461.2334662|-1002.268243|3143.196853|6.313526111|188.1603823|-597.9997655000001|-220.3256617|1463.941729|15.38911619|1.0|0.0|1.0|1.0|2.0|3.5|0.22|19.0|-6.99|5.64|4.21|149.27|0.88|0.0|107.14|1.0|1.0|7.0|-6.04|27.0|5.0|399.49|1.0|3.41|-4.41|0.000366|3.89e-05|0.0155|3.23|1.0300000000000001e-07|-0.0505|3.6264|3.6264|-1916.651132|1069.28|0.2955|341.89|508.43|0.70198|0.70198|-1916.478107|0.2955|-0.20047|0.02806787|8.3468
3q_a32|1|1|1|3.4364803|0.0|7.765993078999999|0|0|-0.017280695|5.733341277|-0.04718311|0|0.03898374|0.02785755|2.120544848|-0.419780649|0.000773658|-0.022925245|-0.098400506|0.0492355779999999|-0.295228244|0.751733573|-0.1585635|0.901790225|1|0.84993799|-0.067604132|-0.097961799|0.34156046|0.018527744|-60.46462749|41.73511731|0.15006201|92.62226328|7.058489861|0.6349739010000001|74.3682963|53.16288420000001|0.46136998|2649.276311|524.6043311000001|-846.5047848999999|3335.898591|6.428518903|225.3038157|-522.4852655000001|-166.61896299999998|1333.133193|13.90366881|1.0|0.0|1.0|1.0|1.0|3.57|0.3|19.0|-7.31|6.43|4.72|131.25|1.33|0.0|115.37|0.0|1.0|7.0|-5.91|28.0|4.0|411.54|1.0|3.86|-4.62|0.000508|2.4100000000000003e-05|0.00992|3.47|4.88e-08|-0.04968|3.6236|3.6236|-1920.042674|1136.46|0.2897|342.16|549.78|0.70216|0.70216|-1919.821707|0.2897|-0.19969|0.02381444|7.5528
14a_a25|0|0|0|0.0|0.0|6.842683282|0|0|-0.092005241|4.727387819|-0.05112778|2|0.038167849|0.051906412|1.975771616|-0.255585831|0.006085806|-0.046802062|-0.019985937|0.085350921|-0.077269115|0.6716839040000001|-0.035531959|0.792935475|1|0.850426305|-0.069657015|-0.084207356|0.326595394|0.012870836|-55.27820709|107.22698590000002|0.149573695|98.18816423|5.546443318|0.8067529940000001|63.96772039|54.17569023|0.492236681|2844.993903|558.2652611000001|-1160.842349|2142.5112510000004|7.39139255|126.8576588|-762.0389362000001|-402.7381076|1438.906775|8.689513304|1.0|1.0|1.0|1.0|1.0|3.43|0.08|27.0|-9.59|4.44|4.92|72.7|2.47|0.0|126.26|0.0|1.0|6.0|-5.39|32.0|4.0|419.48|1.0|3.81|-5.29|0.0016899999999999|5.13e-06|0.00215|4.16|2.58e-10|-0.05083|5.3631|3.9479|-1352.265931|1202.13|0.3529|231.18|548.29|0.42461|0.6714|-1352.024616|0.1756|-0.2143|0.03250632|6684.0
34_a47|0|1|1|0.0|0.0|6.842683282|0|0|-0.210257395|4.727387819|-0.064842466|3|0.03522792|-0.094313757|1.741433543|-0.191253079|0.003530307|-0.043634386|0.078153957|-0.208989427|-0.317014709|0.62974551|0.128336294|0.89234354|1|0.8260556609999999|-0.061957581|-0.090141168|0.437215023|0.019723558|-49.91779281|31.17423189|0.1739443389999999|96.32577107|6.048527453999999|0.653993216|62.66739933|45.23285281|0.45489212|2371.236125|457.4477611|-698.8490993|918.6458674|7.066583143|191.6093987|-387.0041342|-170.55473480000003|1068.587688|12.74960652|1.0|1.0|1.0|1.0|1.0|3.19|0.16|21.0|-7.47|3.34|4.52|68.52|1.75|0.0|99.09|0.0|1.0|4.0|-3.57|26.0|5.0|348.38|1.0|3.02|-3.9|0.0929|0.000125|0.0436|2.49|3.36e-08|-0.0545|4.2077|3.8892|-1162.450678|980.02|0.2309|294.66|436.88|0.6602399999999999|0.69314|-1162.283641|0.1718|-0.21536|0.03084502|8.7
12a_a50|0|1|1|0.0|0.0|7.927685046000001|1|1|-0.199881787|5.82008293|-0.0016330379999999|1|0.034845679|-0.111689174|2.112397566|-0.126263256|0.01164808|0.014596049|-0.122912558|-0.193999688|-0.291865836|0.699597776|-0.2018898489999999|0.862192416|1|0.904119689|-0.05075501|-0.0663902|0.29507467|0.021013336|-33.44733598|7.457998037999999|0.095880311|48.30443297|5.333473207|0.575218972|47.2792242|36.15684209|0.469674946|2223.666558|455.4948605000001|-468.2627037|1462.827156|5.116970861|214.004382|-235.9104193|-75.79052945|814.0599092|13.83188822|1.0|1.0|1.0|1.0|0.0|3.3|0.11|20.0|-5.49|2.59|3.42|48.53|2.02|0.0|94.69|0.0|2.0|2.0|-3.16|24.0|3.0|313.36|1.0|2.55|-3.84|215.0|0.000144|45.0|2.5|3.22e-06|-0.03366|4.0783|4.0783|-1006.632973|908.22|0.1807|304.01|394.52|0.65267|0.65267|-1006.498352|0.1807|-0.20172|0.02648238|7.1249
12ab_a30|0|0|0|0.0|0.0|7.412764017000001|2|2|-0.026189286|5.351858133|-0.030346359|2|0.043854875|0.018023992|0.0|-0.520212725|0.003529389|0.038312857|0.01563558|0.03046828|-0.207153446|0.8397577820000001|0.026596859|0.855880335|0|0.7997534890000001|-0.082740301|-0.1008879709999999|0.4605456229999999|0.031588146|-71.0035788|119.79740259999998|0.200246511|140.93076580000002|15.64609074|0.603952976|92.49334877|80.46280277|0.461207954|3118.431712|562.8556061|-1278.064418|2618.234172|8.44310703|278.7324985|-899.4843201|-146.321375|2116.165447|21.48976996|1.0|0.0|1.0|1.0|1.0|4.87|0.21|17.0|-6.83|3.94|2.63|100.11|2.2|0.0|140.26|0.0|1.0|7.0|-5.61|33.0|6.0|458.54|0.0|2.52|-5.0|0.00113|9.94e-06|0.00456|3.81|1.47e-07|-49.0|4.8018|3.4919|-1804.79081|1275.19|0.1957|258.2|613.7|0.46561|0.68324|-1804.523449|0.1511|-0.19672|0.03368522|7.7825
7d_a10|0|0|0|0.0|0.0|7.535296702|1|1|-0.117302383|5.4161004020000005|-0.017919404|2|0.041369509|-0.042667459|1.591760572|-0.0845736919999999|0.00870171|-0.071185424|-0.0325418129999999|-0.09209689|-0.089622042|0.531023495|-0.051603612|0.869684772|1|0.841052067|-0.059327943|-0.070901708|0.421731106|0.010495008|-37.61597161|12.32220006|0.158947933|84.32774259|2.9540236560000004|0.729585423|45.08492005|37.04365163|0.484115691|2348.343588|446.2091497|-564.2395741|1597.531619|6.100927672|143.4649092|-299.34991010000005|-243.607074|773.3701306|7.468948447000001|1.0|1.0|1.0|1.0|0.0|3.21|0.19|21.0|-7.83|4.92|4.97|43.6|3.04|0.0|100.04|0.0|1.0|2.0|-4.22|26.0|4.0|344.38|1.0|3.95|-4.72|0.0206|1.9e-05|0.00654|3.62|1.46e-08|-0.05634|5.8433|3.8856|-1129.175857|970.29|0.2593|212.18|417.68|0.32059|0.68393|-1129.003694|0.0941|-0.21965|0.02250617|6.0325
4_a27|0|0|0|0.0|0.0|6.823286122000001|0|0|0.082486268|4.727387819|-0.058641975|2|0.0456410259999999|-0.273119343|1.274166982|-0.278154179|0.00991794|0.13397347|-0.01660383|-0.459570857|-0.341622797|0.639413469|-0.024800302|0.842039655|1|0.852604338|-0.057748369|-0.078787867|0.3485918529999999|0.0201467639999999|-40.79296366|8.590238252999999|0.1473956619999999|76.31512503|5.40078803|0.682485674|51.33640873|40.33074472|0.444169714|2273.715366|441.4418013|-611.8944548999999|1213.060761|6.01592535|164.3952417|-316.8125922|-188.9664429|896.5674718|10.54344507|0.0|0.0|0.0|1.0|0.0|3.11|0.16|21.0|-6.22|2.94|2.8|65.6|2.66|0.0|97.55|0.0|1.0|2.0|-3.57|25.0|4.0|331.37|1.0|2.8|-3.99|0.0882|0.000102|0.0339|2.55|6.04e-07|-0.0449899999999999|5.5485|4.1288|-1083.119531|946.77|0.2002|223.46|445.65|0.36899|0.6089899999999999|-1082.963712|0.1741|-0.21533|0.01877181|8.3979
12z_a36|1|0|0|3.435113772|0.0|7.412764017000001|2|2|-0.065211069|5.351858133|-0.010732275|2|0.041767677|0.037307819|0.0|-0.421948174|-0.000143196|-0.010881947|-0.030529442|0.066366917|-0.175397741|0.8707354620000001|-0.0533649729999999|0.886776351|0|0.834790405|-0.081592361|-0.102674964|0.492335362|0.023371488|-68.09761735|114.3931487|0.165209595|109.572766|10.28066212|0.712682362|83.07227002|69.61568586|0.4577848329999999|2841.692299|553.6621150000001|-1225.757112|2451.657399|8.016303367999999|190.5590792|-812.9648725|-282.1167226|1719.920651|14.97465267|1.0|0.0|1.0|0.0|2.0|4.76|0.13|17.0|-6.66|2.75|1.76|92.99|1.38|0.0|128.47|0.0|1.0|5.0|-3.99|31.0|5.0|406.44|0.0|1.66|-3.95|0.0412|0.000113|0.0458|2.4|2.21e-07|-0.05642|3.8969|3.8969|-1325.157504|1153.7|0.4423|318.16|539.36|0.69397|0.69397|-1324.951498|0.4423|-0.2139199999999999|0.03845474|8301.0
12ae_a36|1|0|0|3.412870974|0.0|7.412764017000001|2|2|0.069118289|5.351858133|-0.351827031|2|0.041555556|0.087069205|0.0|-0.611759277|-0.006862238|-0.083959343|0.006615826|0.151620635|-0.261631709|0.8183043390000001|0.010209009|0.8837136859999999|0|0.7162413209999999|-0.085851235|-0.105648609|0.439268891|0.023873046|-78.71102033|96.60079598|0.2837586789999999|211.4077529|13.25108213|0.6849975640000001|97.76153993|81.74750345|0.465246185|3486.122819|533.6188092|-1574.220407|2634.745208|8.676756505|234.6851816|-1172.836017|-275.6561988|2298.140152|19.05051961|0.0|0.0|1.0|0.0|3.0|5.03|0.17|17.0|-6.87|1.28|2.15|123.75|0.84|0.0|142.02|0.0|1.0|7.0|-3.85|34.0|6.0|474.54|0.0|1.18|-3.72|0.0668|0.0001889999999999|0.0897|1.64|1.36e-07|-0.0548899999999999|5235.0|3.8664|-1876.152311|1281.69|0.4832|236.84|615.71|0.40141|0.68591|-1875.897072|0.3366|-0.21149|0.0508577|7.8239
14k_a23|0|1|1|0.0|0.0|7.423568444|0|0|0.070940371|5.351858133|-0.024758731|2|0.046283951|0.04479394|0.74561778|-0.299174093|0.010682694|-0.055500851|-0.055708465|0.082632648|-0.13187015|0.722187957|-0.091426449|0.864845456|1|0.922397728|-0.0562483359999999|-0.079899943|0.226547411|0.018829201|-53.17069631|38.76597615|0.077602272|51.64167457|8.338417622|0.783562394|64.04991522|49.96154892|0.486654314|2955.4566170000003|613.8243395|-1063.413926|2174.886074|8.21201115|144.0318708|-707.6658267999999|-377.4022725|1357.152837|10.87921891|0.0|0.0|0.0|1.0|1.0|3.39|0.05|26.0|-7.99|4.0|4.67|105.02|3.51|1.0|125.29|0.0|1.0|5.0|-6.13|31.0|4.0|445.93|0.0|3.99|-5.55|0.000334|2.83e-06|0.00126|4.21|1.02e-08|-0.07933|3.6421|3.6421|-2089.501786|1179.17|0.4694|340.42|552.65|0.63765|0.63765|-2089.293765|0.4694|-0.2271699999999999|0.02271117|8.4123
9d_a31|1|0|0|3.456767212|0.0|7.765993078999999|1|1|0.036844743|5.733341277|-0.043220149|0|0.0359583329999999|-0.057650507|0.0|-0.696763933|-0.002456634|-0.0938310919999999|-0.021171445|-0.091744753|-0.214049412|0.8066174070000001|-0.0375445629999999|0.873955169|0|0.6943358040000001|-0.098210975|-0.11958484|0.3655337879999999|0.029032453|-81.53295088|154.8767865|0.305664196|208.401866|13.49577391|0.6636195229999999|97.84665015|86.75457645|0.457506946|2654.377004|473.3981899|-1222.994263|1932.363213|9.436176796|229.34422830000003|-833.8375571|-223.1115993|1842.914835|16.31369927|1.0|1.0|1.0|1.0|2.0|3.8|0.38|16.0|-7.63|6.04|4.09|117.37|1.31|0.0|112.97|0.0|1.0|9.0|-5.61|29.0|5.0|412.51|1.0|3.65|-4.39|0.0010199999999999|4.06e-05|0.0167|3.46|2.3500000000000002e-08|-0.03457|3.8478|3.8478|-1657.428165|1202.79|0.2611|322.22|630.49|0.7006899999999999|0.7006899999999999|-1657.1791449999998|0.2611|-0.19426|0.04331056|6.2218
19d_a38|1|0|0|3.314284769|0.0|7.412764017000001|2|2|0.013465335|5.351858133|-0.17467835|2|0.04572104|0.019858574|0.0|-0.6999264340000001|-0.011156837|-0.0555594909999999|-0.024688524|0.041924146|-0.128079012|0.7581164340000001|-0.039361255|0.908591797|0|0.63167949|-0.116424545|-0.1248815919999999|0.3509455999999999|0.024158903|-80.2776536|158.6487879|0.36832051|236.7675313|9.98319831|0.7494816990000001|94.84426896|90.37127996|0.478151237|3055.168373|406.0626253|-1525.275418|2995.494247|7.056031803|161.0407189|-980.493036|-320.7487188|2035.106956|14.56661536|0.0|0.0|1.0|0.0|4.0|4.91|0.13|17.0|-6.41|2.34|1.65|124.32|1.65|0.0|133.79|0.0|1.0|6.0|-3.87|33.0|5.0|444.46|0.0|1.94|-3.62|0.0594|0.0002399999999999|107.0|1.65|3.94e-07|-0.05091|5.3771|3.6586|-1500.850957|1171.77|0.3167|230.58|517.77|0.3356699999999999|0.6957800000000001|-1500.621723|0.0699|-0.20145|0.04735828|7.9586
6_a15|0|0|0|0.0|0.0|0.0|0|0|-0.199979249|0.0|-0.048804012|1|0.042926829|0.106485923|0.0|-0.513693384|0.001080419|0.011857945|-0.009025163|0.153430865|-0.281352401|0.8511056929999999|-0.015484797|0.7248900659999999|0|0.859308431|-0.07051817|-0.123000073|0.398681391|0.02948637|-71.76572566|105.4415725|0.140691569|82.0880213|10.03794313|0.581974721|88.94853813|58.34873264|0.3902945579999999|2454.904173|501.3728188|-932.9544335|1971.005637|6.110075236|243.9013805|-544.3423775|-95.65807914|1603.08412|17.18281248|1.0|1.0|0.0|1.0|1.0|3.29|0.23|18.0|-7.95|4.43|5.26|61.84|2.18|0.0|109.7|0.0|1.0|7.0|-5.66|28.0|5.0|380.44|1.0|4.11|-5.14|0.000823|7.32e-06|0.00278|4.64|1.13e-08|-0.02419|4.3423|3.7696|-1263.0072300000002|1092.02|0.2616|285.52|545.21|0.65191|0.70554|-1262.75978|0.0113|-0.18133|0.01711539|7.4559
