molecula|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|MATS2c|AATSC1c|AATSC1s|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|MATS1i|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|nFaHRing|RASA|FNSA3|PNSA3|PNSA5|PPSA3|TPSA_x|FNSA4|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|MOMI-Z|WNSA4|GeomRadius|GRAV|WNSA2|DPSA4|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Brenk|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Dipole (water)|IC50|pIC50
11a_a5|0|2.9781886010000003|0.0|0|6.605297921|0|1|1.212363224|-0.165418719|-0.002894726|0.052217882|2|0.0|-0.185262487|0.007993132|-0.1301505359999999|10.94877942|1|0.007955512|-0.081506|0.003975818|2|0.7505403709999999|0.73344478|-0.037220974|0.773417838|0|0.89343434|-0.064565402|-46.13206353|-51.09940261|8.474559367000001|76.14130253|-0.026223112|14.47576249|0.740865275|-32.96141947|61.4470419|-18.73644762|54.60662289|0.466436596|-1124.186857|1170.247903|-13.38721623|9.740948724|5756.783268|-803.2329738|25.28995251|1517.39715|835.912531|0.0|1.0|1.0|1.0|1.0|3.53|3.68|0.3|-9.93|6.38|6.55|3.05|0.0|1.0|32.0|4.0|-4.54|1.0|0.0|-6.4|3.95e-07|0.000167|6.13|0.0|-0.03694|4.4033|4.83|4.0938|-1339.8362619999998|-1339.802852|739.79|1272.7|0.5473|578.8|-1339.493223|0.1838|-0.16735|2.8611|-0.20429|3.6525|81.0|7.0915
12bi_a36|0|3.466222049|0.0|0|7.412764017000001|2|2|1.297042566|-0.088734077|-0.00902707|-0.043740597|2|0.0|-0.559678363|0.000482522|-0.067142264|10.95958518|1|0.002872872|0.056936052|-0.176729938|1|0.884226781|0.812921349|0.0997949019999999|0.858971809|0|0.7850011179999999|-0.082914301|-57.89562053|-75.1419557|24.16125901|150.12481100000002|-0.027831043|0.0|0.4996603229999999|-40.42611289999999|101.3899049|-19.43326441|82.05687954|0.461975362|-1127.129336|2660.0547690000003|-13.56944331|8.454426643|6572.410403|-787.0277122|38.89295091|2255.791153|766.4854363|1.0|0.0|1.0|1.0|2.0|4.97|0.0|0.21|-6.79|2.83|1.9|1.42|0.0|1.0|33.0|6.0|-7.13|0.0|0.0|-4.15|7.13e-05|0.0315|2.62|0.0|-0.0510199999999999|3.8855|2.68|3.6851|-1461.997992|-1461.966152|742.94|1256.37|0.4214|603.92|-1461.69263|0.0252|-0.15078|7.0514|-0.2018|8.8903|14.0|7.8539
19a_a22|0|0.0|0.0|1|6.842683282|0|0|1.422917238|-0.000989685|-0.009145283|-0.144269652|2|1.545757986|-0.548716971|-0.002607064|-0.011513343|10.9464374|1|-0.001355145|-0.03516233|-0.035723406|2|0.72808001|0.777600172|-0.155892259|0.834033833|1|0.744354735|-0.090145161|-67.26339083|-69.91748544|18.53458775|190.7541925|-0.035138299|106.645364|0.684706189|-50.18975739|89.23486638|-26.21905704|85.79797858|0.4347718229999999|-1468.267194|2607.322873|-19.56380872|8.648671382|7095.27723|-1095.573288|38.29242013|2144.375527|781.8210659|1.0|1.0|1.0|1.0|2.0|3.61|2.27|0.08|-8.76|3.08|3.41|0.98|0.0|1.0|35.0|6.0|-7.67|0.0|0.0|-4.11|7.69e-05|0.0356|2.05|0.0|-0.06398|5.0397|5.69|3.5809|-1537.071348|-1537.0241640000002|740.07|1277.14|0.2218|567.03|-1536.756515|0.0623|-0.1508|4.5288|-0.21478|6.5658|48.0|7.3188
12aj_a36|0|3.482902101|0.0|0|7.412764017000001|2|2|1.29704406|-0.056210607|-0.00706023|-0.045035034|2|0.0|-0.402433117|0.002951176|-0.103202936|10.95354213|1|0.003962098|0.1087087|-0.104118159|1|0.90414347|0.812278823|0.091113865|0.8632656809999999|0|0.8269863129999999|-0.073002742|-46.79363201|-65.89100364|11.73352271|110.89910559999998|-0.0368515929999999|0.0|0.77492734|-29.99399664|76.5855549|-23.62130319|58.52715472|0.47532973|-1251.929069|2275.825451|-15.14089115|8.056502837|5763.333098|-802.4672307|30.48195872|1615.543812|662.0530478999999|1.0|0.0|1.0|0.0|2.0|4.84|0.0|0.17|-6.97|3.24|2.19|2.24|0.0|1.0|30.0|4.0|-6.55|0.0|1.0|-4.3|5.05e-05|0.02|3.04|0.0|-0.05275|5.2301|3.48|3.6017|-1272.27339|-1272.241135|682.84|1157.64|0.5616|539.55|-1271.9998859999998|0.0082|-0.14818|5.8554|-0.20093|7.8393|17.0|7.7696
47p_a18|0|0.0|0.0|0|7.03438793|1|1|1.25117677|-0.001819106|-0.005394244|-0.04760181|0|0.0|-0.3775970529999999|0.00235332|-0.015960677|10.94701988|0|0.003537135|0.037961877|-0.1736074389999999|0|0.72025564|0.726294118|0.030970815|0.7611910209999999|0|0.832954548|-0.06909945|-51.14496913|-61.12351185|5.913843751|123.6411353|-0.030813794|48.48855261|0.818459442|-37.85569728|69.19354871|-22.80728054|57.05881288|0.488811071|-1528.087796|1367.4309119999998|-16.88114242|9.923659881|6726.61969|-1131.036542|27.86610962|1867.029344|1011.163774|1.0|1.0|1.0|1.0|2.0|4.29|0.0|0.28|-9.03|3.65|3.34|3.13|1.0|1.0|35.0|3.0|-6.07|0.0|1.0|-5.27|5.34e-06|0.0025|4.35|0.0|-0.05628|3.2036|7.98|3.2036|-1493.759811|-1493.731375|795.43|1391.71|595.0|732.84|-1493.338659|595.0|-0.13118|3.6452|-0.18746|4.6652|64.0|7.1938
10_a4|0|0.0|0.0|1|7.535296702|1|1|1.343863662|-0.180140166|-0.002959121|0.005483539|2|2.149387791|-0.159792527|0.01107733|-0.122141977|10.92992762|1|0.011142889|0.014917047|-0.083887216|2|0.6990620390000001|0.810105167|-0.120059574|0.861225169|1|0.921653019|-0.051015897|-29.52653193|-45.97324097|8.440134933|45.34497624|-0.027007048|64.26218096|0.744529685|-17.08910641|54.09964719|-15.63090193|37.96666686|0.4858700179999999|-781.5450965|2064.276654|-9.046715915|5.759414166|5598.949417|-452.3357957|20.99433004|1049.716502|594.7358385|1.0|1.0|1.0|1.0|0.0|3.46|3.38|0.26|-8.07|4.93|4.81|2.53|0.0|1.0|28.0|4.0|-5.83|0.0|1.0|-4.85|1.4e-05|0.00519|3.85|0.0|-0.04689|4.9674|3.34|3.6465|-1183.812875|-1183.790554|619.99|1083.65|0.1792|470.02|-1183.54701|0.0176|-0.15561|1.4517|-0.2025|2.2386|88.0|7.0555
12q_a36|0|3.453150038|0.0|0|7.412764017000001|2|2|1.29701394|-0.0543475329999999|-0.00761082|-0.043678703|2|0.0|-0.410984299|0.0005016269999999|-0.0651906459999999|10.9598352|1|0.0010871589999999|0.1161527719999999|-0.103922055|1|0.8941919290000001|0.828371596|-0.017640538|0.8839272779999999|0|0.82911927|-0.07607684|-49.18227989|-68.5549152|12.00048565|110.4712541|-0.038175515|0.0|0.768692389|-31.79544084|80.15866795|-24.67976947|61.18276554|0.486620426|-1233.988474|2380.245597|-15.95501778|7.546533709|6040.52496|-797.7508892000001|32.10617123|1605.308562|629.5017194000001|1.0|0.0|1.0|0.0|2.0|4.74|0.0|0.14|-7.18|3.35|2.54|2.51|0.0|1.0|30.0|4.0|-6.49|0.0|1.0|-4.59|2.55e-05|0.0106|3.31|0.0|-0.05602|5.2375|3.79|3.8653|-1692.544456|-1692.5102989999998|683.51|1148.35|0.4239|531.58|-1692.3116350000005|0.3419|-0.1566|4.6718|-0.2126199999999999|6.4226|6.0|8.2218
13_a12|0|0.0|0.0|0|0.0|0|0|1.508548782|0.202052156|-0.0069874069999999|-0.0619247109999999|2|0.0|-0.272508888|0.000830398|-0.083760082|10.96083169|0|0.002279068|-0.362308767|-0.169387652|2|0.845823047|0.6809340620000001|-0.226526433|0.7300173240000001|0|0.90006391|-0.058167326|-28.51381164|-45.33566159|4.01385817|48.98899535|-0.034993718|66.2289548|0.8829921740000001|-13.97756285|48.99243638|-17.15403411|32.52766981|0.466560112|-634.6992622|664.9830294|-8.408963103|6.06407675|3647.657976|-311.13163480000003|19.42716439|718.8050825|327.9594923|1.0|1.0|0.0|1.0|1.0|2.7|2.64|0.12|-7.14|3.63|3.9|2.42|0.0|1.0|21.0|3.0|-5.49|0.0|1.0|-4.2|6.3e-05|0.0174|3.51|0.0|-0.04445|4.5363|3.83|3.9329|-876.3661620999999|-876.3370809|532.86|867.79|0.6528|437.91|-876.209109|0.0155|-0.16458|1.3023|-0.20903|1.5686|93.0|7.0315
12c_a5|0|2.977832018|0.0|0|6.605297921|1|1|1.236775191|-0.212798523|-0.002685954|0.020594766|3|0.0|-0.16115723|0.0054189009999999|-0.096073591|10.9455378|1|0.00586291|-0.1386392109999999|-0.01261147|2|0.808899433|0.797601178|0.05430631|0.8446264459999999|0|0.841092921|-0.070873852|-46.62294305|-43.47195613|10.77147171|104.5338363|-0.022421317|13.26856229|0.583585895|-30.6699685|59.40070647|-14.74941369|57.39441476|0.4609383929999999|-825.9671665|2045.184304|-9.702606135|7.293547043999999|5877.765289|-543.3459436|25.27376659|1415.330929|735.3048881|0.0|1.0|1.0|1.0|2.0|3.27|2.78|0.24|-9.31|5.03|4.32|1.57|0.0|1.0|31.0|5.0|-6.79|0.0|0.0|-4.33|4.64e-05|0.0191|2.84|0.0|-0.04565|4.6671|2.06|4.0116|-1316.542713|-1316.5202869999998|694.24|1200.02|0.1513|519.21|-1316.244961|105.0|-0.16563|3.0135|-0.21128|3.5993|47.0|7.3279
22_a4|0|0.0|0.0|1|7.535296702|1|1|1.399866564|-0.043165663|-0.006436201|-0.115883451|1|0.0|-0.257448045|0.004765062|-0.2078428719999999|10.94586213|1|0.004237768|0.00771584|0.021636871|1|0.774689758|0.7797803109999999|0.086940934|0.8404413829999999|0|0.8612031509999999|-0.09491995|-45.61565825|-43.23011833|5.1432274630000006|66.70156956|-0.036468635|0.0|0.8444670409999999|-21.92150631|48.65880447|-17.52572365|50.75888571|0.4359219589999999|-648.451775|1477.437886|-8.422332951|5.495481464|4074.564287|-311.62631919999995|20.75359108|767.88287|338.71903330000004|1.0|1.0|1.0|0.0|1.0|3.3|2.2|0.11|-5.24|3.19|3.54|2.09|0.0|2.0|22.0|3.0|-5.91|0.0|1.0|-3.98|0.000104|0.0301|3.03|0.0|-0.03046|4.468999999999999|3.38|4.0537|-934.2706743999998|-934.240411|519.39|860.77|0.1675|400.29|-934.12356|0.1293|-0.16754|3.5548|-198.0|5.4110000000000005|47.0|7.3279
9g_a24|0|2.931798469|0.0|1|7.273092596000001|0|0|1.427608366|-0.318471716|-0.00106361|0.001126633|2|0.0|-0.0425444|0.0144065739999999|0.070915465|10.96318169|2|0.013119312|-0.292600863|-0.0273623029999999|2|0.683676657|0.7931626959999999|0.13372961|0.859302479|0|0.8671367529999999|-0.064835725|-32.080056199999994|-32.49188065|9.283063574|65.73938109|-0.021297745|0.0|0.4819264479999999|-15.87288497|49.25777584|-10.53790724|41.36311977|0.427531635|-389.9025677|1196.910121|-5.214049137|6.124370267000001|4355.725609|-192.9198181|21.8662148|809.0499476|341.3207334|0.0|1.0|1.0|1.0|1.0|2.8|1.78|0.06|-6.43|2.91|2.93|0.64|0.0|1.0|23.0|4.0|-7.17|0.0|1.0|-3.09|0.0008179999999999|247.0|1.37|0.0|-0.03585|5.2521|0.75|4.2802|-984.5891383|-984.5565078|524.03|879.99|0.2444|400.47|-984.447764|0.1023|-0.17806|2.9691|-0.21391|4.4131|68.0|7.1675
14k_a23|1|0.0|0.0|2|7.423568444|0|0|1.1979621459999998|0.070940371|-0.005866159|-0.024758731|2|0.74561778|-0.299174093|0.010682694|-0.055500851|10.31321813|2|0.009263715|0.082632648|-0.071484865|2|0.722187957|0.800643488|0.140087361|0.864845456|1|0.922397728|-0.0562483359999999|-37.43135588|-53.17069631|12.53019305|51.64167457|-0.033999976|80.31548917|0.783562394|-24.9092952|64.04991522|-22.62582822|49.96154892|0.486654314|-1063.413926|2174.886074|-15.05671972|8.21201115|6715.186162999999|-707.6658267999999|28.87559227|1357.152837|633.3278634|0.0|0.0|0.0|1.0|1.0|3.39|3.56|0.05|-7.99|4.0|4.67|3.51|1.0|1.0|31.0|4.0|-6.03|0.0|0.0|-5.55|2.83e-06|0.00126|4.21|0.0|-0.07933|3.6421|4.1|3.6421|-2089.524497|-2089.501786|691.9|1179.17|0.4694|552.65|-2089.293765|0.4694|-0.14784|5.8718|-0.2271699999999999|8.3627|4.0|8.4123
8h_a8|0|2.975382653|0.0|1|7.05012252|0|0|1.3918396709999998|0.038482973|-0.010324979|-0.249095464|0|0.0|-0.485274006|-0.007796225|-0.085125857|10.94341368|1|-0.007036544|0.021094825|0.09830823|0|0.578166105|0.6971223040000001|0.111824921|0.751162751|0|0.602405134|-0.122706004|-72.14530885|-66.4523265|6.58499063|233.7669182|-0.048805507|53.78973456|0.918315905|-42.41801879|70.94463092|-28.69532281|78.73029948|0.451435543|-1262.594204|2019.780061|-16.87148841|7.453557203|5956.417906000001|-742.3454901|31.2477685|1374.901814|485.8626377000001|0.0|0.0|0.0|0.0|2.0|3.11|2.73|0.0|-7.95|4.69|4.72|4.11|0.0|1.0|29.0|4.0|-5.98|0.0|0.0|-5.0|1.01e-05|0.00395|3.82|0.0|-0.06344|4801.0|7.71|3.7327|-1361.651799|-1361.618499|608.39|1029.51|0.3011|480.09|-1361.455676|272.0|-0.15475|3.4779|-0.21819|4.4356|11.59|4.9359
11_a1|0|3.3361517380000003|0.0|0|7.423568444|1|1|1.430935838|0.033732316|-0.018080197|-0.196819043|1|0.0|-0.867849442|-0.0127744789999999|-0.05257082|10.94957487|1|-0.009578125|0.126722854|-0.07452948|1|0.823460272|0.747358374|-0.069193862|0.8086124090000001|0|0.5955245029999999|-0.131972845|-77.81495049|-74.35738693|20.62225192|238.4902806|-0.048723884|84.40380304|0.751878145|-45.88191258|89.80732824|-28.7289904|98.43720241|0.47723847|-1264.075578|1885.148133|-16.93943154|7.43666407|5798.645137|-745.3349875|38.20963621|1681.223993|495.0560271000001|1.0|1.0|1.0|1.0|2.0|3.25|2.31|0.05|-7.47|4.28|4.23|1.95|0.0|1.0|29.0|6.0|-6.27|0.0|0.0|-4.66|2.17e-05|0.00838|3.35|0.0|-0.06546|3.7383|5.26|3.1924|-1312.462371|-1312.4282380000002|614.86|1036.18|0.5573|471.76|-1312.241032|0.3201|-0.12916|5.0526|-0.19462|7.1743|0.17|6.7696
12g_a31|0|3.42813681|0.0|0|7.765993078999999|1|1|0.6101363000000001|0.0716209459999999|-0.01500347|-0.1044685569999999|0|0.0|-0.7501734859999999|-0.008464411|-0.0733026079999999|10.31169877|2|-0.0054114869999999|0.074878295|-0.0497478109999999|0|0.837044054|0.819234772|-0.076150332|0.8639814490000001|0|0.58271093|-0.1284353869999999|-78.87508829|-80.52794936|19.01411466|256.26669530000004|-0.039059048|548.1594997999999|0.6886488690000001|-48.43898314|95.97385383|-23.98704875|97.88920296|0.470244801|-1127.391291|1859.940155|-14.73099143|8.098256552|5398.678971|-692.3565973|34.8320455|1637.106139|524.0230338|1.0|1.0|1.0|1.0|2.0|3.61|2.51|0.32|-6.45|5.19|3.44|0.86|0.0|1.0|27.0|5.0|-6.86|0.0|0.0|-3.79|0.0001629999999999|0.0627|2.52|0.0|-0.03324|3.8349|4.17|3.8349|-1578.846191|-1578.800869|664.44|1090.41|265.0|542.78|-1578.605452|265.0|-0.15917|1.6279|-0.19241|2.4038|0.11|6.9586
7_a4|0|0.0|0.0|1|7.535296702|1|1|1.343865525|-0.237954652|-0.001729561|-0.003297033|2|2.048170299|-0.076100699|0.008409909|-0.125778587|10.92992954|1|0.008242591|-0.162314698|-0.042220092|2|0.527072036|0.8046449179999999|0.022270259|0.87010589|1|0.825830607|-0.0650223009999999|-32.72992462|-35.88407105|7.402610584|87.67070691|-0.026733161|79.08210981|0.7179916670000001|-16.47508541|44.34066533|-13.45652664|40.13253521|0.437317462|-538.2610657|1915.566579|-6.773539148999999|5.512905888|5022.496714|-270.9415659|18.74189807|749.6759227000001|407.1471338|1.0|1.0|1.0|1.0|0.0|3.05|2.7|0.15|-7.46|4.42|4.67|2.82|0.0|1.0|25.0|4.0|-6.03|0.0|1.0|-4.41|3.92e-05|13.0|3.22|0.0|-0.05217|4.0379|2.91|4.0379|-1089.870249|-1089.847072|538.92|915.46|0.0697|365.73|-1089705.0|0.0697|-0.16975|3.9832|-0.2219199999999999|4926.0|151.0|6821.0
14ad_a23|1|0.0|0.0|2|7.423568444|0|0|1.197962774|-0.1101542319999999|-0.00790478|-0.028065075|2|0.735584095|-0.4663820279999999|0.008996289|-0.05348283|10.31321689|2|0.009675528|0.2086248289999999|-0.143336826|2|0.7763406840000001|0.7830067820000001|0.165157698|0.8356326820000001|1|0.887131635|-0.059168372|-42.29008971|-61.35364811|24.18091285|80.67170209999999|-0.029653934|114.237062|0.575880959|-30.226481300000003|85.20135045|-21.19489662|66.47100256|0.46995189|-1165.7193140000002|2339.533586|-15.14887177|8.661363236|7308.229822|-833.1879476|36.80430179|2024.236598|770.8206617000001|0.0|0.0|1.0|1.0|1.0|3.73|3.49|0.12|-7.6|3.48|4.03|2.42|1.0|1.0|34.0|6.0|-6.68|0.0|0.0|-5.08|8.22e-06|0.0038799999999999|3.52|0.0|-0.06925|3.3867|2.99|3.3867|-1858.957788|-1858.942973|747.83|1287.26|0.4106|618.01|-1858.668058|0.4106|-0.13734|5.2331|-0.20659|6.7584|4.0|8.3595
12aa_a30|0|0.0|0.0|0|7.412764017000001|2|2|0.604983643|-0.101407312|-0.008848121|-0.028524865|2|0.0|-0.539735362|0.003529389|0.059360681|10.31162784|1|0.005111479|-0.023695642|-0.12254489|1|0.8397577820000001|0.809127478|0.024991407|0.855880335|0|0.8126513129999999|-0.078042288|-54.50378741|-70.79444906|21.58471858|130.84205079999998|-0.033789461|0.0|0.630759573|-38.06478415|91.51563481|-23.59814969|76.08850600000001|0.4659424379999999|-1345.094532|2455.130164|-16.48066156|8.65813938|6944.511023|-939.3977091|37.41227352|2132.499591|792.3440337000001|1.0|0.0|1.0|1.0|1.0|4.86|0.0|0.21|-6.83|3.94|2.63|2.2|0.0|1.0|33.0|6.0|-6.39|0.0|0.0|-5.0|9.94e-06|0.00456|3.81|0.0|-0.04966|5.1925|3.34|3.4642|-1804.818818|-1804.784381|748.78|1275.73|0.1667|605.07|-1804.516348|0.1506|-0.1472099999999999|5.8962|-0.19687|6.4878|8.0|8.1135
3j_a32|1|3.564417045|0.0|0|8.234564993|0|1|0.609420782|0.0053427669999999|-0.006580847|-0.017889768|0|2.248764828|-0.269814716|-0.000202965|-0.086191775|10.31100276|3|0.001173363|-0.055211759|-0.052818794|0|0.812195122|0.824282683|-0.020129489|0.8884057059999999|1|0.865101945|-0.070289671|-37.33051857|-50.46105839|7.315176208|71.64373163|-0.030815085|0.0|0.7487739999999999|-19.82606536|58.58770587|-16.36574867|44.64569478|0.4482615029999999|-605.5327007000001|1778.1826620000002|-8.691773249|5.900829539|4866.613493|-321.5956102|21.85672669|808.6988876|398.2788055|1.0|1.0|1.0|1.0|1.0|3.27|3.0|0.24|-6.69|6.68|4.93|1.94|0.0|1.0|23.0|3.0|-5.6|0.0|0.0|-4.8|1.58e-05|0.00533|3.89|0.0|-0.05361|3.4982|3.02|3.4982|-1671.507439|-1671.479105|564.55|934.19|0.3005|405.19|-1671.351322|0.3005|-0.14498|3.6238|-0.19859|5.9266|8.0|8.0969
12l_a36|0|3.426092687|0.0|0|7.412764017000001|2|2|1.297044247|-0.0944961519999999|-0.0076430169999999|-0.008712073|2|0.0|-0.4203659179999999|-0.000143196|-0.05158636|10.95423322|1|0.001194592|0.228884463|-0.098598933|1|0.8707354620000001|0.8174432229999999|-0.041707369|0.8772535459999999|0|0.84381923|-0.079972189|-52.05361632|-70.17688229|14.33450402|101.6575135|-0.038052612|1.281955437|0.7379583590000001|-33.88151556|83.76912404|-24.7683114|66.38812034|0.4619814279999999|-1263.1838810000002|2385.788754|-16.12160667|7.471134223|6121.6555530000005|-822.2019402000001|33.56329135|1711.727859|642.3830552000001|1.0|0.0|1.0|0.0|2.0|4.78|0.0|0.13|-6.66|2.75|1.76|1.38|0.0|1.0|31.0|5.0|-6.68|0.0|0.0|-4.29|5.08e-05|0.0206|2.95|0.0|-0.0510399999999999|3.8619|2.98|3.8619|-1325.194654|-1325.15957|686.83|1155.07|0.4524|530.75|-1324.954011|0.4524|-0.15869|5392.0|-0.20973|7.2021|0.02|7699.0
18_a47|1|2.969619451|0.0|0|6.605297921|0|0|1.414391819|-0.141396999|-0.004337918|-0.06345679|3|1.5913490630000002|-0.2342475789999999|0.0008454789999999|0.018164141|10.93838451|1|0.0015586929999999|-0.056674151|-0.02470455|3|0.646771311|0.792196273|-0.059779939|0.851462739|1|0.777824025|-0.078937385|-49.44908758|-52.88049505|9.234746417|139.1786571|-0.0303894239999999|3.684585007|0.7327484470000001|-30.97660579|63.72933669|-19.03697822|58.68383399|0.432077184|-951.8489108|2184.962887|-11.9254166|7.018342267|6261.441874|-596.2708299|25.98023687|1299.011844|628.5247532999999|1.0|1.0|1.0|1.0|2.0|3.47|2.5|0.08|-10.36|5.53|6.0|2.63|0.0|0.0|31.0|5.0|-5.87|1.0|0.0|-5.37|4.29e-06|0.00176|4.13|0.0|-0.04964|4.2668|3.32|4.2222|-1354.221126|-1354.180815|652.12|1130.76|0.4335|487.81|-1353.979194|0.0516|-0.17349|3.4464|-0.22313|5.3433|3.0|8.6
36_a18|0|0.0|0.0|0|7.03438793|2|2|1.25117638|0.050448408|-0.006407141|-0.020339784|1|0.0|-0.442092758|-0.000451777|-0.0077246719999999|10.94702093|0|0.000825855|-0.079553246|-0.079721028|0|0.7343989059999999|0.741135729|-0.010091893|0.780206307|0|0.804293867|-0.07777765|-55.38202488|-56.82615305|6.722004572|139.3536816|-0.031922305|83.34177364|0.812056067|-39.43509046|65.59412783|-22.73046122|62.10402945|0.4751830729999999|-1477.479979|1547.485543|-16.1853561|9.560644525|6799.65027|-1052.048147|27.99124609|1819.430996|975.4099618|1.0|1.0|1.0|1.0|3.0|4.19|0.0|0.28|-9.16|3.73|2.96|3.13|1.0|1.0|35.0|3.0|-6.18|0.0|0.0|-5.28|5.19e-06|0.00242|4.18|0.0|-0.04991|3.1908|7.75|3.1908|-1493.686737|-1493.661092|769.73|1350.57|0.4674|636.33|-1493.266344|0.4674|-0.13133|1.9944|-0.18124|2.7547|32.0|7.4949
13_a4|0|0.0|0.0|1|7.535296702|1|1|1.399843898|-0.210975191|-0.000990136|-0.019846488|1|0.0|-0.04158572|0.012994083|-0.14818661|10.94205723|1|0.012019888|-0.094404255|-0.0161529719999999|1|0.645708528|0.744134785|-0.215746851|0.7986239909999999|0|0.970027005|-0.050017793|-24.48959182|-33.41617993|4.282589756|14.67530603|-0.0279998139999999|54.71349575|0.862539527|-11.99053523|37.12083496|-13.70920202|28.77218157|0.4289448289999999|-534.6588788|1439.176684|-6.7122666220000005|5.663493161|3983.972795|-261.7783983|15.89399858|619.8659446|373.9073307|1.0|0.0|1.0|0.0|0.0|3.39|2.87|0.16|-6.2|4.18|4.15|2.9|0.0|1.0|22.0|2.0|-5.39|0.0|1.0|-4.42|3.77e-05|0.0108|3.75|0.0|-0.03168|4.4811|3.87|4.1733|-898.3562912999998|-898.3381672|536.09|893.0|0.2133|429.36|-898.2009630000001|0.1282|-0.17204|2471.0|-0.20372|3.7228|4.0|5.3979
8f_a12|1|0.0|0.0|0|6.580639137|1|1|0.609895166|0.110310585|-0.008295703|-0.062406088|2|2.177023629|-0.3981937339999999|-0.002596875|0.028505422|10.31134658|1|-0.00094279|-0.023769395|-0.070713228|1|0.902669729|0.7475224290000001|-0.13747286|0.80546986|1|0.869823177|-0.072634742|-41.27611074|-56.220383|7.550959323|73.97552223|-0.03822396|0.0|0.8381234340000001|-23.45595611|63.05721575|-21.72151161|48.82707007|0.460344828|-955.746511|1448.568734|-12.34367323|7.016225129|5481.952981|-543.1216218999999|25.9168408|1140.340995|524.0516742|1.0|1.0|1.0|1.0|1.0|4.09|3.26|0.1|-8.42|4.99|3.41|3.1|0.0|1.0|27.0|4.0|-5.47|0.0|1.0|-5.24|5.72e-06|0.00211|4.34|0.0|-0.06179|4.1744|4.19|3.6536|-1481.146454|-1481.115891|606.97|1020.81|312.0|441.97|-1480.955408|0.2466|-0.15061|0.9092|-0.2124|1.4701|646.0|6.1898
2_a33|1|3.396444161|0.0|0|7.765993078999999|0|0|0.609420748|0.047294725|-0.009168933|-0.064926835|0|2.112255684|-0.476784502|-0.002514803|0.070526947|10.31100266|3|-0.000810928|-0.0881938509999999|-0.083752249|0|0.787714775|0.833090592|-0.0212158239999999|0.8799816220000001|1|0.8195154109999999|-0.0804186|-49.13901703|-63.57699532|11.27469555|110.28338390000002|-0.031851158|44.34034244|0.702597735|-30.02592687|75.44970552|-19.46234551|60.41371259|0.4699986339999999|-953.6549298|3245.244678|-11.89228027|6.152818143999999|6067.635829|-582.7217333|27.70055258|1357.327077|618.9134881|1.0|0.0|1.0|1.0|2.0|3.57|3.51|0.3|-7.67|6.7|4.63|1.33|0.0|1.0|28.0|4.0|-6.17|1.0|0.0|-4.78|1.6800000000000002e-05|0.0069|3.72|0.0|-0.04967|3.6281|5.11|3.6281|-1920.079174|-1920.049452|655.74|1128.98|0.2911|525.38|-1919.830424|0.2911|-0.15012|4.2519|-0.19979|5539.0|6.0|8.2596
11_a27|0|2.680511093|0.0|0|7.535296702|1|2|1.1606177359999998|0.100091619|-0.0067474069999999|-0.003527607|2|1.3706083080000002|-0.344117757|0.004538653|-0.0864111069999999|10.93910312|0|0.005111147|-0.1299181459999999|-0.041662169|2|0.734834532|0.814843016|-0.0357410779999999|0.8629676709999999|1|0.7645505|-0.079921166|-42.27430065|-50.15555389|8.553922917000001|124.5410133|-0.034296948|72.60399149|0.8088958709999999|-22.36099135|56.8702158|-18.14137056|50.82822357|0.4528656239999999|-852.6444161000001|1646.903525|-9.595877966|5.231762955|5186.240841|-451.0062644|22.42732497|1054.084273|504.209846|1.0|0.0|1.0|0.0|1.0|3.95|0.0|0.35|-6.09|2.72|1.67|3.06|0.0|1.0|26.0|4.0|-6.47|0.0|1.0|-4.02|9.45e-05|0.0326|2.73|0.0|-0.05985|3.3426|4.54|2.4836|-1122.456105|-1122.433411|571.4|974.29|0.3492|415.32|-1122.190727|0.0793|-0.1022|3.1278|-0.16205|4.2894|5.0|8301.0
