molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|SRW09|nAHRing|nARing|SaasN|MATS2c|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|AATSC8d|n5aHRing|MATS1i|MATS1c|GATS1are|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|PBF|PNSA3|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|FPSA5|DPSA1|DPSA2|CYP2D6 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50
5_a18 (BIBF0775)|0|0|0|0.0|7.03438793|2|2|0.0|0.0160123|-0.015946718|1|0.035478927|-0.0366107389999999|-0.391512249|0.002526619|-0.022817602|0|-0.144352593|-0.453086741|0.7140745620000001|-0.001626287|-0.040022105|0.774859029|0.7061155790000001|0|-0.078246932|0.420002762|-52.09190866|6.418873637000001|10.36586529|0.156764132|118.3671077|-0.029755876|-44.61038661|4.846666751|50.25564119|0.8159410579999999|-2.112667176|-39.33277643|58.5107823|0.483962172|3115.979466|636.6978809999999|-1595.201018|1645.395714|-16.96451322|0.184058942|9.798677372|18.98829281|0.010831199|-477.1120625|1955.044427|1.0|1.0|4.42|18.0|4.09|3.69|76.5|3.52|3.0|1.0|155.95|1.0|37.0|3.0|1.0|0.0|3.2|-5.72|0.000425|0.000946|4.73|0.0|6.18e-10|3.06e-07|-0.04938|3.2027|3.2027|-1572.290174|817.02|1446.02|0.4825|378.13|691.68|0.69298|0.69298|-1571.843719|-0.18092|0.02305362|-1571.914419|7.4685
11f_a5|1|0|0|0.0|6.605297921|1|1|0.0|-0.251797205|0.022233547|3|0.021060606|-0.083432989|-0.227966183|0.00722997|-0.0080939669999999|1|-0.128153787|-0.230681941|0.785419245|-0.008110526|-0.016518403|0.800575032|0.750555185|0|-0.074612137|0.368815548|-47.57801621|15.41338844|70.39517801|0.152643862|106.23633909999998|-0.022252743|-36.14073513|10.72733576|13.29510896|0.5109475960000001|-1.268406334|-33.11311829|62.99140465|0.463183664|2853.401015|589.7388387999999|-882.7793242999999|1125.122028|-10.77881574|0.489052404|9.683662007|18.03905985|0.030351311|-15.23851001|1727.7296760000002|1.0|1.0|3.35|23.0|4.61|3.53|76.16|1.03|1.0|0.0|126.79|1.0|32.0|6.0|1.0|0.0|2.95|-4.26|0.0477|0.0234|2.7|0.0|2.12e-09|9.06e-07|-0.03862|4.4523|4.1356|-1391.722248|729.96|1239.35|0.5834|278.47|579.1|0.6593600000000001|0.64937|-1391.444853|-0.20772|0.03804804|-1391.50739|7.9208
12j_a36|1|0|0|0.0|7.412764017000001|2|2|0.0|-0.084183025|-0.0446165029999999|2|0.039061728|0.091496219|-0.41101009|0.00285431|-0.051080247|1|-0.07550872|-0.436310965|0.906423012|-0.1241793309999999|-0.089459459|0.87043328|0.855081905|0|-0.105480639|0.362692602|-46.2113679|11.99396966|26.39145693|0.147413708|97.35760604|-0.037113558|-46.00836307|7.921272637|2.098786266|0.7758129420000001|-2.004132137|-30.5197407|58.20533756|0.457280037|2881.20453|563.0803357000001|-1323.6049039999998|2536.987511|-16.18812775|0.224187058|7.483427579|13.78874575|0.016546717|-364.314663|1706.0876829999995|0.0|1.0|4.86|17.0|3.33|2.61|94.5|2.51|1.0|0.0|135.47|1.0|31.0|4.0|0.0|0.0|2.33|-4.51|0.0061|0.0132|3.19|0.0|8.95e-08|3.83e-05|-0.05098|5.2072|3.7807|-1670.420129|694.28|1198.96|0.4981|238.1|536.01|0.37116|0.69967|-1670.184251|-0.20593|0.02793415|-1670.245584|8.0
12_a1|1|0|0|0.0|7.423568444|1|1|0.0|-0.0455890429999999|-0.02164054|1|0.036382114|0.076867966|-0.516204114|-0.0038943009999999|-0.051772288|1|-0.104622651|-0.487073772|0.8016064479999999|-0.045776997|-0.093957115|0.817998205|0.7534284040000001|0|-0.104724018|0.210514881|-55.99493147|19.60151089|133.6600817|0.234878615|136.3310784|-0.039894864|-35.28166588|11.37734536|477.1158679|0.724666653|-1.675584287|-32.50125347|75.59644237|0.46449367|2592.245875|444.1009824|-972.562841|1825.150911|-13.44063462|0.275333347|7.679719277999999|14.34104294|0.024485753|-260.8074567|1342.083063|1.0|1.0|3.29|23.0|4.87|4.41|83.82|1.67|2.0|0.0|103.47|1.0|28.0|5.0|0.0|1.0|3.44|-4.75|0.00379|0.00649|3.54|0.0|6.28e-09|2.3e-06|-0.07042|3734.0|3.1744|-1216.099134|607.42|1018.84|0.5867|332.04|482.51|0.69114|0.69763|-1215.922313|-0.19916|0.0296752|-1215.975876|5.5302
16d_a32|1|1|1|0.0|7.765993078999999|0|0|0.0|0.170838661|-0.087123461|0|0.0421759259999999|0.0115077539999999|-0.7589895790000001|-0.00839148|-0.0517549079999999|3|-0.128753933|-0.68301199|0.816581223|0.107238939|-0.0847953219999999|0.916850163|0.7689748270000001|1|-0.11491796|0.41654798|-53.23914436|18.67986534|115.2070109|0.244506926|142.7146582|-0.036437402|-39.15098916|10.90312918|48.61700321|0.615749698|-1.493933474|-31.07481011|71.91900971|0.4429631189999999|2588.214866|440.9688416|-871.9843187999999|3152.666302|-12.41372827|0.384250302|6.221435089|11.16880283|0.0332953229999999|-135.1223777|1416.134383|0.0|1.0|3.35|19.0|5.26|3.82|149.27|0.65|1.0|0.0|102.33|1.0|26.0|5.0|0.0|1.0|3.12|-4.18|0.000856|0.0257|2.86|0.0|2.55e-07|9.84e-05|-0.05068|3.6271|3.6271|-1877.332369|621.59|1023.44|0.2915|341.83|489.97|0.70217|0.70217|-1877.185022|-0.20077|0.02818209|-1877.241687|8.1135
3c_a49|0|0|0|0.0|7.535296702|1|1|2.108416128|0.034009672|-0.016347266|2|0.036335697|-0.04696024|-0.248722888|0.006218639|0.0127926339999999|1|-0.0612829229999999|-0.384874446|0.666785606|0.005559828|0.0211518929999999|0.8605470759999999|0.64702083|1|-0.074135885|0.501887054|-41.0524769|8.477406111|89.34479838|0.203663616|116.4686425|-0.0252377479999999|-24.24485565|4.8479546860000005|77.29181095|0.637222556|-1.186174159|-23.47658531|49.52988301|0.4791465279999999|2521.794855|455.3990518|-678.3346816000001|1667.1178220000002|-8.253567879|0.362777444|6.567311051|12.60874968|0.021783913|-156.9462939|1064.517686|1.0|1.0|3.18|21.0|3.63|3.87|72.7|1.84|1.0|0.0|109.43|1.0|28.0|4.0|1.0|1.0|2.86|-3.86|0.13|0.0505|2.29|0.0|2.89e-08|1.07e-05|-0.0606|5.1584|3842.0|-1198.634822|613.33|1046.53|0.4321|240.36|456.22|0.32539|0.6692100000000001|-1198.430306|-0.21913|0.03394942|-1198.484646|7.0605
16_a47|1|1|1|0.0|6.605297921|0|0|0.0|-0.134455235|-0.1246612469999999|2|0.042285714|-0.08282926|-0.23280014|-0.005688938|0.0506476009999999|1|-0.02006804|-0.3379683979999999|0.591929006|-0.113476605|0.081171071|0.87782381|0.57616624|1|-0.092995116|0.421094692|-48.30620628|9.676588112|63.13219447|0.308139547|159.6978638|-0.034261359|-24.97833451|5.0150344780000005|0.0|0.697929921|-1.301931629|-25.03540372|57.9827944|0.473257697|2315.178558|358.566882|-674.7452647999999|833.8646097|-9.202544293|0.302070079|6.855429069|13.01476838|0.0234786339999999|-205.1602001|966.7808252999998|1.0|1.0|2.93|21.0|4.47|5.19|66.49|2.72|0.0|0.0|91.55|1.0|25.0|5.0|0.0|1.0|3.52|-4.42|0.0154|13.0|3.27|0.0|6.8099999999999994e-09|2.3e-06|-0.05717|4.4393|4.0806|-1167.0124560000002|534.69|894.43|0.3182|279.29|395.28|0.59209|0.6743899999999999|-1166.901251|-0.22568|0.03384512|-1166.951551|9.0
6d_a40|0|0|0|0.0|8.421342866|1|2|1.695192271|0.12627602|-0.091548968|0|0.039160494|-0.104206961|-0.722057579|-0.005066797|-0.205140551|2|-0.025143559|-0.624951805|0.6224555620000001|-0.039077432|-0.289988439|0.8988141140000001|0.604211552|1|-0.119563634|0.372705643|-73.59650182|11.10859664|192.5638526|0.336329628|215.22657540000003|-0.050049893|-48.96216855|7.108696385|38.04267542|0.86005241|-2.15214542|-47.09642482|84.70509846|0.428134701|3063.227702|424.7009165|-1377.2170210000002|3212.360755|-20.49579149|0.13994759|6.908972922999999|12.08146906|0.01400787|-460.8148719|1601.317552|0.0|1.0|3.98|14.0|4.8|3.63|173.43|2.01|2.0|2.0|120.09|2.0|30.0|6.0|0.0|1.0|3.43|-5.15|2.85e-05|0.00327|3.87|1.0|4.9e-05|0.0226|-0.09462|2.9559|2.9559|-2470.793925|656.5|1111.69|0.3518|419.45|511.88|0.6624800000000001|0.6624800000000001|-2470.62267|-214.0|0.03556489|-2470.684323|8.9208
47c_a18|0|0|0|0.0|7.03438793|1|1|0.0|0.02368001|-0.048726885|0|0.032688172|0.047739847|-0.537230966|0.0007979619999999|0.028947131|0|-0.212991596|-0.455055055|0.784328127|-0.027873485|0.050944273|0.7912974190000001|0.7601847759999999|0|-0.094000037|0.246894346|-57.54296759|12.75381432|67.68084951|0.1871383589999999|150.4485025|-0.0321917939999999|-60.75445536|10.25333491|103.416376|0.7489981509999999|-2.350000928|-46.26124419|70.29678191|0.489290189|3228.879782|653.4941186000001|-1889.265906|2027.892739|-20.80632033|0.251001849|9.566965871|18.73268473|0.016406766|-400.3604527|2522.390613|1.0|1.0|4.61|18.0|2.84|2.87|97.76|2.41|3.0|2.0|154.77|1.0|38.0|4.0|0.0|0.0|2.42|-5.09|0.000947|0.00417|3.98|1.0|6.67e-10|3.42e-07|-0.0449|3.1096|3.1096|-1664.721977|850.89|1505.09|0.5869|398.71|790.07|0.6983199999999999|0.6983199999999999|-1664.201034|-0.17331|0.03115159|-1664.277127|8.5229
12x_a36|1|0|0|0.0|7.412764017000001|2|2|0.0|-0.058295476|-0.046532211|2|0.041767677|0.021670322|-0.40650598|0.00285431|-0.023932402|1|-0.07550872|-0.4331246039999999|0.906423012|0.056034339|-0.041914045|0.8792981679999999|0.855081905|0|-0.104368092|0.3403819629999999|-49.60929169|11.85578416|81.81168174|0.163597165|110.0434027|-0.036722107|-47.22198284|7.974776509|0.8295471390000001|0.7768535409999999|-1.982993755|-33.36962015|61.46507585|0.458792701|2884.428214|562.6051882|-1333.8579550000002|2391.802689|-16.61514211|0.223146459|8.770758009|16.20591229|0.016274369|-372.4502879|1717.000548|0.0|1.0|4.87|17.0|3.33|2.61|94.5|2.51|1.0|0.0|135.47|1.0|31.0|4.0|0.0|0.0|2.33|-4.51|0.0061|0.0132|3.19|0.0|8.95e-08|3.83e-05|-0.05311|3.8776|3.7364|-1670.419519|719.63|1209.23|0.3901|319.74|569.01|0.6853600000000001|0.68112|-1670.182026|-0.2048199999999999|0.03331471|-1670.244307|8.1549
12w_a36|1|0|0|-4.750262163|7.412764017000001|2|2|0.0|0.081390556|-0.297354748|2|0.041555556|0.041058884|-0.917874106|-0.011700732|-0.010726574|1|-0.1187503719999999|-0.604676196|0.647732719|-0.098657593|-0.016393443|0.8792981679999999|0.624142499|0|-0.111267166|0.532980165|-62.34080876|15.15285952|112.947763|0.171636756|123.23411609999998|-0.041210062|-57.35989379|10.87965823|0.780959767|0.70536279|-2.225343322|-44.76031023|77.49366829|0.4672300679999999|3230.870697|594.7596206000001|-1597.782567|2602.5207|-21.24440511|0.29463721|8.365472166|15.701847400000002|0.0273396629999999|-294.8983941|2265.1925920000003|0.0|0.0|4.82|17.0|3.31|4.04|78.43|2.04|2.0|0.0|130.43|1.0|34.0|8.0|0.0|0.0|2.65|-5.07|0.00291|4.0|3.86|0.0|7.24e-08|3.37e-05|-0.05326|3.8881|3.8881|-1645.169951|712.88|1198.72|0.4508|318.88|552.55|0.69466|0.69466|-1644.953222|-0.21034|0.0328886|-1645.017691|7.6383
7c_a10|0|0|0|0.0|7.535296702|1|1|2.1219657030000003|-0.152261681|0.012145872|2|0.039433962|-0.1122332619999999|-0.206388032|0.01006918|-0.066271289|1|-0.12177839|-0.215874011|0.725146704|-0.087063341|-0.105104647|0.84177174|0.6952665379999999|1|-0.0876410609999999|0.487148112|-29.66615908|16.04055193|87.99694927|0.093723511|54.79389751|-0.0223398779999999|-29.95538587|9.377842892|58.07647902|0.52630639|-1.139333798|-17.34382833|45.70671102|0.4675549639999999|2616.8970870000003|529.8395322|-666.0926258|1881.379304|-7.635686595|0.47369361|6.703148323|12.58937144|0.0269852389999999|-30.75918962|1265.598592|1.0|1.0|3.48|21.0|4.59|4.43|62.06|1.99|1.0|0.0|113.07|1.0|29.0|5.0|1.0|1.0|3.59|-4.69|0.0139|0.00793|3.46|0.0|1.66e-08|6.4e-06|-0.04004|5.4267|3.8357|-1258.985004|635.47|1102.43|0.4049|228.47|488.89|0.41348|0.68708|-1258.744382|-0.20059|0.02659395|-1258.801509|5.4191
47o_a18|0|0|0|0.0|7.03438793|1|1|0.0|0.052875948|-0.055408687|0|0.037484277|-0.006238734|-0.4339284229999999|-0.00046896|-0.038296569|0|-0.103458566|-0.490807196|0.7452092359999999|0.001673737|-0.066242713|0.781148177|0.733228144|0|-0.088436375|0.261785105|-56.13142962|6.313168526|77.37089184|0.193127002|140.2610102|-0.034545459|-46.6464782|4.585021184|82.54478365|0.872753077|-2.210909375|-40.76618466|62.44459815|0.493146875|2857.120021|586.0020642999999|-1605.70184|1393.529823|-18.22128055|0.127246923|9.808930716|19.35260972|0.008265369|-541.4335917000001|1839.812293|1.0|1.0|4.17|18.0|3.69|3.0|85.29|2.94|3.0|1.0|139.63|1.0|34.0|3.0|0.0|1.0|2.76|-5.08|0.000996|0.00381|4.16|0.0|4.26e-10|1.93e-07|-0.0502|3.22|3.22|-1455.547304|783.22|1352.29|0.5065|385.04|706.49|0.69248|0.69248|-1455.162559|-0.18223|0.02736851|-1455.231246|7.3279
14s_a23|0|1|1|0.0|7.423568444|0|0|3.336763335|0.020458621|-0.022580082|2|0.045277778|0.049317519|-0.298573309|0.010682694|-0.064006338|2|-0.071484865|-0.457212212|0.722187957|0.096014944|-0.1050445769999999|0.846632079|0.659570836|1|-0.080500435|0.2387634619999999|-35.30692476|12.81151517|30.34480575|0.07236376|46.42188642|-0.034255504|-33.12848261|8.218681552|82.55990607|0.7748161659999999|-1.610008704|-22.64965286|48.11843993|0.470919749|2954.0751370000003|595.0854952000001|-1032.832468|2316.634024|-14.09722664|0.2251838339999999|7.548546899|14.26730044|0.017330177|-352.5931977|1333.003252|0.0|1.0|3.45|26.0|4.0|4.67|105.02|3.51|2.0|1.0|125.29|1.0|31.0|4.0|0.0|0.0|4.01|-5.55|0.000334|0.00126|4.21|0.0|1.02e-08|4.55e-06|-0.07783|3.6828|3.6828|-2089.500101|668.66|1164.32|0.3669|336.66|528.82|0.60323|0.60323|-2089.2914530000003|-0.22933|0.02112956|-2089.352478|8.5482
17f_a50|0|1|1|0.0|7.934155233999999|1|1|4.305828452|-0.2208117919999999|0.022892513|1|0.03135101|-0.167275895|-0.125733326|0.012475826|-0.132773563|2|-0.247590736|-0.204651539|0.758335704|-0.132153434|-0.2257632789999999|0.8314734309999999|0.7241275009999999|1|-0.074859564|0.333180181|-29.10566644|10.09339793|6.382846132999999|0.088541266|54.44410182|-0.026836447|-28.30463221|6.206439227000001|82.90209608|0.721122105|-1.422331714|-17.89709978|39.19906437|0.472769049|2582.272632|560.4567739|-874.5930167000001|1929.981543|-10.14694362|0.278877895|7.200480876|13.65716648|0.01617809|-271.9363523|1212.822364|1.0|1.0|3.81|20.0|2.87|3.83|51.77|2.09|1.0|0.0|116.81|1.0|29.0|4.0|1.0|1.0|2.92|-4.12|102.0|0.0291|2.83|0.0|4.15e-07|0.00016|-0.0336399999999999|4.0664|4.0664|-1219.220465|653.63|1146.22|0.1708|304.9|564.52|0.6573899999999999|0.6573899999999999|-1218.966516|-0.20148|0.0276719|-1219.02507|6.4001
17_a12|0|0|0|0.0|6.823286122000001|1|1|0.0|0.132275232|-0.058347964|3|0.035816993|-0.210594127|-0.38018419|-0.002523977|-0.070249784|1|-0.113649923|-0.559137213|0.918713011|-0.043392747|-0.11976662|0.87653892|0.859088647|0|-0.096209886|0.318309599|-36.25249721|5.849860887999999|69.36398419|0.141880635|73.93273708|-0.035198739|-26.12444199|3.048310481|0.0|0.786701219|-1.443148294|-18.89085387|42.10235809|0.466056241|2246.161353|447.1583691000001|-752.0117408|1470.257187|-9.557722681|0.213298781|5.669161963|10.61752641|0.015049295|-298.7949107|955.9051425|1.0|1.0|4.13|17.0|4.51|2.56|78.41|2.47|0.0|0.0|103.12|1.0|24.0|4.0|1.0|1.0|3.14|-4.24|0.0103|0.0191|3.19|0.0|6.97e-08|2.32e-05|-0.06322|4.4014|3.7723|-1366.776169|560.09|933.62|0.2213|281.69|419.49|0.39539|0.62783|-1366.638303|-0.21781|0.02800938|-1366.689546|7.7959
4g_a49|0|0|0|0.0|8.228176896|2|2|4.107873566|-0.087219006|-0.008414823|4|0.036761229|-0.085731041|-0.328081947|0.007953069|0.08591712|2|-0.038698906|-0.311927917|0.651833607|-0.027032199|0.144740607|0.81242269|0.626581708|2|-0.0666753309999999|0.736530693|-61.24875669|18.87757641|151.0705543|0.139812173|139.3194688|-0.0250032489999999|-66.20622488|18.81105094|74.95505057|0.6273572239999999|-2.000259924|-61.03291321|80.12633309|0.48934952|4706.348867000001|857.1564845|-1993.210915|4747.967275999999|-24.82733433|0.372642776|9.28937554|18.19125978|0.023762615|-253.8168226|3177.154639|0.0|0.0|4.83|42.0|6.09|7.56|116.3|2.87|2.0|0.0|198.32|0.0|51.0|7.0|0.0|0.0|5.23|-7.43|2.24e-05|2.47e-05|5.28|0.0|2.13e-14|1.4199999999999998e-11|-0.06458|4.3116|3.6269|-2147.66293|985.89|1766.47|0.1389|287.56|662.84|0.33449|0.69238|-2147.217543|-0.21545|0.05838924|-2147.295787|6.9747
12b_a36 (EW-7197)|1|0|0|0.0|7.412764017000001|2|2|0.0|-0.104514139|-0.082283951|2|0.040899471|0.027495626|-0.439429998|-0.002526241|-0.056994595|1|-0.101303149|-0.442656599|0.724208473|-0.001567914|-0.097861598|0.8741648479999999|0.698414933|0|-0.10866747|0.458627252|-50.90136206|13.41367899|81.63796416|0.236481628|147.9542111|-0.039120289|-42.53627024|8.392238798|5.958751634|0.746747352|-1.956014468|-31.84632538|64.31504105|0.45988432|2772.832013|477.6935927|-1223.776156|2338.370858|-15.31305729|0.253252648|6.764872303|12.52485821|0.020730147|-308.7538779|1638.808832|||||||||||||||||||||||||-0.04975|3.8475|3.7725|-1332.147999|659.48|1104.61|0.4491|322.25|486.64|0.6824899999999999|0.69991|-1331.9479310000002|-0.20546|0.03202977|-1332.005651|8.1549
13f_a6|1|0|0|0.0|6.842683282|0|0|0.0|-0.088329567|-0.008507023|2|45.0|0.04505613|-0.381170169|-0.003356527|-0.049928822|1|-0.126749697|-0.466314952|0.841211811|-0.028317736|-0.088948538|0.834167942|0.790249345|1|-0.092939631|0.176745407|-49.2635105|12.46087045|62.42897239999999|0.136777507|91.85971442|-0.032802223|-41.92004677|8.368715213|0.0|0.720711855|-1.672913351|-33.08535238|61.72438096|0.401838426|2869.925064|579.7398537|-1123.527884|3253.287533|-14.79531062|0.279288145|9.050440345|15.13042752|0.0196449239999999|-296.4599736|1558.914115|1.0|1.0|3.56|27.0|5.01|4.53|103.17|0.92|1.0|0.0|123.82|0.0|32.0|5.0|0.0|1.0|3.19|-4.78|0.00323|0.00688|3.27|0.0|6.59e-11|2.75e-08|-0.07786|4.8413|3139.0|-1347.266914|711.29|1202.78|901.0|256.1|568.41|0.49643|0.70541|-1347.018087|-0.2059099999999999|0.03437105|-1347.0794119999998|7.3768
12at_a36|1|0|0|0.0|7.412764017000001|2|2|0.0|-0.04229234|-0.073048351|2|0.039952719|0.054794728|-0.653190113|-0.001148437|-0.037590959|1|-0.136151085|-0.48127276|0.817851296|-0.08859337|-0.063825255|0.890810337|0.7767870459999999|0|-0.110637955|0.301423347|-58.66704838|20.43891035|95.16663336|0.248143308|171.8311073|-0.037537878|-53.05210062|14.1532755|80.75773169|0.6744421970000001|-2.102121151|-40.6250081|79.10595873|0.49342323|3041.832389|520.6361161|-1455.649997|2388.600265|-17.99981985|0.325557803|8.837213274|17.44496351|0.027424543|-241.591008|2158.30208|0.0|0.0|4.9|17.0|2.7|1.67|95.5|1.89|1.0|0.0|135.03|1.0|33.0|6.0|0.0|0.0|1.76|-4.08|0.0289|0.0367|2.53|0.0|2.42e-07|0.000106|-0.05703|4.7133|3.8408|-1460.797444|733.29|1238.61|0.4765|263.05|589.75|0.42968|0.6802600000000001|-1460.549244|-0.2131|0.03651452|-1460.61293|7.1079
14b_a23|0|1|1|0.0|7.423568444|0|0|3.2475997860000003|0.065240838|-0.071396109|2|0.043538647|0.0519489729999999|-0.318684138|0.007671236|-0.047410593|2|-0.073945564|-0.4557487779999999|0.616699629|-0.00399443|-0.077808321|0.857184548|0.5935522360000001|1|-0.082441268|0.228282196|-41.01458464|13.26014776|40.76245006|0.153740341|99.66542762|-0.03508139|-34.64639496|8.596171261|84.36242964|0.774359705|-1.64882535|-26.58857202|54.274732400000005|0.450973737|2943.803333|548.6057241000001|-1068.885909|2280.830615|-14.74314679|0.225640295|7.833620016|14.26820636|0.01779446|-355.71896410000005|1380.34805|0.0|1.0|3.42|26.0|3.78|4.58|105.02|3.4|2.0|1.0|120.24|1.0|31.0|5.0|0.0|0.0|3.78|-5.11|0.00114|0.00332|3.68|0.0|2.14e-08|9.18e-06|-0.07803|3706.0|3706.0|-1729.139722|673.05|1142.37|0.3603|334.55|525.66|0.58097|0.58097|-1728.9300010000002|-0.2286699999999999|0.02188578|-1728.9893510000002|8.3536
12p_a36|1|0|0|0.0|7.412764017000001|2|2|0.0|-0.0494658159999999|-0.084341564|2|0.042804233|0.114716581|-0.432950771|-0.002526241|-0.0433009009999999|1|-0.101303149|-0.440709431|0.724208473|-0.035871448|-0.074349074|0.8839272779999999|0.698414933|0|-0.108380023|0.315548061|-51.98017377|12.71795723|83.24921731|0.251561167|158.3666517|-0.039016808|-42.95260501|8.006403882999999|0.0|0.759126153|-1.950840419|-32.72335782|64.698131|0.475504684|2774.926334|471.1687161|-1228.123041|2308.958924|-15.4629378|0.240873847|7.546742977|14.3885803|0.019344052|-326.2581567|1617.811526|0.0|0.0|4.72|17.0|3.13|2.44|69.2|2.4|1.0|0.0|123.71|1.0|30.0|5.0|1.0|0.0|2.15|-4.16|0.0515|0.0278|2.78|0.0|1.4e-07|5.58e-05|-0.0552299999999999|5.3413|3.8372|-1332.148901|660.71|1113.05|0.3015|232.12|506.89|0.30159|0.66559|-1331.947748|-0.21131|0.03396697|-1332.006106|8.0458
14ab_a23|0|1|1|0.0|7.423568444|0|0|3.4171257980000003|0.065530542|-0.028841865|2|0.04314059|0.021287386|-0.287365522|0.013012022|-0.03821899|2|-0.074579388|-0.449699921|0.725358161|-0.085303124|-0.05990912|0.8072028240000001|0.693959193|1|-0.076243539|0.20155691|-35.59605095|12.31039874|40.23721489|0.07577767|51.89838547|-0.031648261|-35.76253038|8.431109267|82.79560776|0.797837067|-1.677357849|-24.37891748|47.90644969|0.4695727329999999|2941.47118|632.9786397|-1148.783854|2332.352369|-14.84482393|0.202162933|7.83369055|14.76864227|0.013710439|-407.9635285|1439.872753|0.0|1.0|3.63|26.0|4.4|4.63|105.02|3.45|2.0|1.0|130.22|1.0|32.0|4.0|0.0|0.0|4.12|-5.55|0.000259|0.00123|4.31|0.0|6.9799999999999995e-09|3.07e-06|-0.07146|3.6587|3.6587|-1708.543268|719.66|1238.27|0.3893|338.88|595.23|0.66532|0.66532|-1708.277193|-0.21924|0.02013145|-1708.3414239999995|8.4012
3c_a12|0|0|0|0.0|6.555356892000001|1|1|0.0|0.06235058|-0.058516436|2|0.039605735|-0.14679559|-0.379362977|-0.003879878|-0.056537396|1|-0.116098308|-0.545592465|0.923855679|-0.0461654159999999|-0.10295082|0.888353608|0.859899236|0|-0.099327724|0.242114395|-36.28720467|6.688634392000001|73.9854678|0.156144506|79.00277721|-0.033980537|-25.42738988|3.384177297|0.0|0.7055242159999999|-1.291260406|-18.35985151|42.97583906|0.427357986|2186.344105|426.9566009|-653.3253118|1139.340748|-8.698843907999999|0.2944757839999999|6.231995392999999|10.88288188|0.02155815|-207.9738085|926.0140155|1.0|1.0|3.94|17.0|4.01|2.25|78.41|1.82|0.0|0.0|98.16|1.0|23.0|4.0|0.0|1.0|2.76|-4.0|0.0194|0.0318|2.91|0.0|1.67e-07|5.3200000000000006e-05|-0.07463|3.9848|3.5862|-1327.471862|544.65|894.36|0.4687|311.14|399.38|0.43415|0.68067|-1327.351991|-0.22035|0.02665687|-1327.4004710000002|7699.0
25_a47|0|1|1|0.0|6.86171134|0|0|1.234859637|0.037667531|-0.1084905069999999|2|0.043695652|-0.055724653|-0.486951604|-0.003963349|0.002716049|1|-0.108691353|-0.545763902|0.6553889970000001|-0.077710529|0.004104478|0.906449648|0.622598899|1|-0.08797211|0.574771479|-44.52300552|12.27779881|11.20142696|0.213041681|129.3338553|-0.031278972|-32.42203672|7.453635586|51.5831002|0.6238742279999999|-1.407553754|-27.0291331|56.80080434|0.4760601829999999|2704.5905190000003|477.748546|-854.5011131000001|1514.111398|-11.52783528|0.376125772|6.951055196|13.26689626|0.029261935|-150.4037281|1369.668876|1.0|1.0|3.26|21.0|3.29|4.95|84.73|3.08|2.0|0.0|109.7|1.0|29.0|5.0|0.0|1.0|3.62|-4.82|0.00417|0.00626|3.53|0.0|9.79e-09|4.02e-06|-0.06331|4.8002|3.9878|-1735.385814|626.55|1062.81|287.0|258.29|491.7|0.53663|0.68761|-1735.2218059999998|-0.22919|0.0285712999999999|-1735.279715|7.8
