molecula|NaaNH|n9FaHRing|SssssC|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|FNSA1|FNSA2|WNSA3|PNSA2|WNSA4|FPSA1|GeomRadius|GRAV|PPSA1|FPSA5|DPSA1|Mor01p|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Molecular Mass|BBB|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Area (grid)|Volume|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
1b_a5|1|0|0.0|0|0|1.4258024619999998|0.0|-0.250420203|-0.00279809|0.003886035|10.94890233|-0.028797464|1|-0.220946861|0.019611905|0.045204303|-0.231956531|2|0.759794937|0.122747292|-0.054153474|0.827319059|0.558485747|0|0.341795323|0.010803163|-39.38248661|-38.87394276|5.438378717999999|168.30518769999998|0.191171377|96.23685048|-0.031306145|-19.56938257|0.7324812509999999|-1.158327367|-19.82538668|-583.1091414|-7.933533473|0.267518749|6.11909445|4577.125071|134.6705884|0.019229427|-234.0649914|357.34245360000006|1.0|1.0|2.75|23.0|-8.3|4.88|4.76|54.46|0.0|90.44|0.0|1.0|-3.97|24.0|316.33|1.0|3.38|0.0336|0.0157|3.16|0.0|0.0|4.99e-09|-0.04135|4789.0|3.1|536.59|892.61|0.5153800000000001|0.43728|-1050.413506|87.0|-0.1892|-0.23055|0.03246637|4.3687|7.2291|7.2291
14l_a23|0|1|0.0|0|0|1.1979636809999998|3.402752757|0.060717916|-0.005344736|0.01269616|10.313217800000002|-0.061788679|2|0.07815878|-0.074441567|-0.136106024|-0.448622017|2|0.778602826|0.156652778|-0.1010279259999999|0.836852328|0.6906097959999999|1|0.215920645|0.018669073|-35.3275485|-51.59307331|12.31633167|40.34135162|0.078732333|51.94117061|-0.0328459689999999|-34.03690099|0.7896261940000001|-1.642298442|-23.306234600000003|-1083.45454|-14.29549842|0.210373806|8.006380163|6444.7098240000005|138.7874759|0.01508774|-382.1434717|666.0036144999999|1.0|1.0|3.51|26.0|-7.78|3.88|4.33|105.02|2.0|125.25|0.0|1.0|-5.85|31.0|425.51|0.0|3.78|0.000608|0.0023899999999999|3.94|0.0|0.0|1.65e-08|-0.07191|3.6274|3.79|694.65|1185.79|0.67242|0.67242|-1668.983787|0.4239|-0.14639|-0.2183|0.01168219|8.2422|8.1798|8.1798
12d_a31|1|0|0.0|1|1|0.61013528|0.0|0.039097757|-0.012448252|-0.002456634|10.31169788|-0.032270224|2|-0.067477864|-0.134504227|-0.214049412|-0.550805937|0|0.8343242820000001|-0.00658148|-0.057226679|0.873955169|0.771222772|0|0.3996192999999999|0.0296918329999999|-66.58534562|-81.56033123|21.06095035|157.30671669999998|0.294550252|208.9297871|-0.032542687|-57.85220856|0.6383648510000001|-1.724762406|-47.23018217|-1223.404968|-16.37326657|0.361635149|9.445278138|5753.290126|256.5143096|0.02571268|-196.2893506|647.1500428999999|1.0|2.0|3.76|16.0|-7.63|6.04|4.09|117.37|2.0|112.97|0.0|1.0|-5.61|29.0|412.51|0.0|3.76|0.0010199999999999|0.0167|3.46|0.0|0.0|2.3500000000000002e-08|-0.03128|3.8477|5.0|730.86|1201.63|0.7006600000000001|0.7006600000000001|-1657.1792779999998|0.2566|-0.15968|-0.19096|0.04338158|3.3585|6.2924|6.2924
12q_a36|1|0|0.0|2|2|1.29701394|0.0|-0.0543475329999999|-0.00761082|0.0005016269999999|10.9598352|-0.0433009009999999|1|0.1161527719999999|-0.103922055|-0.177407665|-0.441747876|1|0.828371596|-0.017640538|-0.074349074|0.8839272779999999|0.8065052890000001|0|0.324924033|0.018562763|-49.18227989|-68.5549152|12.00048565|82.68142965|0.17088073|110.4712541|-0.038175515|-44.31949385|0.768692389|-1.908775752|-31.79544084|-1233.988474|-15.95501778|0.231307611|7.546533709|6040.52496|149.536123|0.017949083|-347.4093916|629.5017194000001|1.0|2.0|4.74|17.0|-7.18|3.35|2.54|69.2|1.0|128.76|0.0|1.0|-4.44|30.0|415.88|1.0|2.34|0.0151|0.0106|3.31|0.0|0.0|6.65e-08|-0.05602|5.2375|3.79|683.51|1148.35|0.39919|0.6863199999999999|-1692.3116350000005|0.3419|-0.1566|-0.2126199999999999|0.03415678|6.4226|8.2218|8.2218
47g_a18|0|0|0.0|1|1|1.251175676|0.0|-0.005500039|-0.005817448|0.0036509859999999|10.94702253|-0.008224928|0|-0.071877686|-0.264839041|-0.3927204379999999|-0.4138670829999999|0|0.750610215|-0.009917608|-0.014370598|0.780474694|0.745431271|0|0.413435809|0.013404131|-55.35188184|-72.53379954|11.37505183|111.5517627|0.165575846|140.5114492|-0.029212072|-61.55384106|0.731870777|-2.307753726|-46.97287277|-1958.412588|-21.03738872|0.268129223|10.33698377|7870.887027|227.5405903|0.016259076|-393.5416883|1347.416568|1.0|2.0|4.87|18.0|-9.22|3.22|3.6|88.97|3.0|164.47|1.0|1.0|-6.11|40.0|541.68|0.0|2.83|0.000421|0.00163|4.52|1.0|1.0|6.04e-10|-0.04413|3.0965|8.13|905.71|1604.37|0.69828|0.69828|-1742.7686640000002|0.5955|-0.12789|-0.17202|0.02960182|5.9864|8.0458|8.0458
14e_a25|0|0|0.0|0|0|1.4200152069999998|1.5926486519999998|0.039261746|-0.008591251|-0.00131452|10.93106299|0.011176663|1|0.010976703|0.015497482|0.025802692|-0.50909623|2|0.776960216|-0.144369439|0.018432983|0.8322445820000001|0.6954126970000001|1|0.448918026|0.015024526|-73.99302943|-73.51338088|10.99497534|372.1805977|0.275949567|201.94039730000003|-0.038772226|-53.79722636|0.806446896|-2.2100168680000003|-54.14823405|-1617.294379|-20.76384175|0.1935531039999999|8.459867391|6952.485076999999|141.642515|0.015154859|-448.516796|811.3237836|1.0|2.0|3.62|27.0|-9.14|3.65|4.02|115.79|1.0|134.35|0.0|1.0|-5.14|35.0|462.5|0.0|3.02|0.00337|0.0085799999999999|3.04|0.0|0.0|7.31e-10|-0.0538|5.8431|6.51|760.96|1300.08|0.31019|0.69958|-1520.701142|0.0007|-0.15787|-0.2116699999999999|0.04875868|7.2625|7.1249|7.1249
9d_a40|0|0|0.0|0|0|0.604992329|1.839557351|0.007834411|-0.003961493|0.011823978|10.3119722|-0.137738587|2|0.259969752|0.0116099239999999|0.019621984|-0.4887998529999999|0|0.7572844040000001|-0.3969541689999999|-0.223631751|0.8221990920000001|0.55759121|1|0.002088915|0.010749826|-31.08478865|-36.92750973|5.539796446|108.1468558|0.058372388|30.08152399|-0.031613312|-19.03015798|0.8664205709999999|-1.074852592|-16.01918037|-553.912646|-8.395657932|0.133579429|8.023385851|4401.742338|68.83858806|0.0087217999999999|-377.6610668|346.9019309|0.0|0.0|3.25|20.0|-7.0|5.2|5.09|58.43|1.0|91.71|0.0|1.0|-6.13|22.0|325.82|1.0|4.63|0.0002399999999999|0.000727|5.16|0.0|0.0|1.01e-07|-0.06906|4.6073|4.7|542.19|892.69|0.4557199999999999|0.69986|-1677.429981|0.4025|-0.13875|-0.20781|0.01113991|7.9502|6.9706|6.9706
8h_a8|1|0|0.0|0|0|1.3918396709999998|1.241306689|0.038482973|-0.010324979|-0.007796225|10.94341368|0.007079485|1|0.021094825|0.09830823|0.254819201|-0.53822084|0|0.6971223040000001|0.111824921|0.010682683|0.751162751|0.56916135|0|0.273425421|0.0111998669999999|-72.14530885|-66.4523265|6.58499063|316.4918269|0.397594866|233.7669182|-0.048805507|-39.07081527|0.918315905|-2.147442322|-42.41801879|-1262.594204|-16.87148841|0.081684095|7.453557203|5956.417906000001|48.02637252|0.00764059|-491.8998117|485.8626377000001|0.0|2.0|3.11|23.0|-7.95|4.69|4.72|80.88|2.0|105.27|0.0|1.0|-5.21|29.0|391.37|0.0|4.01|0.0023899999999999|0.00395|3.82|0.0|0.0|1.13e-08|-0.06344|4801.0|7.71|608.39|1029.51|0.56196|0.69844|-1361.455676|272.0|-0.15475|-0.21819|0.03330037|4.4356|4.9359|4.9359
15a_a50|0|1|0.0|1|1|1.3530592819999998|4.126145086|-0.113976703|-0.004429392|0.005366038|10.94500663|-0.125205943|2|-0.072976638|-0.128070491|-0.209259615|-0.325638639|1|0.821868651|-0.051676609|-0.207610131|0.8749408470000001|0.76745052|1|0.4349386739999999|0.018014615|-46.91098865|-50.56454577|10.77967103|275.287923|0.162210104|97.06405493|-0.029316925|-30.25705388|0.705410595|-1.436529349|-28.07082095|-859.5972780999999|-10.49734522|0.294589405|8.095541483|5401.219537|176.277812|0.018747341|-245.8291419|569.5267957000001|1.0|1.0|3.7|20.0|-6.09|3.23|3.57|68.76|1.0|110.43|0.0|1.0|-3.6|28.0|371.44|1.0|2.76|0.0933|0.0444|2.51|0.0|0.0|8.070000000000001e-07|-0.03255|4.0408|2.66|644.4|1091.64|0.66132|0.66132|-1199.572081|0.1767|-0.16693|-0.19948|0.03314629|9.0948|7.3872|7.3872
25_a47|0|1|0.0|0|0|1.30432753|1.234859637|0.037667531|-0.010144825|-0.003963349|10.94972207|0.002716049|1|-0.120903298|-0.108691353|-0.235822787|-0.545763902|2|0.8462332770000001|-0.077710529|0.004104478|0.906449648|0.622598899|1|0.574771479|0.020224271|-44.52300552|-53.40631957|12.27779881|11.20142696|0.213041681|129.3338553|-0.031278972|-32.42203672|0.6238742279999999|-1.407553754|-27.0291331|-854.5011131000001|-11.52783528|0.376125772|6.951055196|6236.813862|228.3393366|0.029261935|-150.4037281|513.2159236|0.0|2.0|3.26|21.0|-8.01|3.29|4.95|84.73|2.0|109.7|0.0|1.0|-4.99|29.0|410.83|0.0|3.62|0.00417|0.00626|3.53|0.0|0.0|9.79e-09|-0.06331|4.8002|4.78|626.55|1062.81|0.53663|0.68761|-1735.2218059999998|0.0702|-0.16588|-0.22919|0.0285712999999999|5.1625|7.8|7.8
18_a4|0|0|0.0|1|1|1.3998285519999998|1.904090136|-0.181683336|-0.004533883|0.000379379|10.94611841|-0.063708832|1|0.108754635|0.006968314|0.015390457|-0.319213511|1|0.793041267|0.102914528|-0.105846349|0.8547339420000001|0.615655659|0|0.269470313|0.017694182|-46.48874223|-42.33787448|8.729352711|203.5264327|0.224403961|110.7087804|-0.03479101|-20.88721799|0.769438308|-1.287267373|-22.93503169|-635.0681172000001|-8.467791078|0.2305616919999999|6.133421395|4381.693113|113.7466718|0.0175331289999999|-265.85258480000005|337.0066459|1.0|1.0|3.32|17.0|-5.53|3.46|3.43|50.94|0.0|86.22|0.0|2.0|-2.95|23.0|307.32|1.0|2.78|349.0|0.0959|2.24|0.0|0.0|2.96e-06|-0.03538|4.5152|3.02|523.81|870.74|0.52475|0.57777|-1033.349218|0.1|-0.17345|-0.20883|0.02525528|3498.0|5.5817|5.5817
13_a4|0|0|0.0|1|1|1.399843898|2.050136054|-0.210975191|-0.000990136|0.012994083|10.94205723|-0.0963182119999999|1|-0.094404255|-0.0161529719999999|-0.025714912|-0.143303992|1|0.744134785|-0.215746851|-0.157188841|0.7986239909999999|0.6490618429999999|0|0.229685203|0.008746805|-24.48959182|-33.41617993|4.282589756|11.85953992|0.029972995|14.67530603|-0.0279998139999999|-16.36114989|0.862539527|-1.091992764|-11.99053523|-534.6588788|-6.7122666220000005|0.137460473|5.663493161|3983.972795|67.30306705|0.007566425|-355.01146810000006|373.9073307|1.0|0.0|3.39|17.0|-6.2|4.18|4.15|30.71|1.0|90.06|0.0|1.0|-4.09|22.0|287.36|1.0|3.57|0.0235|0.0108|3.75|0.0|0.0|6.28e-07|-0.03168|4.4811|3.87|536.09|893.0|0.53815|0.59537|-898.2009630000001|0.1282|-0.17204|-0.20372|0.018124154|3.7228|5.3979|5.3979
11c_a31|1|0|0.0|1|1|0.6101368770000001|0.0|0.069254998|-0.0184155389999999|-0.011679927|10.31169916|-0.085216451|2|-0.0512371409999999|-0.0992097109999999|-0.16065803|-0.572548808|0|0.839810365|0.013528742|-0.139933586|0.8906705429999999|0.787929678|0|0.3608415239999999|0.034256743|-80.82023592|-82.24513417|20.06220362|264.7428792|0.435856737|255.2562173|-0.042457317|-48.16624372|0.676089232|-1.825664624|-47.33176279|-1069.186744|-14.56188764|0.323910768|7.259183801|5329.481371|189.6959033|0.029155542|-206.2506659|449.7512005|1.0|2.0|3.51|16.0|-5.84|5.04|3.64|125.57|1.0|97.32|0.0|2.0|-5.11|26.0|371.41|0.0|3.04|0.00285|39.0|2.82|0.0|0.0|1.45e-06|-0.03532|3.8551|4.47|622.22|1022.77|0.7005899999999999|0.7005899999999999|-1559.194237|0.2627|-0.15994|-0.19526|0.04465349|7.5091|6.8861|6.8861
15_a4|0|0|0.0|1|1|1.399867493|1.956386054|-0.159419214|-0.001986535|0.009823083|10.94611612|0.022446689|1|0.097046535|-0.017259078|-0.038707204|-0.226703465|1|0.772721853|0.095534883|0.036363636|0.8347553529999999|0.509447294|0|0.2517542889999999|0.010893057|-29.80513879|-35.36161572|5.223809291|12.70877085|0.132283624|63.43714456|-0.030724393|-16.95780525|0.8438913020000001|-1.106078158|-14.29317436|-530.4242358|-7.065752187|0.156108698|5.459799482|4134.603400999999|74.8625551|0.009743323|-329.8289177|324.5687005|1.0|0.0|3.28|17.0|-6.09|4.09|4.4|30.71|0.0|85.06|0.0|1.0|-3.82|22.0|291.32|1.0|3.61|0.0443|0.0151|3.49|0.0|0.0|8.070000000000001e-07|-0.03539|4.5048|3.8|512.65|848.47|0.4778699999999999|0.56413|-958.147682|0.0969999999999999|-0.17373|-0.2091199999999999|0.018092091|3.0091|6757.0|6757.0
3_a4|0|0|0.0|1|1|1.343866299|2.147369615|-0.241609351|-0.001141383|0.011825591|10.92992985|0.050638298|1|-0.129930078|-0.048796855|-0.08121207|-0.133874898|2|0.773786787|-0.0862461019999999|0.0904255319999999|0.8367373309999999|0.623172012|1|0.462670692|0.010568144|-25.5405205|-31.92506825|5.133610255|12.23442244|0.080195284|38.95587796|-0.024645574|-15.5080075|0.7196876640000001|-0.985822953|-12.40663231|-478.8760237|-5.815502811|0.280312336|4.832514477|4677.30755|136.1652785|0.015358792|-213.4321476|409.0289917|1.0|0.0|2.99|21.0|-7.19|4.02|4.11|43.6|0.0|95.12|0.0|1.0|-3.7|24.0|312.37|1.0|3.31|0.0617|0.0173|3.12|0.0|0.0|6.49e-08|-0.04964|4.9088|2.66|535.44|905.23|0.58445|0.58615|-990.467184|0.0871|-0.17005|-0.21969|0.024645265|3205.0|6983.0|6983.0
13c_a6|1|0|0.0|1|1|1.424213869|0.0|-0.046663393|-0.010619065|-0.003346018|10.95129637|-0.0942387559999999|1|0.081059709|-0.106686991|-0.174259072|-0.490486317|1|0.780680481|0.085414885|-0.167542194|0.8353837409999999|0.7995080809999999|0|0.22875443|0.030547186|-63.73961873|-75.71763296|20.79409503|157.60887419999997|0.213190168|145.12291069999998|-0.039875482|-51.54254258|0.772032541|-2.11340057|-43.38886312|-1438.635026|-18.47751526|0.2279674589999999|8.038175951|6204.855629|155.1821156|0.018354398|-370.3562372|692.8471883999999|1.0|2.0|3.61|23.0|-9.4|5.38|4.57|95.85|2.0|121.6|0.0|1.0|-5.95|32.0|423.47|0.0|3.64|0.000471|0.00229|4.23|0.0|0.0|3.96e-10|-0.05015|5.992000000000001|4.5|719.8|1217.77|0.48478|0.7008800000000001|-1389.122252|0.28|-0.14975|-0.1999|0.0276450999999999|9.2467|7.1367|7.1367
14k_a23|0|1|0.0|0|0|1.1979621459999998|3.358995671|0.070940371|-0.005866159|0.010682694|10.31321813|-0.055708465|2|0.082632648|-0.071484865|-0.13187015|-0.463402169|2|0.800643488|0.140087361|-0.091426449|0.864845456|0.659570836|1|0.226547411|0.018829201|-37.43135588|-53.17069631|12.53019305|38.76597615|0.077602272|51.64167457|-0.033999976|-35.38329134|0.783562394|-1.597998852|-24.9092952|-1063.413926|-15.05671972|0.216437606|8.21201115|6715.186162999999|144.0318708|0.016348271|-377.4022725|633.3278634|0.0|1.0|3.39|26.0|-7.99|4.0|4.67|105.02|2.0|125.29|0.0|1.0|-6.13|31.0|445.93|0.0|3.99|0.000334|0.00126|4.21|0.0|0.0|1.02e-08|-0.07933|3.6421|4.1|691.9|1179.17|0.63765|0.63765|-2089.293765|0.4694|-0.14784|-0.2271699999999999|0.02271117|8.3627|8.4123|8.4123
9h_a40|0|0|0.0|0|0|0.604992856|1.7679629630000002|0.014753178|-0.009041931|0.003782277|10.31197223|-185.0|2|0.270048551|0.048470175|0.08305063|-0.503000695|0|0.740778143|-0.160855189|-0.299768519|0.8022014000000001|0.7528137909999999|1|0.219852623|0.012390387|-46.04148264|-47.93581245|6.199629554|132.6583116|0.135689851|67.89350333|-0.041058441|-23.98506758|0.863884935|-1.437045429|-23.03722449|-719.0371868|-10.27931468|0.136115065|6.922257828999999|4322.734135|68.10626265|0.011321157|-364.1454816|336.23227030000004|0.0|0.0|3.3|20.0|-6.51|4.59|4.44|67.66|1.0|93.19|0.0|1.0|-5.65|23.0|321.4|1.0|4.06|0.000716|0.00244|4.51|0.0|0.0|3.09e-07|-0.05991|4.2372|3.9|526.38|868.84|0.64952|0.69809|-1293.033723|0.2721|-0.14047|-0.20038|0.02291279|2841.0|5.4001|5.4001
12_a15|0|0|0.0|0|0|1.435689014|0.0|-0.071096525|-0.006620824|0.001740635|10.95973444|-0.01062828|0|-0.054575504|-0.120626133|-0.184255041|-0.380490701|2|0.723852961|0.049877871|-0.019064393|0.769289315|0.7933685340000001|0|0.738437971|0.015018226|-39.00359933|-60.15445365|9.58943236|72.18361893|0.10362709|66.16793071|-0.031995594|-38.40979933|0.746489397|-1.695766456|-24.90456371|-1082.780166|-13.04483751|0.253510603|5.448223888999999|5897.820841|161.8714956|0.016453962|-314.7766363|673.7288405|1.0|1.0|3.56|24.0|-9.82|5.32|6.3|56.27|2.0|119.95|0.0|1.0|-6.22|30.0|397.47|0.0|4.7|0.0002379999999999|0.000584|5.29|0.0|0.0|1.51e-10|-0.03196|4.4819|5.16|688.91|1177.81|0.50595|0.70444|-1280.810963|0.0093|-0.15858|-0.19054|0.02694613|6.0547|8.3979|8.3979
6d_a40|0|0|0.0|1|2|0.604893491|1.695192271|0.12627602|-0.015362927|-0.005066797|10.30179973|-0.205140551|2|-0.249967637|-0.025143559|-0.0603134|-0.624951805|0|0.8361555479999999|-0.039077432|-0.289988439|0.8988141140000001|0.604211552|1|0.372705643|0.017359149|-73.59650182|-76.51205671|11.10859664|192.5638526|0.336329628|215.22657540000003|-0.050049893|-48.96216855|0.86005241|-2.15214542|-47.09642482|-1377.2170210000002|-20.49579149|0.13994759|6.908972922999999|7436.576348|89.55631|0.01400787|-460.8148719|555.2010623|0.0|1.0|3.98|14.0|-4.31|4.8|3.63|173.43|2.0|120.09|1.0|2.0|-7.21|30.0|460.52|0.0|3.43|2.85e-05|0.00327|3.87|1.0|0.0|4.9e-05|-0.09462|2.9559|7.98|656.5|1111.69|0.6624800000000001|0.6624800000000001|-2470.62267|0.3518|-0.11938|-214.0|0.03556489|10.9021|8.9208|8.9208
3t_a32|1|1|0.0|0|0|0.609420752|0.0|0.028840888|-0.006089333|9.83e-05|10.31100267|-0.086478322|3|0.049606573|-0.070331512|-0.122301673|-0.496165036|0|0.822076702|0.0466380209999999|-0.146047869|0.870628579|0.687253845|1|0.217914628|0.014242899|-50.65701113|-61.58101978|8.995863948|97.01046154|0.171323757|108.2086749|-0.026967947|-38.89478416|0.684474482|-1.267493496|-31.99514268|-800.5532571|-10.75813179|0.315525518|8.107111779|5525.861115|199.2870037|0.017184783|-233.0294362|582.0730423|1.0|1.0|3.58|19.0|-8.01|7.65|5.42|128.01|2.0|112.48|0.0|1.0|-6.48|27.0|396.53|0.0|4.46|0.00013|0.00462|4.09|0.0|0.0|9.86e-09|-0.05507|3.5487|5.5|677.16|1129.24|0.70286|0.70286|-1864.472646|0.2906|-0.14739|-0.20246|0.03020622|2.7003|8.0458|8.0458
16j_a32|1|1|-0.082980188|0|0|0.609420735|0.0|0.175152442|-0.0139074189999999|-0.002456725|10.31100263|0.021997616|3|-0.11512706|-0.117577419|-0.202656848|-0.704356423|0|0.798237393|0.168000908|0.032797932|0.839271289|0.762429418|1|0.509776381|0.023266265|-54.71915795|-76.45058155|16.63953228|34.66998636|0.174011588|124.4493461|-0.034287782|-54.6758122|0.699790508|-1.817252458|-39.13396528|-1299.659886|-17.53752467|0.3002094919999999|7.357962381|6507.757122|214.7033741|0.021655546|-285.7717513|701.9321161|1.0|2.0|3.86|19.0|-7.77|6.49|5.24|149.27|3.0|121.3|1.0|1.0|-7.45|30.0|441.57|0.0|4.25|1.57e-05|0.00172|4.59|0.0|0.0|1.7e-08|-0.05016|3629.0|5.5|729.78|1225.27|0.70207|0.70207|-2034.344833|0.2907|-0.15012|-0.2002799999999999|0.0283671|4.0992|8.0315|8.0315
4i_a46|0|0|0.19654443|1|1|1.1346370959999998|2.184105962|-0.167244168|-0.002360192|0.012211602|10.94638684|-0.125773054|1|-0.133434195|-0.060809732|-0.091288438|-0.22302552|1|0.749522825|-0.0656636|-0.17856753|0.786754478|0.7172344890000001|0|0.263514985|0.015663081|-33.08099617|-42.48203383|8.847405392999999|67.51603424|0.0592195629999999|33.45060163|-0.025069479|-23.99628633|0.763831778|-1.278543436|-18.68604171|-722.1945751000001|-7.998762108999999|0.2361682219999999|6.218233741000001|4893.587424|133.40134070000002|0.011626803|-298.0546045|579.2365607|1.0|0.0|3.88|17.0|-7.3|4.79|5.07|39.94|1.0|105.43|0.0|1.0|-4.94|26.0|347.45|1.0|4.16|0.00403|0.00317|4.38|0.0|0.0|5.04e-08|-0.01646|5.3987|4.46|611.74|1058.5|0.41877|0.69035|-1092.473422|0.1421|-0.18438|-0.20084|0.02614355|3.8696|6.2132|6.2132
13_a15|0|0|0.0|1|1|1.4356889940000002|0.0|-0.139434143|-0.006348913|0.001806571|10.95980212|0.005149745|0|-0.010882979|-0.173728081|-0.272482143|-0.357554652|2|0.729838386|0.008210506|0.009456191|0.7784213259999999|0.796300317|0|0.708462114|0.016196467|-43.2365883|-61.86632281|10.21906987|142.67217639999998|0.114512421|72.25096855|-0.033811561|-39.03420883|0.755283433|-1.961070565|-27.279882500000003|-1237.326456|-13.46007201|0.244716567|5.21465994|7196.400881999999|154.4025434|0.01672103|-322.1392954|830.7967967000001|0.0|1.0|4.13|24.0|-8.9|4.33|6.69|59.51|2.0|138.24|0.0|1.0|-6.32|34.0|448.52|0.0|4.61|0.000214|0.000357|5.32|0.0|0.0|1.27e-09|-0.03946|3942.0|5.04|674.36|1231.11|0.63827|0.70626|-1450.399387|0.0003|-0.11283|-0.15229|0.02844037|6.0429|8.2218|8.2218
12a_a36|1|0|0.0|2|2|1.297044783|0.0|-0.0632801509999999|-0.007471648|0.002039107|10.96083376|-0.065913514|1|0.134423193|-0.1063550619999999|-0.183140926|-0.432975237|1|0.7934042040000001|-0.012112722|-0.119322074|0.846614758|0.855821486|0|0.436020272|0.019595485|-46.76212019|-64.36949846|12.03249549|109.9069212|0.179315373|110.1075804|-0.037738352|-39.52572284|0.755315434|-1.886917597|-28.71401279|-1158.650972|-14.22926022|0.244684566|6.600635115|5710.355735|150.24716030000002|0.019102103|-313.5499672|598.1535763999999|1.0|2.0|4.75|17.0|-6.59|2.72|1.88|69.2|1.0|123.75|0.0|1.0|-3.79|29.0|381.43|1.0|1.86|0.0625|0.0384|2.68|0.0|0.0|2.56e-07|-0.04946|3.8343|3.16|653.94|1096.31|0.67869|0.6997|-1232.707754|0.0012|-0.1519299999999999|-0.20139|0.03544528|8.5603|7.8861|7.8861
17_a15|0|0|0.0|0|0|1.43568899|0.0|-0.046866421|-0.0071363569999999|0.0016674189999999|10.9544604|-0.0141953639999999|0|-0.052628162|-0.170008473|-0.263401148|-0.461493931|2|0.721188086|0.001376853|-0.023779626|0.76362781|0.740986227|0|0.605886597|0.012890299|-40.50376584|-61.17023228|9.875456386|34.35335309|0.119540765|91.58201681|-0.027065991|-46.86345493|0.653207369|-1.596893495|-31.03055741|-1223.4046460000002|-15.88591693|0.346792631|7.967418828|6352.266784|265.6831633|0.0217385279999999|-234.74904|822.8625688|1.0|1.0|3.63|24.0|-9.72|4.89|6.0|67.35|2.0|131.36|0.0|1.0|-5.93|33.0|438.52|0.0|4.44|0.00052|0.00099|4.78|0.0|0.0|1.9199999999999998e-10|-0.03936|4.1461|6.89|752.08|1298.37|0.68787|0.7045100000000001|-1413.559128|0.0377|-0.15573|-0.19509|0.04051306|7.1743|7.9208|7.9208
14g_a23|0|1|-4.794439428|0|0|1.197957711|3.0793867980000003|0.180361525|-0.014609495|-0.002390707|10.3132174|-0.030586527|2|0.179219801|-0.0962526|-0.2952674819999999|-0.648987099|2|0.796412133|0.010202051|-0.044895912|0.854683662|0.575188253|1|0.297855753|0.018341721|-51.82254036|-68.52397802|13.05300369|95.64648102|0.092665527|65.94601775|-0.041536002|-48.76552945|0.780315815|-2.118336119|-36.87984398|-1507.527516|-21.03611074|0.219684185|8.788027188|8005.353973|156.3396622|0.020564836|-398.9771038|676.4530574|0.0|1.0|3.61|26.0|-7.95|3.97|6.18|114.25|2.0|126.97|0.0|1.0|-6.89|35.0|495.48|0.0|4.35|6.38e-05|0.0004969999999999|4.76|0.0|0.0|1.12e-08|-0.08011|3.7042|5.17|730.13|1233.48|0.56658|0.56658|-2041.934312|0.3478|-0.1519|-0.23201|0.0221162|10245.0|8.0|8.0
IN1166_a11|1|0|0.0|0|0|1.429020445|0.0|-0.089778965|-0.006882528|-0.003356527|10.95053349|-0.037793156|1|0.032420935|-0.126749697|-0.223618825|-0.462344944|2|0.765593573|0.102257199|-0.067328767|0.827254552|0.790249345|1|0.551933595|0.0200246639999999|-51.07061499|-61.90325275|13.82641888|112.0066065|0.136726441|94.40543077|-0.031642539|-42.74230509|0.694302821|-1.6137695069999998|-35.26269962|-1114.258549|-15.08551944|0.305697179|6.777827685|6310.825439|211.0745642|0.021531291|-268.3203251|676.2770877|1.0|2.0|3.51|27.0|-10.18|5.01|4.53|103.17|1.0|123.82|0.0|0.0|-5.11|32.0|417.47|0.0|3.31|0.00323|0.00688|3.27|0.0|0.0|6.59e-11|-0.07275|4.9857|3.36|704.48|1198.36|0.4358399999999999|0.6998300000000001|-1347.012407|0.1239|-0.13823|-0.21098|0.04189898|4.3481|7.9318|7.9318
