molecula|SddssS|NaaNH|SssssC|NaasN|SRW09|nARing|BCUTs-1|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|AATSC8d|n5aHRing|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA5|PBF|FPSA3|PNSA3|RPSA|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|PNSA4|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|Mor01p|PPSA5|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|pIC50|pIC50
14v_a23|0.0|0|-4.844615416|2|7.423568444|0|1.1979575059999998|5.351858133|-0.299484129|2|0.047323232|0.055572317|-0.8122700340000001|-0.002390707|-0.015149431|2|-0.2952674819999999|2|0.598213287|0.787538583|0.132882353|-0.022236834|0.845160857|0.575188253|-0.09479984|0.31419322|0.019811827|-44.4776373|0.083394725|8.64241561|0.912757854|0.788328659|-2.180396311|76.42257099|-28.23713101|57.56282152|3399.4261450000004|605.3933675|-1440.093681|2679.111279|-18.64987284|0.211671341|7.743452839|14.26610767|0.84234449|8458.789829000001|139.8032821|-951.143515|35.81898321|676.4530574|13.80980223|0.0|0.0|1.0|1.0|3.97|6.18|114.25|2.0|1.0|126.97|0.0|7.0|-6.89|35.0|495.48|1.0|0.0|0.0|4.28|1.29e-07|6.38e-05|1e-06|0.0|1.12e-08|3694.0|5.17|-2042.182282|-2042.161744|348.0|335.64|0.6017100000000001|0.6017100000000001|348.0|-0.1524299999999999|-0.2308599999999999|0.02053833|8.4001|8.4001
12as_a36|0.0|1|0.0|0|7.412764017000001|2|1.297043209|5.351858133|-0.073735973|2|0.041728395|0.096454203|-0.452697599|0.000584134|-0.025398105|1|-0.166354116|1|0.8058720979999999|0.817372883|-0.0389138329999999|-0.04244711|0.869455765|0.770400825|-0.109492809|0.291030086|0.019229943|-55.75872553|0.22956209|8.731418812000001|0.0|0.768125394|-2.080363362|85.53474971|-25.48765709|68.71652969|2904.092809|519.1478419|-1401.82114|2365.632846|-17.17446921|0.231874606|8.768282531|16.08155469|0.834059821|6224.698969|156.2451686|-944.5958066|33.18163581|716.9974499|11.75468972|0.0|1.0|0.0|2.0|3.16|2.09|86.27|1.0|0.0|133.95|0.0|6.0|-3.81|32.0|423.47|0.0|0.0|0.0|1.84|0.000154|0.0653|0.000112|0.0|1.29e-07|4.5202|4.84|-1385.601917|-1385.5651710000002|0.5902|274.29|0.53815|0.68211|0.2402|-0.1563|-0.21419|0.03674596|7.2291|7.2291
12u_a36|0.0|1|0.0|0|7.412764017000001|2|1.270259304|5.351858133|-0.0407717229999999|2|0.042560386|0.033763276|-0.407105926|0.0042553209999999|-0.010669561|1|-0.163978382|1|0.901715152|0.8101678720000001|0.080270195|-0.018047007|0.855176759|0.860667615|-0.0969881059999999|0.3765068079999999|0.017639065|-50.53295452|0.157772171|8.544435884|5.944854912|0.77938748|-2.036750221|78.06218646|-24.02645378|62.80959338|2831.106839|586.1833819|-1417.5607730000002|2455.7556010000003|-16.72220679|0.22061252|7.65672775|14.90088936|0.946117173|6127.402572|153.5444314|-986.6102007|30.82735404|799.5563855|10.55929252|0.0|1.0|1.0|2.0|3.85|3.01|69.2|2.0|0.0|138.33|0.0|6.0|-4.95|32.0|423.51|0.0|1.0|1.0|2.66|1.13e-05|0.0047799999999999|1.39e-05|0.0|4.2e-08|3.8847|4.21|-1350.8981130000002|-1350.865506|0.4267|319.16|0.69258|0.70272|0.0176|-0.15109|-0.20409|0.03260752|7.7959|7.7959
12a_a5|0.0|1|0.0|0|7.139660336|1|1.338814635|5.209486153|0.043132749|2|0.023108466|-0.0036987359999999|-0.09350376|0.00873078|-0.032601907|1|-0.093973419|2|0.762866363|0.779533861|0.1121034509999999|-0.063558439|0.829536345|0.741588813|-0.067680123|0.337539208|0.0081891369999999|-36.01436435|0.105409104|3.0925714930000003|0.0|0.746785093|-1.353602454|50.40529807|-15.99663329|41.04680832|2524.410428|549.7500455|-831.8249311000001|899.5599904|-9.830359239|0.253214907|8.741980056000001|16.12184989|0.844187448|5294.775577|155.6073368|-511.1786804|21.42066499|650.3600841|8.814051518|1.0|1.0|1.0|1.0|5.12|4.26|57.7|1.0|0.0|119.38|0.0|5.0|-4.27|29.0|381.47|0.0|1.0|0.0|3.58|5.37e-05|0.0205|2.56e-05|0.0|1.4800000000000003e-09|4.6865|2.91|-1202.02622|-1201.990542|0.4794|264.55|0.50831|0.67169|0.0296|-0.17152|-0.21228|0.03567816|7.7212|7.7212
12h_a30|0.0|0|0.0|0|7.412764017000001|2|0.604984682|5.351858133|-0.06631353|2|0.043848238|-0.074988669|-0.391119352|0.001139238|-0.072247675|1|-0.120380857|1|0.669561738|0.831176513|0.008644634|-0.1240820219999999|0.888213143|0.64876559|-0.09907575|0.353607682|0.017389133|-52.88851758|0.236431596|7.038974807000001|0.0|0.7979748729999999|-1.882439244|73.14241438|-24.44221903|63.95204629|2848.98238|485.8069155|-1197.668733|2268.811589|-15.55093031|0.202025127|8.066818026|15.1759206|0.881277172|6252.192213|128.5349203|-761.9955851|30.63031164|618.6004214|10.10721793|0.0|1.0|0.0|1.0|4.25|3.18|81.65|2.0|0.0|127.24|0.0|5.0|-5.39|30.0|416.47|0.0|0.0|0.0|2.92|4.12e-06|0.00171|9.71e-06|0.0|1.26e-07|5.0289|4.07|-1675.011389|-1674.977665|0.1878|246.54|-0.26697|0.68543|155.0|-0.14889|-0.2023599999999999|0.03372393|8065.0|8065.0
19h_a38|0.0|1|0.0|0|7.412764017000001|2|1.297044177|5.351858133|-0.082283951|2|0.042622739|0.14165187|-0.420209249|-0.002526241|-0.070688288|1|-0.217394466|1|0.724208473|0.819222745|-0.054149342|-0.121374121|0.8741648479999999|0.698414933|-0.109986804|0.3263113569999999|0.021234963|-48.43313101|0.225371198|7.370099699|0.0|0.75379331|-1.979762478|76.70128100000001|-23.32673803|60.94327866|2774.611523|456.3568442|-1166.336902|1839.424968|-13.74247449|0.24620669|6.820483788|12.98143834|0.903301693|6253.901215|145.047677|-687.1237247|30.94580137|595.8790650000001|11.90478646|1.0|1.0|1.0|3.0|3.13|2.55|81.23|1.0|0.0|125.69|0.0|5.0|-4.14|30.0|401.44|0.0|0.0|1.0|2.66|7.209999999999999e-05|29.0|6.77e-05|0.0|1.4e-07|3.7384|3.41|-1332.187847|-1332.1538779999998|0.2355|331.65|0.68472|0.69012|88.0|-0.1467099999999999|-0.20379|0.03396934|8.0348|8.0348
13_a12|0.0|0|0.0|0|0.0|0|1.508548782|0.0|-0.0619247109999999|2|0.037948718|-0.21832579|-0.272508888|0.000830398|0.021322992|0|-0.281096572|2|0.845823047|0.6809340620000001|-0.226526433|0.039235452|0.7300173240000001|0.804066411|-0.092483398|0.122164874|0.008188151|-28.51381164|0.09993609|1.96760628|66.2289548|0.8829921740000001|-1.2947675790000002|48.99243638|-17.15403411|32.52766981|1812.788134|441.2142447|-634.6992622|664.9830294|-8.408963103|0.117007826|6.06407675|11.36787272|0.874625469|3647.657976|57.35761558|-311.13163480000003|19.42716439|327.9594923|3.656774794|1.0|0.0|1.0|1.0|3.63|3.9|50.7|1.0|0.0|84.74|0.0|3.0|-4.26|21.0|276.34|0.0|1.0|1.0|3.22|5.520000000000001e-05|0.0152|6.3e-05|0.0|7.26e-08|4.5363|3.83|-876.3661620999999|-876.3370809|0.6528|273.31|0.6622399999999999|0.64974|0.0155|-0.16458|-0.20903|0.0290811829999999|7.0315|7.0315
13d_a6|0.0|1|0.0|0|7.412764017000001|1|1.424214188|5.351858133|-0.0122495089999999|1|0.041728395|0.077158715|-0.607917822|-0.003346018|-0.10528143|1|-0.174259072|1|0.845481322|0.786837131|-0.027209556|-0.187174391|0.841971795|0.7995080809999999|-0.110731261|0.19992155|0.030793771|-63.04181168|0.21137879|14.27820079|564.780402|0.769432845|-2.103893962|88.02705449|-27.03045032|84.01035117|2882.382522|536.999346|-1432.613867|3075.022992|-18.40596467|0.230567155|9.086171078|15.47559904|0.703203572|6185.117192000001|157.0011174|-975.5161277|35.13035671|692.8471883999999|12.62632467|1.0|1.0|1.0|2.0|5.38|4.57|95.85|2.0|0.0|121.6|0.0|6.0|-5.95|32.0|423.47|0.0|0.0|1.0|3.74|1.11e-06|0.000471|5.42e-06|0.0|3.96e-10|4.85|4.5|-1389.403308|-1389.374844|0.7905|255.64|0.58381|0.7007399999999999|0.2513|-0.14894|-0.20146|0.02846332|6.4437|6.4437
1_a1 (SKF-104365)|0.0|0|0.0|1|7.535296702|1|0.626769342|5.4161004020000005|-0.01959813|1|0.0409444439999999|-0.091086986|-0.218014497|0.000663414|0.11172918|1|-0.300426726|1|0.57031697|0.7926983559999999|-0.015406451|0.194988905|0.857919181|0.551667506|-0.081192283|0.2405471019999999|0.0133681239999999|-31.45099608|0.186844249|2.859900586|63.42504103|0.709744919|-0.9743074|46.32985169|-13.65596178|37.63415922|1997.193006|376.1092109|-450.6467387|1551.362941|-6.316296726|0.290255081|5.2735884010000005|9.042613965|0.71469847|4225.4765640000005|134.2517831|-208.4377919|19.24066156|297.2783688|8.775956802|1.0|1.0|1.0|0.0|3.93|4.28|56.01|0.0|0.0|81.72|0.0|2.0|-3.8|21.0|297.35|0.0|1.0|1.0|3.27|0.000159|0.0472|9.65e-05|0.0|9.93e-07|3.8901|3.45|-1279.084677|-1279.060907|0.2178|318.72|0.70081|0.70081|0.2178|-0.16142|-0.19624|0.02377006|5.7959|5.7959
3q_a32|0.0|1|0.0|0|7.765993078999999|0|0.609420748|5.733341277|-0.04718311|0|0.03898374|0.02785755|-0.419780649|0.000773658|-0.098400506|3|-0.295228244|0|0.751733573|0.853737093|0.010109949|-0.1585635|0.901790225|0.716172604|-0.097961799|0.34156046|0.018527744|-41.72706804|0.15006201|7.058489861|53.27315741|0.6349739010000001|-1.371465184|74.3682963|-17.27560785|53.16288420000001|2649.276311|524.6043311000001|-846.5047848999999|3335.898591|-10.6629646|0.365026099|6.428518903|11.93494358|0.856561949|6079.482066|225.3038157|-522.4852655000001|27.20679986|618.9134881|13.90366881|0.0|1.0|1.0|1.0|6.43|4.72|131.25|1.0|0.0|115.37|0.0|7.0|-5.91|28.0|411.54|0.0|0.0|1.0|3.86|1.24e-06|0.000508|2.4100000000000003e-05|0.0|4.88e-08|3.6236|5.15|-1920.066488|-1920.042674|0.2897|342.16|0.70216|0.70216|0.2897|-0.15001|-0.19969|0.02381444|7.5528|7.5528
4f_a46|0.0|0|0.2096617139999999|1|7.825245291|1|1.134637108|5.587248657999999|-0.001868546|2|0.045958333|-0.099507167|-0.053860324|0.012332859|-0.115631645|1|-0.123416853|2|0.6901151990000001|0.74106323|-0.2076648489999999|-0.1697014539999999|0.7796270059999999|0.69830739|-0.0674830959999999|0.296072934|0.008734825|-30.29079362|0.065026794|2.570614463|56.50645576|0.759842275|-1.079729539|42.21890747|-11.95391778|35.0293449|2103.214727|507.213176|-585.7419712999999|1563.375755|-6.484875252999999|0.240157725|5.654067072999999|9.828175385|0.7382488140000001|4661.569032|130.2830519|-317.7588874|15.73210412|538.4165208|5.6100342670000005|1.0|1.0|1.0|0.0|4.56|4.71|43.6|1.0|0.0|101.54|0.0|3.0|-4.38|25.0|332.44|0.0|1.0|1.0|3.76|4.18e-05|0.0139|2.62e-05|0.0|6.12e-08|4548.0|3.87|-1033.550809|-1033.528421|0.1719|272.61|0.69208|0.69208|0.1719|-0.19079|-0.2202599999999999|0.02238723|6.7375|6.7375
9b_a31|0.0|1|0.0|0|7.765993078999999|1|0.610136326|5.733341277|-0.070525429|0|0.03995614|-0.045938305|-0.706953442|-0.0050444109999999|-0.091236608|2|-0.2345186269999999|0|0.811212624|0.852813666|0.01752821|-0.154083843|0.899394425|0.77051712|-0.131125311|0.241728566|0.034595809|-63.73317225|0.330879448|13.00794571|552.0968813|0.689175183|-1.835754351|95.78862992|-23.95020956|84.94685678|2534.356888|410.2957125|-1125.659849|1711.969694|-14.68594601|0.310824817|8.097516252|15.2652837|0.88518099|5524.468603|190.5935925|-690.2394625|34.75199071|524.0230338|15.38435497|1.0|1.0|1.0|2.0|5.26|3.5|117.37|1.0|0.0|103.36|0.0|7.0|-4.76|27.0|384.45|0.0|0.0|1.0|3.0|1.76e-05|0.00675|0.000137|0.0|1.44e-07|5.5119|4.69|-1578.839267|-1578.801576|0.2732|224.94|0.41622|0.70102|0.2627|-0.15907|-0.2013599999999999|0.03769117|7.2007|7.2007
3b_a32|0.0|1|0.0|0|7.758333467000001|0|0.609420808|5.733341277|-0.064476472|0|0.042528736|-0.0411430079999999|-0.265971895|-0.001282231|0.10614163|3|-0.151445075|0|0.833920105|0.800396027|0.094335058|0.167519182|0.866250192|0.7725667079999999|-0.100355499|0.2719741|0.014636992|-35.8437493|0.159260619|3.522270202|0.0|0.764128338|-1.103910485|56.82775081|-16.40987746|43.023961|2092.213643|412.4267349|-541.5259561|1084.520517|-8.049905042|0.2358716619999999|5.765940603|10.69254007|0.854431185|4448.251276|115.707414|-265.6468664|21.47528975|323.0421997|7.59811844|1.0|1.0|1.0|1.0|6.25|4.43|110.94|1.0|0.0|88.24|0.0|2.0|-5.73|21.0|312.41|0.0|0.0|1.0|3.68|1.86e-06|0.0005809999999999|2.23e-05|0.0|3.19e-07|3.5545|2.45|-1594.121087|-1594.095192|0.2905|348.81|0.70257|0.70257|0.2905|-0.1474099999999999|-0.20137|0.02589511|8.2366|8.2366
14ac_a23|0.0|0|-9.994971573|2|7.423568444|0|1.1979507740000002|5.351858133|-0.4422550999999999|2|0.048351548|0.016532702|-0.66443411|-0.0066006519999999|0.043387326|2|-0.287952039|2|0.5562570379999999|0.7797862459999999|0.1374474|0.054652466|0.834426845|0.537271445|-0.097100967|0.300389872|0.016832361|-66.72452104|0.068856366|9.597200637|0.327656318|0.8077820920000001|-2.330423202|87.75911516|-33.20157553|79.43449928|3695.344378|703.0989434999999|-1759.6835030000002|3417.45156|-25.07023818|0.192217908|8.122941134|15.90074614|0.95751094|9203.543798|145.1421706|-1328.722623|41.10214358|718.3324686000001|14.43896921|0.0|1.0|1.0|1.0|5.52|8.36|105.02|2.0|1.0|130.29|0.0|7.0|-7.31|38.0|547.48|1.0|0.0|0.0|5.43|4.92e-08|2.69e-05|2.24e-07|2.0|9.25e-10|4.0014|4.93|-2304.001319|-2303.9786940000004|0.3209|309.85|0.6408|0.69962|0.2391|-0.15055|-0.23868|0.02262555|8.3851|8.3851
19l_a38|0.0|1|0.0|0|7.412764017000001|2|1.297043246|5.351858133|-0.10490608|2|0.04391253|0.103904811|-0.426895387|-0.001197042|-0.032264281|1|-0.191751024|1|0.723755855|0.839953955|-0.032569307|-0.053823023|0.89459881|0.700181525|-0.100870929|0.51306986|0.0219046379999999|-51.6277901|0.200388811|9.195687319|19.55998015|0.7374102309999999|-2.017418574|79.04689476|-24.20618316|65.82033039|2921.048554|518.0872716|-1307.13389|2934.313773|-15.68376675|0.262589769|6.568874137999999|11.52660233|0.754730276|6705.993411|170.13821069999997|-846.9234048000001|32.82593886|696.3887025|13.69020024|0.0|1.0|1.0|3.0|4.03|3.09|81.23|2.0|0.0|135.78|0.0|6.0|-4.94|32.0|427.48|0.0|0.0|1.0|3.22|1.15e-05|0.0049|1.89e-05|0.0|5.27e-08|3.6709|4.08|-1409.5865199999998|-1409.557954|0.2883|337.75|0.69413|0.7044|0.0233|-0.13977|-0.2001|0.02856649|7.8633|7.8633
8_a27|0.0|1|0.0|1|6.605297921|0|1.406757715|4.59511985|-0.077396262|2|0.039673203|-0.14212377|-0.329319041|0.0040883959999999|0.067074515|1|-0.187486926|2|0.6812785379999999|0.8000360390000001|0.141900468|0.11158995|0.8688656459999999|0.64927069|-0.092265073|0.3608031339999999|0.021852066|-37.50265703|0.223615972|4.960882344|61.18801154|0.751701834|-1.291711016|53.20197882|-17.09606174|47.91445451|2132.9321670000004|369.9216992|-615.4582227000001|989.0070768|-8.145716531|0.248298166|5.016799703|9.642697094|0.92208134|4522.989286999999|118.305988|-293.2457951|22.74314225|326.3351007|9.240677197|0.0|0.0|0.0|1.0|2.98|2.48|76.46|0.0|0.0|87.68|0.0|2.0|-3.23|23.0|303.32|0.0|1.0|1.0|2.38|0.000586|178.0|0.000299|0.0|5.2e-07|4.1276|3.96|-1004.515654|-1004.489001|0.2336|300.38|0.64893|0.64893|0.2336|-0.16958|-0.21973|0.02665292|8.2218|8.2218
19_a34|0.0|0|0.0|1|7.412764017000001|1|1.438829424|5.351858133|-0.169170251|1|0.044107744|-0.189862762|-0.5357267960000001|-0.00802652|-0.014196676|1|-0.401414514|1|0.866604574|0.8022000659999999|0.08178394|-0.0235903339999999|0.8582665429999999|0.818710955|-0.1255804019999999|0.308793959|0.039589023|-56.30608209|0.360097548|9.850795895|470.4453529|0.662289492|-1.506964829|77.38527508|-19.78189027|76.05407906|2127.363207|319.1993829|-751.7118302|1537.244187|-9.86770272|0.3377105079999999|5.495780422|10.31797048|0.877434994|4496.516479|168.4584665|-374.9727034|29.86894781|337.9440349|14.74262256|1.0|1.0|1.0|1.0|2.69|2.31|69.4|0.0|0.0|83.95|0.0|3.0|-2.73|23.0|309.32|0.0|1.0|1.0|2.1|0.00186|574.0|0.000704|0.0|9.42e-06|4.1721|2.7|-1046.606458|-1046.5747720000002|0.2189|297.18|0.6897300000000001|0.6897300000000001|0.2189|-0.1735|-0.20251|0.03168624|6.0044|6.0044
4h_a46|-3.74433321|0|0.090767245|1|7.825245291|1|0.3002050539999999|5.587248657999999|-0.346835467|2|0.040890805|-0.057256598|-0.404500343|-0.0008161889999999|-0.09922757|1|-0.0488847059999999|2|0.739180305|0.7543177040000001|0.075704004|-0.134568896|0.7955809979999999|0.6947264059999999|-0.083997524|0.659584488|0.010068754|-65.24476749|0.232755725|6.198442205|19.09455432|0.805506105|-2.015940586|74.99848132|-23.9655397|73.14480467|3472.1185880000003|601.9869510999999|-1581.72562|3180.526173|-18.803584|0.194493895|8.138240742999999|15.85230406|0.947878486|7808.347937|152.6017078|-1241.036544|29.75215152|1021.999374|9.093247153|0.0|1.0|1.0|2.0|3.46|6.18|124.17|2.0|0.0|142.08|0.0|6.0|-6.53|36.0|502.63|1.0|0.0|0.0|3.82|2.97e-07|0.000149|2.06e-06|1.0|6.38e-10|4.2444|8.5|-1923.926093|-1923.878801|0.5451|292.11|0.55428|0.54445|291.0|-0.1711599999999999|-0.21008|0.04729184|6.6402|6.6402
16a_a32|0.0|1|0.0|0|7.765993078999999|0|0.6094207620000001|5.733341277|-0.0848387459999999|0|0.03995614|-0.053745649|-0.6911813920000001|-0.008098765|-0.058518519|3|-0.199563743|0|0.859696525|0.8567078770000001|0.039965071|-0.098258706|0.909908319|0.81143469|-0.119471489|0.283324612|0.020664867|-56.2527503|0.2434571689999999|8.003570876|66.13699638|0.6968200370000001|-1.6726008419999998|88.96104768|-23.13158502|69.11326055|2615.514164|470.82456669999993|-1040.921326|2992.60858|-14.39564033|0.303179963|7.183246604|13.08168264|0.8211379000000001|5746.082161|188.6800971|-647.803815|33.19592405|532.685565|14.6095244|0.0|1.0|1.0|3.0|5.32|3.79|152.07|1.0|0.0|108.86|1.0|7.0|-5.49|27.0|398.51|1.0|0.0|1.0|3.06|3.2e-06|0.00128|9.14e-05|0.0|5.04e-08|3.6314|3.9|-1896.81177|-1896.770883|0.2859|341.42|0.70245|0.70245|0.2859|-0.15045|-0.20718|0.04088655|7.9586|7.9586
12af_a36|0.0|1|0.0|0|7.412764017000001|2|1.29704271|5.351858133|-0.081537769|2|0.039953704|0.091263447|-0.6038322939999999|-0.00233752|0.00146554|1|-0.213993335|1|0.859938421|0.813346624|-0.062279009|0.002492952|0.8631180940000001|0.817582774|-0.1054605669999999|0.154396546|0.021921402|-57.32748365|0.244724481|10.57220682|127.6527374|0.6702409189999999|-2.003750775|91.25505794|-24.41279506|72.55107063|3013.98446|524.5103537|-1391.529319|3082.869129|-16.95376516|0.329759081|8.59579222|15.59375751|0.8141152220000001|6499.41155|229.0052411|-966.3646141|36.42391023|757.7532208|18.01667275|0.0|1.0|0.0|3.0|2.38|1.65|98.3|1.0|0.0|138.06|0.0|7.0|-3.54|33.0|438.48|0.0|0.0|0.0|1.47|0.000292|128.0|0.000227|0.0|1.1800000000000001e-07|5.2352|4.5|-1440.982935|-1440.954069|427.0|236.83|0.50179|0.70508|0.0035|-0.13364|-0.19246|0.02886569|7.8239|7.8239
14d_a23|0.0|0|0.0|2|7.423568444|0|1.197963465|5.351858133|-0.026530366|2|0.043538647|0.03253552|-0.288522152|0.01269616|-0.054430189|2|-0.136106024|2|0.725800261|0.772008792|0.006563565|-0.088996384|0.829764975|0.6906097959999999|-0.078282292|0.213597535|0.018596017|-35.40917327|0.078305538|8.074501042|83.40396369|0.790346608|-1.6439281280000002|61.49227899|-21.66510006|47.66288948|2878.955374|607.3441532|-1083.255003|2261.37838|-14.27606695|0.209653392|7.832720777|14.358677900000002|0.833166062|6459.554383|138.1496441|-713.8033475|27.41215037|666.0036144999999|9.908707432|0.0|1.0|1.0|1.0|3.88|4.33|105.02|2.0|1.0|125.25|0.0|5.0|-5.85|31.0|425.51|0.0|0.0|0.0|3.8|1.43e-06|0.000608|5.61e-06|0.0|1.65e-08|3688.0|3.79|-1669.24571|-1669.224874|0.3807|336.18|8.1555|8.1555|336.18|-0.14894|-0.22152|0.02083626|8.4001|8.4001
6e_a40|0.0|0|0.0|1|8.421342866|2|0.604892975|6.401917197|-0.074872854|0|0.039160494|-0.15110197|-0.69771706|-0.0026177839999999|-0.205140551|2|-0.037027769|0|0.685858263|0.8361555479999999|-0.011405885|-0.289988439|0.8988141140000001|0.648802794|-0.1164147119999999|0.376602018|0.015875595|-70.52033811|0.25379524|6.85578763|35.33106374|0.866991176|-2.095464821|84.95203628|-32.02400144|80.95296505|3075.060648|490.3675161000001|-1377.032062|3854.417113|-21.04453212|0.133008824|6.972949117000001|12.49434084|0.791830204|7585.605268000001|87.40658058|-904.9148811|36.93694043|587.7345677999999|8.450255075|0.0|0.0|1.0|1.0|5.02|3.72|173.43|2.0|2.0|125.15|1.0|5.0|-7.76|30.0|476.98|1.0|0.0|1.0|3.68|1.74e-08|8.31e-06|2.6e-06|0.0|2.35e-05|2.9549|8.35|-2831.191706|-2831.156883|0.3625|419.59|0.67187|0.67187|0.3625|-0.1195799999999999|-0.2164|0.03482243|7.7447|7.7447
11_a3|0.0|0|0.0|0|6.823286122000001|0|0.605020608|4.727387819|-0.127546771|3|0.042795699|-0.101436441|-0.363112913|-0.008037672|-0.023103765|1|-0.0947326669999999|3|0.8947911009999999|0.724492061|0.132535663|-0.04179402|0.793311683|0.834020779|-0.099420732|0.175996916|0.014376713|-45.19136777|0.222196952|3.216644354|80.34769756|0.752484736|-1.292469516|57.08178682|-18.52584757|51.99171876|2097.896727|367.9098016|-611.3529698|1105.41974|-8.76293931|0.2475152639999999|5.475372235|10.29352296|0.8799677029999999|4487.967272999999|117.0775712|-289.1769972|24.61956593|311.6695405|10.0546353|1.0|1.0|1.0|1.0|3.79|3.41|105.82|0.0|0.0|88.28|0.0|2.0|-4.08|22.0|305.36|0.0|0.0|1.0|2.46|8.37e-05|0.0256|0.000197|0.0|3.06e-07|3.2232|2.12|-1288.195105|-1288.165162|0.4441|384.66|0.6966600000000001|0.6966600000000001|0.4441|-0.13118|-0.20018|0.02994326|7.3979|7.3979
3a_a49|0.0|0|0.0|1|7.535296702|1|1.343850114|5.4161004020000005|-0.072328354|2|0.0355787039999999|-0.044367345|-0.337858497|-0.000349523|0.00497674|1|0.003978478|2|0.775818577|0.8145214209999999|0.012813604|0.008391259|0.8704151529999999|0.7476073409999999|-0.088484274|0.526915193|0.016205613|-55.30832478|0.27109473|5.558553447|59.40691577|0.689774813|-1.504232653|64.2037853|-17.97906469|64.79936082|2599.121578|426.893216|-880.9741697000001|1793.526571|-10.52968207|0.310225187|6.566343333|12.49907878|0.903506738|5792.106924000001|181.6875706|-515.9544212000001|26.06512204|578.2841135|12.38177532|1.0|1.0|1.0|2.0|2.77|2.81|98.72|1.0|0.0|112.14|0.0|5.0|-3.06|29.0|384.43|0.0|0.0|1.0|2.02|0.000878|0.3379999999999999|0.000503|0.0|6.52e-08|5.1647|3.16|-1254.012043|-1253.973708|0.3467|240.06|0.53794|0.66614|0.0793|-0.15978|-0.2171|0.03833529|7.1938|7.1938
9_a15|0.0|0|0.0|0|0.0|0|1.419941378|0.0|-0.042227775|1|0.04022792|0.096418279|-0.506073953|1.7800000000000002e-05|0.005692073|0|-0.295062413|1|0.85357243|0.7059441040000001|0.088615068|0.010183805|0.742680335|0.8105478740000001|-0.11668349|0.416635119|0.032464905|-41.10356167|0.153843684|10.09761131|54.69975317|0.51257747|-1.400201879|85.14415759|-15.93664265|59.20930631|2392.3164920000004|471.903131|-780.8954896|1689.926339|-8.88789863|0.48742253|5.485176331|10.00547485|0.8240935659999999|5375.400861|271.83655510000006|-435.5070329|31.09118831|532.0914339999999|20.06953345|1.0|0.0|1.0|1.0|3.9|4.95|61.84|2.0|0.0|104.74|0.0|7.0|-5.25|27.0|366.41|0.0|1.0|1.0|3.69|5.63e-06|0.00206|1.53e-05|0.0|2.69e-08|4.3447|3.36|-1223.705126|-1223.687392|0.2693|285.37|0.6512399999999999|0.70552|0.0115|-0.1565099999999999|-0.1824|0.01773342|6.9706|6.9706
12a_a50|0.0|0|0.0|2|7.927685046000001|1|1.397770359|5.82008293|-0.0016330379999999|1|0.034845679|-0.111689174|-0.126263256|0.01164808|-0.122912558|2|-0.291865836|1|0.699597776|0.795582575|-0.030758487|-0.2018898489999999|0.862192416|0.660148928|-0.0663902|0.29507467|0.021013336|-25.57033815|0.095880311|5.333473207|69.83817338|0.575218972|-0.929462803|47.2792242|-12.00673599|36.15684209|2223.666558|455.4948605000001|-468.2627037|1462.827156|-6.048985111|0.4247810279999999|5.116970861|9.648744341|0.885635975|4665.239724|214.004382|-235.9104193|20.873331|388.171611|13.83188822|1.0|1.0|1.0|0.0|2.59|3.42|48.53|0.0|0.0|94.69|0.0|2.0|-3.16|24.0|313.36|0.0|1.0|1.0|2.55|0.000685|215.0|0.000144|0.0|3.22e-06|4.0783|2.47|-1006.659456|-1006.632973|0.1807|304.01|0.65267|0.65267|0.1807|-0.16806|-0.20172|0.02648238|7.1249|7.1249
