molecula|SddssS|NaaNH|n9FaRing|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1i|n6aHRing|GATS1are|MATS8s|MATS8d|GATS1pe|RASA|FNSA3|PBF|FPSA3|PNSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|DPSA4|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Num. of Aromatic heavy atoms|Log Po/w WLOGP|Log Po/w MLOGP|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50
3g_a32|0.0|1|1|0|0|0.60942078|0.0|0.015803466|-0.006258272|0|0.05052381|2.2144733530000003|-0.2816222539999999|0.001276735|-0.1154223269999999|10.31100273|-0.125170068|3|-0.133675401|0|0.833981748|-0.1015732219999999|-0.1719626169999999|0.786074011|0.887695945|-0.070213101|0.273439311|0.0119962889999999|-38.9071564|42.56199385|0.112304055|62.23099889|-0.030429702|-30.18744099|3.683575459|0.0|0.8007401590000001|-1.278047464|-21.55960626|0.447358137|2271.746759|491.89858160000006|-708.2039051|-9.343731735|10.70834299|0.809490137|5058.622432|110.4157723|21.05801434|884.4366022|475.3634141|1.0|0.0|1.0|1.0|1.0|19.0|5.42|2.18|1.0|3.0|-7.09|3.0|-4.9|354.49|0.0|1.0|4.61|8.12e-08|2.88e-05|2.58e-06|0.000915|0.0|0.0|1.8e-05|-0.0535|3.5456|4.13|3.5456|-1712.060085|-1712.036238|593.24|349.68|495.4|0.70275|0.70275|-1711.865318|-0.20065|-1711.919273|5.5816|14.0|7.8539
14e_a23|0.0|0|1|0|0|1.197957573|3.052208981|0.059967018|-0.008865361|2|0.044241453|0.650989437|-0.4787294729999999|0.001027627|0.021081733|10.3132176|-0.009871698|2|-0.226146643|2|0.560094237|0.133270225|-0.014216155|0.5415996160000001|0.925392058|-0.073376247|0.267882223|0.018022127|-51.07141556|48.244071000000005|0.074607942|51.92870134|-0.03935934|-43.33511299|8.73073591|0.5612316039999999|0.796525872|-1.96796702|-35.54678231|0.49543439|3255.313968|644.0923882999999|-1369.74655|-19.06744972|15.89643482|0.981902808|7663.17288|141.6222839|34.39302091|1719.6510460000002|658.8108151|0.0|0.0|1.0|1.0|1.0|26.0|6.19|3.82|1.0|6.0|-6.38|7.0|-6.06|479.48|0.0|0.0|4.5|4.1200000000000004e-07|0.000198|1.61e-06|0.000773|0.0|0.0|2.85e-06|-0.08122|3.7033|4.2|3.7033|-1966.96594|-1966.943431|706.39|334.8|571.39|0.63922|0.63922|-1966.720803|-0.2342199999999999|-1966.785007|5.5469|3.0|8.5214
47j_a18|0.0|0|0|1|1|1.251176464|0.0|0.070097424|-0.007807275|0|0.033563218|0.0|-0.569931053|0.00031105|-0.006923502|10.94702285|0.0033281|0|-0.331885553|0|0.783538352|-0.002262399|0.005740124|0.757001264|0.80651845|-0.073041469|0.476575952|0.015967126|-56.816779|95.57657747|0.19348155|150.5035248|-0.033837212|-57.32800549|9.661420661|99.50526447|0.764425062|-2.368604851|-44.19607713|0.481373558|3172.831382|627.366638|-1842.467041|-20.47428768|18.50538303|0.928170101|7316.123159000001|183.246715|34.43235841|2410.265089|1081.726154|1.0|1.0|1.0|1.0|3.0|18.0|2.82|2.63|1.0|11.0|-5.83|4.0|-6.46|499.6|0.0|0.0|2.39|1.49e-06|0.000743|7.32e-06|0.00366|1.0|0.0|8.159999999999999e-07|-0.04423|3.1054|8.09|3.1054|-1625.445572|-1625.413107|839.37|399.25|776.31|0.6983600000000001|0.6983600000000001|-1624.9784550000002|-0.17273|1625.053346|5.2118|35.0|7.4559
16_a20|0.0|1|0|0|0|1.401259527|0.0|-0.014660441|-0.004705049|2|0.0388043479999999|2.013871268|-0.254072625|8.23e-05|-0.061975089|10.93301779|-0.062750442|1|-0.117308016|2|0.7582110409999999|-0.085041518|-0.10978034|0.724665638|0.915005572|-0.066137353|0.382481746|0.011604018|-43.51359744|69.28224942|0.084994428|55.92018945|-0.029561375|-33.67420774|5.023018225|3.46788153|0.780108103|-1.47806874|-28.6288015|0.464473378|2722.728332|602.0075202|-972.4623811|-12.79619894|15.24926152|0.8673208|5896.394536|144.672972|24.9314775|1246.573875|664.4562602999999|0.0|1.0|1.0|1.0|1.0|27.0|5.46|2.2|0.0|4.0|-6.06|4.0|-5.42|401.46|0.0|1.0|4.37|8.68e-07|0.000349|2.17e-06|0.0008699999999999|0.0|0.0|1.22e-08|-0.05909|5.9837|4.45|3.5704|-1275.900951|-1275.8670960000002|686.59|207.2|554.41|0.32553|0.69524|-1275.636924|-0.20722|-1275.6960869999998|6.5609|26.0|7585.0
6e_a31|0.0|1|0|1|1|0.61015618|0.0|0.06650322|-0.016012184|0|0.037803618|0.0|-0.784597028|-0.011483229|-0.008757878|10.31165994|-0.0462850729999999|2|-0.004825446|0|0.838789705|-0.071378445|-0.072882794|0.795570315|0.623340994|-0.122985602|0.177030306|0.032627586|-74.99224589|159.9587946|0.376659006|229.6732654|-0.046541668|-48.66969791|12.13134981|99.0823033|0.7604979040000001|-2.0943750530000003|-45.72760428|0.4782688439999999|2776.836977|380.0911673|-1277.075416|-17.30478148|14.40145519|0.916695963|6053.812282|146.03985980000002|37.31693873|1679.262243|536.6368656000001|1.0|1.0|1.0|1.0|2.0|22.0|4.0|1.36|1.0|4.0|-5.63|5.0|-6.5|404.44|0.0|1.0|3.27|2.34e-06|0.000947|2.18e-05|0.00883|0.0|0.0|1.89e-05|-0.05426|3.3083|4.31|3.3083|-1652.669408|-1652.63264|634.34|374.76|490.75|0.70391|0.70391|-1652.445002|-0.18844|-1652.503557|8.3583|0.37|6.4318
5b_a50|0.0|0|1|1|1|1.397278957|4.190114953|-0.253064589|-0.00141071|1|0.034845679|2.473508677|-0.062071259|0.012641727|-0.137595558|10.9325725|-0.113846154|2|-0.175158017|1|0.693611382|0.019856551|-0.1866330389999999|0.6642694929999999|0.958606481|-0.041157676|0.271653991|0.012204641|-20.90908698|6.656963127999999|0.041393519|21.02890062|-0.02140774|-15.78596849|3.149876031|60.5565203|0.5887490470000001|-0.8563096170000001|-10.62231784|0.4462435279999999|2183.545404|486.9950914|-435.0258302|-5.525088972000001|10.01036188|0.8058479690000001|4577.809819|208.925351|18.47246431|738.8985723999999|409.0289917|1.0|1.0|1.0|1.0|0.0|20.0|4.02|2.4|2.0|2.0|-3.48|2.0|-6.03|312.37|1.0|1.0|3.11|0.000335|105.0|6.47e-05|0.0202|0.0|0.0|0.0004269999999999|-0.0256899999999999|5.6332|2.81|4.0222|-990.6114185|-990.5849031|547.35|220.09|411.9|0.4270899999999999|0.66968|-990.43875|-0.19252|-990.487545|6.1284|12.23|4.9126
9a_a36|0.0|1|0|2|2|1.297044807|0.0|-0.109305298|-0.007853595|2|0.040166667|0.0|-0.41624054|0.0034852859999999|-0.078488872|10.96066876|-0.06502499|1|-0.202876718|1|0.839235677|-0.019008343|-0.1177413269999999|0.79302567|0.826559623|-0.073689118|0.204819754|0.0236784079999999|-45.04449811|49.52042402|0.1734403769999999|106.0201967|-0.039929147|-40.61536816|8.847677483|0.0|0.7638345870000001|-1.956528182|-27.53468726|0.453098452|2682.572663|505.25728260000005|-1195.981615|-14.91993116|13.79893984|0.828482664|5693.562367|144.36259840000002|31.95428497|1565.759963|578.2841135|1.0|0.0|1.0|0.0|1.0|17.0|2.04|2.02|1.0|5.0|-3.71|5.0|-6.74|382.42|1.0|0.0|1.95|0.000197|0.0753|0.000102|0.0391|0.0|0.0|0.0002009999999999|-0.05044|3.8677|3.38|3.8677|-1252.802159|-1252.77514|648.41|320.56|495.18|0.68682|0.68682|-1252.578886|-0.20969|-1252.636005|7.4992|13.0|7.8861
47o_a18|0.0|0|0|1|1|1.251177005|0.0|0.052875948|-0.006476544|0|0.037484277|0.0|-0.4339284229999999|-0.00046896|0.011121222|10.94702017|-0.038296569|0|-0.156998637|0|0.7452092359999999|0.001673737|-0.066242713|0.733228144|0.806872998|-0.077288013|0.261785105|0.008692675|-56.13142962|77.37089184|0.193127002|140.2610102|-0.034545459|-46.6464782|4.585021184|82.54478365|0.872753077|-2.210909375|-40.76618466|0.493146875|2857.120021|586.0020642999999|-1605.70184|-18.22128055|19.35260972|0.972958142|6462.6049570000005|92.41474142|28.74706708|1839.812293|931.8364349|1.0|1.0|1.0|1.0|3.0|18.0|3.0|2.94|1.0|9.0|-5.66|3.0|-6.12|454.56|0.0|1.0|2.76|2.19e-06|0.000996|8.38e-06|0.00381|0.0|0.0|1.93e-07|-0.0502|3.22|7.62|3.22|-1455.574672|-1455.547304|783.22|385.04|706.49|0.69248|0.69248|-1455.162559|-0.18223|-1455.231246|2.8284|47.0|7.3279
6d_a40|0.0|0|0|1|2|0.604893491|1.695192271|0.12627602|-0.015362927|0|0.039160494|0.683786612|-0.722057579|-0.005066797|0.086704068|10.30179973|-0.205140551|2|-0.0603134|0|0.6224555620000001|-0.039077432|-0.289988439|0.604211552|0.663670372|-0.115007564|0.372705643|0.017359149|-73.59650182|192.5638526|0.336329628|215.22657540000003|-0.050049893|-48.96216855|7.108696385|38.04267542|0.86005241|-2.15214542|-47.09642482|0.428134701|3063.227702|424.7009165|-1377.2170210000002|-20.49579149|12.08146906|0.7486635420000001|7436.576348|89.55631|37.23994308|1601.317552|555.2010623|1.0|0.0|0.0|1.0|1.0|14.0|3.63|2.01|2.0|5.0|-7.21|6.0|-6.36|460.52|0.0|1.0|3.43|6.18e-08|2.85e-05|7.1e-06|0.00327|1.0|0.0|0.0226|-0.09462|2.9559|7.98|2.9559|-2470.82949|-2470.793925|656.5|419.45|511.88|0.6624800000000001|0.6624800000000001|-2470.62267|-214.0|-2470.684323|10.9021|1.0|8.9208
14a_a3|0.0|0|0|0|0|0.6050202020000001|0.0|0.111575338|-0.009312773|3|0.043464052|1.772745969|-0.363198151|-0.00603969|-0.039177314|10.3116301|-0.172643335|1|-0.094863591|3|0.882394075|0.164994144|-0.287221775|0.8255789570000001|0.790894937|-0.091731577|0.21389849|0.0140376889999999|-45.12132248|256.5548327|0.209105063|102.8554977|-0.036792719|-22.89086827|3.396421044|83.70773843|0.7608768779999999|-1.324537874|-22.1944701|0.481997259|2160.698862|389.0288018|-651.519384|-8.902004327|10.24853699|0.930491715|4716.423352000001|117.6209094|23.78539971|856.2743893999999|358.3503513|0.0|1.0|1.0|1.0|1.0|21.0|3.71|1.04|1.0|2.0|-4.45|4.0|-6.42|319.38|0.0|1.0|2.76|3.54e-05|0.0113|0.000103|0.0327|0.0|0.0|4.08e-05|-0.06736|3.2363|2.44|3.2363|-1327.513792|-1327.485188|528.91|383.1|373.85|0.69708|0.69708|-1327.354384|-0.19946|-1327.403067|4.6689|0.03|7.5229
5e_a40|0.0|0|0|0|1|0.604912776|1.661964758|-0.091305805|-0.004925115|0|0.044526749|0.7768055559999999|-0.162528785|0.009890343|0.158430496|10.31198323|0.029272031|2|0.010397494|0|0.535506399|-0.402340487|0.0451110059999999|0.5087199929999999|0.864422751|-0.076883794|0.0499188609999999|0.019851304|-36.56222854|170.7311133|0.135577249|64.47400829|-0.035889706|-20.29110082|4.489363277|51.7148695|0.8223594679999999|-1.076691165|-17.38723451|0.47779156|1986.384601|411.0778166|-512.0224486000001|-8.116440327000001|12.51197289|0.914944155|4158.984115|84.47727896|20.75420252|622.6260756|264.9899736|1.0|0.0|0.0|0.0|0.0|14.0|3.74|2.37|2.0|3.0|-4.78|3.0|-5.66|303.77|1.0|1.0|3.33|1.66e-05|0.00505|5.56e-05|0.0169|0.0|0.0|0.00678|-0.07231|3.7138|4.99|3.7138|-1637.197299|-1637.180703|493.19|333.85|390.33|0.69675|0.69675|-1637.115238|-0.2201699999999999|-1637.162552|10282.0|25.0|7.6021
5_a15|0.0|0|0|0|0|1.419941043|0.0|-0.222657379|-0.008878343|2|0.035982906|0.0|-0.54157893|0.000420839|-0.0156037999999999|10.95880662|0.0118220069999999|0|-0.28098676|2|0.8384601770000001|0.092692253|0.020920163|0.7950674740000001|0.8740541479999999|-0.06128567|0.743577162|0.032616864|-45.57134103|119.95308020000002|0.125945852|93.65193084|-0.0273088679999999|-54.73655332|18.03465935|64.12413387|0.5089899720000001|-1.583914356|-33.88634094|0.486150431|2940.77098|649.9369163|-1177.78105|-15.09973885|15.1701491|0.946094849|6656.720346|365.1095806|39.89581513|2313.9572780000003|779.0599798999999|1.0|1.0|1.0|1.0|1.0|24.0|6.01|2.0|1.0|8.0|-6.16|6.0|-5.55|443.49|0.0|1.0|4.29|6.86e-07|0.000304|2.18e-06|0.000967|0.0|0.0|9.970000000000001e-08|-0.03714|4.3299|4.36|3.6257|-1470.816175|-1470.779775|737.16|286.35|629.67|0.62664|0.70244|-1470.487858|-0.18553|-1470.55517|6.35|13.0|7.8861
37_a18|0.0|0|0|2|2|1.251176176|0.0|-0.0013530679999999|-0.005351023|1|0.036746032|0.0|-0.385273662|0.002300582|-0.034593342|10.94702064|-0.011713125|0|-0.224171123|0|0.7100921609999999|0.020848396|-0.020149364|0.699483099|0.831783747|-0.068500679|0.385121249|0.009098426|-50.09028298|12.63119843|0.168216253|123.0060763|-0.0286221589999999|-40.02719655|4.865006968|60.1335413|0.7648766029999999|-1.946306811|-36.62790634|0.488368082|3055.795406|608.2316837999999|-1423.213033|-15.30451633|18.49074823|0.954530133|7035.839448000001|171.9311063|27.36337253|1860.709332|1056.535856|0.0|1.0|1.0|1.0|2.0|18.0|3.3|3.33|1.0|7.0|-5.68|3.0|-6.14|480.6|1.0|0.0|2.93|2.08e-06|0.000999|3.35e-06|0.00161|0.0|0.0|7.27e-07|-0.04925|3.2127|8.11|3.2127|-1532.997117|-1532.974371|794.5|385.91|673.45|0.69305|0.69305|-1532.553949|-0.18119|-1532.622404|3.0375|35.0|7.4559
AKLKII_a46|0.0|1|0|0|0|1.4316666480000002|0.0|-0.206312209|-0.003417504|3|0.0386379929999999|1.744747103|-0.129865138|0.006821053|0.156485495|10.96959256|0.036226415|1|-0.066245471|3|0.718266758|-0.0150769919999999|0.064690027|0.687139108|0.837641394|-0.071827497|0.271156366|0.010384859|-34.061229|160.85204040000002|0.162358606|76.99187522|-0.033194303|-20.09682339|2.335284369|0.0|0.7721395329999999|-1.161800612|-16.15213359|0.47999819|2000.353437|397.2168972|-550.9360419|-7.464534402999999|11.22955511|0.92307023|4110.764451|108.05343229999998|20.38625028|713.5187596|314.0966684|1.0|1.0|1.0|1.0|1.0|21.0|3.39|1.18|1.0|2.0|-3.24|4.0|-6.5|287.32|1.0|1.0|2.45|0.000578|166.0|0.000266|0.0764|0.0|0.0|1.7800000000000002e-05||||||||||||||||181.0|6.7423
12b_a30|0.0|0|0|2|2|0.604984682|0.0|0.047132642|-0.007353271|2|0.042804233|0.0|-0.3897233479999999|0.001139238|-0.037209579|10.31162898|-0.072247675|1|-0.120380857|1|0.669561738|-0.009146339|-0.1240820219999999|0.64876559|0.764737577|-0.08354129|0.383979687|0.017341789|-53.05077947|86.84905288|0.235262423|149.39744040000002|-0.038448551|-39.98560202|6.99318589|0.0|0.798520682|-1.883979001|-33.68855323|0.4676268939999999|2849.095245|485.6272203|-1196.373126|-15.50462119|13.88809428|0.878381889|6275.380072|127.9443353|30.57626261|1498.236868|618.6004214|1.0|0.0|1.0|0.0|1.0|17.0|3.18|3.2|1.0|5.0|-5.39|5.0|-6.02|416.47|0.0|0.0|2.92|4.12e-06|0.00171|9.71e-06|0.00405|0.0|0.0|5.260000000000001e-05|-0.05351|5.0567|4.07|3.5207|-1675.0107779999998|-1674.977262|673.18|245.19|516.78|0.3159099999999999|0.68496|-1674.7778119999998|-0.20289|-1674.838225|4.5545|7.0|8.1543
14q_a23|0.0|0|1|0|0|1.19796338|3.292130907|0.141057047|-0.0101981219999999|2|0.044138322|0.720966302|-0.5608967029999999|0.002243702|-0.058543701|10.31321757|-0.056324491|2|-0.033435987|2|0.77007911|0.067394607|-0.089657283|0.7333675390000001|0.773194598|-0.08960718|0.227948491|0.02158178|-61.51997721|350.836102|0.226805402|155.7136729|-0.039682061|-45.42467289|10.17264683|97.13675614|0.777340899|-2.023785094|-42.23665548|0.472004985|3097.399651|530.8381985000001|-1389.433443|-18.70427707|16.53853737|0.893957277|6982.066379000001|152.86702240000002|35.04742005|1787.418422|693.3423458|0.0|0.0|1.0|0.0|2.0|26.0|3.12|2.28|1.0|6.0|-5.21|5.0|-7.33|454.51|0.0|0.0|2.62|6.11e-06|0.00278|4.03e-05|0.0183|0.0|0.0|5.03e-05|-0.08159|3.6431|4.19|3.6431|-1798.645459|-1798.6108739999995|714.22|340.33|554.59|0.5949|0.5949|-1798.3704079999998|-0.23013|-1798.433122|12.0503|16.0|7.8069
5a_a49|0.0|0|0|2|2|1.343848751|2.111324504|0.079751437|-0.009147269|2|0.034466231|1.878067786|-0.493952547|0.007647515|-0.046327135|10.92976459|0.076610236|1|-0.26176436|2|0.66494289|0.001251171|0.127914587|0.632463498|0.800090055|-0.072109357|0.6254267029999999|0.028578361|-42.1802818|124.92862240000002|0.199909945|116.9370825|-0.027311576|-26.93578408|9.77851757|54.35929907|0.6069287529999999|-1.338267206|-24.67330519|0.490453006|2797.737637|468.0117167|-782.8177953|-9.345067946|11.91885068|0.962527525|6294.404170000001|229.9265537|26.32248561|1289.801795|592.5885712|0.0|0.0|1.0|1.0|0.0|21.0|3.68|2.07|1.0|3.0|-3.84|5.0|-6.84|397.43|1.0|1.0|2.93|0.000146|0.0578|5.09e-05|0.0202|0.0|0.0|4.72e-05|-0.05062|5.2443|4.14|3.9219|-1311.995327|-1311.960542|625.06|236.42|443.78|0.31953|0.66225|-1311.743648|-0.21238|-1311.799168|7.0102|43.0|7.3665
47r_a18|0.0|0|0|1|1|0.403924645|0.0|0.029358241|-0.0058631659999999|0|0.035706215|0.0|-0.40455848|-0.005176133|-0.02952923|10.35082951|-0.030106257|0|-0.362261236|0|0.806477847|0.017110504|-0.048143486|0.7554975009999999|0.769578222|-0.083915825|0.26560995|0.0155038689999999|-62.75220741|13.30156885|0.230421778|172.30927739999998|-0.031669652|-48.70193962|8.669825595|60.66168882|0.688074851|-2.090197013|-46.92606587|0.49394971|3389.050097|575.4901675|-1563.048166|-17.70979622|19.40516312|0.976088187|7727.455993|233.2574532|34.41856352|2271.625192|1005.982493|1.0|1.0|1.0|1.0|2.0|18.0|3.76|2.23|1.0|9.0|-6.65|4.0|-6.12|504.6|0.0|0.0|2.2|2.26e-07|0.0001139999999999|2.31e-06|0.00117|0.0|1.0|1.76e-05|-0.0522799999999999|3.1705|9.2|3.1705|-1964.841529|-1964.813473|790.57|391.06|729.75|0.69545|0.69545|-1964.443758|-0.18249|-1964.516246|3.2001|231.0|6.6364
8b_a12|0.0|0|0|1|1|1.283836078|0.0|0.190292199|-0.012630509|2|0.03977208|0.0|-0.618894925|-0.010117477|-0.036536396|10.95438057|-0.1090955359999999|0|0.006468729|1|0.89481633|-0.010950243|-0.183648492|0.856390139|0.740926309|-0.1053827859999999|0.4384536329999999|0.011257065|-60.97837482|319.0086845|0.259073691|149.9096134|-0.045608374|-39.02494133|3.769098814|76.80174559999999|0.888936354|-2.097985204|-35.28434152|0.480938153|2388.888334|428.7273481000001|-1213.971783|-15.27062922|12.27845608|0.926552694|5217.318476|64.26553043|29.68794201|1365.645333|510.3677388|0.0|1.0|1.0|1.0|2.0|18.0|1.9|2.23|1.0|4.0|-4.1|4.0|-6.51|355.39|0.0|0.0|2.51|7.890000000000001e-05|28.0|9.74e-05|0.0346|0.0|0.0|1.26e-05|-0.0589|4.2263|5.11|3.7446|-1159.405202|-1159.365835|611.93|293.37|460.08|0.53425|0.57773|-1159.188228|-0.21184|-1159.2425119999998|6.1286|263.0|6.58
20b_a10|0.0|0|0|1|1|1.343837209|2.103422978|0.048567614|-0.007463406|2|0.035818182|1.854149459|-0.447804373|0.001965496|-0.042013549|10.92966143|-0.013623188|1|0.031942481|2|0.725009545|0.052265135|-0.022843761|0.6980623109999999|0.75259177|-0.094975935|0.6741049840000001|0.013038163|-60.68950774|81.39248686|0.24740823|158.09355980000004|-0.033783202|-36.12803002|5.323735696|91.02309592|0.7616213270000001|-1.85807612|-38.78052212|0.454087415|3085.433676|480.905232|-1187.308396|-13.79433873|13.838742600000002|0.8317951020000001|7173.225184999999|152.3236842|28.34404003|1558.922202|769.1246171|1.0|1.0|1.0|1.0|1.0|27.0|5.0|2.41|1.0|5.0|-5.22|5.0|-6.53|447.49|0.0|1.0|3.66|6.05e-06|0.00271|8.13e-06|0.00364|0.0|0.0|5.26e-07|-0.0578399999999999|5.9354|4.88|3.9013|-1465.62724|-1465.587932|687.84|208.89|482.93|0.3246|669.0|-1465.333983|-0.2217199999999999|-1465.395231|7.7954|1.1|5.9586
18c_a30|0.0|0|0|2|2|0.604986846|0.0|0.12157783|-0.0109670669999999|2|0.042560386|0.0|-0.625122815|-0.003436924|0.0119521719999999|10.31163825|-0.0351777|1|0.006103754|1|0.841060094|0.034468997|-0.058608635|0.802578397|0.717052026|-0.105618255|0.42531141|0.019360263|-71.31647561|384.391404|0.282947974|191.0545887|-0.042101245|-50.86775696|8.826997739|103.215593|0.7859920029999999|-2.2313660090000003|-48.15493021|0.448899917|3002.59061|484.1740985|-1506.682341|-19.19537998|13.8741593|0.81455244|6685.737642|144.5043388|36.16826708|1916.918155|713.7769663|1.0|0.0|1.0|0.0|2.0|17.0|1.72|2.06|1.0|6.0|-5.01|5.0|-7.05|441.51|0.0|0.0|1.91|9.68e-06|0.00427|5e-05|0.0221|0.0|0.0|0.000288|-0.05575|3.4848|4.54|3.4848|-1744.500825|-1744.455795|711.56|355.78|543.46|0.69123|0.69123|-1744.2261030000002|-198.0|-1744.28923|8.64|12.0|7.9208
17_a3|0.0|0|0|0|0|0.605019885|0.0|0.188373421|-0.009450704|2|0.047430556|1.709081227|-0.349676046|-0.007540435|-0.041723219|10.31163036|-0.0510707059999999|1|0.036673175|2|0.881253042|0.1789147639999999|-0.085686119|0.773152968|0.803075623|-0.098658557|0.225087454|0.010321361|-50.20132919|234.4907116|0.1969243769999999|100.2028184|-0.039557272|-24.87357062|2.672377884|76.17242478|0.840062179|-1.344947254|-25.54439812|0.4383349039999999|2196.728425|408.6362608|-684.3617224|-10.24205849|11.12358659|0.780420408|4839.543958|81.38261354|23.96047156|814.6560331000001|353.7528308|1.0|1.0|1.0|1.0|1.0|21.0|4.66|2.37|1.0|2.0|-5.53|3.0|-5.61|338.81|0.0|1.0|3.71|2.96e-06|1.0|1.18e-05|0.00399|0.0|0.0|1.11e-05|-0.0720399999999999|3.2102|3.57|3.2102|-1731.75233|-1731.72355|537.32|386.22|393.58|0.69481|0.69481|-1731.6147670000005|-0.20359|-1731.663157|4.8815|23.0|7.6383
3j_a32|0.0|1|1|0|1|0.609420782|0.0|0.0053427669999999|-0.006580847|0|0.037373737|2.248764828|-0.269814716|-0.000202965|-0.086191775|10.31100276|-0.052622352|3|-0.097980957|0|0.812195122|-0.020129489|-0.084553991|0.7557114|0.865101945|-0.070289671|0.27811778|0.013773753|-37.33051857|47.55031019|0.134898055|71.64373163|-0.030815085|-26.79963418|3.885056172|0.0|0.7487739999999999|-1.140158136|-19.82606536|0.4482615029999999|2282.569698|459.4516326|-605.5327007000001|-8.691773249|10.69497519|0.812452828|4866.613493|133.42496409999998|21.85672669|808.6988876|398.2788055|1.0|1.0|1.0|1.0|1.0|19.0|4.93|1.94|1.0|3.0|-5.92|3.0|-5.6|338.45|0.0|1.0|4.09|1.21e-06|0.0004089999999999|1.58e-05|0.00533|0.0|0.0|6.86e-05|-0.05361|3.4982|3.02|3.4982|-1671.507439|-1671.479105|564.55|354.42|405.19|0.7028|0.7028|-1671.351322|-0.19859|-1671.402462|5.9266|8.0|8.0969
8b_a50|0.0|1|1|1|1|1.398299046|2.021915391|-0.115740384|-0.0045301379999999|1|0.035718954|1.98971238|-0.1812055289999999|0.006841944|-0.009441452|10.945024|-0.0180233089999999|2|-0.116174481|1|0.753629415|-0.027207307|-0.031953774|0.71043578|0.845349082|-0.072629787|0.267094693|0.021513107|-34.79187329|131.417573|0.154650918|74.08248511|-0.030360051|-17.91443197|4.93661461|0.0|0.6717097959999999|-1.092961836|-16.66636363|0.428882006|2143.807599|404.9478761|-523.561903|-6.966723542|9.26652151|0.75095166|4446.001554|157.2609748|21.65129387|779.4465792000001|339.5806858|1.0|1.0|1.0|1.0|1.0|20.0|3.41|1.79|2.0|2.0|-3.44|3.0|-6.32|299.33|1.0|1.0|2.51|0.000359|108.0|0.000154|46.0|0.0|0.0|0.000347|-0.02903|4.5256|2.11|4.1804|-967.3527447|-967.3160428|515.81|273.96|353.17|0.5533|0.59283|-967.212701|-0.20144|-967.258772|5.8205|68.0|7.1675
6a_a31|0.0|1|0|1|1|0.610184884|0.0|0.038376178|-0.01694403|0|0.0357275129999999|0.0|-0.779425376|-0.013930701|-0.0225412779999999|10.31170939|-0.026103465|2|0.001117583|0|0.848282918|-0.07385392|-0.0436046509999999|0.803505125|0.57216168|-0.132158278|0.259133072|0.034212524|-77.60012959|157.9971748|0.42783832|251.216265|-0.045153913|-43.59027182|11.79563339|98.49408082|0.6927462990000001|-1.896464366|-45.56491046|0.478330896|2713.694431|335.9594356|-1113.557793|-15.56795422|14.408653400000002|0.916923952|5908.282843|180.411907|38.27271371|1607.453976|479.200937|1.0|1.0|1.0|1.0|2.0|22.0|3.69|1.13|1.0|4.0|-5.22|5.0|-6.69|390.42|0.0|1.0|2.96|6.09e-06|0.00238|4.55e-05|0.0178|0.0|0.0|4.3200000000000007e-05|-0.05563|3.5428|4.03|3.5428|-1613.34153|-1613.295461|607.79|349.96|447.66|0.70416|0.70416|-1613.1416|-0.19843|-1613.198178|11.2387|1.1|5.9586
